day,cohort_id,aggregation_level,cutoff_utc,job_count,cutoff_H_REQ,pre_D0_service_probability_request_weighted,pre_D0_service_NOM,pre_D0_service_REALIZED,H0_REQ,H0_NOM,H0_LOW,H0_REALIZED,bridge_nominal_error,lower_bound_covered,predicted_mass_error,actual_no_double_count_margin,evaluation_row,fit_rows_with_label_available_after_cutoff,April_rows_used
2025-03-24,N01_R02,D_DAY_X_COHORT,2025-03-23 08:00:00+00:00,97,1728.4166666666667,0.5477518318204733,102.52633103725336,66.02388888888889,1625.8903356294131,135.79685902304172,0.0,596.1880555555556,-460.39119653251385,True,2.2737367544323206e-13,1066.2047222222222,True,0,0
2025-03-24,N02_R01,D_DAY_X_COHORT,2025-03-23 08:00:00+00:00,1,0.16666666666666666,0.899846929836783,0.017687189437644545,0.017222222222222222,0.1489794772290221,0.01144258770162528,0.0,0.0,0.01144258770162528,True,0.0,0.14944444444444444,True,0,0
2025-03-24,N04_R00,D_DAY_X_COHORT,2025-03-23 08:00:00+00:00,1,0.3333333333333333,0.899846929836783,0.03595133162692221,0.04555555555555556,0.2973820017064111,0.017821795503672567,0.0,0.0,0.017821795503672567,True,0.0,0.28777777777777774,True,0,0
2025-03-24,N04_R01,D_DAY_X_COHORT,2025-03-23 08:00:00+00:00,1,2.0,0.899846929836783,0.2226336373243377,0.014444444444444444,1.7773663626756624,0.04615077923258905,0.0,0.0,0.04615077923258905,True,0.0,1.9855555555555555,True,0,0
2025-03-24,N08_R01,D_DAY_X_COHORT,2025-03-23 08:00:00+00:00,1,0.6666666666666666,0.899846929836783,0.07190266325384442,0.0,0.5947640034128222,0.035643591007345134,0.0,0.11333333333333333,-0.07768974232598819,True,0.0,0.5533333333333333,True,0,0
2025-03-24,N08_R02,D_DAY_X_COHORT,2025-03-23 08:00:00+00:00,1,4.0,0.899846929836783,0.4452672746486754,0.0,3.554732725351325,0.0923015584651781,0.0,0.04,0.052301558465178095,True,0.0,3.96,True,0,0
2025-03-24,N16_R01,D_DAY_X_COHORT,2025-03-23 08:00:00+00:00,1,1.3333333333333333,0.899846929836783,0.14380532650768885,0.0,1.1895280068256444,0.07128718201469027,0.0,0.21333333333333335,-0.14204615131864307,True,0.0,1.1199999999999999,True,0,0
2025-03-28,N01_R02,D_DAY_X_COHORT,2025-03-27 08:00:00+00:00,29,1140.6666666666665,0.4184774524447421,198.3855403611579,0.0,942.2811263055088,86.97756934158811,5.789959353045004,0.0,86.97756934158811,False,-1.1368683772161603e-13,1140.6666666666665,True,0,0
2025-03-28,N04_R02,D_DAY_X_COHORT,2025-03-27 08:00:00+00:00,5,2015.6666666666667,0.21915550420252525,295.29858563943924,0.0,1720.3680810272274,133.35286696407587,0.0,0.0,133.35286696407587,True,2.2737367544323206e-13,2015.6666666666667,True,0,0
2025-03-29,N01_R02,D_DAY_X_COHORT,2025-03-28 08:00:00+00:00,31,1331.3333333333333,0.3046165951482499,299.89504982360904,0.0,1031.4382835097244,96.99708373260191,2.2386634245244177,316.1022222222222,-219.10513848962032,True,-2.2737367544323206e-13,1015.231111111111,True,0,0
2025-03-29,N04_R02,D_DAY_X_COHORT,2025-03-28 08:00:00+00:00,5,2015.6666666666667,0.3360122919243205,442.9843219142125,0.0,1572.6823447524541,177.13357246358325,33.66733120095316,88.55444444444444,88.5791280191388,True,2.2737367544323206e-13,1927.1122222222223,True,0,0
2025-03-30,N01_R02,D_DAY_X_COHORT,2025-03-29 08:00:00+00:00,8,384.0,0.12410022437411855,21.714474633586917,5.365555555555556,362.2855253664131,15.834387240551857,0.0,140.2588888888889,-124.42450164833703,True,0.0,238.37555555555556,True,0,0
2025-03-30,N08_R02,D_DAY_X_COHORT,2025-03-29 08:00:00+00:00,2,32.0,0.13466332240588785,0.941734072890553,0.0,31.058265927109446,3.2888979235946363,0.8488492220188153,6.1755555555555555,-2.886657631960919,True,0.0,25.824444444444445,True,0,0
2025-03-31,N04_R02,D_DAY_X_COHORT,2025-03-30 08:00:00+00:00,3,576.0,0.029546455129865073,9.32211822307236,7.708888888888889,566.6778817769277,135.7082274954541,94.71109422245513,79.79555555555555,55.91267193989856,False,-1.1368683772161603e-13,488.4955555555556,True,0,0
