day,rho_AIDC,status,Fresh_independent_execution,OpenDSS_solve_count,voltage_error_mean_pu,voltage_error_p95_pu,voltage_error_max_pu,current_error_mean_pu,current_error_p95_pu,current_error_max_pu,error_tolerances_pass,all_slots_converged,finite_arrays,slot_line_phase_mapping_identity,P_Q_sign_consistency,hidden_large_error_planning_safe_AC_violation_count,absolute_physical_feasibility_used_for_status,April_rows_used
2025-03-07,0.5,PASS,True,96,4.112574609256917e-07,6.462634913884102e-07,5.62966117234609e-06,2.2215729384124253e-06,1.2841756199884194e-05,5.4510572621013775e-05,True,True,True,True,True,0,False,0
2025-03-07,1.0,PASS,True,96,1.5790435633997477e-06,2.586396140813463e-06,7.134364129690596e-06,8.826192401463874e-06,5.007285777393621e-05,0.0002282916338464669,True,True,True,True,True,0,False,0
2025-03-08,0.1,PASS,True,96,1.548734998168222e-08,2.5167839839967954e-08,3.523357905432789e-08,7.412144770159375e-08,4.6979298133423225e-07,1.8098653837006484e-06,True,True,True,True,True,0,False,0
2025-03-08,0.25,PASS,True,96,9.679343256681894e-08,1.572361754409446e-07,2.1876849043422908e-07,4.6324269316596863e-07,2.9336096137241816e-06,1.1377071814935857e-05,True,True,True,True,True,0,False,0
2025-03-08,0.5,PASS,True,96,3.871629431417082e-07,6.290814990594917e-07,8.737710096573537e-07,1.8561270157557941e-06,1.1745224436524033e-05,4.686365146623628e-05,True,True,True,True,True,0,False,0
2025-03-08,1.0,PASS,True,96,1.567675318694142e-06,2.545804475478919e-06,6.982815985434598e-06,7.530274737941446e-06,4.701820238220805e-05,0.00019934372789837118,True,True,True,True,True,0,False,0
2025-03-09,0.1,PASS,True,96,1.5535823684760944e-08,2.5292704736168403e-08,3.5425635092067864e-08,6.830409431824949e-08,4.243536444376012e-07,1.5109364450427432e-06,True,True,True,True,True,0,False,0
2025-03-09,0.25,PASS,True,96,9.71168140153872e-08,1.581148264817589e-07,2.2070881777747076e-07,4.2688312817606987e-07,2.6603900664789316e-06,9.594003667123818e-06,True,True,True,True,True,0,False,0
2025-03-09,0.5,PASS,True,96,3.8850930739264705e-07,6.329490185030817e-07,8.825012813851174e-07,1.7105839444840073e-06,1.0734219096811256e-05,3.942646138668793e-05,True,True,True,True,True,0,False,0
2025-03-09,1.0,PASS,True,96,1.5670601789326398e-06,2.553300565366623e-06,5.82410606009276e-06,6.925123941805575e-06,4.326222908349607e-05,0.00016684811129830113,True,True,True,True,True,0,False,0
2025-03-10,0.1,PASS,True,96,1.5543330593556715e-08,2.5303932449372013e-08,3.539371573602068e-08,7.701409359905113e-08,4.6492244345358586e-07,1.698393811783161e-06,True,True,True,True,True,0,False,0
2025-03-10,0.25,PASS,True,96,9.716870424052362e-08,1.5789870488891466e-07,2.207634225426247e-07,4.814551229563159e-07,2.9103062884866525e-06,1.0730310293527445e-05,True,True,True,True,True,0,False,0
2025-03-10,0.5,PASS,True,96,3.8870872676886597e-07,6.314547997821052e-07,8.821980874706981e-07,1.928350190004958e-06,1.1647758306453438e-05,4.3714573682296365e-05,True,True,True,True,True,0,False,0
2025-03-10,1.0,PASS,True,96,1.5548102283614285e-06,2.5256239542525982e-06,3.5249081484778344e-06,7.754419778819162e-06,4.638111676583251e-05,0.00018162907017382768,True,True,True,True,True,0,False,0
2025-03-11,0.1,PASS,True,96,4.2790418709265343e-08,2.5939609432645838e-08,7.3483652516248554e-06,1.6089310848707278e-07,4.884526798837326e-07,6.205085657307041e-05,True,True,True,True,True,0,False,0
2025-03-11,0.25,PASS,True,96,1.2453812619063282e-07,1.6210836467633882e-07,7.4908503520099146e-06,5.501369151627793e-07,2.9428357438049297e-06,6.358006511120173e-05,True,True,True,True,True,0,False,0
2025-03-11,0.5,PASS,True,96,4.1660712742623686e-07,6.479829978978113e-07,7.90210833967464e-06,1.9432834436148577e-06,1.149767692199125e-05,6.776173277844855e-05,True,True,True,True,True,0,False,0
2025-03-11,1.0,PASS,True,96,1.5850668049230486e-06,2.5786720158904597e-06,9.3768258038196e-06,7.552462786995834e-06,4.519753383996e-05,0.00017209925241418178,True,True,True,True,True,0,False,0
2025-03-12,0.1,PASS,True,96,1.5591654184035223e-08,2.5320528396211017e-08,3.526088787619841e-08,7.26160865918451e-08,4.4641950756041373e-07,1.5072071344046645e-06,True,True,True,True,True,0,False,0
2025-03-12,0.25,PASS,True,96,9.74563767464226e-08,1.583434388330307e-07,2.184614950051511e-07,4.5377261826121944e-07,2.7816427358183476e-06,9.50966241322626e-06,True,True,True,True,True,0,False,0
2025-03-12,0.5,PASS,True,96,3.898262232895956e-07,6.330939079646214e-07,8.732788024934379e-07,1.8169146440508894e-06,1.1094558565967433e-05,3.865395866489707e-05,True,True,True,True,True,0,False,0
2025-03-12,1.0,PASS,True,96,1.5591967391182934e-06,2.5318970214571745e-06,3.49449320835582e-06,7.299960188247381e-06,4.4255817565882265e-05,0.0001597873657653015,True,True,True,True,True,0,False,0
2025-03-13,0.1,PASS,True,96,1.5531742778900873e-08,2.523470943316397e-08,3.484356980720804e-08,7.815355176358354e-08,4.784855668446551e-07,1.718750158336002e-06,True,True,True,True,True,0,False,0
2025-03-13,0.25,PASS,True,96,9.707967784220868e-08,1.5771174985412806e-07,2.1724207499573822e-07,4.884385378743106e-07,2.979015055895595e-06,1.086588069279526e-05,True,True,True,True,True,0,False,0
2025-03-13,0.5,PASS,True,96,3.883417492227917e-07,6.307310159714419e-07,8.699131752720746e-07,1.9564181790209226e-06,1.1885485593728094e-05,4.431441999683261e-05,True,True,True,True,True,0,False,0
2025-03-13,1.0,PASS,True,96,1.5822829667447564e-06,2.594689641116643e-06,8.649823162176773e-06,7.976049757814745e-06,4.769155563913016e-05,0.0001844630605068176,True,True,True,True,True,0,False,0
2025-03-14,0.1,PASS,True,96,1.565508700006885e-08,2.5420023086475396e-08,3.508755808123709e-08,8.560420595853239e-08,4.9636801766062e-07,2.121246915148811e-06,True,True,True,True,True,0,False,0
2025-03-14,0.25,PASS,True,96,9.781932965973009e-08,1.587552324600061e-07,2.1779706416147349e-07,5.348969837237655e-07,3.115379031209945e-06,1.343660910935185e-05,True,True,True,True,True,0,False,0
2025-03-14,0.5,PASS,True,96,3.912248440134971e-07,6.347335922696207e-07,8.70277465092606e-07,2.142406097381453e-06,1.2382763128797321e-05,5.4980441239721456e-05,True,True,True,True,True,0,False,0
2025-03-14,1.0,PASS,True,96,1.5885572715931207e-06,2.5728052044093896e-06,7.863385412143487e-06,8.689270616947863e-06,5.0333669363258886e-05,0.0002304636932001225,True,True,True,True,True,0,False,0
2025-03-15,0.1,PASS,True,96,1.5542821516338366e-08,2.5339707498961417e-08,3.5589638236466214e-08,6.22204399732021e-08,3.859393768439883e-07,1.2096388296300997e-06,True,True,True,True,True,0,False,0
2025-03-15,0.25,PASS,True,96,9.715036173019361e-08,1.5825009963554848e-07,2.2097439789092732e-07,3.8868406953989764e-07,2.3988691373960626e-06,7.656633237068666e-06,True,True,True,True,True,0,False,0
2025-03-15,0.5,PASS,True,96,3.886251896868574e-07,6.329212662581352e-07,8.829952912181582e-07,1.5568861880930582e-06,9.584231351332499e-06,3.1294673863951905e-05,True,True,True,True,True,0,False,0
2025-03-15,1.0,PASS,True,96,1.554563936747358e-06,2.532337067429058e-06,3.534383852366041e-06,6.264976536000667e-06,3.8814585837412765e-05,0.00013090000171797622,True,True,True,True,True,0,False,0
2025-03-16,0.1,PASS,True,96,1.5446981327403132e-08,2.515889363507995e-08,3.476360344034646e-08,6.286177548095819e-08,4.037110194102239e-07,1.2328391204297073e-06,True,True,True,True,True,0,False,0
2025-03-16,0.25,PASS,True,96,9.653927731776919e-08,1.5690832441683789e-07,2.160311520782443e-07,3.926954024658351e-07,2.537063127456757e-06,7.813750277529952e-06,True,True,True,True,True,0,False,0
2025-03-16,0.5,PASS,True,96,4.081817728992107e-07,6.369288471641532e-07,5.856920015645528e-06,1.6347600010701355e-06,1.042900586779716e-05,5.1861265267016954e-05,True,True,True,True,True,0,False,0
2025-03-16,1.0,PASS,True,96,1.5884162632748829e-06,2.5773877743162643e-06,7.185595723546712e-06,6.458258227137343e-06,4.1755551338415456e-05,0.0001345858669706823,True,True,True,True,True,0,False,0
2025-03-17,0.1,PASS,True,96,1.5750396808518583e-08,2.5544241555319758e-08,3.5092389105706445e-08,8.282739075820986e-08,5.030560681199001e-07,1.88596534295149e-06,True,True,True,True,True,0,False,0
2025-03-17,0.25,PASS,True,96,1.3091276807421066e-07,1.6270804509277426e-07,6.607483763021449e-06,5.915729368726984e-07,3.285762947139586e-06,6.413394172821718e-05,True,True,True,True,True,0,False,0
2025-03-17,0.5,PASS,True,96,4.2189105041689074e-07,6.508775472480188e-07,6.228480258441138e-06,2.136607033622703e-06,1.2773962301878412e-05,6.319133869536753e-05,True,True,True,True,True,0,False,0
2025-03-17,1.0,PASS,True,96,1.5859232925462028e-06,2.584101651464943e-06,4.9080323791805824e-06,8.396380360794944e-06,5.049264177653593e-05,0.00020495296983993883,True,True,True,True,True,0,False,0
2025-03-18,0.1,PASS,True,96,1.5617756082722322e-08,2.530012424561967e-08,3.51093435435601e-08,9.956793017132387e-08,5.484027820509827e-07,2.7517910858310124e-06,True,True,True,True,True,0,False,0
2025-03-18,0.25,PASS,True,96,9.76067286002817e-08,1.5817252524419345e-07,2.182667188099785e-07,6.225060974235879e-07,3.4298844237886325e-06,1.7498975092469782e-05,True,True,True,True,True,0,False,0
2025-03-18,0.5,PASS,True,96,3.904173836883601e-07,6.326521901633964e-07,8.730398640688364e-07,2.4949775641182185e-06,1.3688996408579488e-05,7.208541606787411e-05,True,True,True,True,True,0,False,0
2025-03-18,1.0,PASS,True,96,1.601241505640456e-06,2.6058549787155716e-06,6.926217308800275e-06,1.0156199175246346e-05,5.575070917268887e-05,0.0003065264697809933,True,True,True,True,True,0,False,0
2025-03-19,0.1,PASS,True,96,1.5657011909644517e-08,2.533937271120834e-08,3.4993594022481034e-08,8.875746548898456e-08,5.044074739057875e-07,2.2952315256175027e-06,True,True,True,True,True,0,False,0
2025-03-19,0.25,PASS,True,96,9.787460232053072e-08,1.5856058246943583e-07,2.18037159549489e-07,5.549721730582175e-07,3.156338468272151e-06,1.4560508366484592e-05,True,True,True,True,True,0,False,0
2025-03-19,0.5,PASS,True,96,4.187422671107936e-07,6.486441141151378e-07,6.3798368465928235e-06,2.2776429230642457e-06,1.2851392083895734e-05,6.106837240160701e-05,True,True,True,True,True,0,False,0
2025-03-19,1.0,PASS,True,96,1.5758823677610285e-06,2.5733257727478254e-06,5.276522623054447e-06,9.00107840100109e-06,5.110649724766741e-05,0.0002517654285747878,True,True,True,True,True,0,False,0
2025-03-20,0.1,PASS,True,96,6.189831724072622e-08,2.6633322686153704e-08,9.370403648345516e-06,1.912665164030414e-07,5.335142222610818e-07,6.164500073913004e-05,True,True,True,True,True,0,False,0
2025-03-20,0.25,PASS,True,96,1.7388866337065095e-07,1.6659573687238804e-07,9.285383765877953e-06,6.520621394640881e-07,3.295011628100939e-06,7.261240297296023e-05,True,True,True,True,True,0,False,0
2025-03-20,0.5,PASS,True,96,4.5854209614102115e-07,6.62724941646875e-07,9.022076780773602e-06,2.028993147534029e-06,1.2384229972405362e-05,7.354504782586258e-05,True,True,True,True,True,0,False,0
2025-03-20,1.0,PASS,True,96,1.6048665290010098e-06,2.609924727253743e-06,9.403424686027506e-06,7.602301794184335e-06,4.686934381663215e-05,0.00016065894662178892,True,True,True,True,True,0,False,0
2025-03-21,0.1,PASS,True,96,1.5500781188468253e-08,2.5196091713031166e-08,3.488432342990677e-08,7.90503146649181e-08,4.841108677978288e-07,1.7054313457554038e-06,True,True,True,True,True,0,False,0
2025-03-21,0.25,PASS,True,96,9.692622172928678e-08,1.5750662121782888e-07,2.179535321111814e-07,4.941677029808173e-07,3.021032773600767e-06,1.0789281276096796e-05,True,True,True,True,True,0,False,0
2025-03-21,0.5,PASS,True,96,3.8775281922565744e-07,6.300172875062238e-07,8.715380205304157e-07,1.979679899759165e-06,1.2138876292699227e-05,4.405555256442595e-05,True,True,True,True,True,0,False,0
2025-03-21,1.0,PASS,True,96,1.5510741868045776e-06,2.520159081531581e-06,3.483116422953181e-06,7.968768988979982e-06,4.8510411120455945e-05,0.00018386165760747586,True,True,True,True,True,0,False,0
2025-03-22,0.1,PASS,True,96,1.5467475471925037e-08,2.512158769896189e-08,3.4955740746411834e-08,8.873781362706984e-08,5.301467737590936e-07,2.533643172972222e-06,True,True,True,True,True,0,False,0
2025-03-22,0.25,PASS,True,96,9.665132516949497e-08,1.5658338720081488e-07,2.1715652365195126e-07,5.547442482859487e-07,3.321347102807485e-06,1.6192999420239218e-05,True,True,True,True,True,0,False,0
2025-03-22,0.5,PASS,True,96,3.8657061090547435e-07,6.258003970860404e-07,8.666595421313872e-07,2.2245190891614514e-06,1.3296692041133562e-05,6.738403322675834e-05,True,True,True,True,True,0,False,0
2025-03-22,1.0,PASS,True,96,1.5686761145536325e-06,2.5398618265781714e-06,7.524404576075838e-06,9.057621205366706e-06,5.305104368316239e-05,0.0002950917147636206,True,True,True,True,True,0,False,0
2025-03-23,0.1,PASS,True,96,1.5546175352422555e-08,2.518929823058791e-08,3.487958077919018e-08,8.950013115330533e-08,5.382331544859228e-07,2.562107298126337e-06,True,True,True,True,True,0,False,0
2025-03-23,0.25,PASS,True,96,9.720314787220436e-08,1.5756106269693149e-07,2.1741559763643892e-07,5.599062459191631e-07,3.3820450114541493e-06,1.6379681032699378e-05,True,True,True,True,True,0,False,0
2025-03-23,0.5,PASS,True,96,3.888582348505838e-07,6.299709645884999e-07,8.695840547634504e-07,2.2463087511438597e-06,1.3540496867881626e-05,6.813185075534023e-05,True,True,True,True,True,0,False,0
2025-03-23,1.0,PASS,True,96,1.5555350550414063e-06,2.5189455659102578e-06,3.480684640844167e-06,9.093525302154085e-06,5.411549037577772e-05,0.00029874282763490967,True,True,True,True,True,0,False,0
2025-03-24,0.1,PASS,True,96,1.5748891294846447e-08,2.552863029303687e-08,3.499255007977098e-08,8.718840122464346e-08,5.184471262520418e-07,2.0851760109408257e-06,True,True,True,True,True,0,False,0
2025-03-24,0.25,PASS,True,96,1.2478065740545965e-07,1.628944263920573e-07,5.104697964108951e-06,6.001521278395153e-07,3.398736286691627e-06,5.162304287481545e-05,True,True,True,True,True,0,False,0
2025-03-24,0.5,PASS,True,96,4.182273131995489e-07,6.505175128845853e-07,5.312981589122856e-06,2.2384025440278042e-06,1.3305028408719383e-05,5.691979944122405e-05,True,True,True,True,True,0,False,0
2025-03-24,1.0,PASS,True,96,1.5938612631592762e-06,2.5829050483427984e-06,6.291645223699405e-06,8.851883344162528e-06,5.2120723695106516e-05,0.00022789774061057755,True,True,True,True,True,0,False,0
2025-03-25,0.1,PASS,True,96,1.571139794341352e-08,2.547583002887599e-08,3.52722488994317e-08,9.377652760963886e-08,5.272617105894772e-07,2.42011655504637e-06,True,True,True,True,True,0,False,0
2025-03-25,0.25,PASS,True,96,1.2224414695055093e-07,1.6197981986265653e-07,4.771178957030386e-06,6.297645925784471e-07,3.418311791013294e-06,4.34399941045549e-05,True,True,True,True,True,0,False,0
2025-03-25,0.5,PASS,True,96,4.3370904917797774e-07,6.629285260462137e-07,4.837889001851892e-06,2.424602751709194e-06,1.349634751399986e-05,6.312491772972328e-05,True,True,True,True,True,0,False,0
2025-03-25,1.0,PASS,True,96,1.5777849850902344e-06,2.5867228772569195e-06,4.204441380384338e-06,9.517208882220025e-06,5.3088177545094306e-05,0.0002668715071117156,True,True,True,True,True,0,False,0
2025-03-26,0.1,PASS,True,96,1.5727635688220632e-08,2.5491520172504778e-08,3.513941726485115e-08,8.593226980148203e-08,5.105761112816877e-07,2.0583339105373355e-06,True,True,True,True,True,0,False,0
2025-03-26,0.25,PASS,True,96,9.832395045576731e-08,1.5931898475485262e-07,2.1795579863148618e-07,5.373237127256319e-07,3.2028427496520727e-06,1.3046080809792082e-05,True,True,True,True,True,0,False,0
2025-03-26,0.5,PASS,True,96,4.2264416862483276e-07,6.504913296345727e-07,6.635400831012106e-06,2.2203235620728193e-06,1.3137081935003088e-05,6.51879208721784e-05,True,True,True,True,True,0,False,0
2025-03-26,1.0,PASS,True,96,1.6422800029748481e-06,2.646700668629265e-06,8.318501218074204e-06,8.863716585755828e-06,5.22990066801704e-05,0.00022452048098994815,True,True,True,True,True,0,False,0
2025-03-27,0.1,PASS,True,96,1.5684171893304403e-08,2.5445111018207456e-08,3.5048629665190845e-08,9.454596537631586e-08,5.302601218476477e-07,2.4700134584748623e-06,True,True,True,True,True,0,False,0
2025-03-27,0.25,PASS,True,96,1.1633287528816018e-07,1.615512716379719e-07,6.0754076154356795e-06,6.396742168825011e-07,3.4603361229588922e-06,4.606141612750747e-05,True,True,True,True,True,0,False,0
2025-03-27,0.5,PASS,True,96,4.092619018597003e-07,6.439500843113954e-07,6.30880103780207e-06,2.416861175222422e-06,1.3557449174178897e-05,6.450414427017215e-05,True,True,True,True,True,0,False,0
2025-03-27,1.0,PASS,True,96,1.5902258298886818e-06,2.599177191281443e-06,7.269533774723058e-06,9.63268322871554e-06,5.33988498005111e-05,0.00027314942509346074,True,True,True,True,True,0,False,0
2025-03-28,0.1,PASS,True,96,1.5602914052109136e-08,2.5288853511273857e-08,3.510737744960579e-08,8.031698883892744e-08,4.90571275266193e-07,1.856246832382391e-06,True,True,True,True,True,0,False,0
2025-03-28,0.25,PASS,True,96,9.749609999140956e-08,1.5804221464854606e-07,2.174057412984709e-07,5.01800568131848e-07,3.044981355854178e-06,1.1746697390624394e-05,True,True,True,True,True,0,False,0
2025-03-28,0.5,PASS,True,96,3.8996174914972787e-07,6.32151373525236e-07,8.680636629510019e-07,2.009761572460359e-06,1.2209466994556735e-05,4.798715903475692e-05,True,True,True,True,True,0,False,0
2025-03-28,1.0,PASS,True,96,1.6132471370532945e-06,2.605119981485826e-06,8.827713100068024e-06,8.23708069494259e-06,4.937829675746296e-05,0.00020046126915038154,True,True,True,True,True,0,False,0
2025-03-29,0.1,PASS,True,96,1.545330118934824e-08,2.511203225918912e-08,3.4964206419019206e-08,7.074650741530416e-08,4.572829035799628e-07,1.6739046992675366e-06,True,True,True,True,True,0,False,0
2025-03-29,0.25,PASS,True,96,9.658343730575263e-08,1.566947840925259e-07,2.17240072597491e-07,4.4215571159563165e-07,2.858511167346661e-06,1.0648922338374334e-05,True,True,True,True,True,0,False,0
2025-03-29,0.5,PASS,True,96,3.8635267928189886e-07,6.262128691703062e-07,8.677872735951553e-07,1.7721538852327465e-06,1.1474410711669031e-05,4.390510812721238e-05,True,True,True,True,True,0,False,0
2025-03-29,1.0,PASS,True,96,1.5454102476230508e-06,2.503510987211799e-06,3.471787829223416e-06,7.148623529154776e-06,4.62592905131696e-05,0.00018712901127479475,True,True,True,True,True,0,False,0
2025-03-30,0.1,PASS,True,96,1.564814127705896e-08,2.5377881407440128e-08,3.465670528335352e-08,8.130485418759327e-08,5.261762987453919e-07,2.0275051834245383e-06,True,True,True,True,True,0,False,0
2025-03-30,0.25,PASS,True,96,9.783756630125557e-08,1.5865196137387905e-07,2.1595493027160018e-07,5.08556862282438e-07,3.2748534740355175e-06,1.2935223660873185e-05,True,True,True,True,True,0,False,0
2025-03-30,0.5,PASS,True,96,3.913975685519657e-07,6.341434908574417e-07,8.640269569815118e-07,2.0394322318639935e-06,1.300987249783778e-05,5.358662532196912e-05,True,True,True,True,True,0,False,0
2025-03-30,1.0,PASS,True,96,1.5656259171459245e-06,2.5366747648247756e-06,3.453883973492111e-06,8.244041551640947e-06,5.217348080749563e-05,0.00023260004605112072,True,True,True,True,True,0,False,0
2025-03-31,0.1,PASS,True,96,1.565605510448852e-08,2.5393170122178788e-08,3.503837231466633e-08,8.717320451044762e-08,5.296908891221086e-07,2.0776496533481126e-06,True,True,True,True,True,0,False,0
2025-03-31,0.25,PASS,True,96,9.784694180761477e-08,1.5876938108672078e-07,2.1717239651053433e-07,5.449024949573894e-07,3.3083392138630317e-06,1.3175909109180983e-05,True,True,True,True,True,0,False,0
2025-03-31,0.5,PASS,True,96,4.1045874425053703e-07,6.459445537343456e-07,4.343646770044174e-06,2.2225472476389397e-06,1.3412812738074902e-05,5.4024767650789896e-05,True,True,True,True,True,0,False,0
2025-03-31,1.0,PASS,True,96,1.6227587241606986e-06,2.6555200283162606e-06,8.110351729984089e-06,8.982563124792552e-06,5.3232912380331925e-05,0.00022748396198735144,True,True,True,True,True,0,False,0
