mess_id,origin,destination,departure_slot,connection_ready_slot,safe_energy_kwh,status
MESS03,STA08,IDC10,38,41,23.265610563588,FEASIBLE
MESS03,STA08,IDC10,39,42,23.124223608414642,FEASIBLE
MESS03,STA08,IDC10,40,43,23.08344185419953,FEASIBLE
MESS03,STA08,IDC10,41,44,23.23725414600016,FEASIBLE
MESS03,STA08,IDC10,42,45,23.482426417578846,FEASIBLE
MESS03,STA08,IDC10,43,46,23.413883851114218,FEASIBLE
MESS03,STA08,IDC10,44,47,23.444507641041895,FEASIBLE
MESS03,STA08,IDC10,45,48,23.3663109078638,FEASIBLE
MESS03,STA08,IDC10,46,49,23.406724333579064,FEASIBLE
MESS03,STA08,IDC10,47,50,23.27116402054139,FEASIBLE
MESS03,STA08,IDC10,48,51,23.507916657292803,FEASIBLE
MESS03,STA08,IDC10,49,52,23.49579697020266,FEASIBLE
MESS03,STA08,IDC10,50,53,23.33905911422191,FEASIBLE
MESS03,STA08,IDC10,51,54,23.47980598518597,FEASIBLE
MESS03,STA08,IDC10,52,55,23.537967529328665,FEASIBLE
MESS03,STA08,IDC10,53,56,23.37934332261212,FEASIBLE
MESS03,STA08,IDC10,54,57,23.420497023807208,FEASIBLE
MESS03,STA08,IDC10,55,58,23.49438585488425,FEASIBLE
MESS03,STA08,IDC10,56,59,23.481372423745444,FEASIBLE
MESS03,STA08,IDC10,57,60,23.307522699393374,FEASIBLE
MESS03,STA08,IDC10,58,61,23.44037988211654,FEASIBLE
MESS03,STA08,IDC10,59,62,23.43353766040437,FEASIBLE
MESS03,STA08,IDC10,60,63,23.33295587424273,FEASIBLE
MESS03,STA08,IDC10,61,64,23.317514748300493,FEASIBLE
MESS03,STA08,IDC10,62,65,23.742436488228883,FEASIBLE
MESS03,STA08,IDC10,63,66,23.25397489519129,FEASIBLE
MESS03,STA08,IDC10,64,67,23.295758839154423,FEASIBLE
MESS03,STA08,IDC10,65,68,23.13349401570983,FEASIBLE
MESS03,STA08,IDC10,66,69,23.046571187896674,FEASIBLE
MESS03,STA08,IDC10,67,70,23.326850812101906,FEASIBLE
MESS03,STA08,IDC10,68,71,23.192925977340856,FEASIBLE
MESS03,STA08,IDC10,69,72,23.197920746492123,FEASIBLE
MESS03,STA08,IDC10,70,73,23.366547629269217,FEASIBLE
MESS03,STA08,IDC10,71,74,23.219644072648187,FEASIBLE
MESS03,STA08,IDC10,72,75,23.203635792051156,FEASIBLE
MESS03,STA08,IDC10,73,76,24.278906398540983,FEASIBLE
MESS03,STA08,IDC10,74,77,23.01529604700756,FEASIBLE
MESS03,STA08,IDC10,75,78,22.77735685113744,FEASIBLE
MESS03,STA08,IDC10,76,79,23.946834462553433,FEASIBLE
MESS03,STA08,IDC10,77,80,23.7201835649602,FEASIBLE
MESS03,STA08,IDC10,78,81,22.70101795692916,FEASIBLE
MESS03,STA08,IDC10,79,82,23.18020158869233,FEASIBLE
MESS03,STA08,IDC10,80,83,23.433189644536647,FEASIBLE
MESS03,STA08,IDC10,81,84,22.659032250918422,FEASIBLE
MESS03,STA08,IDC10,82,85,24.020584598858196,FEASIBLE
MESS03,STA08,IDC10,83,86,23.772308699556937,FEASIBLE
MESS03,STA08,IDC10,84,87,23.62870199804649,FEASIBLE
MESS03,STA08,IDC10,85,88,23.64815789250293,FEASIBLE
MESS03,STA08,IDC10,86,89,23.724013472398553,FEASIBLE
MESS03,STA08,IDC10,87,90,23.847231586762643,FEASIBLE
MESS03,STA08,IDC10,88,91,23.86734942825946,FEASIBLE
MESS03,STA08,IDC10,89,92,24.51282109599718,FEASIBLE
MESS03,STA08,IDC10,90,93,23.976804720536787,FEASIBLE
MESS03,STA08,IDC10,91,94,23.866042866933416,FEASIBLE
MESS03,STA08,IDC10,92,95,23.67700724679847,FEASIBLE
MESS03,STA08,IDC10,93,96,23.61108082864426,FEASIBLE
MESS03,STA08,IDC10,94,97,23.987044434092205,CONNECTION_READY_BEYOND_HORIZON
MESS03,STA08,IDC10,95,98,23.84627688528518,CONNECTION_READY_BEYOND_HORIZON
MESS03,STA08,IDC11,0,3,33.344944362665636,FEASIBLE
MESS03,STA08,IDC11,1,4,33.63216917076097,FEASIBLE
MESS03,STA08,IDC11,2,5,33.534106892418826,FEASIBLE
MESS03,STA08,IDC11,3,6,33.051447605849965,FEASIBLE
MESS03,STA08,IDC11,4,7,33.386492455138246,FEASIBLE
MESS03,STA08,IDC11,5,8,33.72529555184589,FEASIBLE
MESS03,STA08,IDC11,6,9,33.786935292370885,FEASIBLE
MESS03,STA08,IDC11,7,10,33.269295868798544,FEASIBLE
MESS03,STA08,IDC11,8,11,33.310031807564805,FEASIBLE
MESS03,STA08,IDC11,9,12,33.58321967785001,FEASIBLE
MESS03,STA08,IDC11,10,13,33.41860959228124,FEASIBLE
MESS03,STA08,IDC11,11,14,33.49346989151831,FEASIBLE
MESS03,STA08,IDC11,12,15,33.46080694070945,FEASIBLE
MESS03,STA08,IDC11,13,16,33.41677060283882,FEASIBLE
MESS03,STA08,IDC11,14,17,33.242297007913045,FEASIBLE
MESS03,STA08,IDC11,15,18,33.50254107376953,FEASIBLE
MESS03,STA08,IDC11,16,19,33.35570960253959,FEASIBLE
MESS03,STA08,IDC11,17,20,33.57397793290322,FEASIBLE
MESS03,STA08,IDC11,18,21,33.24628264170325,FEASIBLE
MESS03,STA08,IDC11,19,22,33.26534799665392,FEASIBLE
MESS03,STA08,IDC11,20,23,31.455493378943054,FEASIBLE
MESS03,STA08,IDC11,21,24,31.49773820685999,FEASIBLE
MESS03,STA08,IDC11,22,25,31.442704115460927,FEASIBLE
MESS03,STA08,IDC11,23,26,31.60654463758521,FEASIBLE
MESS03,STA08,IDC11,24,27,31.8267166110118,FEASIBLE
MESS03,STA08,IDC11,25,28,32.08337953989385,FEASIBLE
MESS03,STA08,IDC11,26,29,31.580160653744247,FEASIBLE
MESS03,STA08,IDC11,27,30,31.64807253812854,FEASIBLE
MESS03,STA08,IDC11,28,31,31.482465241656218,FEASIBLE
MESS03,STA08,IDC11,29,32,31.75209277913385,FEASIBLE
MESS03,STA08,IDC11,30,33,31.40698033609852,FEASIBLE
MESS03,STA08,IDC11,31,34,31.27345231542595,FEASIBLE
MESS03,STA08,IDC11,32,35,31.545266656666268,FEASIBLE
MESS03,STA08,IDC11,33,36,31.443821280082087,FEASIBLE
MESS03,STA08,IDC11,34,37,31.31931098844928,FEASIBLE
MESS03,STA08,IDC11,35,38,31.249288727135497,FEASIBLE
MESS03,STA08,IDC11,36,39,31.53526602365031,FEASIBLE
MESS03,STA08,IDC11,37,40,31.689500452070217,FEASIBLE
MESS03,STA08,IDC11,38,41,31.470943954682795,FEASIBLE
MESS03,STA08,IDC11,39,42,31.649229652072187,FEASIBLE
MESS03,STA08,IDC11,40,43,31.44837549589091,FEASIBLE
MESS03,STA08,IDC11,41,44,31.615848877330926,FEASIBLE
MESS03,STA08,IDC11,42,45,31.861278875917016,FEASIBLE
MESS03,STA08,IDC11,43,46,31.914676955191524,FEASIBLE
MESS03,STA08,IDC11,44,47,32.015328497778086,FEASIBLE
MESS03,STA08,IDC11,45,48,31.904726344263008,FEASIBLE
MESS03,STA08,IDC11,46,49,32.110788538688155,FEASIBLE
MESS03,STA08,IDC11,47,50,31.699486834536692,FEASIBLE
MESS03,STA08,IDC11,48,51,32.013644839898674,FEASIBLE
MESS03,STA08,IDC11,49,52,31.858965569239487,FEASIBLE
MESS03,STA08,IDC11,50,53,31.83763794657377,FEASIBLE
MESS03,STA08,IDC11,51,54,32.06738818703375,FEASIBLE
MESS03,STA08,IDC11,52,55,32.20889225320372,FEASIBLE
MESS03,STA08,IDC11,53,56,31.848792906445837,FEASIBLE
MESS03,STA08,IDC11,54,57,32.139288475552924,FEASIBLE
MESS03,STA08,IDC11,55,58,31.95819975409426,FEASIBLE
MESS03,STA08,IDC11,56,59,32.127261797897695,FEASIBLE
MESS03,STA08,IDC11,57,60,32.20142863555152,FEASIBLE
MESS03,STA08,IDC11,58,61,32.17320049000502,FEASIBLE
MESS03,STA08,IDC11,59,62,32.09375901917416,FEASIBLE
MESS03,STA08,IDC11,60,63,32.06090542682933,FEASIBLE
MESS03,STA08,IDC11,61,64,32.14670204555746,FEASIBLE
MESS03,STA08,IDC11,62,65,31.709643340518447,FEASIBLE
MESS03,STA08,IDC11,63,66,31.761004909484534,FEASIBLE
MESS03,STA08,IDC11,64,67,31.82746432700329,FEASIBLE
MESS03,STA08,IDC11,65,68,31.606247548328717,FEASIBLE
MESS03,STA08,IDC11,66,69,32.14897098492794,FEASIBLE
MESS03,STA08,IDC11,67,70,31.87747064270902,FEASIBLE
MESS03,STA08,IDC11,68,71,31.758376015520867,FEASIBLE
MESS03,STA08,IDC11,69,72,31.661143822922497,FEASIBLE
MESS03,STA08,IDC11,70,73,31.875166777431605,FEASIBLE
MESS03,STA08,IDC11,71,74,31.720385973062907,FEASIBLE
MESS03,STA08,IDC11,72,75,31.63540001441973,FEASIBLE
MESS03,STA08,IDC11,73,76,31.69635998878045,FEASIBLE
MESS03,STA08,IDC11,74,77,31.934611952047682,FEASIBLE
MESS03,STA08,IDC11,75,78,31.770337131728517,FEASIBLE
MESS03,STA08,IDC11,76,79,31.93809868026802,FEASIBLE
MESS03,STA08,IDC11,77,80,31.90201201792347,FEASIBLE
MESS03,STA08,IDC11,78,81,31.919319460172588,FEASIBLE
MESS03,STA08,IDC11,79,82,31.599789729755475,FEASIBLE
MESS03,STA08,IDC11,80,83,31.444664236397028,FEASIBLE
MESS03,STA08,IDC11,81,84,31.659794153766544,FEASIBLE
MESS03,STA08,IDC11,82,85,32.68909312682037,FEASIBLE
MESS03,STA08,IDC11,83,86,32.6655165944636,FEASIBLE
MESS03,STA08,IDC11,84,87,32.55750505267071,FEASIBLE
MESS03,STA08,IDC11,85,88,32.629332162698915,FEASIBLE
MESS03,STA08,IDC11,86,89,32.57822483632512,FEASIBLE
MESS03,STA08,IDC11,87,90,32.918198694957056,FEASIBLE
MESS03,STA08,IDC11,88,91,32.96526594040524,FEASIBLE
MESS03,STA08,IDC11,89,92,32.441918926485,FEASIBLE
MESS03,STA08,IDC11,90,93,32.725121075963536,FEASIBLE
MESS03,STA08,IDC11,91,94,32.876072193496775,FEASIBLE
MESS03,STA08,IDC11,92,95,32.77684739532455,FEASIBLE
MESS03,STA08,IDC11,93,96,32.79731988593539,FEASIBLE
MESS03,STA08,IDC11,94,97,32.890403519072876,CONNECTION_READY_BEYOND_HORIZON
MESS03,STA08,IDC11,95,98,32.96683537136334,CONNECTION_READY_BEYOND_HORIZON
MESS03,STA08,IDC12,0,3,36.88853646015421,FEASIBLE
MESS03,STA08,IDC12,1,4,32.97307646093701,FEASIBLE
MESS03,STA08,IDC12,2,5,32.93908850130688,FEASIBLE
MESS03,STA08,IDC12,3,6,32.762957662755284,FEASIBLE
MESS03,STA08,IDC12,4,7,32.623387244951,FEASIBLE
MESS03,STA08,IDC12,5,8,36.63941465141969,FEASIBLE
MESS03,STA08,IDC12,6,9,32.72235199445959,FEASIBLE
MESS03,STA08,IDC12,7,10,32.723645833556986,FEASIBLE
MESS03,STA08,IDC12,8,11,33.9590242429501,FEASIBLE
MESS03,STA08,IDC12,9,12,36.97579814571576,FEASIBLE
MESS03,STA08,IDC12,10,13,33.82396431764132,FEASIBLE
MESS03,STA08,IDC12,11,14,34.03518521825157,FEASIBLE
MESS03,STA08,IDC12,12,15,32.48256042274236,FEASIBLE
MESS03,STA08,IDC12,13,16,32.787132540688596,FEASIBLE
MESS03,STA08,IDC12,14,17,32.454905119101525,FEASIBLE
MESS03,STA08,IDC12,15,18,32.47621987183484,FEASIBLE
MESS03,STA08,IDC12,16,19,32.35183318365224,FEASIBLE
MESS03,STA08,IDC12,17,20,32.31753329798284,FEASIBLE
MESS03,STA08,IDC12,18,21,32.47672500723728,FEASIBLE
MESS03,STA08,IDC12,19,22,32.52605126151164,FEASIBLE
MESS03,STA08,IDC12,20,24,30.852027391944926,FEASIBLE
MESS03,STA08,IDC12,21,25,31.328018819368808,FEASIBLE
MESS03,STA08,IDC12,22,26,32.02843534988625,FEASIBLE
MESS03,STA08,IDC12,23,27,32.060986778996295,FEASIBLE
MESS03,STA08,IDC12,24,28,31.773237382092187,FEASIBLE
MESS03,STA08,IDC12,25,29,31.667286571456703,FEASIBLE
MESS03,STA08,IDC12,26,30,31.822312471420354,FEASIBLE
MESS03,STA08,IDC12,27,31,32.63477341446922,FEASIBLE
MESS03,STA08,IDC12,28,32,31.795277402977607,FEASIBLE
MESS03,STA08,IDC12,29,33,31.865911430241898,FEASIBLE
MESS03,STA08,IDC12,30,34,31.56235511826701,FEASIBLE
MESS03,STA08,IDC12,31,35,31.795821892559243,FEASIBLE
MESS03,STA08,IDC12,32,36,31.786387335559343,FEASIBLE
MESS03,STA08,IDC12,33,37,31.896093847622346,FEASIBLE
MESS03,STA08,IDC12,34,38,31.762964587650423,FEASIBLE
MESS03,STA08,IDC12,35,39,31.703510036919173,FEASIBLE
MESS03,STA08,IDC12,36,40,31.771464524962266,FEASIBLE
MESS03,STA08,IDC12,37,41,31.77388625916041,FEASIBLE
MESS03,STA08,IDC12,38,42,32.50828094764271,FEASIBLE
MESS03,STA08,IDC12,39,43,31.547111747150016,FEASIBLE
MESS03,STA08,IDC12,40,44,32.37468070482268,FEASIBLE
MESS03,STA08,IDC12,41,45,31.8101672162486,FEASIBLE
MESS03,STA08,IDC12,42,46,32.159746866407204,FEASIBLE
MESS03,STA08,IDC12,43,47,31.957183564498827,FEASIBLE
MESS03,STA08,IDC12,44,48,32.0026694177447,FEASIBLE
MESS03,STA08,IDC12,45,49,32.0748359323239,FEASIBLE
MESS03,STA08,IDC12,46,50,32.05789183100151,FEASIBLE
MESS03,STA08,IDC12,47,51,31.87248365668587,FEASIBLE
MESS03,STA08,IDC12,48,52,32.13339286601232,FEASIBLE
MESS03,STA08,IDC12,49,53,32.07025701571943,FEASIBLE
MESS03,STA08,IDC12,50,54,32.12061405516339,FEASIBLE
MESS03,STA08,IDC12,51,55,31.609362055769815,FEASIBLE
MESS03,STA08,IDC12,52,56,32.18372701382776,FEASIBLE
MESS03,STA08,IDC12,53,57,32.030273509568836,FEASIBLE
MESS03,STA08,IDC12,54,58,32.85425217541938,FEASIBLE
MESS03,STA08,IDC12,55,59,32.1210141180202,FEASIBLE
MESS03,STA08,IDC12,56,60,31.640081197255494,FEASIBLE
MESS03,STA08,IDC12,57,61,31.87547725118582,FEASIBLE
MESS03,STA08,IDC12,58,62,32.21117087482116,FEASIBLE
MESS03,STA08,IDC12,59,63,32.0481871239877,FEASIBLE
MESS03,STA08,IDC12,60,64,32.015173595949854,FEASIBLE
MESS03,STA08,IDC12,61,65,32.07058866884928,FEASIBLE
MESS03,STA08,IDC12,62,66,31.796719491126435,FEASIBLE
MESS03,STA08,IDC12,63,67,31.7926102231093,FEASIBLE
MESS03,STA08,IDC12,64,68,31.83735631203382,FEASIBLE
MESS03,STA08,IDC12,65,69,31.663776765257424,FEASIBLE
MESS03,STA08,IDC12,66,70,31.64472116220955,FEASIBLE
MESS03,STA08,IDC12,67,71,31.443983784388227,FEASIBLE
MESS03,STA08,IDC12,68,72,31.797057920682192,FEASIBLE
MESS03,STA08,IDC12,69,73,31.830794018343145,FEASIBLE
MESS03,STA08,IDC12,70,74,31.960573519144667,FEASIBLE
MESS03,STA08,IDC12,71,75,31.854727264163156,FEASIBLE
MESS03,STA08,IDC12,72,76,31.814084139552833,FEASIBLE
MESS03,STA08,IDC12,73,77,31.79851694736582,FEASIBLE
MESS03,STA08,IDC12,74,78,31.580151083942404,FEASIBLE
MESS03,STA08,IDC12,75,79,31.631548983986548,FEASIBLE
MESS03,STA08,IDC12,76,80,32.11044105474504,FEASIBLE
MESS03,STA08,IDC12,77,81,31.60979207182873,FEASIBLE
MESS03,STA08,IDC12,78,82,31.72057191173748,FEASIBLE
MESS03,STA08,IDC12,79,83,31.418689538712,FEASIBLE
MESS03,STA08,IDC12,80,84,31.57036654493615,FEASIBLE
MESS03,STA08,IDC12,81,85,31.824673263399117,FEASIBLE
MESS03,STA08,IDC12,82,86,32.876806600384,FEASIBLE
MESS03,STA08,IDC12,83,87,32.87089356714811,FEASIBLE
MESS03,STA08,IDC12,84,88,32.66475388149922,FEASIBLE
MESS03,STA08,IDC12,85,89,32.49640323363419,FEASIBLE
MESS03,STA08,IDC12,86,90,32.49561001340443,FEASIBLE
MESS03,STA08,IDC12,87,91,32.16301719860666,FEASIBLE
MESS03,STA08,IDC12,88,92,32.233976938714925,FEASIBLE
MESS03,STA08,IDC12,89,93,32.85570210380959,FEASIBLE
MESS03,STA08,IDC12,90,94,32.32880681488286,FEASIBLE
MESS03,STA08,IDC12,91,95,32.182692923926666,FEASIBLE
MESS03,STA08,IDC12,92,96,32.70075036214511,FEASIBLE
MESS03,STA08,IDC12,93,97,32.33694451139621,CONNECTION_READY_BEYOND_HORIZON
MESS03,STA08,IDC12,94,98,32.382856482436836,CONNECTION_READY_BEYOND_HORIZON
MESS03,STA08,IDC12,95,99,32.24439559084273,CONNECTION_READY_BEYOND_HORIZON
MESS03,STA08,STA01,0,4,55.94104178498145,FEASIBLE
MESS03,STA08,STA01,1,5,52.31189427754431,FEASIBLE
MESS03,STA08,STA01,2,6,51.550668190724096,FEASIBLE
MESS03,STA08,STA01,3,7,52.36244810725948,FEASIBLE
MESS03,STA08,STA01,4,8,52.12849005413898,FEASIBLE
MESS03,STA08,STA01,5,9,52.06160377840254,FEASIBLE
MESS03,STA08,STA01,6,10,52.28318134143067,FEASIBLE
MESS03,STA08,STA01,7,11,52.77732923072027,FEASIBLE
MESS03,STA08,STA01,8,12,52.374760935657676,FEASIBLE
MESS03,STA08,STA01,9,13,56.33709933745143,FEASIBLE
MESS03,STA08,STA01,10,14,49.40749217118369,FEASIBLE
MESS03,STA08,STA01,11,15,51.96212473872009,FEASIBLE
MESS03,STA08,STA01,12,16,52.23203342942729,FEASIBLE
MESS03,STA08,STA01,13,17,51.74627799401982,FEASIBLE
MESS03,STA08,STA01,14,18,51.46039362696769,FEASIBLE
MESS03,STA08,STA01,15,19,51.25709380011799,FEASIBLE
MESS03,STA08,STA01,16,20,51.39658048356223,FEASIBLE
MESS03,STA08,STA01,17,21,51.07535488402856,FEASIBLE
MESS03,STA08,STA01,18,22,52.15694867931711,FEASIBLE
MESS03,STA08,STA01,19,23,52.05349989082527,FEASIBLE
MESS03,STA08,STA01,20,24,47.89741070337367,FEASIBLE
MESS03,STA08,STA01,21,25,48.64584449021162,FEASIBLE
MESS03,STA08,STA01,22,26,49.85377297089485,FEASIBLE
MESS03,STA08,STA01,23,27,49.61354968542149,FEASIBLE
MESS03,STA08,STA01,24,28,49.98444408464624,FEASIBLE
MESS03,STA08,STA01,25,29,49.39667792947528,FEASIBLE
MESS03,STA08,STA01,26,30,49.334269552207296,FEASIBLE
MESS03,STA08,STA01,27,31,49.4019617091882,FEASIBLE
MESS03,STA08,STA01,28,32,50.135655134242434,FEASIBLE
MESS03,STA08,STA01,29,33,49.336782360554665,FEASIBLE
MESS03,STA08,STA01,30,34,49.21668625040891,FEASIBLE
MESS03,STA08,STA01,31,35,49.066511006403196,FEASIBLE
MESS03,STA08,STA01,32,36,49.31336969736936,FEASIBLE
MESS03,STA08,STA01,33,37,49.24297663432143,FEASIBLE
MESS03,STA08,STA01,34,38,49.2592083190673,FEASIBLE
MESS03,STA08,STA01,35,39,50.60808288368143,FEASIBLE
MESS03,STA08,STA01,36,40,49.992655646112624,FEASIBLE
MESS03,STA08,STA01,37,41,49.22385355913385,FEASIBLE
MESS03,STA08,STA01,38,42,49.18701764582698,FEASIBLE
MESS03,STA08,STA01,39,43,49.36713991457709,FEASIBLE
MESS03,STA08,STA01,40,44,49.126611670010604,FEASIBLE
MESS03,STA08,STA01,41,45,49.054220356250624,FEASIBLE
MESS03,STA08,STA01,42,46,47.40768531916017,FEASIBLE
MESS03,STA08,STA01,43,47,49.518722181025964,FEASIBLE
MESS03,STA08,STA01,44,48,49.61793017328702,FEASIBLE
MESS03,STA08,STA01,45,49,47.54293289061716,FEASIBLE
MESS03,STA08,STA01,46,50,49.63693723993437,FEASIBLE
MESS03,STA08,STA01,47,51,49.650175586093894,FEASIBLE
MESS03,STA08,STA01,48,52,47.93364465617124,FEASIBLE
MESS03,STA08,STA01,49,53,47.55282139471286,FEASIBLE
MESS03,STA08,STA01,50,54,47.51580538032388,FEASIBLE
MESS03,STA08,STA01,51,55,50.34517075763701,FEASIBLE
MESS03,STA08,STA01,52,56,50.37214877689345,FEASIBLE
MESS03,STA08,STA01,53,57,47.5472206981352,FEASIBLE
MESS03,STA08,STA01,54,58,47.51686195772222,FEASIBLE
MESS03,STA08,STA01,55,59,50.545565995305736,FEASIBLE
MESS03,STA08,STA01,56,60,50.48562276465992,FEASIBLE
MESS03,STA08,STA01,57,61,49.72299437710831,FEASIBLE
MESS03,STA08,STA01,58,62,47.75715109416384,FEASIBLE
MESS03,STA08,STA01,59,63,50.98206988592419,FEASIBLE
MESS03,STA08,STA01,60,64,50.29470424839083,FEASIBLE
MESS03,STA08,STA01,61,65,49.51104431422859,FEASIBLE
MESS03,STA08,STA01,62,66,50.044790712080435,FEASIBLE
MESS03,STA08,STA01,63,67,47.165898192054705,FEASIBLE
MESS03,STA08,STA01,64,68,49.948888907627044,FEASIBLE
MESS03,STA08,STA01,65,69,50.46224560539913,FEASIBLE
MESS03,STA08,STA01,66,70,47.61057224475569,FEASIBLE
MESS03,STA08,STA01,67,71,50.01642253655106,FEASIBLE
MESS03,STA08,STA01,68,72,47.10011529878167,FEASIBLE
MESS03,STA08,STA01,69,73,49.07229120100322,FEASIBLE
MESS03,STA08,STA01,70,74,49.3384548601536,FEASIBLE
MESS03,STA08,STA01,71,75,49.097092967486695,FEASIBLE
MESS03,STA08,STA01,72,76,49.21126665155302,FEASIBLE
MESS03,STA08,STA01,73,77,50.58123009955193,FEASIBLE
MESS03,STA08,STA01,74,78,49.001046541521184,FEASIBLE
MESS03,STA08,STA01,75,79,47.32714021592625,FEASIBLE
MESS03,STA08,STA01,76,80,50.194896184753645,FEASIBLE
MESS03,STA08,STA01,77,81,49.51933258717534,FEASIBLE
MESS03,STA08,STA01,78,82,49.493290838764246,FEASIBLE
MESS03,STA08,STA01,79,83,47.23182532508117,FEASIBLE
MESS03,STA08,STA01,80,84,49.922979384959966,FEASIBLE
MESS03,STA08,STA01,81,85,47.25515452385582,FEASIBLE
MESS03,STA08,STA01,82,86,50.71821581309244,FEASIBLE
MESS03,STA08,STA01,83,87,50.82061609932638,FEASIBLE
MESS03,STA08,STA01,84,88,48.06222317030957,FEASIBLE
MESS03,STA08,STA01,85,89,50.65613192087142,FEASIBLE
MESS03,STA08,STA01,86,90,50.53614263298194,FEASIBLE
MESS03,STA08,STA01,87,91,50.47132222633305,FEASIBLE
MESS03,STA08,STA01,88,92,51.10448917984254,FEASIBLE
MESS03,STA08,STA01,89,93,51.54869202656455,FEASIBLE
MESS03,STA08,STA01,90,94,48.69842977484849,FEASIBLE
MESS03,STA08,STA01,91,95,50.772042587028345,FEASIBLE
MESS03,STA08,STA01,92,96,50.65793582926567,FEASIBLE
MESS03,STA08,STA01,93,97,50.823332007336305,CONNECTION_READY_BEYOND_HORIZON
MESS03,STA08,STA01,94,98,51.29314855208995,CONNECTION_READY_BEYOND_HORIZON
MESS03,STA08,STA01,95,99,50.826983283969,CONNECTION_READY_BEYOND_HORIZON
MESS03,STA08,STA02,0,3,36.61672916388091,FEASIBLE
MESS03,STA08,STA02,1,4,33.780671665981984,FEASIBLE
MESS03,STA08,STA02,2,5,31.47323883134271,FEASIBLE
MESS03,STA08,STA02,3,6,36.419020753998645,FEASIBLE
MESS03,STA08,STA02,4,7,33.18687761244329,FEASIBLE
MESS03,STA08,STA02,5,8,36.307878662471055,FEASIBLE
MESS03,STA08,STA02,6,9,33.25291768262336,FEASIBLE
MESS03,STA08,STA02,7,10,35.9831406092486,FEASIBLE
MESS03,STA08,STA02,8,11,33.59851277134301,FEASIBLE
MESS03,STA08,STA02,9,12,36.65615553793304,FEASIBLE
MESS03,STA08,STA02,10,13,33.398623049409544,FEASIBLE
MESS03,STA08,STA02,11,14,33.67327460672909,FEASIBLE
MESS03,STA08,STA02,12,15,33.33570049199613,FEASIBLE
MESS03,STA08,STA02,13,16,31.092021145300823,FEASIBLE
MESS03,STA08,STA02,14,17,33.309874488040265,FEASIBLE
MESS03,STA08,STA02,15,18,35.70613435754716,FEASIBLE
MESS03,STA08,STA02,16,19,32.8986970646655,FEASIBLE
MESS03,STA08,STA02,17,20,33.2683514703461,FEASIBLE
MESS03,STA08,STA02,18,21,33.23819396196158,FEASIBLE
MESS03,STA08,STA02,19,22,33.53318442669761,FEASIBLE
MESS03,STA08,STA02,20,24,30.556849566511605,FEASIBLE
MESS03,STA08,STA02,21,25,32.05597963328237,FEASIBLE
MESS03,STA08,STA02,22,26,31.7082060637414,FEASIBLE
MESS03,STA08,STA02,23,27,31.49571606552299,FEASIBLE
MESS03,STA08,STA02,24,28,31.693378722487992,FEASIBLE
MESS03,STA08,STA02,25,29,32.458566103600575,FEASIBLE
MESS03,STA08,STA02,26,30,32.16478009427913,FEASIBLE
MESS03,STA08,STA02,27,31,34.93194631848799,FEASIBLE
MESS03,STA08,STA02,28,32,32.181886675728734,FEASIBLE
MESS03,STA08,STA02,29,33,31.429136837438712,FEASIBLE
MESS03,STA08,STA02,30,34,31.780658355012804,FEASIBLE
MESS03,STA08,STA02,31,35,31.90446714555245,FEASIBLE
MESS03,STA08,STA02,32,36,34.95388844921151,FEASIBLE
MESS03,STA08,STA02,33,37,32.04170007368365,FEASIBLE
MESS03,STA08,STA02,34,38,32.30459547748088,FEASIBLE
MESS03,STA08,STA02,35,39,32.85918449673526,FEASIBLE
MESS03,STA08,STA02,36,40,32.08313992600704,FEASIBLE
MESS03,STA08,STA02,37,41,32.571866295099305,FEASIBLE
MESS03,STA08,STA02,38,42,30.294736576524883,FEASIBLE
MESS03,STA08,STA02,39,43,34.54949846636269,FEASIBLE
MESS03,STA08,STA02,40,44,31.743441525594314,FEASIBLE
MESS03,STA08,STA02,41,45,31.961704842684213,FEASIBLE
MESS03,STA08,STA02,42,46,31.72636880015434,FEASIBLE
MESS03,STA08,STA02,43,47,34.82629711669077,FEASIBLE
MESS03,STA08,STA02,44,48,30.350740641224363,FEASIBLE
MESS03,STA08,STA02,45,49,31.70080978092263,FEASIBLE
MESS03,STA08,STA02,46,50,31.4543913287278,FEASIBLE
MESS03,STA08,STA02,47,51,32.41502473183491,FEASIBLE
MESS03,STA08,STA02,48,52,32.957902400566034,FEASIBLE
MESS03,STA08,STA02,49,53,31.880653866467203,FEASIBLE
MESS03,STA08,STA02,50,54,32.47335195652749,FEASIBLE
MESS03,STA08,STA02,51,55,31.78810768574904,FEASIBLE
MESS03,STA08,STA02,52,56,32.44550699726504,FEASIBLE
MESS03,STA08,STA02,53,57,31.67229248875136,FEASIBLE
MESS03,STA08,STA02,54,58,31.729224274750393,FEASIBLE
MESS03,STA08,STA02,55,59,31.96400204800661,FEASIBLE
MESS03,STA08,STA02,56,60,32.559943280136984,FEASIBLE
MESS03,STA08,STA02,57,61,32.400894706688455,FEASIBLE
MESS03,STA08,STA02,58,62,32.62146084596987,FEASIBLE
MESS03,STA08,STA02,59,63,32.940769684331386,FEASIBLE
MESS03,STA08,STA02,60,64,32.45678284069626,FEASIBLE
MESS03,STA08,STA02,61,65,32.99013325883817,FEASIBLE
MESS03,STA08,STA02,62,66,31.6797723255585,FEASIBLE
MESS03,STA08,STA02,63,67,32.21738773715726,FEASIBLE
MESS03,STA08,STA02,64,68,31.79357454869233,FEASIBLE
