day,case,classification,before_SHA256,after_SHA256,DA_decision_SHA256,loader,certificate,temporal_repair_calls,migration_optimization_calls,common_initial_state_SHA256,temporal_schedule_SHA256
2025-05-28,B2,REUSED_EQUIVALENT,e52f6630d27fe439ae8cc5aa26188423a17c13636db542b6fe003ea4b98c30ab,e52f6630d27fe439ae8cc5aa26188423a17c13636db542b6fe003ea4b98c30ab,8ed0a2a4226067831e14264a22523ee079438b31f2c3aeed3957f3589d49d351,PASS,PASS,0,0,7229f7f9c438401c62bd6c92349e90096723b4abf1e6b2602f29119871a436ca,c51bcf495b40cbce5a6289685630daf2222e998bb742f96c5a83d39d74124fc7
2025-05-28,B3,REUSED_EQUIVALENT,bbdbcea93e01e9265ff3edc8eb617fd02545275dfd1bc06b65bd4a7c332cdc09,bbdbcea93e01e9265ff3edc8eb617fd02545275dfd1bc06b65bd4a7c332cdc09,fd650b8e4d05db3dc8d000c57daf9424d5d985e46ea0890cf11a36e3dd1d0189,PASS,PASS,0,0,7229f7f9c438401c62bd6c92349e90096723b4abf1e6b2602f29119871a436ca,a4e709f6453b5f015160f88fa4caa639b803ef095a1fc7d725cb0f86dfcea67c
2025-05-29,B0,REUSED_EQUIVALENT,f7929ef751c447b41ae6995870ad281e0884617f0299dd56e74f507d7efd4f04,f7929ef751c447b41ae6995870ad281e0884617f0299dd56e74f507d7efd4f04,b67808dd4c59348b7cf21116668e0c2c2d669885a5ef5a27419087a0b591e5aa,PASS,PASS,0,0,a35a08a2b912a2b3bae040b4cd999bab490560b709ab2dc61665ca60a05b1d5d,87a36207eb96678868d97cdad40c941972401307a207045326552e8b9eb4c704
2025-05-29,B1,REUSED_EQUIVALENT,6b9cdfdfb2129279519b40fd0a64d52dfc5b7974258a63fad034646fc6056460,6b9cdfdfb2129279519b40fd0a64d52dfc5b7974258a63fad034646fc6056460,9c0ceefec00a13712b9b34c12cc9d4af0cdf8265fc8b0acba3373a7dd216067d,PASS,PASS,0,0,a35a08a2b912a2b3bae040b4cd999bab490560b709ab2dc61665ca60a05b1d5d,fc73740611a752154ecbdea5944c90a5ea655dd06f35127c50febbdad3ac8658
2025-05-29,B2,REUSED_EQUIVALENT,c62c804806c793bd24f2cfbfdfbd368380fde57be98ec8499d947dbce882c6cc,c62c804806c793bd24f2cfbfdfbd368380fde57be98ec8499d947dbce882c6cc,337137863ad5d2c453ff1cd677edc6546a6a3664ed7c267cbab23ebc10ee01d4,PASS,PASS,0,0,a35a08a2b912a2b3bae040b4cd999bab490560b709ab2dc61665ca60a05b1d5d,87a36207eb96678868d97cdad40c941972401307a207045326552e8b9eb4c704
2025-05-29,B3,REUSED_EQUIVALENT,b61d2fb13b498eb44e891e320af820ed32292241b66cdb610dac34207cb4183a,b61d2fb13b498eb44e891e320af820ed32292241b66cdb610dac34207cb4183a,662981c6f13b56bb1a2284e8e4aac9a8da5aaa6a5c18c6f8d3adaa4560100485,PASS,PASS,0,0,a35a08a2b912a2b3bae040b4cd999bab490560b709ab2dc61665ca60a05b1d5d,fc73740611a752154ecbdea5944c90a5ea655dd06f35127c50febbdad3ac8658
2025-05-30,B0,REUSED_EQUIVALENT,7e2104eaa175d82f37dfd149224d6ff9179fcdb0ec8050ff26bf2f6dbe1651e8,7e2104eaa175d82f37dfd149224d6ff9179fcdb0ec8050ff26bf2f6dbe1651e8,29bc23cf35a65770b301c5ba40d0751c4a271ef953b638502b2fc8e9980a4d63,PASS,PASS,0,0,5597d7a7cf9d3e65b642ac08acca3e8abec362664febd6e88ed1a57eee9901d2,1b20c14ed3d4b7002e3f1326723d0331c9e7263d9633b963aaeeb1fa9a0ccdc0
2025-05-30,B1,REUSED_EQUIVALENT,1376faf169a0fb23c7a51ac08cd10b8a0ff367812da50695bee70dfc3c1b2d85,1376faf169a0fb23c7a51ac08cd10b8a0ff367812da50695bee70dfc3c1b2d85,b845965ea2afd5df59241f55accb0b15c1774b5609661acb20a3ea0e60ab2dd8,PASS,PASS,0,0,5597d7a7cf9d3e65b642ac08acca3e8abec362664febd6e88ed1a57eee9901d2,8c338b1c460e0e63a740ce6ed88828614613bf07dc615f124fcca8c2afbc4f85
2025-05-30,B2,REUSED_EQUIVALENT,4e09b0410e21a85114ee3f977ba26c0ed45368e56325055cd0614fac1b3a4d5c,4e09b0410e21a85114ee3f977ba26c0ed45368e56325055cd0614fac1b3a4d5c,87efbb90489b80e135041542d6c9e6277650fee3f5b2a9ab428685a88575547f,PASS,PASS,0,0,5597d7a7cf9d3e65b642ac08acca3e8abec362664febd6e88ed1a57eee9901d2,1b20c14ed3d4b7002e3f1326723d0331c9e7263d9633b963aaeeb1fa9a0ccdc0
2025-05-30,B3,REUSED_EQUIVALENT,b8f895d79695cb80919b24f254fd61be8899a55bc69664abfeca57e874d30f7b,b8f895d79695cb80919b24f254fd61be8899a55bc69664abfeca57e874d30f7b,1be3103fecb05e6f4e7a4089532ba1dcac7cafe6654308e413ccf7429a4f267a,PASS,PASS,0,0,5597d7a7cf9d3e65b642ac08acca3e8abec362664febd6e88ed1a57eee9901d2,8c338b1c460e0e63a740ce6ed88828614613bf07dc615f124fcca8c2afbc4f85
2025-05-31,B0,REUSED_EQUIVALENT,8da29db2e4b84f94354a8a78f9e8353ef9839adff69f4667f3de49f10b4f6c2a,8da29db2e4b84f94354a8a78f9e8353ef9839adff69f4667f3de49f10b4f6c2a,ec6c42862c134986c42ae84ff5d965c474561e519639191e3c4dfc1ef6d4f43f,PASS,PASS,0,0,a4ba1590af930012f586a3f9ad2f7e06082222ad3359b649ae8bdb6fa5591c1f,c0bc4d804a5a2859cadae30b5822dfa3e9633dbdf386e59baef9a1e391ed9d78
2025-05-31,B1,REUSED_EQUIVALENT,4d3196410c9b13e5649cef67e49faa11c1d9207561efdd08cbba8e0d8aaf6f85,4d3196410c9b13e5649cef67e49faa11c1d9207561efdd08cbba8e0d8aaf6f85,a4f37b8244233ad5a04f45ebb4813ab1e605bf3fe96b4bda41fa88d270e6b9e0,PASS,PASS,0,0,a4ba1590af930012f586a3f9ad2f7e06082222ad3359b649ae8bdb6fa5591c1f,ac2cb4897f56b379033d222652651f8f23e1710ff2d509a37cb36371554b72d7
2025-05-31,B2,REUSED_EQUIVALENT,d19878d2b03bff4460d5934abded3566544bb27c88c0fab579db8f22842350da,d19878d2b03bff4460d5934abded3566544bb27c88c0fab579db8f22842350da,b811e29ab88b3f9d4c3f31b35843e82ef70f158dd0f5e3d32b8a854c97c3ea63,PASS,PASS,0,0,a4ba1590af930012f586a3f9ad2f7e06082222ad3359b649ae8bdb6fa5591c1f,c0bc4d804a5a2859cadae30b5822dfa3e9633dbdf386e59baef9a1e391ed9d78
2025-05-31,B3,REUSED_EQUIVALENT,79888d98c0abe35d35d98fc6cb8956ec70b2931b9ce9c5b288172e6dabcaf483,79888d98c0abe35d35d98fc6cb8956ec70b2931b9ce9c5b288172e6dabcaf483,bf4d747ff38a03aae988e2daff7057b800b4aee4c7dc715ae087dc2cdc09997c,PASS,PASS,0,0,a4ba1590af930012f586a3f9ad2f7e06082222ad3359b649ae8bdb6fa5591c1f,ac2cb4897f56b379033d222652651f8f23e1710ff2d509a37cb36371554b72d7
