fold_id,date,model,actual_GPU_h,mean_GPU_h,Q50_GPU_h,Q90_GPU_h,CRPS,burst
4,2025-02-15,P4_FACTORIZED_SIGNATURE_GP,1.1677777777777778,8387.054324773406,514.3987343808984,15527.507006257252,1030.1195743820872,False
4,2025-02-16,P4_FACTORIZED_SIGNATURE_GP,1.1766666666666667,8163.0154567841,532.9535140874273,17363.398800801337,1077.0584910404477,False
4,2025-02-17,P4_FACTORIZED_SIGNATURE_GP,1.221111111111111,8193.602813273286,574.6940869424293,17196.44603597324,1075.9017584461353,False
4,2025-02-18,P4_FACTORIZED_SIGNATURE_GP,257.63,9002.02188232846,576.6781945073981,17338.867515191407,1001.1120535862628,False
4,2025-02-19,P4_FACTORIZED_SIGNATURE_GP,1826.8416666666667,7485.236670200482,610.302941164183,17730.42412718708,1217.4261009164484,False
4,2025-02-20,P4_FACTORIZED_SIGNATURE_GP,0.98,8615.712290644002,611.4866052538348,16585.394061535048,1098.275949398485,False
4,2025-02-21,P4_FACTORIZED_SIGNATURE_GP,2.19,9394.225947890605,705.3545468471398,19158.795724847216,1260.6631452156153,False
4,2025-02-22,P4_FACTORIZED_SIGNATURE_GP,1667.0755555555556,6548.830133621785,537.2565432490572,15587.308214208355,1087.87252729161,False
4,2025-02-23,P4_FACTORIZED_SIGNATURE_GP,3582.143333333333,7615.656927285659,485.13958530471194,14273.265157906973,1888.8559847086335,False
4,2025-02-24,P4_FACTORIZED_SIGNATURE_GP,1.4177777777777778,7179.3821104936305,176.05648238717197,13596.02738777618,752.949502411846,False
4,2025-02-25,P4_FACTORIZED_SIGNATURE_GP,0.8833333333333333,3156.989265849723,0.0,3883.5570775510705,173.26734858842156,False
4,2025-02-26,P4_FACTORIZED_SIGNATURE_GP,186.4813888888889,3491.7585858357634,0.0,3811.154799548207,262.93947169852663,False
4,2025-02-27,P4_FACTORIZED_SIGNATURE_GP,15302.827222222222,2595.0561956301635,0.0,2029.5956217991848,13433.07454427641,True
4,2025-02-28,P4_FACTORIZED_SIGNATURE_GP,1116.9002777777778,6948.621696966013,157.0275047358246,12631.600418936265,869.1252338030063,False
4,2025-02-01,P5_HANDCRAFTED_ANALOG,1364.558888888889,5809.076216905382,1319.206111111111,15001.173888888889,1621.8855505023394,False
4,2025-02-02,P5_HANDCRAFTED_ANALOG,631.2508333333333,5058.7178125,1319.206111111111,15001.173888888889,1614.8389715989433,False
4,2025-02-03,P5_HANDCRAFTED_ANALOG,11458.744166666667,5113.672728610569,2625.076111111111,15001.173888888889,5008.370734646203,True
4,2025-02-04,P5_HANDCRAFTED_ANALOG,4060.838888888889,4144.879012044271,2625.076111111111,5470.154444444444,780.7928453634845,False
4,2025-02-05,P5_HANDCRAFTED_ANALOG,2789.4866666666667,4410.338755900066,2366.793333333333,5470.154444444444,703.5447411556538,False
4,2025-02-06,P5_HANDCRAFTED_ANALOG,3785.293611111111,4317.531967366536,2366.793333333333,5470.154444444444,762.4815795575246,False
4,2025-02-07,P5_HANDCRAFTED_ANALOG,233.4488888888889,3891.469506293403,2366.793333333333,15893.229166666666,1700.249588678148,False
4,2025-02-08,P5_HANDCRAFTED_ANALOG,903.3786111111112,4295.074330851237,1846.6297222222224,13419.589722222225,1070.472466438263,False
4,2025-02-09,P5_HANDCRAFTED_ANALOG,0.9844444444444445,4674.387589450413,2228.683611111111,13419.589722222225,2283.1923528004513,False
4,2025-02-10,P5_HANDCRAFTED_ANALOG,0.6422222222222222,3961.8428097873266,2625.076111111111,5470.154444444444,2370.9362443208365,False
4,2025-02-11,P5_HANDCRAFTED_ANALOG,3.945555555555556,4474.510138481988,2625.076111111111,8552.032777777778,2776.34502230472,False
4,2025-02-12,P5_HANDCRAFTED_ANALOG,3.672222222222222,4548.785439656575,3371.748611111111,5470.154444444444,2892.3294658598143,False
4,2025-02-13,P5_HANDCRAFTED_ANALOG,2978.185833333333,4395.029241129558,2366.793333333333,15893.229166666666,786.4939477947685,False
4,2025-02-14,P5_HANDCRAFTED_ANALOG,568.8058333333333,3912.8286391872834,2366.793333333333,15893.229166666666,1377.2113034114905,False
4,2025-02-15,P5_HANDCRAFTED_ANALOG,1.1677777777777778,4512.324132826064,1846.6297222222224,15893.229166666666,2091.59695187971,False
4,2025-02-16,P5_HANDCRAFTED_ANALOG,1.1766666666666667,4792.9393822564025,2366.793333333333,13419.589722222225,2338.5698055801945,False
4,2025-02-17,P5_HANDCRAFTED_ANALOG,1.221111111111111,3951.181172078451,2625.076111111111,13419.589722222225,2333.8304464230773,False
4,2025-02-18,P5_HANDCRAFTED_ANALOG,257.63,4877.682052341038,3371.748611111111,8552.032777777778,2977.767134853883,False
4,2025-02-19,P5_HANDCRAFTED_ANALOG,1826.8416666666667,4601.454874199761,3371.748611111111,5470.154444444444,1147.5075330358245,False
4,2025-02-20,P5_HANDCRAFTED_ANALOG,0.98,4424.081016981337,2366.793333333333,15893.229166666666,2491.9123166072714,False
4,2025-02-21,P5_HANDCRAFTED_ANALOG,2.19,3809.688412204319,1846.6297222222224,15893.229166666666,1883.2132908229523,False
4,2025-02-22,P5_HANDCRAFTED_ANALOG,1667.0755555555556,4587.170107014975,2366.793333333333,15893.229166666666,888.4419176320894,False
4,2025-02-23,P5_HANDCRAFTED_ANALOG,3582.143333333333,4679.872141994901,2228.683611111111,13419.589722222225,1195.021696579307,False
4,2025-02-24,P5_HANDCRAFTED_ANALOG,1.4177777777777778,3855.9184778510207,2625.076111111111,13419.589722222225,2153.3546993978994,False
4,2025-02-25,P5_HANDCRAFTED_ANALOG,0.8833333333333333,4514.992161119249,3371.748611111111,8552.032777777778,2157.0346854078266,False
4,2025-02-26,P5_HANDCRAFTED_ANALOG,186.4813888888889,5486.171200493707,3371.748611111111,25097.630555555555,2611.876616995169,False
4,2025-02-27,P5_HANDCRAFTED_ANALOG,15302.827222222222,3599.2700767686633,2366.793333333333,4239.068333333334,10143.206357524297,True
4,2025-02-28,P5_HANDCRAFTED_ANALOG,1116.9002777777778,3513.439499037001,1552.3119444444444,15893.229166666666,722.5475661927621,False
4,2025-02-01,P6_SIGNATURE_ANALOG,1364.558888888889,5396.90702589247,2228.683611111111,15001.173888888889,1344.9393505099579,False
4,2025-02-02,P6_SIGNATURE_ANALOG,631.2508333333333,5333.38968878852,2228.683611111111,15001.173888888889,1919.7928744796077,False
4,2025-02-03,P6_SIGNATURE_ANALOG,11458.744166666667,2000.0090234375002,1217.601111111111,5470.154444444444,8331.713277797668,True
4,2025-02-04,P6_SIGNATURE_ANALOG,4060.838888888889,5097.661399536133,3371.748611111111,8552.032777777778,935.0626050029032,False
4,2025-02-05,P6_SIGNATURE_ANALOG,2789.4866666666667,6824.495836588541,5120.106666666667,15893.229166666666,1332.7472103905343,False
4,2025-02-06,P6_SIGNATURE_ANALOG,3785.293611111111,6502.281750623914,4180.303888888889,15893.229166666666,965.369061573811,False
4,2025-02-07,P6_SIGNATURE_ANALOG,233.4488888888889,4345.964084540474,2625.076111111111,15893.229166666666,2206.7677611740273,False
4,2025-02-08,P6_SIGNATURE_ANALOG,903.3786111111112,3829.1463160536027,2366.793333333333,15893.229166666666,1191.9173530166345,False
4,2025-02-09,P6_SIGNATURE_ANALOG,0.9844444444444445,4196.399848564995,1846.6297222222224,13419.589722222225,1918.4755202411766,False
4,2025-02-10,P6_SIGNATURE_ANALOG,0.6422222222222222,3961.7188481309677,2625.076111111111,8552.032777777778,1811.5297379835283,False
4,2025-02-11,P6_SIGNATURE_ANALOG,3.945555555555556,6640.5766575792095,3371.748611111111,15893.229166666666,3040.779909285969,False
4,2025-02-12,P6_SIGNATURE_ANALOG,3.672222222222222,6943.295096571181,4180.303888888889,15893.229166666666,3677.265878558789,False
