date,R_ALL_GPU_h_requested,PI_F,KAPPA_DEFINED,KAPPA_F,H_F_GPU_h_actual,fold_id,F0_DIRECT_LGB,pred_R_ALL,pred_PI_F,pred_KAPPA_F,F1_FACTORIZED_LGB,F2_WEEKDAY_FACTORIZED,F3_ORDINARY_GP
2025-03-16,47256.333333333336,0.1660729778724544,True,0.4755867737003058,3732.405,5,2358.631397793371,29441.16398942804,0.24685056866488123,0.31972936539324914,2323.6549279153705,1391.0548571704612,257.0689504053388
2025-03-17,23560.08333333333,0.1524612603945232,True,0.1795633042563721,644.9913888888889,5,2547.9798319798206,17509.84544277659,0.27880029397973277,0.3150846972418915,1538.1647387159564,1188.241801658056,212.753871217299
2025-03-18,151629.58333333334,0.7604535174809225,True,0.0248659704109383,2867.2266666666665,5,2891.364139391063,19418.201025043367,0.20863955087360597,0.5019720997208533,2033.6921444772984,2027.4824262267737,203.8314673207015
2025-03-19,40362.333333333336,0.4528025304120178,True,0.2546076097893127,4653.251111111111,5,4216.014618042067,55223.16748320123,0.1945089168241201,0.3485094914097553,3743.4793250423436,2660.711306507896,271.4831189419337
2025-03-20,113939.4,0.7639177785150117,True,0.1201875790661545,10461.166944444443,5,3557.4223064040925,45218.33975395572,0.29541911456409203,0.3138011177462278,4191.8688930221515,2287.035703279524,273.6257582049654
2025-03-21,111600.45,0.8744727283805755,True,0.0869604631639613,8486.60638888889,5,4545.087028685575,83281.69040554062,0.3484207817543004,0.2747203807099755,7971.580978171583,1235.493732589447,284.1785195293129
2025-03-22,40428.4,0.6711000187986662,True,0.3374468995652859,9155.440555555557,5,4732.632096018312,84306.61722999882,0.2304662523485871,0.27517845188520945,5346.6705731402035,2834.7538855862913,286.9083450675443
2025-03-23,87693.0,0.7728781088570353,True,0.0275231440496799,1865.4086111111112,5,4516.4921145994895,112048.19446445187,0.24961617842215056,0.2024237699375958,5661.598943692215,1391.0548571704612,256.97760408738714
2025-03-24,17333.333333333332,0.7500961538461539,True,0.4765844977139683,6196.392777777778,5,2289.651865830878,81526.21624715152,0.219592938797583,0.1512003886982474,2706.87726861362,1188.241801658056,235.80906039458648
2025-03-25,98299.01666666666,0.6586095045711715,True,0.0672967317468326,4356.835277777778,5,3873.211089314419,103279.76231619339,0.23702632615945082,0.31496593174720555,7710.3731363556935,2027.4824262267737,253.65310115778638
2025-03-26,39613.0,0.6875646883598818,True,0.426411219013701,11613.949166666667,5,4316.682192203912,68124.03620828262,0.23257614592382167,0.317379427383356,5028.567831438671,2660.711306507896,259.6023193492265
2025-03-27,14495.166666666666,0.1066389946073978,True,0.3984726939457653,615.9391666666667,5,3515.710335948114,64279.8050962456,0.2938667957971606,0.29402011089432667,5553.951794049073,2287.035703279524,265.88672551514367
2025-03-28,1634.6666666666663,0.504078303425775,True,0.3169066882416397,261.1311111111111,5,840.2107874262587,63309.919112653464,0.10141393123861192,0.17037495514598747,1093.8937256474808,1235.493732589447,244.9460099074331
2025-03-29,42210.35,0.0903332950330902,True,0.2898277092985983,1105.1130555555555,5,240.34381640085306,8884.885014554393,0.06519110294585954,0.05427453475432791,31.43664926915039,2834.7538855862913,199.61637291257298
2025-03-30,100459.33333333331,0.2721399704026173,True,0.1557612649410081,4258.357222222222,5,4175.80548726344,47288.911865697315,0.15272100145055376,0.2169077508730269,1566.5099410316425,1391.0548571704612,258.5342972180016
2025-03-31,34745.933333333334,0.481727358021754,True,0.3367862244809901,5637.150277777778,5,3029.563611725572,127679.89783954198,0.05150003692674316,0.12651558758508183,831.9057073416488,1188.241801658056,253.30228471112736
