date,jobs_1d,requested_GPU_1d,requested_GPU_h_1d,requested_nodes_1d,unique_accounts_1d,full_requested_GPU_h_1d,jobs_7d,requested_GPU_7d,requested_GPU_h_7d,requested_nodes_7d,unique_accounts_7d,full_requested_GPU_h_7d,jobs_28d,requested_GPU_28d,requested_GPU_h_28d,requested_nodes_28d,unique_accounts_28d,full_requested_GPU_h_28d,account_entropy_28d,full_share_7d,full_share_28d,dow_sin,dow_cos,month_sin,month_cos,holiday
2024-11-24,1803.0,4372.0,68297.66666666667,2292.0,20.0,4978.666666666667,4008.0,13940.0,161634.88333333336,5706.0,44.0,31818.000000000004,19332.0,66572.0,630601.1666666666,26831.0,58.0,133026.8,2.0625041002905773,0.19685107164882826,0.21095235313815625,-0.7818314824680299,0.6234898018587334,-0.5000000000000004,0.8660254037844384,0.0
2024-11-25,106.0,633.0,6920.0,185.0,13.0,2936.0,3947.0,13805.0,161615.55,5654.0,45.0,32052.666666666664,19242.0,65691.0,631756.5833333333,26599.0,59.0,132524.8,2.0729562215529596,0.19832662554232353,0.20977193352028123,0.0,1.0,-0.5000000000000004,0.8660254037844384,0.0
2024-11-26,328.0,2525.0,15346.0,785.0,13.0,5842.0,4075.0,15639.0,167238.75,6164.0,45.0,34284.0,19411.0,66529.0,639530.5833333334,26960.0,60.0,131712.8,2.0896819307525334,0.20500033634549408,0.20595230850961385,0.7818314824680298,0.6234898018587336,-0.5000000000000004,0.8660254037844384,0.0
2024-11-27,712.0,2211.0,29976.25,925.0,22.0,11897.333333333332,4542.0,16461.0,186220.81666666665,6678.0,42.0,40065.333333333336,18887.0,54085.0,655957.3333333334,24108.0,61.0,139296.13333333333,2.144555640868499,0.2151495952520167,0.2123554784050995,0.9749279121818236,-0.22252093395631434,-0.5000000000000004,0.8660254037844384,0.0
2024-11-28,2322.0,3592.0,46044.933333333334,2433.0,21.0,8092.0,6520.0,18765.0,218816.9166666667,8652.0,40.0,43640.0,19933.0,55635.0,662221.6166666667,25197.0,61.0,143123.2,2.1827240631148994,0.19943613439393584,0.21612583521573858,0.43388373911755823,-0.900968867902419,-0.5000000000000004,0.8660254037844384,0.0
2024-11-29,1724.0,3264.0,30501.800000000003,1996.0,19.0,16764.0,7336.0,20043.0,215443.21666666667,9602.0,39.0,54600.0,20682.0,56869.0,670471.8,26080.0,60.0,156056.86666666667,2.2798152793232864,0.2534310471444409,0.23275679404662009,-0.433883739117558,-0.9009688679024191,-0.5000000000000004,0.8660254037844384,0.0
2024-11-30,411.0,1334.0,26425.0,550.0,13.0,18668.0,7406.0,17931.0,223511.65000000002,9166.0,36.0,69178.0,20455.0,56798.0,687411.9666666668,25917.0,58.0,172436.53333333333,2.3076777464086473,0.30950511975550266,0.2508488965787085,-0.9749279121818236,-0.2225209339563146,-0.5000000000000004,0.8660254037844384,0.0
2024-12-01,814.0,1569.0,26224.0,889.0,11.0,13504.0,6417.0,15128.0,181437.98333333334,7763.0,33.0,77703.33333333333,19157.0,54809.0,648919.9666666667,24451.0,57.0,179646.19999999998,2.431100210027564,0.42826387234793445,0.27683876167780114,-0.7818314824680299,0.6234898018587334,-2.4492935982947064e-16,1.0,0.0
2024-12-02,1360.0,2158.0,55402.0,1423.0,10.0,13136.0,7671.0,16653.0,229919.98333333334,9001.0,32.0,87903.33333333334,20338.0,55832.0,700439.5499999999,25548.0,57.0,190817.86666666667,2.3534255002050313,0.3823214148632434,0.2724258883820405,0.0,1.0,-2.4492935982947064e-16,1.0,0.0
2024-12-03,631.0,1212.0,12268.0,692.0,11.0,3144.0,7974.0,15340.0,226841.98333333334,8908.0,30.0,85205.33333333333,20477.0,56174.0,700999.3833333334,25720.0,57.0,192449.86666666667,2.3805030496819,0.37561536044290444,0.27453642790888805,0.7818314824680298,0.6234898018587336,-2.4492935982947064e-16,1.0,0.0
2024-12-04,2357.0,4114.0,105129.0,2608.0,20.0,29610.0,9619.0,17243.0,301994.73333333334,10591.0,31.0,102918.0,19148.0,54903.0,688073.7166666668,24335.0,57.0,217441.2,2.487430729481949,0.34079402267721665,0.31601439603503717,0.9749279121818236,-0.22252093395631434,-2.4492935982947064e-16,1.0,0.0
2024-12-05,439.0,1023.0,15831.0,503.0,19.0,2674.0,7736.0,14674.0,271780.8,8661.0,31.0,97500.0,19188.0,55062.0,693059.05,24390.0,57.0,217219.8666666667,2.493955851901855,0.3587449886084668,0.3134218746103477,0.43388373911755823,-0.900968867902419,-2.4492935982947064e-16,1.0,0.0
2024-12-06,1416.0,1806.0,15401.25,1463.0,20.0,4892.0,7428.0,13216.0,256680.25,8128.0,32.0,85628.0,20449.0,55943.0,700921.9666666667,25588.0,57.0,215966.53333333333,2.503748573001512,0.3335979297199531,0.30811779856236016,-0.433883739117558,-0.9009688679024191,-2.4492935982947064e-16,1.0,0.0
2024-12-07,344.0,1000.0,12641.916666666666,420.0,23.0,7663.866666666667,7361.0,12882.0,242897.16666666666,7998.0,35.0,74623.86666666667,20602.0,55996.0,701297.3833333333,25723.0,57.0,215030.40000000002,2.5006412104515943,0.3072241133593572,0.30661799845586196,-0.9749279121818236,-0.2225209339563146,-2.4492935982947064e-16,1.0,0.0
2024-12-08,578.0,1668.0,21265.5,654.0,23.0,12881.333333333332,7125.0,12981.0,237938.66666666666,7763.0,36.0,74001.2,20933.0,54974.0,692642.2166666668,25623.0,56.0,218527.06666666668,2.441014323647091,0.3110095598865814,0.31549775830633864,-0.7818314824680299,0.6234898018587334,-2.4492935982947064e-16,1.0,0.0
2024-12-09,266.0,1680.0,42998.666666666664,482.0,15.0,27228.666666666664,6031.0,12503.0,225535.3333333333,6822.0,36.0,88093.86666666667,21080.0,55878.0,730170.5833333333,25892.0,56.0,243319.06666666665,2.4647508471234794,0.3905989601038123,0.33323592078426423,0.0,1.0,-2.4492935982947064e-16,1.0,0.0
2024-12-10,189.0,1290.0,7101.0,344.0,9.0,3420.0,5589.0,12581.0,220368.3333333333,6474.0,35.0,88369.86666666667,21132.0,56141.0,727138.2500000001,25969.0,56.0,239007.73333333334,2.464347491045672,0.40100982446056227,0.32869641135414523,0.7818314824680298,0.6234898018587336,-2.4492935982947064e-16,1.0,0.0
2024-12-11,128.0,624.0,1952.0,156.0,2.0,1088.0,3360.0,9091.0,117191.33333333334,4022.0,34.0,59847.86666666667,20224.0,54572.0,696257.5833333334,24965.0,56.0,231057.06666666668,2.4556794444860053,0.510685090478818,0.3318557272446225,0.9749279121818236,-0.22252093395631434,-2.4492935982947064e-16,1.0,0.0
2024-12-12,0.0,0.0,0.0,0.0,0.0,0.0,2921.0,8068.0,101360.33333333334,3519.0,31.0,57173.86666666667,19871.0,53421.0,683091.1666666666,24506.0,55.0,228314.40000000002,2.4397086117759645,0.564065495706736,0.33423708450824163,0.43388373911755823,-0.900968867902419,-2.4492935982947064e-16,1.0,0.0
2024-12-13,0.0,0.0,0.0,0.0,0.0,0.0,1505.0,6262.0,85959.08333333334,2056.0,29.0,52281.86666666667,19388.0,51074.0,653581.3333333334,23690.0,54.0,224081.06666666665,2.375177259757059,0.6082180572345951,0.3428510810182257,-0.433883739117558,-0.9009688679024191,-2.4492935982947064e-16,1.0,0.0
2024-12-14,509.0,2456.0,1842.0,614.0,1.0,1842.0,1670.0,7718.0,75159.16666666667,2250.0,26.0,46460.0,19717.0,52462.0,648118.4,23999.0,55.0,222296.13333333333,2.375313230430168,0.61815480480314,0.34298691926248864,-0.9749279121818236,-0.2225209339563146,-2.4492935982947064e-16,1.0,0.0
2024-12-15,1411.0,7408.0,35564.23333333334,2042.0,19.0,27896.666666666668,2503.0,13458.0,89457.9,3638.0,25.0,61475.33333333334,20053.0,55507.0,670469.4333333333,24870.0,55.0,244997.8666666667,2.367805231513884,0.6871984847993676,0.36541243267217305,-0.7818314824680299,0.6234898018587334,-2.4492935982947064e-16,1.0,0.0
2024-12-16,229.0,1158.0,10363.333333333332,300.0,15.0,7447.333333333333,2466.0,12936.0,56822.566666666666,3456.0,27.0,41694.0,20115.0,55897.0,673893.4333333333,24933.0,55.0,249743.86666666667,2.387999354465525,0.7337577734667623,0.3705984571348892,0.0,1.0,-2.4492935982947064e-16,1.0,0.0
2024-12-17,343.0,1046.0,15390.083333333332,361.0,13.0,12930.0,2620.0,12692.0,65111.649999999994,3473.0,27.0,51204.0,20258.0,56252.0,679560.7166666667,25019.0,55.0,259063.2,2.4064390240806004,0.7864030476880867,0.3812215651174461,0.7818314824680298,0.6234898018587336,-2.4492935982947064e-16,1.0,0.0
2024-12-18,1957.0,3247.0,33655.33333333333,2182.0,22.0,25028.333333333336,4449.0,15315.0,96814.98333333332,5499.0,33.0,75144.33333333333,21970.0,58110.0,702221.8666666667,26790.0,52.0,277975.5333333333,2.4376529938513847,0.7761642955059126,0.3958514346083213,0.9749279121818236,-0.22252093395631434,-2.4492935982947064e-16,1.0,0.0
2024-12-19,3152.0,4707.0,48955.46666666667,3317.0,25.0,13284.0,7601.0,20022.0,145770.44999999998,8816.0,39.0,88428.33333333333,24778.0,61529.0,737728.5,29648.0,53.0,286742.2,2.3912567555183215,0.6066272919740135,0.3886825573364727,0.43388373911755823,-0.900968867902419,-2.4492935982947064e-16,1.0,0.0
2024-12-20,258.0,1160.0,18337.25,421.0,19.0,9526.0,7859.0,21182.0,164107.7,9237.0,41.0,97954.33333333334,24128.0,60703.0,722190.25,29023.0,52.0,290464.2,2.4142268452505875,0.5968905379414454,0.4021990050405693,-0.433883739117558,-0.9009688679024191,-2.4492935982947064e-16,1.0,0.0
2024-12-21,757.0,1307.0,25536.25,855.0,22.0,2846.0,8107.0,20033.0,187801.95,9478.0,45.0,98958.33333333334,24544.0,58564.0,729369.9333333333,28892.0,52.0,289220.2,2.3697562822771503,0.5269292109764213,0.39653430554536157,-0.9749279121818236,-0.2225209339563146,-2.4492935982947064e-16,1.0,0.0
2024-12-22,0.0,0.0,0.0,0.0,0.0,0.0,6696.0,12625.0,152237.71666666665,7436.0,38.0,71061.66666666666,22741.0,54192.0,661072.2666666666,26600.0,52.0,284241.5333333333,2.456765074656284,0.46678095430359295,0.4299704399438327,-0.7818314824680299,0.6234898018587334,-2.4492935982947064e-16,1.0,0.0
2024-12-23,0.0,0.0,0.0,0.0,0.0,0.0,6467.0,11467.0,141874.38333333333,7136.0,37.0,63614.333333333336,22635.0,53559.0,654152.2666666667,26415.0,52.0,281305.5333333333,2.4437514544343717,0.44838491515322887,0.4300306636049262,0.0,1.0,-2.4492935982947064e-16,1.0,0.0
2024-12-24,0.0,0.0,0.0,0.0,0.0,0.0,6124.0,10421.0,126484.29999999999,6775.0,37.0,50684.33333333333,22307.0,51034.0,638806.2666666667,25630.0,51.0,275463.5333333333,2.438568041302826,0.4007163998483079,0.4312160786567111,0.7818314824680298,0.6234898018587336,-2.4492935982947064e-16,1.0,0.0
2024-12-25,2.0,8.0,192.0,2.0,1.0,192.0,4169.0,7182.0,93020.96666666666,4595.0,34.0,25848.0,21597.0,48831.0,609022.0166666667,24707.0,51.0,263758.2,2.414480904671251,0.2778728379874215,0.4330848356576928,0.9749279121818236,-0.22252093395631434,-2.4492935982947064e-16,1.0,1.0
2024-12-26,248.0,1379.0,11423.0,399.0,8.0,6286.0,1265.0,3854.0,55488.5,1677.0,29.0,18850.0,19523.0,46618.0,574400.0833333334,22673.0,50.0,261952.2,2.455057873822921,0.3397100300062175,0.45604485027204467,0.43388373911755823,-0.900968867902419,-2.4492935982947064e-16,1.0,1.0
2024-12-27,15614.0,16315.0,85252.33333333334,15700.0,8.0,1657.3333333333333,16621.0,19009.0,122403.58333333334,16956.0,25.0,10981.333333333332,33413.0,59669.0,629150.6166666667,36377.0,50.0,246845.53333333333,2.430582843377447,0.08971414916366145,0.3923472802763154,-0.433883739117558,-0.9009688679024191,-2.4492935982947064e-16,1.0,0.0
2024-12-28,473.0,1214.0,19266.0,626.0,16.0,1184.0,16337.0,18916.0,116133.33333333334,16727.0,20.0,9319.333333333334,33475.0,59549.0,621991.6166666667,36453.0,51.0,229361.53333333333,2.462800835114365,0.08024684270952928,0.3687534159423424,-0.9749279121818236,-0.2225209339563146,-2.4492935982947064e-16,1.0,0.0
2024-12-29,717.0,3069.0,33974.933333333334,1157.0,17.0,7744.666666666666,17054.0,21985.0,150108.26666666666,17884.0,24.0,17064.0,33378.0,61049.0,629742.55,36721.0,52.0,223602.2,2.494248805484612,0.113677949782024,0.3550692263052576,-0.7818314824680299,0.6234898018587334,-2.4492935982947064e-16,1.0,0.0
2024-12-30,272.0,2284.0,15745.666666666666,691.0,16.0,4992.666666666666,17326.0,24269.0,165853.93333333335,18575.0,26.0,22056.666666666668,32290.0,61175.0,590086.2166666667,35989.0,53.0,215458.86666666667,2.577090931080871,0.13298850514649638,0.365131163177765,0.0,1.0,-2.4492935982947064e-16,1.0,0.0
2024-12-31,1799.0,3292.0,68847.33333333334,2032.0,12.0,7381.333333333333,19125.0,27561.0,234701.26666666666,20607.0,28.0,29437.999999999996,33458.0,63255.0,646665.5499999999,37329.0,54.0,219696.2,2.4560670204598205,0.12542752929326612,0.3397369784117927,0.7818314824680298,0.6234898018587336,-2.4492935982947064e-16,1.0,0.0
2025-01-01,1555.0,2157.0,28126.016666666666,1640.0,22.0,2180.0,20678.0,29710.0,262635.2833333333,22245.0,34.0,31426.0,32656.0,61298.0,569662.5666666667,36361.0,56.0,192266.2,2.6295922813255865,0.11965642849332823,0.3375089241426372,0.9749279121818236,-0.22252093395631434,0.49999999999999994,0.8660254037844387,1.0
2025-01-02,1460.0,2875.0,16501.333333333336,1677.0,20.0,3899.3333333333335,21890.0,31206.0,267713.6166666667,23523.0,34.0,29039.333333333336,33677.0,63150.0,570332.9,37535.0,56.0,193491.53333333333,2.636651941650041,0.10847163358706009,0.3392606902623596,0.43388373911755823,-0.900968867902419,0.49999999999999994,0.8660254037844387,0.0
2025-01-03,402.0,1631.0,21719.0,605.0,13.0,3812.0,6678.0,16522.0,204180.28333333333,8428.0,35.0,31194.0,32663.0,62975.0,576650.6499999999,36677.0,56.0,192411.53333333333,2.617085271266639,0.1527767495016863,0.33367088606131523,-0.433883739117558,-0.9009688679024191,0.49999999999999994,0.8660254037844387,0.0
2025-01-04,438.0,2261.0,13577.5,753.0,20.0,4669.333333333334,6643.0,17569.0,198491.78333333335,8555.0,36.0,34679.33333333333,32757.0,64236.0,577586.2333333334,37010.0,55.0,189417.0,2.599952165255348,0.17471420101604537,0.3279458357358125,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,0.8660254037844387,0.0
2025-01-05,871.0,2052.0,15628.666666666666,1036.0,22.0,5200.666666666666,6797.0,16552.0,180145.51666666666,8434.0,36.0,32135.333333333336,33050.0,64620.0,571949.4,37392.0,55.0,181736.33333333334,2.5974742226399345,0.17838541823272316,0.3177489710336847,-0.7818314824680299,0.6234898018587334,0.49999999999999994,0.8660254037844387,0.0
2025-01-06,403.0,2413.0,15281.683333333334,794.0,16.0,5601.333333333334,6928.0,16681.0,179681.53333333333,8537.0,35.0,32744.000000000004,33187.0,65353.0,544232.4166666667,37704.0,55.0,160109.0,2.6245760090986394,0.18223352947047428,0.2941923250008536,0.0,1.0,0.49999999999999994,0.8660254037844387,0.0
2025-01-07,186.0,1222.0,5619.8,344.0,9.0,1448.0,5315.0,14611.0,116454.0,6849.0,33.0,26810.666666666668,33184.0,65285.0,542751.2166666667,37704.0,55.0,158137.0,2.6183956255097964,0.23022538226824898,0.291361852620444,0.7818314824680298,0.6234898018587336,0.49999999999999994,0.8660254037844387,0.0
2025-01-08,1418.0,2308.0,81825.28333333333,1519.0,17.0,33799.333333333336,5178.0,14762.0,170153.2666666667,6728.0,34.0,58430.0,34474.0,66969.0,622624.5,39067.0,57.0,190848.3333333333,2.6053842635906186,0.34339628703376834,0.30652236353264817,0.9749279121818236,-0.22252093395631434,0.49999999999999994,0.8660254037844387,0.0
2025-01-09,2307.0,2928.0,69699.21666666667,2419.0,22.0,11525.333333333334,6025.0,14815.0,223351.15000000002,7470.0,38.0,66056.0,36781.0,69897.0,692323.7166666667,41486.0,58.0,202373.6666666667,2.5449704306394287,0.29574954057769565,0.2923107526072281,0.43388373911755823,-0.900968867902419,0.49999999999999994,0.8660254037844387,0.0
2025-01-10,1856.0,2468.0,40336.166666666664,1939.0,26.0,5611.666666666667,7479.0,15652.0,241968.31666666668,8804.0,39.0,67855.66666666667,38637.0,72365.0,732659.8833333333,43425.0,62.0,207985.33333333334,2.585826443586945,0.2804320317694486,0.2838770595533039,-0.433883739117558,-0.9009688679024191,0.49999999999999994,0.8660254037844387,0.0
2025-01-11,1043.0,1677.0,26776.366666666665,1168.0,27.0,3969.0,8084.0,15068.0,255167.18333333335,9219.0,43.0,67155.33333333334,39171.0,71586.0,757594.25,43979.0,64.0,210112.3333333333,2.6089989539864424,0.26318170093842397,0.2773415100937386,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,0.8660254037844387,0.0
2025-01-12,1925.0,2486.0,21859.833333333336,2018.0,25.0,8197.333333333332,9138.0,15502.0,261398.35,10201.0,43.0,70152.0,39685.0,66664.0,743889.85,43955.0,61.0,190413.0,2.5669998948437156,0.2683720077039507,0.2559693481501327,-0.7818314824680299,0.6234898018587334,0.49999999999999994,0.8660254037844387,0.0
2025-01-13,1080.0,1548.0,28748.333333333332,1148.0,8.0,2792.0,9815.0,14637.0,274865.0,10555.0,43.0,67342.66666666667,40536.0,67054.0,762274.8500000001,44803.0,60.0,185757.6666666667,2.5078671441838676,0.2450026982943142,0.24368856806264388,0.0,1.0,0.49999999999999994,0.8660254037844387,0.0
2025-01-14,1323.0,1832.0,23394.0,1391.0,14.0,3008.0,10952.0,15247.0,292639.2,11602.0,44.0,68902.66666666666,41516.0,67840.0,770278.7666666667,45833.0,61.0,175835.6666666667,2.469936343258773,0.23545262106603165,0.2282753650702129,0.7818314824680298,0.6234898018587336,0.49999999999999994,0.8660254037844387,0.0
2025-01-15,4442.0,8110.0,79709.4,4617.0,23.0,27986.0,13976.0,21049.0,290523.31666666665,14700.0,45.0,63089.333333333336,44001.0,72703.0,816332.8333333333,48268.0,62.0,178793.33333333334,2.423104501699547,0.21715755574179677,0.2190201423153179,0.9749279121818236,-0.22252093395631434,0.49999999999999994,0.8660254037844387,0.0
2025-01-16,2088.0,5102.0,49692.28333333333,2257.0,27.0,16766.666666666668,13757.0,23223.0,270516.3833333333,14538.0,48.0,68330.66666666666,42937.0,73098.0,817069.65,47208.0,63.0,182276.0,2.447347516277123,0.25259345043981624,0.223085020964859,0.43388373911755823,-0.900968867902419,0.49999999999999994,0.8660254037844387,0.0
2025-01-17,631.0,3180.0,42205.25,1013.0,29.0,33286.666666666664,12532.0,23935.0,272385.4666666667,13612.0,46.0,96005.66666666666,43310.0,75118.0,840937.65,47800.0,61.0,206036.66666666666,2.4740354386607786,0.35246251513174215,0.24500825556646993,-0.433883739117558,-0.9009688679024191,0.49999999999999994,0.8660254037844387,0.0
2025-01-18,1028.0,2670.0,29005.166666666668,1193.0,24.0,10552.0,12517.0,24928.0,274614.26666666666,13637.0,46.0,102588.66666666666,43581.0,76481.0,844406.5666666667,48138.0,61.0,213742.6666666667,2.5253385007102693,0.37357369634109805,0.2531276698977195,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,0.8660254037844387,0.0
2025-01-19,2479.0,3456.0,78627.5,2643.0,23.0,12720.0,13071.0,25898.0,331381.93333333335,14262.0,45.0,107111.33333333334,46060.0,79937.0,923034.0666666667,50781.0,62.0,226462.66666666666,2.4731375045621564,0.32322623100152914,0.24534594642263474,-0.7818314824680299,0.6234898018587334,0.49999999999999994,0.8660254037844387,0.0
2025-01-20,1194.0,2487.0,64223.333333333336,1411.0,14.0,13437.333333333334,13185.0,26837.0,366856.93333333335,14525.0,45.0,117756.66666666667,47254.0,82424.0,987257.3999999999,52192.0,62.0,239900.0,2.4540206769260466,0.3209879818726792,0.24299640600313557,0.0,1.0,0.49999999999999994,0.8660254037844387,0.0
2025-01-21,540.0,1069.0,27675.333333333336,602.0,18.0,14417.333333333334,12402.0,26074.0,371138.26666666666,13736.0,45.0,129166.0,47794.0,83493.0,1014932.7333333333,52794.0,63.0,254317.33333333337,2.463475596924767,0.34802662942867296,0.2505755553849185,0.7818314824680298,0.6234898018587336,0.49999999999999994,0.8660254037844387,0.0
2025-01-22,3022.0,3656.0,24252.41666666667,3139.0,15.0,9494.666666666668,10982.0,21620.0,315681.2833333333,12258.0,44.0,110674.66666666669,50814.0,87141.0,1038993.1499999999,55931.0,63.0,263620.0,2.4640580782444945,0.35058989084824327,0.2537264081096204,0.9749279121818236,-0.22252093395631434,0.49999999999999994,0.8660254037844387,0.0
2025-01-23,2033.0,2651.0,72249.16666666666,2118.0,25.0,8305.333333333332,10927.0,19169.0,338238.1666666666,12119.0,45.0,102213.33333333333,52599.0,88413.0,1099819.3166666667,57650.0,64.0,265639.3333333334,2.389575586011776,0.30219337557510023,0.24152997615865968,0.43388373911755823,-0.900968867902419,0.49999999999999994,0.8660254037844387,0.0
2025-01-24,884.0,1668.0,25282.483333333334,975.0,23.0,6561.333333333334,11180.0,17657.0,321315.4,12081.0,44.0,75488.0,37869.0,73766.0,1039849.4666666668,42925.0,65.0,270543.3333333334,2.4354810761127594,0.23493427330280464,0.26017547924564977,-0.433883739117558,-0.9009688679024191,0.49999999999999994,0.8660254037844387,0.0
2025-01-25,1878.0,2438.0,66234.31666666667,1944.0,24.0,7468.666666666666,12030.0,17425.0,358544.55,12832.0,42.0,72404.66666666667,39274.0,74990.0,1086817.7833333334,44243.0,66.0,276828.0,2.346512703513388,0.20194050269810732,0.25471427155981236,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,0.8660254037844387,0.0
2025-01-26,2214.0,2685.0,55732.41666666667,2299.0,22.0,4294.666666666667,11765.0,16654.0,335649.4666666667,12488.0,43.0,63979.333333333336,40771.0,74606.0,1108575.2666666666,45385.0,65.0,273378.0,2.2678730952778645,0.19061354087260082,0.24660301219060213,-0.7818314824680299,0.6234898018587334,0.49999999999999994,0.8660254037844387,0.0
2025-01-27,21157.0,22209.0,495459.98333333334,21365.0,14.0,19760.0,31728.0,36376.0,766886.1166666667,32442.0,44.0,70302.0,61656.0,94531.0,1588289.5833333333,66059.0,65.0,288145.3333333334,1.8313264701271084,0.09167202075006052,0.18141863823636278,0.0,1.0,0.49999999999999994,0.8660254037844387,1.0
2025-01-28,16030.0,17078.0,398553.0,16190.0,17.0,17984.0,47218.0,52385.0,1137763.7833333334,48030.0,44.0,73868.66666666666,75887.0,108317.0,1917995.25,80217.0,66.0,298748.0,1.608753386070508,0.06492443137032529,0.15576055258739563,0.7818314824680298,0.6234898018587336,0.49999999999999994,0.8660254037844387,0.0
2025-01-29,7457.0,8127.0,182936.6,7524.0,20.0,4857.599999999999,51653.0,56856.0,1296447.9666666668,52415.0,46.0,69231.6,81789.0,114287.0,2072805.8333333335,86101.0,66.0,301425.60000000003,1.4728524843423516,0.053400986217752563,0.1454191198966618,0.9749279121818236,-0.22252093395631434,0.49999999999999994,0.8660254037844387,0.0
2025-01-30,1295.0,4415.0,37445.86666666667,1627.0,26.0,17328.533333333333,50915.0,58620.0,1261644.6666666665,51924.0,48.0,78254.79999999999,81624.0,115827.0,2093750.3666666667,86051.0,68.0,314854.80000000005,1.498601820203553,0.06202602211821923,0.15037838560537728,0.43388373911755823,-0.900968867902419,0.49999999999999994,0.8660254037844387,0.0
2025-01-31,2646.0,7569.0,75658.63333333333,2799.0,26.0,25511.266666666666,52677.0,64521.0,1312020.816666667,53748.0,47.0,97204.73333333334,83868.0,121765.0,2147690.0,88245.0,67.0,336554.06666666665,1.528068712232237,0.07408779807342741,0.15670514211393016,-0.433883739117558,-0.9009688679024191,0.49999999999999994,0.8660254037844387,0.0
2025-02-01,1002.0,2768.0,34406.73333333334,1245.0,28.0,12494.400000000001,51801.0,64851.0,1280193.2333333334,53049.0,44.0,102230.46666666667,84432.0,122272.0,2168519.2333333334,88737.0,67.0,344379.13333333336,1.5403149786101231,0.07985549681471263,0.15880842929115824,-0.9749279121818236,-0.2225209339563146,0.8660254037844386,0.5000000000000001,0.0
2025-02-02,270.0,1540.0,15645.2,507.0,24.0,6858.533333333335,49857.0,63706.0,1240106.0166666666,51257.0,43.0,104794.33333333333,83831.0,121760.0,2168535.7666666666,88208.0,66.0,346037.0,1.538950822566628,0.08450433424636906,0.15957172822282095,-0.7818314824680299,0.6234898018587334,0.8660254037844386,0.5000000000000001,0.0
2025-02-03,219.0,321.0,11720.0,225.0,12.0,2828.0,28919.0,41818.0,756366.0333333332,30117.0,43.0,87862.33333333333,83647.0,119668.0,2164974.0833333335,87639.0,66.0,343263.6666666667,1.520399186084693,0.11616377449701272,0.1585532451908874,0.0,1.0,0.8660254037844386,0.5000000000000001,0.0
2025-02-04,2204.0,2811.0,59052.0,2262.0,14.0,5928.0,15093.0,27551.0,416865.0333333333,16189.0,43.0,75806.33333333334,85665.0,121257.0,2218406.283333333,89557.0,66.0,347743.6666666666,1.5003617396270308,0.18184862550636896,0.1567538233547346,0.7818314824680298,0.6234898018587336,0.8660254037844386,0.5000000000000001,0.0
2025-02-05,1290.0,2671.0,46496.333333333336,1338.0,23.0,10928.0,8926.0,22095.0,280424.7666666667,10003.0,46.0,81876.73333333334,85537.0,121620.0,2183077.3333333335,89376.0,67.0,324872.3333333334,1.4905484403973255,0.2919739732926585,0.14881393726775904,0.9749279121818236,-0.22252093395631434,0.8660254037844386,0.5000000000000001,0.0
2025-02-06,1127.0,3475.0,25287.166666666668,1500.0,27.0,8626.0,8758.0,21155.0,268266.06666666665,9876.0,46.0,73174.2,84357.0,122167.0,2138665.2833333337,88457.0,66.0,321973.0,1.5112726769207832,0.2727672601653433,0.15054856994647212,0.43388373911755823,-0.900968867902419,0.8660254037844386,0.5000000000000001,0.0
2025-02-07,860.0,2549.0,22548.333333333336,913.0,22.0,7641.333333333334,6972.0,16135.0,215155.76666666666,7990.0,43.0,55304.26666666667,83361.0,122248.0,2120877.45,87431.0,66.0,324002.6666666667,1.4820583586973155,0.25704292068707435,0.15276821707292265,-0.433883739117558,-0.9009688679024191,0.8660254037844386,0.5000000000000001,0.0
2025-02-08,484.0,1060.0,20484.666666666668,543.0,21.0,5622.0,6454.0,14427.0,201233.7,7288.0,40.0,48431.86666666667,82802.0,121631.0,2114585.75,86806.0,64.0,325655.6666666667,1.4626812604375479,0.24067473125359554,0.154004474241192,-0.9749279121818236,-0.2225209339563146,0.8660254037844386,0.5000000000000001,0.0
2025-02-09,360.0,1062.0,16475.466666666667,432.0,23.0,6585.666666666667,6544.0,13949.0,202063.96666666667,7213.0,40.0,48159.0,81237.0,120207.0,2109201.3833333333,85220.0,64.0,324044.0,1.472774524501609,0.23833541820667678,0.15363350439676288,-0.7818314824680299,0.6234898018587334,0.8660254037844386,0.5000000000000001,0.0
2025-02-10,351.0,582.0,15082.966666666667,352.0,12.0,1514.0,6676.0,14210.0,205426.93333333335,7340.0,40.0,46845.0,80508.0,119241.0,2095536.0166666668,84424.0,64.0,322766.0,1.500605929948499,0.2280372843028697,0.15402550823889838,0.0,1.0,0.8660254037844386,0.5000000000000001,0.0
2025-02-11,332.0,670.0,14102.0,332.0,11.0,1948.0,4804.0,12069.0,160476.93333333335,5410.0,41.0,42865.0,79517.0,118079.0,2086244.0166666668,83365.0,65.0,321706.0,1.5072917589619803,0.26711003949061835,0.1542034380589915,0.7818314824680298,0.6234898018587336,0.8660254037844386,0.5000000000000001,0.0
