fold_id,seed,date,actual_GPU_h,mean_GPU_h,Q50_GPU_h,Q90_GPU_h,CRPS,alpha,selected_config
4,20260903,2025-02-24,1.4177777777777778,2766.919461195204,1396.185,14149.103194444448,943.1116662584245,1.0,F2
4,20260903,2025-02-25,0.8833333333333333,3720.455705295139,1396.185,18880.798194444447,1138.9102278825299,1.0,F2
4,20260903,2025-02-26,186.4813888888889,3503.796764865451,420.1430555555555,27249.62652777778,753.2820235547429,1.0,F2
4,20260903,2025-02-27,15302.827222222222,3170.0885601128475,1595.8633333333332,14567.833750000002,10974.835437196196,1.0,F2
4,20260903,2025-02-28,1116.9002777777778,2275.092504272461,1644.426111111111,14567.833750000002,553.1931642228199,1.0,F2
5,20260901,2025-03-01,422.7838888888889,2259.88155069987,0.0,87.40444444444529,569.2163429137072,1.0,F4
5,20260901,2025-03-02,1.2744444444444445,1730.0465786404081,0.0,87.40444444444529,539.8943859360945,1.0,F4
5,20260901,2025-03-03,0.6955555555555556,1425.2921131049263,0.0,0.0,473.93031827345465,1.0,F4
5,20260901,2025-03-04,704.9502777777777,3814.5187346055773,650.7019444444445,4400.36888888889,1028.1615160039892,1.0,F4
5,20260901,2025-03-05,90.44694444444444,3305.7818183729387,409.46666666666647,1318.490555555556,1138.022639057322,1.0,F4
5,20260901,2025-03-06,2290.431111111111,2205.3143082004126,123.2783333333332,123.2783333333332,654.541181740082,1.0,F4
5,20260901,2025-03-07,1499.548888888889,2380.5396801079646,1.0255555555554565,87.40444444444529,441.1854029227461,1.0,F4
5,20260901,2025-03-08,298.7213888888889,2961.273269788954,214.87333333333322,6493.436388888889,912.0164176651999,1.0,F4
5,20260901,2025-03-09,3.745555555555556,3110.2856244574655,214.87333333333322,9267.925833333336,1194.3999506948396,1.0,F4
5,20260901,2025-03-10,693.3766666666667,4811.24390496148,650.7019444444445,1318.490555555556,964.2034790092553,1.0,F4
5,20260901,2025-03-11,866.7905555555556,2524.4979299587676,123.2783333333332,1318.490555555556,569.8553612886203,1.0,F4
5,20260901,2025-03-12,119.02305555555556,2942.791379123264,650.7019444444445,1318.490555555556,1198.4535104358524,1.0,F4
5,20260901,2025-03-13,820.295,3023.6171048312717,409.46666666666647,1318.490555555556,766.069801976565,1.0,F4
5,20260901,2025-03-14,1962.4297222222224,2696.7039889187286,214.87333333333322,1318.490555555556,555.3202075835566,1.0,F4
5,20260901,2025-03-15,1097.483888888889,2809.957807888455,123.2783333333332,1318.490555555556,573.8847989923754,1.0,F4
5,20260901,2025-03-16,3732.405,3085.840265842014,356.3841666666665,9267.925833333336,1287.953937398096,1.0,F4
5,20260901,2025-03-17,644.9913888888889,3624.709972398546,650.7019444444445,9267.925833333336,1028.7290587902894,1.0,F4
5,20260901,2025-03-18,2867.2266666666665,3558.477679172092,360.9038888888888,7307.080277777779,916.2164446579418,1.0,F4
5,20260901,2025-03-19,4653.251111111111,3813.39819132487,1032.7558333333332,9267.925833333336,1427.1933392549881,1.0,F4
5,20260901,2025-03-20,10461.166944444443,2982.634857381185,409.46666666666647,1318.490555555556,6388.027482141637,1.0,F4
5,20260901,2025-03-21,8486.60638888889,2898.429441867405,360.9038888888888,1318.490555555556,4846.580678991642,1.0,F4
5,20260901,2025-03-22,9155.440555555557,2815.835356309679,123.2783333333332,1318.490555555556,5504.93614094082,1.0,F4
5,20260901,2025-03-23,1865.4086111111112,2858.6336424424917,650.7019444444445,1318.490555555556,558.3646215203735,1.0,F4
5,20260901,2025-03-24,6196.392777777778,3048.045996568468,650.7019444444445,7307.080277777779,2848.029809092996,1.0,F4
5,20260901,2025-03-25,4356.835277777778,3226.5676546902127,1032.7558333333332,7307.080277777779,1342.3899120383958,1.0,F4
5,20260901,2025-03-26,11613.949166666667,3235.638715413412,1032.7558333333332,1318.490555555556,7126.586515060067,1.0,F4
5,20260901,2025-03-27,615.9391666666667,2984.9544480387367,650.7019444444445,1318.490555555556,914.7371875696217,1.0,F4
5,20260901,2025-03-28,261.1311111111111,2982.3683961995443,650.7019444444445,1318.490555555556,1167.690992061512,1.0,F4
5,20260901,2025-03-29,1105.1130555555555,1865.4467607964411,0.0,0.0,448.5117063179282,1.0,F4
5,20260901,2025-03-30,4258.357222222222,2468.9998759629993,123.2783333333332,123.2783333333332,1547.3699177399108,1.0,F4
5,20260901,2025-03-31,5637.150277777778,2220.6914728461375,123.2783333333332,123.2783333333332,2685.9715580613743,1.0,F4
5,20260902,2025-03-01,422.7838888888889,2272.0276909044055,0.0,87.40444444444529,564.9188333257212,1.0,F4
5,20260902,2025-03-02,1.2744444444444445,1677.0227471923831,0.0,28.640000000000327,531.1141964078445,1.0,F4
5,20260902,2025-03-03,0.6955555555555556,1440.4622761366104,0.0,0.0,483.0394824838803,1.0,F4
5,20260902,2025-03-04,704.9502777777777,3729.560864868164,843.3966666666665,4400.36888888889,1017.0628478224908,1.0,F4
5,20260902,2025-03-05,90.44694444444444,3345.105840725369,409.46666666666647,4400.36888888889,1156.1408561566973,1.0,F4
5,20260902,2025-03-06,2290.431111111111,2203.250179714627,123.2783333333332,123.2783333333332,646.5960118895441,1.0,F4
5,20260902,2025-03-07,1499.548888888889,2386.1019803873696,1.0255555555554565,87.40444444444529,434.99959141211343,1.0,F4
5,20260902,2025-03-08,298.7213888888889,3002.4925261094836,214.87333333333322,6493.436388888889,914.3944996608138,1.0,F4
5,20260902,2025-03-09,3.745555555555556,3087.665198025174,214.87333333333322,9267.925833333336,1204.5686695603536,1.0,F4
5,20260902,2025-03-10,693.3766666666667,4903.037693888346,990.3913888888887,9267.925833333336,994.9908069240214,1.0,F4
5,20260902,2025-03-11,866.7905555555556,2651.187664794922,123.2783333333332,1318.490555555556,609.1298977793251,1.0,F4
5,20260902,2025-03-12,119.02305555555556,3076.388542277018,650.7019444444445,1318.490555555556,1262.9552822544015,1.0,F4
5,20260902,2025-03-13,820.295,2888.1328179931643,409.46666666666647,1318.490555555556,732.746792964323,1.0,F4
5,20260902,2025-03-14,1962.4297222222224,2735.6572706434463,214.87333333333322,1318.490555555556,554.4730484324693,1.0,F4
5,20260902,2025-03-15,1097.483888888889,2870.0124845377604,123.2783333333332,1318.490555555556,596.3422173006006,1.0,F4
5,20260902,2025-03-16,3732.405,3005.866382175022,356.3841666666665,9267.925833333336,1317.7382902684644,1.0,F4
5,20260902,2025-03-17,644.9913888888889,3576.8728359646266,650.7019444444445,7307.080277777779,1008.0804219986662,1.0,F4
5,20260902,2025-03-18,2867.2266666666665,3538.658642374675,650.7019444444445,7307.080277777779,883.8440634579292,1.0,F4
5,20260902,2025-03-19,4653.251111111111,3908.6866352674697,1032.7558333333332,9267.925833333336,1420.7728298842076,1.0,F4
5,20260902,2025-03-20,10461.166944444443,2967.141706407335,409.46666666666647,1318.490555555556,6415.810763230158,1.0,F4
5,20260902,2025-03-21,8486.60638888889,2960.8804181586374,360.9038888888888,1318.490555555556,4799.540741913485,1.0,F4
5,20260902,2025-03-22,9155.440555555557,2739.7990988498264,123.2783333333332,1318.490555555556,5566.599783433312,1.0,F4
5,20260902,2025-03-23,1865.4086111111112,2866.5607526991103,650.7019444444445,1318.490555555556,556.3768544151876,1.0,F4
5,20260902,2025-03-24,6196.392777777778,3069.846387600369,650.7019444444445,7307.080277777779,2818.4119986103146,1.0,F4
5,20260902,2025-03-25,4356.835277777778,3203.0354222276483,1032.7558333333332,7307.080277777779,1365.4981239939068,1.0,F4
5,20260902,2025-03-26,11613.949166666667,3251.365620727539,1032.7558333333332,1318.490555555556,7105.255425168523,1.0,F4
5,20260902,2025-03-27,615.9391666666667,2935.3506197781035,650.7019444444445,1318.490555555556,868.9963042277598,1.0,F4
5,20260902,2025-03-28,261.1311111111111,2989.5090664333766,650.7019444444445,1318.490555555556,1177.885391764541,1.0,F4
5,20260902,2025-03-29,1105.1130555555555,1840.4054691569008,0.0,0.0,451.3465361660717,1.0,F4
5,20260902,2025-03-30,4258.357222222222,2555.031785956489,123.2783333333332,123.2783333333332,1516.6076847380227,1.0,F4
5,20260902,2025-03-31,5637.150277777778,2135.191044447157,123.2783333333332,123.2783333333332,2774.449450128326,1.0,F4
5,20260903,2025-03-01,422.7838888888889,2328.048394775391,0.0,3928.5441666666675,574.3547710689572,1.0,F4
5,20260903,2025-03-02,1.2744444444444445,1667.596070014106,0.0,87.40444444444529,508.1790843191079,1.0,F4
5,20260903,2025-03-03,0.6955555555555556,1412.5984366183811,0.0,0.0,474.93460951018665,1.0,F4
5,20260903,2025-03-04,704.9502777777777,3874.8448488362633,843.3966666666665,9267.925833333336,1057.174222907673,1.0,F4
5,20260903,2025-03-05,90.44694444444444,3344.1579486083983,409.46666666666647,4400.36888888889,1155.6700978077279,1.0,F4
5,20260903,2025-03-06,2290.431111111111,2198.9611640082467,123.2783333333332,123.2783333333332,644.6803007461629,1.0,F4
5,20260903,2025-03-07,1499.548888888889,2346.659207831489,1.0255555555554565,87.40444444444529,444.25061661172276,1.0,F4
5,20260903,2025-03-08,298.7213888888889,3004.5419352891713,123.2783333333332,6493.436388888889,900.4743457160891,1.0,F4
5,20260903,2025-03-09,3.745555555555556,3060.3310849338113,214.87333333333322,9267.925833333336,1176.7447186217053,1.0,F4
5,20260903,2025-03-10,693.3766666666667,4819.810877482097,650.7019444444445,1318.490555555556,985.4083580942452,1.0,F4
5,20260903,2025-03-11,866.7905555555556,2536.8647908528646,123.2783333333332,1318.490555555556,582.1205540681881,1.0,F4
5,20260903,2025-03-12,119.02305555555556,2957.3928628200956,650.7019444444445,1318.490555555556,1181.1455148987307,1.0,F4
5,20260903,2025-03-13,820.295,2929.209821777344,409.46666666666647,1318.490555555556,751.6447904917927,1.0,F4
5,20260903,2025-03-14,1962.4297222222224,2788.8541502549915,356.3841666666665,1318.490555555556,541.9645370380085,1.0,F4
5,20260903,2025-03-15,1097.483888888889,2759.777852511936,123.2783333333332,1318.490555555556,549.7136859776579,1.0,F4
5,20260903,2025-03-16,3732.405,3008.0295863172746,356.3841666666665,9267.925833333336,1302.4779549959965,1.0,F4
5,20260903,2025-03-17,644.9913888888889,3716.3248020426436,650.7019444444445,9267.925833333336,1051.2356385773583,1.0,F4
5,20260903,2025-03-18,2867.2266666666665,3644.446795315213,650.7019444444445,9267.925833333336,920.3195735853742,1.0,F4
5,20260903,2025-03-19,4653.251111111111,3721.938201429579,650.7019444444445,7307.080277777779,1434.2221671984753,1.0,F4
5,20260903,2025-03-20,10461.166944444443,2907.9075035942924,409.46666666666647,1318.490555555556,6465.351690357707,1.0,F4
5,20260903,2025-03-21,8486.60638888889,2805.069883219401,360.9038888888888,1318.490555555556,4944.050440293717,1.0,F4
5,20260903,2025-03-22,9155.440555555557,2772.9297149658205,123.2783333333332,1318.490555555556,5551.356835472437,1.0,F4
5,20260903,2025-03-23,1865.4086111111112,2929.6392660861547,650.7019444444445,1318.490555555556,550.0842675547467,1.0,F4
5,20260903,2025-03-24,6196.392777777778,3071.067009073893,650.7019444444445,7307.080277777779,2811.1264402676125,1.0,F4
5,20260903,2025-03-25,4356.835277777778,3152.0914548746746,1032.7558333333332,1318.490555555556,1374.7136086567082,1.0,F4
5,20260903,2025-03-26,11613.949166666667,3263.650520087348,1032.7558333333332,1318.490555555556,7093.181964434866,1.0,F4
5,20260903,2025-03-27,615.9391666666667,3113.112742377387,650.7019444444445,1318.490555555556,931.1253551996751,1.0,F4
5,20260903,2025-03-28,261.1311111111111,3032.070598687066,650.7019444444445,1318.490555555556,1178.4247114112638,1.0,F4
5,20260903,2025-03-29,1105.1130555555555,1858.623014119466,0.0,0.0,445.3114364346693,1.0,F4
5,20260903,2025-03-30,4258.357222222222,2499.5260813395184,1.0255555555554565,28.640000000000327,1553.4124022547237,1.0,F4
5,20260903,2025-03-31,5637.150277777778,2111.685450168186,123.2783333333332,123.2783333333332,2787.0107347689736,1.0,F4
