target_day,policy,issue_time_utc,runtime_model,future_workload,H24,service_level,historical_cap_quantile,cap_rule,A0_reserve_interface_version,A1_reserve_interface_version,snapshot_path,snapshot_hash,snapshot_status,snapshot_shared_by_all_policies,production_q_seconds,PF,Q_control,mode,scientific_persistence_schema,DA_slots,Actual_slots,H4_windows,complete_scientific_persistence,result_path,log_path,status
2025-05-15,B2,2025-05-14T08:00:00+00:00,ROLLING_Q90_TRACK_P_L2,H4_R85_B2,OFF,0.85,0.99,"min(raw,historical,physical)",V41,V41,C:\codex_mobileess_workspace\MobileESS_v41r1_premay_voltage_security_margin\frozen_artifacts\v41r1_migration\inputs\2025-05-15\V41_ML_SNAPSHOT_2025-05-15.json,,CAUSAL_GENERATION_BEFORE_SOLVE,True,5576.44921875,0.95,NO,both,V41_COMPLETE_SCIENTIFIC_PERSISTENCE_V1,96,96,81,True,C:\codex_mobileess_workspace\MobileESS_v41r1_premay_voltage_security_margin\frozen_artifacts\v41r1_migration\2025-05-15\B2,C:\codex_mobileess_workspace\MobileESS_v41r1_premay_voltage_security_margin\logs\v41_may_campaign\2025-05-15\B2,PASS
2025-05-15,B3,2025-05-14T08:00:00+00:00,ROLLING_Q90_TRACK_P_L2,H4_R85_B2,OFF,0.85,0.99,"min(raw,historical,physical)",V41,V41,C:\codex_mobileess_workspace\MobileESS_v41r1_premay_voltage_security_margin\frozen_artifacts\v41r1_migration\inputs\2025-05-15\V41_ML_SNAPSHOT_2025-05-15.json,,CAUSAL_GENERATION_BEFORE_SOLVE,True,5576.44921875,0.95,NO,both,V41_COMPLETE_SCIENTIFIC_PERSISTENCE_V1,96,96,81,True,C:\codex_mobileess_workspace\MobileESS_v41r1_premay_voltage_security_margin\frozen_artifacts\v41r1_migration\2025-05-15\B3,C:\codex_mobileess_workspace\MobileESS_v41r1_premay_voltage_security_margin\logs\v41_may_campaign\2025-05-15\B3,PASS
2025-05-16,B0,2025-05-15T08:00:00+00:00,ROLLING_Q90_TRACK_P_L2,H4_R85_B2,OFF,0.85,0.99,"min(raw,historical,physical)",V41,V41,C:\codex_mobileess_workspace\MobileESS_v41r1_premay_voltage_security_margin\frozen_artifacts\v41r1_migration\inputs\2025-05-16\V41_ML_SNAPSHOT_2025-05-16.json,,CAUSAL_GENERATION_BEFORE_SOLVE,True,5576.44921875,0.95,NO,both,V41_COMPLETE_SCIENTIFIC_PERSISTENCE_V1,96,96,81,True,C:\codex_mobileess_workspace\MobileESS_v41r1_premay_voltage_security_margin\frozen_artifacts\v41r1_migration\2025-05-16\B0,C:\codex_mobileess_workspace\MobileESS_v41r1_premay_voltage_security_margin\logs\v41_may_campaign\2025-05-16\B0,PASS
2025-05-16,B1,2025-05-15T08:00:00+00:00,ROLLING_Q90_TRACK_P_L2,H4_R85_B2,OFF,0.85,0.99,"min(raw,historical,physical)",V41,V41,C:\codex_mobileess_workspace\MobileESS_v41r1_premay_voltage_security_margin\frozen_artifacts\v41r1_migration\inputs\2025-05-16\V41_ML_SNAPSHOT_2025-05-16.json,,CAUSAL_GENERATION_BEFORE_SOLVE,True,5576.44921875,0.95,NO,both,V41_COMPLETE_SCIENTIFIC_PERSISTENCE_V1,96,96,81,True,C:\codex_mobileess_workspace\MobileESS_v41r1_premay_voltage_security_margin\frozen_artifacts\v41r1_migration\2025-05-16\B1,C:\codex_mobileess_workspace\MobileESS_v41r1_premay_voltage_security_margin\logs\v41_may_campaign\2025-05-16\B1,PASS
2025-05-16,B2,2025-05-15T08:00:00+00:00,ROLLING_Q90_TRACK_P_L2,H4_R85_B2,OFF,0.85,0.99,"min(raw,historical,physical)",V41,V41,C:\codex_mobileess_workspace\MobileESS_v41r1_premay_voltage_security_margin\frozen_artifacts\v41r1_migration\inputs\2025-05-16\V41_ML_SNAPSHOT_2025-05-16.json,,CAUSAL_GENERATION_BEFORE_SOLVE,True,5576.44921875,0.95,NO,both,V41_COMPLETE_SCIENTIFIC_PERSISTENCE_V1,96,96,81,True,C:\codex_mobileess_workspace\MobileESS_v41r1_premay_voltage_security_margin\frozen_artifacts\v41r1_migration\2025-05-16\B2,C:\codex_mobileess_workspace\MobileESS_v41r1_premay_voltage_security_margin\logs\v41_may_campaign\2025-05-16\B2,PASS
2025-05-16,B3,2025-05-15T08:00:00+00:00,ROLLING_Q90_TRACK_P_L2,H4_R85_B2,OFF,0.85,0.99,"min(raw,historical,physical)",V41,V41,C:\codex_mobileess_workspace\MobileESS_v41r1_premay_voltage_security_margin\frozen_artifacts\v41r1_migration\inputs\2025-05-16\V41_ML_SNAPSHOT_2025-05-16.json,,CAUSAL_GENERATION_BEFORE_SOLVE,True,5576.44921875,0.95,NO,both,V41_COMPLETE_SCIENTIFIC_PERSISTENCE_V1,96,96,81,True,C:\codex_mobileess_workspace\MobileESS_v41r1_premay_voltage_security_margin\frozen_artifacts\v41r1_migration\2025-05-16\B3,C:\codex_mobileess_workspace\MobileESS_v41r1_premay_voltage_security_margin\logs\v41_may_campaign\2025-05-16\B3,PASS
2025-05-17,B0,2025-05-16T08:00:00+00:00,ROLLING_Q90_TRACK_P_L2,H4_R85_B2,OFF,0.85,0.99,"min(raw,historical,physical)",V41,V41,C:\codex_mobileess_workspace\MobileESS_v41r1_premay_voltage_security_margin\frozen_artifacts\v41r1_migration\inputs\2025-05-17\V41_ML_SNAPSHOT_2025-05-17.json,,CAUSAL_GENERATION_BEFORE_SOLVE,True,5576.44921875,0.95,NO,both,V41_COMPLETE_SCIENTIFIC_PERSISTENCE_V1,96,96,81,True,C:\codex_mobileess_workspace\MobileESS_v41r1_premay_voltage_security_margin\frozen_artifacts\v41r1_migration\2025-05-17\B0,C:\codex_mobileess_workspace\MobileESS_v41r1_premay_voltage_security_margin\logs\v41_may_campaign\2025-05-17\B0,PASS
2025-05-17,B1,2025-05-16T08:00:00+00:00,ROLLING_Q90_TRACK_P_L2,H4_R85_B2,OFF,0.85,0.99,"min(raw,historical,physical)",V41,V41,C:\codex_mobileess_workspace\MobileESS_v41r1_premay_voltage_security_margin\frozen_artifacts\v41r1_migration\inputs\2025-05-17\V41_ML_SNAPSHOT_2025-05-17.json,,CAUSAL_GENERATION_BEFORE_SOLVE,True,5576.44921875,0.95,NO,both,V41_COMPLETE_SCIENTIFIC_PERSISTENCE_V1,96,96,81,True,C:\codex_mobileess_workspace\MobileESS_v41r1_premay_voltage_security_margin\frozen_artifacts\v41r1_migration\2025-05-17\B1,C:\codex_mobileess_workspace\MobileESS_v41r1_premay_voltage_security_margin\logs\v41_may_campaign\2025-05-17\B1,PASS
2025-05-17,B2,2025-05-16T08:00:00+00:00,ROLLING_Q90_TRACK_P_L2,H4_R85_B2,OFF,0.85,0.99,"min(raw,historical,physical)",V41,V41,C:\codex_mobileess_workspace\MobileESS_v41r1_premay_voltage_security_margin\frozen_artifacts\v41r1_migration\inputs\2025-05-17\V41_ML_SNAPSHOT_2025-05-17.json,,CAUSAL_GENERATION_BEFORE_SOLVE,True,5576.44921875,0.95,NO,both,V41_COMPLETE_SCIENTIFIC_PERSISTENCE_V1,96,96,81,True,C:\codex_mobileess_workspace\MobileESS_v41r1_premay_voltage_security_margin\frozen_artifacts\v41r1_migration\2025-05-17\B2,C:\codex_mobileess_workspace\MobileESS_v41r1_premay_voltage_security_margin\logs\v41_may_campaign\2025-05-17\B2,PASS
2025-05-17,B3,2025-05-16T08:00:00+00:00,ROLLING_Q90_TRACK_P_L2,H4_R85_B2,OFF,0.85,0.99,"min(raw,historical,physical)",V41,V41,C:\codex_mobileess_workspace\MobileESS_v41r1_premay_voltage_security_margin\frozen_artifacts\v41r1_migration\inputs\2025-05-17\V41_ML_SNAPSHOT_2025-05-17.json,,CAUSAL_GENERATION_BEFORE_SOLVE,True,5576.44921875,0.95,NO,both,V41_COMPLETE_SCIENTIFIC_PERSISTENCE_V1,96,96,81,True,C:\codex_mobileess_workspace\MobileESS_v41r1_premay_voltage_security_margin\frozen_artifacts\v41r1_migration\2025-05-17\B3,C:\codex_mobileess_workspace\MobileESS_v41r1_premay_voltage_security_margin\logs\v41_may_campaign\2025-05-17\B3,PASS
2025-05-18,B0,2025-05-17T08:00:00+00:00,ROLLING_Q90_TRACK_P_L2,H4_R85_B2,OFF,0.85,0.99,"min(raw,historical,physical)",V41,V41,C:\codex_mobileess_workspace\MobileESS_v41r1_premay_voltage_security_margin\frozen_artifacts\v41r1_migration\inputs\2025-05-18\V41_ML_SNAPSHOT_2025-05-18.json,,CAUSAL_GENERATION_BEFORE_SOLVE,True,5576.44921875,0.95,NO,both,V41_COMPLETE_SCIENTIFIC_PERSISTENCE_V1,96,96,81,True,C:\codex_mobileess_workspace\MobileESS_v41r1_premay_voltage_security_margin\frozen_artifacts\v41r1_migration\2025-05-18\B0,C:\codex_mobileess_workspace\MobileESS_v41r1_premay_voltage_security_margin\logs\v41_may_campaign\2025-05-18\B0,PASS
2025-05-18,B1,2025-05-17T08:00:00+00:00,ROLLING_Q90_TRACK_P_L2,H4_R85_B2,OFF,0.85,0.99,"min(raw,historical,physical)",V41,V41,C:\codex_mobileess_workspace\MobileESS_v41r1_premay_voltage_security_margin\frozen_artifacts\v41r1_migration\inputs\2025-05-18\V41_ML_SNAPSHOT_2025-05-18.json,,CAUSAL_GENERATION_BEFORE_SOLVE,True,5576.44921875,0.95,NO,both,V41_COMPLETE_SCIENTIFIC_PERSISTENCE_V1,96,96,81,True,C:\codex_mobileess_workspace\MobileESS_v41r1_premay_voltage_security_margin\frozen_artifacts\v41r1_migration\2025-05-18\B1,C:\codex_mobileess_workspace\MobileESS_v41r1_premay_voltage_security_margin\logs\v41_may_campaign\2025-05-18\B1,PASS
2025-05-18,B2,2025-05-17T08:00:00+00:00,ROLLING_Q90_TRACK_P_L2,H4_R85_B2,OFF,0.85,0.99,"min(raw,historical,physical)",V41,V41,C:\codex_mobileess_workspace\MobileESS_v41r1_premay_voltage_security_margin\frozen_artifacts\v41r1_migration\inputs\2025-05-18\V41_ML_SNAPSHOT_2025-05-18.json,,CAUSAL_GENERATION_BEFORE_SOLVE,True,5576.44921875,0.95,NO,both,V41_COMPLETE_SCIENTIFIC_PERSISTENCE_V1,96,96,81,True,C:\codex_mobileess_workspace\MobileESS_v41r1_premay_voltage_security_margin\frozen_artifacts\v41r1_migration\2025-05-18\B2,C:\codex_mobileess_workspace\MobileESS_v41r1_premay_voltage_security_margin\logs\v41_may_campaign\2025-05-18\B2,PASS
2025-05-18,B3,2025-05-17T08:00:00+00:00,ROLLING_Q90_TRACK_P_L2,H4_R85_B2,OFF,0.85,0.99,"min(raw,historical,physical)",V41,V41,C:\codex_mobileess_workspace\MobileESS_v41r1_premay_voltage_security_margin\frozen_artifacts\v41r1_migration\inputs\2025-05-18\V41_ML_SNAPSHOT_2025-05-18.json,,CAUSAL_GENERATION_BEFORE_SOLVE,True,5576.44921875,0.95,NO,both,V41_COMPLETE_SCIENTIFIC_PERSISTENCE_V1,96,96,81,True,C:\codex_mobileess_workspace\MobileESS_v41r1_premay_voltage_security_margin\frozen_artifacts\v41r1_migration\2025-05-18\B3,C:\codex_mobileess_workspace\MobileESS_v41r1_premay_voltage_security_margin\logs\v41_may_campaign\2025-05-18\B3,PASS
2025-05-19,B0,2025-05-18T08:00:00+00:00,ROLLING_Q90_TRACK_P_L2,H4_R85_B2,OFF,0.85,0.99,"min(raw,historical,physical)",V41,V41,C:\codex_mobileess_workspace\MobileESS_v41r1_premay_voltage_security_margin\frozen_artifacts\v41r1_migration\inputs\2025-05-19\V41_ML_SNAPSHOT_2025-05-19.json,,CAUSAL_GENERATION_BEFORE_SOLVE,True,5576.44921875,0.95,NO,both,V41_COMPLETE_SCIENTIFIC_PERSISTENCE_V1,96,96,81,True,C:\codex_mobileess_workspace\MobileESS_v41r1_premay_voltage_security_margin\frozen_artifacts\v41r1_migration\2025-05-19\B0,C:\codex_mobileess_workspace\MobileESS_v41r1_premay_voltage_security_margin\logs\v41_may_campaign\2025-05-19\B0,PASS
2025-05-19,B1,2025-05-18T08:00:00+00:00,ROLLING_Q90_TRACK_P_L2,H4_R85_B2,OFF,0.85,0.99,"min(raw,historical,physical)",V41,V41,C:\codex_mobileess_workspace\MobileESS_v41r1_premay_voltage_security_margin\frozen_artifacts\v41r1_migration\inputs\2025-05-19\V41_ML_SNAPSHOT_2025-05-19.json,,CAUSAL_GENERATION_BEFORE_SOLVE,True,5576.44921875,0.95,NO,both,V41_COMPLETE_SCIENTIFIC_PERSISTENCE_V1,96,96,81,True,C:\codex_mobileess_workspace\MobileESS_v41r1_premay_voltage_security_margin\frozen_artifacts\v41r1_migration\2025-05-19\B1,C:\codex_mobileess_workspace\MobileESS_v41r1_premay_voltage_security_margin\logs\v41_may_campaign\2025-05-19\B1,PASS
2025-05-19,B2,2025-05-18T08:00:00+00:00,ROLLING_Q90_TRACK_P_L2,H4_R85_B2,OFF,0.85,0.99,"min(raw,historical,physical)",V41,V41,C:\codex_mobileess_workspace\MobileESS_v41r1_premay_voltage_security_margin\frozen_artifacts\v41r1_migration\inputs\2025-05-19\V41_ML_SNAPSHOT_2025-05-19.json,,CAUSAL_GENERATION_BEFORE_SOLVE,True,5576.44921875,0.95,NO,both,V41_COMPLETE_SCIENTIFIC_PERSISTENCE_V1,96,96,81,True,C:\codex_mobileess_workspace\MobileESS_v41r1_premay_voltage_security_margin\frozen_artifacts\v41r1_migration\2025-05-19\B2,C:\codex_mobileess_workspace\MobileESS_v41r1_premay_voltage_security_margin\logs\v41_may_campaign\2025-05-19\B2,PASS
2025-05-19,B3,2025-05-18T08:00:00+00:00,ROLLING_Q90_TRACK_P_L2,H4_R85_B2,OFF,0.85,0.99,"min(raw,historical,physical)",V41,V41,C:\codex_mobileess_workspace\MobileESS_v41r1_premay_voltage_security_margin\frozen_artifacts\v41r1_migration\inputs\2025-05-19\V41_ML_SNAPSHOT_2025-05-19.json,,CAUSAL_GENERATION_BEFORE_SOLVE,True,5576.44921875,0.95,NO,both,V41_COMPLETE_SCIENTIFIC_PERSISTENCE_V1,96,96,81,True,C:\codex_mobileess_workspace\MobileESS_v41r1_premay_voltage_security_margin\frozen_artifacts\v41r1_migration\2025-05-19\B3,C:\codex_mobileess_workspace\MobileESS_v41r1_premay_voltage_security_margin\logs\v41_may_campaign\2025-05-19\B3,PASS
2025-05-20,B0,2025-05-19T08:00:00+00:00,ROLLING_Q90_TRACK_P_L2,H4_R85_B2,OFF,0.85,0.99,"min(raw,historical,physical)",V41,V41,C:\codex_mobileess_workspace\MobileESS_v41r1_premay_voltage_security_margin\frozen_artifacts\v41r1_migration\inputs\2025-05-20\V41_ML_SNAPSHOT_2025-05-20.json,,CAUSAL_GENERATION_BEFORE_SOLVE,True,5576.44921875,0.95,NO,both,V41_COMPLETE_SCIENTIFIC_PERSISTENCE_V1,96,96,81,True,C:\codex_mobileess_workspace\MobileESS_v41r1_premay_voltage_security_margin\frozen_artifacts\v41r1_migration\2025-05-20\B0,C:\codex_mobileess_workspace\MobileESS_v41r1_premay_voltage_security_margin\logs\v41_may_campaign\2025-05-20\B0,PASS
2025-05-20,B1,2025-05-19T08:00:00+00:00,ROLLING_Q90_TRACK_P_L2,H4_R85_B2,OFF,0.85,0.99,"min(raw,historical,physical)",V41,V41,C:\codex_mobileess_workspace\MobileESS_v41r1_premay_voltage_security_margin\frozen_artifacts\v41r1_migration\inputs\2025-05-20\V41_ML_SNAPSHOT_2025-05-20.json,,CAUSAL_GENERATION_BEFORE_SOLVE,True,5576.44921875,0.95,NO,both,V41_COMPLETE_SCIENTIFIC_PERSISTENCE_V1,96,96,81,True,C:\codex_mobileess_workspace\MobileESS_v41r1_premay_voltage_security_margin\frozen_artifacts\v41r1_migration\2025-05-20\B1,C:\codex_mobileess_workspace\MobileESS_v41r1_premay_voltage_security_margin\logs\v41_may_campaign\2025-05-20\B1,PASS
2025-05-20,B2,2025-05-19T08:00:00+00:00,ROLLING_Q90_TRACK_P_L2,H4_R85_B2,OFF,0.85,0.99,"min(raw,historical,physical)",V41,V41,C:\codex_mobileess_workspace\MobileESS_v41r1_premay_voltage_security_margin\frozen_artifacts\v41r1_migration\inputs\2025-05-20\V41_ML_SNAPSHOT_2025-05-20.json,,CAUSAL_GENERATION_BEFORE_SOLVE,True,5576.44921875,0.95,NO,both,V41_COMPLETE_SCIENTIFIC_PERSISTENCE_V1,96,96,81,True,C:\codex_mobileess_workspace\MobileESS_v41r1_premay_voltage_security_margin\frozen_artifacts\v41r1_migration\2025-05-20\B2,C:\codex_mobileess_workspace\MobileESS_v41r1_premay_voltage_security_margin\logs\v41_may_campaign\2025-05-20\B2,PASS
2025-05-20,B3,2025-05-19T08:00:00+00:00,ROLLING_Q90_TRACK_P_L2,H4_R85_B2,OFF,0.85,0.99,"min(raw,historical,physical)",V41,V41,C:\codex_mobileess_workspace\MobileESS_v41r1_premay_voltage_security_margin\frozen_artifacts\v41r1_migration\inputs\2025-05-20\V41_ML_SNAPSHOT_2025-05-20.json,,CAUSAL_GENERATION_BEFORE_SOLVE,True,5576.44921875,0.95,NO,both,V41_COMPLETE_SCIENTIFIC_PERSISTENCE_V1,96,96,81,True,C:\codex_mobileess_workspace\MobileESS_v41r1_premay_voltage_security_margin\frozen_artifacts\v41r1_migration\2025-05-20\B3,C:\codex_mobileess_workspace\MobileESS_v41r1_premay_voltage_security_margin\logs\v41_may_campaign\2025-05-20\B3,PASS
2025-05-21,B0,2025-05-20T08:00:00+00:00,ROLLING_Q90_TRACK_P_L2,H4_R85_B2,OFF,0.85,0.99,"min(raw,historical,physical)",V41,V41,C:\codex_mobileess_workspace\MobileESS_v41r1_premay_voltage_security_margin\frozen_artifacts\v41r1_migration\inputs\2025-05-21\V41_ML_SNAPSHOT_2025-05-21.json,,CAUSAL_GENERATION_BEFORE_SOLVE,True,5576.44921875,0.95,NO,both,V41_COMPLETE_SCIENTIFIC_PERSISTENCE_V1,96,96,81,True,C:\codex_mobileess_workspace\MobileESS_v41r1_premay_voltage_security_margin\frozen_artifacts\v41r1_migration\2025-05-21\B0,C:\codex_mobileess_workspace\MobileESS_v41r1_premay_voltage_security_margin\logs\v41_may_campaign\2025-05-21\B0,PASS
2025-05-21,B1,2025-05-20T08:00:00+00:00,ROLLING_Q90_TRACK_P_L2,H4_R85_B2,OFF,0.85,0.99,"min(raw,historical,physical)",V41,V41,C:\codex_mobileess_workspace\MobileESS_v41r1_premay_voltage_security_margin\frozen_artifacts\v41r1_migration\inputs\2025-05-21\V41_ML_SNAPSHOT_2025-05-21.json,,CAUSAL_GENERATION_BEFORE_SOLVE,True,5576.44921875,0.95,NO,both,V41_COMPLETE_SCIENTIFIC_PERSISTENCE_V1,96,96,81,True,C:\codex_mobileess_workspace\MobileESS_v41r1_premay_voltage_security_margin\frozen_artifacts\v41r1_migration\2025-05-21\B1,C:\codex_mobileess_workspace\MobileESS_v41r1_premay_voltage_security_margin\logs\v41_may_campaign\2025-05-21\B1,PASS
2025-05-21,B2,2025-05-20T08:00:00+00:00,ROLLING_Q90_TRACK_P_L2,H4_R85_B2,OFF,0.85,0.99,"min(raw,historical,physical)",V41,V41,C:\codex_mobileess_workspace\MobileESS_v41r1_premay_voltage_security_margin\frozen_artifacts\v41r1_migration\inputs\2025-05-21\V41_ML_SNAPSHOT_2025-05-21.json,,CAUSAL_GENERATION_BEFORE_SOLVE,True,5576.44921875,0.95,NO,both,V41_COMPLETE_SCIENTIFIC_PERSISTENCE_V1,96,96,81,True,C:\codex_mobileess_workspace\MobileESS_v41r1_premay_voltage_security_margin\frozen_artifacts\v41r1_migration\2025-05-21\B2,C:\codex_mobileess_workspace\MobileESS_v41r1_premay_voltage_security_margin\logs\v41_may_campaign\2025-05-21\B2,PASS
2025-05-21,B3,2025-05-20T08:00:00+00:00,ROLLING_Q90_TRACK_P_L2,H4_R85_B2,OFF,0.85,0.99,"min(raw,historical,physical)",V41,V41,C:\codex_mobileess_workspace\MobileESS_v41r1_premay_voltage_security_margin\frozen_artifacts\v41r1_migration\inputs\2025-05-21\V41_ML_SNAPSHOT_2025-05-21.json,,CAUSAL_GENERATION_BEFORE_SOLVE,True,5576.44921875,0.95,NO,both,V41_COMPLETE_SCIENTIFIC_PERSISTENCE_V1,96,96,81,True,C:\codex_mobileess_workspace\MobileESS_v41r1_premay_voltage_security_margin\frozen_artifacts\v41r1_migration\2025-05-21\B3,C:\codex_mobileess_workspace\MobileESS_v41r1_premay_voltage_security_margin\logs\v41_may_campaign\2025-05-21\B3,PASS
2025-05-22,B0,2025-05-21T08:00:00+00:00,ROLLING_Q90_TRACK_P_L2,H4_R85_B2,OFF,0.85,0.99,"min(raw,historical,physical)",V41,V41,C:\codex_mobileess_workspace\MobileESS_v41r1_premay_voltage_security_margin\frozen_artifacts\v41r1_migration\inputs\2025-05-22\V41_ML_SNAPSHOT_2025-05-22.json,,CAUSAL_GENERATION_BEFORE_SOLVE,True,5576.44921875,0.95,NO,both,V41_COMPLETE_SCIENTIFIC_PERSISTENCE_V1,96,96,81,True,C:\codex_mobileess_workspace\MobileESS_v41r1_premay_voltage_security_margin\frozen_artifacts\v41r1_migration\2025-05-22\B0,C:\codex_mobileess_workspace\MobileESS_v41r1_premay_voltage_security_margin\logs\v41_may_campaign\2025-05-22\B0,PASS
2025-05-22,B1,2025-05-21T08:00:00+00:00,ROLLING_Q90_TRACK_P_L2,H4_R85_B2,OFF,0.85,0.99,"min(raw,historical,physical)",V41,V41,C:\codex_mobileess_workspace\MobileESS_v41r1_premay_voltage_security_margin\frozen_artifacts\v41r1_migration\inputs\2025-05-22\V41_ML_SNAPSHOT_2025-05-22.json,,CAUSAL_GENERATION_BEFORE_SOLVE,True,5576.44921875,0.95,NO,both,V41_COMPLETE_SCIENTIFIC_PERSISTENCE_V1,96,96,81,True,C:\codex_mobileess_workspace\MobileESS_v41r1_premay_voltage_security_margin\frozen_artifacts\v41r1_migration\2025-05-22\B1,C:\codex_mobileess_workspace\MobileESS_v41r1_premay_voltage_security_margin\logs\v41_may_campaign\2025-05-22\B1,PASS
2025-05-22,B2,2025-05-21T08:00:00+00:00,ROLLING_Q90_TRACK_P_L2,H4_R85_B2,OFF,0.85,0.99,"min(raw,historical,physical)",V41,V41,C:\codex_mobileess_workspace\MobileESS_v41r1_premay_voltage_security_margin\frozen_artifacts\v41r1_migration\inputs\2025-05-22\V41_ML_SNAPSHOT_2025-05-22.json,,CAUSAL_GENERATION_BEFORE_SOLVE,True,5576.44921875,0.95,NO,both,V41_COMPLETE_SCIENTIFIC_PERSISTENCE_V1,96,96,81,True,C:\codex_mobileess_workspace\MobileESS_v41r1_premay_voltage_security_margin\frozen_artifacts\v41r1_migration\2025-05-22\B2,C:\codex_mobileess_workspace\MobileESS_v41r1_premay_voltage_security_margin\logs\v41_may_campaign\2025-05-22\B2,PASS
2025-05-22,B3,2025-05-21T08:00:00+00:00,ROLLING_Q90_TRACK_P_L2,H4_R85_B2,OFF,0.85,0.99,"min(raw,historical,physical)",V41,V41,C:\codex_mobileess_workspace\MobileESS_v41r1_premay_voltage_security_margin\frozen_artifacts\v41r1_migration\inputs\2025-05-22\V41_ML_SNAPSHOT_2025-05-22.json,,CAUSAL_GENERATION_BEFORE_SOLVE,True,5576.44921875,0.95,NO,both,V41_COMPLETE_SCIENTIFIC_PERSISTENCE_V1,96,96,81,True,C:\codex_mobileess_workspace\MobileESS_v41r1_premay_voltage_security_margin\frozen_artifacts\v41r1_migration\2025-05-22\B3,C:\codex_mobileess_workspace\MobileESS_v41r1_premay_voltage_security_margin\logs\v41_may_campaign\2025-05-22\B3,PASS
2025-05-23,B0,2025-05-22T08:00:00+00:00,ROLLING_Q90_TRACK_P_L2,H4_R85_B2,OFF,0.85,0.99,"min(raw,historical,physical)",V41,V41,C:\codex_mobileess_workspace\MobileESS_v41r1_premay_voltage_security_margin\frozen_artifacts\v41r1_migration\inputs\2025-05-23\V41_ML_SNAPSHOT_2025-05-23.json,,CAUSAL_GENERATION_BEFORE_SOLVE,True,5576.44921875,0.95,NO,both,V41_COMPLETE_SCIENTIFIC_PERSISTENCE_V1,96,96,81,True,C:\codex_mobileess_workspace\MobileESS_v41r1_premay_voltage_security_margin\frozen_artifacts\v41r1_migration\2025-05-23\B0,C:\codex_mobileess_workspace\MobileESS_v41r1_premay_voltage_security_margin\logs\v41_may_campaign\2025-05-23\B0,PASS
2025-05-23,B1,2025-05-22T08:00:00+00:00,ROLLING_Q90_TRACK_P_L2,H4_R85_B2,OFF,0.85,0.99,"min(raw,historical,physical)",V41,V41,C:\codex_mobileess_workspace\MobileESS_v41r1_premay_voltage_security_margin\frozen_artifacts\v41r1_migration\inputs\2025-05-23\V41_ML_SNAPSHOT_2025-05-23.json,,CAUSAL_GENERATION_BEFORE_SOLVE,True,5576.44921875,0.95,NO,both,V41_COMPLETE_SCIENTIFIC_PERSISTENCE_V1,96,96,81,True,C:\codex_mobileess_workspace\MobileESS_v41r1_premay_voltage_security_margin\frozen_artifacts\v41r1_migration\2025-05-23\B1,C:\codex_mobileess_workspace\MobileESS_v41r1_premay_voltage_security_margin\logs\v41_may_campaign\2025-05-23\B1,PASS
2025-05-23,B2,2025-05-22T08:00:00+00:00,ROLLING_Q90_TRACK_P_L2,H4_R85_B2,OFF,0.85,0.99,"min(raw,historical,physical)",V41,V41,C:\codex_mobileess_workspace\MobileESS_v41r1_premay_voltage_security_margin\frozen_artifacts\v41r1_migration\inputs\2025-05-23\V41_ML_SNAPSHOT_2025-05-23.json,,CAUSAL_GENERATION_BEFORE_SOLVE,True,5576.44921875,0.95,NO,both,V41_COMPLETE_SCIENTIFIC_PERSISTENCE_V1,96,96,81,True,C:\codex_mobileess_workspace\MobileESS_v41r1_premay_voltage_security_margin\frozen_artifacts\v41r1_migration\2025-05-23\B2,C:\codex_mobileess_workspace\MobileESS_v41r1_premay_voltage_security_margin\logs\v41_may_campaign\2025-05-23\B2,PASS
2025-05-23,B3,2025-05-22T08:00:00+00:00,ROLLING_Q90_TRACK_P_L2,H4_R85_B2,OFF,0.85,0.99,"min(raw,historical,physical)",V41,V41,C:\codex_mobileess_workspace\MobileESS_v41r1_premay_voltage_security_margin\frozen_artifacts\v41r1_migration\inputs\2025-05-23\V41_ML_SNAPSHOT_2025-05-23.json,,CAUSAL_GENERATION_BEFORE_SOLVE,True,5576.44921875,0.95,NO,both,V41_COMPLETE_SCIENTIFIC_PERSISTENCE_V1,96,96,81,True,C:\codex_mobileess_workspace\MobileESS_v41r1_premay_voltage_security_margin\frozen_artifacts\v41r1_migration\2025-05-23\B3,C:\codex_mobileess_workspace\MobileESS_v41r1_premay_voltage_security_margin\logs\v41_may_campaign\2025-05-23\B3,PASS
2025-05-24,B0,2025-05-23T08:00:00+00:00,ROLLING_Q90_TRACK_P_L2,H4_R85_B2,OFF,0.85,0.99,"min(raw,historical,physical)",V41,V41,C:\codex_mobileess_workspace\MobileESS_v41r1_premay_voltage_security_margin\frozen_artifacts\v41r1_migration\inputs\2025-05-24\V41_ML_SNAPSHOT_2025-05-24.json,,CAUSAL_GENERATION_BEFORE_SOLVE,True,5576.44921875,0.95,NO,both,V41_COMPLETE_SCIENTIFIC_PERSISTENCE_V1,96,96,81,True,C:\codex_mobileess_workspace\MobileESS_v41r1_premay_voltage_security_margin\frozen_artifacts\v41r1_migration\2025-05-24\B0,C:\codex_mobileess_workspace\MobileESS_v41r1_premay_voltage_security_margin\logs\v41_may_campaign\2025-05-24\B0,PASS
