day,rack_id,rack_owner_AIDC,slot,physical_frozen_capacity_gpu,physical_capacity_nodeh,residual_occupancy_gpu,authorized_flexible_capacity_nodeh,flexible_scheduled_occupancy_nodeh,realized_flexible_occupancy_nodeh,free_headroom_nodeh,rejected_service_nodeh,capacity_constraint_active,LP_dual_shadow_price,cohort_mix
2025-04-04,AIDC02_LP04,AIDC02,1,20.633834540155803,1.2896146587597377,19.236491464952195,0.0873339422002255,0.0,0.0,0.0873339422002255,0.0,False,NOT_AVAILABLE_FIXED_REPLAY,
2025-04-04,AIDC03_LP01,AIDC03,1,13.570712143194038,0.8481695089496274,12.651690494456396,0.057438853046102634,0.0,0.0,0.057438853046102634,0.0,False,NOT_AVAILABLE_FIXED_REPLAY,
2025-04-04,AIDC03_LP02,AIDC03,1,14.298396959349395,0.8936498099593372,13.330095796578304,0.060518822673193196,0.0,0.0,0.060518822673193196,0.0,False,NOT_AVAILABLE_FIXED_REPLAY,
2025-04-04,AIDC03_LP03,AIDC03,1,16.110675994213036,1.0069172496383147,15.019645556145338,0.0681894023792311,0.0,0.0,0.0681894023792311,0.0,False,NOT_AVAILABLE_FIXED_REPLAY,
2025-04-04,AIDC03_LP04,AIDC03,1,21.278641869535672,1.3299151168459795,19.837631823231952,0.09006312789398252,0.0,0.0,0.09006312789398252,0.0,False,NOT_AVAILABLE_FIXED_REPLAY,
2025-04-04,AIDC04_LP01,AIDC04,1,5.962888668979198,0.37268054181119986,5.5590761263520525,0.02523828391419658,0.0,0.0,0.02523828391419658,0.0,False,NOT_AVAILABLE_FIXED_REPLAY,
2025-04-04,AIDC04_LP02,AIDC04,1,6.282628966986854,0.3926643104366784,5.857163304557132,0.026591603901857608,0.0,0.0,0.026591603901857608,0.0,False,NOT_AVAILABLE_FIXED_REPLAY,
2025-04-04,AIDC04_LP03,AIDC04,1,7.078933391396637,0.4424333369622898,6.599541229215377,0.029962010136328765,0.0,0.0,0.029962010136328765,0.0,False,NOT_AVAILABLE_FIXED_REPLAY,
2025-04-04,AIDC04_LP04,AIDC04,1,9.3497062760081,0.5843566422505062,8.716535195056464,0.03957319255947722,0.0,0.0,0.03957319255947722,0.0,False,NOT_AVAILABLE_FIXED_REPLAY,
2025-04-04,AIDC05_LP01,AIDC05,1,9.25275827945048,0.578297392465655,8.626152609856634,0.03916285434961542,0.0,0.0,0.03916285434961542,0.0,False,NOT_AVAILABLE_FIXED_REPLAY,
2025-04-04,AIDC05_LP02,AIDC05,1,9.748907017738222,0.6093066886086389,9.088701679485206,0.04126283364081351,0.0,0.0,0.04126283364081351,0.0,False,NOT_AVAILABLE_FIXED_REPLAY,
2025-04-04,AIDC05_LP03,AIDC05,1,10.984551814236163,0.6865344883897602,10.24066742464455,0.04649277434947574,0.0,0.0,0.04649277434947574,0.0,False,NOT_AVAILABLE_FIXED_REPLAY,
2025-04-04,AIDC05_LP04,AIDC05,1,14.508164911047048,0.9067603069404405,13.525658061294513,0.061406678109533486,0.0,0.0,0.061406678109533486,0.0,False,NOT_AVAILABLE_FIXED_REPLAY,
2025-04-04,AIDC06_LP01,AIDC06,1,11.925777337958396,0.7453610836223997,11.118152252704105,0.05047656782839316,0.7453610836224002,0.05047656782839316,0.0,0.694884515794007,True,NOT_AVAILABLE_FIXED_REPLAY,N01_R02
2025-04-04,AIDC06_LP02,AIDC06,1,12.565257933973708,0.7853286208733568,11.714326609114265,0.053183207803715216,0.7853286208733568,0.053183207803715216,0.0,0.7321454130696415,True,NOT_AVAILABLE_FIXED_REPLAY,N01_R02
2025-04-04,AIDC06_LP03,AIDC06,1,14.157866782793274,0.8848666739245796,13.199082458430754,0.05992402027265753,0.8848666739245796,0.05992402027265753,0.0,0.8249426536519221,True,NOT_AVAILABLE_FIXED_REPLAY,N01_R02
2025-04-04,AIDC06_LP04,AIDC06,1,18.6994125520162,1.1687132845010124,17.433070390112928,0.07914638511895444,1.1687132845010124,0.07914638511895444,0.0,1.089566899382058,True,NOT_AVAILABLE_FIXED_REPLAY,N01_R02
2025-04-04,AIDC07_LP01,AIDC07,1,3.7011033117801917,0.23131895698626198,3.4504610439426533,0.01566514173984615,0.23131895698626198,0.01566514173984615,0.0,0.21565381524641583,True,NOT_AVAILABLE_FIXED_REPLAY,N01_R02
2025-04-04,AIDC07_LP02,AIDC07,1,3.899562807095289,0.24372267544345555,3.635480671794082,0.016505133456325427,0.24372267544345555,0.0,0.016505133456325427,0.24372267544345555,False,NOT_AVAILABLE_FIXED_REPLAY,N08_R02
2025-04-04,AIDC07_LP03,AIDC07,1,4.393820725694464,0.274613795355904,4.09626696985782,0.018597109739790285,0.274613795355904,0.018597109739790285,0.0,0.25601668561611374,True,NOT_AVAILABLE_FIXED_REPLAY,N01_R02
2025-04-04,AIDC07_LP04,AIDC07,1,5.803265964418818,0.36270412277617614,5.410263224517804,0.024562671243813394,0.36270412277617614,0.024562671243813394,0.0,0.33814145153236275,True,NOT_AVAILABLE_FIXED_REPLAY,N01_R02
2025-04-04,AIDC08_LP01,AIDC08,1,10.89769308468612,0.6811058177928825,10.159690851608923,0.04612513956732478,0.0,0.0,0.04612513956732478,0.0,False,NOT_AVAILABLE_FIXED_REPLAY,
2025-04-04,AIDC08_LP02,AIDC08,1,11.482046043113908,0.7176278776946192,10.704470866949244,0.04859844851029149,0.0,0.0,0.04859844851029149,0.0,False,NOT_AVAILABLE_FIXED_REPLAY,
2025-04-04,AIDC08_LP03,AIDC08,1,12.937361025655923,0.8085850641034952,12.061230522359136,0.0547581564560492,0.0,0.0,0.0547581564560492,0.0,False,NOT_AVAILABLE_FIXED_REPLAY,
2025-04-04,AIDC08_LP04,AIDC08,1,17.087394228566524,1.0679621392854077,15.930219494413535,0.07232342088456178,0.0,0.0,0.07232342088456178,0.0,False,NOT_AVAILABLE_FIXED_REPLAY,
2025-04-04,AIDC09_LP01,AIDC09,1,24.468405227880154,1.5292753267425097,22.811381346065318,0.1035639926134273,0.0,0.0,0.1035639926134273,0.0,False,NOT_AVAILABLE_FIXED_REPLAY,
2025-04-04,AIDC09_LP02,AIDC09,1,25.7804430024633,1.6112776876539563,24.034566663527542,0.10911727118348491,0.0,0.0,0.10911727118348491,0.0,False,NOT_AVAILABLE_FIXED_REPLAY,
2025-04-04,AIDC09_LP03,AIDC09,1,29.04803701986896,1.81550231374181,27.080876078504474,0.12294755883528041,0.0,0.0,0.12294755883528041,0.0,False,NOT_AVAILABLE_FIXED_REPLAY,
2025-04-04,AIDC09_LP04,AIDC09,1,38.366036098102185,2.3978772561313866,35.76785131764548,0.16238654877854408,0.0,0.0,0.16238654877854408,0.0,False,NOT_AVAILABLE_FIXED_REPLAY,
2025-04-04,AIDC10_LP01,AIDC10,1,3.084252759816827,0.1927657974885517,2.875384203285545,0.013054284783205139,0.0,0.0,0.013054284783205139,0.0,False,NOT_AVAILABLE_FIXED_REPLAY,
2025-04-04,AIDC10_LP02,AIDC10,1,3.2496356725794073,0.20310222953621296,3.0295672264950686,0.01375427788027117,0.0,0.0,0.01375427788027117,0.0,False,NOT_AVAILABLE_FIXED_REPLAY,
2025-04-04,AIDC10_LP03,AIDC10,1,3.661517271412054,0.22884482946325338,3.4135558082148503,0.015497591449825238,0.0,0.0,0.015497591449825238,0.0,False,NOT_AVAILABLE_FIXED_REPLAY,
2025-04-04,AIDC10_LP04,AIDC10,1,4.836054970349015,0.30225343564681345,4.50855268709817,0.02046889270317781,0.0,0.0,0.02046889270317781,0.0,False,NOT_AVAILABLE_FIXED_REPLAY,
2025-04-04,AIDC11_LP01,AIDC11,1,2.056168506544551,0.12851053165903445,1.9169228021903633,0.008702856522136745,0.0,0.0,0.008702856522136745,0.0,False,NOT_AVAILABLE_FIXED_REPLAY,
2025-04-04,AIDC11_LP02,AIDC11,1,2.166423781719605,0.13540148635747531,2.0197114843300454,0.009169518586847475,0.0,0.0,0.009169518586847475,0.0,False,NOT_AVAILABLE_FIXED_REPLAY,
2025-04-04,AIDC11_LP03,AIDC11,1,2.4410115142747024,0.1525632196421689,2.275703872143233,0.010331727633216825,0.0,0.0,0.010331727633216825,0.0,False,NOT_AVAILABLE_FIXED_REPLAY,
2025-04-04,AIDC11_LP04,AIDC11,1,3.2240366468993438,0.20150229043120899,3.00570179139878,0.013645928468785234,0.0,0.0,0.013645928468785234,0.0,False,NOT_AVAILABLE_FIXED_REPLAY,
2025-04-04,AIDC12_LP01,AIDC12,1,4.317953863743557,0.2698721164839723,4.025537884599762,0.01827599869648716,0.0,0.0,0.01827599869648716,0.0,False,NOT_AVAILABLE_FIXED_REPLAY,
2025-04-04,AIDC12_LP02,AIDC12,1,4.54948994161117,0.2843431213506981,4.241394117093095,0.019255989032379683,0.0,0.0,0.019255989032379683,0.0,False,NOT_AVAILABLE_FIXED_REPLAY,
2025-04-04,AIDC12_LP03,AIDC12,1,5.126124179976875,0.3203827612485547,4.778978131500789,0.02169662802975536,0.0,0.0,0.02169662802975536,0.0,False,NOT_AVAILABLE_FIXED_REPLAY,
2025-04-04,AIDC12_LP04,AIDC12,1,6.770476958488621,0.42315480990553883,6.3119737619374385,0.028656449784448923,0.0,0.0,0.028656449784448923,0.0,False,NOT_AVAILABLE_FIXED_REPLAY,
2025-04-04,AIDC01_LP01,AIDC01,2,7.402206623560383,0.46263791397252396,6.897463986306118,0.0315464148283916,0.3361286773358867,0.0315464148283916,0.0,0.3045822625074951,True,NOT_AVAILABLE_FIXED_REPLAY,N01_R02
2025-04-04,AIDC01_LP02,AIDC01,2,7.799125614190578,0.4874453508869111,7.267317812682545,0.03323798759425206,0.016083835582747976,0.0,0.03323798759425206,0.016083835582747976,False,NOT_AVAILABLE_FIXED_REPLAY,N02_R02
2025-04-04,AIDC01_LP03,AIDC01,2,8.787641451388929,0.549227590711808,8.188428602168903,0.03745080307625159,0.0,0.0,0.03745080307625159,0.0,False,NOT_AVAILABLE_FIXED_REPLAY,
2025-04-04,AIDC01_LP04,AIDC01,2,11.606531928837637,0.7254082455523523,10.815104205584005,0.049464232703351985,0.0,0.0,0.049464232703351985,0.0,False,NOT_AVAILABLE_FIXED_REPLAY,
2025-04-04,AIDC02_LP01,AIDC02,2,13.159478441885126,0.8224674026178204,12.262158197877543,0.05608251525047392,0.0,0.0,0.05608251525047392,0.0,False,NOT_AVAILABLE_FIXED_REPLAY,
2025-04-04,AIDC02_LP02,AIDC02,2,13.865112203005472,0.866569512687842,12.919676111435637,0.0590897557231147,0.0,0.0,0.0590897557231147,0.0,False,NOT_AVAILABLE_FIXED_REPLAY,
2025-04-04,AIDC02_LP03,AIDC02,2,15.622473691358095,0.976404605709881,14.55720640385583,0.06657920546889162,0.0,0.0,0.06657920546889162,0.0,False,NOT_AVAILABLE_FIXED_REPLAY,
2025-04-04,AIDC02_LP04,AIDC02,2,20.633834540155803,1.2896146587597377,19.226851921038236,0.08793641369484795,0.0,0.0,0.08793641369484795,0.0,False,NOT_AVAILABLE_FIXED_REPLAY,
