split,model,policy,cadence,variant,seed,stratum,value,N_hours,actual_GPUh,Q50_coverage,Q90_coverage,calibration_error,Q90_pinball,Q50_pinball,Q50_MAE,Q50_RMSE,requirement_ratio,excess_reserve_proxy,Q90_sum_GPUh,positive_coverage,burst_coverage
EXPOSED_EVALUATION,LGBM,expanding,1,raw,20260924,hour,5,88,26796.752222222218,0.38636363636363635,0.8636363636363636,0.036363636363636376,142.3790790394084,133.0944716684655,266.188943336931,707.4250899389257,1.883086813112538,1.2623481884844034,50460.61074391076,0.85,0.0
EXPOSED_EVALUATION,LGBM,expanding,1,raw,20260924,hour,6,88,30397.644722222227,0.4431818181818182,0.8409090909090909,0.05909090909090908,185.7435153294674,157.91258689632426,315.8251737926485,849.6309239557337,1.671667566364079,1.142221067279198,50814.75677599712,0.8205128205128205,0.1111111111111111
EXPOSED_EVALUATION,LGBM,expanding,1,raw,20260924,hour,7,88,30590.83138888888,0.42045454545454547,0.8409090909090909,0.05909090909090908,161.72202063682758,156.90800276583784,313.81600553167567,792.7854651402142,1.6169467896112388,1.0204744393642657,49463.74660580259,0.8133333333333334,0.0
EXPOSED_EVALUATION,LGBM,expanding,1,raw,20260924,hour,8,88,45891.03916666664,0.4772727272727273,0.8068181818181818,0.09318181818181825,310.1505427686754,247.73002585849238,495.46005171698476,1537.696779515477,1.0954201022693224,0.6806183345659923,50269.966817195454,0.7733333333333333,0.0
EXPOSED_EVALUATION,LGBM,expanding,1,raw,20260924,hour,9,88,87882.50722222216,0.38636363636363635,0.7840909090909091,0.11590909090909096,754.4799537377977,481.235017787686,962.470035575372,3487.261145357524,0.5609460268628704,0.36034006494828863,49297.34325705304,0.7564102564102564,0.0
EXPOSED_EVALUATION,LGBM,expanding,1,raw,20260924,hour,10,88,24617.18805555555,0.3977272727272727,0.8295454545454546,0.07045454545454544,160.30160013936137,130.60605585866406,261.2121117173281,691.7586837309259,1.3761727127006238,0.9115916785681442,33877.50246547528,0.8026315789473685,0.0
EXPOSED_EVALUATION,LGBM,expanding,1,raw,20260924,hour,11,88,20082.640555555554,0.3977272727272727,0.875,0.025000000000000022,133.38691902795028,110.69553033446755,221.3910606689351,813.2249644134188,1.512276965854828,1.045536595126127,30370.514725708672,0.8533333333333334,0.0
EXPOSED_EVALUATION,LGBM,expanding,1,raw,20260924,hour,12,88,21038.46277777778,0.3977272727272727,0.8181818181818182,0.08181818181818179,138.93881637626916,116.84213035124718,233.68426070249436,720.3982033974601,1.3474783311418825,0.8938858785446707,28348.872713590616,0.7808219178082192,0.0
EXPOSED_EVALUATION,LGBM,expanding,1,raw,20260924,hour,13,88,34391.95583333332,0.38636363636363635,0.8863636363636364,0.013636363636363669,291.37365689082293,192.9646069775131,385.9292139550262,2281.6167685853347,0.8326950323077777,0.5949743408587598,28638.010773765152,0.8611111111111112,0.0
EXPOSED_EVALUATION,LGBM,expanding,1,raw,20260924,hour,14,88,31460.753888888896,0.38636363636363635,0.8977272727272727,0.002272727272727315,258.93915275989616,176.19849360595478,352.39698721190956,1729.9503277887352,0.9029303894984403,0.6369253165441761,28406.87076280902,0.8732394366197183,0.0
EXPOSED_EVALUATION,LGBM,expanding,1,raw,20260924,hour,15,88,24440.290555555483,0.42045454545454547,0.8977272727272727,0.002272727272727315,178.51707295480944,136.8360242939691,273.6720485879382,955.0172475176684,1.3300597181220424,0.9398244361391507,32507.045967142938,0.8676470588235294,0.0
EXPOSED_EVALUATION,LGBM,expanding,1,raw,20260924,hour,16,88,7836.948333333334,0.5909090909090909,0.9090909090909091,0.009090909090909038,66.3482755445015,44.87848063256131,89.75696126512263,439.8717880472834,2.364802901686365,1.9733381455722638,18532.83815903279,0.8709677419354839,0.0
EXPOSED_EVALUATION,LGBM,expanding,1,raw,20260924,hour,17,88,32252.37722222244,0.4772727272727273,0.8636363636363636,0.036363636363636376,309.0437654861781,183.22386127124716,366.4477225424943,1948.1987545668228,0.5118428761754855,0.40387864565330245,16508.14952091905,0.7966101694915254,0.0
EXPOSED_EVALUATION,LGBM,expanding,1,raw,20260924,hour,18,88,14381.472222222226,0.5,0.8522727272727273,0.04772727272727273,127.58956877102041,81.71510294898748,163.43020589797496,575.3102683397959,0.6905673241958427,0.5022291356330197,9931.374790496842,0.7636363636363637,0.0
EXPOSED_EVALUATION,LGBM,expanding,1,raw,20260924,hour,19,88,6640.932777777766,0.6136363636363636,0.9431818181818182,0.04318181818181821,65.04763791164613,38.04437478947254,76.08874957894508,438.27538814274925,1.3594111966072053,1.1854261195342746,9027.758374026886,0.8809523809523809,0.0
EXPOSED_EVALUATION,LGBM,expanding,1,raw,20260924,hour,20,88,1647.5894444444439,0.7159090909090909,0.9545454545454546,0.054545454545454564,17.370201875264797,9.688739327068971,19.377478654137942,60.46779473637928,5.743092235082306,5.196549191539333,9462.258144992456,0.8823529411764706,
EXPOSED_EVALUATION,LGBM,expanding,1,raw,20260924,hour,21,88,1938.1527777777783,0.3977272727272727,0.9431818181818182,0.04318181818181821,13.609276561746066,9.656544840154439,19.313089680308877,57.8096549985491,4.935171782265871,4.159570978416541,9565.116898609107,0.9367088607594937,
EXPOSED_EVALUATION,LGBM,expanding,1,raw,20260924,hour,22,88,3076.1311111111113,0.6136363636363636,0.9090909090909091,0.009090909090909038,25.24082215664362,17.746350923703947,35.49270184740789,109.35799923022815,3.1398927785745214,2.647976868058793,9658.721861726197,0.813953488372093,
EXPOSED_EVALUATION,LGBM,expanding,1,raw,20260924,hour,23,88,8598.41333333333,0.6136363636363636,0.8295454545454546,0.07045454545454544,59.56982692224474,48.679425206939875,97.35885041387975,214.76496360887262,1.328375175788936,0.9052018562354383,11421.918823172593,0.7169811320754716,0.0
EXPOSED_EVALUATION,LGBM,expanding,1,raw,20260924,lead_band,6-11,528,245125.64361111115,0.3428030303030303,0.8181818181818182,0.08181818181818179,256.9403792667918,211.3696175663243,422.7392351326486,1542.2767786149748,1.2408596172786086,0.770222565482408,304166.512316456,0.7944325481798715,0.037037037037037035
EXPOSED_EVALUATION,LGBM,expanding,1,raw,20260924,lead_band,12-17,528,239461.85111111103,0.42045454545454547,0.8295454545454546,0.07045454545454544,284.2974252733466,214.18120325024535,428.3624065004907,1684.0302897906531,1.1028638984532522,0.7194374441167191,264093.8306472321,0.8030634573304157,0.020833333333333332
EXPOSED_EVALUATION,LGBM,expanding,1,raw,20260924,lead_band,18-23,528,151420.78861111123,0.4431818181818182,0.8787878787878788,0.021212121212121238,207.19345666874622,141.82393285541545,283.6478657108309,1506.5689666167673,1.0100448511733398,0.7315180794831987,152941.78789725958,0.8419753086419753,0.0
EXPOSED_EVALUATION,LGBM,expanding,1,raw,20260924,lead_band,24-29,528,36282.69166666665,0.5757575757575758,0.9053030303030303,0.005303030303030254,51.40455569976097,34.25508967272121,68.51017934544242,313.08909613446474,1.6279704228032728,1.313232693730105,59067.14889302409,0.8366013071895425,0.0
EXPOSED_EVALUATION,LGBM,expanding,1,raw,20260924,target_regime,positive_body,1503,213713.54499999998,0.3087159015302728,0.8862275449101796,0.01377245508982039,45.878401769734054,60.52823166059901,121.05646332119802,203.74376102630183,2.9840566293456634,2.1083035987461702,637733.3207382127,0.8862275449101796,
EXPOSED_EVALUATION,LGBM,expanding,1,raw,20260924,target_regime,burst,132,458577.43000000005,0.0,0.022727272727272728,0.8772727272727273,2624.9489492422517,1704.726576118246,3409.453152236492,5464.025203296659,0.16112401636728238,0.0005945078964415488,73887.8373369863,0.022727272727272728,0.022727272727272728
EXPOSED_EVALUATION,LGBM,expanding,1,raw,20260924,target_regime,zero,477,0.0,1.0,1.0,0.09999999999999998,14.391639764941914,3.4857799843105637,6.971559968621127,17.95801315133106,,,68648.12167877294,,
EXPOSED_EVALUATION,LGBM,fixed,28,causal_calibrated,20260924,hour,0,88,24447.014166666664,0.375,0.8636363636363636,0.036363636363636376,90.88772967158071,131.29751585503178,262.59503171006355,444.2366455290162,2.286215504192668,1.4847553877453454,55891.14281905112,0.84,0.0
EXPOSED_EVALUATION,LGBM,fixed,28,causal_calibrated,20260924,hour,1,88,49650.393611111125,0.2159090909090909,0.8636363636363636,0.036363636363636376,255.74682384260583,262.81972761412385,525.6394552282477,1130.2473322878593,1.65992914259495,1.04722005674629,82416.13529639348,0.8461538461538461,0.25
EXPOSED_EVALUATION,LGBM,fixed,28,causal_calibrated,20260924,hour,2,88,53488.27000000008,0.26136363636363635,0.9545454545454546,0.054545454545454564,376.2332328605906,289.25915138580496,578.5183027716099,1799.3820344438518,2.647594027091645,2.1018212637284894,141615.22417146544,0.95,0.5555555555555556
EXPOSED_EVALUATION,LGBM,fixed,28,causal_calibrated,20260924,hour,3,88,67247.63805555552,0.26136363636363635,0.9431818181818182,0.04318181818181821,536.0207533708295,367.0151555787773,734.0303111575546,2972.969660776432,1.498848188713894,1.1503980619823897,100794.00049485693,0.9358974358974359,0.375
EXPOSED_EVALUATION,LGBM,fixed,28,causal_calibrated,20260924,hour,4,88,23495.575555555555,0.375,0.9431818181818182,0.04318181818181821,134.19172446720916,123.21613606395799,246.43227212791598,585.8043530820423,3.4316066900342688,2.6910458286070464,80627.57426265007,0.9342105263157895,0.16666666666666666
EXPOSED_EVALUATION,LGBM,fixed,28,causal_calibrated,20260924,hour,5,88,26796.752222222218,0.3181818181818182,0.9545454545454546,0.054545454545454564,147.03183427766206,137.6076008050063,275.2152016100126,713.5852699523489,3.254336985295686,2.5117528988808373,87205.66184258212,0.95,0.42857142857142855
EXPOSED_EVALUATION,LGBM,fixed,28,causal_calibrated,20260924,hour,6,88,30397.644722222227,0.32954545454545453,0.9204545454545454,0.020454545454545392,195.97601540557696,158.17316489529847,316.34632979059694,857.3703589872276,2.9386873899156596,2.3121615984874997,89329.17522833076,0.9102564102564102,0.2222222222222222
EXPOSED_EVALUATION,LGBM,fixed,28,causal_calibrated,20260924,hour,7,88,30590.83138888888,0.36363636363636365,0.9431818181818182,0.04318181818181821,165.65091300586275,163.6915852200307,327.3831704400614,807.482334954329,3.8904567176068108,3.0779355364427023,119012.30547408003,0.9333333333333333,0.5
EXPOSED_EVALUATION,LGBM,fixed,28,causal_calibrated,20260924,hour,8,88,45891.03916666664,0.4431818181818182,0.8863636363636364,0.013636363636363669,296.20329745845004,250.57347456903472,501.14694913806943,1547.0999817557256,1.6193992126662857,1.1254544959030406,74315.91269493764,0.8666666666666667,0.1
EXPOSED_EVALUATION,LGBM,fixed,28,causal_calibrated,20260924,hour,9,88,87882.50722222216,0.2727272727272727,0.8863636363636364,0.013636363636363669,740.073114088481,492.0161331028752,984.0322662057504,3499.1487534588714,0.9377672364149231,0.685053052956835,82413.3359269978,0.8717948717948718,0.0
EXPOSED_EVALUATION,LGBM,fixed,28,causal_calibrated,20260924,hour,10,88,24617.18805555555,0.2840909090909091,0.9090909090909091,0.009090909090909038,150.7825467526075,135.16250415201404,270.3250083040281,695.4270067082385,2.1478519366016315,1.5720748572835517,52874.07503881154,0.8947368421052632,0.0
EXPOSED_EVALUATION,LGBM,fixed,28,causal_calibrated,20260924,hour,11,88,20082.640555555554,0.32954545454545453,0.9090909090909091,0.009090909090909038,138.73199093406004,111.3554240932301,222.7108481864602,812.8599946856212,2.126092530339075,1.6213921411034602,42697.55207465124,0.8933333333333333,0.0
EXPOSED_EVALUATION,LGBM,fixed,28,causal_calibrated,20260924,hour,12,88,21038.46277777778,0.375,0.8863636363636364,0.013636363636363669,136.26974844214112,117.44649377923139,234.89298755846278,723.1515431663239,1.9125762039660346,1.3913097464016742,40237.66327680294,0.863013698630137,0.0
EXPOSED_EVALUATION,LGBM,fixed,28,causal_calibrated,20260924,hour,13,88,34391.95583333332,0.3409090909090909,0.9318181818181818,0.031818181818181746,297.6732201302351,193.87240422849956,387.7448084569991,2282.458156971954,1.19490176710673,0.9370793332370086,41095.00879950659,0.9166666666666666,0.0
EXPOSED_EVALUATION,LGBM,fixed,28,causal_calibrated,20260924,hour,14,88,31460.753888888896,0.3977272727272727,0.9090909090909091,0.009090909090909038,264.5120228438431,176.87913601686452,353.75827203372904,1730.6928227761348,1.3486686934777896,1.0536778643694353,42430.13384315408,0.8873239436619719,0.0
EXPOSED_EVALUATION,LGBM,fixed,28,causal_calibrated,20260924,hour,15,88,24440.290555555483,0.4090909090909091,0.9318181818181818,0.031818181818181746,193.6328460313217,137.07811972901172,274.15623945802344,955.6502772363568,2.625630003058888,2.160263724372294,64171.16016614325,0.9117647058823529,0.0
EXPOSED_EVALUATION,LGBM,fixed,28,causal_calibrated,20260924,hour,16,88,7836.948333333334,0.5568181818181818,0.9318181818181818,0.031818181818181746,71.36561884227332,44.32714913000055,88.6542982600011,439.7109815772662,3.183139351085752,2.7661799982714403,24946.098632259236,0.9032258064516129,0.0
EXPOSED_EVALUATION,LGBM,fixed,28,causal_calibrated,20260924,hour,17,88,32252.37722222244,0.5113636363636364,0.9090909090909091,0.009090909090909038,310.4535869919122,183.2206723245345,366.441344649069,1948.9848279663825,1.031965485018416,0.8758356648712325,33283.34010312769,0.864406779661017,0.0
EXPOSED_EVALUATION,LGBM,fixed,28,causal_calibrated,20260924,hour,18,88,14381.472222222226,0.5340909090909091,0.8636363636363636,0.036363636363636376,127.51677202109319,81.73777391578336,163.47554783156673,573.7573251741765,0.938437220432949,0.7248666000903826,13496.108817955892,0.7818181818181819,0.0
EXPOSED_EVALUATION,LGBM,fixed,28,causal_calibrated,20260924,hour,19,88,6640.932777777766,0.6590909090909091,0.9545454545454546,0.054545454545454564,71.50580576966509,38.26428393691038,76.52856787382076,438.36883924167773,2.1838316831015687,2.0129827119130654,14502.679405458795,0.9047619047619048,0.0
