split,model,policy,cadence,variant,effect,metric,delta,CI95_low,CI95_high,block_days,draws,N_days
EXPOSED_EVALUATION,LGBM,rolling90,1,raw,temporal_vs_fixed_raw,Q90_coverage,0.03929924242424221,0.022253787878788064,0.05539772727272707,1,2000,88
EXPOSED_EVALUATION,LGBM,rolling90,1,raw,temporal_vs_fixed_raw,requirement_ratio,0.2424132023857578,0.14748406446556825,0.3540194783762702,1,2000,88
EXPOSED_EVALUATION,LGBM,rolling90,1,raw,temporal_vs_fixed_raw,Q90_pinball,-4.944472354892611,-8.77049249370985,-1.253819099334191,7,2000,88
EXPOSED_EVALUATION,LGBM,rolling90,1,raw,temporal_vs_fixed_raw,Q90_coverage,0.03929924242424221,0.024147727272727293,0.05539772727272707,7,2000,88
EXPOSED_EVALUATION,LGBM,rolling90,1,raw,temporal_vs_fixed_raw,requirement_ratio,0.2424132023857578,0.13304746923008184,0.3874570896920793,7,2000,88
EXPOSED_EVALUATION,LGBM,weighted,1,causal_calibrated,vs_PR63_current,Q90_pinball,-22.290237053766447,-28.11456557803828,-15.570627826124637,1,2000,88
EXPOSED_EVALUATION,LGBM,weighted,1,causal_calibrated,vs_PR63_current,Q90_coverage,-0.007575757575757458,-0.014678030303030054,-0.0004734848484846399,1,2000,88
EXPOSED_EVALUATION,LGBM,weighted,1,causal_calibrated,vs_PR63_current,requirement_ratio,-1.1254659652848034,-1.4068701877714755,-0.9261261797864322,1,2000,88
EXPOSED_EVALUATION,LGBM,weighted,1,causal_calibrated,vs_PR63_current,Q90_pinball,-22.290237053766447,-28.46124912076907,-14.512062489824409,7,2000,88
EXPOSED_EVALUATION,LGBM,weighted,1,causal_calibrated,vs_PR63_current,Q90_coverage,-0.007575757575757458,-0.017045454545453923,0.0009469696969697239,7,2000,88
EXPOSED_EVALUATION,LGBM,weighted,1,causal_calibrated,vs_PR63_current,requirement_ratio,-1.1254659652848034,-1.4883247337449172,-0.8973490315640517,7,2000,88
EXPOSED_EVALUATION,LGBM,weighted,1,causal_calibrated,calibration_vs_same_raw,Q90_pinball,0.43136185907033564,-5.648260160511818,6.181577444134146,1,2000,88
EXPOSED_EVALUATION,LGBM,weighted,1,causal_calibrated,calibration_vs_same_raw,Q90_coverage,0.058712121212121104,0.047821969696969724,0.07149621212121215,1,2000,88
EXPOSED_EVALUATION,LGBM,weighted,1,causal_calibrated,calibration_vs_same_raw,requirement_ratio,0.9472146836532291,0.7866062238159832,1.1633395586459259,1,2000,88
EXPOSED_EVALUATION,LGBM,weighted,1,causal_calibrated,calibration_vs_same_raw,Q90_pinball,0.43136185907033564,-5.521468768732006,6.560249520421853,7,2000,88
EXPOSED_EVALUATION,LGBM,weighted,1,causal_calibrated,calibration_vs_same_raw,Q90_coverage,0.058712121212121104,0.04640151515151536,0.0719815340909096,7,2000,88
EXPOSED_EVALUATION,LGBM,weighted,1,causal_calibrated,calibration_vs_same_raw,requirement_ratio,0.9472146836532291,0.7468790944964084,1.2716776260758669,7,2000,88
EXPOSED_EVALUATION,LGBM,weighted,1,raw,vs_PR63_current,Q90_pinball,-22.721598912836782,-33.05936020991592,-11.738829082282637,1,2000,88
EXPOSED_EVALUATION,LGBM,weighted,1,raw,vs_PR63_current,Q90_coverage,-0.06628787878787856,-0.08239820075757587,-0.052556818181818,1,2000,88
EXPOSED_EVALUATION,LGBM,weighted,1,raw,vs_PR63_current,requirement_ratio,-2.0726806489380323,-2.559689894926375,-1.7229011829306622,1,2000,88
EXPOSED_EVALUATION,LGBM,weighted,1,raw,vs_PR63_current,Q90_pinball,-22.721598912836782,-32.409232081087,-12.029371007361599,7,2000,88
EXPOSED_EVALUATION,LGBM,weighted,1,raw,vs_PR63_current,Q90_coverage,-0.06628787878787856,-0.0828598484848484,-0.05160984848484805,7,2000,88
EXPOSED_EVALUATION,LGBM,weighted,1,raw,vs_PR63_current,requirement_ratio,-2.0726806489380323,-2.736714588339206,-1.6526561678184866,7,2000,88
EXPOSED_EVALUATION,LGBM,weighted,1,raw,temporal_vs_fixed_raw,Q90_pinball,-7.579800459467492,-11.72872007863141,-3.51813444443813,1,2000,88
EXPOSED_EVALUATION,LGBM,weighted,1,raw,temporal_vs_fixed_raw,Q90_coverage,0.05255681818181823,0.03172348484848519,0.07291666666666619,1,2000,88
EXPOSED_EVALUATION,LGBM,weighted,1,raw,temporal_vs_fixed_raw,requirement_ratio,0.35525571989229776,0.25344545486695197,0.473952100765247,1,2000,88
EXPOSED_EVALUATION,LGBM,weighted,1,raw,temporal_vs_fixed_raw,Q90_pinball,-7.579800459467492,-11.682918211825658,-3.657966179023088,7,2000,88
EXPOSED_EVALUATION,LGBM,weighted,1,raw,temporal_vs_fixed_raw,Q90_coverage,0.05255681818181823,0.03502604166666645,0.07007575757575768,7,2000,88
EXPOSED_EVALUATION,LGBM,weighted,1,raw,temporal_vs_fixed_raw,requirement_ratio,0.35525571989229776,0.22526662103310527,0.501302424057203,7,2000,88
EXPOSED_EVALUATION,LGBM,weighted,1,raw,architecture_vs_mono_raw,Q90_pinball,0.0,0.0,0.0,1,2000,88
EXPOSED_EVALUATION,LGBM,weighted,1,raw,architecture_vs_mono_raw,Q90_coverage,0.0,0.0,0.0,1,2000,88
EXPOSED_EVALUATION,LGBM,weighted,1,raw,architecture_vs_mono_raw,requirement_ratio,0.0,0.0,0.0,1,2000,88
EXPOSED_EVALUATION,LGBM,weighted,1,raw,architecture_vs_mono_raw,Q90_pinball,0.0,0.0,0.0,7,2000,88
EXPOSED_EVALUATION,LGBM,weighted,1,raw,architecture_vs_mono_raw,Q90_coverage,0.0,0.0,0.0,7,2000,88
EXPOSED_EVALUATION,LGBM,weighted,1,raw,architecture_vs_mono_raw,requirement_ratio,0.0,0.0,0.0,7,2000,88
EXPOSED_EVALUATION,TFT,weighted,1,causal_calibrated,vs_PR63_current,Q90_pinball,-21.069707120524868,-26.80626512573229,-14.488608529026335,1,2000,88
EXPOSED_EVALUATION,TFT,weighted,1,causal_calibrated,vs_PR63_current,Q90_coverage,-0.015151515151514916,-0.024147727272726863,-0.006628787878787401,1,2000,88
EXPOSED_EVALUATION,TFT,weighted,1,causal_calibrated,vs_PR63_current,requirement_ratio,-1.1202445833927228,-1.4083197151384335,-0.912059791895859,1,2000,88
EXPOSED_EVALUATION,TFT,weighted,1,causal_calibrated,vs_PR63_current,Q90_pinball,-21.069707120524868,-27.572179760631098,-12.797456576790347,7,2000,88
EXPOSED_EVALUATION,TFT,weighted,1,causal_calibrated,vs_PR63_current,Q90_coverage,-0.015151515151514916,-0.02604561237373743,-0.005204387626262035,7,2000,88
EXPOSED_EVALUATION,TFT,weighted,1,causal_calibrated,vs_PR63_current,requirement_ratio,-1.1202445833927228,-1.4473107392259705,-0.9105773027959755,7,2000,88
EXPOSED_EVALUATION,TFT,weighted,1,causal_calibrated,calibration_vs_same_raw,Q90_pinball,3.0859519844605927,-0.11474125647491888,6.02039889900933,1,2000,88
EXPOSED_EVALUATION,TFT,weighted,1,causal_calibrated,calibration_vs_same_raw,Q90_coverage,0.014204545454545525,0.007256155303029971,0.02114898989898962,1,2000,88
EXPOSED_EVALUATION,TFT,weighted,1,causal_calibrated,calibration_vs_same_raw,requirement_ratio,0.4906206242595239,0.4065967311646333,0.6033659665916474,1,2000,88
EXPOSED_EVALUATION,TFT,weighted,1,causal_calibrated,calibration_vs_same_raw,Q90_pinball,3.0859519844605927,-0.3547794222438746,6.876634036956367,7,2000,88
EXPOSED_EVALUATION,TFT,weighted,1,causal_calibrated,calibration_vs_same_raw,Q90_coverage,0.014204545454545525,0.006782670454545114,0.021468592171717413,7,2000,88
EXPOSED_EVALUATION,TFT,weighted,1,causal_calibrated,calibration_vs_same_raw,requirement_ratio,0.4906206242595239,0.37757715270468983,0.673540935512086,7,2000,88
EXPOSED_EVALUATION,TFT,weighted,1,raw,vs_PR63_current,Q90_pinball,-24.15565910498546,-32.00677081995585,-15.469287820523679,1,2000,88
EXPOSED_EVALUATION,TFT,weighted,1,raw,vs_PR63_current,Q90_coverage,-0.02935606060606044,-0.04150883838383801,-0.01783459595959635,1,2000,88
EXPOSED_EVALUATION,TFT,weighted,1,raw,vs_PR63_current,requirement_ratio,-1.6108652076522467,-2.015134942260155,-1.3322617940285808,1,2000,88
EXPOSED_EVALUATION,TFT,weighted,1,raw,vs_PR63_current,Q90_pinball,-24.15565910498546,-32.86715292959578,-14.256227587588683,7,2000,88
EXPOSED_EVALUATION,TFT,weighted,1,raw,vs_PR63_current,Q90_coverage,-0.02935606060606044,-0.044349747474747306,-0.015778882575757287,7,2000,88
EXPOSED_EVALUATION,TFT,weighted,1,raw,vs_PR63_current,requirement_ratio,-1.6108652076522467,-2.105168793443595,-1.305559058550618,7,2000,88
EXPOSED_EVALUATION,TFT,weighted,1,raw,architecture_vs_mono_raw,Q90_pinball,-1.434060192148678,-5.736971589510023,2.9011384944175904,1,2000,88
EXPOSED_EVALUATION,TFT,weighted,1,raw,architecture_vs_mono_raw,Q90_coverage,0.03693181818181812,0.024621212121212474,0.05224116161616189,1,2000,88
EXPOSED_EVALUATION,TFT,weighted,1,raw,architecture_vs_mono_raw,requirement_ratio,0.46181544128578567,0.35600768906885055,0.5958891641120319,1,2000,88
EXPOSED_EVALUATION,TFT,weighted,1,raw,architecture_vs_mono_raw,Q90_pinball,-1.434060192148678,-4.922778738452221,2.304906663004106,7,2000,88
EXPOSED_EVALUATION,TFT,weighted,1,raw,architecture_vs_mono_raw,Q90_coverage,0.03693181818181812,0.026357323232323194,0.049088541666667145,7,2000,88
EXPOSED_EVALUATION,TFT,weighted,1,raw,architecture_vs_mono_raw,requirement_ratio,0.46181544128578567,0.3140970412189776,0.6747091773589428,7,2000,88
MAY_HISTORICAL,BURST_EXPERT,weighted,1,causal_calibrated,vs_PR63_current,Q90_pinball,-4.251502109737089,-17.708508191782563,11.14935528676627,1,2000,31
MAY_HISTORICAL,BURST_EXPERT,weighted,1,causal_calibrated,vs_PR63_current,Q90_coverage,0.017473118279569877,0.006720430107526876,0.029569892473118253,1,2000,31
MAY_HISTORICAL,BURST_EXPERT,weighted,1,causal_calibrated,vs_PR63_current,requirement_ratio,-0.20301682128973952,-0.41001447364187704,-0.05991015447934778,1,2000,31
MAY_HISTORICAL,BURST_EXPERT,weighted,1,causal_calibrated,vs_PR63_current,Q90_pinball,-4.251502109737089,-16.116884618106226,7.7565366513939535,7,2000,31
MAY_HISTORICAL,BURST_EXPERT,weighted,1,causal_calibrated,vs_PR63_current,Q90_coverage,0.017473118279569877,0.0040322580645163475,0.0282258064516131,7,2000,31
MAY_HISTORICAL,BURST_EXPERT,weighted,1,causal_calibrated,vs_PR63_current,requirement_ratio,-0.20301682128973952,-0.5137463469130746,-0.015312307014065723,7,2000,31
MAY_HISTORICAL,BURST_EXPERT,weighted,1,causal_calibrated,calibration_vs_same_raw,Q90_pinball,-4.618197095246728,-14.58331883570509,5.41837994187839,1,2000,31
MAY_HISTORICAL,BURST_EXPERT,weighted,1,causal_calibrated,calibration_vs_same_raw,Q90_coverage,0.048387096774193616,0.03225806451612889,0.06454973118279567,1,2000,31
MAY_HISTORICAL,BURST_EXPERT,weighted,1,causal_calibrated,calibration_vs_same_raw,requirement_ratio,0.815193195621779,0.5706007274438384,1.2132731543583883,1,2000,31
MAY_HISTORICAL,BURST_EXPERT,weighted,1,causal_calibrated,calibration_vs_same_raw,Q90_pinball,-4.618197095246728,-13.303101868579457,3.8129163516903053,7,2000,31
MAY_HISTORICAL,BURST_EXPERT,weighted,1,causal_calibrated,calibration_vs_same_raw,Q90_coverage,0.048387096774193616,0.02822580645161299,0.06854838709677424,7,2000,31
MAY_HISTORICAL,BURST_EXPERT,weighted,1,causal_calibrated,calibration_vs_same_raw,requirement_ratio,0.815193195621779,0.6464488373376065,1.1484392713768967,7,2000,31
MAY_HISTORICAL,BURST_EXPERT,weighted,1,raw,vs_PR63_current,Q90_pinball,0.3666949855096391,-18.7370340156812,22.013764399250423,1,2000,31
MAY_HISTORICAL,BURST_EXPERT,weighted,1,raw,vs_PR63_current,Q90_coverage,-0.03091397849462374,-0.04973118279569888,-0.012096774193548265,1,2000,31
MAY_HISTORICAL,BURST_EXPERT,weighted,1,raw,vs_PR63_current,requirement_ratio,-1.0182100169115185,-1.560553068277148,-0.6873238111635305,1,2000,31
MAY_HISTORICAL,BURST_EXPERT,weighted,1,raw,vs_PR63_current,Q90_pinball,0.3666949855096391,-17.178170386805185,17.83910877657048,7,2000,31
MAY_HISTORICAL,BURST_EXPERT,weighted,1,raw,vs_PR63_current,Q90_coverage,-0.03091397849462374,-0.051075268817204034,-0.012096774193548484,7,2000,31
MAY_HISTORICAL,BURST_EXPERT,weighted,1,raw,vs_PR63_current,requirement_ratio,-1.0182100169115185,-1.6438756791634848,-0.7362514332830229,7,2000,31
MAY_HISTORICAL,BURST_EXPERT,weighted,1,raw,architecture_vs_mono_raw,Q90_pinball,3.2707968274581276,-4.176908055251222,10.33348671272219,1,2000,31
MAY_HISTORICAL,BURST_EXPERT,weighted,1,raw,architecture_vs_mono_raw,Q90_coverage,-0.013440860215053752,-0.02956989247311848,0.0013776881720432535,1,2000,31
MAY_HISTORICAL,BURST_EXPERT,weighted,1,raw,architecture_vs_mono_raw,requirement_ratio,0.02894289930526758,-0.07556493237521947,0.1322836032704592,1,2000,31
MAY_HISTORICAL,BURST_EXPERT,weighted,1,raw,architecture_vs_mono_raw,Q90_pinball,3.2707968274581276,-1.7858155939731446,7.563424976449453,7,2000,31
MAY_HISTORICAL,BURST_EXPERT,weighted,1,raw,architecture_vs_mono_raw,Q90_coverage,-0.013440860215053752,-0.029569892473118253,0.004032258064516014,7,2000,31
MAY_HISTORICAL,BURST_EXPERT,weighted,1,raw,architecture_vs_mono_raw,requirement_ratio,0.02894289930526758,-0.12127037756098875,0.13722687438431336,7,2000,31
MAY_HISTORICAL,DEEPAR,weighted,1,causal_calibrated,vs_PR63_current,Q90_pinball,7.163363199404387,-3.9572472204113778,19.80019879211505,1,2000,31
MAY_HISTORICAL,DEEPAR,weighted,1,causal_calibrated,vs_PR63_current,Q90_coverage,0.037634408602150504,0.01971326164874554,0.056451612903225645,1,2000,31
MAY_HISTORICAL,DEEPAR,weighted,1,causal_calibrated,vs_PR63_current,requirement_ratio,0.4173483709518901,0.20801290972616948,0.7682734745976879,1,2000,31
MAY_HISTORICAL,DEEPAR,weighted,1,causal_calibrated,vs_PR63_current,Q90_pinball,7.163363199404387,-1.223364340336505,16.35702646233512,7,2000,31
MAY_HISTORICAL,DEEPAR,weighted,1,causal_calibrated,vs_PR63_current,Q90_coverage,0.037634408602150504,0.022401433691756286,0.05286738351254472,7,2000,31
MAY_HISTORICAL,DEEPAR,weighted,1,causal_calibrated,vs_PR63_current,requirement_ratio,0.4173483709518901,0.2381064864352949,0.6548079689373196,7,2000,31
MAY_HISTORICAL,DEEPAR,weighted,1,causal_calibrated,calibration_vs_same_raw,Q90_pinball,-1.0260776625303265,-6.9484201049576,4.61406290986201,1,2000,31
MAY_HISTORICAL,DEEPAR,weighted,1,causal_calibrated,calibration_vs_same_raw,Q90_coverage,0.020609318996415604,0.014336917562724035,0.02777777777777768,1,2000,31
MAY_HISTORICAL,DEEPAR,weighted,1,causal_calibrated,calibration_vs_same_raw,requirement_ratio,0.3850121922432683,0.26781224595208836,0.5727433226828559,1,2000,31
MAY_HISTORICAL,DEEPAR,weighted,1,causal_calibrated,calibration_vs_same_raw,Q90_pinball,-1.0260776625303265,-4.789972267568485,3.4209271991511536,7,2000,31
MAY_HISTORICAL,DEEPAR,weighted,1,causal_calibrated,calibration_vs_same_raw,Q90_coverage,0.020609318996415604,0.012992831541218441,0.02777777777777779,7,2000,31
MAY_HISTORICAL,DEEPAR,weighted,1,causal_calibrated,calibration_vs_same_raw,requirement_ratio,0.3850121922432683,0.30464758626403804,0.5402263965903582,7,2000,31
MAY_HISTORICAL,DEEPAR,weighted,1,raw,vs_PR63_current,Q90_pinball,8.189440861934713,-4.97148145888067,24.493248751724042,1,2000,31
MAY_HISTORICAL,DEEPAR,weighted,1,raw,vs_PR63_current,Q90_coverage,0.0170250896057349,-0.00044802867383486876,0.03629032258064513,1,2000,31
MAY_HISTORICAL,DEEPAR,weighted,1,raw,vs_PR63_current,requirement_ratio,0.0323361787086218,-0.17647318371135826,0.2862178874371248,1,2000,31
MAY_HISTORICAL,DEEPAR,weighted,1,raw,vs_PR63_current,Q90_pinball,8.189440861934713,-2.9796380131571607,18.831992629814426,7,2000,31
MAY_HISTORICAL,DEEPAR,weighted,1,raw,vs_PR63_current,Q90_coverage,0.0170250896057349,0.004032258064516567,0.030465949820788762,7,2000,31
MAY_HISTORICAL,DEEPAR,weighted,1,raw,vs_PR63_current,requirement_ratio,0.0323361787086218,-0.17490385607734885,0.22878735775163817,7,2000,31
MAY_HISTORICAL,DEEPAR,weighted,1,raw,architecture_vs_mono_raw,Q90_pinball,11.093542703883202,-0.8284084129527202,23.175242111572945,1,2000,31
MAY_HISTORICAL,DEEPAR,weighted,1,raw,architecture_vs_mono_raw,Q90_coverage,0.03449820788530489,0.01971326164874554,0.05107526881720459,1,2000,31
MAY_HISTORICAL,DEEPAR,weighted,1,raw,architecture_vs_mono_raw,requirement_ratio,1.079489094925408,0.7413634394029596,1.6636024221913883,1,2000,31
MAY_HISTORICAL,DEEPAR,weighted,1,raw,architecture_vs_mono_raw,Q90_pinball,11.093542703883202,-1.9128777041334628,21.945472308249517,7,2000,31
MAY_HISTORICAL,DEEPAR,weighted,1,raw,architecture_vs_mono_raw,Q90_coverage,0.03449820788530489,0.01568100358422941,0.058691756272401426,7,2000,31
MAY_HISTORICAL,DEEPAR,weighted,1,raw,architecture_vs_mono_raw,requirement_ratio,1.079489094925408,0.8170179980067191,1.5292079763413131,7,2000,31
MAY_HISTORICAL,HURDLE,weighted,1,causal_calibrated,vs_PR63_current,Q90_pinball,-6.37365690249959,-19.799488311545346,10.058830236467431,1,2000,31
MAY_HISTORICAL,HURDLE,weighted,1,causal_calibrated,vs_PR63_current,Q90_coverage,0.021505376344086002,0.009374999999999783,0.034946236559139976,1,2000,31
MAY_HISTORICAL,HURDLE,weighted,1,causal_calibrated,vs_PR63_current,requirement_ratio,-0.2945062234631604,-0.4588156868423168,-0.19077244773359245,1,2000,31
MAY_HISTORICAL,HURDLE,weighted,1,causal_calibrated,vs_PR63_current,Q90_pinball,-6.37365690249959,-16.787963744804316,4.945180527895991,7,2000,31
MAY_HISTORICAL,HURDLE,weighted,1,causal_calibrated,vs_PR63_current,Q90_coverage,0.021505376344086002,0.006720430107527095,0.03494623655913964,7,2000,31
MAY_HISTORICAL,HURDLE,weighted,1,causal_calibrated,vs_PR63_current,requirement_ratio,-0.2945062234631604,-0.4936940102883457,-0.17629321350657298,7,2000,31
MAY_HISTORICAL,HURDLE,weighted,1,causal_calibrated,calibration_vs_same_raw,Q90_pinball,-1.4769294679917948,-10.980445183933817,7.705833543305245,1,2000,31
MAY_HISTORICAL,HURDLE,weighted,1,causal_calibrated,calibration_vs_same_raw,Q90_coverage,0.03360215053763438,0.022849462365591374,0.0443548387096776,1,2000,31
MAY_HISTORICAL,HURDLE,weighted,1,causal_calibrated,calibration_vs_same_raw,requirement_ratio,0.6496843885184621,0.4543481376164638,0.9662016180954925,1,2000,31
MAY_HISTORICAL,HURDLE,weighted,1,causal_calibrated,calibration_vs_same_raw,Q90_pinball,-1.4769294679917948,-11.115353057469651,7.991354357077586,7,2000,31
MAY_HISTORICAL,HURDLE,weighted,1,causal_calibrated,calibration_vs_same_raw,Q90_coverage,0.03360215053763438,0.017473118279569988,0.048387096774193616,7,2000,31
MAY_HISTORICAL,HURDLE,weighted,1,causal_calibrated,calibration_vs_same_raw,requirement_ratio,0.6496843885184621,0.515014864497624,0.9143556151557927,7,2000,31
MAY_HISTORICAL,HURDLE,weighted,1,raw,vs_PR63_current,Q90_pinball,-4.896727434507795,-24.942645111077145,19.55713147761165,1,2000,31
MAY_HISTORICAL,HURDLE,weighted,1,raw,vs_PR63_current,Q90_coverage,-0.012096774193548376,-0.028225806451612656,0.0027217741935484097,1,2000,31
MAY_HISTORICAL,HURDLE,weighted,1,raw,vs_PR63_current,requirement_ratio,-0.9441906119816225,-1.3970837211470304,-0.665373029424201,1,2000,31
MAY_HISTORICAL,HURDLE,weighted,1,raw,vs_PR63_current,Q90_pinball,-4.896727434507795,-22.095118105909968,14.50649468146434,7,2000,31
MAY_HISTORICAL,HURDLE,weighted,1,raw,vs_PR63_current,Q90_coverage,-0.012096774193548376,-0.02688172043010728,0.0026881720430106393,7,2000,31
MAY_HISTORICAL,HURDLE,weighted,1,raw,vs_PR63_current,requirement_ratio,-0.9441906119816225,-1.3980803755120454,-0.7305768050724954,7,2000,31
MAY_HISTORICAL,HURDLE,weighted,1,raw,architecture_vs_mono_raw,Q90_pinball,-1.9926255925593068,-5.136895338309817,1.2304740327990316,1,2000,31
MAY_HISTORICAL,HURDLE,weighted,1,raw,architecture_vs_mono_raw,Q90_coverage,0.005376344086021612,-0.0040322580645161255,0.01478494623655946,1,2000,31
MAY_HISTORICAL,HURDLE,weighted,1,raw,architecture_vs_mono_raw,requirement_ratio,0.10296230423516364,0.05556177483273006,0.17212110780308365,1,2000,31
MAY_HISTORICAL,HURDLE,weighted,1,raw,architecture_vs_mono_raw,Q90_pinball,-1.9926255925593068,-6.329507638669048,2.569633871404764,7,2000,31
MAY_HISTORICAL,HURDLE,weighted,1,raw,architecture_vs_mono_raw,Q90_coverage,0.005376344086021612,-0.0013440860215054862,0.012096774193548487,7,2000,31
MAY_HISTORICAL,HURDLE,weighted,1,raw,architecture_vs_mono_raw,requirement_ratio,0.10296230423516364,0.06194750333066131,0.16486421209702648,7,2000,31
MAY_HISTORICAL,LGBM,expanding,1,causal_calibrated,vs_PR63_current,Q90_pinball,-10.978690446516907,-22.524016298893006,3.4144220073514644,1,2000,31
MAY_HISTORICAL,LGBM,expanding,1,causal_calibrated,vs_PR63_current,Q90_coverage,0.021505376344086002,0.008064516129032362,0.03629032258064513,1,2000,31
MAY_HISTORICAL,LGBM,expanding,1,causal_calibrated,vs_PR63_current,requirement_ratio,-0.2289536166708319,-0.4150395104779534,-0.09014788035422773,1,2000,31
MAY_HISTORICAL,LGBM,expanding,1,causal_calibrated,vs_PR63_current,Q90_pinball,-10.978690446516907,-20.51716677597558,-1.3290001880010551,7,2000,31
MAY_HISTORICAL,LGBM,expanding,1,causal_calibrated,vs_PR63_current,Q90_coverage,0.021505376344086002,0.009408602150537515,0.03091397849462385,7,2000,31
MAY_HISTORICAL,LGBM,expanding,1,causal_calibrated,vs_PR63_current,requirement_ratio,-0.2289536166708319,-0.5274380651426548,-0.07394987760384512,7,2000,31
MAY_HISTORICAL,LGBM,expanding,1,causal_calibrated,calibration_vs_same_raw,Q90_pinball,-1.4622084223009324,-12.038811090225826,9.27364260556014,1,2000,31
MAY_HISTORICAL,LGBM,expanding,1,causal_calibrated,calibration_vs_same_raw,Q90_coverage,0.043010752688172116,0.030913978494623406,0.056451612903225645,1,2000,31
MAY_HISTORICAL,LGBM,expanding,1,causal_calibrated,calibration_vs_same_raw,requirement_ratio,0.7667004572494822,0.5359446345404612,1.1404474575003702,1,2000,31
MAY_HISTORICAL,LGBM,expanding,1,causal_calibrated,calibration_vs_same_raw,Q90_pinball,-1.4622084223009324,-11.861954486669703,9.761618814114133,7,2000,31
MAY_HISTORICAL,LGBM,expanding,1,causal_calibrated,calibration_vs_same_raw,Q90_coverage,0.043010752688172116,0.028192204301074924,0.05645161290322587,7,2000,31
MAY_HISTORICAL,LGBM,expanding,1,causal_calibrated,calibration_vs_same_raw,requirement_ratio,0.7667004572494822,0.6087320913624411,1.0798311577451456,7,2000,31
MAY_HISTORICAL,LGBM,expanding,1,raw,vs_PR63_current,Q90_pinball,-9.516482024215975,-28.329054876334958,11.25598552100071,1,2000,31
MAY_HISTORICAL,LGBM,expanding,1,raw,vs_PR63_current,Q90_coverage,-0.021505376344086113,-0.0416666666666663,-0.0013440860215053752,1,2000,31
MAY_HISTORICAL,LGBM,expanding,1,raw,vs_PR63_current,requirement_ratio,-0.995654073920314,-1.4996357673263585,-0.6903868399849711,1,2000,31
MAY_HISTORICAL,LGBM,expanding,1,raw,vs_PR63_current,Q90_pinball,-9.516482024215975,-27.371940756851956,8.604592379603584,7,2000,31
MAY_HISTORICAL,LGBM,expanding,1,raw,vs_PR63_current,Q90_coverage,-0.021505376344086113,-0.037634408602150726,-0.004032258064516123,7,2000,31
MAY_HISTORICAL,LGBM,expanding,1,raw,vs_PR63_current,requirement_ratio,-0.995654073920314,-1.5819191362032412,-0.7185687386520456,7,2000,31
MAY_HISTORICAL,LGBM,expanding,1,raw,temporal_vs_fixed_raw,Q90_pinball,-20.628407558944446,-28.680856632814066,-12.417832081545598,1,2000,31
MAY_HISTORICAL,LGBM,expanding,1,raw,temporal_vs_fixed_raw,Q90_coverage,0.07795698924731187,0.05510752688172038,0.103494623655914,1,2000,31
MAY_HISTORICAL,LGBM,expanding,1,raw,temporal_vs_fixed_raw,requirement_ratio,0.6397871602189857,0.401964901999292,1.0009310875098407,1,2000,31
MAY_HISTORICAL,LGBM,expanding,1,raw,temporal_vs_fixed_raw,Q90_pinball,-20.628407558944446,-33.63877607313504,-7.890623955897836,7,2000,31
MAY_HISTORICAL,LGBM,expanding,1,raw,temporal_vs_fixed_raw,Q90_coverage,0.07795698924731187,0.04569892473118309,0.1088709677419355,7,2000,31
MAY_HISTORICAL,LGBM,expanding,1,raw,temporal_vs_fixed_raw,requirement_ratio,0.6397871602189857,0.500769171305018,0.7976277613847317,7,2000,31
MAY_HISTORICAL,LGBM,fixed,28,causal_calibrated,vs_PR63_current,Q90_pinball,-13.622333232576125,-24.77065032924141,0.2719099545299662,1,2000,31
MAY_HISTORICAL,LGBM,fixed,28,causal_calibrated,vs_PR63_current,Q90_coverage,-0.0013440860215053752,-0.012096774193548376,0.009408602150537737,1,2000,31
MAY_HISTORICAL,LGBM,fixed,28,causal_calibrated,vs_PR63_current,requirement_ratio,-0.6276732040966237,-0.9321442611294116,-0.4381876093950763,1,2000,31
MAY_HISTORICAL,LGBM,fixed,28,causal_calibrated,vs_PR63_current,Q90_pinball,-13.622333232576125,-22.25704851678309,-2.129444280673379,7,2000,31
MAY_HISTORICAL,LGBM,fixed,28,causal_calibrated,vs_PR63_current,Q90_coverage,-0.0013440860215053752,-0.010752688172042894,0.009408602150537848,7,2000,31
MAY_HISTORICAL,LGBM,fixed,28,causal_calibrated,vs_PR63_current,requirement_ratio,-0.6276732040966237,-0.8731962693386848,-0.498655408214108,7,2000,31
MAY_HISTORICAL,LGBM,fixed,28,causal_calibrated,calibration_vs_same_raw,Q90_pinball,-24.734258767304595,-37.95265280246449,-11.057291704981365,1,2000,31
MAY_HISTORICAL,LGBM,fixed,28,causal_calibrated,calibration_vs_same_raw,Q90_coverage,0.09811827956989261,0.07526881720430134,0.12231182795698903,1,2000,31
MAY_HISTORICAL,LGBM,fixed,28,causal_calibrated,calibration_vs_same_raw,requirement_ratio,1.0077680300426761,0.7071437209277347,1.498988767922438,1,2000,31
MAY_HISTORICAL,LGBM,fixed,28,causal_calibrated,calibration_vs_same_raw,Q90_pinball,-24.734258767304595,-41.34312098516586,-4.308012032389217,7,2000,31
MAY_HISTORICAL,LGBM,fixed,28,causal_calibrated,calibration_vs_same_raw,Q90_coverage,0.09811827956989261,0.06854838709677391,0.12634408602150504,7,2000,31
MAY_HISTORICAL,LGBM,fixed,28,causal_calibrated,calibration_vs_same_raw,requirement_ratio,1.0077680300426761,0.7994051580123037,1.434036586926861,7,2000,31
