case,mess_id,candidate_id,origin,destination,departure_slot,connection_ready_slot,travel_slots,q50_eta_seconds,safe_eta_seconds,safe_energy_kwh,route_link_ids,is_stay,objective,rho,binding_asset,binding_slot,Vmin_pu,Vmax_pu,post_arrival_sum_abs_p_kw_slots,post_arrival_sum_abs_q_kvar_slots,terminal_energy_kwh,exact_optimality_certificate,runtime_seconds
B2,MESS04,MESS04:MOVE:STA06:IDC11:45,STA06,IDC11,45,49.0,3,2396.83846282959,2585.674980163574,44.71273415673885,RL_41_45_01>RL_45_07_01>RL_07_42_01>RL_42_22_01>RL_22_11_01,False,0.4828465413919537,0.4828465083509415,line.l55::A,62,0.9499999999999637,1.0500000000000422,174.31217606183588,2.3708303246662334e-08,760.0,True,9.036508900113404
B2,MESS04,MESS04:MOVE:STA06:IDC11:46,STA06,IDC11,46,50.0,3,2427.843170166016,2616.6796875,44.64850425596861,RL_41_45_01>RL_45_07_01>RL_07_42_01>RL_42_22_01>RL_22_11_01,False,0.4828465407497099,0.4828465083509415,line.l55::A,62,0.9499999999999637,1.0500000000000422,187.9937021302184,2.3652301803603327e-08,760.0,True,0.8303597001358867
B2,MESS04,MESS04:MOVE:STA06:IDC11:47,STA06,IDC11,47,51.0,3,2396.737777709961,2585.5742950439453,44.71294926511048,RL_41_45_01>RL_45_07_01>RL_07_42_01>RL_42_22_01>RL_22_11_01,False,0.4828465413942019,0.4828465083509415,line.l55::A,62,0.9499999999999637,1.0500000000000422,174.31217606192806,2.166152921431308e-08,760.0,True,10.361398099921644
B2,MESS04,MESS04:MOVE:STA06:IDC11:48,STA06,IDC11,48,52.0,3,2411.136367797852,2599.4468406677247,44.73241651543648,RL_41_45_01>RL_45_07_01>RL_07_42_01>RL_42_22_01>RL_22_11_01,False,0.4828465415889262,0.4828465083509415,line.l55::A,62,0.9499999999999637,1.0500000000000422,174.3121760618954,2.0887744683178066e-08,760.0,True,10.408909699879588
B2,MESS04,MESS04:MOVE:STA06:IDC11:49,STA06,IDC11,49,53.0,3,2363.3791427612305,2551.689615631104,44.84038582380841,RL_41_45_01>RL_45_07_01>RL_07_42_01>RL_42_22_01>RL_22_11_01,False,0.4828465426687698,0.4828465083510491,line.l55::A,62,0.9499999999999637,1.0500000000000334,174.31217606470045,3.827471567890271e-08,760.0,True,10.81408579996787
B2,MESS04,MESS04:MOVE:STA06:IDC11:50,STA06,IDC11,50,54.0,3,2403.788017272949,2592.0984901428224,44.74837334816634,RL_41_45_01>RL_45_07_01>RL_07_42_01>RL_42_22_01>RL_22_11_01,False,0.4828465417487003,0.4828465083510491,line.l55::A,62,0.9499999999999637,1.0500000000000334,84.95972980460826,3.827471567890271e-08,760.0,True,9.491680799983442
B2,MESS04,MESS04:MOVE:STA06:IDC11:51,STA06,IDC11,51,55.0,3,2354.610725402832,2542.921198272705,44.86133547880915,RL_41_45_01>RL_45_07_01>RL_07_42_01>RL_42_22_01>RL_22_11_01,False,0.4828465428783768,0.4828465083510491,line.l55::A,62,0.9499999999999637,1.0500000000000334,24.049624900213733,3.827471567890271e-08,760.0,True,10.211267800070344
B2,MESS04,MESS04:MOVE:STA06:IDC11:52,STA06,IDC11,52,56.0,3,2389.7498474121094,2578.0603202819825,44.77951065067507,RL_41_45_01>RL_45_07_01>RL_07_42_01>RL_42_22_01>RL_22_11_01,False,0.4828465420601837,0.4828465083510491,line.l55::A,62,0.9499999999999637,1.0500000000000334,24.049624900213733,3.75288573233184e-08,760.0,True,10.7024306000676
B2,MESS04,MESS04:MOVE:STA06:IDC11:53,STA06,IDC11,53,57.0,3,2402.820281982422,2591.130754852295,44.75049219003081,RL_41_45_01>RL_45_07_01>RL_07_42_01>RL_42_22_01>RL_22_11_01,False,0.4828465417697767,0.4828465083507715,line.l55::A,62,0.9499999999999637,1.0500000000000378,4.592445266112943e-09,3.341280604790829e-08,760.0,True,10.5866062999703
B2,MESS04,MESS04:MOVE:STA06:IDC11:54,STA06,IDC11,54,58.0,3,2400.360122680664,2588.670595550537,44.755897060778814,RL_41_45_01>RL_45_07_01>RL_07_42_01>RL_42_22_01>RL_22_11_01,False,0.4828465418247954,0.4828465083516863,line.l55::A,62,0.9499999999999637,1.050000000000015,2.409129215293412e-08,2.1229166676689438e-07,760.0,True,9.188068899791688
B2,MESS04,MESS04:MOVE:STA06:IDC11:55,STA06,IDC11,55,59.0,3,2439.870315551758,2628.180788421631,44.67221797135272,RL_41_45_01>RL_45_07_01>RL_07_42_01>RL_42_22_01>RL_22_11_01,False,0.4828465409880597,0.4828465083516863,line.l55::A,62,0.9499999999999637,1.050000000000015,2.1564989028282928e-08,2.1229166676689438e-07,760.0,True,10.312470800010487
B2,MESS04,MESS04:MOVE:STA06:IDC11:56,STA06,IDC11,56,60.0,3,2439.3544921875,2627.664965057373,44.67326832607937,RL_41_45_01>RL_45_07_01>RL_07_42_01>RL_42_22_01>RL_22_11_01,False,0.4828465409986185,0.4828465083516863,line.l55::A,62,0.9499999999999637,1.050000000000015,2.4053077891242014e-08,2.0699172213143397e-07,760.0,True,10.552842400036752
B2,MESS04,MESS04:MOVE:STA06:IDC11:57,STA06,IDC11,57,61.0,3,2481.661460876465,2669.971933746338,44.5906482142729,RL_41_45_01>RL_45_07_01>RL_07_42_01>RL_42_22_01>RL_22_11_01,False,0.4828465401724726,0.4828465083516863,line.l55::A,62,0.9499999999999637,1.050000000000015,1.6922968178426093e-08,2.371483754403549e-08,760.0,True,10.458019000012428
B2,MESS04,MESS04:MOVE:STA06:IDC11:58,STA06,IDC11,58,62.0,3,2336.4666748046875,2524.7771476745606,44.19507072558588,RL_41_45_01>RL_45_07_01>RL_07_22_01>RL_22_11_01,False,0.4828465362159344,0.4828465083509415,line.l55::A,62,0.9499999999999637,1.0500000000000422,2.377492744602267e-09,1.1504283705205048e-08,760.0,True,8.02881919988431
B2,MESS04,MESS04:MOVE:STA06:IDC11:59,STA06,IDC11,59,63.0,3,2391.154121398926,2579.464594268799,44.77635668287678,RL_41_45_01>RL_45_07_01>RL_07_42_01>RL_42_22_01>RL_22_11_01,False,0.4828469562178053,0.4828465083509415,line.l52::A,48,0.9499999999999637,1.0500000000000422,0.0,0.1047941688873504,760.0,True,10.446162199834362
B2,MESS04,MESS04:MOVE:STA06:IDC11:60,STA06,IDC11,60,64.0,3,2494.5020904541016,2682.8125633239747,44.56694656100196,RL_41_45_01>RL_45_07_01>RL_07_42_01>RL_42_22_01>RL_22_11_01,False,0.4828469541237593,0.4828465083509415,line.l52::A,48,0.9499999999999637,1.0500000000000422,0.0,0.0087815695508682,760.0,True,11.317471000133082
B2,MESS04,MESS04:MOVE:STA06:IDC11:61,STA06,IDC11,61,65.0,3,2373.1706314086914,2561.4811042785645,44.81741334367531,RL_41_45_01>RL_45_07_01>RL_07_42_01>RL_42_22_01>RL_22_11_01,False,0.4828469566284823,0.4828465083509415,line.l52::A,48,0.9499999999999637,1.0500000000000422,0.0,0.0115493937252791,760.0,True,10.713606900069864
B2,MESS04,MESS04:MOVE:STA06:IDC11:62,STA06,IDC11,62,66.0,3,2499.402137756348,2687.712610626221,44.5580653245225,RL_41_45_01>RL_45_07_01>RL_07_42_01>RL_42_22_01>RL_22_11_01,False,0.4828469540350573,0.4828465083509415,line.l52::A,48,0.9499999999999637,1.0500000000000422,0.0,0.0087815695508682,760.0,True,6.926414499990642
B2,MESS04,MESS04:MOVE:STA06:IDC11:63,STA06,IDC11,63,67.0,4,2539.100387573242,2727.410860443116,44.489338858794135,RL_41_45_01>RL_45_07_01>RL_07_42_01>RL_42_22_01>RL_22_11_01,False,0.4828465391590834,0.4828465083510594,line.l55::A,62,0.9499999999999637,1.050000000000033,1.8421265897481965e-09,1.0033709529549083e-09,760.0,True,10.06873259996064
B2,MESS04,MESS04:MOVE:STA06:IDC11:64,STA06,IDC11,64,68.0,3,2476.4684143066406,2664.7788871765138,44.6004120979492,RL_41_45_01>RL_45_07_01>RL_07_42_01>RL_42_22_01>RL_22_11_01,False,0.4828465402698709,0.4828465083510594,line.l55::A,62,0.9499999999999637,1.050000000000033,2.4196936007807918e-09,3.8272975285427276e-08,760.0,True,10.563643699977549
B2,MESS04,MESS04:MOVE:STA06:IDC11:65,STA06,IDC11,65,69.0,4,2550.538261413574,2738.848734283448,44.4705721970973,RL_41_45_01>RL_45_07_01>RL_07_42_01>RL_42_22_01>RL_22_11_01,False,0.4828465389715272,0.4828465083510594,line.l55::A,62,0.9499999999999637,1.050000000000033,2.890731746492839e-09,3.726960433247237e-08,760.0,True,10.699658900033684
B2,MESS04,MESS04:MOVE:STA06:IDC11:66,STA06,IDC11,66,70.0,3,2432.281608581543,2620.592081451416,44.687781660603285,RL_41_45_01>RL_45_07_01>RL_07_42_01>RL_42_22_01>RL_22_11_01,False,0.482846541143677,0.4828465083510594,line.l55::A,62,0.9499999999999637,1.050000000000033,2.4196936007807918e-09,3.7269604332472365e-08,760.0,True,4.739866799907759
B2,MESS04,MESS04:MOVE:STA06:IDC11:67,STA06,IDC11,67,71.0,3,2435.7393646240234,2624.0498374938966,44.68066101987475,RL_41_45_01>RL_45_07_01>RL_07_42_01>RL_42_22_01>RL_22_11_01,False,0.482846541072487,0.4828465083509415,line.l55::A,62,0.9499999999999637,1.0500000000000422,6.41206441773235e-10,8.23889194608521e-10,760.0,True,10.628235599957408
B2,MESS04,MESS04:MOVE:STA06:IDC11:68,STA06,IDC11,68,72.0,3,2469.711334228516,2658.0218070983888,44.61327166543053,RL_41_45_01>RL_45_07_01>RL_07_42_01>RL_42_22_01>RL_22_11_01,False,0.4828465403986486,0.4828465083509415,line.l55::A,62,0.9499999999999637,1.0500000000000422,1.427146556616104e-09,2.741868347959725e-08,760.0,True,11.164937800029293
B2,MESS04,MESS04:MOVE:STA06:IDC11:69,STA06,IDC11,69,73.0,3,2474.1928100585938,2662.503282928467,44.60472309440591,RL_41_45_01>RL_45_07_01>RL_07_42_01>RL_42_22_01>RL_22_11_01,False,0.4828465403132181,0.4828465083509415,line.l55::A,62,0.9499999999999637,1.0500000000000422,7.859401148428691e-10,2.741868347959725e-08,760.0,True,10.585755799897017
B2,MESS04,MESS04:MOVE:STA06:IDC11:70,STA06,IDC11,70,74.0,3,2472.768814086914,2661.079286956787,44.60743079325179,RL_41_45_01>RL_45_07_01>RL_07_42_01>RL_42_22_01>RL_22_11_01,False,0.4828465403403503,0.4828465083509415,line.l55::A,62,0.9499999999999637,1.0500000000000422,7.859401148428691e-10,2.741868347959725e-08,760.0,True,2.973093400010839
B2,MESS04,MESS04:MOVE:STA06:IDC11:71,STA06,IDC11,71,75.0,3,2430.303131103516,2618.6136039733888,44.69187874161877,RL_41_45_01>RL_45_07_01>RL_07_42_01>RL_42_22_01>RL_22_11_01,False,0.4828465411847962,0.4828465083509415,line.l55::A,62,0.9499999999999637,1.0500000000000422,9.079196497999927e-10,1.506023583086449e-08,760.0,True,10.28401209996082
B2,MESS04,MESS04:MOVE:STA06:IDC11:72,STA06,IDC11,72,76.0,3,2479.647079467773,2649.674807739258,44.553950536447815,RL_41_45_01>RL_45_07_01>RL_07_42_01>RL_42_22_01>RL_22_11_01,False,0.4828465398056228,0.4828465083509415,line.l55::A,62,0.9499999999999637,1.0500000000000422,6.804848589272435e-10,2.1698992637662667e-08,760.0,True,4.72872249991633
B2,MESS04,MESS04:MOVE:STA06:IDC11:73,STA06,IDC11,73,77.0,3,2444.989356994629,2615.0170852661136,44.619014861505725,RL_41_45_01>RL_45_07_01>RL_07_42_01>RL_42_22_01>RL_22_11_01,False,0.4828465404563213,0.4828465083509415,line.l55::A,62,0.9499999999999637,1.0500000000000422,6.804848589272435e-10,2.1698992637662667e-08,760.0,True,2.9004023000597954
B2,MESS04,MESS04:MOVE:STA06:IDC11:74,STA06,IDC11,74,78.0,3,2515.5115280151367,2685.5392562866214,44.49138041648333,RL_41_45_01>RL_45_07_01>RL_07_42_01>RL_42_22_01>RL_22_11_01,False,0.482846539180032,0.4828465083509415,line.l55::A,62,0.9499999999999637,1.0500000000000422,6.804848589272435e-10,2.1698992637662667e-08,760.0,True,2.9250966000836343
B2,MESS04,MESS04:MOVE:STA06:IDC11:75,STA06,IDC11,75,79.0,3,2439.0626525878906,2609.0903808593757,43.89315039398675,RL_41_45_01>RL_45_07_01>RL_07_22_01>RL_22_11_01,False,0.4828465331978087,0.4828465083509415,line.l55::A,62,0.9499999999999637,1.0500000000000422,7.453166278942395e-10,2.4273588103483984e-08,760.0,True,3.1679523999337107
B2,MESS04,MESS04:MOVE:STA06:IDC11:76,STA06,IDC11,76,80.0,3,2381.892951965332,2551.9206802368167,44.74995327043968,RL_41_45_01>RL_45_07_01>RL_07_42_01>RL_42_22_01>RL_22_11_01,False,0.4828465417659539,0.4828465083510683,line.l55::A,62,0.9499999999999637,1.0500000000000336,0.0,0.0,760.0,True,2.88901469996199
B2,MESS04,MESS04:MOVE:STA06:IDC11:77,STA06,IDC11,77,81.0,3,2418.4128341674805,2588.440562438965,44.67213576512653,RL_41_45_01>RL_45_07_01>RL_07_42_01>RL_42_22_01>RL_22_11_01,False,0.4828465409878341,0.4828465083510683,line.l55::A,62,0.9499999999999637,1.0500000000000336,0.0,3.662469854371604e-08,760.0,True,2.7572563998401165
B2,MESS04,MESS04:MOVE:STA06:IDC11:78,STA06,IDC11,78,82.0,3,2413.644950866699,2583.672679138184,44.68197298898807,RL_41_45_01>RL_45_07_01>RL_07_42_01>RL_42_22_01>RL_22_11_01,False,0.4828465410862615,0.4828465083510683,line.l55::A,62,0.9499999999999637,1.0500000000000336,0.0,3.6624698543716036e-08,760.0,True,2.908664199989289
B2,MESS04,MESS04:MOVE:STA06:IDC11:79,STA06,IDC11,79,83.0,3,2381.190414428711,2551.218142700196,44.75150685374087,RL_41_45_01>RL_45_07_01>RL_07_42_01>RL_42_22_01>RL_22_11_01,False,0.4828465417816553,0.4828465083510683,line.l55::A,62,0.9499999999999637,1.0500000000000336,0.0,3.4834064482190294e-08,760.0,True,3.0986401000991464
B2,MESS04,MESS04:MOVE:STA06:IDC11:80,STA06,IDC11,80,84.0,3,2424.8150177001958,2594.84274597168,44.659075335794384,RL_41_45_01>RL_45_07_01>RL_07_42_01>RL_42_22_01>RL_22_11_01,False,0.4828465408573885,0.4828465083510614,line.l55::A,62,0.9499999999999637,1.050000000000034,0.0,3.0192964149771995e-08,760.0,True,2.94602210004814
B2,MESS04,MESS04:MOVE:STA06:IDC11:81,STA06,IDC11,81,85.0,3,2425.682876586914,2595.7106048583987,44.6573177917374,RL_41_45_01>RL_45_07_01>RL_07_42_01>RL_42_22_01>RL_22_11_01,False,0.4828465408398683,0.4828465083510614,line.l55::A,62,0.9499999999999637,1.050000000000034,0.0,3.0192964149771995e-08,760.0,True,2.845411299960688
B2,MESS04,MESS04:MOVE:STA06:IDC11:82,STA06,IDC11,82,86.0,3,2185.390899658203,2355.418627929688,45.28005953908696,RL_41_45_01>RL_45_07_01>RL_07_42_01>RL_42_22_01>RL_22_11_01,False,0.4828465470672625,0.4828465083509415,line.l55::A,62,0.9499999999999637,1.0500000000000422,0.0,1.8774156631721837e-08,760.0,True,2.839692000066861
B2,MESS04,MESS04:MOVE:STA06:IDC11:83,STA06,IDC11,83,87.0,3,2164.352439880371,2334.380168151856,45.349723698399664,RL_41_45_01>RL_45_07_01>RL_07_42_01>RL_42_22_01>RL_22_11_01,False,0.4828465477639593,0.4828465083509415,line.l55::A,62,0.9499999999999637,1.0500000000000422,0.0,1.6582187245503188e-08,760.0,True,3.0402736000251025
B2,MESS04,MESS04:MOVE:STA06:IDC11:84,STA06,IDC11,84,88.0,3,2126.544853210449,2296.572581481934,45.48220909563112,RL_41_45_01>RL_45_07_01>RL_07_42_01>RL_42_22_01>RL_22_11_01,False,0.4828465490888685,0.4828465083509415,line.l55::A,62,0.9499999999999637,1.0500000000000422,0.0,1.3197736955072065e-08,760.0,True,2.994563499931246
B2,MESS04,MESS04:MOVE:STA06:IDC11:85,STA06,IDC11,85,89.0,3,2134.662986755371,2304.690715026856,45.45294626337537,RL_41_45_01>RL_45_07_01>RL_07_42_01>RL_42_22_01>RL_22_11_01,False,0.4828465487962616,0.4828465083509415,line.l55::A,62,0.9499999999999637,1.0500000000000422,0.0,7.2258170153212925e-09,760.0,True,2.749332500156015
B2,MESS04,MESS04:MOVE:STA06:IDC11:86,STA06,IDC11,86,90.0,3,2145.694580078125,2315.7223083496096,45.41390412206108,RL_41_45_01>RL_45_07_01>RL_07_42_01>RL_42_22_01>RL_22_11_01,False,0.4828465484058105,0.4828465083509415,line.l55::A,62,0.9499999999999637,1.0500000000000422,0.0,4.072456110576083e-09,760.0,True,2.847297699889168
B2,MESS04,MESS04:MOVE:STA06:IDC11:87,STA06,IDC11,87,91.0,3,2142.358726501465,2312.386454772949,45.42562339432631,RL_41_45_01>RL_45_07_01>RL_07_42_01>RL_42_22_01>RL_22_11_01,False,0.4828465485230155,0.4828465083508215,line.l55::A,62,0.9499999999999637,1.0500000000000351,0.0,7.492686406553399e-09,760.0,True,2.871718400157988
B2,MESS04,MESS04:MOVE:STA06:IDC11:88,STA06,IDC11,88,92.0,3,2140.5428924560547,2310.57062072754,45.43203379831986,RL_41_45_01>RL_45_07_01>RL_07_42_01>RL_42_22_01>RL_22_11_01,False,0.4828465485871817,0.4828465083508284,line.l55::A,62,0.9499999999999637,1.050000000000035,0.0,7.161560457195251e-09,760.0,True,3.0574280000291765
B2,MESS04,MESS04:MOVE:STA06:IDC11:89,STA06,IDC11,89,93.0,3,2143.5507583618164,2313.578486633301,45.42142717905205,RL_41_45_01>RL_45_07_01>RL_07_42_01>RL_42_22_01>RL_22_11_01,False,0.4828465484813424,0.4828465083509415,line.l55::A,62,0.9499999999999637,1.0500000000000422,0.0,2.3336844196460862e-09,760.0,True,2.857288399944082
B2,MESS04,MESS04:MOVE:STA06:IDC11:90,STA06,IDC11,90,94.0,3,2140.360809326172,2310.3885375976565,45.43267807219247,RL_41_45_01>RL_45_07_01>RL_07_42_01>RL_42_22_01>RL_22_11_01,False,0.4828465485939224,0.4828465083509415,line.l55::A,62,0.9499999999999637,1.0500000000000422,0.0,2.604845321847879e-09,760.0,True,2.8719506000634283
B2,MESS04,MESS04:MOVE:STA06:IDC11:91,STA06,IDC11,91,95.0,3,2099.3686294555664,2269.396357727051,45.58354723938106,RL_41_45_01>RL_45_07_01>RL_07_42_01>RL_42_22_01>RL_22_11_01,False,0.4828465501026693,0.4828465083509415,line.l55::A,62,0.9499999999999637,1.0500000000000422,0.0,0.0,760.0,True,3.1171921000350267
B2,MESS04,MESS04:MOVE:STA06:IDC11:92,STA06,IDC11,92,96.0,3,2112.0666122436523,2282.094340515137,45.53554057163307,RL_41_45_01>RL_45_07_01>RL_07_42_01>RL_42_22_01>RL_22_11_01,False,0.4828465496226576,0.4828465083509415,line.l55::A,62,0.9499999999999637,1.0500000000000422,0.0,0.0,760.0,True,2.981334500014782
B2,MESS04,MESS04:MOVE:STA06:IDC12:00,STA06,IDC12,0,3.0,2,1156.2305603027344,1253.7719497680664,32.763378727369506,RL_41_14_01>RL_14_23_01>RL_23_12_01,False,0.4828464218958839,0.4828465083509415,line.l55::A,62,0.9499999999999637,1.0500000000000422,137.9510683278341,1.9453648318067582e-08,760.0,True,2.959270700113848
B2,MESS04,MESS04:MOVE:STA06:IDC12:01,STA06,IDC12,1,4.0,2,1172.0000457763672,1269.5414352416992,32.52048641710193,RL_41_14_01>RL_14_23_01>RL_23_12_01,False,0.482846419467016,0.4828465083509415,line.l55::A,62,0.9499999999999637,1.0500000000000422,136.92836386354938,1.9453648318067582e-08,760.0,True,3.052245299797505
B2,MESS04,MESS04:MOVE:STA06:IDC12:02,STA06,IDC12,2,5.0,2,1189.9994888305664,1287.5408782958984,32.25598034502251,RL_41_14_01>RL_14_23_01>RL_23_12_01,False,0.4828464168220105,0.4828465083509415,line.l55::A,62,0.9499999999999637,1.0500000000000422,135.8146540863731,1.9453648318067585e-08,760.0,True,3.026110100094229
B2,MESS04,MESS04:MOVE:STA06:IDC12:03,STA06,IDC12,3,6.0,2,1162.7370834350586,1260.2784729003906,32.66185865606031,RL_41_14_01>RL_14_23_01>RL_23_12_01,False,0.4828464208805008,0.4828465083505908,line.l55::A,62,0.9499999999999637,1.050000000000046,137.5236154159528,8.717372696125127e-08,760.0,True,2.954781100153923
B2,MESS04,MESS04:MOVE:STA06:IDC12:04,STA06,IDC12,4,7.0,2,1162.6109466552734,1260.1523361206057,32.663808884654905,RL_41_14_01>RL_14_23_01>RL_23_12_01,False,0.4828464209000583,0.4828465083505908,line.l55::A,62,0.9499999999999637,1.050000000000046,137.53182690477234,8.717372696125127e-08,760.0,True,2.9395053000189364
B2,MESS04,MESS04:MOVE:STA06:IDC12:05,STA06,IDC12,5,8.0,2,1147.082130432129,1244.623519897461,32.90930462888622,RL_41_14_01>RL_14_23_01>RL_23_12_01,False,0.4828464233550709,0.4828465083505908,line.l55::A,62,0.9499999999999637,1.050000000000046,138.56549319627277,8.53322796851576e-08,760.0,True,3.2348670000210404
B2,MESS04,MESS04:MOVE:STA06:IDC12:06,STA06,IDC12,6,9.0,2,1148.5264205932615,1246.0678100585938,32.88601661589639,RL_41_14_01>RL_14_23_01>RL_23_12_01,False,0.4746102948730488,0.4746102176950465,line.l55::A,62,0.9499999999999637,1.0500000000000025,4352.85978055696,4617.780249504467,760.0,True,3.405878100078553
B2,MESS04,MESS04:MOVE:STA06:IDC12:07,STA06,IDC12,7,10.0,2,1128.0356216430664,1225.5770111083984,33.225549330051855,RL_41_14_01>RL_14_23_01>RL_23_12_01,False,0.4746952398415112,0.4746952963106006,line.l55::C,62,0.9499999999999637,1.05,4018.7963415171375,2501.0968420526133,760.0,True,3.0026413002051413
B2,MESS04,MESS04:MOVE:STA06:IDC12:08,STA06,IDC12,8,11.0,2,1147.1631774902344,1244.7045669555664,32.90799652746264,RL_41_14_01>RL_14_23_01>RL_23_12_01,False,0.4746102945619361,0.4746103541325705,line.l55::C,62,0.949999999999982,1.0500000000000025,4367.299858316444,4777.00316426976,760.0,True,3.586167400004342
B2,MESS04,MESS04:MOVE:STA06:IDC12:09,STA06,IDC12,9,12.0,2,1145.592254638672,1243.133644104004,32.933429302765994,RL_41_14_01>RL_14_23_01>RL_23_12_01,False,0.4746102995949597,0.4746099701604049,line.sw2::A,7,0.9499999999999816,1.0500000000000025,3520.455370161289,5344.429982873432,760.0,True,3.566409900086001
B2,MESS04,MESS04:MOVE:STA06:IDC12:10,STA06,IDC12,10,13.0,2,1151.6672973632812,1249.2086868286133,32.835696284119805,RL_41_14_01>RL_14_23_01>RL_23_12_01,False,0.4746102938390441,0.4746103541325705,line.l55::C,62,0.9499999999999816,1.0500000000000025,3805.126811244285,5849.460754046148,760.0,True,3.4604959001298994
B2,MESS04,MESS04:MOVE:STA06:IDC12:11,STA06,IDC12,11,14.0,2,1141.355812072754,1238.897201538086,33.00258755972507,RL_41_14_01>RL_14_23_01>RL_23_12_01,False,0.4828464242881377,0.4828465083504971,line.l55::A,62,0.9499999999999637,1.0500000000000151,138.95826344715036,1.0706246650384004e-07,760.0,True,3.002056100172922
B2,MESS04,MESS04:MOVE:STA06:IDC12:12,STA06,IDC12,12,15.0,2,1152.7803955078125,1250.3217849731443,32.81797074687237,RL_41_14_01>RL_14_23_01>RL_23_12_01,False,0.4828464224420248,0.4828465083504971,line.l55::A,62,0.9499999999999637,1.0500000000000151,138.18092949829705,1.094228564160926e-07,760.0,True,3.1688858000561595
B2,MESS04,MESS04:MOVE:STA06:IDC12:13,STA06,IDC12,13,16.0,2,1140.7247772216797,1238.2661666870115,33.01296070127951,RL_41_14_01>RL_14_23_01>RL_23_12_01,False,0.4828464243919795,0.4828465083504971,line.l55::A,62,0.9499999999999637,1.0500000000000151,139.00193982310668,1.0709177824560577e-07,760.0,True,3.1098996999207884
B2,MESS04,MESS04:MOVE:STA06:IDC12:14,STA06,IDC12,14,17.0,2,1187.356903076172,1284.898292541504,32.293992712949525,RL_41_14_01>RL_14_23_01>RL_23_12_01,False,0.4828464172026411,0.4828465083507834,line.l55::A,62,0.9499999999999637,1.050000000000037,135.97470616889763,3.239106245949451e-08,760.0,True,3.1076267999596894
B2,MESS04,MESS04:MOVE:STA06:IDC12:15,STA06,IDC12,15,18.0,2,1169.2121276855469,1266.753517150879,32.56265126851148,RL_41_14_01>RL_14_23_01>RL_23_12_01,False,0.4828464198893181,0.4828465083508195,line.l55::A,62,0.9499999999999637,1.0500000000000351,137.10590008445217,2.516692015455537e-08,760.0,True,3.259947400074452
B2,MESS04,MESS04:MOVE:STA06:IDC12:16,STA06,IDC12,16,19.0,2,1217.8489990234375,1315.3903884887695,31.87168876378963,RL_41_14_01>RL_14_23_01>RL_23_12_01,False,0.4828464129797482,0.4828465083508195,line.l55::A,62,0.9499999999999637,1.0500000000000351,134.1965842750969,2.56745590098478e-08,760.0,True,3.056240600068122
B2,MESS04,MESS04:MOVE:STA06:IDC12:17,STA06,IDC12,17,20.0,2,1210.1916961669922,1307.7330856323242,31.9744540999633,RL_41_14_01>RL_14_23_01>RL_23_12_01,False,0.4828464140074567,0.4828465083508195,line.l55::A,62,0.9499999999999637,1.0500000000000351,134.62928042740708,2.4533840166053823e-08,760.0,True,3.0643634002190083
B2,MESS04,MESS04:MOVE:STA06:IDC12:18,STA06,IDC12,18,21.0,2,1208.4757232666016,1306.0171127319336,31.9977784002062,RL_41_14_01>RL_14_23_01>RL_23_12_01,False,0.4828464142408605,0.4828465083509415,line.l55::A,62,0.9499999999999637,1.0500000000000422,134.72748800320537,1.629968935230656e-08,760.0,True,3.334761600010097
B2,MESS04,MESS04:MOVE:STA06:IDC12:19,STA06,IDC12,19,22.0,2,1251.186668395996,1348.728057861328,31.44822055459356,RL_41_14_01>RL_14_23_01>RL_23_12_01,False,0.4828464087453372,0.4828465083509415,line.l55::A,62,0.9499999999999637,1.0500000000000422,132.4135602322043,1.2909645625144293e-08,760.0,True,3.3859843001700938
B2,MESS04,MESS04:MOVE:STA06:IDC12:20,STA06,IDC12,20,23.0,2,1393.5708465576172,1491.1122360229492,30.003368955964472,RL_41_14_01>RL_14_23_01>RL_23_12_01,False,0.4828463942968765,0.4828465083509415,line.l55::A,62,0.9499999999999637,1.0500000000000422,126.32997455376574,1.629968935230656e-08,760.0,True,3.081768599804491
B2,MESS04,MESS04:MOVE:STA06:IDC12:21,STA06,IDC12,21,24.0,2,1427.6490097045898,1525.190399169922,29.728291794009465,RL_41_14_01>RL_14_23_01>RL_23_12_01,False,0.4828463915461776,0.4828465083509415,line.l55::A,62,0.9499999999999637,1.0500000000000422,125.17175492413811,1.9807119704742865e-08,760.0,True,3.031020499998704
B2,MESS04,MESS04:MOVE:STA06:IDC12:22,STA06,IDC12,22,25.0,2,1449.7740936279297,1547.3154830932615,29.561697924404925,RL_41_14_01>RL_14_23_01>RL_23_12_01,False,0.4828463898802941,0.4828465083509415,line.l55::A,62,0.9499999999999637,1.0500000000000422,124.47030705211924,1.9572518930987208e-08,760.0,True,3.142532399855554
B2,MESS04,MESS04:MOVE:STA06:IDC12:23,STA06,IDC12,23,26.0,2,1423.0244522094729,1520.5658416748047,29.76427327507556,RL_41_14_01>RL_14_23_01>RL_23_12_01,False,0.4828463919061099,0.4828465083509415,line.l55::A,62,0.9499999999999637,1.0500000000000422,125.32325589631404,1.976981178260052e-08,760.0,True,3.4156072998885065
B2,MESS04,MESS04:MOVE:STA06:IDC12:24,STA06,IDC12,24,27.0,2,1390.4681854248047,1579.3047027587893,30.37811472352297,RL_41_14_01>RL_14_23_01>RL_23_12_01,False,0.4828463980445796,0.4828465083509415,line.l55::A,62,0.9499999999999637,1.0500000000000422,127.90785146872405,2.0188933870415452e-08,760.0,True,3.1346219000406563
