case,mess_id,candidate_id,origin,destination,departure_slot,connection_ready_slot,travel_slots,q50_eta_seconds,safe_eta_seconds,safe_energy_kwh,route_link_ids,is_stay,objective,rho,binding_asset,binding_slot,Vmin_pu,Vmax_pu,post_arrival_sum_abs_p_kw_slots,post_arrival_sum_abs_q_kvar_slots,terminal_energy_kwh,exact_optimality_certificate,runtime_seconds,solve_id,selected_K,cheap_rank_move,fallback_level
B2,MESS04,MESS04:MOVE:STA06:IDC05:36,STA06,IDC05,36,38,2,828.281494140625,1017.1180114746096,15.398533955028181,RL_41_05_01,False,0.48594549044368346,0.4859453363565332,line.sw2::A,91,0.95,1.0500000000000442,64.83593244222402,3704.7473684623747,760.0,True,2.795030500041321,B2/MESS04,FULL,316.0,FULL_CASCADE_FINAL_REGRESSION
B2,MESS04,MESS04:MOVE:STA06:IDC05:20,STA06,IDC05,20,22,2,804.12060546875,901.6619949340821,15.400919668173263,RL_41_05_01,False,0.4859454904667382,0.4859453363565332,line.sw2::A,91,0.9499999999999538,1.050000000000039,64.84597755089982,1225.5348920943177,760.0,True,2.2385628998745233,B2/MESS04,FULL,317.0,FULL_CASCADE_FINAL_REGRESSION
B2,MESS04,MESS04:MOVE:STA06:IDC05:33,STA06,IDC05,33,35,2,824.548095703125,1013.3846130371096,15.40854125293596,RL_41_05_01,False,0.48594549054367164,0.4859453363565332,line.sw2::A,91,0.9499999999999538,1.050000000000039,64.87806843411053,1225.556586303074,760.0,True,2.258582100039348,B2/MESS04,FULL,318.0,FULL_CASCADE_FINAL_REGRESSION
B2,MESS04,MESS04:MOVE:STA06:IDC05:21,STA06,IDC05,21,23,1,801.2965087890625,898.8378982543946,15.408728802950893,RL_41_05_01,False,0.4859454905447639,0.48594533635652515,line.sw2::A,92,0.95,1.0500000000000442,3023.314844037759,9650.6476074765,760.0,True,2.69007940008305,B2/MESS04,FULL,319.0,FULL_CASCADE_FINAL_REGRESSION
B2,MESS04,MESS04:MOVE:STA06:IDC05:29,STA06,IDC05,29,31,2,823.8854370117188,1012.7219543457034,15.410338540961165,RL_41_05_01,False,0.4859454905614237,0.4859453363565332,line.sw2::A,91,0.9499999999999538,1.050000000000039,64.88563596263896,1225.5617021343394,760.0,True,2.2204753998667,B2/MESS04,FULL,320.0,FULL_CASCADE_FINAL_REGRESSION
B2,MESS04,MESS04:MOVE:STA06:IDC05:58,STA06,IDC05,58,60,2,830.5135498046875,1018.8240226745606,15.414266383933576,RL_41_05_01,False,0.48594549060238085,0.4859453363565507,line.l10::A,74,0.9499999999999538,1.050000000000039,1157.4257877571738,2937.2631048583635,760.0,True,2.735448000021279,B2/MESS04,FULL,321.0,FULL_CASCADE_FINAL_REGRESSION
B2,MESS04,MESS04:MOVE:STA06:IDC05:66,STA06,IDC05,66,68,2,827.1849975585938,1015.4954704284669,15.423373100309242,RL_41_05_01,False,0.4859454906938117,0.4859453363566264,line.sw2::A,91,0.95,1.050000000000039,787.5571780698422,1154.2986054095377,760.0,True,2.9517113000620157,B2/MESS04,FULL,322.0,FULL_CASCADE_FINAL_REGRESSION
B2,MESS04,MESS04:MOVE:STA06:IDC05:30,STA06,IDC05,30,32,2,818.6697998046875,1007.5063171386721,15.424711423345078,RL_41_05_01,False,0.48594549070520776,0.4859453363565332,line.sw2::A,91,0.9499999999999538,1.050000000000039,64.94615336214913,1225.6026133517014,760.0,True,2.2680462000425905,B2/MESS04,FULL,323.0,FULL_CASCADE_FINAL_REGRESSION
B2,MESS04,MESS04:MOVE:STA06:IDC05:26,STA06,IDC05,26,28,2,817.7464599609375,1006.5829772949221,15.427298065429616,RL_41_05_01,False,0.48594549073085397,0.48594533635662573,line.sw2::A,91,0.9499999999999538,1.050000000000039,2073.3316573006487,3776.597946190386,760.0,True,2.0662891999818385,B2/MESS04,FULL,324.0,FULL_CASCADE_FINAL_REGRESSION
B2,MESS04,MESS04:MOVE:STA06:IDC05:67,STA06,IDC05,67,69,2,825.4579467773438,1013.7684196472169,15.428162157047428,RL_41_05_01,False,0.48594549074175747,0.4859453363566264,line.sw2::A,91,0.9499999999999538,1.050000000000039,746.8688455902177,1142.8154114017025,760.0,True,2.6767565000336617,B2/MESS04,FULL,325.0,FULL_CASCADE_FINAL_REGRESSION
B2,MESS04,MESS04:MOVE:STA06:IDC05:70,STA06,IDC05,70,72,2,824.1560668945312,1012.4665397644044,15.431801496883752,RL_41_05_01,False,0.4859454907782963,0.485945336357327,line.sw2::A,57,0.9499999999999538,1.050000000000039,0.0,1.6202399335099108e-08,760.0,True,1.3824785000178963,B2/MESS04,FULL,326.0,FULL_CASCADE_FINAL_REGRESSION
B2,MESS04,MESS04:MOVE:STA06:IDC05:24,STA06,IDC05,24,26,2,814.845947265625,1003.6824645996096,15.435507874874853,RL_41_05_01,False,0.48594549081281674,0.4859453363565332,line.sw2::A,91,0.95,1.0500000000000087,3781.2760042401896,11109.07090264881,760.0,True,2.567745100008324,B2/MESS04,FULL,328.0,FULL_CASCADE_FINAL_REGRESSION
B2,MESS04,MESS04:MOVE:STA06:IDC05:52,STA06,IDC05,52,54,2,820.96875,1009.2792228698731,15.440818199725381,RL_41_05_01,False,0.4859454908674916,0.4859453363565109,line.sw2::A,71,0.9499999999999538,1.050000000000039,1114.25971169232,2609.3218076795747,760.0,True,2.4795053000561893,B2/MESS04,FULL,329.0,FULL_CASCADE_FINAL_REGRESSION
B2,MESS04,MESS04:MOVE:STA06:IDC05:37,STA06,IDC05,37,39,2,812.6878051757812,1001.5243225097659,15.441699719155753,RL_41_05_01,False,0.4859454908753963,0.4859453363565332,line.sw2::A,91,0.95,1.0500000000000442,65.0176830280243,3692.594002172587,760.0,True,3.008570099947974,B2/MESS04,FULL,330.0,FULL_CASCADE_FINAL_REGRESSION
B2,MESS04,MESS04:MOVE:STA06:IDC05:73,STA06,IDC05,73,75,2,807.6970825195312,977.7248107910159,15.45848195394791,RL_41_05_01,False,0.48594549104528667,0.485945336357214,line.sw2::A,57,0.9499999999999538,1.050000000000039,0.0,3.106389594732886e-08,760.0,True,1.273130299989134,B2/MESS04,FULL,331.0,FULL_CASCADE_FINAL_REGRESSION
B2,MESS04,MESS04:MOVE:STA06:IDC05:43,STA06,IDC05,43,45,2,806.44921875,995.2857360839846,15.460006137312709,RL_41_05_01,False,0.4859454910589055,0.48594533635652515,line.sw2::A,92,0.9499999999999538,1.050000000000039,2169.443660172663,2920.62150790712,760.0,True,2.437329800100997,B2/MESS04,FULL,11.0,FULL_CASCADE_FINAL_REGRESSION
B2,MESS04,MESS04:MOVE:STA06:IDC05:45,STA06,IDC05,45,47,2,805.7864379882812,994.6229553222659,15.461987051839266,RL_41_05_01,False,0.4859454910787674,0.4859453363565109,line.sw2::A,71,0.9499999999999538,1.050000000000039,1090.2797162548266,2287.8340804645877,760.0,True,2.433904099976644,B2/MESS04,FULL,333.0,FULL_CASCADE_FINAL_REGRESSION
B2,MESS04,MESS04:MOVE:STA06:IDC05:75,STA06,IDC05,75,77,2,806.0528564453125,976.0805847167971,15.463391274441662,RL_41_05_01,False,0.4859454910943694,0.48594533635886933,line.sw2::A,66,0.9499999999999538,1.0500000000001182,0.0,3.307551098838365e-08,760.0,True,1.4655172999482602,B2/MESS04,FULL,334.0,FULL_CASCADE_FINAL_REGRESSION
B2,MESS04,MESS04:MOVE:STA06:IDC05:63,STA06,IDC05,63,65,2,812.87158203125,1001.1820549011231,15.464422085385886,RL_41_05_01,False,0.485945491104136,0.4859453363566264,line.sw2::A,91,0.95,1.050000000000039,787.5571780698422,1424.362794524241,760.0,True,2.987316600047052,B2/MESS04,FULL,335.0,FULL_CASCADE_FINAL_REGRESSION
B2,MESS04,MESS04:MOVE:STA06:IDC05:69,STA06,IDC05,69,71,2,811.4669799804688,999.7774528503419,15.468620466893904,RL_41_05_01,False,0.48594549114643076,0.485945336357327,line.sw2::A,57,0.9499999999999538,1.050000000000039,0.0,1.6202399335099105e-08,760.0,True,1.3500437999609858,B2/MESS04,FULL,336.0,FULL_CASCADE_FINAL_REGRESSION
B2,MESS04,MESS04:MOVE:STA06:IDC05:42,STA06,IDC05,42,44,2,802.8681030273438,991.7046203613284,15.470793631103058,RL_41_05_01,False,0.4859454911664737,0.48594533635833315,line.sw2::A,77,0.9499999999999538,1.0500000000001848,2101.9518375543253,2769.3487961993324,760.0,True,2.1956218001432717,B2/MESS04,FULL,12.0,FULL_CASCADE_FINAL_REGRESSION
B2,MESS04,MESS04:MOVE:STA06:IDC05:74,STA06,IDC05,74,76,2,802.919189453125,972.9469177246096,15.472868017619215,RL_41_05_01,False,0.48594549118908165,0.48594533635886933,line.sw2::A,66,0.9499999999999538,1.0500000000001182,0.0,3.307551098838365e-08,760.0,True,1.4281552999746054,B2/MESS04,FULL,337.0,FULL_CASCADE_FINAL_REGRESSION
B2,MESS04,MESS04:MOVE:STA06:IDC05:61,STA06,IDC05,61,63,2,809.7131958007812,998.0236686706544,15.4739066469673,RL_41_05_01,False,0.48594549119897745,0.48594533635652515,line.sw2::A,92,0.9499999999999538,1.050000000000039,1157.199154741878,4343.940626373798,760.0,True,3.310799900209531,B2/MESS04,FULL,338.0,FULL_CASCADE_FINAL_REGRESSION
B2,MESS04,MESS04:MOVE:STA06:IDC05:60,STA06,IDC05,60,62,2,809.2940673828125,997.6045402526856,15.475177313785062,RL_41_05_01,False,0.4859454912114959,0.48594533635665965,line.sw2::A,92,0.9499999999999538,1.050000000000039,1157.1943262076165,3547.533898239195,760.0,True,2.7747663999907672,B2/MESS04,FULL,339.0,FULL_CASCADE_FINAL_REGRESSION
B2,MESS04,MESS04:MOVE:STA06:IDC05:54,STA06,IDC05,54,56,2,808.1923828125,996.5028556823731,15.478530518247014,RL_41_05_01,False,0.4859454912445448,0.48594533635758,line.sw2::A,71,0.9499999999999538,1.0500000000000995,1070.8228573588021,2880.9358444539484,760.0,True,2.767234400147572,B2/MESS04,FULL,1.0,FULL_CASCADE_FINAL_REGRESSION
B2,MESS04,MESS04:MOVE:STA06:IDC05:80,STA06,IDC05,80,82,2,800.2288208007812,970.2565490722659,15.481131460769072,RL_41_05_01,False,0.4859454912721897,0.48594533635660164,line.sw2::A,91,0.9499999999999538,1.0500000000000087,554.2369591986584,2736.0094592472483,760.0,True,3.42120820004493,B2/MESS04,FULL,340.0,FULL_CASCADE_FINAL_REGRESSION
B2,MESS04,MESS04:MOVE:STA06:IDC05:59,STA06,IDC05,59,61,2,806.8267211914062,995.1371940612794,15.482714331210836,RL_41_05_01,False,0.48594549128683223,0.48594533635663756,line.sw2::A,92,0.9499999999999538,1.0500000000000131,1157.1656855413985,4963.923219929857,760.0,True,3.0186075000092387,B2/MESS04,FULL,341.0,FULL_CASCADE_FINAL_REGRESSION
B2,MESS04,MESS04:MOVE:STA06:IDC05:78,STA06,IDC05,78,80,2,798.7644653320312,968.7921936035159,15.485679297027017,RL_41_05_01,False,0.4859454913173906,0.4859453363594899,line.sw2::A,63,0.9499999999999538,1.0500000000001422,0.0,3.1831521549727016e-08,760.0,True,1.1904774999711663,B2/MESS04,FULL,342.0,FULL_CASCADE_FINAL_REGRESSION
B2,MESS04,MESS04:MOVE:STA06:IDC05:27,STA06,IDC05,27,29,2,797.6361083984375,986.4726257324221,15.486929427310919,RL_41_05_01,False,0.4859454913272344,0.4859453363565042,line.sw2::A,62,0.9499999999999538,1.050000000000039,2069.166711142026,4261.5378138188335,760.0,True,1.8204814000055194,B2/MESS04,FULL,343.0,FULL_CASCADE_FINAL_REGRESSION
B2,MESS04,MESS04:MOVE:STA06:IDC05:50,STA06,IDC05,50,52,2,804.3070068359375,992.6174797058106,15.490513343893124,RL_41_05_01,False,0.4859454913642294,0.4859453363571403,line.sw2::A,71,0.9499999999999538,1.0500000000000753,1157.1360492943645,2307.805084865655,760.0,True,2.5374942999333143,B2/MESS04,FULL,344.0,FULL_CASCADE_FINAL_REGRESSION
B2,MESS04,MESS04:MOVE:STA06:IDC05:77,STA06,IDC05,77,79,2,797.046875,967.0746032714846,15.491058974745545,RL_41_05_01,False,0.485945491371165,0.4859453363586859,line.sw2::A,66,0.9499999999999538,1.0500000000001104,0.0,2.3534123299602922e-08,760.0,True,1.4390990999527276,B2/MESS04,FULL,345.0,FULL_CASCADE_FINAL_REGRESSION
B2,MESS04,MESS04:MOVE:STA06:IDC05:76,STA06,IDC05,76,78,2,796.6698608398438,966.6975891113284,15.492246224734227,RL_41_05_01,False,0.4859454913830864,0.4859453363572618,line.sw2::A,57,0.9499999999999538,1.050000000000039,0.0,2.3514730961919046e-08,760.0,True,1.2942825998179615,B2/MESS04,FULL,346.0,FULL_CASCADE_FINAL_REGRESSION
B2,MESS04,MESS04:MOVE:STA06:IDC05:55,STA06,IDC05,55,57,2,802.1233520507812,990.4338249206544,15.497356487266039,RL_41_05_01,False,0.48594549143285964,0.48594533635758,line.sw2::A,71,0.9499999999999538,1.0500000000000995,1079.447141221598,2688.756348437351,760.0,True,2.5618642999324948,B2/MESS04,FULL,2.0,FULL_CASCADE_FINAL_REGRESSION
B2,MESS04,MESS04:MOVE:STA06:IDC05:51,STA06,IDC05,51,53,2,802.1014404296875,990.4119132995606,15.497425478894593,RL_41_05_01,False,0.48594549143340593,0.4859453363575501,line.sw2::A,77,0.9499999999999538,1.0500000000000753,1090.1450502250327,2282.4042133319,760.0,True,2.7296563999261707,B2/MESS04,FULL,347.0,FULL_CASCADE_FINAL_REGRESSION
B2,MESS04,MESS04:MOVE:STA06:IDC05:71,STA06,IDC05,71,73,2,801.867431640625,990.1779045104981,15.498163752058622,RL_41_05_01,False,0.4859454914418976,0.48594533635775433,line.sw2::A,57,0.9499999999999538,1.050000000000074,0.0,3.1354544582652086e-08,760.0,True,1.5446877998765558,B2/MESS04,FULL,348.0,FULL_CASCADE_FINAL_REGRESSION
B2,MESS04,MESS04:MOVE:STA06:IDC05:25,STA06,IDC05,25,27,2,793.7882690429688,982.6247863769534,15.49908678427937,RL_41_05_01,False,0.48594549144871524,0.48594533635652515,line.sw2::A,92,0.95,1.0500000000000087,2869.7696698737595,10581.248691421297,760.0,True,2.471877499949187,B2/MESS04,FULL,349.0,FULL_CASCADE_FINAL_REGRESSION
B2,MESS04,MESS04:MOVE:STA06:IDC05:79,STA06,IDC05,79,81,2,794.372802734375,964.4005310058596,15.499532615424698,RL_41_05_01,False,0.48594549145597904,0.4859453363594899,line.sw2::A,63,0.9499999999999538,1.0500000000001422,0.0,3.183152154972701e-08,760.0,True,1.5713495998643339,B2/MESS04,FULL,350.0,FULL_CASCADE_FINAL_REGRESSION
B2,MESS04,MESS04:MOVE:STA06:IDC05:56,STA06,IDC05,56,58,2,800.6106567382812,988.9211296081544,15.50214314534662,RL_41_05_01,False,0.4859454914807461,0.48594533635778125,line.sw2::A,71,0.9499999999999538,1.0500000000001175,1157.091856047038,1878.6534228481546,760.0,True,2.193985400022939,B2/MESS04,FULL,351.0,FULL_CASCADE_FINAL_REGRESSION
B2,MESS04,MESS04:MOVE:STA06:IDC05:81,STA06,IDC05,81,83,2,792.572265625,962.5999938964846,15.505306594753591,RL_41_05_01,False,0.48594549151399624,0.4859453363565223,line.sw2::A,57,0.95,1.0500000000000087,261.68977575309583,1457.3369574248063,760.0,True,3.4537657001055777,B2/MESS04,FULL,352.0,FULL_CASCADE_FINAL_REGRESSION
B2,MESS04,MESS04:MOVE:STA06:IDC05:57,STA06,IDC05,57,59,2,799.259521484375,987.5699943542481,15.506451335823897,RL_41_05_01,False,0.48594549152422173,0.4859453363566073,line.sw2::A,83,0.9499999999999538,1.050000000000039,1157.0754849496502,1876.5844055169077,760.0,True,2.1890630000270903,B2/MESS04,FULL,353.0,FULL_CASCADE_FINAL_REGRESSION
B2,MESS04,MESS04:MOVE:STA06:IDC05:28,STA06,IDC05,28,30,2,786.8101806640625,975.6466979980471,15.521779373290034,RL_41_05_01,False,0.48594549167577683,0.4859453363565332,line.sw2::A,91,0.9499999999999538,1.050000000000039,65.35486051981266,1225.8789092186728,760.0,True,2.095775500172749,B2/MESS04,FULL,355.0,FULL_CASCADE_FINAL_REGRESSION
B2,MESS04,MESS04:MOVE:STA06:IDC05:44,STA06,IDC05,44,46,2,782.6737670898438,971.5102844238284,15.535633331693512,RL_41_05_01,False,0.4859454918150625,0.48594533635778797,line.sw2::A,77,0.9499999999999538,1.0500000000001093,2126.328448187476,3030.516475432091,760.0,True,2.63383200019598,B2/MESS04,FULL,3.0,FULL_CASCADE_FINAL_REGRESSION
B2,MESS04,MESS04:MOVE:STA06:IDC05:53,STA06,IDC05,53,55,2,767.7294921875,956.0399650573731,15.616180172930871,RL_41_05_01,False,0.48594549262118447,0.48594533635651344,line.sw2::A,23,0.9499999999999538,1.050000000000039,1121.4277944370624,2186.163328558393,760.0,True,2.4254504998680204,B2/MESS04,FULL,356.0,FULL_CASCADE_FINAL_REGRESSION
B2,MESS04,MESS04:MOVE:STA06:IDC05:90,STA06,IDC05,90,92,1,728.3381958007812,898.3659240722659,15.751844438499457,RL_41_05_01,False,0.4859454939799852,0.4859453363565668,line.sw2::A,60,0.9499999999999538,1.0500000000000087,178.5835676141958,973.8292734647698,760.0,True,2.9135342000517994,B2/MESS04,FULL,358.0,FULL_CASCADE_FINAL_REGRESSION
B2,MESS04,MESS04:MOVE:STA06:IDC05:93,STA06,IDC05,93,95,1,727.8046875,897.8324157714846,15.75426337880539,RL_41_05_01,False,0.4859454940041689,0.4859453363565109,line.sw2::A,71,0.9499999999999538,1.050000000000039,0.0,0.0,760.0,True,3.1659158999100327,B2/MESS04,FULL,359.0,FULL_CASCADE_FINAL_REGRESSION
B2,MESS04,MESS04:MOVE:STA06:IDC05:88,STA06,IDC05,88,90,1,727.6765747070312,897.7043029785159,15.754845429011516,RL_41_05_01,False,0.4859454940098205,0.48594533635653114,line.sw2::A,57,0.9499999999999538,1.0500000000000087,266.3535049707592,1465.410532220497,760.0,True,3.027140700025484,B2/MESS04,FULL,360.0,FULL_CASCADE_FINAL_REGRESSION
B2,MESS04,MESS04:MOVE:STA06:IDC05:86,STA06,IDC05,86,88,1,727.6636962890625,897.6914245605471,15.754903744600233,RL_41_05_01,False,0.485945494010223,0.48594533635657433,line.l10::A,67,0.9499999999999538,1.0500000000000105,266.3535049714693,1465.410532219861,760.0,True,2.9408006998710334,B2/MESS04,FULL,361.0,FULL_CASCADE_FINAL_REGRESSION
B2,MESS04,MESS04:MOVE:STA06:IDC05:82,STA06,IDC05,82,84,1,724.483642578125,894.5113708496096,15.769475740428813,RL_41_05_01,False,0.4859454941557508,0.4859453363565926,line.sw2::A,91,0.9499999999999538,1.0500000000000087,533.2940939789128,2712.0839129568853,760.0,True,3.04598609986715,B2/MESS04,FULL,362.0,FULL_CASCADE_FINAL_REGRESSION
B2,MESS04,MESS04:MOVE:STA06:IDC05:83,STA06,IDC05,83,85,1,723.8524169921875,893.8801452636721,15.772397648509315,RL_41_05_01,False,0.4859454941850251,0.4859453363565926,line.sw2::A,91,0.9499999999999538,1.050000000000039,684.6178219220913,2946.935308270234,760.0,True,3.3166670999489725,B2/MESS04,FULL,363.0,FULL_CASCADE_FINAL_REGRESSION
B2,MESS04,MESS04:MOVE:STA06:IDC05:84,STA06,IDC05,84,86,1,723.5831298828125,893.6108581542971,15.773647017312705,RL_41_05_01,False,0.4859454941975589,0.48594533635660997,line.sw2::A,91,0.9499999999999538,1.0500000000000087,278.0616767354852,1464.923290573628,760.0,True,3.062288000015542,B2/MESS04,FULL,364.0,FULL_CASCADE_FINAL_REGRESSION
B2,MESS04,MESS04:MOVE:STA06:IDC05:87,STA06,IDC05,87,89,1,723.1651611328125,893.1928894042971,15.775590057608735,RL_41_05_01,False,0.48594549421716604,0.4859453363570274,line.l10::A,67,0.9499999999999538,1.0500000000000949,359.7602876226322,1946.181572111081,760.0,True,2.92452419991605,B2/MESS04,FULL,365.0,FULL_CASCADE_FINAL_REGRESSION
B2,MESS04,MESS04:MOVE:STA06:IDC05:91,STA06,IDC05,91,93,1,710.5155639648438,880.5432922363284,15.836479102281345,RL_41_05_01,False,0.4859454948263871,0.48594533635654136,line.sw2::A,86,0.95,1.0500000000000087,91.11410373866859,492.23152665477795,760.0,True,2.9497600998729467,B2/MESS04,FULL,366.0,FULL_CASCADE_FINAL_REGRESSION
B2,MESS04,MESS04:MOVE:STA06:IDC05:85,STA06,IDC05,85,87,1,708.1118774414062,878.1396057128909,15.848519670892031,RL_41_05_01,False,0.4859454949463406,0.4859453363565223,line.sw2::A,57,0.9499999999999538,1.0500000000000087,266.7255734930203,1465.9619513674268,760.0,True,3.400643500033766,B2/MESS04,FULL,367.0,FULL_CASCADE_FINAL_REGRESSION
B2,MESS04,MESS04:MOVE:STA06:IDC05:92,STA06,IDC05,92,94,1,707.406494140625,877.4342224121096,15.8520824956226,RL_41_05_01,False,0.48594549498244416,0.4859453363565843,line.sw2::A,85,0.9499999999999538,1.050000000000039,5.127100294314039e-10,0.0,760.0,True,3.0597596999723464,B2/MESS04,FULL,368.0,FULL_CASCADE_FINAL_REGRESSION
B2,MESS04,MESS04:MOVE:STA06:IDC05:94,STA06,IDC05,94,96,1,705.171630859375,875.1993591308596,15.863459426603555,RL_41_05_01,False,0.4859454950962835,0.4859453363565371,line.sw2::A,60,0.95,1.0500000000000087,0.0,0.0,760.0,True,2.968531899852678,B2/MESS04,FULL,369.0,FULL_CASCADE_FINAL_REGRESSION
B2,MESS04,MESS04:MOVE:STA06:IDC05:19,STA06,IDC05,19,21,1,684.35205078125,781.8934402465821,15.865397831525396,RL_41_05_01,False,0.4859454951113438,0.4859453363565223,line.sw2::A,57,0.95,1.0500000000000218,2609.9610676382945,8567.092109884105,760.0,True,2.9707555000204593,B2/MESS04,FULL,370.0,FULL_CASCADE_FINAL_REGRESSION
B2,MESS04,MESS04:MOVE:STA06:IDC05:18,STA06,IDC05,18,20,1,683.5523071289062,781.0936965942384,15.86963387206824,RL_41_05_01,False,0.48594549515376984,0.4859453363565332,line.sw2::A,91,0.9499999999999538,1.050000000000039,66.81951104028725,1226.8690481917167,760.0,True,1.9341395001392812,B2/MESS04,FULL,371.0,FULL_CASCADE_FINAL_REGRESSION
B2,MESS04,MESS04:MOVE:STA06:IDC05:89,STA06,IDC05,89,91,1,703.192138671875,873.2198669433596,15.87365049561633,RL_41_05_01,False,0.4859454951979264,0.48594533635653114,line.sw2::A,57,0.9499999999999538,1.0500000000000087,266.3535049707592,1465.4105322163996,760.0,True,3.400253500090912,B2/MESS04,FULL,372.0,FULL_CASCADE_FINAL_REGRESSION
B2,MESS04,MESS04:MOVE:STA06:IDC05:17,STA06,IDC05,17,19,1,668.7255249023438,766.2669143676759,15.951636722546104,RL_41_05_01,False,0.4859454959738785,0.4859453363565332,line.sw2::A,91,0.9499999999999538,1.0500000000000442,0.0,0.0,760.0,True,2.3464885000139475,B2/MESS04,FULL,374.0,FULL_CASCADE_FINAL_REGRESSION
B2,MESS04,MESS04:MOVE:STA06:IDC05:00,STA06,IDC05,0,2,1,661.9913330078125,759.5327224731446,15.991157970639398,RL_41_05_01,False,0.4859454963680172,0.4859453363565332,line.sw2::A,91,0.9499999999999538,1.050000000000039,67.33119145532376,4510.397963285129,760.0,True,1.874915299937129,B2/MESS04,FULL,375.0,FULL_CASCADE_FINAL_REGRESSION
B2,MESS04,MESS04:MOVE:STA06:IDC05:11,STA06,IDC05,11,13,1,653.7147827148438,751.2561721801759,16.041798156766774,RL_41_05_01,False,0.4859454968750263,0.4859453363565332,line.sw2::A,91,0.9499999999999538,1.050000000000042,67.54441329164939,2654.930284148146,760.0,True,2.2808194998651743,B2/MESS04,FULL,55.0,FULL_CASCADE_FINAL_REGRESSION
B2,MESS04,MESS04:MOVE:STA06:IDC05:10,STA06,IDC05,10,12,1,652.0697021484375,749.6110916137696,16.05214498906084,RL_41_05_01,False,0.4859454969784394,0.4859453363565332,line.sw2::A,91,0.9499999999999538,1.050000000000039,67.58797890130872,2974.8178023111536,760.0,True,2.2983808999415487,B2/MESS04,FULL,57.0,FULL_CASCADE_FINAL_REGRESSION
B2,MESS04,MESS04:MOVE:STA06:IDC05:04,STA06,IDC05,4,6,1,649.3712768554688,746.9126663208009,16.069322772360437,RL_41_05_01,False,0.48594549714988605,0.4859453363565332,line.sw2::A,91,0.9499999999999538,1.050000000000039,67.66030641071045,3609.533100447441,760.0,True,1.8867212000768632,B2/MESS04,FULL,134.0,FULL_CASCADE_FINAL_REGRESSION
B2,MESS04,MESS04:MOVE:STA06:IDC05:05,STA06,IDC05,5,7,1,648.9578857421875,746.4992752075196,16.07197744529927,RL_41_05_01,False,0.485945497176488,0.4859453363565332,line.sw2::A,91,0.9499999999999538,1.050000000000039,67.67148398020733,3609.529964683593,760.0,True,2.5386455000843853,B2/MESS04,FULL,135.0,FULL_CASCADE_FINAL_REGRESSION
B2,MESS04,MESS04:MOVE:STA06:IDC05:08,STA06,IDC05,8,10,1,644.6349487304688,742.1763381958009,16.10010739498549,RL_41_05_01,False,0.48594549745795307,0.4859453363565332,line.sw2::A,91,0.9499999999999538,1.050000000000039,67.78992587362298,3292.5394292649426,760.0,True,2.0242445000912994,B2/MESS04,FULL,79.0,FULL_CASCADE_FINAL_REGRESSION
B2,MESS04,MESS04:MOVE:STA06:IDC05:01,STA06,IDC05,1,3,1,644.5162963867188,742.0576858520509,16.10088928418702,RL_41_05_01,False,0.485945497465422,0.4859453363565332,line.sw2::A,91,0.95,1.050000000000039,67.79321803868218,8419.731125094964,760.0,True,5.862017699982971,B2/MESS04,FULL,378.0,FULL_CASCADE_FINAL_REGRESSION
B2,MESS04,MESS04:MOVE:STA06:IDC05:07,STA06,IDC05,7,9,1,643.3052368164062,740.8466262817384,16.10889801229259,RL_41_05_01,False,0.4859454975458296,0.48594533635652515,line.sw2::A,92,0.95,1.0500000000000442,3529.092825797542,14897.048711851912,760.0,True,2.599067199975252,B2/MESS04,FULL,108.0,FULL_CASCADE_FINAL_REGRESSION
B2,MESS04,MESS04:MOVE:STA06:IDC05:06,STA06,IDC05,6,8,1,640.2700805664062,737.8114700317384,16.12921020167819,RL_41_05_01,False,0.4859454977487504,0.4859453363565332,line.sw2::A,91,0.95,1.0500000000000442,67.91246400706721,7123.248277240757,760.0,True,4.872241400182247,B2/MESS04,FULL,109.0,FULL_CASCADE_FINAL_REGRESSION
B2,MESS04,MESS04:MOVE:STA06:IDC05:09,STA06,IDC05,9,11,1,637.328857421875,734.8702468872071,16.149226787672465,RL_41_05_01,False,0.4859454979492022,0.4859453363565332,line.sw2::A,91,0.9499999999999538,1.050000000000039,67.9967443691471,2974.7031809956025,760.0,True,2.5368252999614924,B2/MESS04,FULL,80.0,FULL_CASCADE_FINAL_REGRESSION
B2,MESS04,MESS04:MOVE:STA06:STA04:40,STA06,STA04,40,43,2,1215.4046020507812,1404.2411193847659,21.54696605184821,RL_41_05_01>RL_05_28_01,False,0.4859455519281863,0.4859453363565332,line.sw2::A,91,0.95,1.0500000000000442,90.72406758672969,2539.5096648622875,760.0,True,3.024501899955794,B2/MESS04,FULL,44.0,FULL_CASCADE_FINAL_REGRESSION
B2,MESS04,MESS04:MOVE:STA06:STA04:22,STA06,STA04,22,25,2,1179.6728515625,1277.214241027832,21.552115089063747,RL_41_05_01>RL_05_28_01,False,0.4859455519786563,0.4859453363565223,line.sw2::A,57,0.95,1.0500000000000442,2587.486283569133,10313.539703509372,760.0,True,3.8453067999798805,B2/MESS04,FULL,380.0,FULL_CASCADE_FINAL_REGRESSION
