day,policy,job_uid,requested_GPU,migration_executed,interruption_seconds,interruption_GPUh,WAN_queue_seconds,restart_GPU_queue_seconds,migration_clock_shift_seconds,remaining_GPU_hours_at_H,source
2025-05-10,B3,8864115,4.0,True,50236.0,55.81777777777778,48436.0,0.0,-2864.0,544.87,frozen_artifacts/v41r4_actual_eta95_qsafe_robust_v2_perf1/common_inputs/2025-05-10/B3/ACTUAL_JOB_REPLAY.json
2025-05-11,B1,8772807,1.0,True,1800.0,0.5,0.0,0.0,0.0,22.7525,frozen_artifacts/v41r4_actual_eta95_qsafe_robust_v2_perf1/common_inputs/2025-05-11/B1/ACTUAL_JOB_REPLAY.json
2025-05-11,B1,8773660,1.0,True,2700.0,0.75,900.0,0.0,0.0,23.0025,frozen_artifacts/v41r4_actual_eta95_qsafe_robust_v2_perf1/common_inputs/2025-05-11/B1/ACTUAL_JOB_REPLAY.json
2025-05-11,B1,8865103,4.0,False,0.0,0.0,0.0,0.0,NOT_AVAILABLE,0.0,frozen_artifacts/v41r4_actual_eta95_qsafe_robust_v2_perf1/common_inputs/2025-05-11/B1/ACTUAL_JOB_REPLAY.json
2025-05-11,B3,8772807,1.0,True,1800.0,0.5,0.0,0.0,0.0,22.7525,frozen_artifacts/v41r4_actual_eta95_qsafe_robust_v2_perf1/common_inputs/2025-05-11/B3/ACTUAL_JOB_REPLAY.json
2025-05-11,B3,8773660,1.0,True,2700.0,0.75,900.0,0.0,0.0,23.0025,frozen_artifacts/v41r4_actual_eta95_qsafe_robust_v2_perf1/common_inputs/2025-05-11/B3/ACTUAL_JOB_REPLAY.json
2025-05-11,B3,8865103,4.0,False,0.0,0.0,0.0,0.0,NOT_AVAILABLE,0.0,frozen_artifacts/v41r4_actual_eta95_qsafe_robust_v2_perf1/common_inputs/2025-05-11/B3/ACTUAL_JOB_REPLAY.json
2025-05-12,B1,8789574,3.0,False,0.0,0.0,0.0,0.0,NOT_AVAILABLE,0.0,frozen_artifacts/v41r4_actual_eta95_qsafe_robust_v2_perf1/common_inputs/2025-05-12/B1/ACTUAL_JOB_REPLAY.json
2025-05-12,B1,8878672,1.0,True,1800.0,0.5,0.0,0.0,-900.0,0.0,frozen_artifacts/v41r4_actual_eta95_qsafe_robust_v2_perf1/common_inputs/2025-05-12/B1/ACTUAL_JOB_REPLAY.json
2025-05-12,B1,8884631,1.0,False,0.0,0.0,0.0,0.0,NOT_AVAILABLE,0.0,frozen_artifacts/v41r4_actual_eta95_qsafe_robust_v2_perf1/common_inputs/2025-05-12/B1/ACTUAL_JOB_REPLAY.json
2025-05-12,B1,8885507,1.0,False,0.0,0.0,0.0,0.0,NOT_AVAILABLE,0.0,frozen_artifacts/v41r4_actual_eta95_qsafe_robust_v2_perf1/common_inputs/2025-05-12/B1/ACTUAL_JOB_REPLAY.json
2025-05-12,B1,8891462,1.0,True,1800.0,0.5,0.0,0.0,4989.0,0.44916666666666666,frozen_artifacts/v41r4_actual_eta95_qsafe_robust_v2_perf1/common_inputs/2025-05-12/B1/ACTUAL_JOB_REPLAY.json
2025-05-12,B1,8891464,1.0,True,4079.999999999998,1.1333333333333329,2280.0,0.0,4989.0,0.0,frozen_artifacts/v41r4_actual_eta95_qsafe_robust_v2_perf1/common_inputs/2025-05-12/B1/ACTUAL_JOB_REPLAY.json
2025-05-12,B1,8891495,1.0,True,1800.0,0.5,0.0,0.0,0.0,0.0,frozen_artifacts/v41r4_actual_eta95_qsafe_robust_v2_perf1/common_inputs/2025-05-12/B1/ACTUAL_JOB_REPLAY.json
2025-05-12,B1,8891496,1.0,True,2700.0,0.75,900.0,0.0,0.0,0.0,frozen_artifacts/v41r4_actual_eta95_qsafe_robust_v2_perf1/common_inputs/2025-05-12/B1/ACTUAL_JOB_REPLAY.json
2025-05-12,B1,8891497,1.0,True,3600.0,1.0,1800.0,0.0,0.0,0.7755555555555556,frozen_artifacts/v41r4_actual_eta95_qsafe_robust_v2_perf1/common_inputs/2025-05-12/B1/ACTUAL_JOB_REPLAY.json
2025-05-12,B1,8891498,1.0,True,4500.0,1.25,2700.0,0.0,0.0,2.933611111111111,frozen_artifacts/v41r4_actual_eta95_qsafe_robust_v2_perf1/common_inputs/2025-05-12/B1/ACTUAL_JOB_REPLAY.json
2025-05-12,B1,8891509,1.0,True,1800.0,0.5,0.0,0.0,0.0,2.24,frozen_artifacts/v41r4_actual_eta95_qsafe_robust_v2_perf1/common_inputs/2025-05-12/B1/ACTUAL_JOB_REPLAY.json
2025-05-12,B1,8891516,1.0,True,1800.0,0.5,0.0,0.0,0.0,1.8316666666666668,frozen_artifacts/v41r4_actual_eta95_qsafe_robust_v2_perf1/common_inputs/2025-05-12/B1/ACTUAL_JOB_REPLAY.json
2025-05-12,B1,8893072,4.0,True,84600.0,94.0,81900.0,0.0,0.0,118.28555555555556,frozen_artifacts/v41r4_actual_eta95_qsafe_robust_v2_perf1/common_inputs/2025-05-12/B1/ACTUAL_JOB_REPLAY.json
2025-05-12,B3,8789574,3.0,False,0.0,0.0,0.0,0.0,NOT_AVAILABLE,0.0,frozen_artifacts/v41r4_actual_eta95_qsafe_robust_v2_perf1/common_inputs/2025-05-12/B3/ACTUAL_JOB_REPLAY.json
2025-05-12,B3,8878672,1.0,True,1800.0,0.5,0.0,0.0,-900.0,0.0,frozen_artifacts/v41r4_actual_eta95_qsafe_robust_v2_perf1/common_inputs/2025-05-12/B3/ACTUAL_JOB_REPLAY.json
2025-05-12,B3,8884631,1.0,False,0.0,0.0,0.0,0.0,NOT_AVAILABLE,0.0,frozen_artifacts/v41r4_actual_eta95_qsafe_robust_v2_perf1/common_inputs/2025-05-12/B3/ACTUAL_JOB_REPLAY.json
2025-05-12,B3,8885507,1.0,False,0.0,0.0,0.0,0.0,NOT_AVAILABLE,0.0,frozen_artifacts/v41r4_actual_eta95_qsafe_robust_v2_perf1/common_inputs/2025-05-12/B3/ACTUAL_JOB_REPLAY.json
2025-05-12,B3,8891462,1.0,True,1800.0,0.5,0.0,0.0,4989.0,0.44916666666666666,frozen_artifacts/v41r4_actual_eta95_qsafe_robust_v2_perf1/common_inputs/2025-05-12/B3/ACTUAL_JOB_REPLAY.json
2025-05-12,B3,8891464,1.0,True,4079.999999999998,1.1333333333333329,2280.0,0.0,4989.0,0.0,frozen_artifacts/v41r4_actual_eta95_qsafe_robust_v2_perf1/common_inputs/2025-05-12/B3/ACTUAL_JOB_REPLAY.json
2025-05-12,B3,8891495,1.0,True,1800.0,0.5,0.0,0.0,0.0,0.0,frozen_artifacts/v41r4_actual_eta95_qsafe_robust_v2_perf1/common_inputs/2025-05-12/B3/ACTUAL_JOB_REPLAY.json
2025-05-12,B3,8891496,1.0,True,2700.0,0.75,900.0,0.0,0.0,0.0,frozen_artifacts/v41r4_actual_eta95_qsafe_robust_v2_perf1/common_inputs/2025-05-12/B3/ACTUAL_JOB_REPLAY.json
2025-05-12,B3,8891497,1.0,True,3600.0,1.0,1800.0,0.0,0.0,0.7755555555555556,frozen_artifacts/v41r4_actual_eta95_qsafe_robust_v2_perf1/common_inputs/2025-05-12/B3/ACTUAL_JOB_REPLAY.json
2025-05-12,B3,8891498,1.0,True,4500.0,1.25,2700.0,0.0,0.0,2.933611111111111,frozen_artifacts/v41r4_actual_eta95_qsafe_robust_v2_perf1/common_inputs/2025-05-12/B3/ACTUAL_JOB_REPLAY.json
2025-05-12,B3,8891509,1.0,True,1800.0,0.5,0.0,0.0,0.0,2.24,frozen_artifacts/v41r4_actual_eta95_qsafe_robust_v2_perf1/common_inputs/2025-05-12/B3/ACTUAL_JOB_REPLAY.json
2025-05-12,B3,8891516,1.0,True,1800.0,0.5,0.0,0.0,0.0,1.8316666666666668,frozen_artifacts/v41r4_actual_eta95_qsafe_robust_v2_perf1/common_inputs/2025-05-12/B3/ACTUAL_JOB_REPLAY.json
2025-05-12,B3,8893072,4.0,True,84600.0,94.0,81900.0,0.0,0.0,118.28555555555556,frozen_artifacts/v41r4_actual_eta95_qsafe_robust_v2_perf1/common_inputs/2025-05-12/B3/ACTUAL_JOB_REPLAY.json
2025-05-13,B1,8772821,1.0,True,3600.0,1.0,1800.0,0.0,0.0,0.0,frozen_artifacts/v41r4_actual_eta95_qsafe_robust_v2_perf1/common_inputs/2025-05-13/B1/ACTUAL_JOB_REPLAY.json
2025-05-13,B1,8772824,1.0,True,4500.0,1.25,2700.0,0.0,0.0,0.0,frozen_artifacts/v41r4_actual_eta95_qsafe_robust_v2_perf1/common_inputs/2025-05-13/B1/ACTUAL_JOB_REPLAY.json
2025-05-13,B1,8772829,1.0,True,5400.0,1.5,3600.0,0.0,0.0,0.0,frozen_artifacts/v41r4_actual_eta95_qsafe_robust_v2_perf1/common_inputs/2025-05-13/B1/ACTUAL_JOB_REPLAY.json
2025-05-13,B1,8773661,1.0,True,6300.0,1.75,4500.0,0.0,0.0,0.0,frozen_artifacts/v41r4_actual_eta95_qsafe_robust_v2_perf1/common_inputs/2025-05-13/B1/ACTUAL_JOB_REPLAY.json
2025-05-13,B1,8788957,4.0,True,6300.0,7.0,3600.0,0.0,0.0,6.912222222222222,frozen_artifacts/v41r4_actual_eta95_qsafe_robust_v2_perf1/common_inputs/2025-05-13/B1/ACTUAL_JOB_REPLAY.json
2025-05-13,B1,8891528,1.0,True,1800.0,0.5,0.0,0.0,0.0,0.0,frozen_artifacts/v41r4_actual_eta95_qsafe_robust_v2_perf1/common_inputs/2025-05-13/B1/ACTUAL_JOB_REPLAY.json
2025-05-13,B1,8891649,1.0,True,2700.0,0.75,900.0,0.0,0.0,0.0,frozen_artifacts/v41r4_actual_eta95_qsafe_robust_v2_perf1/common_inputs/2025-05-13/B1/ACTUAL_JOB_REPLAY.json
2025-05-13,B1,8892276,1.0,True,1800.0,0.5,0.0,0.0,0.0,0.0,frozen_artifacts/v41r4_actual_eta95_qsafe_robust_v2_perf1/common_inputs/2025-05-13/B1/ACTUAL_JOB_REPLAY.json
2025-05-13,B1,8898344,4.0,False,0.0,0.0,0.0,0.0,NOT_AVAILABLE,0.0,frozen_artifacts/v41r4_actual_eta95_qsafe_robust_v2_perf1/common_inputs/2025-05-13/B1/ACTUAL_JOB_REPLAY.json
2025-05-13,B1,8898814,4.0,True,58500.0,65.0,56700.0,0.0,-900.0,64.91222222222223,frozen_artifacts/v41r4_actual_eta95_qsafe_robust_v2_perf1/common_inputs/2025-05-13/B1/ACTUAL_JOB_REPLAY.json
2025-05-13,B1,8899818,4.0,True,59400.0,66.0,57600.0,0.0,-900.0,108.8788888888889,frozen_artifacts/v41r4_actual_eta95_qsafe_robust_v2_perf1/common_inputs/2025-05-13/B1/ACTUAL_JOB_REPLAY.json
2025-05-13,B1,8899868,4.0,True,62100.0,69.0,59400.0,0.0,-900.0,88.38333333333334,frozen_artifacts/v41r4_actual_eta95_qsafe_robust_v2_perf1/common_inputs/2025-05-13/B1/ACTUAL_JOB_REPLAY.json
2025-05-13,B1,8900533,4.0,True,63000.0,70.0,61200.0,0.0,-900.0,100.52,frozen_artifacts/v41r4_actual_eta95_qsafe_robust_v2_perf1/common_inputs/2025-05-13/B1/ACTUAL_JOB_REPLAY.json
2025-05-13,B1,8902876,4.0,True,63900.0,71.0,62100.0,0.0,-900.0,0.0,frozen_artifacts/v41r4_actual_eta95_qsafe_robust_v2_perf1/common_inputs/2025-05-13/B1/ACTUAL_JOB_REPLAY.json
2025-05-13,B1,8902883,4.0,True,64800.0,72.0,63000.0,0.0,-900.0,0.0,frozen_artifacts/v41r4_actual_eta95_qsafe_robust_v2_perf1/common_inputs/2025-05-13/B1/ACTUAL_JOB_REPLAY.json
2025-05-13,B3,8772821,1.0,True,3600.0,1.0,1800.0,0.0,0.0,0.0,frozen_artifacts/v41r4_actual_eta95_qsafe_robust_v2_perf1/common_inputs/2025-05-13/B3/ACTUAL_JOB_REPLAY.json
2025-05-13,B3,8772824,1.0,True,4500.0,1.25,2700.0,0.0,0.0,0.0,frozen_artifacts/v41r4_actual_eta95_qsafe_robust_v2_perf1/common_inputs/2025-05-13/B3/ACTUAL_JOB_REPLAY.json
2025-05-13,B3,8772829,1.0,True,5400.0,1.5,3600.0,0.0,0.0,0.0,frozen_artifacts/v41r4_actual_eta95_qsafe_robust_v2_perf1/common_inputs/2025-05-13/B3/ACTUAL_JOB_REPLAY.json
2025-05-13,B3,8773661,1.0,True,6300.0,1.75,4500.0,0.0,0.0,0.0,frozen_artifacts/v41r4_actual_eta95_qsafe_robust_v2_perf1/common_inputs/2025-05-13/B3/ACTUAL_JOB_REPLAY.json
2025-05-13,B3,8788957,4.0,True,6300.0,7.0,3600.0,0.0,0.0,6.912222222222222,frozen_artifacts/v41r4_actual_eta95_qsafe_robust_v2_perf1/common_inputs/2025-05-13/B3/ACTUAL_JOB_REPLAY.json
2025-05-13,B3,8891528,1.0,True,1800.0,0.5,0.0,0.0,0.0,0.0,frozen_artifacts/v41r4_actual_eta95_qsafe_robust_v2_perf1/common_inputs/2025-05-13/B3/ACTUAL_JOB_REPLAY.json
2025-05-13,B3,8891649,1.0,True,2700.0,0.75,900.0,0.0,0.0,0.0,frozen_artifacts/v41r4_actual_eta95_qsafe_robust_v2_perf1/common_inputs/2025-05-13/B3/ACTUAL_JOB_REPLAY.json
2025-05-13,B3,8892278,1.0,True,1800.0,0.5,0.0,0.0,0.0,0.0,frozen_artifacts/v41r4_actual_eta95_qsafe_robust_v2_perf1/common_inputs/2025-05-13/B3/ACTUAL_JOB_REPLAY.json
2025-05-13,B3,8898344,4.0,False,0.0,0.0,0.0,0.0,NOT_AVAILABLE,0.0,frozen_artifacts/v41r4_actual_eta95_qsafe_robust_v2_perf1/common_inputs/2025-05-13/B3/ACTUAL_JOB_REPLAY.json
2025-05-13,B3,8898814,4.0,True,58500.0,65.0,56700.0,0.0,-900.0,64.91222222222223,frozen_artifacts/v41r4_actual_eta95_qsafe_robust_v2_perf1/common_inputs/2025-05-13/B3/ACTUAL_JOB_REPLAY.json
2025-05-13,B3,8899818,4.0,True,59400.0,66.0,57600.0,0.0,-900.0,108.8788888888889,frozen_artifacts/v41r4_actual_eta95_qsafe_robust_v2_perf1/common_inputs/2025-05-13/B3/ACTUAL_JOB_REPLAY.json
2025-05-13,B3,8899868,4.0,True,62100.0,69.0,59400.0,0.0,-900.0,88.38333333333334,frozen_artifacts/v41r4_actual_eta95_qsafe_robust_v2_perf1/common_inputs/2025-05-13/B3/ACTUAL_JOB_REPLAY.json
2025-05-13,B3,8900533,4.0,True,63000.0,70.0,61200.0,0.0,-900.0,100.52,frozen_artifacts/v41r4_actual_eta95_qsafe_robust_v2_perf1/common_inputs/2025-05-13/B3/ACTUAL_JOB_REPLAY.json
2025-05-13,B3,8902876,4.0,True,63900.0,71.0,62100.0,0.0,-900.0,0.0,frozen_artifacts/v41r4_actual_eta95_qsafe_robust_v2_perf1/common_inputs/2025-05-13/B3/ACTUAL_JOB_REPLAY.json
2025-05-13,B3,8902883,4.0,True,64800.0,72.0,63000.0,0.0,-900.0,0.0,frozen_artifacts/v41r4_actual_eta95_qsafe_robust_v2_perf1/common_inputs/2025-05-13/B3/ACTUAL_JOB_REPLAY.json
2025-05-14,B1,8880497,4.0,True,3600.0,4.0,900.0,0.0,0.0,0.0,frozen_artifacts/v41r4_actual_eta95_qsafe_robust_v2_perf1/common_inputs/2025-05-14/B1/ACTUAL_JOB_REPLAY.json
2025-05-14,B1,8892249,1.0,True,1800.0,0.5,0.0,0.0,0.0,4.2347222222222225,frozen_artifacts/v41r4_actual_eta95_qsafe_robust_v2_perf1/common_inputs/2025-05-14/B1/ACTUAL_JOB_REPLAY.json
2025-05-14,B1,8892250,1.0,False,0.0,0.0,0.0,0.0,NOT_AVAILABLE,0.0,frozen_artifacts/v41r4_actual_eta95_qsafe_robust_v2_perf1/common_inputs/2025-05-14/B1/ACTUAL_JOB_REPLAY.json
2025-05-14,B1,8892251,1.0,False,0.0,0.0,0.0,0.0,NOT_AVAILABLE,0.0,frozen_artifacts/v41r4_actual_eta95_qsafe_robust_v2_perf1/common_inputs/2025-05-14/B1/ACTUAL_JOB_REPLAY.json
2025-05-14,B1,8899868,4.0,True,63900.0,71.0,61200.0,0.0,-1800.0,0.0,frozen_artifacts/v41r4_actual_eta95_qsafe_robust_v2_perf1/common_inputs/2025-05-14/B1/ACTUAL_JOB_REPLAY.json
2025-05-14,B1,8916000,8.0,True,65700.0,146.0,62100.0,0.0,-1800.0,160.79111111111112,frozen_artifacts/v41r4_actual_eta95_qsafe_robust_v2_perf1/common_inputs/2025-05-14/B1/ACTUAL_JOB_REPLAY.json
2025-05-14,B3,8880497,4.0,True,3600.0,4.0,900.0,0.0,0.0,0.0,frozen_artifacts/v41r4_actual_eta95_qsafe_robust_v2_perf1/common_inputs/2025-05-14/B3/ACTUAL_JOB_REPLAY.json
2025-05-14,B3,8892249,1.0,True,1800.0,0.5,0.0,0.0,0.0,4.2347222222222225,frozen_artifacts/v41r4_actual_eta95_qsafe_robust_v2_perf1/common_inputs/2025-05-14/B3/ACTUAL_JOB_REPLAY.json
2025-05-14,B3,8892250,1.0,False,0.0,0.0,0.0,0.0,NOT_AVAILABLE,0.0,frozen_artifacts/v41r4_actual_eta95_qsafe_robust_v2_perf1/common_inputs/2025-05-14/B3/ACTUAL_JOB_REPLAY.json
2025-05-14,B3,8892251,1.0,False,0.0,0.0,0.0,0.0,NOT_AVAILABLE,0.0,frozen_artifacts/v41r4_actual_eta95_qsafe_robust_v2_perf1/common_inputs/2025-05-14/B3/ACTUAL_JOB_REPLAY.json
2025-05-14,B3,8899868,4.0,True,63900.0,71.0,61200.0,0.0,-1800.0,0.0,frozen_artifacts/v41r4_actual_eta95_qsafe_robust_v2_perf1/common_inputs/2025-05-14/B3/ACTUAL_JOB_REPLAY.json
2025-05-14,B3,8916000,8.0,True,65700.0,146.0,62100.0,0.0,-1800.0,160.79111111111112,frozen_artifacts/v41r4_actual_eta95_qsafe_robust_v2_perf1/common_inputs/2025-05-14/B3/ACTUAL_JOB_REPLAY.json
2025-05-15,B1,8891957,1.0,True,3600.0,1.0,1800.0,0.0,0.0,0.0,frozen_artifacts/v41r4_actual_eta95_qsafe_robust_v2_perf1/common_inputs/2025-05-15/B1/ACTUAL_JOB_REPLAY.json
2025-05-15,B1,8892057,1.0,True,4500.0,1.25,2700.0,0.0,0.0,0.0,frozen_artifacts/v41r4_actual_eta95_qsafe_robust_v2_perf1/common_inputs/2025-05-15/B1/ACTUAL_JOB_REPLAY.json
2025-05-15,B1,8892199,1.0,True,1800.0,0.5,0.0,0.0,0.0,0.0,frozen_artifacts/v41r4_actual_eta95_qsafe_robust_v2_perf1/common_inputs/2025-05-15/B1/ACTUAL_JOB_REPLAY.json
2025-05-15,B1,8892200,1.0,True,2700.0,0.75,900.0,0.0,0.0,0.0,frozen_artifacts/v41r4_actual_eta95_qsafe_robust_v2_perf1/common_inputs/2025-05-15/B1/ACTUAL_JOB_REPLAY.json
2025-05-15,B1,8892202,1.0,True,3600.0,1.0,1800.0,0.0,0.0,0.0,frozen_artifacts/v41r4_actual_eta95_qsafe_robust_v2_perf1/common_inputs/2025-05-15/B1/ACTUAL_JOB_REPLAY.json
2025-05-15,B1,8892203,1.0,True,4500.0,1.25,2700.0,0.0,0.0,0.0,frozen_artifacts/v41r4_actual_eta95_qsafe_robust_v2_perf1/common_inputs/2025-05-15/B1/ACTUAL_JOB_REPLAY.json
2025-05-15,B1,8892206,1.0,True,5400.0,1.5,3600.0,0.0,0.0,0.0,frozen_artifacts/v41r4_actual_eta95_qsafe_robust_v2_perf1/common_inputs/2025-05-15/B1/ACTUAL_JOB_REPLAY.json
2025-05-15,B1,8931886,2.0,True,27000.0,15.0,25200.0,0.0,0.0,38.02611111111111,frozen_artifacts/v41r4_actual_eta95_qsafe_robust_v2_perf1/common_inputs/2025-05-15/B1/ACTUAL_JOB_REPLAY.json
2025-05-15,B1,8935977,2.0,True,27900.0,15.5,26100.0,0.0,0.0,0.0,frozen_artifacts/v41r4_actual_eta95_qsafe_robust_v2_perf1/common_inputs/2025-05-15/B1/ACTUAL_JOB_REPLAY.json
2025-05-15,B1,8937667,1.0,False,0.0,0.0,0.0,0.0,NOT_AVAILABLE,0.0,frozen_artifacts/v41r4_actual_eta95_qsafe_robust_v2_perf1/common_inputs/2025-05-15/B1/ACTUAL_JOB_REPLAY.json
2025-05-15,B1,8937668,1.0,True,1800.0,0.5,0.0,0.0,-900.0,0.0,frozen_artifacts/v41r4_actual_eta95_qsafe_robust_v2_perf1/common_inputs/2025-05-15/B1/ACTUAL_JOB_REPLAY.json
2025-05-15,B1,8937669,1.0,True,1800.0,0.5,0.0,0.0,0.0,0.0,frozen_artifacts/v41r4_actual_eta95_qsafe_robust_v2_perf1/common_inputs/2025-05-15/B1/ACTUAL_JOB_REPLAY.json
2025-05-15,B1,8937670,1.0,True,2700.0,0.75,900.0,0.0,0.0,0.0,frozen_artifacts/v41r4_actual_eta95_qsafe_robust_v2_perf1/common_inputs/2025-05-15/B1/ACTUAL_JOB_REPLAY.json
2025-05-15,B1,8937671,1.0,True,3600.0,1.0,1800.0,0.0,0.0,0.0,frozen_artifacts/v41r4_actual_eta95_qsafe_robust_v2_perf1/common_inputs/2025-05-15/B1/ACTUAL_JOB_REPLAY.json
2025-05-15,B1,8937672,1.0,False,0.0,0.0,0.0,0.0,NOT_AVAILABLE,0.0,frozen_artifacts/v41r4_actual_eta95_qsafe_robust_v2_perf1/common_inputs/2025-05-15/B1/ACTUAL_JOB_REPLAY.json
2025-05-15,B1,8938054,1.0,True,1800.0,0.5,0.0,0.0,0.0,6.504444444444444,frozen_artifacts/v41r4_actual_eta95_qsafe_robust_v2_perf1/common_inputs/2025-05-15/B1/ACTUAL_JOB_REPLAY.json
2025-05-15,B1,8952973,60.0,True,72900.0,1215.0,67500.0,0.0,0.0,2295.4666666666667,frozen_artifacts/v41r4_actual_eta95_qsafe_robust_v2_perf1/common_inputs/2025-05-15/B1/ACTUAL_JOB_REPLAY.json
2025-05-15,B1,8953563,8.0,True,73800.0,164.0,72000.0,0.0,0.0,25.964444444444446,frozen_artifacts/v41r4_actual_eta95_qsafe_robust_v2_perf1/common_inputs/2025-05-15/B1/ACTUAL_JOB_REPLAY.json
2025-05-15,B1,8953567,8.0,False,0.0,0.0,0.0,0.0,NOT_AVAILABLE,0.0,frozen_artifacts/v41r4_actual_eta95_qsafe_robust_v2_perf1/common_inputs/2025-05-15/B1/ACTUAL_JOB_REPLAY.json
2025-05-15,B3,8891957,1.0,True,3600.0,1.0,1800.0,0.0,0.0,0.0,frozen_artifacts/v41r4_actual_eta95_qsafe_robust_v2_perf1/common_inputs/2025-05-15/B3/ACTUAL_JOB_REPLAY.json
2025-05-15,B3,8892057,1.0,True,4500.0,1.25,2700.0,0.0,0.0,0.0,frozen_artifacts/v41r4_actual_eta95_qsafe_robust_v2_perf1/common_inputs/2025-05-15/B3/ACTUAL_JOB_REPLAY.json
2025-05-15,B3,8892199,1.0,True,1800.0,0.5,0.0,0.0,0.0,0.0,frozen_artifacts/v41r4_actual_eta95_qsafe_robust_v2_perf1/common_inputs/2025-05-15/B3/ACTUAL_JOB_REPLAY.json
2025-05-15,B3,8892200,1.0,True,2700.0,0.75,900.0,0.0,0.0,0.0,frozen_artifacts/v41r4_actual_eta95_qsafe_robust_v2_perf1/common_inputs/2025-05-15/B3/ACTUAL_JOB_REPLAY.json
2025-05-15,B3,8892202,1.0,True,3600.0,1.0,1800.0,0.0,0.0,0.0,frozen_artifacts/v41r4_actual_eta95_qsafe_robust_v2_perf1/common_inputs/2025-05-15/B3/ACTUAL_JOB_REPLAY.json
2025-05-15,B3,8892203,1.0,True,4500.0,1.25,2700.0,0.0,0.0,0.0,frozen_artifacts/v41r4_actual_eta95_qsafe_robust_v2_perf1/common_inputs/2025-05-15/B3/ACTUAL_JOB_REPLAY.json
2025-05-15,B3,8892206,1.0,True,5400.0,1.5,3600.0,0.0,0.0,0.0,frozen_artifacts/v41r4_actual_eta95_qsafe_robust_v2_perf1/common_inputs/2025-05-15/B3/ACTUAL_JOB_REPLAY.json
2025-05-15,B3,8931886,2.0,True,27000.0,15.0,25200.0,0.0,0.0,38.02611111111111,frozen_artifacts/v41r4_actual_eta95_qsafe_robust_v2_perf1/common_inputs/2025-05-15/B3/ACTUAL_JOB_REPLAY.json
2025-05-15,B3,8935977,2.0,True,27900.0,15.5,26100.0,0.0,0.0,0.0,frozen_artifacts/v41r4_actual_eta95_qsafe_robust_v2_perf1/common_inputs/2025-05-15/B3/ACTUAL_JOB_REPLAY.json
2025-05-15,B3,8937667,1.0,False,0.0,0.0,0.0,0.0,NOT_AVAILABLE,0.0,frozen_artifacts/v41r4_actual_eta95_qsafe_robust_v2_perf1/common_inputs/2025-05-15/B3/ACTUAL_JOB_REPLAY.json
2025-05-15,B3,8937668,1.0,True,1800.0,0.5,0.0,0.0,-900.0,0.0,frozen_artifacts/v41r4_actual_eta95_qsafe_robust_v2_perf1/common_inputs/2025-05-15/B3/ACTUAL_JOB_REPLAY.json
2025-05-15,B3,8937669,1.0,True,1800.0,0.5,0.0,0.0,0.0,0.0,frozen_artifacts/v41r4_actual_eta95_qsafe_robust_v2_perf1/common_inputs/2025-05-15/B3/ACTUAL_JOB_REPLAY.json
2025-05-15,B3,8937670,1.0,True,2700.0,0.75,900.0,0.0,0.0,0.0,frozen_artifacts/v41r4_actual_eta95_qsafe_robust_v2_perf1/common_inputs/2025-05-15/B3/ACTUAL_JOB_REPLAY.json
2025-05-15,B3,8937671,1.0,True,3600.0,1.0,1800.0,0.0,0.0,0.0,frozen_artifacts/v41r4_actual_eta95_qsafe_robust_v2_perf1/common_inputs/2025-05-15/B3/ACTUAL_JOB_REPLAY.json
2025-05-15,B3,8937672,1.0,False,0.0,0.0,0.0,0.0,NOT_AVAILABLE,0.0,frozen_artifacts/v41r4_actual_eta95_qsafe_robust_v2_perf1/common_inputs/2025-05-15/B3/ACTUAL_JOB_REPLAY.json
2025-05-15,B3,8938054,1.0,True,1800.0,0.5,0.0,0.0,0.0,6.504444444444444,frozen_artifacts/v41r4_actual_eta95_qsafe_robust_v2_perf1/common_inputs/2025-05-15/B3/ACTUAL_JOB_REPLAY.json
2025-05-15,B3,8952973,60.0,True,72900.0,1215.0,67500.0,0.0,0.0,2295.4666666666667,frozen_artifacts/v41r4_actual_eta95_qsafe_robust_v2_perf1/common_inputs/2025-05-15/B3/ACTUAL_JOB_REPLAY.json
2025-05-15,B3,8953563,8.0,True,73800.0,164.0,72000.0,0.0,0.0,25.964444444444446,frozen_artifacts/v41r4_actual_eta95_qsafe_robust_v2_perf1/common_inputs/2025-05-15/B3/ACTUAL_JOB_REPLAY.json
2025-05-15,B3,8953567,8.0,False,0.0,0.0,0.0,0.0,NOT_AVAILABLE,0.0,frozen_artifacts/v41r4_actual_eta95_qsafe_robust_v2_perf1/common_inputs/2025-05-15/B3/ACTUAL_JOB_REPLAY.json
2025-05-16,B1,8772824,1.0,True,3600.0,1.0,1800.0,0.0,0.0,0.0,frozen_artifacts/v41r4_actual_eta95_qsafe_robust_v2_perf1/common_inputs/2025-05-16/B1/ACTUAL_JOB_REPLAY.json
2025-05-16,B1,8930159,1.0,True,2700.0,0.75,900.0,0.0,0.0,153.6225,frozen_artifacts/v41r4_actual_eta95_qsafe_robust_v2_perf1/common_inputs/2025-05-16/B1/ACTUAL_JOB_REPLAY.json
2025-05-16,B1,8937564,1.0,False,0.0,0.0,0.0,0.0,NOT_AVAILABLE,0.0,frozen_artifacts/v41r4_actual_eta95_qsafe_robust_v2_perf1/common_inputs/2025-05-16/B1/ACTUAL_JOB_REPLAY.json
