day,policy,cc4_miss_windows,cc4_mean_positive_part_GPUh,cc4_max_miss_GPUh,planned_xi_positive_windows,mean_planned_xi_GPUh,max_planned_xi_GPUh,realized_H_exceeds_A_windows,incoming_jobs,incoming_replay_ID_overlap,jobs,delayed_jobs,delayed_fraction,total_delay_seconds,mean_delay_seconds,P95_delay_seconds,max_delay_seconds,GPU_weighted_delay_GPU_seconds,GPU_weighted_mean_delay_seconds,remaining_GPUh,unfinished_selected_jobs,delayed_jobs_waiting_during_any_miss_window,contention_added_completion_lateness_seconds,planned_migration_extra_postH_GPUh,planned_migration_extra_postH_jobs,unselected_jobs,unselected_backlog_GPUh,score_headroom_max_difference_from_final_DA,joint_source,replay_source,h4_score_source,planning_source,contributors_source
2025-05-01,B0,21,482.6063916138941,2751.724213462965,81,1976.531760680771,3120.0,81,764.0,0.0,1605,59,0.0367601246105919,262234.0,163.38566978193145,0.0,7225.0,262234.0,145.36252771618626,8463.198055555556,530,20,0.0,0.0,0,44,65.8675,0.0,frozen_artifacts/v41r4_may/loop_wall_v4/2025-05-01/B0/dayahead/FROZEN_JOINT_DECISION.json,frozen_artifacts/v41r4_actual_eta95_qsafe_robust_v2_perf1/common_inputs/2025-05-01/B0/ACTUAL_JOB_REPLAY.json,frozen_artifacts/v41r4_actual_eta95_qsafe_robust_v2_perf1/common_inputs/2025-05-01/B0/H4_SCORE.json,frozen_artifacts/v41r4_may/loop_wall_v4/2025-05-01/B0/dayahead/PLANNING_RESULT.json,frozen_artifacts/v41r4_may/loop_wall_v4/2025-05-01/B0/actual/authority/ACTUAL_WORKLOAD_CONTRIBUTORS.parquet
2025-05-01,B1,21,482.6063916138941,2751.724213462965,81,1888.741637223981,3026.0,67,764.0,0.0,1605,55,0.03426791277258567,241241.0,150.30591900311526,0.0,7201.0,241241.0,133.72560975609755,8860.407500000001,532,20,0.0,487.0,10,44,65.8675,0.0,frozen_artifacts/v41r4_may/loop_wall_v4/2025-05-01/B1/dayahead/FROZEN_JOINT_DECISION.json,frozen_artifacts/v41r4_actual_eta95_qsafe_robust_v2_perf1/common_inputs/2025-05-01/B1/ACTUAL_JOB_REPLAY.json,frozen_artifacts/v41r4_actual_eta95_qsafe_robust_v2_perf1/common_inputs/2025-05-01/B1/H4_SCORE.json,frozen_artifacts/v41r4_may/loop_wall_v4/2025-05-01/B1/dayahead/PLANNING_RESULT.json,frozen_artifacts/v41r4_may/loop_wall_v4/2025-05-01/B0/actual/authority/ACTUAL_WORKLOAD_CONTRIBUTORS.parquet
2025-05-01,B2,21,482.6063916138941,2751.724213462965,81,1976.531760680771,3120.0,81,764.0,0.0,1605,59,0.0367601246105919,262234.0,163.38566978193145,0.0,7225.0,262234.0,145.36252771618626,8463.198055555556,530,20,0.0,0.0,0,44,65.8675,0.0,frozen_artifacts/v41r4_may/loop_wall_v4/2025-05-01/B2/dayahead/FROZEN_JOINT_DECISION.json,frozen_artifacts/v41r4_actual_eta95_qsafe_robust_v2_perf1/common_inputs/2025-05-01/B2/ACTUAL_JOB_REPLAY.json,frozen_artifacts/v41r4_actual_eta95_qsafe_robust_v2_perf1/common_inputs/2025-05-01/B2/H4_SCORE.json,frozen_artifacts/v41r4_may/loop_wall_v4/2025-05-01/B2/dayahead/PLANNING_RESULT.json,frozen_artifacts/v41r4_may/loop_wall_v4/2025-05-01/B0/actual/authority/ACTUAL_WORKLOAD_CONTRIBUTORS.parquet
2025-05-01,B3,21,482.6063916138941,2751.724213462965,81,1888.741637223981,3026.0,67,764.0,0.0,1605,55,0.03426791277258567,241241.0,150.30591900311526,0.0,7201.0,241241.0,133.72560975609755,8860.407500000001,532,20,0.0,487.0,10,44,65.8675,0.0,frozen_artifacts/v41r4_may/loop_wall_v4/2025-05-01/B3/dayahead/FROZEN_JOINT_DECISION.json,frozen_artifacts/v41r4_actual_eta95_qsafe_robust_v2_perf1/common_inputs/2025-05-01/B3/ACTUAL_JOB_REPLAY.json,frozen_artifacts/v41r4_actual_eta95_qsafe_robust_v2_perf1/common_inputs/2025-05-01/B3/H4_SCORE.json,frozen_artifacts/v41r4_may/loop_wall_v4/2025-05-01/B3/dayahead/PLANNING_RESULT.json,frozen_artifacts/v41r4_may/loop_wall_v4/2025-05-01/B0/actual/authority/ACTUAL_WORKLOAD_CONTRIBUTORS.parquet
2025-05-02,B0,36,737.4989694917971,2352.4286886603177,81,1370.637578365752,2396.040742013009,81,1312.0,0.0,1531,23,0.015022860875244938,49160.0,32.1097322011757,0.0,7225.0,49160.0,27.05558613098514,8948.248333333331,512,16,0.0,0.0,0,1,2.7694444444444444,0.0,frozen_artifacts/v41r4_may/loop_wall_v4/2025-05-02/B0/dayahead/FROZEN_JOINT_DECISION.json,frozen_artifacts/v41r4_actual_eta95_qsafe_robust_v2_perf1/common_inputs/2025-05-02/B0/ACTUAL_JOB_REPLAY.json,frozen_artifacts/v41r4_actual_eta95_qsafe_robust_v2_perf1/common_inputs/2025-05-02/B0/H4_SCORE.json,frozen_artifacts/v41r4_may/loop_wall_v4/2025-05-02/B0/dayahead/PLANNING_RESULT.json,frozen_artifacts/v41r4_may/loop_wall_v4/2025-05-02/B0/actual/authority/ACTUAL_WORKLOAD_CONTRIBUTORS.parquet
2025-05-02,B1,36,737.4989694917971,2352.4286886603177,81,1354.600541328715,2380.040742013009,76,1312.0,0.0,1531,24,0.015676028739386023,56375.0,36.82233834095363,0.0,7225.0,56375.0,31.026417171161256,8953.756388888887,513,16,0.0,90.0,9,1,2.7694444444444444,0.0,frozen_artifacts/v41r4_may/loop_wall_v4/2025-05-02/B1/dayahead/FROZEN_JOINT_DECISION.json,frozen_artifacts/v41r4_actual_eta95_qsafe_robust_v2_perf1/common_inputs/2025-05-02/B1/ACTUAL_JOB_REPLAY.json,frozen_artifacts/v41r4_actual_eta95_qsafe_robust_v2_perf1/common_inputs/2025-05-02/B1/H4_SCORE.json,frozen_artifacts/v41r4_may/loop_wall_v4/2025-05-02/B1/dayahead/PLANNING_RESULT.json,frozen_artifacts/v41r4_may/loop_wall_v4/2025-05-02/B0/actual/authority/ACTUAL_WORKLOAD_CONTRIBUTORS.parquet
2025-05-02,B2,36,737.4989694917971,2352.4286886603177,81,1370.637578365752,2396.040742013009,81,1312.0,0.0,1531,23,0.015022860875244938,49160.0,32.1097322011757,0.0,7225.0,49160.0,27.05558613098514,8948.248333333331,512,16,0.0,0.0,0,1,2.7694444444444444,0.0,frozen_artifacts/v41r4_may/loop_wall_v4/2025-05-02/B2/dayahead/FROZEN_JOINT_DECISION.json,frozen_artifacts/v41r4_actual_eta95_qsafe_robust_v2_perf1/common_inputs/2025-05-02/B2/ACTUAL_JOB_REPLAY.json,frozen_artifacts/v41r4_actual_eta95_qsafe_robust_v2_perf1/common_inputs/2025-05-02/B2/H4_SCORE.json,frozen_artifacts/v41r4_may/loop_wall_v4/2025-05-02/B2/dayahead/PLANNING_RESULT.json,frozen_artifacts/v41r4_may/loop_wall_v4/2025-05-02/B0/actual/authority/ACTUAL_WORKLOAD_CONTRIBUTORS.parquet
2025-05-02,B3,36,737.4989694917971,2352.4286886603177,81,1354.600541328715,2380.040742013009,76,1312.0,0.0,1531,24,0.015676028739386023,56375.0,36.82233834095363,0.0,7225.0,56375.0,31.026417171161256,8953.756388888887,513,16,0.0,90.0,9,1,2.7694444444444444,0.0,frozen_artifacts/v41r4_may/loop_wall_v4/2025-05-02/B3/dayahead/FROZEN_JOINT_DECISION.json,frozen_artifacts/v41r4_actual_eta95_qsafe_robust_v2_perf1/common_inputs/2025-05-02/B3/ACTUAL_JOB_REPLAY.json,frozen_artifacts/v41r4_actual_eta95_qsafe_robust_v2_perf1/common_inputs/2025-05-02/B3/H4_SCORE.json,frozen_artifacts/v41r4_may/loop_wall_v4/2025-05-02/B3/dayahead/PLANNING_RESULT.json,frozen_artifacts/v41r4_may/loop_wall_v4/2025-05-02/B0/actual/authority/ACTUAL_WORKLOAD_CONTRIBUTORS.parquet
2025-05-03,B0,30,542.1596001939536,3024.4487893622145,80,1528.0409258166035,2558.422516241837,67,992.0,0.0,1496,16,0.0106951871657754,32392.0,21.6524064171123,0.0,4501.0,32392.0,17.700546448087433,6722.988333333334,368,16,0.0,0.0,0,116,205.13000000000002,0.0,frozen_artifacts/v41r4_may/loop_wall_v4/2025-05-03/B0/dayahead/FROZEN_JOINT_DECISION.json,frozen_artifacts/v41r4_actual_eta95_qsafe_robust_v2_perf1/common_inputs/2025-05-03/B0/ACTUAL_JOB_REPLAY.json,frozen_artifacts/v41r4_actual_eta95_qsafe_robust_v2_perf1/common_inputs/2025-05-03/B0/H4_SCORE.json,frozen_artifacts/v41r4_may/loop_wall_v4/2025-05-03/B0/dayahead/PLANNING_RESULT.json,frozen_artifacts/v41r4_may/loop_wall_v4/2025-05-03/B0/actual/authority/ACTUAL_WORKLOAD_CONTRIBUTORS.parquet
2025-05-03,B1,30,542.1596001939536,3024.4487893622145,81,1482.9224292804847,2503.922516241837,67,992.0,0.0,1496,14,0.009358288770053475,28785.0,19.24131016042781,0.0,4501.0,28785.0,15.729508196721312,6955.9863888888885,368,14,0.0,243.5,7,116,205.13000000000002,0.0,frozen_artifacts/v41r4_may/loop_wall_v4/2025-05-03/B1/dayahead/FROZEN_JOINT_DECISION.json,frozen_artifacts/v41r4_actual_eta95_qsafe_robust_v2_perf1/common_inputs/2025-05-03/B1/ACTUAL_JOB_REPLAY.json,frozen_artifacts/v41r4_actual_eta95_qsafe_robust_v2_perf1/common_inputs/2025-05-03/B1/H4_SCORE.json,frozen_artifacts/v41r4_may/loop_wall_v4/2025-05-03/B1/dayahead/PLANNING_RESULT.json,frozen_artifacts/v41r4_may/loop_wall_v4/2025-05-03/B0/actual/authority/ACTUAL_WORKLOAD_CONTRIBUTORS.parquet
2025-05-03,B2,30,542.1596001939536,3024.4487893622145,80,1528.0409258166035,2558.422516241837,67,992.0,0.0,1496,16,0.0106951871657754,32392.0,21.6524064171123,0.0,4501.0,32392.0,17.700546448087433,6722.988333333334,368,16,0.0,0.0,0,116,205.13000000000002,0.0,frozen_artifacts/v41r4_may/loop_wall_v4/2025-05-03/B2/dayahead/FROZEN_JOINT_DECISION.json,frozen_artifacts/v41r4_actual_eta95_qsafe_robust_v2_perf1/common_inputs/2025-05-03/B2/ACTUAL_JOB_REPLAY.json,frozen_artifacts/v41r4_actual_eta95_qsafe_robust_v2_perf1/common_inputs/2025-05-03/B2/H4_SCORE.json,frozen_artifacts/v41r4_may/loop_wall_v4/2025-05-03/B2/dayahead/PLANNING_RESULT.json,frozen_artifacts/v41r4_may/loop_wall_v4/2025-05-03/B0/actual/authority/ACTUAL_WORKLOAD_CONTRIBUTORS.parquet
2025-05-03,B3,30,542.1596001939536,3024.4487893622145,81,1482.9224292804847,2503.922516241837,67,992.0,0.0,1496,14,0.009358288770053475,28785.0,19.24131016042781,0.0,4501.0,28785.0,15.729508196721312,6955.9863888888885,368,14,0.0,243.5,7,116,205.13000000000002,0.0,frozen_artifacts/v41r4_may/loop_wall_v4/2025-05-03/B3/dayahead/FROZEN_JOINT_DECISION.json,frozen_artifacts/v41r4_actual_eta95_qsafe_robust_v2_perf1/common_inputs/2025-05-03/B3/ACTUAL_JOB_REPLAY.json,frozen_artifacts/v41r4_actual_eta95_qsafe_robust_v2_perf1/common_inputs/2025-05-03/B3/H4_SCORE.json,frozen_artifacts/v41r4_may/loop_wall_v4/2025-05-03/B3/dayahead/PLANNING_RESULT.json,frozen_artifacts/v41r4_may/loop_wall_v4/2025-05-03/B0/actual/authority/ACTUAL_WORKLOAD_CONTRIBUTORS.parquet
2025-05-04,B0,27,626.1555555685604,4527.30691400931,63,1413.1782973988418,2488.176008654821,56,1137.0,0.0,1024,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2919.019166666667,28,0,0.0,0.0,0,7,29.722222222222225,0.0,frozen_artifacts/v41r4_may/loop_wall_v4/2025-05-04/B0/dayahead/FROZEN_JOINT_DECISION.json,frozen_artifacts/v41r4_actual_eta95_qsafe_robust_v2_perf1/common_inputs/2025-05-04/B0/ACTUAL_JOB_REPLAY.json,frozen_artifacts/v41r4_actual_eta95_qsafe_robust_v2_perf1/common_inputs/2025-05-04/B0/H4_SCORE.json,frozen_artifacts/v41r4_may/loop_wall_v4/2025-05-04/B0/dayahead/PLANNING_RESULT.json,frozen_artifacts/v41r4_may/loop_wall_v4/2025-05-04/B0/actual/authority/ACTUAL_WORKLOAD_CONTRIBUTORS.parquet
2025-05-04,B1,27,626.1555555685604,4527.30691400931,63,1332.5178035716813,2386.926008654821,55,1137.0,0.0,1024,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3223.554722222222,33,0,0.0,316.5,6,7,29.722222222222225,0.0,frozen_artifacts/v41r4_may/loop_wall_v4/2025-05-04/B1/dayahead/FROZEN_JOINT_DECISION.json,frozen_artifacts/v41r4_actual_eta95_qsafe_robust_v2_perf1/common_inputs/2025-05-04/B1/ACTUAL_JOB_REPLAY.json,frozen_artifacts/v41r4_actual_eta95_qsafe_robust_v2_perf1/common_inputs/2025-05-04/B1/H4_SCORE.json,frozen_artifacts/v41r4_may/loop_wall_v4/2025-05-04/B1/dayahead/PLANNING_RESULT.json,frozen_artifacts/v41r4_may/loop_wall_v4/2025-05-04/B0/actual/authority/ACTUAL_WORKLOAD_CONTRIBUTORS.parquet
2025-05-04,B2,27,626.1555555685604,4527.30691400931,63,1413.1782973988418,2488.176008654821,56,1137.0,0.0,1024,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2919.019166666667,28,0,0.0,0.0,0,7,29.722222222222225,0.0,frozen_artifacts/v41r4_may/loop_wall_v4/2025-05-04/B2/dayahead/FROZEN_JOINT_DECISION.json,frozen_artifacts/v41r4_actual_eta95_qsafe_robust_v2_perf1/common_inputs/2025-05-04/B2/ACTUAL_JOB_REPLAY.json,frozen_artifacts/v41r4_actual_eta95_qsafe_robust_v2_perf1/common_inputs/2025-05-04/B2/H4_SCORE.json,frozen_artifacts/v41r4_may/loop_wall_v4/2025-05-04/B2/dayahead/PLANNING_RESULT.json,frozen_artifacts/v41r4_may/loop_wall_v4/2025-05-04/B0/actual/authority/ACTUAL_WORKLOAD_CONTRIBUTORS.parquet
2025-05-04,B3,27,626.1555555685604,4527.30691400931,63,1332.5178035716813,2386.926008654821,55,1137.0,0.0,1024,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3223.554722222222,33,0,0.0,316.5,6,7,29.722222222222225,0.0,frozen_artifacts/v41r4_may/loop_wall_v4/2025-05-04/B3/dayahead/FROZEN_JOINT_DECISION.json,frozen_artifacts/v41r4_actual_eta95_qsafe_robust_v2_perf1/common_inputs/2025-05-04/B3/ACTUAL_JOB_REPLAY.json,frozen_artifacts/v41r4_actual_eta95_qsafe_robust_v2_perf1/common_inputs/2025-05-04/B3/H4_SCORE.json,frozen_artifacts/v41r4_may/loop_wall_v4/2025-05-04/B3/dayahead/PLANNING_RESULT.json,frozen_artifacts/v41r4_may/loop_wall_v4/2025-05-04/B0/actual/authority/ACTUAL_WORKLOAD_CONTRIBUTORS.parquet
2025-05-05,B0,31,1052.2800578319564,5078.858359807624,26,398.306458995922,2477.062633175309,35,1353.0,0.0,739,13,0.017591339648173207,962.0,1.3017591339648173,0.0,74.0,962.0,0.9357976653696498,1321.9019444444446,44,0,0.0,0.0,0,40,261.0463888888889,0.0,frozen_artifacts/v41r4_may/loop_wall_v4/2025-05-05/B0/dayahead/FROZEN_JOINT_DECISION.json,frozen_artifacts/v41r4_actual_eta95_qsafe_robust_v2_perf1/common_inputs/2025-05-05/B0/ACTUAL_JOB_REPLAY.json,frozen_artifacts/v41r4_actual_eta95_qsafe_robust_v2_perf1/common_inputs/2025-05-05/B0/H4_SCORE.json,frozen_artifacts/v41r4_may/loop_wall_v4/2025-05-05/B0/dayahead/PLANNING_RESULT.json,frozen_artifacts/v41r4_may/loop_wall_v4/2025-05-05/B0/actual/authority/ACTUAL_WORKLOAD_CONTRIBUTORS.parquet
2025-05-05,B1,31,1052.2800578319564,5078.858359807624,26,379.12127381073685,2372.6370069164636,35,1353.0,0.0,739,13,0.017591339648173207,962.0,1.3017591339648173,0.0,74.0,962.0,0.9357976653696498,1351.1644444444446,54,0,0.0,133.5,19,40,261.0463888888889,0.0,frozen_artifacts/v41r4_may/loop_wall_v4/2025-05-05/B1/dayahead/FROZEN_JOINT_DECISION.json,frozen_artifacts/v41r4_actual_eta95_qsafe_robust_v2_perf1/common_inputs/2025-05-05/B1/ACTUAL_JOB_REPLAY.json,frozen_artifacts/v41r4_actual_eta95_qsafe_robust_v2_perf1/common_inputs/2025-05-05/B1/H4_SCORE.json,frozen_artifacts/v41r4_may/loop_wall_v4/2025-05-05/B1/dayahead/PLANNING_RESULT.json,frozen_artifacts/v41r4_may/loop_wall_v4/2025-05-05/B0/actual/authority/ACTUAL_WORKLOAD_CONTRIBUTORS.parquet
2025-05-05,B2,31,1052.2800578319564,5078.858359807624,26,398.306458995922,2477.062633175309,35,1353.0,0.0,739,13,0.017591339648173207,962.0,1.3017591339648173,0.0,74.0,962.0,0.9357976653696498,1321.9019444444446,44,0,0.0,0.0,0,40,261.0463888888889,0.0,frozen_artifacts/v41r4_may/loop_wall_v4/2025-05-05/B2/dayahead/FROZEN_JOINT_DECISION.json,frozen_artifacts/v41r4_actual_eta95_qsafe_robust_v2_perf1/common_inputs/2025-05-05/B2/ACTUAL_JOB_REPLAY.json,frozen_artifacts/v41r4_actual_eta95_qsafe_robust_v2_perf1/common_inputs/2025-05-05/B2/H4_SCORE.json,frozen_artifacts/v41r4_may/loop_wall_v4/2025-05-05/B2/dayahead/PLANNING_RESULT.json,frozen_artifacts/v41r4_may/loop_wall_v4/2025-05-05/B0/actual/authority/ACTUAL_WORKLOAD_CONTRIBUTORS.parquet
2025-05-05,B3,31,1052.2800578319564,5078.858359807624,26,379.12127381073685,2372.6370069164636,35,1353.0,0.0,739,13,0.017591339648173207,962.0,1.3017591339648173,0.0,74.0,962.0,0.9357976653696498,1351.1644444444446,54,0,0.0,133.5,19,40,261.0463888888889,0.0,frozen_artifacts/v41r4_may/loop_wall_v4/2025-05-05/B3/dayahead/FROZEN_JOINT_DECISION.json,frozen_artifacts/v41r4_actual_eta95_qsafe_robust_v2_perf1/common_inputs/2025-05-05/B3/ACTUAL_JOB_REPLAY.json,frozen_artifacts/v41r4_actual_eta95_qsafe_robust_v2_perf1/common_inputs/2025-05-05/B3/H4_SCORE.json,frozen_artifacts/v41r4_may/loop_wall_v4/2025-05-05/B3/dayahead/PLANNING_RESULT.json,frozen_artifacts/v41r4_may/loop_wall_v4/2025-05-05/B0/actual/authority/ACTUAL_WORKLOAD_CONTRIBUTORS.parquet
2025-05-06,B0,46,4182.3183223378,18497.55222222232,81,2025.1627688725177,3120.0,57,8388.0,0.0,851,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3643.5008333333335,22,0,0.0,0.0,0,30,79.71833333333332,0.0,frozen_artifacts/v41r4_may/loop_wall_v4/2025-05-06/B0/dayahead/FROZEN_JOINT_DECISION.json,frozen_artifacts/v41r4_actual_eta95_qsafe_robust_v2_perf1/common_inputs/2025-05-06/B0/ACTUAL_JOB_REPLAY.json,frozen_artifacts/v41r4_actual_eta95_qsafe_robust_v2_perf1/common_inputs/2025-05-06/B0/H4_SCORE.json,frozen_artifacts/v41r4_may/loop_wall_v4/2025-05-06/B0/dayahead/PLANNING_RESULT.json,frozen_artifacts/v41r4_may/loop_wall_v4/2025-05-06/B0/actual/authority/ACTUAL_WORKLOAD_CONTRIBUTORS.parquet
2025-05-06,B1,46,4182.3183223378,18497.55222222232,81,1982.323262699678,3064.0,57,8388.0,0.0,851,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3725.5008333333335,22,0,0.0,252.75,16,30,79.71833333333332,0.0,frozen_artifacts/v41r4_may/loop_wall_v4/2025-05-06/B1/dayahead/FROZEN_JOINT_DECISION.json,frozen_artifacts/v41r4_actual_eta95_qsafe_robust_v2_perf1/common_inputs/2025-05-06/B1/ACTUAL_JOB_REPLAY.json,frozen_artifacts/v41r4_actual_eta95_qsafe_robust_v2_perf1/common_inputs/2025-05-06/B1/H4_SCORE.json,frozen_artifacts/v41r4_may/loop_wall_v4/2025-05-06/B1/dayahead/PLANNING_RESULT.json,frozen_artifacts/v41r4_may/loop_wall_v4/2025-05-06/B0/actual/authority/ACTUAL_WORKLOAD_CONTRIBUTORS.parquet
2025-05-06,B2,46,4182.3183223378,18497.55222222232,81,2025.1627688725177,3120.0,57,8388.0,0.0,851,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3643.5008333333335,22,0,0.0,0.0,0,30,79.71833333333332,0.0,frozen_artifacts/v41r4_may/loop_wall_v4/2025-05-06/B2/dayahead/FROZEN_JOINT_DECISION.json,frozen_artifacts/v41r4_actual_eta95_qsafe_robust_v2_perf1/common_inputs/2025-05-06/B2/ACTUAL_JOB_REPLAY.json,frozen_artifacts/v41r4_actual_eta95_qsafe_robust_v2_perf1/common_inputs/2025-05-06/B2/H4_SCORE.json,frozen_artifacts/v41r4_may/loop_wall_v4/2025-05-06/B2/dayahead/PLANNING_RESULT.json,frozen_artifacts/v41r4_may/loop_wall_v4/2025-05-06/B0/actual/authority/ACTUAL_WORKLOAD_CONTRIBUTORS.parquet
2025-05-06,B3,46,4182.3183223378,18497.55222222232,81,1980.5948676379498,3064.0,57,8388.0,0.0,851,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3725.5008333333335,22,0,0.0,261.5,17,30,79.71833333333332,0.0,frozen_artifacts/v41r4_may/loop_wall_v4/2025-05-06/B3/dayahead/FROZEN_JOINT_DECISION.json,frozen_artifacts/v41r4_actual_eta95_qsafe_robust_v2_perf1/common_inputs/2025-05-06/B3/ACTUAL_JOB_REPLAY.json,frozen_artifacts/v41r4_actual_eta95_qsafe_robust_v2_perf1/common_inputs/2025-05-06/B3/H4_SCORE.json,frozen_artifacts/v41r4_may/loop_wall_v4/2025-05-06/B3/dayahead/PLANNING_RESULT.json,frozen_artifacts/v41r4_may/loop_wall_v4/2025-05-06/B0/actual/authority/ACTUAL_WORKLOAD_CONTRIBUTORS.parquet
2025-05-07,B0,5,22.926108483519307,721.2083917532805,81,1683.1494426139657,2844.127846070841,81,1987.0,0.0,6290,30,0.0047694753577106515,10495.0,1.6685214626391096,0.0,3370.0,13954.0,1.0511487758945386,17926.363611111112,5698,0,0.0,0.0,0,19,75.53305555555555,0.0,frozen_artifacts/v41r4_may/loop_wall_v4/2025-05-07/B0/dayahead/FROZEN_JOINT_DECISION.json,frozen_artifacts/v41r4_actual_eta95_qsafe_robust_v2_perf1/common_inputs/2025-05-07/B0/ACTUAL_JOB_REPLAY.json,frozen_artifacts/v41r4_actual_eta95_qsafe_robust_v2_perf1/common_inputs/2025-05-07/B0/H4_SCORE.json,frozen_artifacts/v41r4_may/loop_wall_v4/2025-05-07/B0/dayahead/PLANNING_RESULT.json,frozen_artifacts/v41r4_may/loop_wall_v4/2025-05-07/B0/actual/authority/ACTUAL_WORKLOAD_CONTRIBUTORS.parquet
2025-05-07,B1,5,22.926108483519307,721.2083917532805,81,1674.272899404089,2836.127846070841,81,1987.0,0.0,6290,30,0.0047694753577106515,10495.0,1.6685214626391096,0.0,3370.0,13954.0,1.0511487758945386,17945.536944444448,5700,0,0.0,60.25,12,19,75.53305555555555,0.0,frozen_artifacts/v41r4_may/loop_wall_v4/2025-05-07/B1/dayahead/FROZEN_JOINT_DECISION.json,frozen_artifacts/v41r4_actual_eta95_qsafe_robust_v2_perf1/common_inputs/2025-05-07/B1/ACTUAL_JOB_REPLAY.json,frozen_artifacts/v41r4_actual_eta95_qsafe_robust_v2_perf1/common_inputs/2025-05-07/B1/H4_SCORE.json,frozen_artifacts/v41r4_may/loop_wall_v4/2025-05-07/B1/dayahead/PLANNING_RESULT.json,frozen_artifacts/v41r4_may/loop_wall_v4/2025-05-07/B0/actual/authority/ACTUAL_WORKLOAD_CONTRIBUTORS.parquet
2025-05-07,B2,5,22.926108483519307,721.2083917532805,81,1683.1494426139657,2844.127846070841,81,1987.0,0.0,6290,30,0.0047694753577106515,10495.0,1.6685214626391096,0.0,3370.0,13954.0,1.0511487758945386,17926.363611111112,5698,0,0.0,0.0,0,19,75.53305555555555,0.0,frozen_artifacts/v41r4_may/loop_wall_v4/2025-05-07/B2/dayahead/FROZEN_JOINT_DECISION.json,frozen_artifacts/v41r4_actual_eta95_qsafe_robust_v2_perf1/common_inputs/2025-05-07/B2/ACTUAL_JOB_REPLAY.json,frozen_artifacts/v41r4_actual_eta95_qsafe_robust_v2_perf1/common_inputs/2025-05-07/B2/H4_SCORE.json,frozen_artifacts/v41r4_may/loop_wall_v4/2025-05-07/B2/dayahead/PLANNING_RESULT.json,frozen_artifacts/v41r4_may/loop_wall_v4/2025-05-07/B0/actual/authority/ACTUAL_WORKLOAD_CONTRIBUTORS.parquet
2025-05-07,B3,5,22.926108483519307,721.2083917532805,81,1674.272899404089,2836.127846070841,81,1987.0,0.0,6290,30,0.0047694753577106515,10495.0,1.6685214626391096,0.0,3370.0,13954.0,1.0511487758945386,17945.536944444448,5700,0,0.0,60.25,12,19,75.53305555555555,0.0,frozen_artifacts/v41r4_may/loop_wall_v4/2025-05-07/B3/dayahead/FROZEN_JOINT_DECISION.json,frozen_artifacts/v41r4_actual_eta95_qsafe_robust_v2_perf1/common_inputs/2025-05-07/B3/ACTUAL_JOB_REPLAY.json,frozen_artifacts/v41r4_actual_eta95_qsafe_robust_v2_perf1/common_inputs/2025-05-07/B3/H4_SCORE.json,frozen_artifacts/v41r4_may/loop_wall_v4/2025-05-07/B3/dayahead/PLANNING_RESULT.json,frozen_artifacts/v41r4_may/loop_wall_v4/2025-05-07/B0/actual/authority/ACTUAL_WORKLOAD_CONTRIBUTORS.parquet
2025-05-08,B0,16,238.44441811335986,2117.6772931423097,81,2236.4752090988172,3120.0,60,3627.0,0.0,4842,1,0.00020652622883106156,7.0,0.0014456836018174309,0.0,7.0,28.0,0.002701659590891548,13690.994722222222,4324,0,0.0,0.0,0,63,1301.2475000000002,0.0,frozen_artifacts/v41r4_may/loop_wall_v4/2025-05-08/B0/dayahead/FROZEN_JOINT_DECISION.json,frozen_artifacts/v41r4_actual_eta95_qsafe_robust_v2_perf1/common_inputs/2025-05-08/B0/ACTUAL_JOB_REPLAY.json,frozen_artifacts/v41r4_actual_eta95_qsafe_robust_v2_perf1/common_inputs/2025-05-08/B0/H4_SCORE.json,frozen_artifacts/v41r4_may/loop_wall_v4/2025-05-08/B0/dayahead/PLANNING_RESULT.json,frozen_artifacts/v41r4_may/loop_wall_v4/2025-05-08/B0/actual/authority/ACTUAL_WORKLOAD_CONTRIBUTORS.parquet
2025-05-08,B1,16,238.44441811335986,2117.6772931423097,81,2199.413480703756,3056.0,58,3627.0,0.0,4842,1,0.00020652622883106156,7.0,0.0014456836018174309,0.0,7.0,28.0,0.002701659590891548,13691.494722222222,4324,0,0.0,217.75,12,63,1301.2475000000002,0.0,frozen_artifacts/v41r4_may/loop_wall_v4/2025-05-08/B1/dayahead/FROZEN_JOINT_DECISION.json,frozen_artifacts/v41r4_actual_eta95_qsafe_robust_v2_perf1/common_inputs/2025-05-08/B1/ACTUAL_JOB_REPLAY.json,frozen_artifacts/v41r4_actual_eta95_qsafe_robust_v2_perf1/common_inputs/2025-05-08/B1/H4_SCORE.json,frozen_artifacts/v41r4_may/loop_wall_v4/2025-05-08/B1/dayahead/PLANNING_RESULT.json,frozen_artifacts/v41r4_may/loop_wall_v4/2025-05-08/B0/actual/authority/ACTUAL_WORKLOAD_CONTRIBUTORS.parquet
