model,seed,training_mode,horizon_hours,role,N_days,N_windows,N_positive,N_zero,Q50_MAE,Q50_WAPE,unrepaired_raw_Q90_pinball,unrepaired_raw_coverage,raw_crossing_fraction,raw_Q90_pinball,calibrated_Q90_pinball,raw_coverage,calibrated_coverage,positive_coverage,zero_coverage,burst_threshold,N_burst,burst_coverage,burst_mean_miss_GPUh,burst_P90_miss_GPUh,mean_underprediction_GPUh,P90_underprediction_GPUh,mean_overprediction_GPUh,P90_overprediction_GPUh,mean_forecast_requirement,mean_raw_requirement,actionable_coverage,cap_activation,physical_cap_activation,historical_cap_activation,physical_oracle_coverage,log_space_Q90_pinball,actual_secured_reserve,calibration_days_min
F3_DEEPAR,20260924,expanding,4,EXPOSED_EVALUATION,88,7128,6403,725,1109.7482651119374,0.8394347555832222,629.4950681058815,0.8525533108866442,0.0,629.4950681058815,632.9766796875019,0.8525533108866442,0.917368125701459,0.9080118694362018,1.0,3005.643902777775,677,0.34859675036927623,3752.730632043524,12868.918106051991,366.78439920355083,0.0,3028.707204043063,6718.585247386202,3983.941291363706,2207.506002092201,0.8862233445566778,0.5332491582491582,0.5332491582491582,0.04152637485970819,0.9076879910213244,0.3230433478895262,NOT_RUN,84
F3_DEEPAR,20260924,expanding,4,MAY_HISTORICAL,31,2511,2463,48,1709.3139183069864,0.8504539551847091,1046.0805195696398,0.8363201911589009,0.0,1046.0805195696398,1089.11351906331,0.8363201911589009,0.9231381919553963,0.9216402760860739,1.0,3005.643902777775,359,0.5459610027855153,5110.009127032617,11731.10835036814,737.8466593017735,0.0,4250.515256917139,9665.925437736714,5522.552739944673,2879.5359008011237,0.8474711270410196,0.6455595380326563,0.6455595380326563,0.10593389088012745,0.8594185583432895,0.2785297642907532,NOT_RUN,226
F3_DEEPAR,20260925,expanding,4,DEVELOPMENT,58,4698,3950,748,898.9693903348349,0.8944840330263997,472.2457888951377,0.7741592166879523,0.0,472.2457888951377,442.7549202033177,0.7741592166879523,0.8565346956151554,0.8293670886075949,1.0,3005.643902777775,427,0.3161592505854801,2578.675138455736,7103.0567316229335,289.54748982315004,544.8725710195292,1821.6217936248272,4385.122353076494,2537.088767048449,1427.3866011748266,0.8286504895700298,0.27522349936143037,0.27522349936143037,0.07109408258833547,0.9114516815666242,0.3679212361071316,NOT_RUN,0
F3_DEEPAR,20260925,expanding,4,EXPOSED_EVALUATION,88,7128,6403,725,1135.9013387755922,0.8592174393582546,687.3311339204747,0.8061167227833894,0.0,687.3311339204747,686.8010317551029,0.8061167227833894,0.8959034792368126,0.8841168202405123,1.0,3005.643902777775,677,0.27326440177252587,4446.668759191769,15356.483497085119,445.7541597691792,48.02312086705723,2856.222879628417,6873.636060302693,3732.487206383432,1858.2672282740991,0.8710718294051627,0.4471099887766554,0.4471099887766554,0.04910213243546577,0.9076879910213244,0.33783034239777127,NOT_RUN,84
F3_DEEPAR,20260925,expanding,4,MAY_HISTORICAL,31,2511,2463,48,1785.9299854065275,0.8885735987432422,1109.4451267019374,0.7741935483870968,0.0,1109.4451267019374,1173.0028466573033,0.7741935483870968,0.8857029072082836,0.8834754364596021,1.0,3005.643902777775,359,0.5431754874651811,5052.769772151699,13800.624869294677,744.896617562474,146.69296235035108,5025.958908510767,12261.547383117882,6290.9464332776015,2936.6432626831347,0.8100358422939068,0.6308243727598566,0.6308243727598566,0.17960971724412583,0.8594185583432895,0.30208334500095335,NOT_RUN,226
F3_DEEPAR,20260926,expanding,4,DEVELOPMENT,58,4698,3950,748,928.3533303078547,0.9237213634804241,485.46499091954587,0.7869306087696892,0.0,485.46499091954587,454.1118283003149,0.7869306087696892,0.8478075776926352,0.8189873417721519,1.0,3005.643902777775,427,0.2459016393442623,2815.9926992719243,6440.511960207101,313.31175956835585,629.4443435110159,1721.3124468879464,4296.718504091668,2413.015150566362,1495.7740641659298,0.8267347807577693,0.2716049382716049,0.2716049382716049,0.05449127288207748,0.9114516815666242,0.3818293062272584,NOT_RUN,0
F3_DEEPAR,20260926,expanding,4,EXPOSED_EVALUATION,88,7128,6403,725,1122.1235813425346,0.8487956808325612,655.2461988334437,0.8397867564534232,0.0,655.2461988334437,650.1635853137632,0.8397867564534232,0.9085297418630752,0.8981727315320943,1.0,3005.643902777775,677,0.32200886262924666,4008.3396388294955,15345.515923779114,397.58137836713905,0.0,2923.4034478333815,6615.866884669562,3847.840555990436,1983.7521744884893,0.8800505050505051,0.5331088664421998,0.5331088664421998,0.01978114478114478,0.9076879910213244,0.32396368878111037,NOT_RUN,84
F3_DEEPAR,20260926,expanding,4,MAY_HISTORICAL,31,2511,2463,48,1692.8885821124004,0.8422816750772846,1030.4576965647611,0.8351254480286738,0.0,1030.4576965647611,1050.687700345734,0.8351254480286738,0.9251294305057746,0.9236703207470565,1.0,3005.643902777775,359,0.5793871866295265,4852.4465674823205,15986.212253232236,704.0842785927866,0.0,4170.118496122263,8839.487569723286,5475.918359858784,2649.8848590767275,0.8442851453604142,0.6754281162883313,0.6754281162883313,0.06849860613301474,0.8594185583432895,0.28176926054850426,NOT_RUN,226
F1_LGBM,20260924,fixed,1,DEVELOPMENT,58,5394,3626,1768,233.63618145114899,0.9713204685841808,170.1275298253543,0.7968112717834631,0.005005561735261402,170.1273220998829,161.79245628333626,0.7968112717834631,0.8767148683722655,0.8166023166023166,1.0,871.7389583333278,327,0.1162079510703364,1815.4256911476798,4350.868284677221,126.1417080646737,93.7949763049495,482.6491902512993,1165.6190218380414,597.0420832866132,221.66086846489188,0.8674453096032629,0.246384872080089,0.246384872080089,0.010011123470522803,0.9323322209862811,0.4854283526828189,NOT_RUN,0
F1_LGBM,20260924,fixed,1,EXPOSED_EVALUATION,88,8184,6343,1841,308.9501295157494,0.9605543477277534,212.42789792118958,0.8086510263929618,0.0,212.42789792118958,206.7536207806775,0.8086510263929618,0.9255865102639296,0.903988648904304,1.0,871.7389583333278,498,0.2248995983935743,2653.6944693551504,6626.832779136055,166.2370090190583,0.0,571.40312663525,1298.045578666072,726.8034411539892,273.4846888865676,0.906158357771261,0.36326979472140764,0.36326979472140764,0.002932551319648094,0.9309628543499511,0.38402353692752106,NOT_RUN,84
F1_LGBM,20260924,fixed,1,MAY_HISTORICAL,31,2883,2492,391,462.236178266488,0.9639328407211641,332.0317340095782,0.7766215747485259,0.0,332.0317340095782,309.1017623905174,0.7766215747485259,0.9025320846340618,0.887239165329053,1.0,871.7389583333278,267,0.32209737827715357,2692.4382612346417,4407.104325274484,254.63022961914376,0.0,799.3455573328805,1845.2002609873498,1024.246845615614,344.2737533682323,0.8671522719389525,0.5362469649670483,0.5362469649670483,0.002428026361429067,0.8980228928199792,0.38297322870267664,NOT_RUN,226
F1_LGBM,20260925,fixed,1,DEVELOPMENT,58,5394,3626,1768,233.63618145114899,0.9713204685841808,170.1275298253543,0.7968112717834631,0.005005561735261402,170.1273220998829,161.79245628333626,0.7968112717834631,0.8767148683722655,0.8166023166023166,1.0,871.7389583333278,327,0.1162079510703364,1815.4256911476798,4350.868284677221,126.1417080646737,93.7949763049495,482.6491902512993,1165.6190218380414,597.0420832866132,221.66086846489188,0.8674453096032629,0.246384872080089,0.246384872080089,0.010011123470522803,0.9323322209862811,0.4854283526828189,NOT_RUN,0
F1_LGBM,20260925,fixed,1,EXPOSED_EVALUATION,88,8184,6343,1841,308.9501295157494,0.9605543477277534,212.42789792118958,0.8086510263929618,0.0,212.42789792118958,206.7536207806775,0.8086510263929618,0.9255865102639296,0.903988648904304,1.0,871.7389583333278,498,0.2248995983935743,2653.6944693551504,6626.832779136055,166.2370090190583,0.0,571.40312663525,1298.045578666072,726.8034411539892,273.4846888865676,0.906158357771261,0.36326979472140764,0.36326979472140764,0.002932551319648094,0.9309628543499511,0.38402353692752106,NOT_RUN,84
F1_LGBM,20260925,fixed,1,MAY_HISTORICAL,31,2883,2492,391,462.236178266488,0.9639328407211641,332.0317340095782,0.7766215747485259,0.0,332.0317340095782,309.1017623905174,0.7766215747485259,0.9025320846340618,0.887239165329053,1.0,871.7389583333278,267,0.32209737827715357,2692.4382612346417,4407.104325274484,254.63022961914376,0.0,799.3455573328805,1845.2002609873498,1024.246845615614,344.2737533682323,0.8671522719389525,0.5362469649670483,0.5362469649670483,0.002428026361429067,0.8980228928199792,0.38297322870267664,NOT_RUN,226
F1_LGBM,20260926,fixed,1,DEVELOPMENT,58,5394,3626,1768,233.63618145114899,0.9713204685841808,170.1275298253543,0.7968112717834631,0.005005561735261402,170.1273220998829,161.79245628333626,0.7968112717834631,0.8767148683722655,0.8166023166023166,1.0,871.7389583333278,327,0.1162079510703364,1815.4256911476798,4350.868284677221,126.1417080646737,93.7949763049495,482.6491902512993,1165.6190218380414,597.0420832866132,221.66086846489188,0.8674453096032629,0.246384872080089,0.246384872080089,0.010011123470522803,0.9323322209862811,0.4854283526828189,NOT_RUN,0
F1_LGBM,20260926,fixed,1,EXPOSED_EVALUATION,88,8184,6343,1841,308.9501295157494,0.9605543477277534,212.42789792118958,0.8086510263929618,0.0,212.42789792118958,206.7536207806775,0.8086510263929618,0.9255865102639296,0.903988648904304,1.0,871.7389583333278,498,0.2248995983935743,2653.6944693551504,6626.832779136055,166.2370090190583,0.0,571.40312663525,1298.045578666072,726.8034411539892,273.4846888865676,0.906158357771261,0.36326979472140764,0.36326979472140764,0.002932551319648094,0.9309628543499511,0.38402353692752106,NOT_RUN,84
F1_LGBM,20260926,fixed,1,MAY_HISTORICAL,31,2883,2492,391,462.236178266488,0.9639328407211641,332.0317340095782,0.7766215747485259,0.0,332.0317340095782,309.1017623905174,0.7766215747485259,0.9025320846340618,0.887239165329053,1.0,871.7389583333278,267,0.32209737827715357,2692.4382612346417,4407.104325274484,254.63022961914376,0.0,799.3455573328805,1845.2002609873498,1024.246845615614,344.2737533682323,0.8671522719389525,0.5362469649670483,0.5362469649670483,0.002428026361429067,0.8980228928199792,0.38297322870267664,NOT_RUN,226
F3_DEEPAR,20260924,fixed,1,DEVELOPMENT,58,5394,3626,1768,235.62624992363442,0.9795939912432272,156.02461831033565,0.8424175009269559,0.0,156.02461831033565,155.95435543403542,0.8424175009269559,0.8997033741193919,0.850799779371208,1.0,871.7389583333278,327,0.24464831804281345,1622.3723151685338,4072.2123131512976,109.3015583976725,3.816149329512941,575.8295287613017,1401.1013226373977,707.0625714636169,356.71331725122315,0.8809788654060067,0.28809788654060065,0.28809788654060065,0.034297367445309604,0.9323322209862811,0.44024071873178894,NOT_RUN,0
F3_DEEPAR,20260924,fixed,1,EXPOSED_EVALUATION,88,8184,6343,1841,310.9651344597483,0.9668191832942081,211.05691720039388,0.8641251221896383,0.0,211.05691720039388,219.2837373987927,0.8641251221896383,0.9138563049853372,0.8888538546429134,1.0,871.7389583333278,498,0.24899598393574296,2634.756383125419,6597.859674505861,167.5012900572216,0.0,685.3257634729326,1736.5577979206764,839.4617969535086,472.3273984146025,0.8938172043010753,0.34420821114369504,0.34420821114369504,0.028958944281524925,0.9309628543499511,0.39474994513349804,NOT_RUN,84
F3_DEEPAR,20260924,fixed,1,MAY_HISTORICAL,31,2883,2492,391,463.8703770353733,0.9673407476217062,315.4496184960258,0.8664585501214013,0.0,315.4496184960258,334.3704988862837,0.8664585501214013,0.9195282691640652,0.9069020866773676,1.0,871.7389583333278,267,0.4419475655430712,2488.3231535864943,3972.145861633571,235.93462164035233,0.0,1220.2933940996663,2919.3921776034967,1463.890290361191,819.7218282992667,0.8730489073881373,0.5497745404092959,0.5497745404092959,0.05549774540409296,0.8980228928199792,0.3962646220036038,NOT_RUN,226
F3_DEEPAR,20260925,fixed,1,DEVELOPMENT,58,5394,3626,1768,235.58312269643693,0.979414693849005,160.40655041316418,0.8236929922135706,0.0,160.40655041316418,159.33115639606646,0.8236929922135706,0.89265850945495,0.8403199117484832,1.0,871.7389583333278,327,0.22018348623853212,1659.7780994220273,3864.9040302931053,111.95416997558794,25.774086799808625,585.7240341803729,1399.7414837571027,714.3044653047726,316.33544535454797,0.8763440860215054,0.28568780126066,0.28568780126066,0.034482758620689655,0.9323322209862811,0.4478385916749168,NOT_RUN,0
F3_DEEPAR,20260925,fixed,1,EXPOSED_EVALUATION,88,8184,6343,1841,311.2166378892594,0.9676011305717961,215.8457005746124,0.8283235581622679,0.0,215.8457005746124,214.2388722229703,0.8283235581622679,0.9051808406647116,0.8776604130537601,1.0,871.7389583333278,498,0.12048192771084337,2792.6188312984136,6628.380456218007,177.0459116724156,0.0,548.9755171779623,1263.2283377375875,693.5669290433442,340.06314104090455,0.8934506353861192,0.32746823069403713,0.32746823069403713,0.004398826979472141,0.9309628543499511,0.4001208213375564,NOT_RUN,84
F3_DEEPAR,20260925,fixed,1,MAY_HISTORICAL,31,2883,2492,391,466.20970488280665,0.9722191086055031,325.28598590919387,0.8234477974332293,0.0,325.28598590919387,329.9180656055545,0.8234477974332293,0.9125910509885536,0.898876404494382,1.0,871.7389583333278,267,0.3333333333333333,2757.2387874752526,5053.080859656654,259.51598374168634,0.0,963.536802380368,2121.164839652988,1183.5523365405586,529.3849361510977,0.8744363510232397,0.5744016649323621,0.5744016649323621,0.015608740894901144,0.8980228928199792,0.4008213086457686,NOT_RUN,226
F3_DEEPAR,20260926,fixed,1,DEVELOPMENT,58,5394,3626,1768,236.46494151240086,0.9830807727080602,158.83879476150864,0.8242491657397107,0.0,158.83879476150864,154.15071701596864,0.8242491657397107,0.8815350389321468,0.8237727523441809,1.0,871.7389583333278,327,0.1529051987767584,1779.6742121611012,4318.611938282862,121.190339054973,69.39849520204345,450.7941186649292,1171.7839187836842,570.1383807099439,328.64032133216983,0.8694846125324435,0.25046347793845014,0.25046347793845014,0.00982573229514275,0.9323322209862811,0.44827319481982264,NOT_RUN,0
F3_DEEPAR,20260926,fixed,1,EXPOSED_EVALUATION,88,8184,6343,1841,313.1469056817735,0.973602510546242,211.6576781721684,0.8368768328445748,0.0,211.6576781721684,214.42002974277793,0.8368768328445748,0.9095796676441837,0.8833359609017815,1.0,871.7389583333278,498,0.21686746987951808,2761.13618655393,6464.14751253244,175.52484935976702,0.0,564.476653189876,1360.5036784390475,710.5891273679064,345.24744017685845,0.8917399804496579,0.33980938416422285,0.33980938416422285,0.006720430107526882,0.9309628543499511,0.3939698937581234,NOT_RUN,84
F3_DEEPAR,20260926,fixed,1,MAY_HISTORICAL,31,2883,2492,391,468.6521093470913,0.9773124223358935,320.79724312518766,0.8227540756156781,0.0,320.79724312518766,321.05006908631646,0.8227540756156781,0.9063475546305931,0.891653290529695,1.0,871.7389583333278,267,0.33707865168539325,2658.4339061155583,4952.341964411975,250.92841255900015,0.0,952.1449778321636,2167.768533565962,1180.7480831750406,542.8736005148621,0.8668054110301769,0.5730142212972598,0.5730142212972598,0.012140131807145335,0.8980228928199792,0.39116267604822236,NOT_RUN,226
SEASONAL,0,fixed,1,DEVELOPMENT,58,5394,3626,1768,235.9025464507889,0.9807426680900965,167.01332165368927,0.8261030774935113,0.0,167.01332165368927,169.39515479662094,0.8261030774935113,0.8958101594364108,0.8450082735797021,1.0,871.7389583333278,327,0.12844036697247707,1769.3354579453921,4050.4755868288275,118.63055516248814,24.663444110368804,626.2765515038162,1475.75382439323,748.1805974413156,305.9557368784245,0.885799035965888,0.30051909529106413,0.30051909529106413,0.03837597330367074,0.9323322209862811,0.4593688928598218,NOT_RUN,0
SEASONAL,0,fixed,1,EXPOSED_EVALUATION,88,8184,6343,1841,311.20771907583924,0.9675734011611604,221.42727579321453,0.7967986314760508,0.0,221.42727579321453,217.9945648284983,0.7967986314760508,0.8990713587487781,0.8697777077092859,1.0,871.7389583333278,498,0.14056224899598393,2820.2094603281485,6484.837068820353,180.3197315532065,3.977346098932514,557.0680643061246,1310.8354467953084,698.3856562907156,306.63275409674696,0.8873411534701857,0.2882453567937439,0.2882453567937439,0.013074291300097752,0.9309628543499511,0.4025415937892659,NOT_RUN,84
SEASONAL,0,fixed,1,MAY_HISTORICAL,31,2883,2492,391,463.56392848884275,0.9667016894261754,343.0982711748951,0.7426292056885189,0.0,343.0982711748951,325.051709779129,0.7426292056885189,0.8844953173777316,0.8663723916532905,1.0,871.7389583333278,267,0.21722846441947566,2906.9219759205444,4456.47618353943,276.6047370469348,68.48539886765619,761.0744643688769,1821.0414983793503,964.0012452238191,315.95857215670395,0.8605619146722164,0.38432188692334374,0.38432188692334374,0.019077349982656956,0.8980228928199792,0.39858133924313033,NOT_RUN,226
TRIVIAL_CAP,0,fixed,1,DEVELOPMENT,58,5394,3626,1768,760.0996066617231,3.1600426848599548,164.26364377085648,0.9323322209862811,0.0,164.26364377085648,164.26364377085648,0.9323322209862811,0.9323322209862811,0.8993381136238279,1.0,871.7389583333278,327,0.0,1814.9437835541964,4410.001555555555,110.31710388085526,0.0,649.7825027808676,780.0,780.0,780.0,0.9323322209862811,0.0,0.0,0.0,0.9323322209862811,0.4581384834292917,NOT_RUN,0
TRIVIAL_CAP,0,fixed,1,EXPOSED_EVALUATION,88,8184,6343,1841,803.2903846597699,2.4975036349143434,218.30012174500393,0.9309628543499511,0.0,218.30012174500393,218.30012174500393,0.9309628543499511,0.9309628543499511,0.9109254296074413,1.0,871.7389583333278,498,0.0,2828.338750000002,6464.135333333338,172.46385409878368,0.0,630.8265305609862,780.0,780.0,780.0,0.9309628543499511,0.0,0.0,0.0,0.9309628543499511,0.41484554545477914,NOT_RUN,84
TRIVIAL_CAP,0,fixed,1,MAY_HISTORICAL,31,2883,2492,391,886.0643935715112,1.84777091910113,322.84480394650643,0.8980228928199792,0.0,322.84480394650643,322.84480394650643,0.8980228928199792,0.8980228928199792,0.8820224719101124,1.0,871.7389583333278,267,0.0,3157.3725488972136,5408.880388888897,292.7979557366942,15.112277777778521,593.2664378348171,780.0,780.0,780.0,0.8980228928199792,0.0,0.0,0.0,0.8980228928199792,0.4048129973078947,NOT_RUN,226
TRIVIAL_TRAIN_MAX,0,fixed,1,DEVELOPMENT,58,5394,3626,1768,15339.142898900009,63.77104511680503,1533.9142898900009,1.0,0.0,1533.9142898900009,1533.914289890001,1.0,1.0,1.0,1.0,871.7389583333278,327,1.0,0.0,0.0,0.0,0.0,15339.142898900016,15579.677500000005,15579.6775,15579.677499999998,0.9323322209862811,1.0,1.0,1.0,0.9323322209862811,0.699129263815006,NOT_RUN,0
TRIVIAL_TRAIN_MAX,0,fixed,1,EXPOSED_EVALUATION,88,8184,6343,1841,15281.572063884816,47.51181204904222,1537.5699613575266,0.9975562072336266,0.0,1537.5699613575266,1537.569961357527,0.9975562072336266,0.9975562072336266,0.9968469178622104,1.0,871.7389583333278,498,0.9598393574297188,193.35840026773664,0.0,11.765943711306555,0.0,15269.806120173513,15579.677500000005,15579.677499999998,15579.677499999996,0.9309628543499511,1.0,1.0,1.0,0.9309628543499511,0.6479265704557785,NOT_RUN,84
TRIVIAL_TRAIN_MAX,0,fixed,1,MAY_HISTORICAL,31,2883,2492,391,15249.057201506917,31.799906017078985,1584.4702079142094,0.9958376690946931,0.0,1584.4702079142094,1584.47020791421,0.9958376690946931,0.9958376690946931,0.9951845906902087,1.0,871.7389583333278,267,0.9550561797752809,803.9532688306296,0.0,74.45560970439753,0.0,15174.601591802526,15579.677500000005,15579.6775,15579.6775,0.8980228928199792,1.0,1.0,1.0,0.8980228928199792,0.6092250356118901,NOT_RUN,226
F1_LGBM,20260924,fixed,2,DEVELOPMENT,58,5162,3966,1196,454.2251396595032,0.9239435239894866,307.25192523796164,0.7696629213483146,0.0,307.25192523796164,289.1089065945508,0.7696629213483146,0.8731111972103835,0.8348461926374181,1.0,1597.606,387,0.24289405684754523,2169.9448640923824,6962.935098342152,195.3006774886712,261.1736502444659,1133.3829685474673,2915.808516155543,1429.6979881938428,537.7904782921524,0.8547074777218132,0.33204184424641614,0.33204184424641614,0.031189461449050757,0.9244478884153429,0.4548148475539659,NOT_RUN,0
F1_LGBM,20260924,fixed,2,EXPOSED_EVALUATION,88,7832,6675,1157,596.5926274743359,0.9116229310859757,375.5520240715152,0.8481869254341164,0.0,375.5520240715152,380.84071681516184,0.8481869254341164,0.9300306435137896,0.9179026217228464,1.0,1597.606,572,0.23601398601398602,3530.898127141287,11094.093422075148,262.75436879394135,0.0,1443.617849006147,3130.603882837077,1835.2926385086537,768.2144501673383,0.9111338100102145,0.5098314606741573,0.5098314606741573,0.005745658835546476,0.9253064351378958,0.36236060110458795,NOT_RUN,84
F1_LGBM,20260924,fixed,2,MAY_HISTORICAL,31,2759,2602,157,896.3671562845291,0.9139605765153344,609.1281552623167,0.7517216382747373,0.005799202609641174,609.0428551124272,564.4149145158146,0.7538963392533526,0.9017760057992026,0.8958493466564181,1.0,1597.606,330,0.35454545454545455,3761.513211957148,10016.232236378979,454.5143869048231,0.0,1553.5196630147377,3391.1420879252505,2079.755627183171,785.3439194090239,0.8564697354113809,0.5451250453062704,0.5451250453062704,0.006886553098948894,0.876766944545125,0.33212802716737355,NOT_RUN,226
F1_LGBM,20260925,fixed,2,DEVELOPMENT,58,5162,3966,1196,454.2251396595032,0.9239435239894866,307.25192523796164,0.7696629213483146,0.0,307.25192523796164,289.1089065945508,0.7696629213483146,0.8731111972103835,0.8348461926374181,1.0,1597.606,387,0.24289405684754523,2169.9448640923824,6962.935098342152,195.3006774886712,261.1736502444659,1133.3829685474673,2915.808516155543,1429.6979881938428,537.7904782921524,0.8547074777218132,0.33204184424641614,0.33204184424641614,0.031189461449050757,0.9244478884153429,0.4548148475539659,NOT_RUN,0
F1_LGBM,20260925,fixed,2,EXPOSED_EVALUATION,88,7832,6675,1157,596.5926274743359,0.9116229310859757,375.5520240715152,0.8481869254341164,0.0,375.5520240715152,380.84071681516184,0.8481869254341164,0.9300306435137896,0.9179026217228464,1.0,1597.606,572,0.23601398601398602,3530.898127141287,11094.093422075148,262.75436879394135,0.0,1443.617849006147,3130.603882837077,1835.2926385086537,768.2144501673383,0.9111338100102145,0.5098314606741573,0.5098314606741573,0.005745658835546476,0.9253064351378958,0.36236060110458795,NOT_RUN,84
F1_LGBM,20260925,fixed,2,MAY_HISTORICAL,31,2759,2602,157,896.3671562845291,0.9139605765153344,609.1281552623167,0.7517216382747373,0.005799202609641174,609.0428551124272,564.4149145158146,0.7538963392533526,0.9017760057992026,0.8958493466564181,1.0,1597.606,330,0.35454545454545455,3761.513211957148,10016.232236378979,454.5143869048231,0.0,1553.5196630147377,3391.1420879252505,2079.755627183171,785.3439194090239,0.8564697354113809,0.5451250453062704,0.5451250453062704,0.006886553098948894,0.876766944545125,0.33212802716737355,NOT_RUN,226
F1_LGBM,20260926,fixed,2,DEVELOPMENT,58,5162,3966,1196,454.2251396595032,0.9239435239894866,307.25192523796164,0.7696629213483146,0.0,307.25192523796164,289.1089065945508,0.7696629213483146,0.8731111972103835,0.8348461926374181,1.0,1597.606,387,0.24289405684754523,2169.9448640923824,6962.935098342152,195.3006774886712,261.1736502444659,1133.3829685474673,2915.808516155543,1429.6979881938428,537.7904782921524,0.8547074777218132,0.33204184424641614,0.33204184424641614,0.031189461449050757,0.9244478884153429,0.4548148475539659,NOT_RUN,0
F1_LGBM,20260926,fixed,2,EXPOSED_EVALUATION,88,7832,6675,1157,596.5926274743359,0.9116229310859757,375.5520240715152,0.8481869254341164,0.0,375.5520240715152,380.84071681516184,0.8481869254341164,0.9300306435137896,0.9179026217228464,1.0,1597.606,572,0.23601398601398602,3530.898127141287,11094.093422075148,262.75436879394135,0.0,1443.617849006147,3130.603882837077,1835.2926385086537,768.2144501673383,0.9111338100102145,0.5098314606741573,0.5098314606741573,0.005745658835546476,0.9253064351378958,0.36236060110458795,NOT_RUN,84
F1_LGBM,20260926,fixed,2,MAY_HISTORICAL,31,2759,2602,157,896.3671562845291,0.9139605765153344,609.1281552623167,0.7517216382747373,0.005799202609641174,609.0428551124272,564.4149145158146,0.7538963392533526,0.9017760057992026,0.8958493466564181,1.0,1597.606,330,0.35454545454545455,3761.513211957148,10016.232236378979,454.5143869048231,0.0,1553.5196630147377,3391.1420879252505,2079.755627183171,785.3439194090239,0.8564697354113809,0.5451250453062704,0.5451250453062704,0.006886553098948894,0.876766944545125,0.33212802716737355,NOT_RUN,226
F3_DEEPAR,20260924,fixed,2,DEVELOPMENT,58,5162,3966,1196,467.74288279429425,0.9514400893220571,271.2301037113706,0.8165439752034095,0.0,271.2301037113706,282.7167863120818,0.8165439752034095,0.8934521503293297,0.8613212304589006,1.0,1597.606,387,0.3850129198966408,1938.7994892318707,6530.769918712812,167.27226940022516,47.84471835827358,1321.717438518792,3407.5238734331247,1646.0608662536135,789.3153813756376,0.8643936458736924,0.339984502130957,0.339984502130957,0.09143742735373886,0.9244478884153429,0.4104341768041965,NOT_RUN,0
F3_DEEPAR,20260924,fixed,2,EXPOSED_EVALUATION,88,7832,6675,1157,612.6162307974516,0.9361077865053568,381.2531269453971,0.8463993871297242,0.0,381.2531269453971,401.6471388227298,0.8463993871297242,0.9145812053115424,0.8997752808988764,1.0,1597.606,572,0.3129370629370629,3472.115429672944,11882.107407446894,265.48159242328325,0.0,1627.137056417749,4292.523447708698,2016.0846222909138,1049.7278002416515,0.8904494382022472,0.40960163432073543,0.40960163432073543,0.05835035750766088,0.9253064351378958,0.3659346748922047,NOT_RUN,84
F3_DEEPAR,20260924,fixed,2,MAY_HISTORICAL,31,2759,2602,157,913.2488177886509,0.9311735823385265,571.6435158929505,0.8629938383472272,0.0,571.6435158929505,622.8275563426249,0.8629938383472272,0.920985864443639,0.9162182936202921,1.0,1597.606,330,0.5606060606060606,3112.6338897443047,10009.745557701839,378.8811185100783,0.0,2818.3454968355445,6843.787706136741,3420.2147293987214,1874.9774933829174,0.8513954331279449,0.5958680681406306,0.5958680681406306,0.14389271475172163,0.876766944545125,0.3449889778963466,NOT_RUN,226
F3_DEEPAR,20260925,fixed,2,DEVELOPMENT,58,5162,3966,1196,466.7925437779874,0.949506996009852,279.04886724316793,0.7884540875629601,0.0,279.04886724316793,282.06777917188504,0.7884540875629601,0.8793103448275862,0.8429147755925366,1.0,1597.606,387,0.35658914728682173,2021.7819517324613,6260.993904014811,180.14196609570843,115.16525025092389,1199.400096857475,2988.967649036392,1510.8738278968135,699.571003426142,0.8523827973653623,0.3016272762495157,0.3016272762495157,0.07342115459124371,0.9244478884153429,0.41979179198987454,NOT_RUN,0
F3_DEEPAR,20260925,fixed,2,EXPOSED_EVALUATION,88,7832,6675,1157,613.3592963436674,0.9372432272735373,395.80177332753,0.813585291113381,0.0,395.80177332753,392.7597946738469,0.813585291113381,0.901046986721144,0.8838951310861424,1.0,1597.606,572,0.18356643356643357,3872.9939826645896,12540.833125763982,295.8632270407034,0.0,1264.8289033721385,2981.0240543253926,1623.394834627883,756.7807189670598,0.8866189989785496,0.4013023493360572,0.4013023493360572,0.013151174668028601,0.9253064351378958,0.37555090340205594,NOT_RUN,84
F3_DEEPAR,20260925,fixed,2,MAY_HISTORICAL,31,2759,2602,157,915.1562174438375,0.9331184194248444,595.84119724254,0.8176875679594056,0.0,595.84119724254,620.0187636916601,0.8176875679594056,0.9166364624864081,0.9116064565718678,1.0,1597.606,330,0.4696969696969697,3536.0806945184386,10281.262280588819,429.0652710519844,0.0,2338.600197448742,5327.315781748488,2890.285277470013,1262.1854489856373,0.8575570859006887,0.6393620877129395,0.6393620877129395,0.06959043131569409,0.876766944545125,0.34881730259442034,NOT_RUN,226
