model,seed,training_mode,horizon_hours,role,axis,value,N_days,N_windows,N_positive,N_zero,Q50_MAE,Q50_WAPE,unrepaired_raw_Q90_pinball,unrepaired_raw_coverage,raw_crossing_fraction,raw_Q90_pinball,calibrated_Q90_pinball,raw_coverage,calibrated_coverage,positive_coverage,zero_coverage,burst_threshold,N_burst,burst_coverage,burst_mean_miss_GPUh,burst_P90_miss_GPUh,mean_underprediction_GPUh,P90_underprediction_GPUh,mean_overprediction_GPUh,P90_overprediction_GPUh,mean_forecast_requirement,mean_raw_requirement,actionable_coverage,cap_activation,physical_cap_activation,historical_cap_activation,physical_oracle_coverage,log_space_Q90_pinball,actual_secured_reserve,calibration_days_min
F2_TFT,20260924,fixed,4,EXPOSED_EVALUATION,lead_hours,13.25,88,88,79,9,1967.0414595501848,0.9118251794597926,1057.0795902753132,0.8295454545454546,0.0,1057.0795902753132,1033.8247469099051,0.8295454545454546,0.8409090909090909,0.8227848101265823,1.0,3005.643902777775,13,0.07692307692307693,6180.366774855391,16753.21626882253,921.4439048504978,2359.4625757141785,2045.2523254445696,3552.342075229234,3281.065649129427,2930.4154718572445,0.8295454545454546,0.8181818181818182,0.8181818181818182,0.0,0.8522727272727273,0.32180100456457705,NOT_RUN,84
F2_TFT,20260924,fixed,4,EXPOSED_EVALUATION,lead_hours,13.5,88,88,79,9,1891.949809779159,0.906018665248554,1019.4000353421311,0.8409090909090909,0.0,1019.4000353421311,999.5960617132528,0.8409090909090909,0.8522727272727273,0.8354430379746836,1.0,3005.643902777775,12,0.08333333333333333,6383.631592741774,16783.64106110941,880.3823529527439,1805.2729527760512,2072.5194405578336,3530.6437836361924,3280.3388900040813,2929.4429980191317,0.8409090909090909,0.8295454545454546,0.8295454545454546,0.0,0.8636363636363636,0.3141747507774742,NOT_RUN,84
F2_TFT,20260924,fixed,4,EXPOSED_EVALUATION,lead_hours,13.75,88,88,79,9,1873.7834944823308,0.9030331657510775,1026.3187979181478,0.8409090909090909,0.0,1026.3187979181478,1007.4692410286048,0.8409090909090909,0.8522727272727273,0.8354430379746836,1.0,3005.643902777775,12,0.08333333333333333,6388.370583999786,16713.95563789858,888.2069005631737,1825.8727095103854,2080.8303052174833,3544.7180242467903,3267.6119715735035,2918.0152282714844,0.8409090909090909,0.8181818181818182,0.8181818181818182,0.0,0.8636363636363636,0.317830232136558,NOT_RUN,84
F2_TFT,20260924,fixed,4,EXPOSED_EVALUATION,lead_hours,14.0,88,88,79,9,1839.5485430746382,0.9070275708663439,1012.1191298020505,0.8409090909090909,0.0,1012.1191298020505,993.3404607565143,0.8409090909090909,0.8522727272727273,0.8354430379746836,1.0,3005.643902777775,12,0.08333333333333333,6231.572923032328,16772.475815626407,869.6011319633707,1710.1944069213012,2106.9944198948074,3541.55100897177,3265.499822022347,2915.8946741277523,0.8409090909090909,0.8068181818181818,0.8068181818181818,0.0,0.8636363636363636,0.32204317681198974,NOT_RUN,84
F2_TFT,20260924,fixed,4,EXPOSED_EVALUATION,lead_hours,14.25,88,88,80,8,1722.4932538173189,0.8971431184987887,1002.6136152867803,0.8522727272727273,0.0,1002.6136152867803,990.5021038407717,0.8522727272727273,0.8636363636363636,0.85,1.0,3005.643902777775,11,0.09090909090909091,6679.608307906145,17162.845012099457,856.9789400460458,1741.1118447889264,2192.210577993305,3512.878377655325,3255.2076354220085,2906.6041467840023,0.8522727272727273,0.8068181818181818,0.8068181818181818,0.0,0.875,0.3177638682876409,NOT_RUN,84
F2_TFT,20260924,fixed,4,EXPOSED_EVALUATION,lead_hours,14.5,88,88,80,8,1545.0414232080623,0.8887956650479717,893.0843453994898,0.875,0.0,893.0843453994898,891.1282906741068,0.875,0.8863636363636364,0.875,1.0,3005.643902777775,9,0.1111111111111111,7010.968560296327,17339.89062196912,739.4746860041391,962.1289851817475,2256.0107327038145,3519.7100618868576,3254.8899608410884,2906.3213743730025,0.875,0.8068181818181818,0.8068181818181818,0.0,0.8977272727272727,0.3069665305754976,NOT_RUN,84
F2_TFT,20260924,fixed,4,EXPOSED_EVALUATION,lead_hours,14.75,88,88,80,8,1589.7280985260004,0.8905411509428341,917.1298625010476,0.8636363636363636,0.0,917.1298625010476,909.3725800313215,0.8636363636363636,0.875,0.8625,1.0,3005.643902777775,10,0.1,6508.270420549449,17261.648252211027,763.0288486839632,1313.5730505393562,2226.466162157545,3508.5367133230693,3248.5632415038854,2900.2853816639295,0.8636363636363636,0.8068181818181818,0.8068181818181818,0.0,0.8863636363636364,0.31010136304030156,NOT_RUN,84
F2_TFT,20260924,fixed,4,EXPOSED_EVALUATION,lead_hours,15.0,88,88,79,9,1549.1495468393953,0.8874134319986975,903.4357879222516,0.8636363636363636,0.0,903.4357879222516,895.3248704954844,0.8636363636363636,0.875,0.8607594936708861,1.0,3005.643902777775,10,0.1,6345.596970201824,16206.354785092415,744.9161289323275,1282.2362682018133,2249.0035445638982,3500.503427221426,3249.7783089396503,2901.341287092729,0.8636363636363636,0.8068181818181818,0.8068181818181818,0.0,0.8863636363636364,0.31316707611615757,NOT_RUN,84
F2_TFT,20260924,fixed,4,EXPOSED_EVALUATION,lead_hours,15.25,88,88,79,9,1711.6862661396365,0.8985028471278513,1063.571599792788,0.8522727272727273,0.0,1063.571599792788,1051.6943247437432,0.8522727272727273,0.8636363636363636,0.8481012658227848,1.0,3005.643902777775,11,0.09090909090909091,7188.032003487152,17688.796622528116,917.8748121630432,1654.5561655670583,2256.069937970043,3492.05594396547,3243.2377994181097,2895.4140812266955,0.8522727272727273,0.8068181818181818,0.8068181818181818,0.0,0.875,0.3299388231125871,NOT_RUN,84
F2_TFT,20260924,fixed,4,EXPOSED_EVALUATION,lead_hours,15.5,88,88,79,9,1383.7134843938024,0.8792984021173478,856.6003533229625,0.8977272727272727,0.0,856.6003533229625,859.739708743995,0.8977272727272727,0.9090909090909091,0.8987341772151899,1.0,3005.643902777775,9,0.2222222222222222,6719.281253807019,17910.844230309413,694.4172185273245,0.0,2347.6421206940304,3482.1956607553707,3226.8812184545836,2880.2270223444157,0.8977272727272727,0.8068181818181818,0.8068181818181818,0.0,0.9090909090909091,0.3058769363136587,NOT_RUN,84
F2_TFT,20260924,fixed,4,EXPOSED_EVALUATION,lead_hours,15.75,88,88,78,10,1195.959875005085,0.867918452431781,692.4059361205427,0.8977272727272727,0.0,692.4059361205427,697.1360688523315,0.8977272727272727,0.9204545454545454,0.9102564102564102,1.0,3005.643902777775,9,0.3333333333333333,4953.449275397947,17887.214886276204,514.4039574835795,0.0,2341.725071171102,3483.0763141142575,3205.2845290915616,2860.9183661720967,0.8863636363636364,0.7954545454545454,0.7954545454545454,0.0,0.8977272727272727,0.2961000468062196,NOT_RUN,84
F2_TFT,20260924,fixed,4,EXPOSED_EVALUATION,lead_hours,16.0,88,88,78,10,957.1520170886105,0.8411981378300688,515.8363229647547,0.8977272727272727,0.0,515.8363229647547,526.309408905742,0.8977272727272727,0.9431818181818182,0.9358974358974359,1.0,3005.643902777775,8,0.375,3519.053322823386,8245.981435760084,319.9139384384897,0.0,2383.8686431110127,3483.9141940179948,3201.7984231068667,2857.6804754083805,0.9090909090909091,0.7840909090909091,0.7840909090909091,0.0,0.9090909090909091,0.2770093046186959,NOT_RUN,84
F2_TFT,20260924,fixed,4,EXPOSED_EVALUATION,lead_hours,16.25,88,88,78,10,991.3817850101351,0.8378402560740082,524.9409747995701,0.9090909090909091,0.0,524.9409747995701,532.8493064342084,0.9090909090909091,0.9431818181818182,0.9358974358974359,1.0,3005.643902777775,8,0.375,3654.907906836028,8292.017185154598,332.26435516691157,0.0,2338.1138678398793,3460.274216859042,3189.108227950745,2846.1184976751156,0.9090909090909091,0.7954545454545454,0.7954545454545454,0.0,0.9090909090909091,0.27169661752448987,NOT_RUN,84
F2_TFT,20260924,fixed,4,EXPOSED_EVALUATION,lead_hours,16.5,88,88,79,9,921.2682062407213,0.8332994195170047,527.4039287251172,0.9204545454545454,0.0,527.4039287251172,538.2176453217597,0.9204545454545454,0.9318181818181818,0.9240506329113924,1.0,3005.643902777775,7,0.2857142857142857,4153.647572993573,9805.17340124029,330.7529172646408,0.0,2405.4001978358315,3488.444216702045,3180.2141208489684,2838.0414803244853,0.9090909090909091,0.7727272727272727,0.7727272727272727,0.0,0.9204545454545454,0.27925363887966537,NOT_RUN,84
F2_TFT,20260924,fixed,4,EXPOSED_EVALUATION,lead_hours,16.75,88,88,79,9,914.0296192562217,0.8378399504513622,534.0962834506562,0.9090909090909091,0.0,534.0962834506562,543.8562567966386,0.9090909090909091,0.9204545454545454,0.9113924050632911,1.0,3005.643902777775,7,0.2857142857142857,4135.05578514917,9793.582682684619,336.22202846527426,0.0,2412.564311778919,3504.7390867849863,3167.278110333846,2826.2949808294125,0.9090909090909091,0.7613636363636364,0.7613636363636364,0.0,0.9318181818181818,0.2866858783076655,NOT_RUN,84
F2_TFT,20260924,fixed,4,EXPOSED_EVALUATION,lead_hours,17.0,88,88,79,9,1039.6054155083875,0.8552118873917883,656.782790603485,0.8977272727272727,0.0,656.782790603485,661.2407094436985,0.8977272727272727,0.9090909090909091,0.8987341772151899,1.0,3005.643902777775,7,0.14285714285714285,5786.833741916277,14392.306460750135,468.4174758845959,0.0,2396.649811475622,3466.368674007284,3143.843847585977,2804.7757727883077,0.8977272727272727,0.7840909090909091,0.7840909090909091,0.0,0.9204545454545454,0.30440722806676707,NOT_RUN,84
F2_TFT,20260924,fixed,4,EXPOSED_EVALUATION,lead_hours,17.25,88,88,80,8,980.5780212394652,0.8547681672043368,618.3351548736277,0.9090909090909091,0.0,618.3351548736277,626.043152883188,0.9090909090909091,0.9204545454545454,0.9125,1.0,3005.643902777775,6,0.16666666666666666,6142.191244958262,15156.879970918651,429.8377947374936,0.0,2391.891376194437,3498.987534948575,3109.239518956945,2773.3206918889828,0.9090909090909091,0.75,0.75,0.0,0.9318181818181818,0.30298271239534064,NOT_RUN,84
F2_TFT,20260924,fixed,4,EXPOSED_EVALUATION,lead_hours,17.5,88,88,80,8,981.9800108506962,0.8562862354669272,604.8192098518156,0.9204545454545454,0.0,604.8192098518156,615.3315005996872,0.9204545454545454,0.9318181818181818,0.925,1.0,3005.643902777775,6,0.16666666666666666,6143.222614950748,15197.769312000812,420.3354805621995,0.0,2370.2956809370767,3471.3136929351435,3096.7496385061922,2762.3103013472123,0.9204545454545454,0.7386363636363636,0.7386363636363636,0.0,0.9318181818181818,0.2982457736852265,NOT_RUN,84
F2_TFT,20260924,fixed,4,EXPOSED_EVALUATION,lead_hours,17.75,88,88,80,8,1013.1614414307579,0.866330727276416,617.1462795669106,0.8977272727272727,0.0,617.1462795669106,624.2171400525986,0.8977272727272727,0.9204545454545454,0.9125,1.0,3005.643902777775,7,0.2857142857142857,5271.153207100799,14473.628366764671,434.76516156112723,0.0,2329.2849464758415,3466.2040744036835,3064.0055361773416,2732.733553799716,0.8977272727272727,0.7272727272727273,0.7272727272727273,0.0,0.9204545454545454,0.3043636688179115,NOT_RUN,84
F2_TFT,20260924,fixed,4,EXPOSED_EVALUATION,lead_hours,18.0,88,88,80,8,1115.9406055119073,0.8820756557923212,663.8597720574286,0.875,0.0,663.8597720574286,665.0073039059818,0.875,0.8977272727272727,0.8875,1.0,3005.643902777775,9,0.2222222222222222,4644.175655904016,12975.040308161693,488.4617161223874,31.511228949061998,2253.917593958332,3455.5974044537065,3030.5861398308957,2702.46095345237,0.875,0.7045454545454546,0.7045454545454546,0.0,0.9090909090909091,0.3140916392516507,NOT_RUN,84
F2_TFT,20260924,fixed,4,EXPOSED_EVALUATION,lead_hours,18.25,88,88,80,8,1103.802130113083,0.8857427340602245,673.3613742179497,0.875,0.0,673.3613742179497,674.260902931963,0.875,0.8977272727272727,0.8875,1.0,3005.643902777775,9,0.2222222222222222,4729.447436823738,12969.082607868717,499.1678414619885,32.420913318958355,2250.0984561617342,3420.605432303415,2997.1187996744948,2672.3440530950375,0.875,0.6931818181818182,0.6931818181818182,0.0,0.9090909090909091,0.32456576783881325,NOT_RUN,84
F2_TFT,20260924,fixed,4,EXPOSED_EVALUATION,lead_hours,18.5,88,88,79,9,1145.8167492860748,0.9099215402249464,714.5300373812602,0.875,0.0,714.5300373812602,716.2513771395015,0.875,0.8977272727272727,0.8860759493670886,1.0,3005.643902777775,9,0.2222222222222222,5213.730252577621,16183.380890386488,548.4494546566889,2.249363129269251,2226.468679484818,3454.727041509195,2937.26708152005,2617.769251043146,0.875,0.6704545454545454,0.6704545454545454,0.0,0.9090909090909091,0.34122732951359375,NOT_RUN,84
F2_TFT,20260924,fixed,4,EXPOSED_EVALUATION,lead_hours,18.75,88,88,79,9,1041.546370074341,0.9086749133396496,675.8532768505379,0.9090909090909091,0.0,675.8532768505379,686.3646298605049,0.9090909090909091,0.9090909090909091,0.8987341772151899,1.0,3005.643902777775,7,0.14285714285714285,6284.293326030251,16837.918155310188,514.2258748849672,0.0,2235.613424640344,3451.2132037139045,2867.61306427558,2555.032323663885,0.8977272727272727,0.6590909090909091,0.6590909090909091,0.0,0.9318181818181818,0.3413232089911807,NOT_RUN,84
F2_TFT,20260924,fixed,4,EXPOSED_EVALUATION,lead_hours,19.0,88,88,79,9,1010.6945496707505,0.9063606129409026,658.1013102228969,0.9090909090909091,0.0,658.1013102228969,668.3078565205202,0.9090909090909091,0.9090909090909091,0.8987341772151899,1.0,3005.643902777775,6,0.16666666666666666,6977.230840745452,16463.92099798996,497.5162912044765,0.0,2205.4319443649147,3407.714815889706,2823.0287055594295,2515.0672669844193,0.8977272727272727,0.625,0.625,0.0,0.9318181818181818,0.34178941979986166,NOT_RUN,84
F2_TFT,20260924,fixed,4,EXPOSED_EVALUATION,lead_hours,19.25,88,88,79,9,790.0244871390004,0.8925626634949976,479.33754201900757,0.9090909090909091,0.0,479.33754201900757,490.71603872627605,0.9090909090909091,0.9204545454545454,0.9113924050632911,1.0,3005.643902777775,5,0.2,4943.802911562996,11065.576801337978,303.62019434495795,0.0,2174.5786381581393,3376.853056011739,2756.0777967172235,2455.008380543102,0.9204545454545454,0.5340909090909091,0.5340909090909091,0.0,0.9545454545454546,0.3290449059481099,NOT_RUN,84
F2_TFT,20260924,fixed,4,EXPOSED_EVALUATION,lead_hours,19.5,88,88,79,9,832.002092557196,0.8942048141285075,468.8360941282346,0.8863636363636364,0.0,468.8360941282346,478.006866420183,0.8863636363636364,0.9090909090909091,0.8987341772151899,1.0,3005.643902777775,6,0.16666666666666666,3993.674711324707,9925.901126845165,297.85380520043503,0.0,2099.3844173979155,3406.540599446449,2731.968560429805,2433.75567557595,0.9090909090909091,0.5113636363636364,0.5113636363636364,0.0,0.9431818181818182,0.32148605772063726,NOT_RUN,84
F2_TFT,20260924,fixed,4,EXPOSED_EVALUATION,lead_hours,19.75,88,88,79,9,1047.0405938975034,0.912317883459795,636.8543165600728,0.875,0.0,636.8543165600728,642.6876821720408,0.875,0.8977272727272727,0.8860759493670886,1.0,3005.643902777775,6,0.0,6714.759697006043,15126.92479094835,489.5283405439454,50.197809110202535,2021.1217568249003,3346.326406663528,2679.264214892068,2386.490219809792,0.8977272727272727,0.4772727272727273,0.4772727272727273,0.0,0.9318181818181818,0.34613221372372077,NOT_RUN,84
F2_TFT,20260924,fixed,4,EXPOSED_EVALUATION,lead_hours,20.0,88,88,78,10,998.6012513879351,0.9154763141567028,648.6363837508402,0.875,0.0,648.6363837508402,654.2181311857595,0.875,0.8863636363636364,0.8717948717948718,1.0,3005.643902777775,6,0.0,6796.800648992972,15301.041491006295,498.5992667020817,220.652492567355,2054.7879115388596,3327.2612174367714,2646.988303927689,2357.046332619407,0.8863636363636364,0.5227272727272727,0.5227272727272727,0.0,0.9318181818181818,0.36967706115866733,NOT_RUN,84
F2_TFT,20260924,fixed,4,EXPOSED_EVALUATION,lead_hours,20.25,88,88,78,10,921.1285380931834,0.917565063528233,619.2113929720811,0.8863636363636364,0.0,619.2113929720811,629.2569670057107,0.8863636363636364,0.8863636363636364,0.8717948717948718,1.0,3005.643902777775,5,0.0,7732.632009975346,15494.201929465187,473.5595790365321,100.0941093591457,2030.5334587283187,3352.670831446417,2560.8575002725966,2280.6761890758166,0.8863636363636364,0.4772727272727273,0.4772727272727273,0.0,0.9431818181818182,0.36997312219961104,NOT_RUN,84
F2_TFT,20260924,fixed,4,EXPOSED_EVALUATION,lead_hours,20.5,88,88,78,10,907.5829413597047,0.9145061803765764,612.7898730810936,0.8977272727272727,0.0,612.7898730810936,623.0832739237572,0.8977272727272727,0.8977272727272727,0.8846153846153846,1.0,3005.643902777775,5,0.0,7753.031228701651,15465.12899520257,471.57056820089,51.28867286847541,1986.697625429562,3360.7615590229993,2507.556590056957,2233.157377069647,0.8977272727272727,0.4659090909090909,0.4659090909090909,0.0,0.9431818181818182,0.36863597307461016,NOT_RUN,84
F2_TFT,20260924,fixed,4,EXPOSED_EVALUATION,lead_hours,20.75,88,88,77,11,967.7271217939607,0.9207063851405187,624.1201257943835,0.875,0.0,624.1201257943835,628.9754420432632,0.875,0.875,0.8571428571428571,1.0,3005.643902777775,6,0.0,6559.003548941401,15581.833399510626,490.6961370090563,216.01131433176676,1873.4891873511262,3296.248677492326,2433.8633344329805,2167.169013977051,0.875,0.38636363636363635,0.38636363636363635,0.0,0.9318181818181818,0.3700081442256557,NOT_RUN,84
F2_TFT,20260924,fixed,4,EXPOSED_EVALUATION,lead_hours,21.0,88,88,76,12,823.7605885815861,0.9186406286650873,493.53063781522525,0.8636363636363636,0.0,493.53063781522525,496.9784570756017,0.8636363636363636,0.8636363636363636,0.8421052631578947,1.0,3005.643902777775,7,0.0,3791.0511979617017,8920.047473492481,349.392764157557,536.5479319191759,1825.2496933380046,3313.2616662097,2372.573842059235,2111.9776715365324,0.8636363636363636,0.3522727272727273,0.3522727272727273,0.0,0.9204545454545454,0.37155915056284444,NOT_RUN,84
F2_TFT,20260924,fixed,4,EXPOSED_EVALUATION,lead_hours,21.25,88,88,76,12,798.4078072557546,0.9209962080527393,490.8375449674975,0.8636363636363636,0.0,490.8375449674975,494.16346598742626,0.8636363636363636,0.8636363636363636,0.8421052631578947,1.0,3005.643902777775,7,0.0,3800.837819642755,8566.4483022527,350.4812552708876,514.9004619365204,1787.3033624362752,3286.487948437219,2303.717975220943,2050.9044078480115,0.8636363636363636,0.3068181818181818,0.3068181818181818,0.0,0.9204545454545454,0.3768143311100682,NOT_RUN,84
F2_TFT,20260924,fixed,4,EXPOSED_EVALUATION,lead_hours,21.5,88,88,76,12,778.1543250752458,0.947584110916146,497.9300786955864,0.8636363636363636,0.0,497.9300786955864,501.34737918028475,0.8636363636363636,0.8636363636363636,0.8421052631578947,1.0,3005.643902777775,7,0.0,3876.6188473698503,8547.404384919515,358.428152610375,587.4093065630663,1787.6204183094721,3337.6197130940213,2250.390422264754,2002.7901826338334,0.8636363636363636,0.3068181818181818,0.3068181818181818,0.0,0.9204545454545454,0.39912210033135037,NOT_RUN,84
F2_TFT,20260924,fixed,4,EXPOSED_EVALUATION,lead_hours,21.75,88,88,75,13,785.9183243005929,0.9660572925137991,488.1867113974217,0.8522727272727273,0.0,488.1867113974217,486.57323747308686,0.8522727272727273,0.8522727272727273,0.8266666666666667,1.0,3005.643902777775,8,0.0,3478.039390184878,7625.439234425893,353.1119104457917,272.93555527873457,1687.7251807187442,3198.5320179569267,2148.145066358811,1911.808040272106,0.8522727272727273,0.2727272727272727,0.2727272727272727,0.0,0.9090909090909091,0.409652732833445,NOT_RUN,84
F2_TFT,20260924,fixed,4,EXPOSED_EVALUATION,lead_hours,22.0,88,88,75,13,689.3382247847743,0.9926369819606666,437.70368901262395,0.875,0.0,437.70368901262395,439.19732570180145,0.875,0.875,0.8533333333333334,1.0,3005.643902777775,7,0.0,3494.1702244133508,8130.252254936908,303.15474748841694,121.95750638183323,1663.5805296222627,3138.014794857369,2054.8772657197046,1829.1438452980735,0.875,0.2159090909090909,0.2159090909090909,0.0,0.9318181818181818,0.42224601482559765,NOT_RUN,84
F2_TFT,20260924,fixed,4,EXPOSED_EVALUATION,lead_hours,22.25,88,88,75,13,687.8717833409169,1.0218814610611622,438.10481257614,0.875,0.0,438.10481257614,439.17833456237275,0.875,0.875,0.8533333333333334,1.0,3005.643902777775,7,0.0,3605.0283145184158,8176.864144514249,313.6975459632254,205.69923648515544,1568.5054319546987,3072.6509930462953,1927.9503291732917,1716.7674595225942,0.875,0.1590909090909091,0.1590909090909091,0.0,0.9318181818181818,0.44302825769508003,NOT_RUN,84
F2_TFT,20260924,fixed,4,EXPOSED_EVALUATION,lead_hours,22.5,88,88,74,14,650.6560422670001,1.0311244026279383,423.5131540604411,0.8863636363636364,0.0,423.5131540604411,427.15450694111763,0.8863636363636364,0.8863636363636364,0.8648648648648649,1.0,3005.643902777775,6,0.0,4062.4610415954644,9558.375398282411,307.2496033787847,309.0489812712563,1506.2986390021142,3024.2447329286615,1830.0650804465622,1630.0612758289683,0.8863636363636364,0.11363636363636363,0.11363636363636363,0.0,0.9431818181818182,0.45006112559276334,NOT_RUN,84
F2_TFT,20260924,fixed,4,EXPOSED_EVALUATION,lead_hours,22.75,88,88,74,14,646.1805797553787,1.0289871394934387,419.9927589641535,0.8863636363636364,0.0,419.9927589641535,423.05427909039713,0.8863636363636364,0.8863636363636364,0.8648648648648649,1.0,3005.643902777775,5,0.0,4868.059636157673,10899.43455281938,314.03267728028936,343.18909647941666,1404.2486953813677,2838.8163887335195,1718.1933318637048,1531.4032731489701,0.8863636363636364,0.10227272727272728,0.10227272727272728,0.0,0.9431818181818182,0.4491938344932958,NOT_RUN,84
F2_TFT,20260924,fixed,4,EXPOSED_EVALUATION,lead_hours,23.0,88,88,74,14,643.3493259460761,1.0308138371529052,420.18286732159265,0.8863636363636364,0.0,420.18286732159265,423.0153508998346,0.8863636363636364,0.8863636363636364,0.8648648648648649,1.0,3005.643902777775,5,0.0,4878.107609773692,10903.097520873649,318.3051863565412,331.16835913913746,1365.4068317894744,2727.8594150256013,1671.2195052814184,1490.1721420288086,0.8863636363636364,0.09090909090909091,0.09090909090909091,0.0,0.9431818181818182,0.4594846371068956,NOT_RUN,84
F2_TFT,20260924,fixed,4,EXPOSED_EVALUATION,lead_hours,23.25,88,88,80,8,635.6500375219791,1.0412782138159946,412.3367497540101,0.8977272727272727,0.0,412.3367497540101,415.8742156630649,0.8977272727272727,0.8977272727272727,0.8875,1.0,3005.643902777775,5,0.0,4885.368867990468,10955.398561422851,314.40386594485574,90.94944024546196,1329.1073631269473,2722.330643647173,1625.1551796315869,1449.4863974831321,0.8977272727272727,0.06818181818181818,0.06818181818181818,0.0,0.9431818181818182,0.4285817829782038,NOT_RUN,84
F2_TFT,20260924,fixed,4,EXPOSED_EVALUATION,lead_hours,23.5,88,88,80,8,563.8146861513699,1.0539473041299066,375.81878161066254,0.9318181818181818,0.0,375.81878161066254,382.1269006498041,0.9318181818181818,0.9318181818181818,0.925,1.0,3005.643902777775,4,0.0,5502.062921897611,12268.071086600525,279.1982023622504,0.0,1308.4851852377874,2697.080421634712,1564.2422732795776,1395.5798131769354,0.9318181818181818,0.03409090909090909,0.03409090909090909,0.0,0.9545454545454546,0.419181125811391,NOT_RUN,84
F2_TFT,20260924,fixed,4,EXPOSED_EVALUATION,lead_hours,23.75,88,88,79,9,326.0052434901998,1.1345092112601027,172.44066159427527,0.9431818181818182,0.0,172.44066159427527,179.00333267574513,0.9431818181818182,0.9545454545454546,0.9493670886075949,1.0,3005.643902777775,2,0.0,1374.4351509909561,2115.0066296205505,58.447404257564195,0.0,1264.0066884393736,2427.6636144251925,1492.9128290050417,1333.328293540261,0.9545454545454546,0.03409090909090909,0.03409090909090909,0.0,0.9772727272727273,0.3959479833547474,NOT_RUN,84
F2_TFT,20260924,fixed,4,EXPOSED_EVALUATION,lead_hours,24.0,88,88,80,8,317.6058279896746,1.1357747745369438,166.77554695822977,0.9431818181818182,0.0,166.77554695822977,172.23087640006773,0.9431818181818182,0.9545454545454546,0.95,1.0,3005.643902777775,2,0.0,1351.1875216551055,2099.9232267681796,55.89567847676122,0.0,1219.2476577098264,2259.1875415286454,1442.9900158492271,1289.2898212779653,0.9545454545454546,0.022727272727272728,0.022727272727272728,0.0,0.9772727272727273,0.38983271598032765,NOT_RUN,84
F2_TFT,20260924,fixed,4,EXPOSED_EVALUATION,lead_hours,24.25,88,88,80,8,305.960467833702,1.1852237788232192,165.13683334196455,0.9431818181818182,0.0,165.13683334196455,168.9453365007026,0.9431818181818182,0.9431818181818182,0.9375,1.0,3005.643902777775,2,0.0,1359.368882260034,2106.4740291162025,57.50884833443684,0.0,1171.8737299970946,2236.0569264339406,1372.5106202990216,1226.822343306108,0.9431818181818182,0.022727272727272728,0.022727272727272728,0.0,0.9772727272727273,0.39747845595107395,NOT_RUN,84
F2_TFT,20260924,fixed,4,EXPOSED_EVALUATION,lead_hours,24.5,88,88,80,8,298.50086370911265,1.1722876839841503,166.2542739519832,0.9431818181818182,0.0,166.2542739519832,170.10122774155082,0.9431818181818182,0.9431818181818182,0.9375,1.0,3005.643902777775,2,0.0,1414.9058613430486,2117.1972030520255,62.809661836392145,0.0,1135.7253208879788,1934.1626170493917,1327.5467259707787,1186.2459598888051,0.9431818181818182,0.011363636363636364,0.011363636363636364,0.0,0.9772727272727273,0.3978578337810957,NOT_RUN,84
F2_TFT,20260924,fixed,4,EXPOSED_EVALUATION,lead_hours,24.75,88,88,80,8,233.82378673977325,1.27760061490024,138.74718239431667,0.9545454545454546,0.0,138.74718239431667,145.1273741290072,0.9545454545454546,0.9545454545454546,0.95,1.0,3005.643902777775,2,0.0,1484.766907928094,2137.0462256317405,36.98293814352044,0.0,1118.4272979983882,1797.831506265751,1264.4622638952717,1129.7640262950551,0.9545454545454546,0.0,0.0,0.0,0.9772727272727273,0.3940913716190615,NOT_RUN,84
F2_TFT,20260924,fixed,4,EXPOSED_EVALUATION,lead_hours,25.0,88,88,80,8,196.06301882425942,1.296985426414949,115.22457512965342,0.9659090909090909,0.0,115.22457512965342,122.41678514602769,0.9659090909090909,0.9659090909090909,0.9625,1.0,3005.643902777775,1,0.0,814.1470917990105,814.1470917990105,13.330728186881055,0.0,1104.191297778348,1721.3504212303715,1242.028820854093,1110.063993280584,0.9659090909090909,0.011363636363636364,0.011363636363636364,0.0,0.9886363636363636,0.37400434777611213,NOT_RUN,84
F2_TFT,20260924,fixed,4,EXPOSED_EVALUATION,lead_hours,25.25,88,88,80,8,201.91906481347903,1.2879753634470552,112.74032556244816,0.9659090909090909,0.0,112.74032556244816,119.55972841125313,0.9659090909090909,0.9659090909090909,0.9625,1.0,3005.643902777775,1,0.0,847.9359967157893,847.9359967157893,15.94361675256482,0.0,1052.104733339448,1561.9713473025324,1192.9335755515297,1067.0074372725053,0.9659090909090909,0.011363636363636364,0.011363636363636364,0.0,0.9886363636363636,0.37590241041894407,NOT_RUN,84
F2_TFT,20260924,fixed,4,EXPOSED_EVALUATION,lead_hours,25.5,88,88,80,8,201.34891197358712,1.215760592334621,112.93115282617431,0.9659090909090909,0.0,112.93115282617431,119.88673352768411,0.9659090909090909,0.9659090909090909,0.9625,1.0,3005.643902777775,1,0.0,952.0575255544913,952.0575255544913,17.44957855598599,0.0,1041.8211282729676,1582.2447925924666,1189.987143151325,1064.3180965076792,0.9659090909090909,0.0,0.0,0.0,0.9886363636363636,0.36239736338440776,NOT_RUN,84
