model,training_mode,horizon_hours,role,seed,N_days,N_windows,N_positive,N_zero,Q50_MAE,Q50_WAPE,unrepaired_raw_Q90_pinball,unrepaired_raw_coverage,raw_crossing_fraction,raw_Q90_pinball,calibrated_Q90_pinball,raw_coverage,calibrated_coverage,positive_coverage,zero_coverage,burst_threshold,N_burst,burst_coverage,burst_mean_miss_GPUh,burst_P90_miss_GPUh,mean_underprediction_GPUh,P90_underprediction_GPUh,mean_overprediction_GPUh,P90_overprediction_GPUh,mean_forecast_requirement,mean_raw_requirement,actionable_coverage,cap_activation,physical_cap_activation,historical_cap_activation,physical_oracle_coverage,log_space_Q90_pinball,calibration_days_min
SEASONAL,fixed,4,DEVELOPMENT,0.0,58.0,4698.0,3950.0,748.0,910.4296393855541,0.9058871018078141,493.912172499527,0.7916134525329928,0.0,493.912172499527,453.9833110850427,0.7916134525329928,0.8639846743295019,0.8382278481012658,1.0,3005.643902777775,427.0,0.1920374707259953,2679.325634518505,6295.363019249936,279.39526222644116,387.11514048822505,2025.2757508124575,4605.257825984048,2750.894951832788,1452.3300088394585,0.8471690080885483,0.36866751809280546,0.36866751809280546,0.04789272030651341,0.9114516815666242,0.3650387790591691,0.0
SEASONAL,fixed,4,EXPOSED_EVALUATION,0.0,88.0,7128.0,6403.0,725.0,1186.35330354081,0.8973802678508155,695.6334373713996,0.7863355780022446,0.0,695.6334373713996,645.2814650505277,0.7863355780022446,0.8943602693602694,0.8823988755270967,1.0,3005.643902777775,677.0,0.21861152141802068,4862.755109091201,15780.211912269871,481.6828103093681,67.05434363477964,2117.669357720963,4494.081443616229,2958.005033935788,1453.3006975620397,0.875561167227834,0.42059483726150393,0.42059483726150393,0.0021043771043771043,0.9076879910213244,0.3290720212219347,84.0
SEASONAL,fixed,4,MAY_HISTORICAL,0.0,31.0,2511.0,2463.0,48.0,1826.4038363423165,0.908711003722657,1181.8432891787252,0.7100756670649144,0.0,1181.8432891787252,1050.472053093441,0.7100756670649144,0.8861011549183592,0.8838814453917986,1.0,3005.643902777775,359.0,0.3871866295264624,6011.154138139209,17010.943868846625,872.7201196572939,294.7314119714142,2650.239454018764,5780.661346722016,3787.403476690777,1475.4263997964508,0.8327359617682198,0.5607327757865392,0.5607327757865392,0.0015929908403026682,0.8594185583432895,0.28796556693582603,226.0
SEASONAL,fixed,8,DEVELOPMENT,0.0,58.0,3770.0,3281.0,489.0,1648.5796647141174,0.8292138363626904,700.6996721507517,0.7888594164456233,0.0,700.6996721507517,626.5243839787497,0.7888594164456233,0.8655172413793103,0.8454739408716855,1.0,4917.22488888889,427.0,0.26229508196721313,2991.2215119460056,7107.086979695819,396.5175209778456,1031.865225749445,2696.586150986887,5938.711686578455,4288.192311043525,3016.498766895077,0.850132625994695,0.1843501326259947,0.1843501326259947,0.027851458885941646,0.9283819628647215,0.29726506041330153,0.0
SEASONAL,fixed,8,EXPOSED_EVALUATION,0.0,88.0,5720.0,5235.0,485.0,2297.1387162733117,0.8425537772440406,1211.713754899477,0.7510489510489511,0.0,1211.713754899477,1062.5821883580577,0.7510489510489511,0.8667832167832168,0.8544412607449857,1.0,4917.22488888889,793.0,0.31651954602774274,5522.967892984443,15356.714802079037,792.1362943227299,776.5615028283422,3496.595234676009,6833.383371276251,5430.8590566605835,3010.0854767822448,0.8437062937062937,0.32972027972027973,0.32972027972027973,0.0,0.8961538461538462,0.2838257775801607,84.0
SEASONAL,fixed,8,MAY_HISTORICAL,0.0,31.0,2015.0,2003.0,12.0,3578.766306589469,0.866654391388061,2172.7753841549506,0.6774193548387096,0.0,2172.7753841549506,1811.0993374560842,0.6774193548387096,0.864516129032258,0.8637044433349975,1.0,4917.22488888889,391.0,0.35294117647058826,7849.602887531566,20904.043122917483,1528.7252340132814,2360.713606765517,4352.466268441308,8373.527540624735,6953.145260785898,3054.694771657016,0.8431761786600497,0.4774193548387097,0.4774193548387097,0.0,0.8674937965260546,0.23871363464781478,226.0
TRIVIAL_CAP,fixed,1,DEVELOPMENT,0.0,58.0,5394.0,3626.0,1768.0,760.0996066617231,3.1600426848599548,164.26364377085648,0.9323322209862811,0.0,164.26364377085648,164.26364377085648,0.9323322209862811,0.9323322209862811,0.8993381136238279,1.0,871.7389583333278,327.0,0.0,1814.9437835541964,4410.001555555555,110.31710388085526,0.0,649.7825027808676,780.0,780.0,780.0,0.9323322209862811,0.0,0.0,0.0,0.9323322209862811,0.4581384834292917,0.0
TRIVIAL_CAP,fixed,1,EXPOSED_EVALUATION,0.0,88.0,8184.0,6343.0,1841.0,803.2903846597699,2.4975036349143434,218.30012174500393,0.9309628543499511,0.0,218.30012174500393,218.30012174500393,0.9309628543499511,0.9309628543499511,0.9109254296074413,1.0,871.7389583333278,498.0,0.0,2828.338750000002,6464.135333333338,172.46385409878368,0.0,630.8265305609862,780.0,780.0,780.0,0.9309628543499511,0.0,0.0,0.0,0.9309628543499511,0.41484554545477914,84.0
TRIVIAL_CAP,fixed,1,MAY_HISTORICAL,0.0,31.0,2883.0,2492.0,391.0,886.0643935715112,1.84777091910113,322.84480394650643,0.8980228928199792,0.0,322.84480394650643,322.84480394650643,0.8980228928199792,0.8980228928199792,0.8820224719101124,1.0,871.7389583333278,267.0,0.0,3157.3725488972136,5408.880388888897,292.7979557366942,15.112277777778521,593.2664378348171,780.0,780.0,780.0,0.8980228928199792,0.0,0.0,0.0,0.8980228928199792,0.4048129973078947,226.0
TRIVIAL_CAP,fixed,2,DEVELOPMENT,0.0,58.0,5162.0,3966.0,1196.0,1416.2372181863188,2.8807811191538883,280.76488794717807,0.9244478884153429,0.0,280.76488794717807,280.76488794717807,0.9244478884153429,0.9244478884153429,0.9016641452344932,1.0,1597.606,387.0,0.0,2319.79545147861,6317.914611111104,173.92645766068276,0.0,1242.3107605256362,1560.0,1560.0,1560.0,0.9244478884153429,0.0,0.0,0.0,0.9244478884153429,0.4185959384769109,0.0
TRIVIAL_CAP,fixed,2,EXPOSED_EVALUATION,0.0,88.0,7832.0,6675.0,1157.0,1510.7376259079563,2.308481531966844,393.1404762725573,0.9253064351378958,0.0,393.1404762725573,393.1404762725573,0.9253064351378958,0.9253064351378958,0.9123595505617977,1.0,1597.606,572.0,0.0,4142.628402292157,12028.602777777764,302.5833921022021,0.0,1208.154233805754,1560.0,1560.0,1560.0,0.9253064351378958,0.0,0.0,0.0,0.9253064351378958,0.3832892105326832,84.0
TRIVIAL_CAP,fixed,2,MAY_HISTORICAL,0.0,31.0,2759.0,2602.0,157.0,1641.830018223189,1.6740549890463974,589.2151495408968,0.876766944545125,0.0,589.2151495408968,589.0995715134311,0.876766944545125,0.8811163465023559,0.8739431206764028,1.0,1597.606,330.0,0.00909090909090909,4391.6486624579165,10866.33150000004,525.2819973017604,231.6435555555587,1163.4577394184685,1633.9152777777786,1618.926093189964,1560.0,0.876766944545125,1.0,1.0,0.0,0.876766944545125,0.35386311756512445,226.0
TRIVIAL_CAP,fixed,4,DEVELOPMENT,0.0,58.0,4698.0,3950.0,748.0,2615.844410269145,2.6027928014274253,461.92799043328137,0.9114516815666242,0.0,461.92799043328137,461.92799043328137,0.9114516815666242,0.9114516815666242,0.8946835443037975,1.0,3005.643902777775,427.0,0.02576112412177986,2755.3102901379134,7507.637888888895,250.42943675795848,0.0,2365.414973511187,3120.0,3120.0,3120.0,0.9114516815666242,0.0,0.0,0.0,0.9114516815666242,0.3625547692728859,0.0
TRIVIAL_CAP,fixed,4,EXPOSED_EVALUATION,0.0,88.0,7128.0,6403.0,725.0,2773.795003858026,2.0981514495692077,667.7048965386899,0.9076879910213244,0.0,667.7048965386899,667.7048965386899,0.9076879910213244,0.9076879910213244,0.8972356707793222,1.0,3005.643902777775,677.0,0.028064992614475627,5137.074268422788,16391.620222222216,487.9067451911093,0.0,2285.888258666916,3120.0,3120.0,3120.0,0.9076879910213244,0.0,0.0,0.0,0.9076879910213244,0.3400336990105641,84.0
TRIVIAL_CAP,fixed,4,MAY_HISTORICAL,0.0,31.0,2511.0,2463.0,48.0,3027.005397915838,1.5060596450140464,1069.4563558896418,0.8594185583432895,0.0,1069.4563558896418,1056.726790643392,0.8594185583432895,0.8769414575866189,0.8745432399512789,1.0,3005.643902777775,359.0,0.1392757660167131,6283.3723034664245,17854.243222222318,898.3395686756061,671.9994444444401,2482.211788353467,3558.5988888888905,3593.7563620071683,3120.0,0.8594185583432895,1.0,1.0,0.0,0.8594185583432895,0.2977771403429091,226.0
TRIVIAL_CAP,fixed,8,DEVELOPMENT,0.0,58.0,3770.0,3281.0,489.0,4718.858931992338,2.373523829029071,658.6789384099618,0.9283819628647215,0.0,658.6789384099618,658.6789384099618,0.9283819628647215,0.9283819628647215,0.9177080158488266,1.0,4917.22488888889,427.0,0.36768149882903983,2061.5040411137143,6268.830722222271,233.4913065134101,0.0,4485.367625478928,6240.0,6240.0,6240.0,0.9283819628647215,0.0,0.0,0.0,0.9283819628647215,0.29515669002045813,0.0
TRIVIAL_CAP,fixed,8,EXPOSED_EVALUATION,0.0,88.0,5720.0,5235.0,485.0,4952.217305312744,1.816394180623838,1070.6686991792944,0.8961538461538462,0.0,1070.6686991792944,1070.6686991792944,0.8961538461538462,0.8961538461538462,0.8865329512893982,1.0,4917.22488888889,793.0,0.2509457755359395,5188.4562746952615,16032.430777777794,719.3087108100249,143.9491944444458,4232.90859450272,6214.982194444445,6240.0,6240.0,0.8961538461538462,0.0,0.0,0.0,0.8961538461538462,0.2838582267274383,84.0
TRIVIAL_CAP,fixed,8,MAY_HISTORICAL,0.0,31.0,2015.0,2003.0,12.0,5439.771618141716,1.3173260160436233,1875.6474996140068,0.8674937965260546,0.0,1875.6474996140068,1863.4772511304118,0.8674937965260546,0.8799007444168735,0.8791812281577633,1.0,4917.22488888889,391.0,0.38107416879795397,8270.975273515207,25828.157222222228,1604.9386262751595,913.4084444444547,4190.324874827686,6407.134055555557,6714.790474910399,6240.0,0.8674937965260546,1.0,1.0,0.0,0.8674937965260546,0.24504679692812345,226.0
TRIVIAL_TRAIN_MAX,fixed,1,DEVELOPMENT,0.0,58.0,5394.0,3626.0,1768.0,15339.142898900009,63.77104511680503,1533.9142898900009,1.0,0.0,1533.9142898900009,1533.914289890001,1.0,1.0,1.0,1.0,871.7389583333278,327.0,1.0,0.0,0.0,0.0,0.0,15339.142898900016,15579.677500000005,15579.6775,15579.677499999998,0.9323322209862811,1.0,1.0,1.0,0.9323322209862811,0.699129263815006,0.0
TRIVIAL_TRAIN_MAX,fixed,1,EXPOSED_EVALUATION,0.0,88.0,8184.0,6343.0,1841.0,15281.572063884816,47.51181204904222,1537.5699613575266,0.9975562072336266,0.0,1537.5699613575266,1537.569961357527,0.9975562072336266,0.9975562072336266,0.9968469178622104,1.0,871.7389583333278,498.0,0.9598393574297188,193.35840026773664,0.0,11.765943711306555,0.0,15269.806120173513,15579.677500000005,15579.677499999998,15579.677499999996,0.9309628543499511,1.0,1.0,1.0,0.9309628543499511,0.6479265704557785,84.0
TRIVIAL_TRAIN_MAX,fixed,1,MAY_HISTORICAL,0.0,31.0,2883.0,2492.0,391.0,15249.057201506917,31.799906017078985,1584.4702079142094,0.9958376690946931,0.0,1584.4702079142094,1584.47020791421,0.9958376690946931,0.9958376690946931,0.9951845906902087,1.0,871.7389583333278,267.0,0.9550561797752809,803.9532688306296,0.0,74.45560970439753,0.0,15174.601591802526,15579.677500000005,15579.6775,15579.6775,0.8980228928199792,1.0,1.0,1.0,0.8980228928199792,0.6092250356118901,226.0
TRIVIAL_TRAIN_MAX,fixed,2,DEVELOPMENT,0.0,58.0,5162.0,3966.0,1196.0,21617.880969531616,43.973130019062815,2161.7880969531616,1.0,0.0,2161.7880969531616,2161.7880969531634,1.0,1.0,1.0,1.0,1597.606,387.0,1.0,0.0,0.0,0.0,0.0,21617.880969531634,22109.49666666668,22109.496666666677,22109.49666666667,0.9244478884153429,1.0,1.0,1.0,0.9244478884153429,0.6279230096007262,0.0
TRIVIAL_TRAIN_MAX,fixed,2,EXPOSED_EVALUATION,0.0,88.0,7832.0,6675.0,1157.0,21457.978117480987,32.78884787673351,2146.9620553924065,0.9980847803881512,0.0,2146.9620553924065,2146.9620553924083,0.9980847803881512,0.9980847803881512,0.9977528089887641,1.0,1597.606,572.0,0.9737762237762237,19.926477758351776,0.0,1.4553045553852422,0.0,21456.52281292562,22109.49666666668,22109.496666666684,22109.496666666662,0.9253064351378958,1.0,1.0,1.0,0.9253064351378958,0.5754255868918103,84.0
TRIVIAL_TRAIN_MAX,fixed,2,MAY_HISTORICAL,0.0,31.0,2759.0,2602.0,157.0,21347.192271455035,21.76618366549077,2222.097609490153,0.9942007973903588,0.0,2222.097609490153,2222.0976094901544,0.9942007973903588,0.9942007973903588,0.9938508839354343,1.0,1597.606,330.0,0.9515151515151515,913.1702912457908,0.0,109.22297793081223,0.0,21237.96929352424,22107.396666666682,22109.496666666677,22109.49666666667,0.876766944545125,1.0,1.0,1.0,0.876766944545125,0.5187199555046568,226.0
TRIVIAL_TRAIN_MAX,fixed,4,DEVELOPMENT,0.0,58.0,4698.0,3950.0,748.0,21426.65748119767,21.31975037650434,2142.665748119767,1.0,0.0,2142.665748119767,2142.6657481197667,1.0,1.0,1.0,1.0,3005.643902777775,427.0,1.0,0.0,0.0,0.0,0.0,21426.657481197668,22431.671944444442,22431.671944444442,22431.671944444446,0.9114516815666242,1.0,1.0,1.0,0.9114516815666242,0.510553451199379,0.0
TRIVIAL_TRAIN_MAX,fixed,4,EXPOSED_EVALUATION,0.0,88.0,7128.0,6403.0,725.0,21115.758146550383,15.972362233804482,2114.017690107089,0.9974747474747475,0.0,2114.017690107089,2114.0176901070886,0.9974747474747475,0.9974747474747475,0.9971888177416836,1.0,3005.643902777775,677.0,0.9734121122599705,32.137533645165966,0.0,3.052344315064164,0.0,21112.705802235312,22431.671944444442,22431.671944444435,22431.671944444442,0.9076879910213244,1.0,1.0,1.0,0.9076879910213244,0.46510248821448635,84.0
TRIVIAL_TRAIN_MAX,fixed,4,MAY_HISTORICAL,0.0,31.0,2511.0,2463.0,48.0,20907.791994778534,10.402486170445599,2285.1808765432093,0.9876543209876543,0.0,2285.1808765432093,2285.1808765432093,0.9876543209876543,0.9876543209876543,0.9874137231019082,1.0,3005.643902777775,359.0,0.9136490250696379,1699.6609021974623,0.0,243.00209633169612,0.0,20664.78989844683,22389.943055555552,22431.671944444442,22431.67194444445,0.8594185583432895,1.0,1.0,1.0,0.8594185583432895,0.39472594187666354,226.0
TRIVIAL_TRAIN_MAX,fixed,8,DEVELOPMENT,0.0,58.0,3770.0,3281.0,489.0,20906.77465229885,10.515832013740917,2090.6774652298845,1.0,0.0,2090.6774652298845,2090.6774652298855,1.0,1.0,1.0,1.0,4917.22488888889,427.0,1.0,0.0,0.0,0.0,0.0,20906.774652298856,22894.89833333334,22894.898333333338,22894.898333333338,0.9283819628647215,1.0,1.0,1.0,0.9283819628647215,0.39762598893282575,0.0
TRIVIAL_TRAIN_MAX,fixed,8,EXPOSED_EVALUATION,0.0,88.0,5720.0,5235.0,485.0,20193.498823280886,7.406652714874218,2029.3501248300304,0.9910839160839161,0.0,2029.3501248300304,2029.350124830031,0.9910839160839161,0.9910839160839161,0.9902578796561604,1.0,4917.22488888889,793.0,0.935687263556116,90.16612091915019,0.0,12.500303127427639,0.0,20180.998520153466,22869.880527777786,22894.898333333345,22894.898333333338,0.8961538461538462,1.0,1.0,1.0,0.8961538461538462,0.34866293063413484,84.0
TRIVIAL_TRAIN_MAX,fixed,8,MAY_HISTORICAL,0.0,31.0,2015.0,2003.0,12.0,20064.541350978776,4.8589433853211474,2526.073032699201,0.9722084367245658,0.0,2526.073032699201,2526.073032699201,0.9722084367245658,0.9722084367245658,0.9720419370943585,1.0,4917.22488888889,391.0,0.8567774936061381,3347.289254049447,9680.796111111107,649.5236220016545,0.0,19415.017728977124,22583.83000000001,22894.898333333338,22894.898333333338,0.8674937965260546,1.0,1.0,1.0,0.8674937965260546,0.2854749671793131,226.0
