N,coverage,GPU_coverage,underprediction_rate,positive_residual_mean_sec,positive_residual_P95_sec,positive_residual_max_sec,MAE_sec,WAPE,log_MAE,completion_slot_MAE,positive_error_sec,GPU_underprediction_sec,overreservation_GPU_hours,overreservation_P95_sec,track,role,u_hours,body,group,Q50_MAE_sec,Q50_WAPE,Q50_pinball,raw_Q90_MAE_sec,overconservative_warning,coverage_gate,GPU_gate,coverage_min,coverage_max
526,0.25475285171102663,0.364951768488746,0.7452471482889734,21392.566920152076,47290.59999999999,53962.09999999999,28912.737262357405,0.6530956306436916,2.1842273713907874,32.19201520912547,11252490.199999992,11312078.499999993,1727.9900833333343,30382.900000000012,PW,DEVELOPMENT,24,B3,2025-03-27,37299.743346007606,0.8425455944333669,18649.871673003803,28912.737262357405,False,FAIL,FAIL,0.88,1.0
538,0.27137546468401486,0.38184663536776214,0.7286245353159851,20915.409293680284,47265.39999999999,53962.09999999999,28865.004832713745,0.6656488186420745,2.201815005536338,32.13011152416357,11252490.199999994,11312078.499999993,1856.8954444444453,30382.900000000012,PW,DEVELOPMENT,24,B3,2025-03-28,36686.70817843866,0.846023207006972,18343.35408921933,28865.004832713745,False,FAIL,FAIL,0.88,1.0
624,0.8605769230769231,0.8824324324324324,0.13942307692307693,4488.475480769229,25954.29999999999,52516.09999999999,30519.865384615397,3.4466307279091484,7.476802273084955,33.306089743589745,2800808.699999999,2800808.699999999,5200.199638888892,30392.900000000012,PW,DEVELOPMENT,24,B3,2025-03-29,18354.73717948718,2.07281389902219,9177.36858974359,30519.865384615397,False,FAIL,PASS,0.88,1.0
62,0.967741935483871,0.806060606060606,0.03225806451612903,258.06774193548347,0.0,8137.099999999988,21745.906451612915,2.3719023123583813,1.882886028700867,23.967741935483872,16000.199999999975,256003.1999999996,842.2926944444449,29780.900000000012,PW,DEVELOPMENT,24,B3,2025-03-30,7222.8387096774195,0.7878203594499881,3611.4193548387098,21745.906451612915,False,INSUFFICIENT_SUPPORT,INSUFFICIENT_SUPPORT,0.88,1.0
2446,0.4681112019623876,0.4681112019623876,0.5318887980376125,15389.540923957473,46990.09999999999,55762.09999999999,27938.864104660668,0.840566975557179,3.3563304990913414,30.91659852820932,37642817.09999998,37642817.09999998,8526.56791666667,30392.900000000012,PW,DEVELOPMENT,24,B3,GPU_1,29749.501226492233,0.8950416944873457,14874.750613246117,27938.864104660668,False,FAIL,FAIL,0.88,1.0
1759,0.9710062535531552,0.9578891257995735,0.028993746446844798,436.92671972711736,0.0,53641.09999999999,24533.38561682776,3.64084987086162,2.3883221722906924,27.101193860147813,768554.0999999994,2204905.799999998,24381.69961111113,29663.900000000012,PW,DEVELOPMENT,24,B3,GPU_2_4,9923.069073337123,1.4726220554504093,4961.5345366685615,24533.38561682776,False,PASS,PASS,0.88,1.0
24,0.9166666666666666,0.9490445859872612,0.08333333333333333,666.6749999999989,6683.634999999973,8137.099999999988,22865.87500000001,2.5792338169564184,2.924632686156791,25.125,16000.199999999975,256003.1999999996,3823.619000000003,30377.95000000001,PW,DEVELOPMENT,24,B3,GPU_5_PLUS,11153.291666666666,1.2580733095516734,5576.645833333333,22865.87500000001,False,INSUFFICIENT_SUPPORT,INSUFFICIENT_SUPPORT,0.88,1.0
2591,0.8552682362022385,0.9240105540897098,0.14473176379776148,3399.117503095161,24061.350830078125,75178.60498046875,10717.297310745611,0.9270812911797602,2.0181728995033312,11.725202624469317,8807113.450519562,11737235.57844925,11716.042349709405,21375.38671875,PW,CALIBRATION,24,B0,OVERALL,8280.436420028433,0.7162848491769426,4140.218210014216,10717.297310745611,False,FAIL,PASS,0.9,0.95
221,0.6199095022624435,0.6417004048582996,0.38009049773755654,5655.58690522483,28065.60498046875,75178.60498046875,10344.674252333145,0.8347566243352302,1.0874773441863665,11.515837104072398,1249884.7060546875,2692167.49609375,676.1270600043403,9777.39501953125,PW,CALIBRATION,24,B0,2025-04-02,9532.258126099185,0.7691992441269931,4766.129063049592,10344.674252333145,False,FAIL,FAIL,0.88,1.0
705,0.7943262411347518,0.8215962441314554,0.20567375886524822,5137.89041837327,51403.515283584595,65468.60498046875,14373.768573328112,0.5598005857363736,1.6580637395083253,15.87659574468085,3622212.7449531555,4214392.969074249,2920.9101248168945,18961.6,PW,CALIBRATION,24,B0,2025-04-03,11597.419114593073,0.4516729193362961,5798.709557296536,14373.768573328112,False,FAIL,FAIL,0.88,1.0
303,0.8547854785478548,0.8585209003215434,0.14521452145214522,1940.5267958436468,13295.604980468748,65468.60498046875,9158.343261920187,1.5442204287022583,2.094595820172044,10.194719471947195,587979.619140625,1175959.23828125,1261.6469124348957,11095.39501953125,PW,CALIBRATION,24,B0,2025-04-04,5894.925812069732,0.9939641487923149,2947.462906034866,9158.343261920187,False,FAIL,FAIL,0.88,1.0
278,0.7877697841726619,0.8579234972677595,0.21223021582733814,3952.7641267845097,23369.796679687497,65468.60498046875,11725.877487951046,1.4610840502063758,2.387021070530298,12.928057553956835,1098868.4272460938,1406547.921875,1136.5613270399306,11095.39501953125,PW,CALIBRATION,24,B0,2025-04-05,8951.431176494352,1.1153786428295143,4475.715588247176,11725.877487951046,False,FAIL,FAIL,0.88,1.0
910,0.9527472527472527,0.9849439775910365,0.04725274725274725,2470.514234203297,0.0,68782.83984375,8471.177307631944,1.5984460358534198,2.1861180694061164,8.994505494505495,2248167.953125,2248167.953125,3383.9012708452015,21378.38671875,PW,CALIBRATION,24,B0,2025-04-06,6844.576300275195,1.2915189302453098,3422.2881501375973,8471.177307631944,False,PASS,PASS,0.88,1.0
174,1.0,1.0,0.0,0.0,0.0,0.0,9225.828610475035,6.147113791605677,3.058601832847451,10.195402298850574,0.0,0.0,2336.895654568142,11095.39501953125,PW,CALIBRATION,24,B0,2025-04-07,3842.393225658899,2.5601633617388297,1921.1966128294496,9225.828610475035,True,PASS,PASS,0.88,1.0
1188,0.8451178451178452,0.8451178451178452,0.15488215488215487,5166.556445256628,51403.515283584595,68782.83984375,11984.457068488253,0.6412452814198063,1.7564221867946401,12.922558922558922,6137869.056964874,6137869.056964874,2249.9072056664363,21378.38671875,PW,CALIBRATION,24,B0,GPU_1,10888.105402824453,0.5825834389712073,5444.052701412226,11984.457068488253,False,FAIL,FAIL,0.88,1.0
1375,0.8610909090909091,0.8589928057553957,0.1389090909090909,1941.2686498579546,13867.104980468745,75178.60498046875,9766.720492897728,1.7388409338964028,2.239673304232915,10.855272727272727,2669244.3935546875,5599366.521484375,6298.61711968316,11095.39501953125,PW,CALIBRATION,24,B0,GPU_2_4,6179.581561079545,1.1001962614339627,3089.7907805397726,9766.720492897728,False,FAIL,FAIL,0.88,1.0
28,1.0,1.0,0.0,0.0,0.0,0.0,3633.630608694894,3.8280403733710977,2.2466296921728484,3.642857142857143,0.0,0.0,3167.518024359809,6743.9582733154275,PW,CALIBRATION,24,B0,GPU_5_PLUS,807.7464019230434,0.8509631745746563,403.8732009615217,3633.630608694894,True,INSUFFICIENT_SUPPORT,INSUFFICIENT_SUPPORT,0.88,1.0
2591,0.9000385951370128,0.9498680738786279,0.09996140486298727,1452.5982540717914,10676.555473473287,69271.21618817328,27743.10710147336,2.399869557335527,2.86895462958062,30.818988807410268,3763682.0763000115,5530924.908033691,67667.71913179073,77275.61185802627,PW,CALIBRATION,24,B1,OVERALL,13650.188061493185,1.180785939399795,6825.094030746593,27743.10710147336,False,PASS,PASS,0.9,0.95
221,0.746606334841629,0.7631578947368421,0.25339366515837103,3508.839380264064,22158.21618817328,69271.21618817328,12805.551908480058,1.0333355138235945,1.253972426310542,13.97737556561086,775453.5030383582,1598870.0063636415,1696.493971075906,15686.783811826721,PW,CALIBRATION,24,B1,2025-04-02,10515.699855979106,0.8485574219332984,5257.849927989553,12805.551908480058,False,FAIL,FAIL,0.88,1.0
705,0.8425531914893617,0.8732394366197183,0.1574468085106383,1953.1023897888106,16176.127368621179,59332.55547347329,19227.705235582278,0.7488419337165566,1.844359027592894,21.374468085106383,1376937.1848011115,1746178.5161644705,5126.151586868067,55147.150241686686,PW,CALIBRATION,24,B1,2025-04-03,17748.68381286631,0.6912399864937946,8874.341906433156,19227.705235582278,False,FAIL,FAIL,0.88,1.0
303,0.9207920792079208,0.9228295819935691,0.07920792079207921,1218.6182553246167,7159.555473473284,59332.55547347329,13959.756732820542,2.3538036203739794,2.431984671265179,15.643564356435643,369241.3313633589,738482.6627267178,2347.3160980691428,17231.444526526713,PW,CALIBRATION,24,B1,2025-04-04,9776.03828253605,1.6483721559593876,4888.019141268025,13959.756732820542,False,PASS,PASS,0.88,1.0
278,0.9100719424460432,0.9326047358834244,0.08992805755395683,1435.0584660895202,14374.899068554396,59332.55547347329,21439.9675697934,2.6714925757458903,2.851072913142622,23.91007194244604,398946.2535728866,604289.9192545661,3044.344250041597,51593.725155523236,PW,CALIBRATION,24,B1,2025-04-05,11655.333973261177,1.4522940893471754,5827.666986630588,21439.9675697934,False,PASS,PASS,0.88,1.0
910,0.9527472527472527,0.9849439775910365,0.04725274725274725,926.4876961805451,0.0,43749.18419166155,46509.70790814655,8.776024339320484,4.0651447376475565,51.60879120879121,843103.803524296,843103.803524296,33801.304633360705,77280.61185802627,PW,CALIBRATION,24,B1,2025-04-06,13787.170792434918,2.601533139785292,6893.585396217459,46509.70790814655,False,PASS,PASS,0.88,1.0
174,1.0,1.0,0.0,0.0,0.0,0.0,17142.98773676624,11.422269022682048,3.6051097015488014,19.21264367816092,0.0,0.0,21652.10859237531,26409.63136025847,PW,CALIBRATION,24,B1,2025-04-07,10242.51520572358,6.824525919584841,5121.25760286179,17142.98773676624,True,PASS,PASS,0.88,1.0
1188,0.8787878787878788,0.8787878787878788,0.12121212121212122,1760.8238655385908,13261.695638074381,47456.50740658994,42881.40355724621,2.294429988325806,3.1711685243073586,47.533670033670035,2091858.7522598458,2091858.7522598458,13569.791298263513,77279.61185802627,PW,CALIBRATION,24,B1,GPU_1,17866.849826266684,0.9559910039691947,8933.424913133342,42881.40355724621,False,FAIL,FAIL,0.88,1.0
1375,0.9163636363636364,0.9151079136690647,0.08363636363636363,1215.8715083928475,7693.555473473287,69271.21618817328,14342.349557195788,2.5534737598396977,2.5717614179469974,16.01309090909091,1671823.3240401654,3439066.155773846,10304.885470744248,17231.444526526713,PW,CALIBRATION,24,B1,GPU_2_4,10153.087470120396,1.8076286826590653,5076.543735060198,14342.349557195788,False,PASS,PASS,0.88,1.0
28,1.0,1.0,0.0,0.0,0.0,0.0,43519.72974159905,45.848161365218346,4.640760310325794,48.714285714285715,0.0,0.0,43793.04236278297,45205.61873771946,PW,CALIBRATION,24,B1,GPU_5_PLUS,6475.871511017059,6.822349398317317,3237.9357555085294,43519.72974159905,True,INSUFFICIENT_SUPPORT,INSUFFICIENT_SUPPORT,0.88,1.0
2591,0.8988807410266306,0.9492084432717678,0.10111925897336936,1880.678237167117,13613.1875,70712.001953125,23365.2632037582,2.0211717330988264,2.761424564342535,25.776534156696258,4872837.3125,6665398.23828125,65793.2547233073,77397.484375,PW,CALIBRATION,24,B2,OVERALL,14007.50780807136,1.2116952668558485,7003.75390403568,23365.2632037582,False,FAIL,PASS,0.9,0.95
221,0.7239819004524887,0.742914979757085,0.27601809954751133,3832.2386612697965,22402.001953125,70712.001953125,12148.82478436086,0.9803413543298354,1.2131317519634002,13.529411764705882,846924.744140625,1734771.16796875,1577.9522710503472,14245.998046875,PW,CALIBRATION,24,B2,2025-04-02,11404.08280233668,0.9202448942818044,5702.04140116834,12148.82478436086,False,FAIL,FAIL,0.88,1.0
705,0.8425531914893617,0.8741784037558685,0.1574468085106383,2784.042927194149,24013.20624999998,58667.517578125,20481.986175753547,0.7976911413132857,1.875710318426325,22.659574468085108,1962750.263671875,2316294.16796875,5279.788551432292,62115.46015625,PW,CALIBRATION,24,B2,2025-04-03,20122.224694218196,0.7836798757873762,10061.112347109098,20481.986175753547,False,FAIL,FAIL,0.88,1.0
303,0.9240924092409241,0.9260450160771704,0.07590759075907591,1166.811565336221,6494.517578124997,58667.517578125,14324.803095348598,2.4153553698899812,2.4511915814618668,15.564356435643564,353543.904296875,707087.80859375,2432.014147135417,17896.482421875,PW,CALIBRATION,24,B2,2025-04-04,11026.801574102723,1.8592677482155766,5513.4007870513615,14324.803095348598,False,PASS,PASS,0.88,1.0
278,0.9136690647482014,0.936247723132969,0.08633093525179857,1245.0813427383093,10994.918554687496,58667.517578125,19347.231894952787,2.4107306226255885,2.817286384716062,21.176258992805757,346132.61328125,543759.306640625,2987.138414171007,39409.6921875,PW,CALIBRATION,24,B2,2025-04-05,11997.897710347346,1.4949786912415752,5998.948855173673,19347.231894952787,False,PASS,PASS,0.88,1.0
910,0.9527472527472527,0.9849439775910365,0.04725274725274725,1498.336029790522,0.0,58650.818359375,33615.92247810783,6.343066149527694,3.7413671379632394,37.216483516483514,1363485.787109375,1363485.787109375,31153.095728624132,77402.484375,PW,CALIBRATION,24,B2,2025-04-06,11909.830814839457,2.2472935180466376,5954.915407419729,33615.92247810783,False,PASS,PASS,0.88,1.0
174,1.0,1.0,0.0,0.0,0.0,0.0,17846.386034033763,11.890939052950744,3.642599970439537,19.264367816091955,0.0,0.0,22363.265610894097,27334.2413085936,PW,CALIBRATION,24,B2,2025-04-07,11910.916896776222,7.936171873354608,5955.458448388111,17846.386034033763,True,PASS,PASS,0.88,1.0
1188,0.8779461279461279,0.8779461279461279,0.12205387205387205,2665.9589745107323,16717.776953124914,58650.818359375,32923.6355284617,1.7616255629404736,2.9171821195717347,36.60437710437711,3167159.26171875,3167159.26171875,9985.03326280382,77401.484375,PW,CALIBRATION,24,B2,GPU_1,17122.57183118621,0.9161673599206996,8561.285915593106,32923.6355284617,False,FAIL,FAIL,0.88,1.0
1375,0.9149090909090909,0.9136690647482014,0.08509090909090909,1240.493127840909,8190.056640624982,70712.001953125,14660.998775568181,2.610205218967962,2.587798178503275,15.924363636363637,1705678.05078125,3498238.9765625,10556.844424913195,17896.482421875,PW,CALIBRATION,24,B2,GPU_2_4,11448.482470703126,2.0382573623899938,5724.241235351563,14660.998775568181,False,PASS,PASS,0.88,1.0
28,1.0,1.0,0.0,0.0,0.0,0.0,45258.737025669645,47.680210577122054,4.679149739938729,50.17857142857143,0.0,0.0,45251.377035590274,47068.29921875,PW,CALIBRATION,24,B2,GPU_5_PLUS,7506.214215959822,7.907818423014335,3753.107107979911,45258.737025669645,True,INSUFFICIENT_SUPPORT,INSUFFICIENT_SUPPORT,0.88,1.0
2591,0.8440756464685449,0.9387862796833774,0.15592435353145503,3861.9839444230006,28669.099999999988,55896.09999999999,26561.61161713625,2.2976663313371146,2.9708451563218183,29.238131995368583,10006400.399999995,10883161.399999993,55827.18622222225,30377.900000000012,PW,CALIBRATION,24,B3,OVERALL,15668.082014666152,1.3553403701792537,7834.041007333076,26561.61161713625,False,FAIL,PASS,0.9,0.95
221,0.8868778280542986,0.8846153846153846,0.11312217194570136,1708.889140271492,11820.099999999988,55896.09999999999,21423.234841628968,1.7287337196437773,1.622563882723792,23.556561085972852,377664.4999999997,859391.6999999993,2774.9556388888905,29059.900000000012,PW,CALIBRATION,24,B3,2025-04-02,11048.273755656108,0.8915331193655454,5524.136877828054,21423.234841628968,False,PASS,PASS,0.88,1.0
705,0.5758865248226951,0.7089201877934272,0.42411347517730497,10175.859432624107,45268.69999999999,52077.09999999999,25073.031631205675,0.9764939321049383,2.109022472949045,27.76028368794326,7173980.899999996,7325988.999999996,5444.044583333338,30377.900000000012,PW,CALIBRATION,24,B3,2025-04-03,22957.78368794326,0.8941135158922271,11478.89184397163,25073.031631205675,False,FAIL,FAIL,0.88,1.0
303,0.9636963696369637,0.9646302250803859,0.036303630363036306,501.6768976897686,0.0,46186.09999999999,25470.53102310232,4.2946757083576115,2.9284783362266635,27.963696369636963,152008.0999999999,304016.1999999998,4336.356666666669,30377.900000000012,PW,CALIBRATION,24,B3,2025-04-04,10761.229372937294,1.8144886864784762,5380.614686468647,25470.53102310232,False,PASS,PASS,0.88,1.0
278,0.9064748201438849,0.941712204007286,0.09352517985611511,706.9877697841715,5995.899999999987,46186.09999999999,23786.411510791375,2.9638674381319543,3.0932594247838505,26.08992805755396,196542.5999999997,287560.1999999996,3790.579805555558,30377.900000000012,PW,CALIBRATION,24,B3,2025-04-05,12777.003597122302,1.5920579235428238,6388.501798561151,23786.411510791375,False,PASS,PASS,0.88,1.0
910,0.9527472527472527,0.9849439775910365,0.04725274725274725,2314.5102197802194,0.0,50370.09999999999,29727.287472527492,5.609310617820105,3.7223764876278223,32.68571428571428,2106204.3,2106204.3,22990.206027777793,30378.900000000012,PW,CALIBRATION,24,B3,2025-04-06,14372.454945054946,2.711971760018214,7186.227472527473,29727.287472527492,False,PASS,PASS,0.88,1.0
174,1.0,1.0,0.0,0.0,0.0,0.0,28897.060919540243,19.25393687822139,4.12295792420051,31.660919540229884,0.0,0.0,16491.043500000007,30377.900000000012,PW,CALIBRATION,24,B3,2025-04-07,11939.66091954023,7.955323841835601,5969.830459770115,28897.060919540243,True,PASS,PASS,0.88,1.0
1188,0.7037037037037037,0.7037037037037037,0.2962962962962963,7816.698821548818,46428.69999999999,52536.09999999999,27341.948316498325,1.462969514812606,2.8289436606906397,30.20286195286195,9286238.199999996,9286238.199999996,6443.332333333337,30380.900000000012,PW,CALIBRATION,24,B3,GPU_1,20965.19191919192,1.1217721683522461,10482.59595959596,27341.948316498325,False,FAIL,FAIL,0.88,1.0
1375,0.9621818181818181,0.9597122302158273,0.03781818181818182,523.7543272727269,0.0,55896.09999999999,25828.609381818198,4.598456901821409,3.0671837724505386,28.33890909090909,720162.1999999994,1596923.1999999988,19488.114222222237,30377.900000000012,PW,CALIBRATION,24,B3,GPU_2_4,11156.070181818182,1.9861970563888927,5578.035090909091,25828.609381818198,False,PASS,PASS,0.88,1.0
28,1.0,1.0,0.0,0.0,0.0,0.0,29448.68571428573,31.024275716758236,4.260608714637855,32.464285714285715,0.0,0.0,29895.73966666668,30375.900000000012,PW,CALIBRATION,24,B3,GPU_5_PLUS,12491.285714285714,13.159605688915644,6245.642857142857,29448.68571428573,True,INSUFFICIENT_SUPPORT,INSUFFICIENT_SUPPORT,0.88,1.0
1484,0.6185983827493261,0.65787841191067,0.38140161725067384,909.1010937138067,3663.82568359375,8134.9197998046875,4750.905874675175,0.7312724886962162,1.5612406151585159,5.262129380053908,1349106.023071289,2524208.2947998047,3171.139458082517,8561.93603515625,PW,EXPOSED_EVALUATION,4,B0,OVERALL,4684.794828429055,0.7210964947712647,2342.3974142145275,4750.905874675175,False,FAIL,FAIL,0.9,0.95
13,0.6923076923076923,0.5294117647058824,0.3076923076923077,716.0877403846154,3288.0351562499923,6528.03515625,13747.926382211539,3.2730160785413425,3.1353532462599243,15.23076923076923,9309.140625,37236.5625,64.48225911458333,36550.873046875,PW,EXPOSED_EVALUATION,4,B0,2025-04-10,12875.73114483173,3.065369561080716,6437.865572415865,13747.926382211539,False,INSUFFICIENT_SUPPORT,INSUFFICIENT_SUPPORT,0.88,1.0
3,1.0,1.0,0.0,0.0,0.0,0.0,13528.411458333334,5.330343364197531,4.338478101182807,14.666666666666666,0.0,0.0,45.09470486111111,15459.72099609375,PW,EXPOSED_EVALUATION,4,B0,2025-04-11,7951.962239583333,3.1331608508996585,3975.9811197916665,13528.411458333334,True,INSUFFICIENT_SUPPORT,INSUFFICIENT_SUPPORT,0.88,1.0
264,0.9848484848484849,0.9847036328871893,0.015151515151515152,34.66877607865767,0.0,3776.06396484375,7937.356830018939,5.423726619382375,3.414798764269902,8.571969696969697,9152.556884765625,18305.11376953125,1151.591815999349,8563.93603515625,PW,EXPOSED_EVALUATION,4,B0,2025-04-12,2699.0038230202413,1.8442737543770917,1349.5019115101206,7937.356830018939,True,PASS,PASS,0.88,1.0
381,0.9238845144356955,0.9320046893317703,0.07611548556430446,199.38414726357448,1633.06396484375,5322.06396484375,6033.487911965278,2.2733002054578484,2.0981876693199095,6.640419947506562,75965.36010742188,151930.72021484375,1211.1760068564945,8385.93603515625,PW,EXPOSED_EVALUATION,4,B0,2025-04-13,2496.5350302548545,0.9406455569349848,1248.2675151274273,6033.487911965278,False,PASS,PASS,0.88,1.0
109,0.9541284403669725,0.9595141700404858,0.045871559633027525,180.97087111166857,0.0,4648.364990234375,4707.328237446076,1.5047988206807605,2.8158141965516745,5.201834862385321,19725.824951171875,39451.64990234375,232.14442628330656,8406.454882812499,PW,EXPOSED_EVALUATION,4,B0,2025-04-14,2182.959359475232,0.6978299587441903,1091.479679737616,4707.328237446076,False,PASS,PASS,0.88,1.0
1,1.0,1.0,0.0,0.0,0.0,0.0,27355.119140625,9.091099747632104,2.3116538222449634,30.0,0.0,0.0,30.394576822916665,27355.119140625,PW,EXPOSED_EVALUATION,4,B0,2025-04-16,21778.669921875,7.237843111291126,10889.3349609375,27355.119140625,True,INSUFFICIENT_SUPPORT,INSUFFICIENT_SUPPORT,0.88,1.0
2,1.0,1.0,0.0,0.0,0.0,0.0,12208.9541015625,10.813954031499113,2.4694543976756678,13.0,0.0,0.0,6.782752278645833,12227.8541015625,PW,EXPOSED_EVALUATION,4,B0,2025-04-17,6632.5048828125,5.8746721725531446,3316.25244140625,12208.9541015625,True,INSUFFICIENT_SUPPORT,INSUFFICIENT_SUPPORT,0.88,1.0
322,0.2080745341614907,0.2080745341614907,0.7919254658385093,1739.0482898025039,3663.82568359375,3802.82568359375,2193.777107191382,0.18521493162182312,0.21276185617229357,2.5652173913043477,559973.5493164062,1119947.0986328125,81.34593288845485,3026.1243164062435,PW,EXPOSED_EVALUATION,4,B0,2025-04-18,6965.739812815412,0.58809941032604,3482.869906407706,2193.777107191382,False,FAIL,FAIL,0.88,1.0
277,0.24187725631768953,0.28960817717206133,0.7581227436823105,1605.0277108423115,3664.62568359375,3802.82568359375,2510.7058443902633,0.22316497278442923,0.3182858457302028,2.895306859205776,444592.6759033203,881218.5924072266,219.80864758968355,7459.17431640625,PW,EXPOSED_EVALUATION,4,B0,2025-04-19,6812.772254344789,0.6055556600246012,3406.3861271723945,2510.7058443902633,False,FAIL,FAIL,0.88,1.0
66,0.5757575757575758,0.8051470588235294,0.42424242424242425,813.6121437766335,3355.82568359375,3778.9197998046875,3609.4737748521748,0.46775589176437093,0.7811617311106346,3.9242424242424243,53698.40148925781,99430.04357910156,112.99399996598562,12228.9541015625,PW,EXPOSED_EVALUATION,4,B0,2025-04-20,4790.126115076469,0.6207579975319697,2395.0630575382347,3609.4737748521748,False,INSUFFICIENT_SUPPORT,INSUFFICIENT_SUPPORT,0.88,1.0
46,0.32608695652173914,0.32608695652173914,0.6739130434782609,3841.0546476944633,7864.6697998046875,8134.9197998046875,5040.350463328155,0.5860961524014396,0.8648736817912004,5.739130434782608,176688.5137939453,176688.5137939453,15.32433542198605,4632.5802001953125,PW,EXPOSED_EVALUATION,4,B0,2025-04-21,8218.208050810772,0.9556200810358487,4109.104025405386,5040.350463328155,False,INSUFFICIENT_SUPPORT,INSUFFICIENT_SUPPORT,0.88,1.0
248,0.8508064516129032,0.8508064516129032,0.14919354838709678,776.7017443256993,6881.9197998046875,8134.9197998046875,5647.510435635044,1.3389225277878067,2.3621996047638616,6.266129032258065,192622.03259277344,192622.03259277344,335.5445987346437,12259.904101562499,PW,EXPOSED_EVALUATION,4,B0,GPU_1,3970.6208406186875,0.9413623495518717,1985.3104203093437,5647.510435635044,False,FAIL,FAIL,0.88,1.0
1222,0.5671031096563012,0.5715434083601286,0.4328968903436989,946.3862442541044,3544.82568359375,6528.03515625,4606.258562103621,0.6556042883770793,1.38737604928922,5.10556464811784,1156483.9904785156,2331586.2622070312,2607.293520372179,8556.93603515625,PW,EXPOSED_EVALUATION,4,B0,GPU_2_4,4876.869920196783,0.6941201390305867,2438.4349600983915,4606.258562103621,False,FAIL,FAIL,0.88,1.0
14,1.0,1.0,0.0,0.0,0.0,0.0,1493.8405064174108,2.222976944073528,2.5487170487409303,1.1428571428571428,0.0,0.0,228.30133897569445,4432.883544921873,PW,EXPOSED_EVALUATION,4,B0,GPU_5_PLUS,570.4653167724609,0.8489067213875907,285.23265838623047,1493.8405064174108,True,INSUFFICIENT_SUPPORT,INSUFFICIENT_SUPPORT,0.88,1.0
1484,0.6954177897574124,0.7217741935483871,0.3045822102425876,444.31649748588427,2497.579754257713,2874.579754257713,6263.315877182994,0.9640667926958847,1.7451669019992948,6.966981132075472,659365.6822690523,1316816.261926191,5609.721430712001,12921.785040770355,PW,EXPOSED_EVALUATION,4,B1,OVERALL,5432.351227801563,0.8361624302013774,2716.1756139007816,6263.315877182994,False,FAIL,FAIL,0.9,0.95
13,0.9230769230769231,0.8823529411764706,0.07692307692307693,109.07373228153693,567.18340786399,1417.95851965998,8981.41391610006,2.1382360756212946,3.2165712525006396,9.846153846153847,1417.95851965998,5671.83407863992,59.531713621044766,13939.362251266784,PW,EXPOSED_EVALUATION,4,B1,2025-04-10,7326.294116615464,1.7441960171413065,3663.147058307732,8981.41391610006,False,INSUFFICIENT_SUPPORT,INSUFFICIENT_SUPPORT,0.88,1.0
3,1.0,1.0,0.0,0.0,0.0,0.0,8809.73678062582,3.4711334833041056,3.9933166312277493,9.333333333333334,0.0,0.0,29.365789268752735,11217.106588272867,PW,EXPOSED_EVALUATION,4,B1,2025-04-11,5599.585038891837,2.2062982816752705,2799.7925194459185,8809.73678062582,True,INSUFFICIENT_SUPPORT,INSUFFICIENT_SUPPORT,0.88,1.0
264,0.9772727272727273,0.9847036328871893,0.022727272727272728,11.734222329213502,0.0,1083.2149592296446,10319.944485921267,7.051787996622797,3.6689474490491083,11.715909090909092,3097.8346949123643,4586.80955290615,1524.0140911401136,11672.556408568962,PW,EXPOSED_EVALUATION,4,B1,2025-04-12,6699.2030573050515,4.5776757589045545,3349.6015286525258,10319.944485921267,True,PASS,PASS,0.88,1.0
381,0.958005249343832,0.9648300117233294,0.04199475065616798,53.83804580289246,0.0,2515.9574330450396,9336.941601479313,3.517976926563039,2.473839929129011,10.16010498687664,20512.295450902027,39567.16098334476,2278.976616713961,13362.864749894798,PW,EXPOSED_EVALUATION,4,B1,2025-04-13,6229.059160737437,2.346987625819412,3114.5295803687186,9336.941601479313,False,PASS,PASS,0.88,1.0
109,0.9357798165137615,0.951417004048583,0.06422018348623854,96.52492737325217,501.2604435188804,2515.9574330450396,10005.744927079773,3.1985517913386476,3.4593113985328086,11.01834862385321,10521.217083684487,19585.004248909685,600.5783878981771,13366.864749894798,PW,EXPOSED_EVALUATION,4,B1,2025-04-14,8514.961384033228,2.721990734979461,4257.480692016614,10005.744927079773,False,PASS,PASS,0.88,1.0
1,1.0,1.0,0.0,0.0,0.0,0.0,9435.432057398877,3.1357368087068385,1.419665500922882,10.0,0.0,0.0,10.483813397109863,9435.432057398877,PW,EXPOSED_EVALUATION,4,B1,2025-04-16,4838.412354856567,1.6079801777522655,2419.2061774282834,9435.432057398877,True,INSUFFICIENT_SUPPORT,INSUFFICIENT_SUPPORT,0.88,1.0
2,1.0,1.0,0.0,0.0,0.0,0.0,12470.16530694678,11.045319138128237,2.4888491510191817,14.0,0.0,0.0,6.927869614970433,12489.065306946779,PW,EXPOSED_EVALUATION,4,B1,2025-04-17,11497.721766213857,10.183987392572062,5748.860883106929,12470.16530694678,True,INSUFFICIENT_SUPPORT,INSUFFICIENT_SUPPORT,0.88,1.0
322,0.3136645962732919,0.3136645962732919,0.6863354037267081,1056.7829990402313,2735.579754257713,2874.579754257713,1757.4924550028743,0.1483805459598271,0.1730315424433049,2.031055900621118,340284.1256909545,680568.251381909,125.349136011095,3954.3702457422805,PW,EXPOSED_EVALUATION,4,B1,2025-04-18,3764.165208076117,0.3177987405108985,1882.0826040380584,1757.4924550028743,False,FAIL,FAIL,0.88,1.0
