track,u_hours,body,classifier,role,N,tail_N,prevalence,ROC_AUC,PR_AUC,Brier,ECE,eta,selectivity_limit,recall,precision,specificity,FNR,FPR,GPU_recall,GPU_FNR,mass_capture,flagged_fraction
P,4,B1,C3,EXPOSED_EVALUATION,2713,1229,0.4530040545521563,0.3513303827756444,0.3720116709712786,0.3270352886332555,0.22063349225272386,,0.6,,,,,,,,,
P,4,B2,C0,EXPOSED_EVALUATION,2713,1229,0.4530040545521563,0.5,0.4530040545521563,0.2480717374437037,0.016743844607507496,,0.6,,,,,,,,,
P,4,B2,C1,EXPOSED_EVALUATION,2713,1229,0.4530040545521563,0.37960595141229814,0.47534916766886876,0.35644305003195187,0.39717580425298177,,0.6,,,,,,,,,
P,4,B2,C2,EXPOSED_EVALUATION,2713,1229,0.4530040545521563,0.5123275886647702,0.4957884681020139,0.26331794661631064,0.16647038436580364,,0.6,,,,,,,,,
P,4,B2,C3,EXPOSED_EVALUATION,2713,1229,0.4530040545521563,0.3513303827756444,0.3720116709712786,0.3270352886332555,0.22063349225272386,,0.6,,,,,,,,,
P,4,B3,C0,EXPOSED_EVALUATION,2713,1229,0.4530040545521563,0.5,0.4530040545521563,0.2480717374437037,0.016743844607507496,,0.6,,,,,,,,,
P,4,B3,C1,EXPOSED_EVALUATION,2713,1229,0.4530040545521563,0.37960595141229814,0.47534916766886876,0.35644305003195187,0.39717580425298177,,0.6,,,,,,,,,
P,4,B3,C2,EXPOSED_EVALUATION,2713,1229,0.4530040545521563,0.5123275886647702,0.4957884681020139,0.26331794661631064,0.16647038436580364,,0.6,,,,,,,,,
P,4,B3,C3,EXPOSED_EVALUATION,2713,1229,0.4530040545521563,0.3513303827756444,0.3720116709712786,0.3270352886332555,0.22063349225272386,,0.6,,,,,,,,,
P,6,B0,C0,EXPOSED_EVALUATION,2713,590,0.21747143383708073,0.5,0.21747143383708073,0.1701776401460608,0.00017562498644876912,,0.6,,,,,,,,,
P,6,B0,C1,EXPOSED_EVALUATION,2713,590,0.21747143383708073,0.6205261981366311,0.5184023007534195,0.14800760889289044,0.13098738368438567,,0.6,,,,,,,,,
P,6,B0,C2,EXPOSED_EVALUATION,2713,590,0.21747143383708073,0.29495038201457807,0.17219671155172794,0.24957785739624921,0.29111059920907983,,0.6,,,,,,,,,
P,6,B0,C3,EXPOSED_EVALUATION,2713,590,0.21747143383708073,0.4872122915286172,0.30952253638579225,0.19489437743074992,0.18801305839332585,,0.6,,,,,,,,,
P,6,B1,C0,EXPOSED_EVALUATION,2713,590,0.21747143383708073,0.5,0.21747143383708073,0.1701776401460608,0.00017562498644876912,,0.6,,,,,,,,,
P,6,B1,C1,EXPOSED_EVALUATION,2713,590,0.21747143383708073,0.6205261981366311,0.5184023007534195,0.14800760889289044,0.13098738368438567,,0.6,,,,,,,,,
P,6,B1,C2,EXPOSED_EVALUATION,2713,590,0.21747143383708073,0.29495038201457807,0.17219671155172794,0.24957785739624921,0.29111059920907983,,0.6,,,,,,,,,
P,6,B1,C3,EXPOSED_EVALUATION,2713,590,0.21747143383708073,0.4872122915286172,0.30952253638579225,0.19489437743074992,0.18801305839332585,,0.6,,,,,,,,,
P,6,B2,C0,EXPOSED_EVALUATION,2713,590,0.21747143383708073,0.5,0.21747143383708073,0.1701776401460608,0.00017562498644876912,,0.6,,,,,,,,,
P,6,B2,C1,EXPOSED_EVALUATION,2713,590,0.21747143383708073,0.6205261981366311,0.5184023007534195,0.14800760889289044,0.13098738368438567,,0.6,,,,,,,,,
P,6,B2,C2,EXPOSED_EVALUATION,2713,590,0.21747143383708073,0.29495038201457807,0.17219671155172794,0.24957785739624921,0.29111059920907983,,0.6,,,,,,,,,
P,6,B2,C3,EXPOSED_EVALUATION,2713,590,0.21747143383708073,0.4872122915286172,0.30952253638579225,0.19489437743074992,0.18801305839332585,,0.6,,,,,,,,,
P,6,B3,C0,EXPOSED_EVALUATION,2713,590,0.21747143383708073,0.5,0.21747143383708073,0.1701776401460608,0.00017562498644876912,,0.6,,,,,,,,,
P,6,B3,C1,EXPOSED_EVALUATION,2713,590,0.21747143383708073,0.6205261981366311,0.5184023007534195,0.14800760889289044,0.13098738368438567,,0.6,,,,,,,,,
P,6,B3,C2,EXPOSED_EVALUATION,2713,590,0.21747143383708073,0.29495038201457807,0.17219671155172794,0.24957785739624921,0.29111059920907983,,0.6,,,,,,,,,
P,6,B3,C3,EXPOSED_EVALUATION,2713,590,0.21747143383708073,0.4872122915286172,0.30952253638579225,0.19489437743074992,0.18801305839332585,,0.6,,,,,,,,,
P,8,B0,C0,EXPOSED_EVALUATION,2713,309,0.11389605602653889,0.5,0.11389605602653889,0.10213780974326808,0.03484343977178041,,0.6,,,,,,,,,
P,8,B0,C1,EXPOSED_EVALUATION,2713,309,0.11389605602653889,0.8411991341292022,0.6522984706750063,0.05795069481162111,0.05709770255958482,,0.6,,,,,,,,,
P,8,B0,C2,EXPOSED_EVALUATION,2713,309,0.11389605602653889,0.7772018318982924,0.5388964541795009,0.08157543543069433,0.11372646672187627,,0.6,,,,,,,,,
P,8,B0,C3,EXPOSED_EVALUATION,2713,309,0.11389605602653889,0.8415053928457964,0.6615706222394031,0.06782019804595216,0.060508055514266385,,0.6,,,,,,,,,
P,8,B1,C0,EXPOSED_EVALUATION,2713,309,0.11389605602653889,0.5,0.11389605602653889,0.10213780974326808,0.03484343977178041,,0.6,,,,,,,,,
P,8,B1,C1,EXPOSED_EVALUATION,2713,309,0.11389605602653889,0.8411991341292022,0.6522984706750063,0.05795069481162111,0.05709770255958482,,0.6,,,,,,,,,
P,8,B1,C2,EXPOSED_EVALUATION,2713,309,0.11389605602653889,0.7772018318982924,0.5388964541795009,0.08157543543069433,0.11372646672187627,,0.6,,,,,,,,,
P,8,B1,C3,EXPOSED_EVALUATION,2713,309,0.11389605602653889,0.8415053928457964,0.6615706222394031,0.06782019804595216,0.060508055514266385,,0.6,,,,,,,,,
P,8,B2,C0,EXPOSED_EVALUATION,2713,309,0.11389605602653889,0.5,0.11389605602653889,0.10213780974326808,0.03484343977178041,,0.6,,,,,,,,,
P,8,B2,C1,EXPOSED_EVALUATION,2713,309,0.11389605602653889,0.8411991341292022,0.6522984706750063,0.05795069481162111,0.05709770255958482,,0.6,,,,,,,,,
P,8,B2,C2,EXPOSED_EVALUATION,2713,309,0.11389605602653889,0.7772018318982924,0.5388964541795009,0.08157543543069433,0.11372646672187627,,0.6,,,,,,,,,
P,8,B2,C3,EXPOSED_EVALUATION,2713,309,0.11389605602653889,0.8415053928457964,0.6615706222394031,0.06782019804595216,0.060508055514266385,,0.6,,,,,,,,,
P,8,B3,C0,EXPOSED_EVALUATION,2713,309,0.11389605602653889,0.5,0.11389605602653889,0.10213780974326808,0.03484343977178041,,0.6,,,,,,,,,
P,8,B3,C1,EXPOSED_EVALUATION,2713,309,0.11389605602653889,0.8411991341292022,0.6522984706750063,0.05795069481162111,0.05709770255958482,,0.6,,,,,,,,,
P,8,B3,C2,EXPOSED_EVALUATION,2713,309,0.11389605602653889,0.7772018318982924,0.5388964541795009,0.08157543543069433,0.11372646672187627,,0.6,,,,,,,,,
P,8,B3,C3,EXPOSED_EVALUATION,2713,309,0.11389605602653889,0.8415053928457964,0.6615706222394031,0.06782019804595216,0.060508055514266385,,0.6,,,,,,,,,
P,12,B0,C0,EXPOSED_EVALUATION,2713,62,0.02285293033542204,0.5,0.02285293033542204,0.02881227866789048,0.08050841420239306,,0.6,,,,,,,,,
P,12,B0,C1,EXPOSED_EVALUATION,2713,62,0.02285293033542204,0.6860040641997541,0.11889152548925296,0.058905097071868015,0.06987088195618013,,0.6,,,,,,,,,
P,12,B0,C2,EXPOSED_EVALUATION,2713,62,0.02285293033542204,0.7678052104501041,0.05427395737356858,0.07889550711233788,0.10516479789952339,,0.6,,,,,,,,,
P,12,B0,C3,EXPOSED_EVALUATION,2713,62,0.02285293033542204,0.7668256652997651,0.05369252264471389,0.037797401304325316,0.0441804738503143,,0.6,,,,,,,,,
P,12,B1,C0,EXPOSED_EVALUATION,2713,62,0.02285293033542204,0.5,0.02285293033542204,0.02881227866789048,0.08050841420239306,,0.6,,,,,,,,,
P,12,B1,C1,EXPOSED_EVALUATION,2713,62,0.02285293033542204,0.6860040641997541,0.11889152548925296,0.058905097071868015,0.06987088195618013,,0.6,,,,,,,,,
P,12,B1,C2,EXPOSED_EVALUATION,2713,62,0.02285293033542204,0.7678052104501041,0.05427395737356858,0.07889550711233788,0.10516479789952339,,0.6,,,,,,,,,
P,12,B1,C3,EXPOSED_EVALUATION,2713,62,0.02285293033542204,0.7668256652997651,0.05369252264471389,0.037797401304325316,0.0441804738503143,,0.6,,,,,,,,,
P,12,B2,C0,EXPOSED_EVALUATION,2713,62,0.02285293033542204,0.5,0.02285293033542204,0.02881227866789048,0.08050841420239306,,0.6,,,,,,,,,
P,12,B2,C1,EXPOSED_EVALUATION,2713,62,0.02285293033542204,0.6860040641997541,0.11889152548925296,0.058905097071868015,0.06987088195618013,,0.6,,,,,,,,,
P,12,B2,C2,EXPOSED_EVALUATION,2713,62,0.02285293033542204,0.7678052104501041,0.05427395737356858,0.07889550711233788,0.10516479789952339,,0.6,,,,,,,,,
P,12,B2,C3,EXPOSED_EVALUATION,2713,62,0.02285293033542204,0.7668256652997651,0.05369252264471389,0.037797401304325316,0.0441804738503143,,0.6,,,,,,,,,
P,12,B3,C0,EXPOSED_EVALUATION,2713,62,0.02285293033542204,0.5,0.02285293033542204,0.02881227866789048,0.08050841420239306,,0.6,,,,,,,,,
P,12,B3,C1,EXPOSED_EVALUATION,2713,62,0.02285293033542204,0.6860040641997541,0.11889152548925296,0.058905097071868015,0.06987088195618013,,0.6,,,,,,,,,
P,12,B3,C2,EXPOSED_EVALUATION,2713,62,0.02285293033542204,0.7678052104501041,0.05427395737356858,0.07889550711233788,0.10516479789952339,,0.6,,,,,,,,,
P,12,B3,C3,EXPOSED_EVALUATION,2713,62,0.02285293033542204,0.7668256652997651,0.05369252264471389,0.037797401304325316,0.0441804738503143,,0.6,,,,,,,,,
P,24,B0,C0,EXPOSED_EVALUATION,2713,19,0.007003317360855142,0.5,0.007003317360855142,0.008180215344089546,0.03501348936183395,,0.6,,,,,,,,,
P,24,B0,C1,EXPOSED_EVALUATION,2713,19,0.007003317360855142,0.03872152541710623,0.006385856953862802,0.009266535479337756,0.02950901189368901,,0.6,,,,,,,,,
P,24,B0,C2,EXPOSED_EVALUATION,2713,19,0.007003317360855142,0.10674793888954012,0.009115651197476244,0.0072788289227617925,0.0029361451559275337,,0.6,,,,,,,,,
P,24,B0,C3,EXPOSED_EVALUATION,2713,19,0.007003317360855142,0.28266518188567186,0.009571788413098237,0.00778860561490505,0.02702961605312725,,0.6,,,,,,,,,
P,24,B1,C0,EXPOSED_EVALUATION,2713,19,0.007003317360855142,0.5,0.007003317360855142,0.008180215344089546,0.03501348936183395,,0.6,,,,,,,,,
P,24,B1,C1,EXPOSED_EVALUATION,2713,19,0.007003317360855142,0.03872152541710623,0.006385856953862802,0.009266535479337756,0.02950901189368901,,0.6,,,,,,,,,
P,24,B1,C2,EXPOSED_EVALUATION,2713,19,0.007003317360855142,0.10674793888954012,0.009115651197476244,0.0072788289227617925,0.0029361451559275337,,0.6,,,,,,,,,
P,24,B1,C3,EXPOSED_EVALUATION,2713,19,0.007003317360855142,0.28266518188567186,0.009571788413098237,0.00778860561490505,0.02702961605312725,,0.6,,,,,,,,,
P,24,B2,C0,EXPOSED_EVALUATION,2713,19,0.007003317360855142,0.5,0.007003317360855142,0.008180215344089546,0.03501348936183395,,0.6,,,,,,,,,
P,24,B2,C1,EXPOSED_EVALUATION,2713,19,0.007003317360855142,0.03872152541710623,0.006385856953862802,0.009266535479337756,0.02950901189368901,,0.6,,,,,,,,,
P,24,B2,C2,EXPOSED_EVALUATION,2713,19,0.007003317360855142,0.10674793888954012,0.009115651197476244,0.0072788289227617925,0.0029361451559275337,,0.6,,,,,,,,,
P,24,B2,C3,EXPOSED_EVALUATION,2713,19,0.007003317360855142,0.28266518188567186,0.009571788413098237,0.00778860561490505,0.02702961605312725,,0.6,,,,,,,,,
P,24,B3,C0,EXPOSED_EVALUATION,2713,19,0.007003317360855142,0.5,0.007003317360855142,0.008180215344089546,0.03501348936183395,,0.6,,,,,,,,,
P,24,B3,C1,EXPOSED_EVALUATION,2713,19,0.007003317360855142,0.03872152541710623,0.006385856953862802,0.009266535479337756,0.02950901189368901,,0.6,,,,,,,,,
P,24,B3,C2,EXPOSED_EVALUATION,2713,19,0.007003317360855142,0.10674793888954012,0.009115651197476244,0.0072788289227617925,0.0029361451559275337,,0.6,,,,,,,,,
P,24,B3,C3,EXPOSED_EVALUATION,2713,19,0.007003317360855142,0.28266518188567186,0.009571788413098237,0.00778860561490505,0.02702961605312725,,0.6,,,,,,,,,
