date,window_index,window_start,window_end,Y_k_GPUh,C_phys_k_GPUh,C_hist_k_GPUh,uncapped_prediction_GPUh,actionable_prediction_GPUh,physical_oracle_covered,historical_oracle_covered,uncapped_covered,actionable_covered,physical_prediction_cap_binding,historical_prediction_cap_binding
2025-05-14,64,2025-05-14T16:00:00+10:00,2025-05-14T20:00:00+10:00,522.7827777777777,3120.0,11204.462500000021,1301.4851612145706,1301.4851612145706,True,True,True,True,False,False
2025-05-14,65,2025-05-14T16:15:00+10:00,2025-05-14T20:15:00+10:00,427.6211111111111,3120.0,11204.462500000021,1069.578956919194,1069.578956919194,True,True,True,True,False,False
2025-05-14,66,2025-05-14T16:30:00+10:00,2025-05-14T20:30:00+10:00,427.6216666666666,3120.0,11204.462500000021,922.5535066712408,922.5535066712408,True,True,True,True,False,False
2025-05-14,67,2025-05-14T16:45:00+10:00,2025-05-14T20:45:00+10:00,427.60194444444437,3120.0,11204.462500000021,882.598096063449,882.598096063449,True,True,True,True,False,False
2025-05-14,68,2025-05-14T17:00:00+10:00,2025-05-14T21:00:00+10:00,427.60194444444437,3120.0,11204.462500000021,800.1092704245058,800.1092704245058,True,True,True,True,False,False
2025-05-14,69,2025-05-14T17:15:00+10:00,2025-05-14T21:15:00+10:00,427.58472222222224,3120.0,11204.462500000021,886.1030287508523,886.1030287508523,True,True,True,True,False,False
2025-05-14,70,2025-05-14T17:30:00+10:00,2025-05-14T21:30:00+10:00,427.53305555555556,3120.0,11204.462500000021,801.9822305803176,801.9822305803176,True,True,True,True,False,False
2025-05-14,71,2025-05-14T17:45:00+10:00,2025-05-14T21:45:00+10:00,432.3869444444444,3120.0,11204.462500000021,797.8158475895427,797.8158475895427,True,True,True,True,False,False
2025-05-14,72,2025-05-14T18:00:00+10:00,2025-05-14T22:00:00+10:00,439.01638888888886,3120.0,11204.462500000021,772.1220856253328,772.1220856253328,True,True,True,True,False,False
2025-05-14,73,2025-05-14T18:15:00+10:00,2025-05-14T22:15:00+10:00,441.62055555555565,3120.0,11204.462500000021,764.6967032400969,764.6967032400969,True,True,True,True,False,False
2025-05-14,74,2025-05-14T18:30:00+10:00,2025-05-14T22:30:00+10:00,434.49000000000007,3120.0,11204.462500000021,763.6180081820497,763.6180081820497,True,True,True,True,False,False
2025-05-14,75,2025-05-14T18:45:00+10:00,2025-05-14T22:45:00+10:00,434.49000000000007,3120.0,11204.462500000021,807.3106980434173,807.3106980434173,True,True,True,True,False,False
2025-05-14,76,2025-05-14T19:00:00+10:00,2025-05-14T23:00:00+10:00,228.9572222222223,3120.0,11204.462500000021,815.5024625585202,815.5024625585202,True,True,True,True,False,False
2025-05-14,77,2025-05-14T19:15:00+10:00,2025-05-14T23:15:00+10:00,38.49833333333341,3120.0,11204.462500000021,865.2440524125972,865.2440524125972,True,True,True,True,False,False
2025-05-14,78,2025-05-14T19:30:00+10:00,2025-05-14T23:30:00+10:00,148.32916666666674,3120.0,11204.462500000021,892.6183968427339,892.6183968427339,True,True,True,True,False,False
2025-05-14,79,2025-05-14T19:45:00+10:00,2025-05-14T23:45:00+10:00,331.15361111111116,3120.0,11204.462500000021,906.8975700691726,906.8975700691726,True,True,True,True,False,False
2025-05-14,80,2025-05-14T20:00:00+10:00,2025-05-15T00:00:00+10:00,478.1308333333333,3120.0,11204.462500000021,822.0172561325634,822.0172561325634,True,True,True,True,False,False
2025-05-15,0,2025-05-15T00:00:00+10:00,2025-05-15T04:00:00+10:00,1064.8544444444447,3120.0,11282.534444444462,3283.819421905436,3120.0,True,True,True,True,True,False
2025-05-15,1,2025-05-15T00:15:00+10:00,2025-05-15T04:15:00+10:00,1039.7094444444444,3120.0,11282.534444444462,3508.5432361497487,3120.0,True,True,True,True,True,False
2025-05-15,2,2025-05-15T00:30:00+10:00,2025-05-15T04:30:00+10:00,1039.8225,3120.0,11282.534444444462,3250.5865199961618,3120.0,True,True,True,True,True,False
2025-05-15,3,2025-05-15T00:45:00+10:00,2025-05-15T04:45:00+10:00,1134.6766666666667,3120.0,11282.534444444462,3344.8930375926184,3120.0,True,True,True,True,True,False
2025-05-15,4,2025-05-15T01:00:00+10:00,2025-05-15T05:00:00+10:00,1130.7991666666667,3120.0,11282.534444444462,3468.54918675329,3120.0,True,True,True,True,True,False
2025-05-15,5,2025-05-15T01:15:00+10:00,2025-05-15T05:15:00+10:00,1115.5483333333334,3120.0,11282.534444444462,3351.1515720011603,3120.0,True,True,True,True,True,False
2025-05-15,6,2025-05-15T01:30:00+10:00,2025-05-15T05:30:00+10:00,1035.9097222222222,3120.0,11282.534444444462,3249.0913177362586,3120.0,True,True,True,True,True,False
2025-05-15,7,2025-05-15T01:45:00+10:00,2025-05-15T05:45:00+10:00,1196.3719444444446,3120.0,11282.534444444462,3115.936635051131,3115.936635051131,True,True,True,True,False,False
2025-05-15,8,2025-05-15T02:00:00+10:00,2025-05-15T06:00:00+10:00,1237.588611111111,3120.0,11282.534444444462,2870.025561157913,2870.025561157913,True,True,True,True,False,False
2025-05-15,9,2025-05-15T02:15:00+10:00,2025-05-15T06:15:00+10:00,1157.7505555555556,3120.0,11282.534444444462,2825.1780465902334,2825.1780465902334,True,True,True,True,False,False
2025-05-15,10,2025-05-15T02:30:00+10:00,2025-05-15T06:30:00+10:00,1190.318611111111,3120.0,11282.534444444462,2841.3273891134386,2841.3273891134386,True,True,True,True,False,False
2025-05-15,11,2025-05-15T02:45:00+10:00,2025-05-15T06:45:00+10:00,1568.771666666666,3120.0,11282.534444444462,2804.8762035468094,2804.8762035468094,True,True,True,True,False,False
2025-05-15,12,2025-05-15T03:00:00+10:00,2025-05-15T07:00:00+10:00,1399.9191666666661,3120.0,11282.534444444462,2904.943666417244,2904.943666417244,True,True,True,True,False,False
2025-05-15,13,2025-05-15T03:15:00+10:00,2025-05-15T07:15:00+10:00,1381.5247222222215,3120.0,11282.534444444462,2673.3864428048255,2673.3864428048255,True,True,True,True,False,False
2025-05-15,14,2025-05-15T03:30:00+10:00,2025-05-15T07:30:00+10:00,1290.865277777777,3120.0,11282.534444444462,2700.7552326954074,2700.7552326954074,True,True,True,True,False,False
2025-05-15,15,2025-05-15T03:45:00+10:00,2025-05-15T07:45:00+10:00,1225.7644444444438,3120.0,11282.534444444462,2706.7510739422105,2706.7510739422105,True,True,True,True,False,False
2025-05-15,16,2025-05-15T04:00:00+10:00,2025-05-15T08:00:00+10:00,1150.7452777777771,3120.0,11282.534444444462,2604.098712663662,2604.098712663662,True,True,True,True,False,False
2025-05-15,17,2025-05-15T04:15:00+10:00,2025-05-15T08:15:00+10:00,1159.341666666666,3120.0,11282.534444444462,2630.560723488855,2630.560723488855,True,True,True,True,False,False
2025-05-15,18,2025-05-15T04:30:00+10:00,2025-05-15T08:30:00+10:00,1437.8386111111104,3120.0,11282.534444444462,2612.144392018016,2612.144392018016,True,True,True,True,False,False
2025-05-15,19,2025-05-15T04:45:00+10:00,2025-05-15T08:45:00+10:00,2186.621388888888,3120.0,11282.534444444462,2560.2049312008303,2560.2049312008303,True,True,True,True,False,False
2025-05-15,20,2025-05-15T05:00:00+10:00,2025-05-15T09:00:00+10:00,2564.741388888888,3120.0,11282.534444444462,2584.2069047717614,2584.2069047717614,True,True,True,True,False,False
2025-05-15,21,2025-05-15T05:15:00+10:00,2025-05-15T09:15:00+10:00,2564.7413888888877,3120.0,11282.534444444462,2575.1554326840583,2575.1554326840583,True,True,True,True,False,False
2025-05-15,22,2025-05-15T05:30:00+10:00,2025-05-15T09:30:00+10:00,2953.7386111111105,3120.0,11282.534444444462,2605.803460314441,2605.803460314441,True,True,False,False,False,False
2025-05-15,23,2025-05-15T05:45:00+10:00,2025-05-15T09:45:00+10:00,2792.8030555555547,3120.0,11282.534444444462,2587.420509916342,2587.420509916342,True,True,False,False,False,False
2025-05-15,24,2025-05-15T06:00:00+10:00,2025-05-15T10:00:00+10:00,2747.329166666666,3120.0,11282.534444444462,2563.8910660864085,2563.8910660864085,True,True,False,False,False,False
2025-05-15,25,2025-05-15T06:15:00+10:00,2025-05-15T10:15:00+10:00,3131.47361111111,3120.0,11282.534444444462,2556.8045406405504,2556.8045406405504,False,True,False,False,False,False
2025-05-15,26,2025-05-15T06:30:00+10:00,2025-05-15T10:30:00+10:00,3357.1013888888883,3120.0,11282.534444444462,2593.4075534478498,2593.4075534478498,False,True,False,False,False,False
2025-05-15,27,2025-05-15T06:45:00+10:00,2025-05-15T10:45:00+10:00,2682.5152777777776,3120.0,11282.534444444462,2579.779188160107,2579.779188160107,True,True,False,False,False,False
2025-05-15,28,2025-05-15T07:00:00+10:00,2025-05-15T11:00:00+10:00,2765.647222222222,3120.0,11282.534444444462,2529.215181028046,2529.215181028046,True,True,False,False,False,False
2025-05-15,29,2025-05-15T07:15:00+10:00,2025-05-15T11:15:00+10:00,2749.480833333333,3120.0,11282.534444444462,2865.2814247427737,2865.2814247427737,True,True,True,True,False,False
2025-05-15,30,2025-05-15T07:30:00+10:00,2025-05-15T11:30:00+10:00,2699.4525,3120.0,11282.534444444462,2934.941881347924,2934.941881347924,True,True,True,True,False,False
2025-05-15,31,2025-05-15T07:45:00+10:00,2025-05-15T11:45:00+10:00,2653.4469444444444,3120.0,11282.534444444462,2696.5464014170775,2696.5464014170775,True,True,True,True,False,False
2025-05-15,32,2025-05-15T08:00:00+10:00,2025-05-15T12:00:00+10:00,2648.0602777777776,3120.0,11282.534444444462,2738.839347391116,2738.839347391116,True,True,True,True,False,False
2025-05-15,33,2025-05-15T08:15:00+10:00,2025-05-15T12:15:00+10:00,2639.2494444444446,3120.0,11282.534444444462,2670.041727326909,2670.041727326909,True,True,True,True,False,False
2025-05-15,34,2025-05-15T08:30:00+10:00,2025-05-15T12:30:00+10:00,2360.6394444444445,3120.0,11282.534444444462,2833.9843797601065,2833.9843797601065,True,True,True,True,False,False
2025-05-15,35,2025-05-15T08:45:00+10:00,2025-05-15T12:45:00+10:00,1516.5291666666667,3120.0,11282.534444444462,2761.044239356165,2761.044239356165,True,True,True,True,False,False
2025-05-15,36,2025-05-15T09:00:00+10:00,2025-05-15T13:00:00+10:00,1133.2811111111112,3120.0,11282.534444444462,2593.4576788988647,2593.4576788988647,True,True,True,True,False,False
2025-05-15,37,2025-05-15T09:15:00+10:00,2025-05-15T13:15:00+10:00,1149.3741666666665,3120.0,11282.534444444462,2614.5150084541424,2614.5150084541424,True,True,True,True,False,False
2025-05-15,38,2025-05-15T09:30:00+10:00,2025-05-15T13:30:00+10:00,867.553611111111,3120.0,11282.534444444462,2386.8374458843837,2386.8374458843837,True,True,True,True,False,False
2025-05-15,39,2025-05-15T09:45:00+10:00,2025-05-15T13:45:00+10:00,867.3599999999999,3120.0,11282.534444444462,2242.4686272372273,2242.4686272372273,True,True,True,True,False,False
2025-05-15,40,2025-05-15T10:00:00+10:00,2025-05-15T14:00:00+10:00,871.3611111111111,3120.0,11282.534444444462,2210.1792932919575,2210.1792932919575,True,True,True,True,False,False
2025-05-15,41,2025-05-15T10:15:00+10:00,2025-05-15T14:15:00+10:00,487.21666666666664,3120.0,11282.534444444462,2264.463732568839,2264.463732568839,True,True,True,True,False,False
2025-05-15,42,2025-05-15T10:30:00+10:00,2025-05-15T14:30:00+10:00,236.77861111111113,3120.0,11282.534444444462,2479.3235041344283,2479.3235041344283,True,True,True,True,False,False
2025-05-15,43,2025-05-15T10:45:00+10:00,2025-05-15T14:45:00+10:00,282.7461111111111,3120.0,11282.534444444462,2394.194295305203,2394.194295305203,True,True,True,True,False,False
2025-05-15,44,2025-05-15T11:00:00+10:00,2025-05-15T15:00:00+10:00,378.72,3120.0,11282.534444444462,2243.357237695536,2243.357237695536,True,True,True,True,False,False
2025-05-15,45,2025-05-15T11:15:00+10:00,2025-05-15T15:15:00+10:00,378.18694444444446,3120.0,11282.534444444462,2264.318653514029,2264.318653514029,True,True,True,True,False,False
2025-05-15,46,2025-05-15T11:30:00+10:00,2025-05-15T15:30:00+10:00,378.36027777777775,3120.0,11282.534444444462,2281.1471745011945,2281.1471745011945,True,True,True,True,False,False
2025-05-15,47,2025-05-15T11:45:00+10:00,2025-05-15T15:45:00+10:00,378.36027777777775,3120.0,11282.534444444462,2282.2820203661086,2282.2820203661086,True,True,True,True,False,False
2025-05-15,48,2025-05-15T12:00:00+10:00,2025-05-15T16:00:00+10:00,377.15777777777777,3120.0,11282.534444444462,2302.9006381659506,2302.9006381659506,True,True,True,True,False,False
2025-05-15,49,2025-05-15T12:15:00+10:00,2025-05-15T16:15:00+10:00,434.8175,3120.0,11282.534444444462,2308.568633606191,2308.568633606191,True,True,True,True,False,False
2025-05-15,50,2025-05-15T12:30:00+10:00,2025-05-15T16:30:00+10:00,482.82055555555553,3120.0,11282.534444444462,2329.3706419636214,2329.3706419636214,True,True,True,True,False,False
2025-05-15,51,2025-05-15T12:45:00+10:00,2025-05-15T16:45:00+10:00,482.82055555555553,3120.0,11282.534444444462,2320.5849047612246,2320.5849047612246,True,True,True,True,False,False
2025-05-15,52,2025-05-15T13:00:00+10:00,2025-05-15T17:00:00+10:00,576.8308333333333,3120.0,11282.534444444462,2379.7985387570957,2379.7985387570957,True,True,True,True,False,False
2025-05-15,53,2025-05-15T13:15:00+10:00,2025-05-15T17:15:00+10:00,560.7377777777778,3120.0,11282.534444444462,2370.4064013739758,2370.4064013739758,True,True,True,True,False,False
2025-05-15,54,2025-05-15T13:30:00+10:00,2025-05-15T17:30:00+10:00,451.45444444444445,3120.0,11282.534444444462,2335.8155828839413,2335.8155828839413,True,True,True,True,False,False
2025-05-15,55,2025-05-15T13:45:00+10:00,2025-05-15T17:45:00+10:00,451.45444444444445,3120.0,11282.534444444462,2285.9865599586788,2285.9865599586788,True,True,True,True,False,False
2025-05-15,56,2025-05-15T14:00:00+10:00,2025-05-15T18:00:00+10:00,447.4533333333334,3120.0,11282.534444444462,2302.416248005196,2302.416248005196,True,True,True,True,False,False
2025-05-15,57,2025-05-15T14:15:00+10:00,2025-05-15T18:15:00+10:00,447.4533333333333,3120.0,11282.534444444462,2208.300268284208,2208.300268284208,True,True,True,True,False,False
2025-05-15,58,2025-05-15T14:30:00+10:00,2025-05-15T18:30:00+10:00,439.4330555555556,3120.0,11282.534444444462,2158.3903307385444,2158.3903307385444,True,True,True,True,False,False
2025-05-15,59,2025-05-15T14:45:00+10:00,2025-05-15T18:45:00+10:00,393.4388888888889,3120.0,11282.534444444462,2068.5389853178713,2068.5389853178713,True,True,True,True,False,False
2025-05-15,60,2025-05-15T15:00:00+10:00,2025-05-15T19:00:00+10:00,201.4286111111111,3120.0,11282.534444444462,2037.8747508728788,2037.8747508728788,True,True,True,True,False,False
2025-05-15,61,2025-05-15T15:15:00+10:00,2025-05-15T19:15:00+10:00,201.4286111111111,3120.0,11282.534444444462,2037.8747508728788,2037.8747508728788,True,True,True,True,False,False
2025-05-15,62,2025-05-15T15:30:00+10:00,2025-05-15T19:30:00+10:00,201.2552777777778,3120.0,11282.534444444462,1763.8125130010058,1763.8125130010058,True,True,True,True,False,False
2025-05-15,63,2025-05-15T15:45:00+10:00,2025-05-15T19:45:00+10:00,201.2552777777778,3120.0,11282.534444444462,1433.695126101711,1433.695126101711,True,True,True,True,False,False
2025-05-15,64,2025-05-15T16:00:00+10:00,2025-05-15T20:00:00+10:00,200.71805555555557,3120.0,11282.534444444462,1301.256883186177,1301.256883186177,True,True,True,True,False,False
2025-05-15,65,2025-05-15T16:15:00+10:00,2025-05-15T20:15:00+10:00,146.5675,3120.0,11282.534444444462,1126.2072322672595,1126.2072322672595,True,True,True,True,False,False
2025-05-15,66,2025-05-15T16:30:00+10:00,2025-05-15T20:30:00+10:00,98.74333333333334,3120.0,11282.534444444462,986.7395225395178,986.7395225395178,True,True,True,True,False,False
2025-05-15,67,2025-05-15T16:45:00+10:00,2025-05-15T20:45:00+10:00,351.98305555555555,3120.0,11282.534444444462,903.2972962647945,903.2972962647945,True,True,True,True,False,False
2025-05-15,68,2025-05-15T17:00:00+10:00,2025-05-15T21:00:00+10:00,257.97277777777776,3120.0,11282.534444444462,822.9270234651965,822.9270234651965,True,True,True,True,False,False
2025-05-15,69,2025-05-15T17:15:00+10:00,2025-05-15T21:15:00+10:00,257.97277777777776,3120.0,11282.534444444462,722.2792422140271,722.2792422140271,True,True,True,True,False,False
2025-05-15,70,2025-05-15T17:30:00+10:00,2025-05-15T21:30:00+10:00,257.97277777777776,3120.0,11282.534444444462,706.2548903873886,706.2548903873886,True,True,True,True,False,False
2025-05-15,71,2025-05-15T17:45:00+10:00,2025-05-15T21:45:00+10:00,257.97277777777776,3120.0,11282.534444444462,699.0330413032614,699.0330413032614,True,True,True,True,False,False
2025-05-15,72,2025-05-15T18:00:00+10:00,2025-05-15T22:00:00+10:00,257.97277777777776,3120.0,11282.534444444462,652.2247116672361,652.2247116672361,True,True,True,True,False,False
2025-05-15,73,2025-05-15T18:15:00+10:00,2025-05-15T22:15:00+10:00,258.75388888888887,3120.0,11282.534444444462,645.0531217963148,645.0531217963148,True,True,True,True,False,False
2025-05-15,74,2025-05-15T18:30:00+10:00,2025-05-15T22:30:00+10:00,258.7341666666666,3120.0,11282.534444444462,638.2010388420753,638.2010388420753,True,True,True,True,False,False
2025-05-15,75,2025-05-15T18:45:00+10:00,2025-05-15T22:45:00+10:00,258.72499999999997,3120.0,11282.534444444462,700.0236260656226,700.0236260656226,True,True,True,True,False,False
2025-05-15,76,2025-05-15T19:00:00+10:00,2025-05-15T23:00:00+10:00,258.7175,3120.0,11282.534444444462,718.3341619857626,718.3341619857626,True,True,True,True,False,False
2025-05-15,77,2025-05-15T19:15:00+10:00,2025-05-15T23:15:00+10:00,258.7175,3120.0,11282.534444444462,752.8313114410141,752.8313114410141,True,True,True,True,False,False
2025-05-15,78,2025-05-15T19:30:00+10:00,2025-05-15T23:30:00+10:00,258.7175,3120.0,11282.534444444462,790.2543227967844,790.2543227967844,True,True,True,True,False,False
2025-05-15,79,2025-05-15T19:45:00+10:00,2025-05-15T23:45:00+10:00,279.07416666666666,3120.0,11282.534444444462,780.4568785179242,780.4568785179242,True,True,True,True,False,False
2025-05-15,80,2025-05-15T20:00:00+10:00,2025-05-16T00:00:00+10:00,422.00555555555553,3120.0,11282.534444444462,816.3814572253651,816.3814572253651,True,True,True,True,False,False
2025-05-16,0,2025-05-16T00:00:00+10:00,2025-05-16T04:00:00+10:00,1012.6352777777777,3120.0,11282.534444444462,2945.36956366218,2945.36956366218,True,True,True,True,False,False
2025-05-16,1,2025-05-16T00:15:00+10:00,2025-05-16T04:15:00+10:00,1030.8102777777776,3120.0,11282.534444444462,2945.36956366218,2945.36956366218,True,True,True,True,False,False
2025-05-16,2,2025-05-16T00:30:00+10:00,2025-05-16T04:30:00+10:00,1031.8186111111113,3120.0,11282.534444444462,2924.4775797109733,2924.4775797109733,True,True,True,True,False,False
2025-05-16,3,2025-05-16T00:45:00+10:00,2025-05-16T04:45:00+10:00,1022.0794444444443,3120.0,11282.534444444462,2859.1997237442674,2859.1997237442674,True,True,True,True,False,False
2025-05-16,4,2025-05-16T01:00:00+10:00,2025-05-16T05:00:00+10:00,1026.6205555555555,3120.0,11282.534444444462,2691.4910742064476,2691.4910742064476,True,True,True,True,False,False
2025-05-16,5,2025-05-16T01:15:00+10:00,2025-05-16T05:15:00+10:00,980.4655555555555,3120.0,11282.534444444462,2729.635737042669,2729.635737042669,True,True,True,True,False,False
2025-05-16,6,2025-05-16T01:30:00+10:00,2025-05-16T05:30:00+10:00,1107.7211111111112,3120.0,11282.534444444462,2644.1041463944543,2644.1041463944543,True,True,True,True,False,False
2025-05-16,7,2025-05-16T01:45:00+10:00,2025-05-16T05:45:00+10:00,1164.1174999999998,3120.0,11282.534444444462,2342.454232983832,2342.454232983832,True,True,True,True,False,False
2025-05-16,8,2025-05-16T02:00:00+10:00,2025-05-16T06:00:00+10:00,1202.0188888888888,3120.0,11282.534444444462,2179.681572526192,2179.681572526192,True,True,True,True,False,False
2025-05-16,9,2025-05-16T02:15:00+10:00,2025-05-16T06:15:00+10:00,1077.3194444444443,3120.0,11282.534444444462,2325.7283898204687,2325.7283898204687,True,True,True,True,False,False
2025-05-16,10,2025-05-16T02:30:00+10:00,2025-05-16T06:30:00+10:00,411.83277777777784,3120.0,11282.534444444462,2325.8962729597188,2325.8962729597188,True,True,True,True,False,False
2025-05-16,11,2025-05-16T02:45:00+10:00,2025-05-16T06:45:00+10:00,387.7922222222222,3120.0,11282.534444444462,2242.9555653913458,2242.9555653913458,True,True,True,True,False,False
2025-05-16,12,2025-05-16T03:00:00+10:00,2025-05-16T07:00:00+10:00,389.1600000000001,3120.0,11282.534444444462,2251.243553452342,2251.243553452342,True,True,True,True,False,False
2025-05-16,13,2025-05-16T03:15:00+10:00,2025-05-16T07:15:00+10:00,334.1088888888889,3120.0,11282.534444444462,2370.923954549924,2370.923954549924,True,True,True,True,False,False
2025-05-16,14,2025-05-16T03:30:00+10:00,2025-05-16T07:30:00+10:00,394.5147222222223,3120.0,11282.534444444462,2361.651110721137,2361.651110721137,True,True,True,True,False,False
2025-05-16,15,2025-05-16T03:45:00+10:00,2025-05-16T07:45:00+10:00,528.8855555555556,3120.0,11282.534444444462,2370.3738453450533,2370.3738453450533,True,True,True,True,False,False
2025-05-16,16,2025-05-16T04:00:00+10:00,2025-05-16T08:00:00+10:00,534.7383333333333,3120.0,11282.534444444462,2327.7203492341578,2327.7203492341578,True,True,True,True,False,False
2025-05-16,17,2025-05-16T04:15:00+10:00,2025-05-16T08:15:00+10:00,523.6925,3120.0,11282.534444444462,2352.6277351419085,2352.6277351419085,True,True,True,True,False,False
2025-05-16,18,2025-05-16T04:30:00+10:00,2025-05-16T08:30:00+10:00,527.0366666666667,3120.0,11282.534444444462,2294.2020822176805,2294.2020822176805,True,True,True,True,False,False
2025-05-16,19,2025-05-16T04:45:00+10:00,2025-05-16T08:45:00+10:00,643.0477777777778,3120.0,11282.534444444462,2223.821453135724,2223.821453135724,True,True,True,True,False,False
2025-05-16,20,2025-05-16T05:00:00+10:00,2025-05-16T09:00:00+10:00,632.0419444444444,3120.0,11282.534444444462,2051.8118379388375,2051.8118379388375,True,True,True,True,False,False
2025-05-16,21,2025-05-16T05:15:00+10:00,2025-05-16T09:15:00+10:00,611.8502777777778,3120.0,11282.534444444462,2061.7742552311365,2061.7742552311365,True,True,True,True,False,False
2025-05-16,22,2025-05-16T05:30:00+10:00,2025-05-16T09:30:00+10:00,571.4077777777778,3120.0,11282.534444444462,2130.629017585992,2130.629017585992,True,True,True,True,False,False
2025-05-16,23,2025-05-16T05:45:00+10:00,2025-05-16T09:45:00+10:00,937.0455555555556,3120.0,11282.534444444462,2138.9825569920968,2138.9825569920968,True,True,True,True,False,False
2025-05-16,24,2025-05-16T06:00:00+10:00,2025-05-16T10:00:00+10:00,979.3969444444443,3120.0,11282.534444444462,2006.5551363185543,2006.5551363185543,True,True,True,True,False,False
2025-05-16,25,2025-05-16T06:15:00+10:00,2025-05-16T10:15:00+10:00,959.8663888888889,3120.0,11282.534444444462,1960.524059764696,1960.524059764696,True,True,True,True,False,False
2025-05-16,26,2025-05-16T06:30:00+10:00,2025-05-16T10:30:00+10:00,947.7158333333333,3120.0,11282.534444444462,1988.315442076532,1988.315442076532,True,True,True,True,False,False
2025-05-16,27,2025-05-16T06:45:00+10:00,2025-05-16T10:45:00+10:00,947.7158333333333,3120.0,11282.534444444462,2021.0196063835492,2021.0196063835492,True,True,True,True,False,False
2025-05-16,28,2025-05-16T07:00:00+10:00,2025-05-16T11:00:00+10:00,1237.4624999999999,3120.0,11282.534444444462,1848.7354972395296,1848.7354972395296,True,True,True,True,False,False
2025-05-16,29,2025-05-16T07:15:00+10:00,2025-05-16T11:15:00+10:00,1242.2438888888887,3120.0,11282.534444444462,1858.3012980593678,1858.3012980593678,True,True,True,True,False,False
2025-05-16,30,2025-05-16T07:30:00+10:00,2025-05-16T11:30:00+10:00,1195.3838888888888,3120.0,11282.534444444462,1824.0570055963253,1824.0570055963253,True,True,True,True,False,False
2025-05-16,31,2025-05-16T07:45:00+10:00,2025-05-16T11:45:00+10:00,1056.8516666666665,3120.0,11282.534444444462,1861.1133420432423,1861.1133420432423,True,True,True,True,False,False
2025-05-16,32,2025-05-16T08:00:00+10:00,2025-05-16T12:00:00+10:00,1046.8313888888888,3120.0,11282.534444444462,1801.052609442382,1801.052609442382,True,True,True,True,False,False
2025-05-16,33,2025-05-16T08:15:00+10:00,2025-05-16T12:15:00+10:00,1059.1588888888887,3120.0,11282.534444444462,1813.1673439055598,1813.1673439055598,True,True,True,True,False,False
2025-05-16,34,2025-05-16T08:30:00+10:00,2025-05-16T12:30:00+10:00,1058.3824999999997,3120.0,11282.534444444462,1798.7624128639573,1798.7624128639573,True,True,True,True,False,False
2025-05-16,35,2025-05-16T08:45:00+10:00,2025-05-16T12:45:00+10:00,947.4305555555554,3120.0,11282.534444444462,1797.5634991610063,1797.5634991610063,True,True,True,True,False,False
2025-05-16,36,2025-05-16T09:00:00+10:00,2025-05-16T13:00:00+10:00,946.1155555555554,3120.0,11282.534444444462,1943.9905525179279,1943.9905525179279,True,True,True,True,False,False
2025-05-16,37,2025-05-16T09:15:00+10:00,2025-05-16T13:15:00+10:00,945.9999999999999,3120.0,11282.534444444462,1954.1850725336335,1954.1850725336335,True,True,True,True,False,False
2025-05-16,38,2025-05-16T09:30:00+10:00,2025-05-16T13:30:00+10:00,1842.1313888888621,3120.0,11282.534444444462,2513.2594143386996,2513.2594143386996,True,True,True,True,False,False
2025-05-16,39,2025-05-16T09:45:00+10:00,2025-05-16T13:45:00+10:00,1424.0536111110846,3120.0,11282.534444444462,1927.5431784635255,1927.5431784635255,True,True,True,True,False,False
2025-05-16,40,2025-05-16T10:00:00+10:00,2025-05-16T14:00:00+10:00,1429.4727777777512,3120.0,11282.534444444462,1920.3152171193726,1920.3152171193726,True,True,True,True,False,False
2025-05-16,41,2025-05-16T10:15:00+10:00,2025-05-16T14:15:00+10:00,1525.6074999999732,3120.0,11282.534444444462,1787.8999443168707,1787.8999443168707,True,True,True,True,False,False
2025-05-16,42,2025-05-16T10:30:00+10:00,2025-05-16T14:30:00+10:00,1525.6074999999732,3120.0,11282.534444444462,1978.2030881148996,1978.2030881148996,True,True,True,True,False,False
2025-05-16,43,2025-05-16T10:45:00+10:00,2025-05-16T14:45:00+10:00,1525.9197222221958,3120.0,11282.534444444462,1938.4804868818817,1938.4804868818817,True,True,True,True,False,False
2025-05-16,44,2025-05-16T11:00:00+10:00,2025-05-16T15:00:00+10:00,1291.6088888888623,3120.0,11282.534444444462,1961.4261732861423,1961.4261732861423,True,True,True,True,False,False
2025-05-16,45,2025-05-16T11:15:00+10:00,2025-05-16T15:15:00+10:00,1289.9463888888622,3120.0,11282.534444444462,1762.1085059504846,1762.1085059504846,True,True,True,True,False,False
2025-05-16,46,2025-05-16T11:30:00+10:00,2025-05-16T15:30:00+10:00,1277.353055555529,3120.0,11282.534444444462,1569.1542827820247,1569.1542827820247,True,True,True,True,False,False
2025-05-16,47,2025-05-16T11:45:00+10:00,2025-05-16T15:45:00+10:00,1283.2877777777514,3120.0,11282.534444444462,1493.0212124488307,1493.0212124488307,True,True,True,True,False,False
2025-05-16,48,2025-05-16T12:00:00+10:00,2025-05-16T16:00:00+10:00,1328.713333333307,3120.0,11282.534444444462,1398.2797336410179,1398.2797336410179,True,True,True,True,False,False
2025-05-16,49,2025-05-16T12:15:00+10:00,2025-05-16T16:15:00+10:00,1309.0122222221958,3120.0,11282.534444444462,1377.365828825985,1377.365828825985,True,True,True,True,False,False
2025-05-16,50,2025-05-16T12:30:00+10:00,2025-05-16T16:30:00+10:00,1305.5261111110847,3120.0,11282.534444444462,1369.7004010737023,1369.7004010737023,True,True,True,True,False,False
