date,window_start,Y_k_GPUh,C_phys_k_GPUh,exceedance_GPUh
2025-05-28,2025-05-28T02:30:00+10:00,4133.566111111111,3120.0,1013.5661111111112
2025-05-28,2025-05-28T02:45:00+10:00,4150.203888888889,3120.0,1030.2038888888892
2025-05-28,2025-05-28T03:00:00+10:00,4002.234722222222,3120.0,882.234722222222
2025-05-28,2025-05-28T03:15:00+10:00,3718.941388888889,3120.0,598.9413888888889
2025-05-28,2025-05-28T03:30:00+10:00,3731.2686111111107,3120.0,611.2686111111107
2025-05-28,2025-05-28T03:45:00+10:00,3120.4049999999997,3120.0,0.40499999999974534
2025-05-29,2025-05-29T02:30:00+10:00,4732.204166666667,3120.0,1612.2041666666673
2025-05-29,2025-05-29T02:45:00+10:00,4704.979722222221,3120.0,1584.9797222222214
2025-05-29,2025-05-29T03:00:00+10:00,4693.381388888889,3120.0,1573.381388888889
2025-05-29,2025-05-29T03:15:00+10:00,4743.690833333333,3120.0,1623.690833333333
2025-05-29,2025-05-29T03:30:00+10:00,5084.485000000001,3120.0,1964.4850000000006
2025-05-29,2025-05-29T03:45:00+10:00,4889.8388888888885,3120.0,1769.8388888888885
2025-05-29,2025-05-29T04:00:00+10:00,4883.5136111111115,3120.0,1763.5136111111115
2025-05-29,2025-05-29T04:15:00+10:00,4891.263055555555,3120.0,1771.2630555555552
2025-05-29,2025-05-29T04:30:00+10:00,4788.518611111112,3120.0,1668.5186111111116
2025-05-29,2025-05-29T04:45:00+10:00,4775.030833333333,3120.0,1655.0308333333332
2025-05-29,2025-05-29T05:00:00+10:00,4776.5072222222225,3120.0,1656.5072222222225
2025-05-29,2025-05-29T05:15:00+10:00,4594.901944444445,3120.0,1474.9019444444448
2025-05-29,2025-05-29T05:30:00+10:00,4780.683333333333,3120.0,1660.6833333333334
2025-05-29,2025-05-29T05:45:00+10:00,4785.560277777778,3120.0,1665.5602777777776
2025-05-29,2025-05-29T06:00:00+10:00,4782.766111111111,3120.0,1662.766111111111
2025-05-29,2025-05-29T06:15:00+10:00,4780.015555555556,3120.0,1660.0155555555557
2025-05-31,2025-05-31T00:00:00+10:00,6155.199166666667,3120.0,3035.199166666667
2025-05-31,2025-05-31T00:15:00+10:00,6326.0327777777775,3120.0,3206.0327777777775
2025-05-31,2025-05-31T00:30:00+10:00,6313.586944444445,3120.0,3193.586944444445
2025-05-31,2025-05-31T00:45:00+10:00,6316.287222222222,3120.0,3196.287222222222
2025-05-31,2025-05-31T01:00:00+10:00,6316.149166666667,3120.0,3196.149166666667
2025-05-31,2025-05-31T01:15:00+10:00,6071.641666666666,3120.0,2951.6416666666664
2025-05-31,2025-05-31T01:30:00+10:00,6063.06388888889,3120.0,2943.06388888889
2025-05-31,2025-05-31T01:45:00+10:00,6016.826388888889,3120.0,2896.8263888888887
2025-05-31,2025-05-31T02:00:00+10:00,3140.3780555555554,3120.0,20.37805555555542
2025-05-31,2025-05-31T02:15:00+10:00,13200.69055555554,3120.0,10080.69055555554
2025-05-31,2025-05-31T02:30:00+10:00,13389.478055555543,3120.0,10269.478055555543
2025-05-31,2025-05-31T02:45:00+10:00,13343.28194444443,3120.0,10223.28194444443
2025-05-31,2025-05-31T03:00:00+10:00,13316.694166666653,3120.0,10196.694166666653
2025-05-31,2025-05-31T03:15:00+10:00,14084.78805555554,3120.0,10964.78805555554
2025-05-31,2025-05-31T03:30:00+10:00,14467.107499999987,3120.0,11347.107499999987
2025-05-31,2025-05-31T03:45:00+10:00,14563.12194444443,3120.0,11443.12194444443
2025-05-31,2025-05-31T04:00:00+10:00,14837.872777777764,3120.0,11717.872777777764
2025-05-31,2025-05-31T04:15:00+10:00,14669.011666666653,3120.0,11549.011666666653
2025-05-31,2025-05-31T04:30:00+10:00,14668.836111111099,3120.0,11548.836111111099
2025-05-31,2025-05-31T04:45:00+10:00,14663.83333333332,3120.0,11543.83333333332
2025-05-31,2025-05-31T05:00:00+10:00,14662.716111111098,3120.0,11542.716111111098
2025-05-31,2025-05-31T05:15:00+10:00,14607.507222222208,3120.0,11487.507222222208
2025-05-31,2025-05-31T05:30:00+10:00,14587.957777777765,3120.0,11467.957777777765
2025-05-31,2025-05-31T05:45:00+10:00,14587.875833333319,3120.0,11467.875833333319
2025-05-31,2025-05-31T06:00:00+10:00,13012.266944444433,3120.0,9892.266944444433
