repository,relative_path,absolute_path,extension,size_bytes,offline_placeholder,zero_byte,readable,sha256,lfs_pointer,lfs_oid,lfs_expected_size,lfs_object_cached_locally,format,row_count,columns,schema,parse_error
03_FastSim,03_FastSim/configs/hpelongres_tests/3monthdata_lowmedhpelongres_conf.yaml,C:\Users\kjw39\OneDrive\Desktop\4-2\Mobile ESS\raw데이터\데이터 센터\NLR_scheduler_authority\03_FastSim\configs\hpelongres_tests\3monthdata_lowmedhpelongres_conf.yaml,.yaml,811,False,False,True,2dc9566f1226638f90a80eccd0c81cc217c5bec70886e63aeded768dd1893308,False,,,False,YAML,,,,
03_FastSim,03_FastSim/configs/hpelongres_tests/3monthdata_med108hpelongres_conf.yaml,C:\Users\kjw39\OneDrive\Desktop\4-2\Mobile ESS\raw데이터\데이터 센터\NLR_scheduler_authority\03_FastSim\configs\hpelongres_tests\3monthdata_med108hpelongres_conf.yaml,.yaml,811,False,False,True,a2d202bd23be2ab52da23eaf4bb7ea5dd4fdf244d59d66c0e1631780ebb34c32,False,,,False,YAML,,,,
03_FastSim,03_FastSim/configs/hpelongres_tests/3monthdata_med112hpelongres_conf.yaml,C:\Users\kjw39\OneDrive\Desktop\4-2\Mobile ESS\raw데이터\데이터 센터\NLR_scheduler_authority\03_FastSim\configs\hpelongres_tests\3monthdata_med112hpelongres_conf.yaml,.yaml,811,False,False,True,6bc3175ced866cdaf4ec3d402b31282ba5671464bc7066ab95772f794098ebfc,False,,,False,YAML,,,,
03_FastSim,03_FastSim/configs/hpelongres_tests/3monthdata_medhpelongres_conf.yaml,C:\Users\kjw39\OneDrive\Desktop\4-2\Mobile ESS\raw데이터\데이터 센터\NLR_scheduler_authority\03_FastSim\configs\hpelongres_tests\3monthdata_medhpelongres_conf.yaml,.yaml,808,False,False,True,3a19dabb7877f563d39cdec5606c575bb719784b4b34ba1ebdc43ec915b39bf0,False,,,False,YAML,,,,
03_FastSim,03_FastSim/configs/hpelongres_tests/3monthdata_nohpelongres_conf.yaml,C:\Users\kjw39\OneDrive\Desktop\4-2\Mobile ESS\raw데이터\데이터 센터\NLR_scheduler_authority\03_FastSim\configs\hpelongres_tests\3monthdata_nohpelongres_conf.yaml,.yaml,807,False,False,True,a8c5760383ebe1a44c9d8436a7a84857ee97cff1008e1d1f87b66aefd8549ca3,False,,,False,YAML,,,,
03_FastSim,03_FastSim/configs/hpelongres_tests/3monthdata_superduperhpelongres_conf.yaml,C:\Users\kjw39\OneDrive\Desktop\4-2\Mobile ESS\raw데이터\데이터 센터\NLR_scheduler_authority\03_FastSim\configs\hpelongres_tests\3monthdata_superduperhpelongres_conf.yaml,.yaml,815,False,False,True,f9a481151579f1b89f68a2d47ff8438867241774ad423114fdecd90f7124eff9,False,,,False,YAML,,,,
03_FastSim,03_FastSim/configs/kestrel_conf.yaml,C:\Users\kjw39\OneDrive\Desktop\4-2\Mobile ESS\raw데이터\데이터 센터\NLR_scheduler_authority\03_FastSim\configs\kestrel_conf.yaml,.yaml,4070,False,False,True,1969491d4eba09dc93238dde7987a94aa098af7b4fc75597665cb52efd7035b9,False,,,False,YAML,,,,
03_FastSim,03_FastSim/configs/lumi/test_conf.yaml,C:\Users\kjw39\OneDrive\Desktop\4-2\Mobile ESS\raw데이터\데이터 센터\NLR_scheduler_authority\03_FastSim\configs\lumi\test_conf.yaml,.yaml,757,False,False,True,330fb36bf62f6dad88c0b756b35ea5fa0675746aea100da3ca780b7808eb6b0a,False,,,False,YAML,,,,
03_FastSim,03_FastSim/configs/lumi/test_duplicates_conf.yaml,C:\Users\kjw39\OneDrive\Desktop\4-2\Mobile ESS\raw데이터\데이터 센터\NLR_scheduler_authority\03_FastSim\configs\lumi\test_duplicates_conf.yaml,.yaml,768,False,False,True,b60eac0134bb11ad04e3575e66ad1e8d09021b7df1ebecdd27b1baa3033ef6a1,False,,,False,YAML,,,,
03_FastSim,03_FastSim/configs/lumi/test_duplicates_recent_conf.yaml,C:\Users\kjw39\OneDrive\Desktop\4-2\Mobile ESS\raw데이터\데이터 센터\NLR_scheduler_authority\03_FastSim\configs\lumi\test_duplicates_recent_conf.yaml,.yaml,768,False,False,True,a5ec62c9e7ac86e67c0352089478b2977487aeeebd26e7c9af25bec7e98a67eb,False,,,False,YAML,,,,
03_FastSim,03_FastSim/configs/lumi/test_duplicates_recent_standard_conf.yaml,C:\Users\kjw39\OneDrive\Desktop\4-2\Mobile ESS\raw데이터\데이터 센터\NLR_scheduler_authority\03_FastSim\configs\lumi\test_duplicates_recent_standard_conf.yaml,.yaml,754,False,False,True,0a8a4efc3e0bf395fdf7b83ca4cf5a63291aed2955ec9f2c33a3fa99c2f12bbe,False,,,False,YAML,,,,
03_FastSim,03_FastSim/configs/lumi/test_duplicates_standard_conf.yaml,C:\Users\kjw39\OneDrive\Desktop\4-2\Mobile ESS\raw데이터\데이터 센터\NLR_scheduler_authority\03_FastSim\configs\lumi\test_duplicates_standard_conf.yaml,.yaml,754,False,False,True,16cb9f38c1037a87a32ca634b80f6612c49ef0eb909d655cda1d32edf0d172e5,False,,,False,YAML,,,,
03_FastSim,03_FastSim/configs/lumi/test_tmpdata_conf.yaml,C:\Users\kjw39\OneDrive\Desktop\4-2\Mobile ESS\raw데이터\데이터 센터\NLR_scheduler_authority\03_FastSim\configs\lumi\test_tmpdata_conf.yaml,.yaml,681,False,False,True,f77c67e0548791dc9d8def8eb7c63e1525112cdf1d1eefcd1d88c5b94da7f621,False,,,False,YAML,,,,
03_FastSim,03_FastSim/configs/lumi/test_tmpdata_recent_conf.yaml,C:\Users\kjw39\OneDrive\Desktop\4-2\Mobile ESS\raw데이터\데이터 센터\NLR_scheduler_authority\03_FastSim\configs\lumi\test_tmpdata_recent_conf.yaml,.yaml,686,False,False,True,b4877149ba2390043d1baf938e443e7a6ef12822ee27b6747916ac1a56cd4e8e,False,,,False,YAML,,,,
03_FastSim,03_FastSim/configs/lumi/test_tmpdata_standardg_conf.yaml,C:\Users\kjw39\OneDrive\Desktop\4-2\Mobile ESS\raw데이터\데이터 센터\NLR_scheduler_authority\03_FastSim\configs\lumi\test_tmpdata_standardg_conf.yaml,.yaml,699,False,False,True,e5afd4252c7d9a94f6fbfc0171867adcb1808eb35d57f3c3ecb4e03397f1c9dc,False,,,False,YAML,,,,
03_FastSim,03_FastSim/DCO,C:\Users\kjw39\OneDrive\Desktop\4-2\Mobile ESS\raw데이터\데이터 센터\NLR_scheduler_authority\03_FastSim\DCO,,1366,False,False,True,f7ac75b443f4ca16b503241344b41aeff9503b0c30bedc2b119551d83cb0fa90,False,,,False,NO_EXTENSION,,,,
03_FastSim,03_FastSim/docs/slurm_sim_diagram.png,C:\Users\kjw39\OneDrive\Desktop\4-2\Mobile ESS\raw데이터\데이터 센터\NLR_scheduler_authority\03_FastSim\docs\slurm_sim_diagram.png,.png,82868,False,False,True,ad6fee14391929c1f910ecfb6035f7dbcf245cd75e74f482dbcfbeb1b9664634,False,,,False,PNG,,,,
03_FastSim,03_FastSim/docs/slurm_sim_paper.pdf,C:\Users\kjw39\OneDrive\Desktop\4-2\Mobile ESS\raw데이터\데이터 센터\NLR_scheduler_authority\03_FastSim\docs\slurm_sim_paper.pdf,.pdf,549221,False,False,True,383c7183985eefef241876cbb73b6acea30161851bf960bbcb4ce785360b7e90,False,,,False,PDF,,,,
03_FastSim,03_FastSim/LICENSE,C:\Users\kjw39\OneDrive\Desktop\4-2\Mobile ESS\raw데이터\데이터 센터\NLR_scheduler_authority\03_FastSim\LICENSE,,1104,False,False,True,44d17df311f8c25e4e94aa9089fc37ad97fd11fed9352ff3bc1f27cfa52febe5,False,,,False,NO_EXTENSION,,,,
03_FastSim,03_FastSim/README.md,C:\Users\kjw39\OneDrive\Desktop\4-2\Mobile ESS\raw데이터\데이터 센터\NLR_scheduler_authority\03_FastSim\README.md,.md,16947,False,False,True,293620e1233d5236c742ec94ce285da1268339d20c4169ca7f0619ee50a3b8e7,False,,,False,MD,,,,
03_FastSim,03_FastSim/requirements.txt,C:\Users\kjw39\OneDrive\Desktop\4-2\Mobile ESS\raw데이터\데이터 센터\NLR_scheduler_authority\03_FastSim\requirements.txt,.txt,49,False,False,True,691f36bb26f67a9a74fc4a91c847d1a17f36b4b4e87da1f80dd40310a21e63b1,False,,,False,TXT,,,,
03_FastSim,03_FastSim/scheduler/aux_funcs.py,C:\Users\kjw39\OneDrive\Desktop\4-2\Mobile ESS\raw데이터\데이터 센터\NLR_scheduler_authority\03_FastSim\scheduler\aux_funcs.py,.py,10688,False,False,True,53f252931e9aea486491ef5f17a220bc2277879d3fa7d4944235efa5ef1f060e,False,,,False,PY,,,,
03_FastSim,03_FastSim/scheduler/config.py,C:\Users\kjw39\OneDrive\Desktop\4-2\Mobile ESS\raw데이터\데이터 센터\NLR_scheduler_authority\03_FastSim\scheduler\config.py,.py,12346,False,False,True,201e3b05492a6cb0dae3190b0ec44c82ff78f140672b02914b74a96a0945d4ae,False,,,False,PY,,,,
03_FastSim,03_FastSim/scheduler/controller.py,C:\Users\kjw39\OneDrive\Desktop\4-2\Mobile ESS\raw데이터\데이터 센터\NLR_scheduler_authority\03_FastSim\scheduler\controller.py,.py,111191,False,False,True,c7daa39e208e7b4ff7489c2a3135c8bc5ef57e132721c32ba386efaae26abc03,False,,,False,PY,,,,
03_FastSim,03_FastSim/scheduler/data_reader.py,C:\Users\kjw39\OneDrive\Desktop\4-2\Mobile ESS\raw데이터\데이터 센터\NLR_scheduler_authority\03_FastSim\scheduler\data_reader.py,.py,61549,False,False,True,e0115742c2efa9084c867b5939ccef5d40d29187ccd280f361005299dea31ccb,False,,,False,PY,,,,
03_FastSim,03_FastSim/scheduler/fairshare.py,C:\Users\kjw39\OneDrive\Desktop\4-2\Mobile ESS\raw데이터\데이터 센터\NLR_scheduler_authority\03_FastSim\scheduler\fairshare.py,.py,29226,False,False,True,a07ef02e38bda21729752610587a8bb96353083e5fef3d1fa3a598b66df1b217,False,,,False,PY,,,,
03_FastSim,03_FastSim/scheduler/interactive_shell.py,C:\Users\kjw39\OneDrive\Desktop\4-2\Mobile ESS\raw데이터\데이터 센터\NLR_scheduler_authority\03_FastSim\scheduler\interactive_shell.py,.py,9022,False,False,True,b3304f2502c1e3100cc9d1dddf1d450c6c0f571c60fa5e1d5b8c8a74482a58b1,False,,,False,PY,,,,
03_FastSim,03_FastSim/scheduler/job_queue.py,C:\Users\kjw39\OneDrive\Desktop\4-2\Mobile ESS\raw데이터\데이터 센터\NLR_scheduler_authority\03_FastSim\scheduler\job_queue.py,.py,57731,False,False,True,126a731ecbe3aa1fe27388efd2ac75550f4b2eb5d1deb06315ad0ef82a3efb5b,False,,,False,PY,,,,
03_FastSim,03_FastSim/scheduler/logging_setup.py,C:\Users\kjw39\OneDrive\Desktop\4-2\Mobile ESS\raw데이터\데이터 센터\NLR_scheduler_authority\03_FastSim\scheduler\logging_setup.py,.py,1782,False,False,True,129035da37141440e43b3b234cbc8a5517c533d157f053b1c974c3645888c02a,False,,,False,PY,,,,
03_FastSim,03_FastSim/scheduler/main.py,C:\Users\kjw39\OneDrive\Desktop\4-2\Mobile ESS\raw데이터\데이터 센터\NLR_scheduler_authority\03_FastSim\scheduler\main.py,.py,12451,False,False,True,2d239707bb9e623aeb499e7e2bafa04e1fb17860a56e746ca5e57d9d9709b5f0,False,,,False,PY,,,,
03_FastSim,03_FastSim/scheduler/partition.py,C:\Users\kjw39\OneDrive\Desktop\4-2\Mobile ESS\raw데이터\데이터 센터\NLR_scheduler_authority\03_FastSim\scheduler\partition.py,.py,14405,False,False,True,1adee1dfe3702ea6d3d9249f11e463e36e5b3af3dae89c2582626e8fc16a1e0c,False,,,False,PY,,,,
03_FastSim,03_FastSim/scheduler/plotting.py,C:\Users\kjw39\OneDrive\Desktop\4-2\Mobile ESS\raw데이터\데이터 센터\NLR_scheduler_authority\03_FastSim\scheduler\plotting.py,.py,41082,False,False,True,471c7726e234e5b95f8016c1c01b49c61ecf001f95485852565f0d3e7816bd65,False,,,False,PY,,,,
03_FastSim,03_FastSim/scheduler/post_process.py,C:\Users\kjw39\OneDrive\Desktop\4-2\Mobile ESS\raw데이터\데이터 센터\NLR_scheduler_authority\03_FastSim\scheduler\post_process.py,.py,12502,False,False,True,6b8848ea45a75237f54638c7ae330bbc187173c85603b28d4867117ce5ded62a,False,,,False,PY,,,,
03_FastSim,03_FastSim/scheduler/priority_sorters.py,C:\Users\kjw39\OneDrive\Desktop\4-2\Mobile ESS\raw데이터\데이터 센터\NLR_scheduler_authority\03_FastSim\scheduler\priority_sorters.py,.py,15635,False,False,True,f2364550ad97951102a520bc408cc5a1a9de53f29cd51c5e8f6d384c5f15cf63,False,,,False,PY,,,,
03_FastSim,03_FastSim/scripts/slurm_dump.sh,C:\Users\kjw39\OneDrive\Desktop\4-2\Mobile ESS\raw데이터\데이터 센터\NLR_scheduler_authority\03_FastSim\scripts\slurm_dump.sh,.sh,1100,False,False,True,f454d460c48d06fa8851e845fd5f9b0428e555005e7ea468f4cc6e6caced5ebb,False,,,False,SH,,,,
03_FastSim,03_FastSim/scripts/slurm_dump_anon.sh,C:\Users\kjw39\OneDrive\Desktop\4-2\Mobile ESS\raw데이터\데이터 센터\NLR_scheduler_authority\03_FastSim\scripts\slurm_dump_anon.sh,.sh,2406,False,False,True,b6eb6ce2807dbc2cc7aa86b02b65312a73ed75412374e8640628bbd6140471d1,False,,,False,SH,,,,
04_NLR_HPC_docs_repo,04_NLR_HPC_docs_repo/.gitattributes,C:\Users\kjw39\OneDrive\Desktop\4-2\Mobile ESS\raw데이터\데이터 센터\NLR_scheduler_authority\04_NLR_HPC_docs_repo\.gitattributes,,21,False,False,True,2e341ecc3555d218773643b313ea97e1ceb524945974a2507fbbc5e973b4535b,False,,,False,NO_EXTENSION,,,,
04_NLR_HPC_docs_repo,04_NLR_HPC_docs_repo/.gitignore,C:\Users\kjw39\OneDrive\Desktop\4-2\Mobile ESS\raw데이터\데이터 센터\NLR_scheduler_authority\04_NLR_HPC_docs_repo\.gitignore,,16,False,False,True,a0af7a9cedec2badca73989db680ea2bac3599d2b0dcdb025a29f442bec92d30,False,,,False,NO_EXTENSION,,,,
04_NLR_HPC_docs_repo,04_NLR_HPC_docs_repo/applications/comsol/comsol-training/Advanced-Training/Comsol_Training_2.pptx,C:\Users\kjw39\OneDrive\Desktop\4-2\Mobile ESS\raw데이터\데이터 센터\NLR_scheduler_authority\04_NLR_HPC_docs_repo\applications\comsol\comsol-training\Advanced-Training\Comsol_Training_2.pptx,.pptx,5183339,False,False,True,7bea8db2ef1329599df2bbd5eae5180666599d8ffb3d5c58286e4f69646c724b,False,,,False,PPTX,,,,
04_NLR_HPC_docs_repo,04_NLR_HPC_docs_repo/applications/comsol/comsol-training/Advanced-Training/Demo/equation-based simulation/poisson_pde.mph,C:\Users\kjw39\OneDrive\Desktop\4-2\Mobile ESS\raw데이터\데이터 센터\NLR_scheduler_authority\04_NLR_HPC_docs_repo\applications\comsol\comsol-training\Advanced-Training\Demo\equation-based simulation\poisson_pde.mph,.mph,1061315,False,False,True,8a8209e59d56999d8205e89d4800b6a89816758ec9b40bf94ffe8f3d15223013,False,,,False,MPH,,,,
04_NLR_HPC_docs_repo,04_NLR_HPC_docs_repo/applications/comsol/comsol-training/Advanced-Training/Demo/fuel cell model/fuel_cell.mph,C:\Users\kjw39\OneDrive\Desktop\4-2\Mobile ESS\raw데이터\데이터 센터\NLR_scheduler_authority\04_NLR_HPC_docs_repo\applications\comsol\comsol-training\Advanced-Training\Demo\fuel cell model\fuel_cell.mph,.mph,7402920,False,False,True,52046e03666232647d762d4151864aafcc8dfca0a1b5e3be6fa0fd42404976cf,False,,,False,MPH,,,,
04_NLR_HPC_docs_repo,04_NLR_HPC_docs_repo/applications/comsol/comsol-training/Advanced-Training/Demo/parameter_estimation/fuel_cell_optimization_computed.mph,C:\Users\kjw39\OneDrive\Desktop\4-2\Mobile ESS\raw데이터\데이터 센터\NLR_scheduler_authority\04_NLR_HPC_docs_repo\applications\comsol\comsol-training\Advanced-Training\Demo\parameter_estimation\fuel_cell_optimization_computed.mph,.mph,6024651,False,False,True,a3900820c577d4acc1810f42ff934557d5e397ef1c88005622724c5271179e27,False,,,False,MPH,,,,
04_NLR_HPC_docs_repo,04_NLR_HPC_docs_repo/applications/comsol/comsol-training/Advanced-Training/Demo/parameter_estimation/fuel_cell_parameter_estimation_computed.mph,C:\Users\kjw39\OneDrive\Desktop\4-2\Mobile ESS\raw데이터\데이터 센터\NLR_scheduler_authority\04_NLR_HPC_docs_repo\applications\comsol\comsol-training\Advanced-Training\Demo\parameter_estimation\fuel_cell_parameter_estimation_computed.mph,.mph,6033122,False,False,True,68d556d0c56bdeca65be5f7f8e897bedb2d5fea6866ef9e4c95ecb88594e34bb,False,,,False,MPH,,,,
04_NLR_HPC_docs_repo,04_NLR_HPC_docs_repo/applications/comsol/comsol-training/Advanced-Training/Demo/parameter_estimation/i_v.csv,C:\Users\kjw39\OneDrive\Desktop\4-2\Mobile ESS\raw데이터\데이터 센터\NLR_scheduler_authority\04_NLR_HPC_docs_repo\applications\comsol\comsol-training\Advanced-Training\Demo\parameter_estimation\i_v.csv,.csv,1510,False,False,True,7522ea1b654ca51f4cdd63ba583fdb8c37bcecc46fba088438c0b88d2d21990d,False,,,False,CSV,,"[""% Model"", ""fuel_cell.mph""]",% Model:object;fuel_cell.mph:object,
04_NLR_HPC_docs_repo,04_NLR_HPC_docs_repo/applications/comsol/comsol-training/Advanced-Training/Demo/parametric study/fuel_cell_auxiliary_sweep.mph,C:\Users\kjw39\OneDrive\Desktop\4-2\Mobile ESS\raw데이터\데이터 센터\NLR_scheduler_authority\04_NLR_HPC_docs_repo\applications\comsol\comsol-training\Advanced-Training\Demo\parametric study\fuel_cell_auxiliary_sweep.mph,.mph,7595054,False,False,True,4c36b42f597f53cde47a6d58c080c41b1ca278e9651502431be783ba2bc02c0a,False,,,False,MPH,,,,
04_NLR_HPC_docs_repo,04_NLR_HPC_docs_repo/applications/comsol/comsol-training/Advanced-Training/Demo/parametric study/fuel_cell_batch_sweep.mph,C:\Users\kjw39\OneDrive\Desktop\4-2\Mobile ESS\raw데이터\데이터 센터\NLR_scheduler_authority\04_NLR_HPC_docs_repo\applications\comsol\comsol-training\Advanced-Training\Demo\parametric study\fuel_cell_batch_sweep.mph,.mph,11301858,False,False,True,881ed7b94518af73c42ebc79a792ac9b98a85b0cc5d3d2b3422cb83a0210a8bc,False,,,False,MPH,,,,
04_NLR_HPC_docs_repo,04_NLR_HPC_docs_repo/applications/comsol/comsol-training/Advanced-Training/Demo/parametric study/fuel_cell_cluster_sweep.mph,C:\Users\kjw39\OneDrive\Desktop\4-2\Mobile ESS\raw데이터\데이터 센터\NLR_scheduler_authority\04_NLR_HPC_docs_repo\applications\comsol\comsol-training\Advanced-Training\Demo\parametric study\fuel_cell_cluster_sweep.mph,.mph,1199675,False,False,True,55b453bd9253cb68ac99b895752b49f69cabdc3f670a1660b8d716ce6ea8dc2a,False,,,False,MPH,,,,
04_NLR_HPC_docs_repo,04_NLR_HPC_docs_repo/applications/comsol/comsol-training/Advanced-Training/Demo/parametric study/fuel_cell_parametric_sweep.mph,C:\Users\kjw39\OneDrive\Desktop\4-2\Mobile ESS\raw데이터\데이터 센터\NLR_scheduler_authority\04_NLR_HPC_docs_repo\applications\comsol\comsol-training\Advanced-Training\Demo\parametric study\fuel_cell_parametric_sweep.mph,.mph,7616778,False,False,True,0999f511a8e3d78552d6e2abd237f0b89d4555a8a3237464450a0f500f9133a8,False,,,False,MPH,,,,
04_NLR_HPC_docs_repo,04_NLR_HPC_docs_repo/applications/comsol/comsol-training/Introductory-Training/lmstat.comsol,C:\Users\kjw39\OneDrive\Desktop\4-2\Mobile ESS\raw데이터\데이터 센터\NLR_scheduler_authority\04_NLR_HPC_docs_repo\applications\comsol\comsol-training\Introductory-Training\lmstat.comsol,.comsol,140,False,False,True,6d96b541d6adc0507f6312ab9f0a03087aa6b7867c7971e853f375f385345ee0,False,,,False,COMSOL,,,,
04_NLR_HPC_docs_repo,04_NLR_HPC_docs_repo/applications/comsol/comsol-training/Introductory-Training/submit_1node.slurm,C:\Users\kjw39\OneDrive\Desktop\4-2\Mobile ESS\raw데이터\데이터 센터\NLR_scheduler_authority\04_NLR_HPC_docs_repo\applications\comsol\comsol-training\Introductory-Training\submit_1node.slurm,.slurm,685,False,False,True,1036d322e0893774f3c79c260db4e18221d2a77780b261f50e65af21eef0e35c,False,,,False,SLURM,,,,
04_NLR_HPC_docs_repo,04_NLR_HPC_docs_repo/applications/comsol/comsol-training/Introductory-Training/submit_2nodes.slurm,C:\Users\kjw39\OneDrive\Desktop\4-2\Mobile ESS\raw데이터\데이터 센터\NLR_scheduler_authority\04_NLR_HPC_docs_repo\applications\comsol\comsol-training\Introductory-Training\submit_2nodes.slurm,.slurm,863,False,False,True,0f693218911fba607964a87680358650281a8aa7eba806f68cccd5fa724f96e9,False,,,False,SLURM,,,,
04_NLR_HPC_docs_repo,04_NLR_HPC_docs_repo/applications/comsol/comsol-training/Introductory-Training/submit_shared_node.slurm,C:\Users\kjw39\OneDrive\Desktop\4-2\Mobile ESS\raw데이터\데이터 센터\NLR_scheduler_authority\04_NLR_HPC_docs_repo\applications\comsol\comsol-training\Introductory-Training\submit_shared_node.slurm,.slurm,633,False,False,True,90135f192a51b162a494ff0afb89e8d1ab1f72db5ced80857293a174db4da3d6,False,,,False,SLURM,,,,
04_NLR_HPC_docs_repo,04_NLR_HPC_docs_repo/applications/comsol/comsol-training/Introductory-Training/Training 1.pptx,C:\Users\kjw39\OneDrive\Desktop\4-2\Mobile ESS\raw데이터\데이터 센터\NLR_scheduler_authority\04_NLR_HPC_docs_repo\applications\comsol\comsol-training\Introductory-Training\Training 1.pptx,.pptx,22496704,False,False,True,6f410ac1bfee8365a0d940f077f60921517137c0d9a3f3761e828e5ca7186594,False,,,False,PPTX,,,,
04_NLR_HPC_docs_repo,04_NLR_HPC_docs_repo/applications/gaussian/large/cpu1/g16.slurm,C:\Users\kjw39\OneDrive\Desktop\4-2\Mobile ESS\raw데이터\데이터 센터\NLR_scheduler_authority\04_NLR_HPC_docs_repo\applications\gaussian\large\cpu1\g16.slurm,.slurm,1704,False,False,True,db7c6cbb6674df03cbb12044458f73fd6a43f8f44d47400516677c314a8fb373,False,,,False,SLURM,,,,
04_NLR_HPC_docs_repo,04_NLR_HPC_docs_repo/applications/gaussian/large/cpu1/G16_test.com,C:\Users\kjw39\OneDrive\Desktop\4-2\Mobile ESS\raw데이터\데이터 센터\NLR_scheduler_authority\04_NLR_HPC_docs_repo\applications\gaussian\large\cpu1\G16_test.com,.com,1318,False,False,True,57887a772b26b5e681bfd4208bcc5fb7e5854a823a8e1311da89f47b1ae98355,False,,,False,COM,,,,
04_NLR_HPC_docs_repo,04_NLR_HPC_docs_repo/applications/gaussian/large/cpu2/g16.slurm,C:\Users\kjw39\OneDrive\Desktop\4-2\Mobile ESS\raw데이터\데이터 센터\NLR_scheduler_authority\04_NLR_HPC_docs_repo\applications\gaussian\large\cpu2\g16.slurm,.slurm,1704,False,False,True,37b166efa1ebe7714cf28e3a455f257ee6fc57553539fdde58e50f2504453d03,False,,,False,SLURM,,,,
04_NLR_HPC_docs_repo,04_NLR_HPC_docs_repo/applications/gaussian/large/cpu2/G16_test.com,C:\Users\kjw39\OneDrive\Desktop\4-2\Mobile ESS\raw데이터\데이터 센터\NLR_scheduler_authority\04_NLR_HPC_docs_repo\applications\gaussian\large\cpu2\G16_test.com,.com,1318,False,False,True,57887a772b26b5e681bfd4208bcc5fb7e5854a823a8e1311da89f47b1ae98355,False,,,False,COM,,,,
04_NLR_HPC_docs_repo,04_NLR_HPC_docs_repo/applications/gaussian/large/gpu1/g16.slurm,C:\Users\kjw39\OneDrive\Desktop\4-2\Mobile ESS\raw데이터\데이터 센터\NLR_scheduler_authority\04_NLR_HPC_docs_repo\applications\gaussian\large\gpu1\g16.slurm,.slurm,1703,False,False,True,96544db95d71ee135d5f14b52aed700a075a46725b5d33e76854089d0c8435c3,False,,,False,SLURM,,,,
04_NLR_HPC_docs_repo,04_NLR_HPC_docs_repo/applications/gaussian/large/gpu1/G16_test.com,C:\Users\kjw39\OneDrive\Desktop\4-2\Mobile ESS\raw데이터\데이터 센터\NLR_scheduler_authority\04_NLR_HPC_docs_repo\applications\gaussian\large\gpu1\G16_test.com,.com,1345,False,False,True,ac3ef7a7cb5fbc8752dbe08c074260878c433736bf2d9dddf96f80e8c175fcc9,False,,,False,COM,,,,
04_NLR_HPC_docs_repo,04_NLR_HPC_docs_repo/applications/gaussian/large/gpu2/g16.slurm,C:\Users\kjw39\OneDrive\Desktop\4-2\Mobile ESS\raw데이터\데이터 센터\NLR_scheduler_authority\04_NLR_HPC_docs_repo\applications\gaussian\large\gpu2\g16.slurm,.slurm,1703,False,False,True,d19256d0e58ba464853b21668dc9f05c2df8a1cc397116894a23f5d2243faf9b,False,,,False,SLURM,,,,
04_NLR_HPC_docs_repo,04_NLR_HPC_docs_repo/applications/gaussian/large/gpu2/G16_test.com,C:\Users\kjw39\OneDrive\Desktop\4-2\Mobile ESS\raw데이터\데이터 센터\NLR_scheduler_authority\04_NLR_HPC_docs_repo\applications\gaussian\large\gpu2\G16_test.com,.com,1345,False,False,True,ac3ef7a7cb5fbc8752dbe08c074260878c433736bf2d9dddf96f80e8c175fcc9,False,,,False,COM,,,,
04_NLR_HPC_docs_repo,04_NLR_HPC_docs_repo/applications/gaussian/medium/cpu1/g16.slurm,C:\Users\kjw39\OneDrive\Desktop\4-2\Mobile ESS\raw데이터\데이터 센터\NLR_scheduler_authority\04_NLR_HPC_docs_repo\applications\gaussian\medium\cpu1\g16.slurm,.slurm,1704,False,False,True,7cb11c0e3c65e0d395f006113888a52484bf1337561d762da8a08f5e80925b95,False,,,False,SLURM,,,,
04_NLR_HPC_docs_repo,04_NLR_HPC_docs_repo/applications/gaussian/medium/cpu1/G16_test.com,C:\Users\kjw39\OneDrive\Desktop\4-2\Mobile ESS\raw데이터\데이터 센터\NLR_scheduler_authority\04_NLR_HPC_docs_repo\applications\gaussian\medium\cpu1\G16_test.com,.com,1319,False,False,True,59ce616683033ffc34c2e71369d32d67bd189caad7e4bb3abdf964a25d0df32d,False,,,False,COM,,,,
04_NLR_HPC_docs_repo,04_NLR_HPC_docs_repo/applications/gaussian/medium/cpu2/g16.slurm,C:\Users\kjw39\OneDrive\Desktop\4-2\Mobile ESS\raw데이터\데이터 센터\NLR_scheduler_authority\04_NLR_HPC_docs_repo\applications\gaussian\medium\cpu2\g16.slurm,.slurm,1704,False,False,True,4e68212ee4eab13ba73bf8af0fe7a3e15dd8b815affdd11f8670cc382e979558,False,,,False,SLURM,,,,
04_NLR_HPC_docs_repo,04_NLR_HPC_docs_repo/applications/gaussian/medium/cpu2/G16_test.com,C:\Users\kjw39\OneDrive\Desktop\4-2\Mobile ESS\raw데이터\데이터 센터\NLR_scheduler_authority\04_NLR_HPC_docs_repo\applications\gaussian\medium\cpu2\G16_test.com,.com,1319,False,False,True,59ce616683033ffc34c2e71369d32d67bd189caad7e4bb3abdf964a25d0df32d,False,,,False,COM,,,,
04_NLR_HPC_docs_repo,04_NLR_HPC_docs_repo/applications/gaussian/medium/gpu1/g16.slurm,C:\Users\kjw39\OneDrive\Desktop\4-2\Mobile ESS\raw데이터\데이터 센터\NLR_scheduler_authority\04_NLR_HPC_docs_repo\applications\gaussian\medium\gpu1\g16.slurm,.slurm,1704,False,False,True,f3d4898686d199492aa58197ac1da527df2007f8a7758bd2f2b8bb9a65f35efe,False,,,False,SLURM,,,,
