split,model,seed,target_hour,variant,N_days,N_hours,actual_GPUh,Q50_coverage,Q90_coverage,calibration_error,Q90_pinball,Q50_pinball,Q50_MAE,Q50_RMSE,requirement_ratio,excess_reserve_proxy,Q90_sum_GPUh
EXPOSED_EVALUATION,TFT,20260925,11,raw,88,88,20082.640555555554,0.4090909090909091,0.9090909090909091,0.009090909090909038,144.1294229025022,110.36633116847338,220.73266233694676,812.9486062171713,2.1915925658413005,1.7039931472343293,44012.965744018555
EXPOSED_EVALUATION,TFT,20260925,12,raw,88,88,21038.46277777778,0.4431818181818182,0.875,0.025000000000000022,134.07592393116036,116.37078703136157,232.74157406272315,719.319474512314,1.8754361430448798,1.348707329259214,39456.29348754883
EXPOSED_EVALUATION,TFT,20260925,13,raw,88,88,34391.95583333332,0.4318181818181818,0.9204545454545454,0.020454545454545392,292.2029141818344,192.440604520735,384.88120904147,2280.3379365749843,0.987587745792203,0.7364996350337091,33965.07413482666
EXPOSED_EVALUATION,TFT,20260925,14,raw,88,88,31460.753888888896,0.45454545454545453,0.8863636363636364,0.013636363636363669,265.1018804832227,176.31685599315048,352.63371198630097,1728.3661405507517,0.9273439002829141,0.6761354623953556,29174.938217163086
EXPOSED_EVALUATION,TFT,20260925,15,raw,88,88,24440.290555555483,0.48863636363636365,0.8181818181818182,0.08181818181818179,187.1860622726972,137.54030143667913,275.08060287335826,953.2606355089608,1.0025329323997434,0.676263994728449,24502.196159362793
EXPOSED_EVALUATION,TFT,20260925,16,raw,88,88,7836.948333333334,0.6818181818181818,0.9318181818181818,0.031818181818181746,65.62059171915536,45.366282935022106,90.73256587004421,438.6303682218963,2.592699163486794,2.170273720990799,20318.84938812256
EXPOSED_EVALUATION,TFT,20260925,17,raw,88,88,32252.37722222244,0.6136363636363636,0.8636363636363636,0.036363636363636376,310.09595745911486,183.99369152548462,367.98738305096924,1947.3252140160243,0.539478822519667,0.4316218832199581,17399.474487304688
EXPOSED_EVALUATION,TFT,20260925,18,raw,88,88,14381.472222222226,0.6704545454545454,0.8636363636363636,0.036363636363636376,127.97556609298245,82.78675062003764,165.57350124007527,572.5490027018731,1.051508368155429,0.8294379866760697,15122.238388061523
EXPOSED_EVALUATION,TFT,20260925,19,raw,88,88,6640.932777777766,0.7613636363636364,0.9772727272727273,0.07727272727272727,67.60646657920594,40.04253011518048,80.08506023036097,436.79620989648737,2.0618479617309022,1.8515266320392394,13692.593711853027
EXPOSED_EVALUATION,TFT,20260925,20,raw,88,88,1647.5894444444439,0.8068181818181818,0.9431818181818182,0.04318181818181821,18.499889352239737,12.319241963709239,24.638483927418477,59.110687107878334,7.751421692868553,7.064383852901461,12771.16056060791
EXPOSED_EVALUATION,TFT,20260925,21,raw,88,88,1938.1527777777783,0.6818181818181818,0.9659090909090909,0.06590909090909092,16.50327690818093,9.724914361924839,19.449828723849677,56.87188176925199,6.581523016319936,5.77268644695187,12755.997116088867
EXPOSED_EVALUATION,TFT,20260925,22,raw,88,88,3076.1311111111113,0.7386363636363636,0.9204545454545454,0.020454545454545392,26.006114970929698,19.342230680422347,38.68446136084469,107.25068196364869,3.920484286123425,3.372402234358779,12059.923683166504
EXPOSED_EVALUATION,TFT,20260925,23,raw,88,88,8598.41333333333,0.6363636363636364,0.8068181818181818,0.09318181818181825,61.92029355864088,49.43512763218444,98.87025526436888,213.61816124255094,1.3640778164116771,0.9613899574958338,11728.904884338379
EXPOSED_EVALUATION,TFT,20260926,0,raw,88,88,24447.014166666664,0.36363636363636365,0.8295454545454546,0.07045454545454544,96.24886920998314,132.70377843298093,265.40755686596185,449.2027541236242,2.1794321985304617,1.4079484862776184,53280.60983276367
EXPOSED_EVALUATION,TFT,20260926,1,raw,88,88,49650.393611111125,0.1590909090909091,0.8068181818181818,0.09318181818181825,270.6013546749464,271.6819648024411,543.3639296048822,1146.6040561790305,1.25745176398803,0.7113184794487559,62432.9750289917
EXPOSED_EVALUATION,TFT,20260926,2,raw,88,88,53488.27000000008,0.19318181818181818,0.8636363636363636,0.036363636363636376,363.4745520339742,293.63064127934143,587.2612825586829,1803.43955759351,1.2627386747824971,0.8344606029990733,67541.7071762085
EXPOSED_EVALUATION,TFT,20260926,3,raw,88,88,67247.63805555552,0.22727272727272727,0.9090909090909091,0.009090909090909038,517.4956730010675,372.2774086827098,744.5548173654196,2974.0704790348877,1.0211298240751485,0.6962096850277549,68668.56881713867
EXPOSED_EVALUATION,TFT,20260926,4,raw,88,88,23495.575555555555,0.3409090909090909,0.9090909090909091,0.009090909090909038,127.9720829871592,125.66520764620614,251.33041529241228,589.7620224115053,2.8538741808781203,2.1477916121753324,67053.4164428711
EXPOSED_EVALUATION,TFT,20260926,5,raw,88,88,26796.752222222218,0.2727272727272727,0.9090909090909091,0.009090909090909038,135.83823641147038,143.59774164520127,287.19548329040254,724.3643533864554,2.4625324474612387,1.7623692626252963,65987.87183380127
EXPOSED_EVALUATION,TFT,20260926,6,raw,88,88,30397.644722222227,0.29545454545454547,0.8863636363636364,0.013636363636363669,184.74541641844164,164.29797293033263,328.59594586066527,865.2888533414716,2.081512166986421,1.5081917502851792,63273.06733703613
EXPOSED_EVALUATION,TFT,20260926,7,raw,88,88,30590.83138888888,0.3522727272727273,0.8636363636363636,0.036363636363636376,155.44878951617912,167.53108951179664,335.0621790235933,819.2800664270609,2.030483437783101,1.3746113509532176,62114.1764831543
EXPOSED_EVALUATION,TFT,20260926,8,raw,88,88,45891.03916666664,0.38636363636363635,0.8295454545454546,0.07045454545454544,311.95783205101685,254.72611320252352,509.45222640504704,1560.0239113813825,1.3013099288410008,0.8693848105458051,59718.46491241455
EXPOSED_EVALUATION,TFT,20260926,9,raw,88,88,87882.50722222216,0.29545454545454547,0.8295454545454546,0.07045454545454544,753.3916174302143,492.0885686133001,984.1771372266002,3501.0711746778848,0.673432693783788,0.46048827383985597,59182.95357513428
EXPOSED_EVALUATION,TFT,20260926,10,raw,88,88,24617.18805555555,0.38636363636363635,0.8977272727272727,0.002272727272727315,166.70875151686235,133.8242829724273,267.6485659448546,694.1701415894626,2.258002958999017,1.728142788363467,55585.68347167969
EXPOSED_EVALUATION,TFT,20260926,11,raw,88,88,20082.640555555554,0.42045454545454547,0.9204545454545454,0.020454545454545392,149.576571434599,109.9383946858753,219.8767893717506,812.4910597981385,2.5454183009896036,2.046305135753314,51118.72080230713
EXPOSED_EVALUATION,TFT,20260926,12,raw,88,88,21038.46277777778,0.45454545454545453,0.8977272727272727,0.002272727272727315,133.53937688184024,116.37909963460883,232.75819926921767,718.6575757662564,2.14829985834158,1.592040395921073,45196.92660522461
EXPOSED_EVALUATION,TFT,20260926,13,raw,88,88,34391.95583333332,0.4318181818181818,0.9090909090909091,0.009090909090909038,295.8654939962829,192.3386378578946,384.6772757157892,2280.3607645370134,1.10531333251478,0.8518242447769508,38013.88731384277
EXPOSED_EVALUATION,TFT,20260926,14,raw,88,88,31460.753888888896,0.45454545454545453,0.8977272727272727,0.002272727272727315,267.4849625938878,176.17798360812546,352.3559672162509,1727.5887860424625,1.071732098278029,0.812750644801474,33717.49977874756
EXPOSED_EVALUATION,TFT,20260926,15,raw,88,88,24440.290555555483,0.48863636363636365,0.8522727272727273,0.04772727272727273,184.5057277921419,137.28067671435008,274.56135342870016,953.0708761434738,1.173507606297505,0.8204903571209474,28680.86686706543
EXPOSED_EVALUATION,TFT,20260926,16,raw,88,88,7836.948333333334,0.6931818181818182,0.9545454545454546,0.054545454545454564,65.47835931650796,45.52620193415218,91.05240386830437,438.15117392610836,3.020599203299725,2.5537866490069194,23672.279891967773
EXPOSED_EVALUATION,TFT,20260926,17,raw,88,88,32252.37722222244,0.625,0.8636363636363636,0.036363636363636376,312.521342396748,184.2159728639307,368.4319457278614,1947.1387491921214,0.6393814500625392,0.5281518648446955,20621.571716308594
EXPOSED_EVALUATION,TFT,20260926,18,raw,88,88,14381.472222222226,0.6818181818181818,0.875,0.025000000000000022,127.8666260181774,82.94439074663202,165.88878149326405,572.2081265950699,1.2160910861933174,0.9768958303235419,17489.18017578125
EXPOSED_EVALUATION,TFT,20260926,19,raw,88,88,6640.932777777766,0.7727272727272727,0.9772727272727273,0.07727272727272727,68.91292968206682,40.33039469956141,80.66078939912282,436.6473460949107,2.3172968805299354,2.098742798216347,15389.012809753418
EXPOSED_EVALUATION,TFT,20260926,20,raw,88,88,1647.5894444444439,0.8068181818181818,0.9431818181818182,0.04318181818181821,20.191078832067618,12.561567434915384,25.123134869830768,59.20479381208375,8.441436533483811,7.77572594682765,13908.021728515625
EXPOSED_EVALUATION,TFT,20260926,21,raw,88,88,1938.1527777777783,0.6818181818181818,0.9659090909090909,0.06590909090909092,17.23342685352672,9.882679643185455,19.76535928637091,56.61065509312911,7.5075431575024885,6.63925634405573,14550.765625
EXPOSED_EVALUATION,TFT,20260926,22,raw,88,88,3076.1311111111113,0.7386363636363636,0.9204545454545454,0.020454545454545392,27.203519910407792,19.445055964426558,38.890111928853116,107.3310891182183,4.184226097070023,3.6440244622327147,12871.228073120117
EXPOSED_EVALUATION,TFT,20260926,23,raw,88,88,8598.41333333333,0.6477272727272727,0.8181818181818182,0.08181818181818179,62.581359058110365,49.53256855883981,99.06513711767963,213.5456340008332,1.4374930270319348,1.0342292864456726,12360.159210205078
MAY_HISTORICAL,DEEPAR,20260924,0,raw,31,31,6095.723888888879,0.3548387096774194,0.9354838709677419,0.03548387096774186,102.75989294269525,82.10227975017267,164.20455950034534,337.8882876772465,4.546233829466291,3.7141991889379504,27712.58615875244
MAY_HISTORICAL,DEEPAR,20260924,1,raw,31,31,18482.389722222222,0.3548387096774194,0.8387096774193549,0.06129032258064515,274.2384387911451,272.48445975744596,544.9689195148919,1127.907373867944,2.287580697774152,1.6187951602447654,42279.95797729492
MAY_HISTORICAL,DEEPAR,20260924,2,raw,31,31,14630.000833333334,0.1935483870967742,0.8064516129032258,0.09354838709677427,183.73649743346078,208.46401935389386,416.9280387077877,661.247359391031,3.329674633967797,2.486032604337211,48713.142669677734
MAY_HISTORICAL,DEEPAR,20260924,3,raw,31,31,62004.85083333343,0.1935483870967742,0.7741935483870968,0.12580645161290327,1482.0658987485851,970.0177877995291,1940.0355755990581,5492.239558639061,0.806527027661658,0.5668493009453806,50008.58804321289
MAY_HISTORICAL,DEEPAR,20260924,4,raw,31,31,12654.550277777784,0.2903225806451613,0.9354838709677419,0.03548387096774186,171.38877575158574,185.25734582525007,370.51469165050014,675.9578900573039,4.04186693391373,3.1575333314401135,51148.00833129883
MAY_HISTORICAL,DEEPAR,20260924,5,raw,31,31,15067.683888888887,0.2903225806451613,0.8387096774193549,0.06129032258064515,290.7412035778414,220.305423490326,440.610846980652,929.2646260845967,3.2433022385742767,2.6171380883732906,48869.05288696289
MAY_HISTORICAL,DEEPAR,20260924,6,raw,31,31,26668.442777777767,0.1935483870967742,0.8387096774193549,0.06129032258064515,522.646450413201,408.93766509503854,817.8753301900771,2230.679337412396,1.4612330461214684,1.022645775683392,38968.80987548828
MAY_HISTORICAL,DEEPAR,20260924,7,raw,31,31,27041.737222222248,0.25806451612903225,0.8387096774193549,0.06129032258064515,573.3477367783419,420.097130817359,840.194261634718,2397.126909502011,1.5490218060650618,1.1513917413018582,41888.240631103516
MAY_HISTORICAL,DEEPAR,20260924,8,raw,31,31,15612.894166666667,0.3870967741935484,0.8709677419354839,0.029032258064516148,243.88720686630202,242.90023855294805,485.8004771058961,1304.714405334791,2.3612149513004104,1.7093408565656747,36865.3991394043
MAY_HISTORICAL,DEEPAR,20260924,9,raw,31,31,68438.8761111111,0.4838709677419355,0.8387096774193549,0.06129032258064515,1815.651000555661,1093.900512575334,2187.801025150668,10420.07771395816,0.5443183376921694,0.412301835902484,37252.53527832031
MAY_HISTORICAL,DEEPAR,20260924,10,raw,31,31,9408.071388888888,0.3548387096774194,0.8709677419354839,0.029032258064516148,101.35981590418662,147.59818564890105,295.1963712978021,422.602248208256,4.159296057755897,3.177351406297377,39130.9542388916
MAY_HISTORICAL,DEEPAR,20260924,11,raw,31,31,17820.732500000024,0.5161290322580645,0.9354838709677419,0.03548387096774186,501.14411048763435,287.70363673488765,575.4072734697753,2290.415287274922,1.7948816870908577,1.5871572029057748,31986.106414794922
MAY_HISTORICAL,DEEPAR,20260924,12,raw,31,31,3772.90861111111,0.5161290322580645,0.9354838709677419,0.03548387096774186,105.11163369324387,60.58500993991837,121.17001987983674,360.2457088186081,7.646969977806381,6.845919831925225,28851.318878173828
MAY_HISTORICAL,DEEPAR,20260924,13,raw,31,31,6479.50944444443,0.41935483870967744,0.9032258064516129,0.003225806451612856,140.63181938712793,102.90596450060475,205.8119290012095,619.2457563510794,3.978906565681995,3.353842523285783,25781.362670898438
MAY_HISTORICAL,DEEPAR,20260924,14,raw,31,31,15229.18472222222,0.3870967741935484,0.8709677419354839,0.029032258064516148,316.88080010909755,242.75858151857994,485.5171630371599,1230.3534383307144,1.5107377694505435,1.1046955541128542,23007.304557800293
MAY_HISTORICAL,DEEPAR,20260924,15,raw,31,31,10071.150555555556,0.3548387096774194,0.7741935483870968,0.12580645161290327,233.44557339368166,161.77209591644208,323.54419183288417,690.1077473588188,1.9206230279172476,1.5471293469809557,19342.883674621582
MAY_HISTORICAL,DEEPAR,20260924,16,raw,31,31,5372.825277777779,0.3870967741935484,0.9354838709677419,0.03548387096774186,111.47457946974234,86.904285405776,173.808570811552,435.01944916237744,3.203932968757645,2.626723059559678,17214.17204284668
MAY_HISTORICAL,DEEPAR,20260924,17,raw,31,31,1354.9769444444441,0.5483870967741935,0.9354838709677419,0.03548387096774186,50.25723114298064,21.863616294040472,43.727232588080945,113.60031346914009,8.452343178246762,7.856924856790339,11452.73013305664
MAY_HISTORICAL,DEEPAR,20260924,18,raw,31,31,1610.1044444444442,0.5806451612903226,0.9032258064516129,0.003225806451612856,24.57131141777449,27.14150293788602,54.28300587577204,100.04698418677695,4.865697426441741,3.952209201322247,7834.281051635742
MAY_HISTORICAL,DEEPAR,20260924,19,raw,31,31,1081.161388888889,0.6774193548387096,0.9354838709677419,0.03548387096774186,32.79235174150365,18.711918577365978,37.423837154731956,80.7948912619109,6.766858148213652,6.130423173307443,7316.065753936768
MAY_HISTORICAL,DEEPAR,20260924,20,raw,31,31,1395.5661111111106,0.3870967741935484,0.9032258064516129,0.003225806451612856,25.741925846660436,22.04079858241115,44.0815971648223,108.88940998574319,4.543746587421937,3.7611826762272944,6341.0987548828125
MAY_HISTORICAL,DEEPAR,20260924,21,raw,31,31,198.18805555555554,0.6774193548387096,1.0,0.09999999999999998,17.654904782257624,3.7419469525993514,7.483893905198703,12.731032787604779,28.6152892623021,27.6152892623021,5671.20853805542
MAY_HISTORICAL,DEEPAR,20260924,22,raw,31,31,4177.870277777777,0.3870967741935484,0.7741935483870968,0.12580645161290327,101.26694285980003,66.51712083685781,133.03424167371563,371.60302317687604,1.374346165071608,1.088317173902243,5741.839994430542
MAY_HISTORICAL,DEEPAR,20260924,23,raw,31,31,6919.066944444446,0.22580645161290322,0.7419354838709677,0.15806451612903227,146.37571733240932,109.33222711446467,218.66445422892934,445.42475824191996,0.9361285459279408,0.59833348782982,6477.136077880859
MAY_HISTORICAL,DEEPAR,20260925,0,raw,31,31,6095.723888888879,0.3870967741935484,0.9354838709677419,0.03548387096774186,93.97350670030356,85.3670366933951,170.7340733867902,344.30268706905315,3.914499182000728,3.1009545562335155,23861.706176757812
MAY_HISTORICAL,DEEPAR,20260925,1,raw,31,31,18482.389722222222,0.3548387096774194,0.8064516129032258,0.09354838709677427,297.97051956056436,277.1335830121057,554.2671660242114,1133.7380675743218,1.5418048079000708,0.9874020206445382,28496.237335205078
MAY_HISTORICAL,DEEPAR,20260925,2,raw,31,31,14630.000833333334,0.25806451612903225,0.8709677419354839,0.029032258064516148,138.96677620223946,207.69577985428566,415.3915597085713,659.0288720467557,1.9828726191165078,1.1790467254129873,29009.42807006836
MAY_HISTORICAL,DEEPAR,20260925,3,raw,31,31,62004.85083333343,0.1935483870967742,0.7419354838709677,0.15806451612903227,1500.1468413479738,969.5581171876655,1939.116234375331,5496.774692182142,0.49776091045486215,0.29799955949462476,30863.59100341797
MAY_HISTORICAL,DEEPAR,20260925,4,raw,31,31,12654.550277777784,0.3548387096774194,0.8709677419354839,0.029032258064516148,153.72427919318102,180.91644651829992,361.83289303659984,664.8994443734986,2.614727927730073,1.8298353018048008,33088.20602416992
MAY_HISTORICAL,DEEPAR,20260925,5,raw,31,31,15067.683888888887,0.2903225806451613,0.8387096774193549,0.06129032258064515,269.0703827162438,219.5515515726014,439.1031031452028,915.9343542176217,1.67625237913452,1.1622080316692978,25257.240966796875
MAY_HISTORICAL,DEEPAR,20260925,6,raw,31,31,26668.442777777767,0.22580645161290322,0.8064516129032258,0.09354838709677427,527.0419291497777,403.80732117875056,807.6146423575011,2223.6020032098572,1.0161109082136779,0.6271452552900736,27098.095611572266
MAY_HISTORICAL,DEEPAR,20260925,7,raw,31,31,27041.737222222248,0.3225806451612903,0.8064516129032258,0.09354838709677427,585.4860723080659,413.80221447920746,827.6044289584149,2399.0228645853113,1.0853203099924218,0.747975492018634,29348.94662475586
MAY_HISTORICAL,DEEPAR,20260925,8,raw,31,31,15612.894166666667,0.41935483870967744,0.7741935483870968,0.12580645161290327,314.59140113442265,239.94585810849313,479.89171621698625,1300.5177965955631,1.8879788963277708,1.4238142957611688,29476.814697265625
MAY_HISTORICAL,DEEPAR,20260925,9,raw,31,31,68438.8761111111,0.45161290322580644,0.8387096774193549,0.06129032258064515,1849.3132626618415,1093.0973025376306,2186.1946050752613,10424.272862273669,0.4353604764409347,0.3294873829552851,29795.58171081543
MAY_HISTORICAL,DEEPAR,20260925,10,raw,31,31,9408.071388888888,0.3548387096774194,0.7741935483870968,0.12580645161290327,83.52474650677641,143.80673193360744,287.6134638672149,409.78165950975153,2.361626785676285,1.5006817404238162,22218.353393554688
MAY_HISTORICAL,DEEPAR,20260925,11,raw,31,31,17820.732500000024,0.6129032258064516,0.8709677419354839,0.029032258064516148,492.555820550516,288.9168278386519,577.8336556773038,2287.9233258274467,1.0977140005843162,0.9447665519019559,19562.06756591797
MAY_HISTORICAL,DEEPAR,20260925,12,raw,31,31,3772.90861111111,0.5483870967741935,0.9354838709677419,0.03548387096774186,89.13095119331389,60.2992301403237,120.5984602806474,361.80375602366723,4.378070472020002,3.77260543778264,16518.059783935547
MAY_HISTORICAL,DEEPAR,20260925,13,raw,31,31,6479.50944444443,0.45161290322580644,0.8709677419354839,0.029032258064516148,124.64138705969332,104.264331597974,208.528663195948,620.5904912089593,2.8807939724539815,2.289037959251708,18666.13175201416
MAY_HISTORICAL,DEEPAR,20260925,14,raw,31,31,15229.18472222222,0.3548387096774194,0.8709677419354839,0.029032258064516148,349.00844962554163,243.3042642883502,486.6085285767004,1234.527253008987,1.2308477939020435,0.9181925047132725,18744.808418273926
MAY_HISTORICAL,DEEPAR,20260925,15,raw,31,31,10071.150555555556,0.41935483870967744,0.7096774193548387,0.19032258064516128,223.68943461384657,160.21455079882804,320.4291015976561,686.743270378525,1.4626237599319314,1.104899643274364,14730.304092407227
MAY_HISTORICAL,DEEPAR,20260925,16,raw,31,31,5372.825277777779,0.45161290322580644,0.8064516129032258,0.09354838709677427,98.3734316850341,86.64724045343297,173.29448090686594,427.34812406323306,2.8819948855135498,2.261388092531364,15484.454971313477
MAY_HISTORICAL,DEEPAR,20260925,17,raw,31,31,1354.9769444444441,0.5483870967741935,0.9354838709677419,0.03548387096774186,49.585366565718004,23.65459806432326,47.30919612864652,113.58827240950376,7.74494507422701,7.204895230117384,10494.222011566162
MAY_HISTORICAL,DEEPAR,20260925,18,raw,31,31,1610.1044444444442,0.6129032258064516,0.8709677419354839,0.029032258064516148,29.101653975127846,27.547518925240734,55.09503785048147,99.82088952600556,4.830439644695989,4.007701737601597,7777.512340545654
MAY_HISTORICAL,DEEPAR,20260925,19,raw,31,31,1081.161388888889,0.7419354838709677,0.8709677419354839,0.029032258064516148,34.135967953370894,19.515255331620846,39.03051066324169,81.76045264742838,6.883184717822281,6.273642418986837,7441.833549499512
MAY_HISTORICAL,DEEPAR,20260925,20,raw,31,31,1395.5661111111106,0.45161290322580644,0.8709677419354839,0.029032258064516148,39.45793532876728,23.399522143273362,46.799044286546724,109.57194553012114,4.621253376184672,4.135615354683326,6449.264602661133
MAY_HISTORICAL,DEEPAR,20260925,21,raw,31,31,198.18805555555554,0.7096774193548387,1.0,0.09999999999999998,21.373906478444308,3.938528518155484,7.877057036310968,13.658594617199286,34.4324436946725,33.43244369467249,6824.099063873291
MAY_HISTORICAL,DEEPAR,20260925,22,raw,31,31,4177.870277777777,0.3548387096774194,0.8064516129032258,0.09354838709677427,88.62840863671519,66.25052243865305,132.5010448773061,371.1264779643033,1.5265800643457097,1.1315491466103993,6377.853477478027
MAY_HISTORICAL,DEEPAR,20260925,23,raw,31,31,6919.066944444446,0.22580645161290322,0.7741935483870968,0.12580645161290327,116.24063906794724,108.36492509832307,216.72985019664614,444.0789989578444,1.2981731925051456,0.789157281889607,8982.14722442627
MAY_HISTORICAL,DEEPAR,20260926,0,raw,31,31,6095.723888888879,0.2903225806451613,0.8709677419354839,0.029032258064516148,81.74185514476025,85.04978075206051,170.09956150412103,345.04675801069465,2.9490920726728658,2.169883700232837,17976.850997924805
MAY_HISTORICAL,DEEPAR,20260926,1,raw,31,31,18482.389722222222,0.3225806451612903,0.7741935483870968,0.12580645161290327,329.54501625897814,280.74712148139974,561.4942429627995,1144.3105152537075,1.3205749536588132,0.8412541799813227,24407.380950927734
MAY_HISTORICAL,DEEPAR,20260926,2,raw,31,31,14630.000833333334,0.16129032258064516,0.8387096774193549,0.06129032258064515,128.93418171150458,212.0747598225583,424.1495196451166,672.1232200410751,1.6962786528983735,0.8998537544839637,24816.55810546875
MAY_HISTORICAL,DEEPAR,20260926,3,raw,31,31,62004.85083333343,0.1935483870967742,0.6451612903225806,0.2548387096774194,1504.9079865447045,972.5317713194011,1945.0635426388021,5497.184578842246,0.41741382534549254,0.22806756925492017,25881.68197631836
MAY_HISTORICAL,DEEPAR,20260926,4,raw,31,31,12654.550277777784,0.2903225806451613,0.9032258064516129,0.003225806451612856,130.7382538900616,183.01291408969516,366.0258281793903,676.3621166045442,2.318826923077179,1.507215262266254,29343.711883544922
MAY_HISTORICAL,DEEPAR,20260926,5,raw,31,31,15067.683888888887,0.2903225806451613,0.8387096774193549,0.06129032258064515,238.29602627508785,221.565389112452,443.130778224904,923.4127807918711,2.0332339066915077,1.4201767619166665,30636.125778198242
MAY_HISTORICAL,DEEPAR,20260926,6,raw,31,31,26668.442777777767,0.1935483870967742,0.7741935483870968,0.12580645161290327,520.3972170530473,406.7854905974137,813.5709811948274,2230.889076633826,1.0685756295962787,0.6666395411701085,28497.24803161621
MAY_HISTORICAL,DEEPAR,20260926,7,raw,31,31,27041.737222222248,0.1935483870967742,0.8064516129032258,0.09354838709677427,611.2795751200582,413.6741242090864,827.3482484181728,2402.566783784961,1.0507043492492605,0.7463901813125897,28412.87091064453
MAY_HISTORICAL,DEEPAR,20260926,8,raw,31,31,15612.894166666667,0.3870967741935484,0.8709677419354839,0.029032258064516148,257.1648746484463,240.03875085837524,480.0775017167505,1305.5303917698768,1.929821610845611,1.3474501686322629,30130.10057067871
MAY_HISTORICAL,DEEPAR,20260926,9,raw,31,31,68438.8761111111,0.4838709677419355,0.8387096774193549,0.06129032258064515,1864.3193263077278,1094.7546401919856,2189.509280383971,10426.83456205628,0.47665059270502325,0.3734456181049742,32621.430862426758
MAY_HISTORICAL,DEEPAR,20260926,10,raw,31,31,9408.071388888888,0.3548387096774194,0.9032258064516129,0.003225806451612856,89.02899256508668,142.51147001218627,285.02294002437253,406.7783548746514,3.4501688824854897,2.4985063551293534,32459.435150146484
MAY_HISTORICAL,DEEPAR,20260926,11,raw,31,31,17820.732500000024,0.5483870967741935,0.9354838709677419,0.03548387096774186,518.5744906382141,290.6453996823769,581.2907993647538,2287.857425841787,1.7277542105282275,1.557063437779542,30789.845611572266
MAY_HISTORICAL,DEEPAR,20260926,12,raw,31,31,3772.90861111111,0.5806451612903226,0.967741935483871,0.06774193548387097,127.84234426059518,64.62361630743976,129.24723261487952,361.69716631177363,9.20053767246074,8.430897016310757,34712.7878112793
MAY_HISTORICAL,DEEPAR,20260926,13,raw,31,31,6479.50944444443,0.4838709677419355,0.9354838709677419,0.03548387096774186,154.16590405229655,104.49056753496946,208.98113506993892,620.1668230544358,4.936031997902063,4.280006706840558,31983.065948486328
MAY_HISTORICAL,DEEPAR,20260926,14,raw,31,31,15229.18472222222,0.45161290322580644,0.8709677419354839,0.029032258064516148,329.2978717899664,240.840388570199,481.680777140398,1220.0790956404996,1.8809618046288492,1.4631729460407354,28645.514778137207
MAY_HISTORICAL,DEEPAR,20260926,15,raw,31,31,10071.150555555556,0.41935483870967744,0.7741935483870968,0.12580645161290327,228.67832806341795,160.7081626819018,321.4163253638036,686.8195165993335,2.3608677208794275,1.9286755168312242,23776.654258728027
MAY_HISTORICAL,DEEPAR,20260926,16,raw,31,31,5372.825277777779,0.45161290322580644,0.9032258064516129,0.003225806451612856,81.67638979982219,88.49029705864554,176.98059411729108,431.8870345178444,3.5029446333383407,2.723904668874368,18820.70947265625
MAY_HISTORICAL,DEEPAR,20260926,17,raw,31,31,1354.9769444444441,0.5483870967741935,0.9354838709677419,0.03548387096774186,60.70197832945683,23.782430254545684,47.56486050909137,113.42204768736248,11.376460750095712,10.72759205312832,15414.842025756836
MAY_HISTORICAL,DEEPAR,20260926,18,raw,31,31,1610.1044444444442,0.6129032258064516,0.9032258064516129,0.003225806451612856,46.02378994772853,27.33769248823538,54.67538497647076,98.83686322586453,8.19324482788817,7.360035213797744,13191.9799118042
MAY_HISTORICAL,DEEPAR,20260926,19,raw,31,31,1081.161388888889,0.6774193548387096,0.9032258064516129,0.003225806451612856,31.647077944957232,19.240058400282724,38.48011680056545,81.28798559377587,7.233104582696232,6.517206677608803,7820.153396606445
MAY_HISTORICAL,DEEPAR,20260926,20,raw,31,31,1395.5661111111106,0.2903225806451613,0.8709677419354839,0.029032258064516148,38.5181260464029,23.144132007373265,46.28826401474653,109.26332765324858,6.193530942615382,5.529788985606103,8643.48189163208
MAY_HISTORICAL,DEEPAR,20260926,21,raw,31,31,198.18805555555554,0.5483870967741935,1.0,0.09999999999999998,20.054521479015282,4.358265170341751,8.716530340683502,14.697089454862313,32.36870000095456,31.36870000095456,6415.089714050293
MAY_HISTORICAL,DEEPAR,20260926,22,raw,31,31,4177.870277777777,0.3225806451612903,0.8387096774193549,0.06129032258064515,101.05308251742561,66.76139446338443,133.52278892676887,372.4053040007994,1.6551227801889747,1.3394292733997233,6914.8882694244385
MAY_HISTORICAL,DEEPAR,20260926,23,raw,31,31,6919.066944444446,0.16129032258064516,0.7419354838709677,0.15806451612903227,121.83643155558052,109.6518394915038,219.3036789830076,445.6309633946911,0.9692448121842558,0.5181929765912092,6706.26974105835
MAY_HISTORICAL,LGBM,20260924,0,raw,31,31,6095.723888888879,0.3548387096774194,0.9354838709677419,0.03548387096774186,60.80885420466358,84.39047457945195,168.7809491589039,342.6181640894021,2.3061506194416697,1.484780942410791,14057.65742230647
MAY_HISTORICAL,LGBM,20260924,1,raw,31,31,18482.389722222222,0.2903225806451613,0.6451612903225806,0.2548387096774194,326.29509411217924,278.8044489013594,557.6088978027188,1140.7912162577243,0.9545640122785743,0.5063933284011986,17642.62408974073
MAY_HISTORICAL,LGBM,20260924,2,raw,31,31,14630.000833333334,0.12903225806451613,0.7419354838709677,0.15806451612903227,148.5703748837149,213.10701296281098,426.21402592562197,667.0962455764685,1.4090899320523842,0.6829916947632677,20614.98688016799
