split,model,seed,lead_band,variant,N_days,N_hours,actual_GPUh,Q50_coverage,Q90_coverage,calibration_error,Q90_pinball,Q50_pinball,Q50_MAE,Q50_RMSE,requirement_ratio,excess_reserve_proxy,Q90_sum_GPUh
EXPOSED_EVALUATION,TFT,20260924,12-17,calibrated,88,528,239461.85111111103,0.3465909090909091,0.9299242424242424,0.02992424242424241,343.5405251368825,221.0518443850635,442.103688770127,1696.4644782686726,3.9463005948416705,3.409158195419517,944988.445481665
EXPOSED_EVALUATION,TFT,20260924,18-23,calibrated,88,528,151420.78861111123,0.5435606060606061,0.9261363636363636,0.026136363636363624,219.70882952587957,142.2007540088512,284.4015080177024,1504.712865714992,1.9487267020070989,1.6199724958146515,295077.73400544486
EXPOSED_EVALUATION,TFT,20260924,24-29,calibrated,88,528,36282.69166666665,0.7462121212121212,0.8977272727272727,0.002272727272727315,57.610486227000976,36.35075019331892,72.70150038663785,310.7496745474535,3.3676833110809827,2.9692854351561255,122188.61520693032
EXPOSED_EVALUATION,TFT,20260924,6-11,calibrated,88,528,245125.64361111115,0.2537878787878788,0.9128787878787878,0.012878787878787823,279.04404667571106,224.82095652705493,449.64191305410986,1555.0956234928526,3.164338890161795,2.548965153295673,775660.6070545791
EXPOSED_EVALUATION,TFT,20260925,12-17,calibrated,88,528,239461.85111111103,0.3428030303030303,0.9185606060606061,0.018560606060606055,341.54609389867034,220.80256413277945,441.6051282655589,1696.287299382132,3.7592210986097427,3.236389039384104,900190.0430090334
EXPOSED_EVALUATION,TFT,20260925,18-23,calibrated,88,528,151420.78861111123,0.5189393939393939,0.9223484848484849,0.02234848484848484,221.0802306191354,142.00475390707214,284.0095078141443,1505.422922607797,2.0005554876119604,1.6714004396181852,302925.68959448923
EXPOSED_EVALUATION,TFT,20260925,24-29,calibrated,88,528,36282.69166666665,0.7159090909090909,0.8996212121212122,0.00037878787878786735,56.710974815327695,35.608465895576494,71.21693179115299,311.5732127273629,2.6463001313065058,2.3069505294966715,96014.89172165342
EXPOSED_EVALUATION,TFT,20260925,6-11,calibrated,88,528,245125.64361111115,0.26136363636363635,0.9223484848484849,0.02234848484848484,277.7479892137381,224.1972231498471,448.3944462996942,1554.7347934358468,3.228904591341334,2.6042825799486926,791487.3161114163
EXPOSED_EVALUATION,TFT,20260926,12-17,calibrated,88,528,239461.85111111103,0.3560606060606061,0.9166666666666666,0.016666666666666607,343.7156023917928,220.4010703193759,440.8021406387518,1695.7364432073957,3.7579601690615503,3.240037847780751,899888.0984853025
EXPOSED_EVALUATION,TFT,20260926,18-23,calibrated,88,528,151420.78861111123,0.5246212121212122,0.9185606060606061,0.018560606060606055,220.8917847396242,141.98642876884364,283.9728575376873,1505.1437802901594,1.966038582419122,1.6396781195016166,297699.11258977465
EXPOSED_EVALUATION,TFT,20260926,24-29,calibrated,88,528,36282.69166666665,0.7215909090909091,0.8958333333333334,0.004166666666666652,57.372896105100786,35.78277617459344,71.56555234918687,311.4254109107812,2.878722133700021,2.5257628706093844,104447.78757104659
EXPOSED_EVALUATION,TFT,20260926,6-11,calibrated,88,528,245125.64361111115,0.25946969696969696,0.9261363636363636,0.026136363636363624,276.1553389917817,223.2594570814801,446.5189141629602,1553.839137301232,3.267038933191002,2.635172923169769,800835.0212010024
MAY_HISTORICAL,DEEPAR,20260924,12-17,calibrated,31,186,164990.75416666668,0.3655913978494624,0.956989247311828,0.05698924731182797,664.6021475551521,433.5228949040781,867.0457898081562,4590.3348065873915,2.905576096866769,2.4642483459659164,479393.191510688
MAY_HISTORICAL,DEEPAR,20260924,18-23,calibrated,31,186,42280.55555555554,0.43548387096774194,0.9193548387096774,0.019354838709677358,163.36080516487957,112.79825892922695,225.5965178584539,671.4918113210989,4.082313756197429,3.492736839144163,172602.49356411403
MAY_HISTORICAL,DEEPAR,20260924,24-29,calibrated,31,186,15381.957222222223,0.489247311827957,0.9086021505376344,0.008602150537634357,56.77100735672344,41.2475858335975,82.495171667195,246.66043406230978,3.7610584921584156,3.171432732296577,57852.440836656366
MAY_HISTORICAL,DEEPAR,20260924,6-11,calibrated,31,186,128935.19944444453,0.27956989247311825,0.9247311827956989,0.02473118279569886,431.0680272243601,323.1052193294363,646.2104386588726,2356.152895193753,3.1774774018052523,2.5815819828620965,409688.6825319756
MAY_HISTORICAL,DEEPAR,20260925,12-17,calibrated,31,186,164990.75416666668,0.3978494623655914,0.8817204301075269,0.018279569892473146,661.0911811608393,430.56270934605703,861.1254186921141,4590.915703379427,2.3660076631991815,1.9746787172123235,390369.38871534565
MAY_HISTORICAL,DEEPAR,20260925,18-23,calibrated,31,186,42280.55555555554,0.46236559139784944,0.9193548387096774,0.019354838709677358,153.4710749241271,113.06403589053869,226.12807178107738,671.7188261285692,3.1769433897722807,2.6343967531089323,134322.93148812186
MAY_HISTORICAL,DEEPAR,20260925,24-29,calibrated,31,186,15381.957222222223,0.5161290322580645,0.9032258064516129,0.003225806451612856,55.93271682852287,41.50271207587775,83.0054241517555,246.23246807933282,3.788210188556314,3.1857325751468637,58270.08706915961
MAY_HISTORICAL,DEEPAR,20260925,6-11,calibrated,31,186,128935.19944444453,0.3064516129032258,0.8978494623655914,0.0021505376344086446,392.8108117559111,323.3704191397255,646.740838279451,2357.03855255416,2.2757462274671236,1.714834636238664,293423.7937234158
MAY_HISTORICAL,DEEPAR,20260926,12-17,calibrated,31,186,164990.75416666668,0.3602150537634409,0.9193548387096774,0.019354838709677358,665.1796041149291,431.4016459252374,862.8032918504748,4592.970027518343,2.5223001073175437,2.11995094288095,416156.19694098586
MAY_HISTORICAL,DEEPAR,20260926,18-23,calibrated,31,186,42280.55555555554,0.489247311827957,0.9301075268817204,0.03010752688172036,174.2585572898801,113.82257706795022,227.64515413590044,667.7245874388498,4.926211998279069,4.300186488361836,208282.98007168242
MAY_HISTORICAL,DEEPAR,20260926,24-29,calibrated,31,186,15381.957222222223,0.43548387096774194,0.8763440860215054,0.023655913978494647,60.85555146344274,41.74889700352023,83.49779400704045,246.91550758864048,4.02860403885822,3.461614396324385,61967.814990988816
MAY_HISTORICAL,DEEPAR,20260926,6-11,calibrated,31,186,128935.19944444453,0.25806451612903225,0.8978494623655914,0.0021505376344086446,386.2616340943116,325.8302894295945,651.660578859189,2359.7121510126626,2.263276151336963,1.6941638214869277,291815.9619704861
MAY_HISTORICAL,LGBM,20260924,12-17,calibrated,31,186,164990.75416666668,0.3225806451612903,0.9086021505376344,0.008602150537634357,639.5897633766865,432.55512272594274,865.1102454518855,4592.629176423283,2.314908913347487,1.9044505222211536,381938.5674403407
MAY_HISTORICAL,LGBM,20260924,18-23,calibrated,31,186,42280.55555555554,0.3817204301075269,0.8978494623655914,0.0021505376344086446,152.32940395653856,112.62089347437241,225.24178694874482,676.2563237357933,2.7602514748618616,2.2543516075103462,116704.96583020105
MAY_HISTORICAL,LGBM,20260924,24-29,calibrated,31,186,15381.957222222223,0.44623655913978494,0.8548387096774194,0.04516129032258065,53.11985245618826,40.7522828352616,81.5045656705232,246.7557119882801,2.507979975652847,1.99951197641684,38577.64069968203
MAY_HISTORICAL,LGBM,20260924,6-11,calibrated,31,186,128935.19944444453,0.25268817204301075,0.9139784946236559,0.013978494623655857,397.6921554690162,326.38571781278637,652.7714356255727,2363.3018659805484,2.5280685986153575,1.9489665240720417,325957.0289717085
MAY_HISTORICAL,LGBM,20260925,12-17,calibrated,31,186,164990.75416666668,0.3225806451612903,0.9086021505376344,0.008602150537634357,639.5897633766865,432.55512272594274,865.1102454518855,4592.629176423283,2.314908913347487,1.9044505222211536,381938.5674403407
MAY_HISTORICAL,LGBM,20260925,18-23,calibrated,31,186,42280.55555555554,0.3817204301075269,0.8978494623655914,0.0021505376344086446,152.32940395653856,112.62089347437241,225.24178694874482,676.2563237357933,2.7602514748618616,2.2543516075103462,116704.96583020105
MAY_HISTORICAL,LGBM,20260925,24-29,calibrated,31,186,15381.957222222223,0.44623655913978494,0.8548387096774194,0.04516129032258065,53.11985245618826,40.7522828352616,81.5045656705232,246.7557119882801,2.507979975652847,1.99951197641684,38577.64069968203
MAY_HISTORICAL,LGBM,20260925,6-11,calibrated,31,186,128935.19944444453,0.25268817204301075,0.9139784946236559,0.013978494623655857,397.6921554690162,326.38571781278637,652.7714356255727,2363.3018659805484,2.5280685986153575,1.9489665240720417,325957.0289717085
MAY_HISTORICAL,LGBM,20260926,12-17,calibrated,31,186,164990.75416666668,0.3225806451612903,0.9086021505376344,0.008602150537634357,639.5897633766865,432.55512272594274,865.1102454518855,4592.629176423283,2.314908913347487,1.9044505222211536,381938.5674403407
MAY_HISTORICAL,LGBM,20260926,18-23,calibrated,31,186,42280.55555555554,0.3817204301075269,0.8978494623655914,0.0021505376344086446,152.32940395653856,112.62089347437241,225.24178694874482,676.2563237357933,2.7602514748618616,2.2543516075103462,116704.96583020105
MAY_HISTORICAL,LGBM,20260926,24-29,calibrated,31,186,15381.957222222223,0.44623655913978494,0.8548387096774194,0.04516129032258065,53.11985245618826,40.7522828352616,81.5045656705232,246.7557119882801,2.507979975652847,1.99951197641684,38577.64069968203
MAY_HISTORICAL,LGBM,20260926,6-11,calibrated,31,186,128935.19944444453,0.25268817204301075,0.9139784946236559,0.013978494623655857,397.6921554690162,326.38571781278637,652.7714356255727,2363.3018659805484,2.5280685986153575,1.9489665240720417,325957.0289717085
MAY_HISTORICAL,SEASONAL,0,12-17,calibrated,31,186,164990.75416666668,0.3172043010752688,0.8924731182795699,0.007526881720430145,643.4185523894864,433.60993764934295,867.2198752986859,4594.160137970531,2.220531084473311,1.8238268075341562,366367.0982777778
MAY_HISTORICAL,SEASONAL,0,18-23,calibrated,31,186,42280.55555555554,0.3924731182795699,0.9086021505376344,0.008602150537634357,155.3373119772998,112.91890158303462,225.83780316606925,675.3377519787841,2.669497220944748,2.185905123842061,112867.82555555555
MAY_HISTORICAL,SEASONAL,0,24-29,calibrated,31,186,15381.957222222223,0.40860215053763443,0.8010752688172043,0.09892473118279577,55.81660609318996,40.25826948924732,80.51653897849464,245.7817756357821,2.130802896308202,1.692661990745794,32775.91899999998
MAY_HISTORICAL,SEASONAL,0,6-11,calibrated,31,186,128935.19944444453,0.1935483870967742,0.8655913978494624,0.03440860215053765,420.4495228345284,328.2157971176824,656.4315942353649,2364.2062991418175,2.0759732172352767,1.5749101203330986,267666.02080555557
MAY_HISTORICAL,TFT,20260924,12-17,calibrated,31,186,164990.75416666668,0.3333333333333333,0.8924731182795699,0.007526881720430145,643.8196206490759,437.38847430663304,874.7769486132661,4595.836448487882,2.094360092916978,1.7107250537800156,345550.05122694233
MAY_HISTORICAL,TFT,20260924,18-23,calibrated,31,186,42280.55555555554,0.521505376344086,0.9032258064516129,0.003225806451612856,147.73144244450387,112.20412920439112,224.40825840878225,671.0232464341298,2.887924250322592,2.3490298205655433,122103.04170600043
MAY_HISTORICAL,TFT,20260924,24-29,calibrated,31,186,15381.957222222223,0.6666666666666666,0.8924731182795699,0.007526881720430145,55.21291544749489,42.254872124397345,84.50974424879469,243.90487428602395,2.9729418447472358,2.4432871631569455,45729.6642800564
MAY_HISTORICAL,TFT,20260924,6-11,calibrated,31,186,128935.19944444453,0.16666666666666666,0.8870967741935484,0.012903225806451646,400.11134619016707,337.32226664136414,674.6445332827283,2372.0471557133255,2.1992943280994584,1.6565595691414527,283566.45283053926
MAY_HISTORICAL,TFT,20260925,12-17,calibrated,31,186,164990.75416666668,0.3333333333333333,0.9247311827956989,0.02473118279569886,640.8576516099428,436.7694151182415,873.538830236483,4595.149212975124,2.158234904674468,1.7648732503353601,356088.80459106446
MAY_HISTORICAL,TFT,20260925,18-23,calibrated,31,186,42280.55555555554,0.510752688172043,0.9193548387096774,0.019354838709677358,146.78344220010814,111.97855248447812,223.95710496895623,671.8290889674516,3.021860248409438,2.465401790069988,127765.9301140001
MAY_HISTORICAL,TFT,20260925,24-29,calibrated,31,186,15381.957222222223,0.6451612903225806,0.8602150537634409,0.03978494623655915,54.558496709206054,41.64241126044534,83.28482252089069,244.67375445912913,2.3508399407014573,1.8754821597072227,36160.51940416124
MAY_HISTORICAL,TFT,20260925,6-11,calibrated,31,186,128935.19944444453,0.1774193548387097,0.9032258064516129,0.003225806451612856,398.38447915616644,336.29831243505924,672.5966248701185,2371.1573081079528,2.3815743235211326,1.8181204123356722,307068.7603949653
MAY_HISTORICAL,TFT,20260926,12-17,calibrated,31,186,164990.75416666668,0.3387096774193548,0.9086021505376344,0.008602150537634357,640.7876902783031,436.2502317427907,872.5004634855813,4594.560652718254,2.230708340416143,1.8300204725822424,368046.25141113286
MAY_HISTORICAL,TFT,20260926,18-23,calibrated,31,186,42280.55555555554,0.5161290322580645,0.9193548387096774,0.019354838709677358,146.13851670518366,112.0986376256384,224.1972752512768,671.4396869496778,3.0912387211009107,2.525005268712198,130699.29048299152
MAY_HISTORICAL,TFT,20260926,24-29,calibrated,31,186,15381.957222222223,0.6451612903225806,0.8548387096774194,0.04516129032258065,52.412777062164274,41.68082153125476,83.36164306250951,244.48921181536764,2.470297238953491,1.9570474945966738,37998.00645575627
MAY_HISTORICAL,TFT,20260926,6-11,calibrated,31,186,128935.19944444453,0.20430107526881722,0.9086021505376344,0.008602150537634357,395.766210816451,334.97169602135483,669.9433920427097,2369.9850708490976,2.522100532186821,1.9408169251910574,325187.53513644746
