day,option,site,idle_IT_kW,full_IT_kW,idle_PCC_P_mean_kW,full_PCC_P_max_kW,full_PCC_Q_max_kvar,full_PCC_apparent_max_kVA,idle_PCC_P_delta_mean_kW
2025-05-05,B80,AIDC11,11.665998002543844,73.01107581273678,16.648287731792404,77.99340877923466,25.63519377445204,82.09832503077332,8.332855716149316
2025-05-05,B80,AIDC12,47.0806347959805,294.6518416728305,52.06292463373091,381.97334118580864,125.54856584983813,402.0772012482197,40.414350331636776
2025-05-05,B85,AIDC01,17.08235421801062,106.9090752972217,22.06464394737893,112.1293110543308,36.85512226821513,118.03085374140085,10.416069645284802
2025-05-05,B85,AIDC02,5.416356215466784,33.89799948448493,10.398645944674154,38.88028922983625,12.77933307460412,40.926620241932895,2.0832139290310683
2025-05-05,B85,AIDC03,34.997994007631526,219.0332274382103,39.980283744751326,271.8786755579971,89.36219919299474,286.1880795347338,28.331709442657203
2025-05-05,B85,AIDC04,5.416356215466784,33.89799948448493,10.398645944674154,38.88028922983625,12.77933307460412,40.926620241932895,2.0832139290310683
2025-05-05,B85,AIDC05,50.83041986822674,318.1196874697817,55.812709844556274,416.1406512082334,136.77881757092763,438.04279074550885,42.49756439923334
2025-05-05,B85,AIDC06,18.748925361231173,117.33922898475552,23.73121509067361,124.41631202474726,40.89366418750829,130.96453897341817,12.082640788579496
2025-05-05,B85,AIDC07,13.749211931569528,86.04876792215404,18.731501660849045,91.03206760274692,29.92079368259066,95.8232290555231,10.416069645205958
2025-05-05,B85,AIDC08,20.415496504451724,127.76938267228934,25.39778623399969,139.04953496319317,45.7033719749142,146.36793154020333,13.749211931905569
2025-05-05,B85,AIDC09,5.832999001271921,36.50553790636839,10.81528873048068,41.487827662871645,13.636389511185854,43.67139753986489,2.4998567148375943
2025-05-05,B85,AIDC10,42.08092136631885,263.36138061022905,47.063211132055365,336.41692782257576,110.57489688838552,354.1230819185008,35.414636829961246
2025-05-05,B85,AIDC11,11.249355216738705,70.4035373908533,16.23164494598254,75.38585263548941,24.778131516641484,79.35352908998885,7.916212930339455
2025-05-05,B85,AIDC12,44.164135295344536,276.3990727196463,49.146425081997215,355.3987667239228,116.8139256223241,374.10396497255033,37.4978507799031
2025-05-06,B75,AIDC01,19.165568147036307,119.94676740663895,24.147857876312703,127.93691956667506,42.05083192711279,134.67044164913165,12.499283574234022
2025-05-06,B75,AIDC02,5.832999001271921,36.50553790636839,10.815288730467625,41.48782764429031,13.636389505078466,43.6713975203056,2.4998567148324256
2025-05-06,B75,AIDC03,39.997707437293165,250.32368850081176,44.97999717849029,317.0779884906697,104.21849491896968,333.7663036743892,33.3314228764116
2025-05-06,B75,AIDC04,5.832999001271921,36.50553790636839,10.815288730467625,41.48782764429031,13.636389505078466,43.6713975203056,2.4998567148324256
2025-05-06,B75,AIDC05,58.32999001271921,365.0553790636839,63.31228072047233,483.8072686024975,159.0197591596418,509.2708090552605,49.99713527517099
2025-05-06,B75,AIDC06,21.248782076062,132.98445951605626,26.23107180539226,146.57066597675936,48.1754481920412,154.28491155448353,14.582497503313585
2025-05-06,B75,AIDC07,14.999140288984938,93.8713831878044,19.98143001820845,98.86191609823972,32.494340429017775,104.06517484025235,11.665998002573252
2025-05-06,B75,AIDC08,22.915353219282544,143.4146132035901,27.897642948679845,161.7173272585346,53.15391500188883,170.22876553529957,16.24906864660117
2025-05-06,B75,AIDC09,6.666284572882195,41.7206147501353,11.648574302078678,46.70290450811568,15.3505023775039,49.16095211380598,3.333142286443481
2025-05-06,B75,AIDC10,47.91392036759078,299.8669185165974,52.896210176693536,389.0747230844135,127.88267720471444,409.55234008885634,41.24763587461486
2025-05-06,B75,AIDC11,12.499283574154116,78.22615265650367,17.4815733033636,83.20857564823879,27.349336230149117,87.58797436656715,9.1661412877284
2025-05-06,B75,AIDC12,50.4137770824216,315.51214904789816,55.39606695722912,411.8105340087536,135.355576873897,433.4847726407933,43.74749265515043
2025-05-06,B80,AIDC01,17.915639789620897,112.1241521409886,22.897929518875674,117.91565845237156,38.757002684994205,124.12174573933852,11.249355216796998
2025-05-06,B80,AIDC02,5.832999001271921,36.50553790636839,10.815288730467625,41.48782764429031,13.636389505078466,43.6713975203056,2.4998567148324256
2025-05-06,B80,AIDC03,37.497850722462346,234.67845796951104,42.48014045826126,294.3421775663296,96.74559524978712,309.83387112245225,30.83156615618258
2025-05-06,B80,AIDC04,5.832999001271921,36.50553790636839,10.815288730467625,41.48782764429031,13.636389505078466,43.6713975203056,2.4998567148324256
2025-05-06,B80,AIDC05,54.58020494047297,341.58753326673275,59.56249506617681,449.70355221598726,147.81040965586797,473.37216022735504,46.24734962087547
2025-05-06,B80,AIDC06,19.58221093284145,122.55430582852244,24.56450066212659,131.57229609564143,43.24572240852434,138.49715378488574,12.915926360047914
2025-05-06,B80,AIDC07,14.165854717374664,88.65630634403752,19.14814444659255,93.64068113115414,30.778203485932657,98.56913803279384,10.832712430957352
2025-05-06,B80,AIDC08,21.66542486186713,135.5919979379397,26.647714591211763,150.3543623033673,49.41908903342089,158.26774979301825,14.99914028913308
2025-05-06,B80,AIDC09,6.249641787077057,39.11307632825184,11.23193151627313,44.09536607329691,14.493445940335995,46.41617481399675,2.916499500637934
2025-05-06,B80,AIDC10,44.58077808114968,279.0066111415298,49.56306784628477,358.76030851862663,117.91881097913767,377.642430019607,37.9144935442061
2025-05-06,B80,AIDC11,11.665998002543844,73.01107581273678,16.648287731750216,77.99340335706486,25.63519199227101,82.09831932322618,8.33285571611502
2025-05-06,B80,AIDC12,47.0806347959805,294.6518416728305,52.06292459060703,381.4961194429668,125.39171064832026,401.574862571544,40.41435028852836
2025-05-06,B85,AIDC01,17.08235421801062,106.9090752972217,22.064643947254165,112.1334361857882,36.85647813335695,118.03519598504022,10.416069645175488
2025-05-06,B85,AIDC02,5.416356215466784,33.89799948448493,10.398645944662148,38.88028921848432,12.77933307087292,40.9266202299835,2.083213929026951
2025-05-06,B85,AIDC03,34.997994007631526,219.0332274382103,39.98028374046189,271.60636664199086,89.272695580605,285.9014385705167,28.331709438383218
2025-05-06,B85,AIDC04,5.416356215466784,33.89799948448493,10.398645944662148,38.88028921848432,12.77933307087292,40.9266202299835,2.083213929026951
2025-05-06,B85,AIDC05,50.83041986822674,318.1196874697817,55.81270975836173,415.5998358294772,136.60106015209416,437.4735113994497,42.4975643130604
2025-05-06,B85,AIDC06,18.748925361231173,117.33922898475552,23.731215090499635,124.4186165082146,40.89442163459465,130.9669647454891,12.082640788420958
2025-05-06,B85,AIDC07,13.749211931569528,86.04876792215404,18.731501660785,91.03210567358732,29.920806195870767,95.82326913009192,10.416069645149795
2025-05-06,B85,AIDC08,20.415496504451724,127.76938267228934,25.39778623375721,139.02516986009317,45.69536355280419,146.342284063256,13.749211931678524
2025-05-06,B85,AIDC09,5.832999001271921,36.50553790636839,10.815288730467625,41.48782764429031,13.636389505078466,43.6713975203056,2.4998567148324256
2025-05-06,B85,AIDC10,42.08092136631885,263.36138061022905,47.06321111526791,336.02449759428646,110.44591130995512,353.70999746766995,35.41463681318924
2025-05-06,B85,AIDC11,11.249355216738705,70.4035373908533,16.23164494594374,75.38584778645242,24.778129922840098,79.35352398573939,7.916212930308542
2025-05-06,B85,AIDC12,44.164135295344536,276.3990727196463,49.14642505706619,354.97100669790325,116.6733277009406,373.6536912609508,37.49785075498752
2025-05-07,B75,AIDC01,19.165568147036307,119.94676740663895,24.14785787655134,126.70845426342336,41.64705490817022,133.37732027728774,12.499283574451482
2025-05-07,B75,AIDC02,5.832999001271921,36.50553790636839,10.815288730485626,41.4878276745303,13.63638951501787,43.67139755213716,2.499856714839371
2025-05-07,B75,AIDC03,39.997707437293165,250.32368850081176,44.97999719057828,311.5699036402593,102.40807497866328,327.96831962132563,33.33142288847844
2025-05-07,B75,AIDC04,5.832999001271921,36.50553790636839,10.815288730485626,41.4878276745303,13.63638951501787,43.67139755213716,2.499856714839371
2025-05-07,B75,AIDC05,58.32999001271921,365.0553790636839,63.31228095814392,474.9050649440754,156.09374631605334,499.90006836218464,49.997135512813294
2025-05-07,B75,AIDC06,21.248782076062,132.98445951605626,26.231071805748485,144.55931876958488,47.51435033504705,152.1677039679841,14.58249750364863
2025-05-07,B75,AIDC07,14.999140288984938,93.8713831878044,19.98143001831522,98.85859067568413,32.493247415480745,104.06167439545696,11.665998002668962
2025-05-07,B75,AIDC08,22.915353219282544,143.4146132035901,27.897642949170237,159.3740375244097,52.38371291245316,167.7621447625365,16.249068647070377
2025-05-07,B75,AIDC09,6.666284572882195,41.7206147501353,11.648574302099854,46.70290458648004,15.350502403261018,49.16095219629478,3.3331422864535987
2025-05-07,B75,AIDC10,47.91392036759078,299.8669185165974,52.89621022560201,382.1009960214526,125.59052396526351,402.2115747594238,41.247635923502166
2025-05-07,B75,AIDC11,12.499283574154116,78.22615265650367,17.48157330342939,83.20856970937534,27.349334278139096,87.58796811513194,9.166141287783132
2025-05-07,B75,AIDC12,50.4137770824216,315.51214904789816,55.3960670314772,404.373972562882,132.91129732945305,425.6568132240863,43.74749272937734
2025-05-07,B80,AIDC01,17.915639789620897,112.1241521409886,22.89792951906323,117.50703035511502,38.6226931244965,123.69161090012108,11.249355216963371
2025-05-07,B80,AIDC02,5.832999001271921,36.50553790636839,10.815288730485626,41.4878276745303,13.63638951501787,43.67139755213716,2.499856714839371
2025-05-07,B80,AIDC03,37.497850722462346,234.67845796951104,42.480140465913,289.2969270988303,95.08730161447386,304.52308115666347,30.83156616381314
2025-05-07,B80,AIDC04,5.832999001271921,36.50553790636839,10.815288730485626,41.4878276745303,13.63638951501787,43.67139755213716,2.499856714839371
2025-05-07,B80,AIDC05,54.58020494047297,341.58753326673275,59.56249520874761,441.4956001319312,145.112586269769,464.73221066519073,46.24734976341699
2025-05-07,B80,AIDC06,19.58221093284145,122.55430582852244,24.56450066238516,130.10554694936144,42.76362527785744,136.9532073151173,12.915926360285304
2025-05-07,B80,AIDC07,14.165854717374664,88.65630634403752,19.148144446683418,93.63995005485027,30.777963192771907,98.56836847878976,10.83271243103716
2025-05-07,B80,AIDC08,21.66542486186713,135.5919979379397,26.64771459159764,148.25410818397395,48.72876888753986,156.05695598313048,14.999140289497785
2025-05-07,B80,AIDC09,6.249641787077057,39.11307632825184,11.231931516292656,44.09536612206373,14.493445956364877,46.41617486533024,2.9164995006464007
2025-05-07,B80,AIDC10,44.58077808114968,279.0066111415298,49.56306787374811,352.40369396621327,115.82949281301076,370.9512568065403,37.91449357164826
2025-05-07,B80,AIDC11,11.665998002543844,73.01107581273678,16.64828773180619,77.99341184873425,25.635194783347764,82.09832826182553,8.332855716159933
2025-05-07,B80,AIDC12,47.0806347959805,294.6518416728305,52.06292463302685,374.6766705076428,123.15026617720034,394.3964952712029,40.41435033092699
2025-05-07,B85,AIDC01,17.08235421801062,106.9090752972217,22.064643947413867,112.01120840860676,36.81630380578607,117.9065351669545,10.416069645314009
2025-05-07,B85,AIDC02,5.416356215466784,33.89799948448493,10.398645944678748,38.88028923717828,12.779333077017329,40.92662024966136,2.0832139290324925
2025-05-07,B85,AIDC03,34.997994007631526,219.0332274382103,39.98028374528023,267.02395055742124,87.76652825029102,281.0778426920224,28.331709443180376
2025-05-07,B85,AIDC04,5.416356215466784,33.89799948448493,10.398645944678748,38.88028923717828,12.779333077017329,40.92662024966136,2.0832139290324925
2025-05-07,B85,AIDC05,50.83041986822674,318.1196874697817,55.81270983783221,408.0861353197871,134.1314262234847,429.564352968197,42.49756439250158
2025-05-07,B85,AIDC06,18.748925361231173,117.33922898475552,23.73121509071987,123.47224274866278,40.583363622271605,129.97078184069767,12.082640788620015
2025-05-07,B85,AIDC07,13.749211931569528,86.04876792215404,18.731501660868812,91.0317678683792,29.92069516466821,95.82291354566232,10.416069645222562
2025-05-07,B85,AIDC08,20.415496504451724,127.76938267228934,25.39778623406072,137.228214937352,45.10473303197625,144.45075256563368,13.749211931960868
2025-05-07,B85,AIDC09,5.832999001271921,36.50553790636839,10.815288730485626,41.4878276745303,13.63638951501787,43.67139755213716,2.499856714839371
2025-05-07,B85,AIDC10,42.08092136631885,263.36138061022905,47.06321113287771,330.1307174247838,108.5087194488212,347.50601834187773,35.41463683077786
2025-05-07,B85,AIDC11,11.249355216738705,70.4035373908533,16.231644945995363,75.3858550461161,24.77813230897616,79.35353162749064,7.916212930349107
2025-05-07,B85,AIDC12,44.164135295344536,276.3990727196463,49.14642508258444,348.6915312093084,114.60936391897918,367.0437170624299,37.497850780484576
2025-05-08,B75,AIDC01,19.165568147036307,119.94676740663895,24.147857877829125,125.55747933478396,41.26874774366708,132.16576772082524,12.499283575590349
2025-05-08,B75,AIDC02,5.832999001271921,36.50553790636839,10.815288730605465,41.48782773486068,13.636389534847506,43.671397615642825,2.499856714882271
2025-05-08,B75,AIDC03,39.997707437293165,250.32368850081176,44.97999724177404,301.11042664724016,98.97021114257386,316.9583438392002,33.33142293953526
2025-05-08,B75,AIDC04,5.832999001271921,36.50553790636839,10.815288730605465,41.48782773486068,13.636389534847506,43.671397615642825,2.499856714882271
2025-05-08,B75,AIDC05,58.32999001271921,365.0553790636839,63.31228214058569,457.3986477080081,150.33966523192873,481.4722607452717,49.99713669506836
2025-05-08,B75,AIDC06,21.248782076062,132.98445951605626,26.231071807598525,141.50212516817328,46.50949939180853,148.9496054401824,14.582497505359749
2025-05-08,B75,AIDC07,14.999140288984938,93.8713831878044,19.98143001892483,98.85694102953856,32.49270520301353,104.05993792583006,11.665998003201642
2025-05-08,B75,AIDC08,22.915353219282544,143.4146132035901,27.897642951657662,155.50532327781875,51.1121280321197,163.68981397665132,16.24906864941889
2025-05-08,B75,AIDC09,6.666284572882195,41.7206147501353,11.648574302238776,46.70290472187014,15.350502447761592,49.160952338810674,3.333142286515583
2025-05-08,B75,AIDC10,47.91392036759078,299.8669185165974,52.89621042942374,368.5985221052967,121.15247540843087,387.99844432136496,41.24763612718496
2025-05-08,B75,AIDC11,12.499283574154116,78.22615265650367,17.48157330382048,83.20856875757,27.34933396529581,87.58796711323158,9.166141288097288
2025-05-08,B75,AIDC12,50.4137770824216,315.51214904789816,55.396067344884045,389.9105522499474,128.15740096607036,410.4321602631025,43.74749304264527
2025-05-08,B80,AIDC01,17.915639789620897,112.1241521409886,22.89792952008658,117.24852934557263,38.53772795148723,123.419504574287,11.249355217847812
2025-05-08,B80,AIDC02,5.832999001271921,36.50553790636839,10.815288730605465,41.48782773486068,13.636389534847506,43.671397615642825,2.499856714882271
2025-05-08,B80,AIDC03,37.497850722462346,234.67845796951104,42.480140498876445,279.7983965026971,91.96528558496976,294.5246278975759,30.83156619663768
2025-05-08,B80,AIDC04,5.832999001271921,36.50553790636839,10.815288730605465,41.48782773486068,13.636389534847506,43.671397615642825,2.499856714882271
2025-05-08,B80,AIDC05,54.58020494047297,341.58753326673275,59.56249584426695,425.430602491032,139.8322768954695,447.8216868326653,46.24735039874962
2025-05-08,B80,AIDC06,19.58221093284145,122.55430582852244,24.564500663761116,128.50890274730983,42.238833707017086,135.27252920769456,12.915926361522338
2025-05-08,B80,AIDC07,14.165854717374664,88.65630634403752,19.14814444720918,93.63969616847665,30.777879744356373,98.56810122997544,10.832712431485987
2025-05-08,B80,AIDC08,21.66542486186713,135.5919979379397,26.6477145935898,144.95957704528814,47.645908868237015,152.58902846872436,14.999140291351026
2025-05-08,B80,AIDC09,6.249641787077057,39.11307632825184,11.231931516421682,44.09536621263589,14.493445986134503,46.41617496066936,2.91649950069849
2025-05-08,B80,AIDC10,44.58077808114968,279.0066111415298,49.56306798800262,340.18248191242907,111.81257466491157,358.08682306571484,37.91449368576384
2025-05-08,B80,AIDC11,11.665998002543844,73.01107581273678,16.6482877321435,77.99341704239289,25.635196490420807,82.09833372883463,8.33285571642031
2025-05-08,B80,AIDC12,47.0806347959805,294.6518416728305,52.06292480947629,361.49451205707976,118.81750022255105,380.5205390074524,40.41435050723752
2025-05-08,B85,AIDC01,17.08235421801062,106.9090752972217,22.064643948296425,111.94049181246966,36.793060384663455,117.8320966447049,10.416069646057652
2025-05-08,B85,AIDC02,5.416356215466784,33.89799948448493,10.398645944790047,38.88028927721466,12.77933309017665,40.9266202918049,2.0832139290668588
2025-05-08,B85,AIDC03,34.997994007631526,219.0332274382103,39.98028376647903,258.4863663609982,84.9603600283005,272.09091195894547,28.33170946424026
2025-05-08,B85,AIDC04,5.416356215466784,33.89799948448493,10.398645944790047,38.88028927721466,12.77933309017665,40.9266202918049,2.0832139290668588
2025-05-08,B85,AIDC05,50.83041986822674,318.1196874697817,55.81271017440715,393.46255727405605,129.32488855901033,414.17111292005904,42.49756472888982
2025-05-08,B85,AIDC06,18.748925361231173,117.33922898475552,23.731215091906503,122.71342126981378,40.33395106350562,129.17202238927766,12.082640789667726
2025-05-08,B85,AIDC07,13.749211931569528,86.04876792215404,18.73150166135709,91.0316957943048,29.92067147506556,95.8228376782156,10.416069645633897
2025-05-08,B85,AIDC08,20.415496504451724,127.76938267228934,25.3977862356562,134.78896532034724,44.30299045430316,141.8831213898392,13.74921193341743
2025-05-08,B85,AIDC09,5.832999001271921,36.50553790636839,10.815288730605465,41.48782773486068,13.636389534847506,43.671397615642825,2.499856714882271
2025-05-08,B85,AIDC10,42.08092136631885,263.36138061022905,47.06321120667815,318.8704517677786,104.80764910727216,335.6531071239775,35.414636904439384
2025-05-08,B85,AIDC11,11.249355216738705,70.4035373908533,16.23164494630863,75.3858600730016,24.77813396123352,79.35353691894905,7.91621293058544
2025-05-08,B85,AIDC12,44.164135295344536,276.3990727196463,49.14642518882854,336.6304768883206,110.64508707197164,354.3478704087585,37.49785088658975
2025-05-09,B75,AIDC01,19.165568147036307,119.94676740663895,24.147857876837183,126.29040955553867,41.50965025743439,132.93727321635652,12.499283574709002
2025-05-09,B75,AIDC02,5.832999001271921,36.50553790636839,10.815288730509906,41.48782767382216,13.636389514785115,43.67139755139175,2.499856714848367
2025-05-09,B75,AIDC03,39.997707437293165,250.32368850081176,44.9799972035126,308.2098824537851,101.30368942160496,324.43145521451066,33.33142290138442
2025-05-09,B75,AIDC04,5.832999001271921,36.50553790636839,10.815288730509906,41.48782767382216,13.636389514785115,43.67139755139175,2.499856714848367
2025-05-09,B75,AIDC05,58.32999001271921,365.0553790636839,63.31228125369869,469.20322748034255,154.219642971411,493.8981341898343,49.997135808329496
2025-05-09,B75,AIDC06,21.248782076062,132.98445951605626,26.231071806168348,143.62164730076915,47.2061526273676,151.18068136923068,14.582497504040164
2025-05-09,B75,AIDC07,14.999140288984938,93.8713831878044,19.981430018447597,98.85813503020204,32.493097652053194,104.06119476863374,11.665998002786054
2025-05-09,B75,AIDC08,22.915353219282544,143.4146132035901,27.89764294974114,158.19893812905732,51.99747641919555,166.5251980305867,16.249068647612958
2025-05-09,B75,AIDC09,6.666284572882195,41.7206147501353,11.648574302128184,46.70290458037176,15.350502401253324,49.16095218986501,3.333142286466645
2025-05-09,B75,AIDC10,47.91392036759078,299.8669185165974,52.89621027825166,377.7297359879803,124.15376027265756,397.6102484084003,41.24763597612349
2025-05-09,B75,AIDC11,12.499283574154116,78.22615265650367,17.481573303512764,83.20855440838506,27.349329248946795,87.58795200882638,9.166141287851229
2025-05-09,B75,AIDC12,50.4137770824216,315.51214904789816,55.39606711251965,399.6833739461472,131.36957212035836,420.7193409959445,43.74749281039147
2025-05-09,B80,AIDC01,17.915639789620897,112.1241521409886,22.897929519290155,117.40768038350735,38.59003836797909,123.58703198263936,11.249355217161972
2025-05-09,B80,AIDC02,5.832999001271921,36.50553790636839,10.815288730509906,41.48782767382216,13.636389514785115,43.67139755139175,2.499856714848367
2025-05-09,B80,AIDC03,37.497850722462346,234.67845796951104,42.480140474149856,286.25624449562065,94.08787757390496,301.3223626269691,30.831566172021667
2025-05-09,B80,AIDC04,5.832999001271921,36.50553790636839,10.815288730509906,41.48782767382216,13.636389514785115,43.67139755139175,2.499856714848367
2025-05-09,B80,AIDC05,54.58020494047297,341.58753326673275,59.56249537165888,436.2727705430921,143.39592519985973,459.2344953085181,46.247349926289694
2025-05-09,B80,AIDC06,19.58221093284145,122.55430582852244,24.56450066269387,129.55200471516966,42.58168474393341,136.37053127912597,12.915926360565685
2025-05-09,B80,AIDC07,14.165854717374664,88.65630634403752,19.14814444679689,93.63990328345189,30.77794781975668,98.56831924573883,10.832712431135354
2025-05-09,B80,AIDC08,21.66542486186713,135.5919979379397,26.647714592051045,147.251485904258,48.39922288069903,155.0015641097453,14.999140289922858
2025-05-09,B80,AIDC09,6.249641787077057,39.11307632825184,11.23193151631888,44.09536611962211,14.493445955562356,46.41617486276012,2.9164995006573435
2025-05-09,B80,AIDC10,44.58077808114968,279.0066111415298,49.56306790307084,348.4582187104244,114.53267780905644,366.7981249583415,37.91449360094264
2025-05-09,B80,AIDC11,11.665998002543844,73.01107581273678,16.64828773187765,77.99340112951548,25.635191260110933,82.09831697843735,8.332855716216114
2025-05-09,B80,AIDC12,47.0806347959805,294.6518416728305,52.0629246785541,370.41185666859127,121.74848965675726,389.9072175458856,40.41435037642592
2025-05-09,B85,AIDC01,17.08235421801062,106.9090752972217,22.064643947608413,111.98515187863096,36.80773943854691,117.87910724066418,10.41606964548023
2025-05-09,B85,AIDC02,5.416356215466784,33.89799948448493,10.398645944701224,38.88028923722155,12.77933307703155,40.92662024970689,2.0832139290396863
2025-05-09,B85,AIDC03,34.997994007631526,219.0332274382103,39.98028375051239,264.3026065375535,86.87206572623694,278.21327003953,28.331709448384203
2025-05-09,B85,AIDC04,5.416356215466784,33.89799948448493,10.398645944701224,38.88028923722155,12.77933307703155,40.92662024970689,2.0832139290396863
2025-05-09,B85,AIDC05,50.83041986822674,318.1196874697817,55.81270992484677,403.3423136058418,132.57220742830853,424.57085642720193,42.497564479477575
2025-05-09,B85,AIDC06,18.748925361231173,117.33922898475552,23.731215090984552,123.18637695344556,40.48940407916939,129.6698704773111,12.082640788856372
2025-05-09,B85,AIDC07,13.749211931569528,86.04876792215404,18.73150166097388,91.03176498411818,29.92069421665746,95.82291050959807,10.41606964531234
2025-05-09,B85,AIDC08,20.415496504451724,127.76938267228934,25.39778623442075,136.44932170519064,44.84872320693342,143.63086495283227,13.749211932292567
2025-05-09,B85,AIDC09,5.832999001271921,36.50553790636839,10.815288730509906,41.48782767382216,13.636389514785115,43.67139755139175,2.499856714848367
2025-05-09,B85,AIDC10,42.08092136631885,263.36138061022905,47.06321115167183,326.5045807522574,107.31686596135562,343.6890323707973,35.414636849543655
2025-05-09,B85,AIDC11,11.249355216738705,70.4035373908533,16.231644946061525,75.38584876593274,24.77813024477971,79.3535250167713,7.916212930399989
2025-05-09,B85,AIDC12,44.164135295344536,276.3990727196463,49.14642510982026,344.79927905072987,113.3300425011063,362.9466095270841,37.49785080769208
2025-05-10,B75,AIDC01,19.165568147036307,119.94676740663895,24.14785787649144,126.52609050208736,41.58711483845845,133.18535842324988,12.499283574398136
2025-05-10,B75,AIDC02,5.832999001271921,36.50553790636839,10.815288730479985,41.48782765513232,13.63638950864206,43.67139753171823,2.4998567148373225
2025-05-10,B75,AIDC03,39.997707437293165,250.32368850081176,44.97999718851015,309.8145394425537,101.8311146680774,326.1205678342671,33.33142288641685
2025-05-10,B75,AIDC04,5.832999001271921,36.50553790636839,10.815288730479985,41.48782765513232,13.63638950864206,43.67139753171823,2.4998567148373225
2025-05-10,B75,AIDC05,58.32999001271921,365.0553790636839,63.31228089213936,471.8610518837471,155.09322760716654,496.6958440881549,49.99713544681756
2025-05-10,B75,AIDC06,21.248782076062,132.98445951605626,26.23107180566247,144.13244337342414,47.37404317743709,151.71836144570963,14.58249750356917
2025-05-10,B75,AIDC07,14.999140288984938,93.8713831878044,19.981430018286343,98.858596085096,32.49324919346844,104.06168008957474,11.665998002643684
2025-05-10,B75,AIDC08,22.915353219282544,143.4146132035901,27.89764294905552,158.8205327450369,52.2017846893328,167.17950815267042,16.24906864696222
2025-05-10,B75,AIDC09,6.666284572882195,41.7206147501353,11.6485743020933,46.70290453459184,15.350502386206191,49.16095214167562,3.3331422864506397
2025-05-10,B75,AIDC10,47.91392036759078,299.8669185165974,52.89621021743253,379.7891698148872,124.8306634372295,399.7780734893549,41.24763591533924
2025-05-10,B75,AIDC11,12.499283574154116,78.22615265650367,17.481573303410826,83.20855605043536,27.34932978866263,87.58795373730038,9.166141287768165
2025-05-10,B75,AIDC12,50.4137770824216,315.51214904789816,55.39606701851494,401.8864215114135,132.09367883801437,423.0383384330668,43.74749271642165
2025-05-10,B80,AIDC01,17.915639789620897,112.1241521409886,22.897929519015065,117.46658513911672,38.60939942486733,123.64903698854393,11.249355216921762
2025-05-10,B80,AIDC02,5.832999001271921,36.50553790636839,10.815288730479985,41.48782765513232,13.63638950864206,43.67139753171823,2.4998567148373225
2025-05-10,B80,AIDC03,37.497850722462346,234.67845796951104,42.4801404645555,287.7172877460284,94.56809926729284,302.8603028905562,30.8315661624622
2025-05-10,B80,AIDC04,5.832999001271921,36.50553790636839,10.815288730479985,41.48782765513232,13.63638950864206,43.67139753171823,2.4998567148373225
2025-05-10,B80,AIDC05,54.58020494047297,341.58753326673275,59.562495179291126,438.7151743389575,144.1987045059892,461.8054466725868,46.24734973396934
2025-05-10,B80,AIDC06,19.58221093284145,122.55430582852244,24.564500662320757,129.86202953423052,42.68358497416966,136.69687319392688,12.915926360227454
2025-05-10,B80,AIDC07,14.165854717374664,88.65630634403752,19.14814444665849,93.63999872022742,30.77797918830785,98.56841970550256,10.83271243101583
2025-05-10,B80,AIDC08,21.66542486186713,135.5919979379397,26.6477145915052,147.79341926007083,48.57734776082095,155.57202027375877,14.999140289411896
2025-05-10,B80,AIDC09,6.249641787077057,39.11307632825184,11.231931516286574,44.095366090332014,14.493445945935166,46.41617483192844,2.9164995006439134
2025-05-10,B80,AIDC10,44.58077808114968,279.0066111415298,49.56306786922053,350.326167552852,115.14664290284963,368.764386897739,37.91449356712723
2025-05-10,B80,AIDC11,11.665998002543844,73.01107581273678,16.648287731790177,77.9933978933221,25.635190196425608,82.098313571918,8.332855716147515
2025-05-10,B80,AIDC12,47.0806347959805,294.6518416728305,52.06292462599445,372.4234192493784,122.40965830363454,392.0246518414509,40.41435032390115
2025-05-10,B85,AIDC01,17.08235421801062,106.9090752972217,22.064643947372232,112.0018082548588,36.81321412466288,117.8966402682724,10.416069645278936
2025-05-10,B85,AIDC02,5.416356215466784,33.89799948448493,10.398645944673513,38.8802892253243,12.779333073121114,40.92662023718347,2.0832139290308525
2025-05-10,B85,AIDC03,34.997994007631526,219.0332274382103,39.9802837443881,265.62003604954833,87.30508386652318,279.600037946893,28.331709442294805
2025-05-10,B85,AIDC04,5.416356215466784,33.89799948448493,10.398645944673513,38.8802892253243,12.779333073121114,40.92662023718347,2.0832139290308525
2025-05-10,B85,AIDC05,50.83041986822674,318.1196874697817,55.81270982380511,405.56929679416805,133.3041814048119,426.915049257019,42.49756437848332
2025-05-10,B85,AIDC06,18.748925361231173,117.33922898475552,23.731215090664165,123.3491297532376,40.5428983375344,129.8411892139343,12.082640788570863
2025-05-10,B85,AIDC07,13.749211931569528,86.04876792215404,18.73150166084565,91.03180609628096,29.920707729571888,95.8229537855589,10.416069645202995
2025-05-10,B85,AIDC08,20.415496504451724,127.76938267228934,25.39778623398628,136.8800930571634,44.99031090329328,144.08430848122464,13.74921193189298
2025-05-10,B85,AIDC09,5.832999001271921,36.50553790636839,10.815288730479985,41.48782765513232,13.63638950864206,43.67139753171823,2.4998567148373225
2025-05-10,B85,AIDC10,42.08092136631885,263.36138061022905,47.06321112993269,328.2289158563256,107.88362750206475,345.50412195402697,35.41463682783939
2025-05-10,B85,AIDC11,11.249355216738705,70.4035373908533,16.231644945980495,75.38584452784856,24.778128851788807,79.35352055563007,7.916212930337835
