role,model,reference,effect,state,metric,delta,CI95_low,CI95_high,block_days,draws,N_days,N_pairs,candidate_unmatched,reference_unmatched
MAY_HISTORICAL,MOE_POOLED,MOE_CURRENT_TEMPORAL_GPU_COHORT,temporal_same_GPU_cohort,PENDING,coverage,-0.0002721492367450951,-0.0008647188432656879,0.00027026588198138495,1,2000,29,40419,0,0
MAY_HISTORICAL,MOE_POOLED,MOE_CURRENT_TEMPORAL_GPU_COHORT,temporal_same_GPU_cohort,PENDING,GPU_coverage,-0.001017602567489555,-0.006219299900531657,0.0030915642268438846,1,2000,29,40419,0,0
MAY_HISTORICAL,MOE_POOLED,MOE_CURRENT_TEMPORAL_GPU_COHORT,temporal_same_GPU_cohort,PENDING,missed_GPU_slots,-1987.0,-15206.3,9757.15,1,2000,29,40419,0,0
MAY_HISTORICAL,MOE_POOLED,MOE_CURRENT_TEMPORAL_GPU_COHORT,temporal_same_GPU_cohort,PENDING,overreserved_GPUh,-68048.63960039173,-224730.24301287348,55700.39208187302,1,2000,29,40419,0,0
MAY_HISTORICAL,MOE_POOLED,MOE_CURRENT_TEMPORAL_GPU_COHORT,temporal_same_GPU_cohort,PENDING,Q90_pinball,-14.595456923342267,-75.5391235673957,2.5784196555221452,7,2000,29,40419,0,0
MAY_HISTORICAL,MOE_POOLED,MOE_CURRENT_TEMPORAL_GPU_COHORT,temporal_same_GPU_cohort,PENDING,coverage,-0.0002721492367450951,-0.0007483479766771792,0.0003649269909726047,7,2000,29,40419,0,0
MAY_HISTORICAL,MOE_POOLED,MOE_CURRENT_TEMPORAL_GPU_COHORT,temporal_same_GPU_cohort,PENDING,GPU_coverage,-0.001017602567489555,-0.004733258444711964,0.0017321330732654437,7,2000,29,40419,0,0
MAY_HISTORICAL,MOE_POOLED,MOE_CURRENT_TEMPORAL_GPU_COHORT,temporal_same_GPU_cohort,PENDING,missed_GPU_slots,-1987.0,-10045.15,5287.025,7,2000,29,40419,0,0
MAY_HISTORICAL,MOE_POOLED,MOE_CURRENT_TEMPORAL_GPU_COHORT,temporal_same_GPU_cohort,PENDING,overreserved_GPUh,-68048.63960039173,-219934.17377014318,21774.546970761312,7,2000,29,40419,0,0
MAY_HISTORICAL,MOE_POOLED,MOE_CURRENT_TEMPORAL_GPU_COHORT,temporal_same_GPU_cohort,RUNNING,Q90_pinball,7.172888709533742,-159.61689537387338,211.24968472638196,1,2000,31,7073,0,0
MAY_HISTORICAL,MOE_POOLED,MOE_CURRENT_TEMPORAL_GPU_COHORT,temporal_same_GPU_cohort,RUNNING,coverage,-0.0032518026297186486,-0.009082051078119139,0.0015674502472587711,1,2000,31,7073,0,0
MAY_HISTORICAL,MOE_POOLED,MOE_CURRENT_TEMPORAL_GPU_COHORT,temporal_same_GPU_cohort,RUNNING,GPU_coverage,-0.002886487212190374,-0.01058507772933994,0.0033711380360150712,1,2000,31,7073,0,0
MAY_HISTORICAL,MOE_POOLED,MOE_CURRENT_TEMPORAL_GPU_COHORT,temporal_same_GPU_cohort,RUNNING,missed_GPU_slots,309.0,-1170.325,1838.0499999999997,1,2000,31,7073,0,0
MAY_HISTORICAL,MOE_POOLED,MOE_CURRENT_TEMPORAL_GPU_COHORT,temporal_same_GPU_cohort,RUNNING,overreserved_GPUh,-2162.191167916186,-7233.49284814473,1157.7692352390575,1,2000,31,7073,0,0
MAY_HISTORICAL,MOE_POOLED,MOE_CURRENT_TEMPORAL_GPU_COHORT,temporal_same_GPU_cohort,RUNNING,Q90_pinball,7.172888709533742,-184.84620754740214,311.54292186181436,7,2000,31,7073,0,0
MAY_HISTORICAL,MOE_POOLED,MOE_CURRENT_TEMPORAL_GPU_COHORT,temporal_same_GPU_cohort,RUNNING,coverage,-0.0032518026297186486,-0.006038042253817292,-0.0005651032783670179,7,2000,31,7073,0,0
MAY_HISTORICAL,MOE_POOLED,MOE_CURRENT_TEMPORAL_GPU_COHORT,temporal_same_GPU_cohort,RUNNING,GPU_coverage,-0.002886487212190374,-0.006366675276785635,0.0003361631966978351,7,2000,31,7073,0,0
MAY_HISTORICAL,MOE_POOLED,MOE_CURRENT_TEMPORAL_GPU_COHORT,temporal_same_GPU_cohort,RUNNING,missed_GPU_slots,309.0,-906.075,1478.0,7,2000,31,7073,0,0
MAY_HISTORICAL,MOE_POOLED,MOE_CURRENT_TEMPORAL_GPU_COHORT,temporal_same_GPU_cohort,RUNNING,overreserved_GPUh,-2162.191167916186,-7635.089285068525,2206.1440498063616,7,2000,31,7073,0,0
MAY_HISTORICAL,MULTI_QUANTILE,MOE_POOLED,architecture_same_policy,ALL,Q90_pinball,-5691.478084306807,-7942.548242800691,-3789.9571403762175,1,2000,31,47492,0,0
MAY_HISTORICAL,MULTI_QUANTILE,MOE_POOLED,architecture_same_policy,ALL,coverage,-0.05413543333614083,-0.09232263734715303,-0.013837295549002763,1,2000,31,47492,0,0
MAY_HISTORICAL,MULTI_QUANTILE,MOE_POOLED,architecture_same_policy,ALL,GPU_coverage,-0.03595279167876479,-0.0689405121387448,-0.005460888634078091,1,2000,31,47492,0,0
MAY_HISTORICAL,MULTI_QUANTILE,MOE_POOLED,architecture_same_policy,ALL,missed_GPU_slots,-133227.0,-218744.375,-53609.92500000002,1,2000,31,47492,0,0
MAY_HISTORICAL,MULTI_QUANTILE,MOE_POOLED,architecture_same_policy,ALL,overreserved_GPUh,8319.577026125975,-439056.32934325794,525212.6472279378,1,2000,31,47492,0,0
MAY_HISTORICAL,MULTI_QUANTILE,MOE_POOLED,architecture_same_policy,ALL,Q90_pinball,-5691.478084306807,-9961.633157008815,-3008.9667142163585,7,2000,31,47492,0,0
MAY_HISTORICAL,MULTI_QUANTILE,MOE_POOLED,architecture_same_policy,ALL,coverage,-0.05413543333614083,-0.10894708992086584,0.0004209691252744998,7,2000,31,47492,0,0
MAY_HISTORICAL,MULTI_QUANTILE,MOE_POOLED,architecture_same_policy,ALL,GPU_coverage,-0.03595279167876479,-0.07408415048588757,-0.0020493863988794163,7,2000,31,47492,0,0
MAY_HISTORICAL,MULTI_QUANTILE,MOE_POOLED,architecture_same_policy,ALL,missed_GPU_slots,-133227.0,-221436.8,-71129.92500000002,7,2000,31,47492,0,0
MAY_HISTORICAL,MULTI_QUANTILE,MOE_POOLED,architecture_same_policy,ALL,overreserved_GPUh,8319.577026125975,-606963.4993882951,643800.8304938197,7,2000,31,47492,0,0
MAY_HISTORICAL,MULTI_QUANTILE,MOE_POOLED,architecture_same_policy,PENDING,Q90_pinball,-1985.0575921773466,-3524.8795199374613,-411.4254346427482,1,2000,29,40419,0,0
MAY_HISTORICAL,MULTI_QUANTILE,MOE_POOLED,architecture_same_policy,PENDING,coverage,-0.09601919889161038,-0.13782603926348092,-0.06185395159568009,1,2000,29,40419,0,0
MAY_HISTORICAL,MULTI_QUANTILE,MOE_POOLED,architecture_same_policy,PENDING,GPU_coverage,-0.06687801489222218,-0.10596983319408622,-0.034606140488800924,1,2000,29,40419,0,0
MAY_HISTORICAL,MULTI_QUANTILE,MOE_POOLED,architecture_same_policy,PENDING,missed_GPU_slots,13471.0,-66008.675,95286.87499999996,1,2000,29,40419,0,0
MAY_HISTORICAL,MULTI_QUANTILE,MOE_POOLED,architecture_same_policy,PENDING,overreserved_GPUh,-185763.19684101106,-612374.8148482111,349512.26127271017,1,2000,29,40419,0,0
MAY_HISTORICAL,MULTI_QUANTILE,MOE_POOLED,architecture_same_policy,PENDING,Q90_pinball,-1985.0575921773466,-3179.7816578096117,-136.33742890933144,7,2000,29,40419,0,0
MAY_HISTORICAL,MULTI_QUANTILE,MOE_POOLED,architecture_same_policy,PENDING,coverage,-0.09601919889161038,-0.1426261406146679,-0.060384985538067044,7,2000,29,40419,0,0
MAY_HISTORICAL,MULTI_QUANTILE,MOE_POOLED,architecture_same_policy,PENDING,GPU_coverage,-0.06687801489222218,-0.10993336530389089,-0.03052202635928863,7,2000,29,40419,0,0
MAY_HISTORICAL,MULTI_QUANTILE,MOE_POOLED,architecture_same_policy,PENDING,missed_GPU_slots,13471.0,-51743.3,61466.92499999999,7,2000,29,40419,0,0
MAY_HISTORICAL,MULTI_QUANTILE,MOE_POOLED,architecture_same_policy,PENDING,overreserved_GPUh,-185763.19684101106,-781340.7412345976,449661.67261080106,7,2000,29,40419,0,0
MAY_HISTORICAL,MULTI_QUANTILE,MOE_POOLED,architecture_same_policy,RUNNING,Q90_pinball,-26871.996940715788,-39523.88708208598,-16498.16784029039,1,2000,31,7073,0,0
MAY_HISTORICAL,MULTI_QUANTILE,MOE_POOLED,architecture_same_policy,RUNNING,coverage,0.1852113671709317,0.07062770435033518,0.3147753675602266,1,2000,31,7073,0,0
MAY_HISTORICAL,MULTI_QUANTILE,MOE_POOLED,architecture_same_policy,RUNNING,GPU_coverage,0.17620997516278444,0.09353845801494902,0.26266299599648507,1,2000,31,7073,0,0
MAY_HISTORICAL,MULTI_QUANTILE,MOE_POOLED,architecture_same_policy,RUNNING,missed_GPU_slots,-146698.0,-183520.675,-113064.95000000003,1,2000,31,7073,0,0
MAY_HISTORICAL,MULTI_QUANTILE,MOE_POOLED,architecture_same_policy,RUNNING,overreserved_GPUh,194082.77386713747,152800.91473982524,237001.93690715224,1,2000,31,7073,0,0
MAY_HISTORICAL,MULTI_QUANTILE,MOE_POOLED,architecture_same_policy,RUNNING,Q90_pinball,-26871.996940715788,-52608.49940590268,-8766.699099802034,7,2000,31,7073,0,0
MAY_HISTORICAL,MULTI_QUANTILE,MOE_POOLED,architecture_same_policy,RUNNING,coverage,0.1852113671709317,0.04493739662808023,0.3342261252755643,7,2000,31,7073,0,0
MAY_HISTORICAL,MULTI_QUANTILE,MOE_POOLED,architecture_same_policy,RUNNING,GPU_coverage,0.17620997516278444,0.0881579179729955,0.26105144811671194,7,2000,31,7073,0,0
MAY_HISTORICAL,MULTI_QUANTILE,MOE_POOLED,architecture_same_policy,RUNNING,missed_GPU_slots,-146698.0,-178175.25,-124044.95,7,2000,31,7073,0,0
MAY_HISTORICAL,MULTI_QUANTILE,MOE_POOLED,architecture_same_policy,RUNNING,overreserved_GPUh,194082.77386713747,143872.96092164674,243731.3490285259,7,2000,31,7073,0,0
MAY_HISTORICAL,MULTI_QUANTILE_HIERARCHICAL,MULTI_QUANTILE,hierarchical_calibration,ALL,Q90_pinball,574.2265008986273,379.3183139230103,857.9735702559473,1,2000,31,47492,0,0
MAY_HISTORICAL,MULTI_QUANTILE_HIERARCHICAL,MULTI_QUANTILE,hierarchical_calibration,ALL,coverage,0.04459698475532721,0.026737777321112436,0.06497938607194251,1,2000,31,47492,0,0
MAY_HISTORICAL,MULTI_QUANTILE_HIERARCHICAL,MULTI_QUANTILE,hierarchical_calibration,ALL,GPU_coverage,0.03181950161403269,0.014822367469135511,0.05178060411050507,1,2000,31,47492,0,0
MAY_HISTORICAL,MULTI_QUANTILE_HIERARCHICAL,MULTI_QUANTILE,hierarchical_calibration,ALL,missed_GPU_slots,-12192.0,-29169.25,1361.0749999999996,1,2000,31,47492,0,0
MAY_HISTORICAL,MULTI_QUANTILE_HIERARCHICAL,MULTI_QUANTILE,hierarchical_calibration,ALL,overreserved_GPUh,94174.35693159886,22102.80975006402,178657.17774970393,1,2000,31,47492,0,0
MAY_HISTORICAL,MULTI_QUANTILE_HIERARCHICAL,MULTI_QUANTILE,hierarchical_calibration,ALL,Q90_pinball,574.2265008986273,308.9665858785742,1032.418274595697,7,2000,31,47492,0,0
MAY_HISTORICAL,MULTI_QUANTILE_HIERARCHICAL,MULTI_QUANTILE,hierarchical_calibration,ALL,coverage,0.04459698475532721,0.026678731235754892,0.06832177503333517,7,2000,31,47492,0,0
MAY_HISTORICAL,MULTI_QUANTILE_HIERARCHICAL,MULTI_QUANTILE,hierarchical_calibration,ALL,GPU_coverage,0.03181950161403269,0.015293714673728394,0.053760060591091834,7,2000,31,47492,0,0
MAY_HISTORICAL,MULTI_QUANTILE_HIERARCHICAL,MULTI_QUANTILE,hierarchical_calibration,ALL,missed_GPU_slots,-12192.0,-31049.45,1328.4499999999866,7,2000,31,47492,0,0
MAY_HISTORICAL,MULTI_QUANTILE_HIERARCHICAL,MULTI_QUANTILE,hierarchical_calibration,ALL,overreserved_GPUh,94174.35693159886,6451.04282021434,221661.05819930008,7,2000,31,47492,0,0
MAY_HISTORICAL,MULTI_QUANTILE_HIERARCHICAL,MULTI_QUANTILE,hierarchical_calibration,PENDING,Q90_pinball,202.51399049870116,74.86184191921491,364.56840387362416,1,2000,29,40419,0,0
MAY_HISTORICAL,MULTI_QUANTILE_HIERARCHICAL,MULTI_QUANTILE,hierarchical_calibration,PENDING,coverage,0.05207946757712957,0.03192357933202098,0.07567899077383736,1,2000,29,40419,0,0
MAY_HISTORICAL,MULTI_QUANTILE_HIERARCHICAL,MULTI_QUANTILE,hierarchical_calibration,PENDING,GPU_coverage,0.03959843837144451,0.02138407185293444,0.06185510054837008,1,2000,29,40419,0,0
MAY_HISTORICAL,MULTI_QUANTILE_HIERARCHICAL,MULTI_QUANTILE,hierarchical_calibration,PENDING,missed_GPU_slots,-26592.0,-45340.15,-12099.900000000001,1,2000,29,40419,0,0
MAY_HISTORICAL,MULTI_QUANTILE_HIERARCHICAL,MULTI_QUANTILE,hierarchical_calibration,PENDING,overreserved_GPUh,136630.54979653587,66379.4088879157,233820.23631909725,1,2000,29,40419,0,0
MAY_HISTORICAL,MULTI_QUANTILE_HIERARCHICAL,MULTI_QUANTILE,hierarchical_calibration,PENDING,Q90_pinball,202.51399049870116,49.65666500192494,499.90062045620743,7,2000,29,40419,0,0
MAY_HISTORICAL,MULTI_QUANTILE_HIERARCHICAL,MULTI_QUANTILE,hierarchical_calibration,PENDING,coverage,0.05207946757712957,0.03605036976608469,0.07835773013769795,7,2000,29,40419,0,0
MAY_HISTORICAL,MULTI_QUANTILE_HIERARCHICAL,MULTI_QUANTILE,hierarchical_calibration,PENDING,GPU_coverage,0.03959843837144451,0.022889046794035247,0.061880112670052556,7,2000,29,40419,0,0
MAY_HISTORICAL,MULTI_QUANTILE_HIERARCHICAL,MULTI_QUANTILE,hierarchical_calibration,PENDING,missed_GPU_slots,-26592.0,-48752.55,-11840.600000000002,7,2000,29,40419,0,0
MAY_HISTORICAL,MULTI_QUANTILE_HIERARCHICAL,MULTI_QUANTILE,hierarchical_calibration,PENDING,overreserved_GPUh,136630.54979653587,60338.70990310353,254879.0285376171,7,2000,29,40419,0,0
MAY_HISTORICAL,MULTI_QUANTILE_HIERARCHICAL,MULTI_QUANTILE,hierarchical_calibration,RUNNING,Q90_pinball,2698.395588676745,1602.2037259103017,3958.739794134324,1,2000,31,7073,0,0
MAY_HISTORICAL,MULTI_QUANTILE_HIERARCHICAL,MULTI_QUANTILE,hierarchical_calibration,RUNNING,coverage,0.0018379753994061925,-0.026244634355896756,0.03864906209674201,1,2000,31,7073,0,0
MAY_HISTORICAL,MULTI_QUANTILE_HIERARCHICAL,MULTI_QUANTILE,hierarchical_calibration,RUNNING,GPU_coverage,-0.02154796267704907,-0.04137037124731911,0.0016177834269439065,1,2000,31,7073,0,0
MAY_HISTORICAL,MULTI_QUANTILE_HIERARCHICAL,MULTI_QUANTILE,hierarchical_calibration,RUNNING,missed_GPU_slots,14400.0,8471.15,20651.25,1,2000,31,7073,0,0
MAY_HISTORICAL,MULTI_QUANTILE_HIERARCHICAL,MULTI_QUANTILE,hierarchical_calibration,RUNNING,overreserved_GPUh,-42456.192864937126,-51443.02866915204,-33721.231140636424,1,2000,31,7073,0,0
MAY_HISTORICAL,MULTI_QUANTILE_HIERARCHICAL,MULTI_QUANTILE,hierarchical_calibration,RUNNING,Q90_pinball,2698.395588676745,1083.044521021936,4934.142209423929,7,2000,31,7073,0,0
MAY_HISTORICAL,MULTI_QUANTILE_HIERARCHICAL,MULTI_QUANTILE,hierarchical_calibration,RUNNING,coverage,0.0018379753994061925,-0.03239756074022361,0.03698531318183813,7,2000,31,7073,0,0
MAY_HISTORICAL,MULTI_QUANTILE_HIERARCHICAL,MULTI_QUANTILE,hierarchical_calibration,RUNNING,GPU_coverage,-0.02154796267704907,-0.04678126756480997,0.010316739008915747,7,2000,31,7073,0,0
MAY_HISTORICAL,MULTI_QUANTILE_HIERARCHICAL,MULTI_QUANTILE,hierarchical_calibration,RUNNING,missed_GPU_slots,14400.0,7542.0,20565.799999999996,7,2000,31,7073,0,0
MAY_HISTORICAL,MULTI_QUANTILE_HIERARCHICAL,MULTI_QUANTILE,hierarchical_calibration,RUNNING,overreserved_GPUh,-42456.192864937126,-58147.3015349817,-27602.720018087446,7,2000,31,7073,0,0
