fold_id,date,actual_GPU_h,selected_method,raw_mean_GPU_h,reconciled_mean_GPU_h,Q05_GPU_h,Q10_GPU_h,Q25_GPU_h,Q50_GPU_h,Q60_GPU_h,Q70_GPU_h,Q80_GPU_h,Q90_GPU_h,Q95_GPU_h,raw_crossing_count,mean_reconciliation_error_GPU_h
4,2025-02-20,0.98,BR-A,3607.717636842984,3607.717636843034,362.32022485604136,678.1529340298939,1695.0767253259467,2358.545190590288,2573.409642753889,3546.7401227002806,5588.598973556169,8515.866459130984,12685.369530953258,0,5.002220859751105e-11
4,2025-02-21,2.1899999999999995,BR-A,3090.429474818579,3090.429474818577,79.13358348248302,153.2937987178087,522.7801018528885,1608.9275215329242,3032.729427054775,3751.686545003794,6381.541057730879,6381.541057730879,11837.806096506796,1,1.8189894035458565e-12
4,2025-02-22,1667.0755555555556,BR-A,4523.236287290998,4523.236287290978,576.9364255948548,950.7034515632104,1970.8008384247519,2530.6257783890637,3781.2554708087077,5000.7609040138295,8243.511717824837,11581.275720888358,13023.033906408562,0,2.000888343900442e-11
4,2025-02-23,3582.143333333333,BR-A,3564.6629817718112,3564.662981771724,132.0015457292875,249.16998909102233,607.5375737895392,1481.991876867297,2232.649093925398,3355.181110727256,7613.672953821752,11888.641393023136,12495.884711987528,0,8.731149137020111e-11
4,2025-02-24,1.4177777777777776,BR-A,2783.8268153858044,2783.8268153857657,98.21541110992717,146.06669797818134,606.8585431866466,1516.3484438800062,2895.6675709535484,3736.8726452341302,6510.238587347777,7072.28948723218,7072.28948723218,1,3.865352482534945e-11
4,2025-02-25,0.8833333333333333,BR-A,1199.930646771042,1199.9306467710912,0.0,0.0,0.0,1.6008672636026116e-13,112.79624512311612,1442.036764272072,2774.687692365561,3824.5137753637446,6401.867245903141,1,4.934008757118136e-11
4,2025-02-26,186.48138888888886,BR-A,2857.699077489212,2857.6990774892256,0.0,0.0,5.685029559942207e-16,758.4878686096531,3515.7110307858707,5112.118413768192,5504.080739432133,5504.080739432133,11986.221688353427,1,1.3642420526593924e-11
4,2025-02-27,15302.827222222222,BR-A,3195.5280024413332,3195.5280024412655,51.68448388220462,199.66869767644283,810.6248003352281,1371.0622149793091,2876.2392488134615,3267.8591159138587,5802.194493632217,8589.33501694531,12410.593821162387,0,6.775735528208315e-11
4,2025-02-28,1116.9002777777778,BR-A,2085.6824109394083,2085.6824109394356,0.0,0.0,2.7690312018205074,351.4948594603681,1032.486864584165,2192.1297359918085,2641.7592590391255,6657.392912589077,12502.332665170887,0,2.7284841053187847e-11
5,2025-03-01,422.78388888888884,BR-A,1530.1080849763632,1530.1080849764448,0.0,0.0,0.0,0.0,228.8843175061237,858.1274922858564,3455.0257624107007,6381.570693992916,7963.820342756106,0,8.162714948412031e-11
5,2025-03-02,1.2744444444444445,BR-A,584.2492886113317,584.2492886113325,5.488785704116531e-16,5.488785704116531e-16,1.2229807223686843e-15,6.81249299488287e-14,6.81249299488287e-14,6.81249299488287e-14,6.81249299488287e-14,2849.252645136852,4940.737869680915,1,7.958078640513122e-13
5,2025-03-03,0.6955555555555556,BR-A,668.2745966740947,668.2745966741027,0.0,0.0,0.0,0.0,2.685768521188944e-13,2.685768521188944e-13,2.685768521188944e-13,3156.440244400027,5753.887711254675,1,7.958078640513122e-12
5,2025-03-04,704.9502777777777,BR-A,3198.6018535510552,3198.6018535510366,0.0,128.2463023830773,537.0653091482458,1948.9443232934625,2454.1365712870743,3988.2392730374613,6279.49301247106,9767.413461514427,9767.413461514427,1,1.864464138634503e-11
5,2025-03-05,90.44694444444444,BR-A,3886.5904701594077,3886.5904701593913,82.88814748460064,319.963248707431,808.2056496068961,2086.1821749531896,2751.1305577149624,3934.198220334989,7452.52707166742,12719.126258115857,12719.126258115857,1,1.6370904631912708e-11
5,2025-03-06,2290.431111111111,BR-A,4347.614409120626,4347.6144091206,846.3038155629704,1315.814227819472,2920.0157681046935,3268.1419434583286,3268.1419434583286,4032.2151602034583,6213.155132164008,10968.53988575136,10968.53988575136,1,2.637534635141492e-11
5,2025-03-07,1499.548888888889,BR-A,3320.084107151939,3320.084107151948,5.654695385149263e-17,183.3476029344436,692.7295855512954,1467.7961072040293,2106.7925985058005,3417.8039695946386,6353.363786686505,11456.953836725635,11456.953836725635,1,9.094947017729282e-12
5,2025-03-08,298.7213888888889,BR-A,3390.357979708395,3390.3579797083626,354.22458330510113,581.4351621303211,1283.9459791717593,1674.521111214024,1674.521111214024,2505.688403178861,6027.682161588351,11297.272534551048,11836.434956815861,0,3.228706191293895e-11
5,2025-03-09,3.7455555555555557,BR-A,2485.260717725925,2485.260717725917,0.0,2.5804816466719396e-15,2.5804816466719396e-15,2.5804816466719396e-15,1436.9079131174587,3037.121438428985,6017.111558455004,9574.31084483848,9574.31084483848,1,8.185452315956354e-12
5,2025-03-10,693.3766666666668,BR-A,3967.4725481328173,3967.4725481328164,501.42230737908363,941.4387222583051,2088.686395056177,2296.8722879412894,2296.8722879412894,3837.6309220961816,6986.150181998395,10995.913958759209,11723.642497894214,0,9.094947017729282e-13
5,2025-03-11,866.7905555555556,BR-A,1705.6300585129406,1705.6300585129493,0.0,13.39550709477443,236.23205108216396,1363.7210230303187,1454.9241539057962,1454.9241539057962,2551.8903717598364,4268.038537231744,7361.548804096127,2,8.640199666842818e-12
5,2025-03-12,119.02305555555556,BR-A,2316.7499480947226,2316.7499480947213,116.10371797439585,451.3406017659928,1367.7361164558413,2383.206344080523,2513.902887889797,2513.902887889797,2551.787016682162,3804.6774734021587,7053.195810845932,1,1.3642420526593924e-12
5,2025-03-13,820.2950000000002,BR-A,1927.868907843715,1927.868907843783,0.0,203.13389285427252,1276.4134164047755,1628.5712689730462,1820.8625210766627,1820.8625210766627,3542.8475236253034,3542.8475236253034,5108.027231431424,2,6.798472895752639e-11
5,2025-03-14,1962.4297222222224,BR-A,1832.7029706820204,1832.7029706820176,82.40482796635108,411.9048122111621,1014.169842675416,1507.2375048893318,1507.2375048893318,1507.2375048893318,1910.3556875526306,4066.0018008795105,6950.645208981548,1,2.7284841053187847e-12
5,2025-03-15,1097.4838888888885,BR-A,1951.637016363262,1951.6370163632494,0.0,271.5205234554817,811.3829240016282,1292.0792615592777,1844.3496507827936,2051.3398242470575,2323.263553112741,5397.827512284272,6791.4952294522955,0,1.2732925824820995e-11
5,2025-03-16,3732.4049999999997,BR-A,2605.432623390576,2605.4326233906127,0.0,0.0,410.28647043229716,750.7405137393964,1379.2056285046795,2188.355521248119,5431.045433469125,9723.838778079711,10171.295636287843,0,3.6834535421803594e-11
5,2025-03-17,644.991388888889,BR-A,3159.679916432036,3159.679916431996,380.1361756296122,803.0280890145127,2217.800672021333,2503.459933420309,2525.469191397848,3240.139434959997,5665.915298393724,6103.7092063419,7576.942515396053,0,4.001776687800884e-11
5,2025-03-18,2867.2266666666665,BR-A,3104.7049804304693,3104.704980430476,412.3783551845189,729.6017047674598,1922.5638983348922,2864.5711625113236,2864.5711625113236,3582.0894251575705,4785.700934355973,5242.752100119396,7980.815206626524,0,6.821210263296962e-12
5,2025-03-19,4653.251111111111,BR-A,2409.6265961656177,2409.6265961656604,2.9005191044082637e-16,5.191611625664879e-15,1.1728359792522894e-14,565.2000883788897,1362.836253976689,2470.963948510101,5120.589785110209,9435.183879597698,9435.183879597698,1,4.274625098332763e-11
5,2025-03-20,10461.166944444445,BR-A,2139.0677260335383,2139.0677260335374,0.0,0.0,0.0,0.0,407.5925261967723,1565.8381078357256,4455.99093351152,9974.170461860906,9974.170461860906,1,9.094947017729282e-13
5,2025-03-21,8486.60638888889,BR-A,3094.116198936071,3094.1161989360726,9.039411199850766e-17,173.7514462258848,828.8610234120706,979.2050072394622,2658.628931772747,3457.6517229834694,5254.280920037954,9763.996713711593,11603.36083141837,0,1.3642420526593924e-12
5,2025-03-22,9155.440555555555,BR-A,2944.5318183762356,2944.5318183763216,0.0,119.20419576908843,584.4208598455509,1194.9695837401316,1565.0161711391077,2341.02026735959,5687.760145311823,10300.854530080462,11662.184020515902,0,8.594724931754172e-11
5,2025-03-23,1865.4086111111112,BR-A,3200.6204876550814,3200.6204876550137,123.31139351317269,475.0869025200908,1357.9404947128864,1739.1396688790694,1962.8332657074448,2727.320083340202,5483.479492003444,10265.03006189025,10409.13817528299,1,6.775735528208315e-11
5,2025-03-24,6196.392777777778,BR-A,3999.3683645072138,3999.368364507185,237.29459948535185,718.6390137197208,1827.3606629271096,2523.742823149075,3158.8555062446135,4311.808404323694,6573.133827348733,10559.821033681366,12082.851869593274,0,2.864908310584724e-11
5,2025-03-25,4356.835277777778,BR-A,1319.0013969492636,1319.0013969492707,0.0,1.6324465248945775e-14,1.1870495486479347e-13,1.1870495486479347e-13,2.1301559416795546e-13,2.1301559416795546e-13,561.5487366055394,8418.976821924778,8418.976821924778,1,7.048583938740194e-12
5,2025-03-26,11613.949166666667,BR-A,3622.206041521751,3622.206041521751,2.1477215713953937e-16,195.74956069502318,868.2963415672195,2358.4720258741195,3402.9167897364573,4155.769189863693,6477.248550650567,9912.878459611953,11589.065001531544,0,0.0
5,2025-03-27,615.9391666666668,BR-A,2195.1555994162477,2195.155599416273,1.456265473095115e-15,1.8872869975610078e-14,4.6070553136325787e-14,4.6070553136325787e-14,1584.0906860132968,2680.9551845974815,3755.412314028643,8820.605941991489,9754.191137372924,0,2.546585164964199e-11
5,2025-03-28,261.1311111111111,BR-A,1808.6039196310312,1808.6039196311217,0.0,0.0,7.8617232364436e-14,7.8617232364436e-14,7.8617232364436e-14,1045.8231071299065,2907.2900925277117,9421.950664435732,9421.950664435732,1,9.049472282640636e-11
5,2025-03-29,1105.1130555555555,BR-A,311.7062515000233,311.70625150002377,5.583400199248061e-15,5.583400199248061e-15,5.583400199248061e-15,5.583400199248061e-15,5.583400199248061e-15,5.583400199248061e-15,5.583400199248061e-15,5.684341886080801e-13,4156.083353333649,2,4.547473508864641e-13
5,2025-03-30,4258.357222222222,BR-A,3379.9111801403787,3379.911180140364,418.2378067527642,734.0960210698696,2073.6243791826787,2680.012297827727,2819.00378721991,4769.6265549857535,5535.0835694529715,6248.226795546349,8138.910849849222,0,1.4551915228366852e-11
5,2025-03-31,5637.150277777778,BR-A,3043.8712962573263,3043.8712962573277,2.3013110830708245e-17,103.6713715200635,426.46534227580116,1401.5540071175121,2388.470902797937,3774.303187819233,6083.441717048788,9855.450390920007,9855.450390920007,1,1.3642420526593924e-12
