day,case,slot,cohort,original_rack,proposed_rack,proposed_AIDC,nodeh_blocked,planned_candidate_minus_anchor_rho_difference_pu,M_CURRENT_pu,safety_LHS_before_margin_pu,safety_LHS_after_M_CURRENT_pu,voltage_constraint_state,current_constraint_state,transformer_constraint_state,rack_constraint_state,service_constraint_state,sensitivity_weighted_electrical_leverage_pu_per_nodeh,primary_blocking_reason,attribution_method
2025-04-04,B1,21,N01_R02,AIDC02_LP03,AIDC01_LP01,AIDC01,0.0030812599349177195,-0.00032184403063127866,0.0009917274479849247,-0.00032184403063127866,1.3362791775883842e-16,NOT_MODELED_IN_V30_STAGE2,ACTIVE,NOT_MODELED_IN_V30_STAGE2,ACTIVE,INACTIVE,0.0019061836254884229,CURRENT_MARGIN_ONLY,exact_slot_reason_mass_proportional_to_physical_service_proposal
2025-04-04,B1,21,N01_R02,AIDC02_LP03,AIDC01_LP03,AIDC01,0.003657964294107092,-0.00032184403063127866,0.0009917274479849247,-0.00032184403063127866,1.3362791775883842e-16,NOT_MODELED_IN_V30_STAGE2,ACTIVE,NOT_MODELED_IN_V30_STAGE2,ACTIVE,INACTIVE,0.0019061836254884229,CURRENT_MARGIN_ONLY,exact_slot_reason_mass_proportional_to_physical_service_proposal
2025-04-04,B1,21,N01_R02,AIDC02_LP03,AIDC01_LP04,AIDC01,0.00483136227268257,-0.00032184403063127866,0.0009917274479849247,-0.00032184403063127866,1.3362791775883842e-16,NOT_MODELED_IN_V30_STAGE2,ACTIVE,NOT_MODELED_IN_V30_STAGE2,ACTIVE,INACTIVE,0.0019061836254884229,CURRENT_MARGIN_ONLY,exact_slot_reason_mass_proportional_to_physical_service_proposal
2025-04-04,B1,21,N01_R02,AIDC02_LP03,AIDC02_LP04,AIDC02,0.008589088484769013,-0.00032184403063127866,0.0009917274479849247,-0.00032184403063127866,1.3362791775883842e-16,NOT_MODELED_IN_V30_STAGE2,ACTIVE,NOT_MODELED_IN_V30_STAGE2,INACTIVE,INACTIVE,0.00195856187345314,CURRENT_MARGIN_ONLY,exact_slot_reason_mass_proportional_to_physical_service_proposal
2025-04-04,B1,21,N01_R02,AIDC02_LP03,AIDC03_LP01,AIDC03,0.005648976547349153,-0.00032184403063127866,0.0009917274479849247,-0.00032184403063127866,1.3362791775883842e-16,NOT_MODELED_IN_V30_STAGE2,ACTIVE,NOT_MODELED_IN_V30_STAGE2,ACTIVE,INACTIVE,0.0019504349234624049,CURRENT_MARGIN_ONLY,exact_slot_reason_mass_proportional_to_physical_service_proposal
2025-04-04,B1,21,N01_R02,AIDC02_LP03,AIDC03_LP02,AIDC03,0.005951884340024223,-0.00032184403063127866,0.0009917274479849247,-0.00032184403063127866,1.3362791775883842e-16,NOT_MODELED_IN_V30_STAGE2,ACTIVE,NOT_MODELED_IN_V30_STAGE2,ACTIVE,INACTIVE,0.0019504349234624049,CURRENT_MARGIN_ONLY,exact_slot_reason_mass_proportional_to_physical_service_proposal
2025-04-04,B1,21,N01_R02,AIDC02_LP03,AIDC04_LP02,AIDC04,0.0026152219069803403,-0.00032184403063127866,0.0009917274479849247,-0.00032184403063127866,1.3362791775883842e-16,NOT_MODELED_IN_V30_STAGE2,ACTIVE,NOT_MODELED_IN_V30_STAGE2,INACTIVE,INACTIVE,0.0019553918394606576,CURRENT_MARGIN_ONLY,exact_slot_reason_mass_proportional_to_physical_service_proposal
2025-04-04,B1,21,N01_R02,AIDC02_LP03,AIDC04_LP03,AIDC04,0.0029466934591418216,-0.00032184403063127866,0.0009917274479849247,-0.00032184403063127866,1.3362791775883842e-16,NOT_MODELED_IN_V30_STAGE2,ACTIVE,NOT_MODELED_IN_V30_STAGE2,ACTIVE,INACTIVE,0.0019553918394606576,CURRENT_MARGIN_ONLY,exact_slot_reason_mass_proportional_to_physical_service_proposal
2025-04-04,B1,21,N01_R02,AIDC02_LP03,AIDC04_LP04,AIDC04,0.0038919307196609637,-0.00032184403063127866,0.0009917274479849247,-0.00032184403063127866,1.3362791775883842e-16,NOT_MODELED_IN_V30_STAGE2,ACTIVE,NOT_MODELED_IN_V30_STAGE2,INACTIVE,INACTIVE,0.0019553918394606576,CURRENT_MARGIN_ONLY,exact_slot_reason_mass_proportional_to_physical_service_proposal
2025-04-04,B1,21,N01_R02,AIDC02_LP03,AIDC05_LP01,AIDC05,0.003851574918647151,-0.00032184403063127866,0.0009917274479849247,-0.00032184403063127866,1.3362791775883842e-16,NOT_MODELED_IN_V30_STAGE2,ACTIVE,NOT_MODELED_IN_V30_STAGE2,INACTIVE,INACTIVE,0.0030367355561074804,CURRENT_MARGIN_ONLY,exact_slot_reason_mass_proportional_to_physical_service_proposal
2025-04-04,B1,21,N01_R02,AIDC02_LP03,AIDC05_LP03,AIDC05,0.004572455367633863,-0.00032184403063127866,0.0009917274479849247,-0.00032184403063127866,1.3362791775883842e-16,NOT_MODELED_IN_V30_STAGE2,ACTIVE,NOT_MODELED_IN_V30_STAGE2,INACTIVE,INACTIVE,0.0030367355561074804,CURRENT_MARGIN_ONLY,exact_slot_reason_mass_proportional_to_physical_service_proposal
2025-04-04,B1,21,N01_R02,AIDC02_LP03,AIDC05_LP04,AIDC05,0.0060392028408532165,-0.00032184403063127866,0.0009917274479849247,-0.00032184403063127866,1.3362791775883842e-16,NOT_MODELED_IN_V30_STAGE2,ACTIVE,NOT_MODELED_IN_V30_STAGE2,INACTIVE,INACTIVE,0.0030367355561074804,CURRENT_MARGIN_ONLY,exact_slot_reason_mass_proportional_to_physical_service_proposal
2025-04-04,B1,21,N01_R02,AIDC02_LP03,AIDC06_LP02,AIDC06,0.0052304438139606805,-0.00032184403063127866,0.0009917274479849247,-0.00032184403063127866,1.3362791775883842e-16,NOT_MODELED_IN_V30_STAGE2,ACTIVE,NOT_MODELED_IN_V30_STAGE2,INACTIVE,INACTIVE,0.001954145716673619,CURRENT_MARGIN_ONLY,exact_slot_reason_mass_proportional_to_physical_service_proposal
2025-04-04,B1,21,N01_R02,AIDC02_LP03,AIDC06_LP03,AIDC06,0.005893386918283643,-0.00032184403063127866,0.0009917274479849247,-0.00032184403063127866,1.3362791775883842e-16,NOT_MODELED_IN_V30_STAGE2,ACTIVE,NOT_MODELED_IN_V30_STAGE2,ACTIVE,INACTIVE,0.001954145716673619,CURRENT_MARGIN_ONLY,exact_slot_reason_mass_proportional_to_physical_service_proposal
2025-04-04,B1,21,N01_R02,AIDC02_LP03,AIDC07_LP01,AIDC07,0.0015406299674588597,-0.00032184403063127866,0.0009917274479849247,-0.00032184403063127866,1.3362791775883842e-16,NOT_MODELED_IN_V30_STAGE2,ACTIVE,NOT_MODELED_IN_V30_STAGE2,ACTIVE,INACTIVE,0.0019470759383622084,CURRENT_MARGIN_ONLY,exact_slot_reason_mass_proportional_to_physical_service_proposal
2025-04-04,B1,21,N01_R02,AIDC02_LP03,AIDC08_LP01,AIDC08,0.0045362993486288625,-0.00032184403063127866,0.0009917274479849247,-0.00032184403063127866,1.3362791775883842e-16,NOT_MODELED_IN_V30_STAGE2,ACTIVE,NOT_MODELED_IN_V30_STAGE2,ACTIVE,INACTIVE,0.001948216501636157,CURRENT_MARGIN_ONLY,exact_slot_reason_mass_proportional_to_physical_service_proposal
2025-04-04,B1,21,N01_R02,AIDC02_LP03,AIDC08_LP03,AIDC08,0.005385336321879885,-0.00032184403063127866,0.0009917274479849247,-0.00032184403063127866,1.3362791775883842e-16,NOT_MODELED_IN_V30_STAGE2,ACTIVE,NOT_MODELED_IN_V30_STAGE2,ACTIVE,INACTIVE,0.001948216501636157,CURRENT_MARGIN_ONLY,exact_slot_reason_mass_proportional_to_physical_service_proposal
2025-04-04,B1,21,N01_R02,AIDC02_LP03,AIDC08_LP04,AIDC08,0.007112838901449343,-0.00032184403063127866,0.0009917274479849247,-0.00032184403063127866,1.3362791775883842e-16,NOT_MODELED_IN_V30_STAGE2,ACTIVE,NOT_MODELED_IN_V30_STAGE2,ACTIVE,INACTIVE,0.001948216501636157,CURRENT_MARGIN_ONLY,exact_slot_reason_mass_proportional_to_physical_service_proposal
2025-04-04,B1,21,N01_R02,AIDC02_LP03,AIDC09_LP04,AIDC09,0.004893647776648998,-0.00032184403063127866,0.0009917274479849247,-0.00032184403063127866,1.3362791775883842e-16,NOT_MODELED_IN_V30_STAGE2,ACTIVE,NOT_MODELED_IN_V30_STAGE2,INACTIVE,INACTIVE,0.002974184160663036,CURRENT_MARGIN_ONLY,exact_slot_reason_mass_proportional_to_physical_service_proposal
2025-04-04,B1,21,N01_R02,AIDC02_LP03,AIDC10_LP01,AIDC10,0.001283858306215717,-0.00032184403063127866,0.0009917274479849247,-0.00032184403063127866,1.3362791775883842e-16,NOT_MODELED_IN_V30_STAGE2,ACTIVE,NOT_MODELED_IN_V30_STAGE2,INACTIVE,INACTIVE,0.003026657916464806,CURRENT_MARGIN_ONLY,exact_slot_reason_mass_proportional_to_physical_service_proposal
2025-04-04,B1,21,N01_R02,AIDC02_LP03,AIDC10_LP02,AIDC10,0.0013527009863691407,-0.00032184403063127866,0.0009917274479849247,-0.00032184403063127866,1.3362791775883842e-16,NOT_MODELED_IN_V30_STAGE2,ACTIVE,NOT_MODELED_IN_V30_STAGE2,INACTIVE,INACTIVE,0.003026657916464806,CURRENT_MARGIN_ONLY,exact_slot_reason_mass_proportional_to_physical_service_proposal
2025-04-04,B1,21,N01_R02,AIDC02_LP03,AIDC10_LP04,AIDC10,0.002013067613617736,-0.00032184403063127866,0.0009917274479849247,-0.00032184403063127866,1.3362791775883842e-16,NOT_MODELED_IN_V30_STAGE2,ACTIVE,NOT_MODELED_IN_V30_STAGE2,INACTIVE,INACTIVE,0.003026657916464806,CURRENT_MARGIN_ONLY,exact_slot_reason_mass_proportional_to_physical_service_proposal
2025-04-04,B1,21,N01_R02,AIDC02_LP03,AIDC11_LP02,AIDC11,0.0009018006575794277,-0.00032184403063127866,0.0009917274479849247,-0.00032184403063127866,1.3362791775883842e-16,NOT_MODELED_IN_V30_STAGE2,ACTIVE,NOT_MODELED_IN_V30_STAGE2,INACTIVE,INACTIVE,0.003027978265303587,CURRENT_MARGIN_ONLY,exact_slot_reason_mass_proportional_to_physical_service_proposal
2025-04-04,B1,21,N01_R02,AIDC02_LP03,AIDC11_LP04,AIDC11,0.00134204507574516,-0.00032184403063127866,0.0009917274479849247,-0.00032184403063127866,1.3362791775883842e-16,NOT_MODELED_IN_V30_STAGE2,ACTIVE,NOT_MODELED_IN_V30_STAGE2,INACTIVE,INACTIVE,0.003027978265303587,CURRENT_MARGIN_ONLY,exact_slot_reason_mass_proportional_to_physical_service_proposal
2025-04-04,B1,21,N01_R02,AIDC02_LP03,AIDC12_LP01,AIDC12,0.001797401628702001,-0.00032184403063127866,0.0009917274479849247,-0.00032184403063127866,1.3362791775883842e-16,NOT_MODELED_IN_V30_STAGE2,ACTIVE,NOT_MODELED_IN_V30_STAGE2,INACTIVE,INACTIVE,0.003035070654806438,CURRENT_MARGIN_ONLY,exact_slot_reason_mass_proportional_to_physical_service_proposal
2025-04-04,B1,21,N01_R02,AIDC02_LP03,AIDC12_LP04,AIDC12,0.0028182946590648433,-0.00032184403063127866,0.0009917274479849247,-0.00032184403063127866,1.3362791775883842e-16,NOT_MODELED_IN_V30_STAGE2,ACTIVE,NOT_MODELED_IN_V30_STAGE2,INACTIVE,INACTIVE,0.003035070654806438,CURRENT_MARGIN_ONLY,exact_slot_reason_mass_proportional_to_physical_service_proposal
2025-04-04,B1,22,N01_R00,AIDC06_LP04,AIDC03_LP03,AIDC03,1.4549268216799263e-06,-6.167454331518549e-06,0.0009917274479849247,-6.167454331518549e-06,8.470329472543003e-22,NOT_MODELED_IN_V30_STAGE2,ACTIVE,NOT_MODELED_IN_V30_STAGE2,INACTIVE,ACTIVE,0.001961327264092333,CURRENT_MARGIN_ONLY,exact_slot_reason_mass_proportional_to_physical_service_proposal
2025-04-04,B1,22,N01_R02,AIDC04_LP01,AIDC02_LP04,AIDC02,0.0006693370776927558,-6.167454331518549e-06,0.0009917274479849247,-6.167454331518549e-06,8.470329472543003e-22,NOT_MODELED_IN_V30_STAGE2,ACTIVE,NOT_MODELED_IN_V30_STAGE2,INACTIVE,INACTIVE,0.0019701552325906615,CURRENT_MARGIN_ONLY,exact_slot_reason_mass_proportional_to_physical_service_proposal
2025-04-04,B1,22,N01_R02,AIDC04_LP01,AIDC04_LP03,AIDC04,0.00022963218882840347,-6.167454331518549e-06,0.0009917274479849247,-6.167454331518549e-06,8.470329472543003e-22,NOT_MODELED_IN_V30_STAGE2,ACTIVE,NOT_MODELED_IN_V30_STAGE2,INACTIVE,INACTIVE,0.0019666856745791687,CURRENT_MARGIN_ONLY,exact_slot_reason_mass_proportional_to_physical_service_proposal
2025-04-04,B1,22,N01_R02,AIDC04_LP01,AIDC05_LP01,AIDC05,0.000300148485503852,-6.167454331518549e-06,0.0009917274479849247,-6.167454331518549e-06,8.470329472543003e-22,NOT_MODELED_IN_V30_STAGE2,ACTIVE,NOT_MODELED_IN_V30_STAGE2,INACTIVE,INACTIVE,0.003106950730700706,CURRENT_MARGIN_ONLY,exact_slot_reason_mass_proportional_to_physical_service_proposal
2025-04-04,B1,22,N01_R02,AIDC04_LP01,AIDC05_LP03,AIDC05,0.00012331126389138137,-6.167454331518549e-06,0.0009917274479849247,-6.167454331518549e-06,8.470329472543003e-22,NOT_MODELED_IN_V30_STAGE2,ACTIVE,NOT_MODELED_IN_V30_STAGE2,INACTIVE,INACTIVE,0.003106950730700706,CURRENT_MARGIN_ONLY,exact_slot_reason_mass_proportional_to_physical_service_proposal
2025-04-04,B1,22,N01_R02,AIDC04_LP01,AIDC05_LP04,AIDC05,0.0004706276327527189,-6.167454331518549e-06,0.0009917274479849247,-6.167454331518549e-06,8.470329472543003e-22,NOT_MODELED_IN_V30_STAGE2,ACTIVE,NOT_MODELED_IN_V30_STAGE2,INACTIVE,INACTIVE,0.003106950730700706,CURRENT_MARGIN_ONLY,exact_slot_reason_mass_proportional_to_physical_service_proposal
2025-04-04,B1,22,N01_R02,AIDC04_LP01,AIDC06_LP02,AIDC06,0.0004076020387589172,-6.167454331518549e-06,0.0009917274479849247,-6.167454331518549e-06,8.470329472543003e-22,NOT_MODELED_IN_V30_STAGE2,ACTIVE,NOT_MODELED_IN_V30_STAGE2,INACTIVE,INACTIVE,0.001965267372690187,CURRENT_MARGIN_ONLY,exact_slot_reason_mass_proportional_to_physical_service_proposal
2025-04-04,B1,22,N01_R02,AIDC04_LP01,AIDC08_LP01,AIDC08,0.000353508216260092,-6.167454331518549e-06,0.0009917274479849247,-6.167454331518549e-06,8.470329472543003e-22,NOT_MODELED_IN_V30_STAGE2,ACTIVE,NOT_MODELED_IN_V30_STAGE2,INACTIVE,INACTIVE,0.0019589499908349672,CURRENT_MARGIN_ONLY,exact_slot_reason_mass_proportional_to_physical_service_proposal
2025-04-04,B1,22,N01_R02,AIDC04_LP01,AIDC08_LP03,AIDC08,0.00041967262096225455,-6.167454331518549e-06,0.0009917274479849247,-6.167454331518549e-06,8.470329472543003e-22,NOT_MODELED_IN_V30_STAGE2,ACTIVE,NOT_MODELED_IN_V30_STAGE2,INACTIVE,INACTIVE,0.0019589499908349672,CURRENT_MARGIN_ONLY,exact_slot_reason_mass_proportional_to_physical_service_proposal
2025-04-04,B1,22,N01_R02,AIDC04_LP01,AIDC10_LP01,AIDC10,0.0001000494951679507,-6.167454331518549e-06,0.0009917274479849247,-6.167454331518549e-06,8.470329472543003e-22,NOT_MODELED_IN_V30_STAGE2,ACTIVE,NOT_MODELED_IN_V30_STAGE2,INACTIVE,INACTIVE,0.0030988224187906096,CURRENT_MARGIN_ONLY,exact_slot_reason_mass_proportional_to_physical_service_proposal
2025-04-04,B1,22,N01_R02,AIDC04_LP01,AIDC10_LP02,AIDC10,0.00010541432036868548,-6.167454331518549e-06,0.0009917274479849247,-6.167454331518549e-06,8.470329472543003e-22,NOT_MODELED_IN_V30_STAGE2,ACTIVE,NOT_MODELED_IN_V30_STAGE2,INACTIVE,INACTIVE,0.0030988224187906096,CURRENT_MARGIN_ONLY,exact_slot_reason_mass_proportional_to_physical_service_proposal
2025-04-04,B1,22,N01_R02,AIDC04_LP01,AIDC10_LP04,AIDC10,0.00015687587758423958,-6.167454331518549e-06,0.0009917274479849247,-6.167454331518549e-06,8.470329472543003e-22,NOT_MODELED_IN_V30_STAGE2,ACTIVE,NOT_MODELED_IN_V30_STAGE2,INACTIVE,INACTIVE,0.0030988224187906096,CURRENT_MARGIN_ONLY,exact_slot_reason_mass_proportional_to_physical_service_proposal
2025-04-04,B1,22,N01_R02,AIDC04_LP01,AIDC11_LP04,AIDC11,0.00010458391838949315,-6.167454331518549e-06,0.0009917274479849247,-6.167454331518549e-06,8.470329472543003e-22,NOT_MODELED_IN_V30_STAGE2,ACTIVE,NOT_MODELED_IN_V30_STAGE2,INACTIVE,INACTIVE,0.003099571417786896,CURRENT_MARGIN_ONLY,exact_slot_reason_mass_proportional_to_physical_service_proposal
2025-04-04,B1,22,N01_R02,AIDC04_LP01,AIDC12_LP04,AIDC12,0.00021962622861793546,-6.167454331518549e-06,0.0009917274479849247,-6.167454331518549e-06,8.470329472543003e-22,NOT_MODELED_IN_V30_STAGE2,ACTIVE,NOT_MODELED_IN_V30_STAGE2,INACTIVE,INACTIVE,0.0031064466667747354,CURRENT_MARGIN_ONLY,exact_slot_reason_mass_proportional_to_physical_service_proposal
2025-04-04,B1,22,N01_R00,AIDC06_LP04,AIDC03_LP03,AIDC03,0.0003646504400619418,-6.167454331518549e-06,0.0009917274479849247,-6.167454331518549e-06,8.470329472543003e-22,NOT_MODELED_IN_V30_STAGE2,ACTIVE,NOT_MODELED_IN_V30_STAGE2,INACTIVE,ACTIVE,0.001961327264092333,NOMINAL_CURRENT_LIMIT,exact_slot_reason_mass_proportional_to_physical_service_proposal
2025-04-04,B1,22,N01_R02,AIDC04_LP01,AIDC02_LP04,AIDC02,0.16775693202811276,-6.167454331518549e-06,0.0009917274479849247,-6.167454331518549e-06,8.470329472543003e-22,NOT_MODELED_IN_V30_STAGE2,ACTIVE,NOT_MODELED_IN_V30_STAGE2,INACTIVE,INACTIVE,0.0019701552325906615,NOMINAL_CURRENT_LIMIT,exact_slot_reason_mass_proportional_to_physical_service_proposal
2025-04-04,B1,22,N01_R02,AIDC04_LP01,AIDC04_LP03,AIDC04,0.057553051783030135,-6.167454331518549e-06,0.0009917274479849247,-6.167454331518549e-06,8.470329472543003e-22,NOT_MODELED_IN_V30_STAGE2,ACTIVE,NOT_MODELED_IN_V30_STAGE2,INACTIVE,INACTIVE,0.0019666856745791687,NOMINAL_CURRENT_LIMIT,exact_slot_reason_mass_proportional_to_physical_service_proposal
2025-04-04,B1,22,N01_R02,AIDC04_LP01,AIDC05_LP01,AIDC05,0.07522665449010676,-6.167454331518549e-06,0.0009917274479849247,-6.167454331518549e-06,8.470329472543003e-22,NOT_MODELED_IN_V30_STAGE2,ACTIVE,NOT_MODELED_IN_V30_STAGE2,INACTIVE,INACTIVE,0.003106950730700706,NOMINAL_CURRENT_LIMIT,exact_slot_reason_mass_proportional_to_physical_service_proposal
2025-04-04,B1,22,N01_R02,AIDC04_LP01,AIDC05_LP03,AIDC05,0.030905682658779486,-6.167454331518549e-06,0.0009917274479849247,-6.167454331518549e-06,8.470329472543003e-22,NOT_MODELED_IN_V30_STAGE2,ACTIVE,NOT_MODELED_IN_V30_STAGE2,INACTIVE,INACTIVE,0.003106950730700706,NOMINAL_CURRENT_LIMIT,exact_slot_reason_mass_proportional_to_physical_service_proposal
2025-04-04,B1,22,N01_R02,AIDC04_LP01,AIDC05_LP04,AIDC05,0.11795409283226677,-6.167454331518549e-06,0.0009917274479849247,-6.167454331518549e-06,8.470329472543003e-22,NOT_MODELED_IN_V30_STAGE2,ACTIVE,NOT_MODELED_IN_V30_STAGE2,INACTIVE,INACTIVE,0.003106950730700706,NOMINAL_CURRENT_LIMIT,exact_slot_reason_mass_proportional_to_physical_service_proposal
2025-04-04,B1,22,N01_R02,AIDC04_LP01,AIDC06_LP02,AIDC06,0.10215789590844583,-6.167454331518549e-06,0.0009917274479849247,-6.167454331518549e-06,8.470329472543003e-22,NOT_MODELED_IN_V30_STAGE2,ACTIVE,NOT_MODELED_IN_V30_STAGE2,INACTIVE,INACTIVE,0.001965267372690187,NOMINAL_CURRENT_LIMIT,exact_slot_reason_mass_proportional_to_physical_service_proposal
2025-04-04,B1,22,N01_R02,AIDC04_LP01,AIDC08_LP01,AIDC08,0.08860028195501454,-6.167454331518549e-06,0.0009917274479849247,-6.167454331518549e-06,8.470329472543003e-22,NOT_MODELED_IN_V30_STAGE2,ACTIVE,NOT_MODELED_IN_V30_STAGE2,INACTIVE,INACTIVE,0.0019589499908349672,NOMINAL_CURRENT_LIMIT,exact_slot_reason_mass_proportional_to_physical_service_proposal
2025-04-04,B1,22,N01_R02,AIDC04_LP01,AIDC08_LP03,AIDC08,0.10518316360346884,-6.167454331518549e-06,0.0009917274479849247,-6.167454331518549e-06,8.470329472543003e-22,NOT_MODELED_IN_V30_STAGE2,ACTIVE,NOT_MODELED_IN_V30_STAGE2,INACTIVE,INACTIVE,0.0019589499908349672,NOMINAL_CURRENT_LIMIT,exact_slot_reason_mass_proportional_to_physical_service_proposal
2025-04-04,B1,22,N01_R02,AIDC04_LP01,AIDC10_LP01,AIDC10,0.025075551496702264,-6.167454331518549e-06,0.0009917274479849247,-6.167454331518549e-06,8.470329472543003e-22,NOT_MODELED_IN_V30_STAGE2,ACTIVE,NOT_MODELED_IN_V30_STAGE2,INACTIVE,INACTIVE,0.0030988224187906096,NOMINAL_CURRENT_LIMIT,exact_slot_reason_mass_proportional_to_physical_service_proposal
2025-04-04,B1,22,N01_R02,AIDC04_LP01,AIDC10_LP02,AIDC10,0.026420145493563574,-6.167454331518549e-06,0.0009917274479849247,-6.167454331518549e-06,8.470329472543003e-22,NOT_MODELED_IN_V30_STAGE2,ACTIVE,NOT_MODELED_IN_V30_STAGE2,INACTIVE,INACTIVE,0.0030988224187906096,NOMINAL_CURRENT_LIMIT,exact_slot_reason_mass_proportional_to_physical_service_proposal
2025-04-04,B1,22,N01_R02,AIDC04_LP01,AIDC10_LP04,AIDC10,0.03931803094408891,-6.167454331518549e-06,0.0009917274479849247,-6.167454331518549e-06,8.470329472543003e-22,NOT_MODELED_IN_V30_STAGE2,ACTIVE,NOT_MODELED_IN_V30_STAGE2,INACTIVE,INACTIVE,0.0030988224187906096,NOMINAL_CURRENT_LIMIT,exact_slot_reason_mass_proportional_to_physical_service_proposal
2025-04-04,B1,22,N01_R02,AIDC04_LP01,AIDC11_LP04,AIDC11,0.02621202062939263,-6.167454331518549e-06,0.0009917274479849247,-6.167454331518549e-06,8.470329472543003e-22,NOT_MODELED_IN_V30_STAGE2,ACTIVE,NOT_MODELED_IN_V30_STAGE2,INACTIVE,INACTIVE,0.003099571417786896,NOMINAL_CURRENT_LIMIT,exact_slot_reason_mass_proportional_to_physical_service_proposal
2025-04-04,B1,22,N01_R02,AIDC04_LP01,AIDC12_LP04,AIDC12,0.055045243321724446,-6.167454331518549e-06,0.0009917274479849247,-6.167454331518549e-06,8.470329472543003e-22,NOT_MODELED_IN_V30_STAGE2,ACTIVE,NOT_MODELED_IN_V30_STAGE2,INACTIVE,INACTIVE,0.0031064466667747354,NOMINAL_CURRENT_LIMIT,exact_slot_reason_mass_proportional_to_physical_service_proposal
2025-04-04,B1,25,N01_R01,AIDC07_LP02,AIDC03_LP03,AIDC03,0.0016356363466595802,-0.00032031442854158886,0.0009917274479849247,-0.00032031442854158886,1.0842021724855044e-18,NOT_MODELED_IN_V30_STAGE2,ACTIVE,NOT_MODELED_IN_V30_STAGE2,ACTIVE,ACTIVE,0.0019878297178698916,CURRENT_MARGIN_ONLY,exact_slot_reason_mass_proportional_to_physical_service_proposal
2025-04-04,B1,25,N01_R02,AIDC07_LP01,AIDC01_LP01,AIDC01,0.005287513345659319,-0.00032031442854158886,0.0009917274479849247,-0.00032031442854158886,1.0842021724855044e-18,NOT_MODELED_IN_V30_STAGE2,ACTIVE,NOT_MODELED_IN_V30_STAGE2,ACTIVE,INACTIVE,0.001924968378965351,CURRENT_MARGIN_ONLY,exact_slot_reason_mass_proportional_to_physical_service_proposal
2025-04-04,B1,25,N01_R02,AIDC07_LP01,AIDC01_LP03,AIDC01,0.006277151370402969,-0.00032031442854158886,0.0009917274479849247,-0.00032031442854158886,1.0842021724855044e-18,NOT_MODELED_IN_V30_STAGE2,ACTIVE,NOT_MODELED_IN_V30_STAGE2,ACTIVE,INACTIVE,0.001924968378965351,CURRENT_MARGIN_ONLY,exact_slot_reason_mass_proportional_to_physical_service_proposal
2025-04-04,B1,25,N01_R02,AIDC07_LP01,AIDC01_LP04,AIDC01,0.008290729452919785,-0.00032031442854158886,0.0009917274479849247,-0.00032031442854158886,1.0842021724855044e-18,NOT_MODELED_IN_V30_STAGE2,ACTIVE,NOT_MODELED_IN_V30_STAGE2,ACTIVE,INACTIVE,0.001924968378965351,CURRENT_MARGIN_ONLY,exact_slot_reason_mass_proportional_to_physical_service_proposal
2025-04-04,B1,25,N01_R02,AIDC07_LP01,AIDC02_LP04,AIDC02,0.014739074582968513,-0.00032031442854158886,0.0009917274479849247,-0.00032031442854158886,1.0842021724855044e-18,NOT_MODELED_IN_V30_STAGE2,ACTIVE,NOT_MODELED_IN_V30_STAGE2,INACTIVE,INACTIVE,0.0019985638375436946,CURRENT_MARGIN_ONLY,exact_slot_reason_mass_proportional_to_physical_service_proposal
2025-04-04,B1,25,N01_R02,AIDC07_LP01,AIDC03_LP01,AIDC03,0.009693774467042084,-0.00032031442854158886,0.0009917274479849247,-0.00032031442854158886,1.0842021724855044e-18,NOT_MODELED_IN_V30_STAGE2,ACTIVE,NOT_MODELED_IN_V30_STAGE2,INACTIVE,INACTIVE,0.0019878297178698916,CURRENT_MARGIN_ONLY,exact_slot_reason_mass_proportional_to_physical_service_proposal
2025-04-04,B1,25,N01_R02,AIDC07_LP01,AIDC03_LP02,AIDC03,0.010213571248262495,-0.00032031442854158886,0.0009917274479849247,-0.00032031442854158886,1.0842021724855044e-18,NOT_MODELED_IN_V30_STAGE2,ACTIVE,NOT_MODELED_IN_V30_STAGE2,INACTIVE,INACTIVE,0.0019878297178698916,CURRENT_MARGIN_ONLY,exact_slot_reason_mass_proportional_to_physical_service_proposal
2025-04-04,B1,25,N01_R02,AIDC07_LP01,AIDC04_LP02,AIDC04,0.0044877813060547325,-0.00032031442854158886,0.0009917274479849247,-0.00032031442854158886,1.0842021724855044e-18,NOT_MODELED_IN_V30_STAGE2,ACTIVE,NOT_MODELED_IN_V30_STAGE2,INACTIVE,INACTIVE,0.0019943747093115896,CURRENT_MARGIN_ONLY,exact_slot_reason_mass_proportional_to_physical_service_proposal
2025-04-04,B1,25,N01_R02,AIDC07_LP01,AIDC04_LP03,AIDC04,0.005056594159491277,-0.00032031442854158886,0.0009917274479849247,-0.00032031442854158886,1.0842021724855044e-18,NOT_MODELED_IN_V30_STAGE2,ACTIVE,NOT_MODELED_IN_V30_STAGE2,ACTIVE,INACTIVE,0.0019943747093115896,CURRENT_MARGIN_ONLY,exact_slot_reason_mass_proportional_to_physical_service_proposal
2025-04-04,B1,25,N01_R02,AIDC07_LP01,AIDC04_LP04,AIDC04,0.006678643170407607,-0.00032031442854158886,0.0009917274479849247,-0.00032031442854158886,1.0842021724855044e-18,NOT_MODELED_IN_V30_STAGE2,ACTIVE,NOT_MODELED_IN_V30_STAGE2,INACTIVE,INACTIVE,0.0019943747093115896,CURRENT_MARGIN_ONLY,exact_slot_reason_mass_proportional_to_physical_service_proposal
