day,case,slot,AIDC,rack,h_REC_nodeh,physical_rack_capacity_nodeh,actual_residual_occupancy_nodeh,actual_residual_capacity_nodeh,DA_flexible_occupancy_nodeh,scenario_recourse_demand_nodeh,scenario_recourse_demand_status,preApril_electrical_sensitivity_pu_per_kw,Apr04_realized_electrical_sensitivity_pu_per_kw,headroom_utilization_in_Actual,actual_recourse_received_nodeh,top5_grid_critical_slot,top10_grid_critical_slot,top_quartile_leverage_site_slot,bottom_quartile_leverage_site_slot,GRID_EFFECTIVE_HEADROOM_contribution_nodeh_pu_per_kw
2025-04-04,B1,44,AIDC11,AIDC11_LP03,0.1525632196421689,0.1525632196421689,0.13788157815598126,0.014681641486187641,0.0,,NOT_MATERIALIZED_PER_RACK_IN_FROZEN_V30_STAGE1,0.0003628414093850285,,0.0,0.0,False,False,True,False,5.535625363528223e-05
2025-04-04,B1,44,AIDC11,AIDC11_LP04,0.20150229043120899,0.20150229043120899,0.18211108727165684,0.019391203159552145,0.0,,NOT_MATERIALIZED_PER_RACK_IN_FROZEN_V30_STAGE1,0.0003628414093850285,,0.0,0.0,False,False,True,False,7.311337505437122e-05
2025-04-04,B1,44,AIDC12,AIDC12_LP01,0.2698721164839723,0.2698721164839723,0.2439014685740143,0.02597064790995801,0.0,,NOT_MATERIALIZED_PER_RACK_IN_FROZEN_V30_STAGE1,0.00036306220089427077,,0.0,0.0,False,False,True,False,9.7980364570666e-05
2025-04-04,B1,44,AIDC12,AIDC12_LP02,0.2843431213506981,0.2843431213506981,0.2569798828419283,0.027363238508769816,0.0,,NOT_MATERIALIZED_PER_RACK_IN_FROZEN_V30_STAGE1,0.00036306220089427077,,0.0,0.0,False,False,True,False,0.00010323423944673117
2025-04-04,B1,44,AIDC12,AIDC12_LP03,0.2370820776326515,0.3203827612485547,0.2895513141275606,0.030831447120994115,0.0833006836159032,,NOT_MATERIALIZED_PER_RACK_IN_FROZEN_V30_STAGE1,0.00036306220089427077,,0.0,0.0,False,False,True,False,8.607554089789682e-05
2025-04-04,B1,44,AIDC12,AIDC12_LP04,0.42315480990553883,0.42315480990553883,0.3824332832704793,0.04072152663505951,0.0,,NOT_MATERIALIZED_PER_RACK_IN_FROZEN_V30_STAGE1,0.00036306220089427077,,0.0,0.0,False,False,True,False,0.0001536315166033017
2025-04-04,B1,45,AIDC01,AIDC01_LP01,0.46263791397252396,0.46263791397252396,0.4174051275224452,0.04523278645007878,0.0,,NOT_MATERIALIZED_PER_RACK_IN_FROZEN_V30_STAGE1,0.00021021784881164463,,0.0,0.0,False,False,False,True,9.72547470540107e-05
2025-04-04,B1,45,AIDC01,AIDC01_LP02,0.4874453508869111,0.4874453508869111,0.43978710499558793,0.04765824589132317,0.0,,NOT_MATERIALIZED_PER_RACK_IN_FROZEN_V30_STAGE1,0.00021021784881164463,,0.0,0.0,False,False,False,True,0.00010246971307668374
2025-04-04,B1,45,AIDC01,AIDC01_LP03,0.549227590711808,0.549227590711808,0.4955288047436655,0.05369878596814254,0.0,,NOT_MATERIALIZED_PER_RACK_IN_FROZEN_V30_STAGE1,0.00021021784881164463,,0.0,0.0,False,False,False,True,0.00011545744262743869
2025-04-04,B1,45,AIDC01,AIDC01_LP04,0.7254082455523523,0.7254082455523523,0.6544840189180765,0.07092422663427578,0.0,,NOT_MATERIALIZED_PER_RACK_IN_FROZEN_V30_STAGE1,0.00021021784881164463,,0.0,0.0,False,False,False,True,0.00015249376089024476
2025-04-04,B1,45,AIDC02,AIDC02_LP01,0.8224674026178204,0.8224674026178204,0.7420535600399025,0.08041384257791784,0.0,,NOT_MATERIALIZED_PER_RACK_IN_FROZEN_V30_STAGE1,0.0002180650252599503,,0.0,0.0,False,False,False,False,0.0001793513749273407
2025-04-04,B1,45,AIDC02,AIDC02_LP02,0.866569512687842,0.866569512687842,0.7818437422143786,0.08472577047346341,0.0,,NOT_MATERIALIZED_PER_RACK_IN_FROZEN_V30_STAGE1,0.0002180650252599503,,0.0,0.0,False,False,False,False,0.00018896850267377708
2025-04-04,B1,45,AIDC02,AIDC02_LP03,0.976404605709881,0.976404605709881,0.880940097322072,0.09546450838780896,0.0,,NOT_MATERIALIZED_PER_RACK_IN_FROZEN_V30_STAGE1,0.0002180650252599503,,0.0,0.0,False,False,False,False,0.00021291969500805702
2025-04-04,B1,45,AIDC02,AIDC02_LP04,1.2896146587597377,1.2896146587597377,1.1635271447432474,0.12608751401649032,0.0,,NOT_MATERIALIZED_PER_RACK_IN_FROZEN_V30_STAGE1,0.0002180650252599503,,0.0,0.0,False,False,False,False,0.0002812198531380444
2025-04-04,B1,45,AIDC03,AIDC03_LP01,0.8481695089496274,0.8481695089496274,0.7652427337911496,0.0829267751584778,0.0,,NOT_MATERIALIZED_PER_RACK_IN_FROZEN_V30_STAGE1,0.00021676796425451617,,0.0,0.0,False,False,False,False,0.00018385597779776335
2025-04-04,B1,45,AIDC03,AIDC03_LP02,0.8936498099593372,0.8936498099593372,0.806276359158578,0.0873734508007592,0.0,,NOT_MATERIALIZED_PER_RACK_IN_FROZEN_V30_STAGE1,0.00021676796425451617,,0.0,0.0,False,False,False,False,0.00019371465006132077
2025-04-04,B1,45,AIDC03,AIDC03_LP03,1.0069172496383147,1.0069172496383147,0.9084694753633868,0.0984477742749279,0.0,,NOT_MATERIALIZED_PER_RACK_IN_FROZEN_V30_STAGE1,0.00021676796425451617,,0.0,0.0,False,False,False,False,0.00021826740237685394
2025-04-04,B1,45,AIDC03,AIDC03_LP04,0.9368789078003088,1.3299151168459795,1.1998873680164739,0.13002774882950563,0.3930362090456707,,NOT_MATERIALIZED_PER_RACK_IN_FROZEN_V30_STAGE1,0.00021676796425451617,,0.0,0.0,False,False,False,False,0.00020308533359686748
2025-04-04,B1,45,AIDC04,AIDC04_LP01,0.37268054181119986,0.37268054181119986,0.3362430193930809,0.036437522418118984,0.0,,NOT_MATERIALIZED_PER_RACK_IN_FROZEN_V30_STAGE1,0.00021759659532694098,,0.0,0.0,False,False,False,False,8.109401704271676e-05
2025-04-04,B1,45,AIDC04,AIDC04_LP02,0.3926643104366784,0.3926643104366784,0.35427294569089024,0.03839136474578814,0.0,,NOT_MATERIALIZED_PER_RACK_IN_FROZEN_V30_STAGE1,0.00021759659532694098,,0.0,0.0,False,False,False,False,8.544241705742223e-05
2025-04-04,B1,45,AIDC04,AIDC04_LP03,0.4424333369622898,0.4424333369622898,0.3991759815990639,0.04325735536322589,0.0,,NOT_MATERIALIZED_PER_RACK_IN_FROZEN_V30_STAGE1,0.00021759659532694098,,0.0,0.0,False,False,False,False,9.62719877821315e-05
2025-04-04,B1,45,AIDC04,AIDC04_LP04,0.5843566422505062,0.5843566422505062,0.527223237461784,0.0571334047887222,0.0,,NOT_MATERIALIZED_PER_RACK_IN_FROZEN_V30_STAGE1,0.00021759659532694098,,0.0,0.0,False,False,False,False,0.00012715401581039342
2025-04-04,B1,45,AIDC05,AIDC05_LP01,0.4073903834719219,0.578297392465655,0.5217564094030566,0.05654098306259847,0.17090700899373312,,NOT_MATERIALIZED_PER_RACK_IN_FROZEN_V30_STAGE1,0.0003629815135059167,,0.0,0.0,False,False,True,False,0.000147875177980394
2025-04-04,B1,45,AIDC05,AIDC05_LP02,0.42923535322532586,0.6093066886086389,0.549733881244485,0.059572807364153935,0.18007133538331305,,NOT_MATERIALIZED_PER_RACK_IN_FROZEN_V30_STAGE1,0.0003629815135059167,,0.0,0.0,False,False,True,False,0.00015580449816397554
2025-04-04,B1,45,AIDC05,AIDC05_LP03,0.4836396500065746,0.6865344883897602,0.619411005929582,0.06712348246017819,0.20289483838318556,,NOT_MATERIALIZED_PER_RACK_IN_FROZEN_V30_STAGE1,0.0003629815135059167,,0.0,0.0,False,False,True,False,0.0001755522521508583
2025-04-04,B1,45,AIDC05,AIDC05_LP04,0.6387810735002105,0.9067603069404405,0.8181050236475957,0.08865528329284478,0.26797923344023,,NOT_MATERIALIZED_PER_RACK_IN_FROZEN_V30_STAGE1,0.0003629815135059167,,0.0,0.0,False,False,True,False,0.00023186572085804062
2025-04-04,B1,45,AIDC06,AIDC06_LP01,0.7453610836223997,0.7453610836223997,0.6724860387861618,0.07287504483623797,0.0,,NOT_MATERIALIZED_PER_RACK_IN_FROZEN_V30_STAGE1,0.00021749134471144016,,0.0,0.0,False,False,False,False,0.00016210958437261192
2025-04-04,B1,45,AIDC06,AIDC06_LP02,0.7853286208733568,0.7853286208733568,0.7085458913817805,0.07678272949157627,0.0,,NOT_MATERIALIZED_PER_RACK_IN_FROZEN_V30_STAGE1,0.00021749134471144016,,0.0,0.0,False,False,False,False,0.00017080217779412714
2025-04-04,B1,45,AIDC06,AIDC06_LP03,0.8848666739245796,0.8848666739245796,0.7983519631981278,0.08651471072645178,0.0,,NOT_MATERIALIZED_PER_RACK_IN_FROZEN_V30_STAGE1,0.00021749134471144016,,0.0,0.0,False,False,False,False,0.00019245084280219627
2025-04-04,B1,45,AIDC06,AIDC06_LP04,1.1687132845010124,1.1687132845010124,1.054446474923568,0.1142668095774444,0.0,,NOT_MATERIALIZED_PER_RACK_IN_FROZEN_V30_STAGE1,0.00021749134471144016,,0.0,0.0,False,False,False,False,0.00025418502382824914
2025-04-04,B1,45,AIDC07,AIDC07_LP01,0.23131895698626198,0.23131895698626198,0.2087025637612226,0.02261639322503939,0.0,,NOT_MATERIALIZED_PER_RACK_IN_FROZEN_V30_STAGE1,0.00021623095944345305,,0.0,0.0,False,False,False,False,5.0018320006598275e-05
2025-04-04,B1,45,AIDC07,AIDC07_LP02,0.24372267544345555,0.24372267544345555,0.21989355249779396,0.023829122945661585,0.0,,NOT_MATERIALIZED_PER_RACK_IN_FROZEN_V30_STAGE1,0.00021623095944345305,,0.0,0.0,False,False,False,False,5.270038794926371e-05
2025-04-04,B1,45,AIDC07,AIDC07_LP03,0.274613795355904,0.274613795355904,0.24776440237183275,0.02684939298407127,0.0,,NOT_MATERIALIZED_PER_RACK_IN_FROZEN_V30_STAGE1,0.00021623095944345305,,0.0,0.0,False,False,False,False,5.9380004446215196e-05
2025-04-04,B1,45,AIDC07,AIDC07_LP04,0.36270412277617614,0.36270412277617614,0.32724200945903825,0.03546211331713789,0.0,,NOT_MATERIALIZED_PER_RACK_IN_FROZEN_V30_STAGE1,0.00021623095944345305,,0.0,0.0,False,False,False,False,7.842786046198855e-05
2025-04-04,B1,45,AIDC08,AIDC08_LP01,0.6811058177928825,0.6811058177928825,0.6145131044080443,0.06659271338483819,0.0,,NOT_MATERIALIZED_PER_RACK_IN_FROZEN_V30_STAGE1,0.00021634529237013478,,0.0,0.0,False,False,False,False,0.0001473540372854009
2025-04-04,B1,45,AIDC08,AIDC08_LP02,0.7176278776946192,0.7176278776946192,0.6474643490212824,0.07016352867333686,0.0,,NOT_MATERIALIZED_PER_RACK_IN_FROZEN_V30_STAGE1,0.00021634529237013478,,0.0,0.0,False,False,False,False,0.00015525541301280172
2025-04-04,B1,45,AIDC08,AIDC08_LP03,0.8085850641034952,0.8085850641034952,0.729528518094841,0.0790565460086542,0.0,,NOT_MATERIALIZED_PER_RACK_IN_FROZEN_V30_STAGE1,0.00021634529237013478,,0.0,0.0,False,False,False,False,0.00017493357209959483
2025-04-04,B1,45,AIDC08,AIDC08_LP04,1.0679621392854077,1.0679621392854077,0.9635459167405016,0.10441622254490612,0.0,,NOT_MATERIALIZED_PER_RACK_IN_FROZEN_V30_STAGE1,0.00021634529237013478,,0.0,0.0,False,False,False,False,0.00023104858126393613
2025-04-04,B1,45,AIDC09,AIDC09_LP01,1.0773212362924156,1.5292753267425097,1.379755838199194,0.14951948854331576,0.45195409045009405,,NOT_MATERIALIZED_PER_RACK_IN_FROZEN_V30_STAGE1,0.00034778870058324585,,0.0,0.0,False,False,True,False,0.0003746801528808752
2025-04-04,B1,45,AIDC09,AIDC09_LP02,1.1350890451958617,1.6112776876539563,1.4537407081798601,0.15753697947409617,0.47618864245809456,,NOT_MATERIALIZED_PER_RACK_IN_FROZEN_V30_STAGE1,0.00034778870058324585,,0.0,0.0,False,False,True,False,0.00039477114407494596
2025-04-04,B1,45,AIDC09,AIDC09_LP03,1.2789581855729417,1.81550231374181,1.6379979934582278,0.1775043202835822,0.5365441281688683,,NOT_MATERIALIZED_PER_RACK_IN_FROZEN_V30_STAGE1,0.00034778870058324585,,0.0,0.0,False,False,True,False,0.0004448072054607192
2025-04-04,B1,45,AIDC09,AIDC09_LP04,2.3978772561313866,2.3978772561313866,2.1634332847569753,0.2344439713744113,0.0,,NOT_MATERIALIZED_PER_RACK_IN_FROZEN_V30_STAGE1,0.00034778870058324585,,0.0,0.0,False,False,True,False,0.0008339546150680539
2025-04-04,B1,45,AIDC10,AIDC10_LP01,0.1927657974885517,0.1927657974885517,0.17391880313435218,0.01884699435419951,0.0,,NOT_MATERIALIZED_PER_RACK_IN_FROZEN_V30_STAGE1,0.0003631374830299072,,0.0,0.0,False,False,True,False,7.000048651424547e-05
2025-04-04,B1,45,AIDC10,AIDC10_LP02,0.20310222953621296,0.20310222953621296,0.18324462708149497,0.019857602454717987,0.0,,NOT_MATERIALIZED_PER_RACK_IN_FROZEN_V30_STAGE1,0.0003631374830299072,,0.0,0.0,False,False,True,False,7.375403243154286e-05
2025-04-04,B1,45,AIDC10,AIDC10_LP03,0.22884482946325338,0.22884482946325338,0.20647033530986067,0.02237449415339271,0.0,,NOT_MATERIALIZED_PER_RACK_IN_FROZEN_V30_STAGE1,0.0003631374830299072,,0.0,0.0,False,False,True,False,8.31021353756942e-05
2025-04-04,B1,45,AIDC10,AIDC10_LP04,0.30225343564681345,0.30225343564681345,0.2727016745491986,0.02955176109761487,0.0,,NOT_MATERIALIZED_PER_RACK_IN_FROZEN_V30_STAGE1,0.0003631374830299072,,0.0,0.0,False,False,True,False,0.00010975955185792587
2025-04-04,B1,45,AIDC11,AIDC11_LP01,0.12851053165903445,0.12851053165903445,0.11594586875623479,0.012564662902799659,0.0,,NOT_MATERIALIZED_PER_RACK_IN_FROZEN_V30_STAGE1,0.0003630993729220877,,0.0,0.0,False,False,True,False,4.666209345927951e-05
2025-04-04,B1,45,AIDC11,AIDC11_LP02,0.13540148635747531,0.13540148635747531,0.12216308472099664,0.013238401636478672,0.0,,NOT_MATERIALIZED_PER_RACK_IN_FROZEN_V30_STAGE1,0.0003630993729220877,,0.0,0.0,False,False,True,False,4.91641947891179e-05
2025-04-04,B1,45,AIDC11,AIDC11_LP03,0.1525632196421689,0.1525632196421689,0.13764689020657378,0.014916329435595121,0.0,,NOT_MATERIALIZED_PER_RACK_IN_FROZEN_V30_STAGE1,0.0003630993729220877,,0.0,0.0,False,False,True,False,5.539560938304626e-05
2025-04-04,B1,45,AIDC11,AIDC11_LP04,0.20150229043120899,0.20150229043120899,0.18180111636613236,0.019701174065076626,0.0,,NOT_MATERIALIZED_PER_RACK_IN_FROZEN_V30_STAGE1,0.0003630993729220877,,0.0,0.0,False,False,True,False,7.316535529793638e-05
2025-04-04,B1,45,AIDC12,AIDC12_LP01,0.2698721164839723,0.2698721164839723,0.243486324388093,0.026385792095879296,0.0,,NOT_MATERIALIZED_PER_RACK_IN_FROZEN_V30_STAGE1,0.00036329781479946255,,0.0,0.0,False,False,True,False,9.804395019393315e-05
2025-04-04,B1,45,AIDC12,AIDC12_LP02,0.2843431213506981,0.2843431213506981,0.2565424779140929,0.02780064343660521,0.0,,NOT_MATERIALIZED_PER_RACK_IN_FROZEN_V30_STAGE1,0.00036329781479946255,,0.0,0.0,False,False,True,False,0.00010330123463996704
2025-04-04,B1,45,AIDC12,AIDC12_LP03,0.3203827612485547,0.3203827612485547,0.2890584694338049,0.03132429181474977,0.0,,NOT_MATERIALIZED_PER_RACK_IN_FROZEN_V30_STAGE1,0.00036329781479946255,,0.0,0.0,False,False,True,False,0.00011639435706101785
2025-04-04,B1,45,AIDC12,AIDC12_LP04,0.42315480990553883,0.42315480990553883,0.381782344368878,0.04137246553666085,0.0,,NOT_MATERIALIZED_PER_RACK_IN_FROZEN_V30_STAGE1,0.00036329781479946255,,0.0,0.0,False,False,True,False,0.00015373121776056421
2025-04-04,B1,46,AIDC01,AIDC01_LP01,0.46263791397252396,0.46263791397252396,0.41113634484553213,0.05150156912699183,0.0,,NOT_MATERIALIZED_PER_RACK_IN_FROZEN_V30_STAGE1,0.00021035382111864176,,0.11132154882154882,0.05150156912699183,False,False,False,True,9.731765299847788e-05
2025-04-04,B1,46,AIDC01,AIDC01_LP02,0.4874453508869111,0.4874453508869111,0.43318217946031684,0.05426317142659426,0.0,,NOT_MATERIALIZED_PER_RACK_IN_FROZEN_V30_STAGE1,0.00021035382111864176,,0.1113215488215488,0.05426317142659426,False,False,False,True,0.00010253599214557886
2025-04-04,B1,46,AIDC01,AIDC01_LP03,0.549227590711808,0.549227590711808,0.4880867246582418,0.06114086605356622,0.0,,NOT_MATERIALIZED_PER_RACK_IN_FROZEN_V30_STAGE1,0.00021035382111864176,,0.11132154882154892,0.06114086605356622,False,False,False,True,0.00011553212237001426
2025-04-04,B1,46,AIDC01,AIDC01_LP04,0.7254082455523523,0.7254082455523523,0.6446546761295421,0.0807535694228102,0.0,,NOT_MATERIALIZED_PER_RACK_IN_FROZEN_V30_STAGE1,0.00021035382111864176,,0.11132154882154874,0.0807535694228102,False,False,False,True,0.00015259239632290728
2025-04-04,B1,46,AIDC02,AIDC02_LP01,0.8224674026178204,0.8224674026178204,0.7309090575031683,0.0915583451146521,0.0,,NOT_MATERIALIZED_PER_RACK_IN_FROZEN_V30_STAGE1,0.00021794870066330074,,0.11132154882154878,0.0915583451146521,False,False,False,False,0.0001792557017384738
2025-04-04,B1,46,AIDC02,AIDC02_LP02,0.866569512687842,0.866569512687842,0.7701016523738967,0.09646786031394528,0.0,,NOT_MATERIALIZED_PER_RACK_IN_FROZEN_V30_STAGE1,0.00021794870066330074,,0.04932024775940047,0.0427394230665073,False,False,False,False,0.00018886769932474487
2025-04-04,B1,46,AIDC02,AIDC02_LP03,0.976404605709881,0.976404605709881,0.8677097327257633,0.10869487298411762,0.0,,NOT_MATERIALIZED_PER_RACK_IN_FROZEN_V30_STAGE1,0.00021794870066330074,,0.0,0.0,False,False,False,False,0.00021280611513613103
2025-04-04,B1,46,AIDC02,AIDC02_LP04,1.2896146587597377,1.2896146587597377,1.1460527575636306,0.14356190119610712,0.0,,NOT_MATERIALIZED_PER_RACK_IN_FROZEN_V30_STAGE1,0.00021794870066330074,,0.0,0.0,False,False,False,False,0.0002810698392330308
2025-04-04,B1,46,AIDC03,AIDC03_LP01,0.5983025418855185,0.8481695089496274,0.7537499655501424,0.094419543399485,0.24986696706410894,,NOT_MATERIALIZED_PER_RACK_IN_FROZEN_V30_STAGE1,0.00021668916235279,,0.0,0.0,False,False,False,False,0.00012964567663471805
2025-04-04,B1,46,AIDC03,AIDC03_LP02,0.8936498099593372,0.8936498099593372,0.794167329010581,0.09948248094875622,0.0,,NOT_MATERIALIZED_PER_RACK_IN_FROZEN_V30_STAGE1,0.00021668916235279,,0.11132154882154888,0.09948248094875622,False,False,False,False,0.00019364422875681875
2025-04-04,B1,46,AIDC03,AIDC03_LP03,1.0069172496383147,1.0069172496383147,0.8948256618734435,0.11209158776487127,0.0,,NOT_MATERIALIZED_PER_RACK_IN_FROZEN_V30_STAGE1,0.00021668916235279,,0.03678156594920675,0.03703599322296555,False,False,False,False,0.00021818805538270156
2025-04-04,B1,46,AIDC03,AIDC03_LP04,1.3299151168459795,1.3299151168459795,1.181866906237494,0.1480482106084855,0.0,,NOT_MATERIALIZED_PER_RACK_IN_FROZEN_V30_STAGE1,0.00021668916235279,,0.0,0.0,False,False,False,False,0.00028817819266966813
2025-04-04,B1,46,AIDC04,AIDC04_LP01,0.37268054181119986,0.37268054181119986,0.33119316668112314,0.04148737513007672,0.0,,NOT_MATERIALIZED_PER_RACK_IN_FROZEN_V30_STAGE1,0.00021749261786263574,,0.11132154882154874,0.04148737513007672,False,False,False,False,8.105526666498334e-05
2025-04-04,B1,46,AIDC04,AIDC04_LP02,0.3926643104366784,0.3926643104366784,0.3489523112319219,0.04371199920475649,0.0,,NOT_MATERIALIZED_PER_RACK_IN_FROZEN_V30_STAGE1,0.00021749261786263574,,0.049320247759397605,0.01936630107700999,False,False,False,False,8.540158881809986e-05
2025-04-04,B1,46,AIDC04,AIDC04_LP03,0.4424333369622898,0.4424333369622898,0.39318097264136154,0.04925236432092828,0.0,,NOT_MATERIALIZED_PER_RACK_IN_FROZEN_V30_STAGE1,0.00021749261786263574,,0.0,0.0,False,False,False,False,9.622598468563005e-05
2025-04-04,B1,46,AIDC04,AIDC04_LP04,0.5843566422505062,0.5843566422505062,0.5193051557710201,0.06505148647948611,0.0,,NOT_MATERIALIZED_PER_RACK_IN_FROZEN_V30_STAGE1,0.00021749261786263574,,0.0,0.0,False,False,False,False,0.00012709325588848228
2025-04-04,B1,46,AIDC05,AIDC05_LP01,0.40793355128558073,0.578297392465655,0.5139204310569152,0.06437696140873983,0.1703638411800743,,NOT_MATERIALIZED_PER_RACK_IN_FROZEN_V30_STAGE1,0.0003609746276286574,,0.0,0.0,False,False,True,False,0.00014725366177254832
2025-04-04,B1,46,AIDC05,AIDC05_LP02,0.42980764662697546,0.6093066886086389,0.5414777243253961,0.06782896428324281,0.17949904198166344,,NOT_MATERIALIZED_PER_RACK_IN_FROZEN_V30_STAGE1,0.0003609746276286574,,0.0,0.0,False,False,True,False,0.00015514965519312202
2025-04-04,B1,46,AIDC05,AIDC05_LP03,0.6865344883897602,0.6865344883897602,0.6101084058228025,0.07642608256695771,0.0,,NOT_MATERIALIZED_PER_RACK_IN_FROZEN_V30_STAGE1,0.0003609746276286574,,0.0,0.0,False,False,True,False,0.0002478215313007245
2025-04-04,B1,46,AIDC05,AIDC05_LP04,0.9067603069404405,0.9067603069404405,0.8058183451619276,0.10094196177851289,0.0,,NOT_MATERIALIZED_PER_RACK_IN_FROZEN_V30_STAGE1,0.0003609746276286574,,0.0,0.0,False,False,True,False,0.0003273174641462726
2025-04-04,B1,46,AIDC06,AIDC06_LP01,0.7453610836223997,0.7453610836223997,0.6623863333622463,0.08297475026015344,0.0,,NOT_MATERIALIZED_PER_RACK_IN_FROZEN_V30_STAGE1,0.0002173944885701662,,0.11132154882154874,0.08297475026015344,False,False,False,False,0.00016203739157419646
2025-04-04,B1,46,AIDC06,AIDC06_LP02,0.7853286208733568,0.7853286208733568,0.6979046224638438,0.08742399840951298,0.0,,NOT_MATERIALIZED_PER_RACK_IN_FROZEN_V30_STAGE1,0.0002173944885701662,,0.049320247759397605,0.03873260215401998,False,False,False,False,0.00017072611389427734
2025-04-04,B1,46,AIDC06,AIDC06_LP03,0.8848666739245796,0.8848666739245796,0.7863619452827231,0.09850472864185655,0.0,,NOT_MATERIALIZED_PER_RACK_IN_FROZEN_V30_STAGE1,0.0002173944885701662,,0.0,0.0,False,False,False,False,0.000192365138030618
2025-04-04,B1,46,AIDC06,AIDC06_LP04,1.1687132845010124,1.1687132845010124,1.0386103115420402,0.13010297295897222,0.0,,NOT_MATERIALIZED_PER_RACK_IN_FROZEN_V30_STAGE1,0.0002173944885701662,,0.0,0.0,False,False,False,False,0.0002540718267692567
2025-04-04,B1,46,AIDC07,AIDC07_LP01,0.23131895698626198,0.23131895698626198,0.20556817242276607,0.025750784563495915,0.0,,NOT_MATERIALIZED_PER_RACK_IN_FROZEN_V30_STAGE1,0.000216161878042187,,0.11132154882154885,0.025750784563495922,False,False,False,False,5.0002340168910265e-05
2025-04-04,B1,46,AIDC07,AIDC07_LP02,0.24372267544345555,0.24372267544345555,0.21659108973015842,0.02713158571329713,0.0,,NOT_MATERIALIZED_PER_RACK_IN_FROZEN_V30_STAGE1,0.000216161878042187,,0.1113215488215488,0.02713158571329713,False,False,False,False,5.2683551245323765e-05
2025-04-04,B1,46,AIDC07,AIDC07_LP03,0.274613795355904,0.274613795355904,0.2440433623291209,0.03057043302678311,0.0,,NOT_MATERIALIZED_PER_RACK_IN_FROZEN_V30_STAGE1,0.000216161878042187,,0.11132154882154892,0.03057043302678311,False,False,False,False,5.936103374042503e-05
2025-04-04,B1,46,AIDC07,AIDC07_LP04,0.36270412277617614,0.36270412277617614,0.32232733806477104,0.0403767847114051,0.0,,NOT_MATERIALIZED_PER_RACK_IN_FROZEN_V30_STAGE1,0.000216161878042187,,0.1113215488213384,0.040376784711328814,False,False,False,False,7.840280435294222e-05
2025-04-04,B1,46,AIDC08,AIDC08_LP01,0.4804550715141285,0.6811058177928825,0.6052840632448112,0.07582175454807127,0.200650746278754,,NOT_MATERIALIZED_PER_RACK_IN_FROZEN_V30_STAGE1,0.0002162767445277325,,0.0,0.0,False,False,False,False,0.0001039112587589146
2025-04-04,B1,46,AIDC08,AIDC08_LP02,0.5062178949162157,0.7176278776946192,0.6377404308721333,0.07988744682248594,0.2114099827784035,,NOT_MATERIALIZED_PER_RACK_IN_FROZEN_V30_STAGE1,0.0002162767445277325,,0.157812372151933,0.07988744682248594,False,False,False,False,0.00010948315833416092
2025-04-04,B1,46,AIDC08,AIDC08_LP03,0.5703794985307796,0.8085850641034952,0.7185721224135228,0.09001294168997243,0.23820556557271555,,NOT_MATERIALIZED_PER_RACK_IN_FROZEN_V30_STAGE1,0.0002162767445277325,,0.1578123721519332,0.09001294168997243,False,False,False,False,0.0001233598210875976
2025-04-04,B1,46,AIDC08,AIDC08_LP04,0.7533452403438186,1.0679621392854077,0.9490749398573814,0.11888719942802628,0.3146168989415892,,NOT_MATERIALIZED_PER_RACK_IN_FROZEN_V30_STAGE1,0.0002162767445277325,,0.0,0.0,False,False,False,False,0.00016293105608702327
2025-04-04,B1,46,AIDC09,AIDC09_LP01,1.5292753267425097,1.5292753267425097,1.3590340287949534,0.17024129794755627,0.0,,NOT_MATERIALIZED_PER_RACK_IN_FROZEN_V30_STAGE1,0.00034661570052621493,,0.0,0.0,False,False,True,False,0.0005300708386763112
2025-04-04,B1,46,AIDC09,AIDC09_LP02,1.6112776876539563,1.6112776876539563,1.4319077598827141,0.17936992777124217,0.0,,NOT_MATERIALIZED_PER_RACK_IN_FROZEN_V30_STAGE1,0.00034661570052621493,,0.0,0.0,False,False,True,False,0.0005584941444484358
2025-04-04,B1,46,AIDC09,AIDC09_LP03,1.81550231374181,1.81550231374181,1.6133977842869662,0.2021045294548438,0.0,,NOT_MATERIALIZED_PER_RACK_IN_FROZEN_V30_STAGE1,0.00034661570052621493,,0.0,0.0,False,False,True,False,0.0006292816062845815
2025-04-04,B1,46,AIDC09,AIDC09_LP04,2.3978772561313866,2.3978772561313866,2.130941846094875,0.26693541003651156,0.0,,NOT_MATERIALIZED_PER_RACK_IN_FROZEN_V30_STAGE1,0.00034661570052621493,,0.0,0.0,False,False,True,False,0.0008311419049098587
2025-04-04,B1,46,AIDC10,AIDC10_LP01,0.1927657974885517,0.1927657974885517,0.17130681035230508,0.02145898713624661,0.0,,NOT_MATERIALIZED_PER_RACK_IN_FROZEN_V30_STAGE1,0.0003610109890607449,,0.0,0.0,False,False,True,False,6.95905712084253e-05
2025-04-04,B1,46,AIDC10,AIDC10_LP02,0.20310222953621296,0.20310222953621296,0.18049257477513203,0.022609654761080927,0.0,,NOT_MATERIALIZED_PER_RACK_IN_FROZEN_V30_STAGE1,0.0003610109890607449,,0.0,0.0,False,False,True,False,7.332213676531068e-05
2025-04-04,B1,46,AIDC10,AIDC10_LP03,0.22884482946325338,0.22884482946325338,0.2033694686076008,0.02547536085565258,0.0,,NOT_MATERIALIZED_PER_RACK_IN_FROZEN_V30_STAGE1,0.0003610109890607449,,0.0,0.0,False,False,True,False,8.26154982259666e-05
