phase,day,comparison,Fresh_losses_delta_kWh,actual_backlog_nodeh_delta,actual_executed_nodeh_delta,actual_service_ratio_delta,changed_execution_slot_count,changed_rack_count,changed_site_count,changed_workload_cells,effect_resolution_floor,fresh_grid_changed_cells,fresh_rho_AC_delta,max_abs_Delta_P_AIDC,max_abs_Delta_Q_AIDC,objective_delta_on_minus_off,objective_effect_classification,objective_improvement_off_minus_on,planning_grid_changed_cells,planning_rho_delta,red_flags,relative_objective_delta,resolved_effect,shifted_workload_node_hours,solver_status_off,solver_status_on,status,sum_abs_Delta_P_AIDC,sum_abs_Delta_Q_AIDC,unresolved_absolute_solver_gap_off,unresolved_absolute_solver_gap_on,unresolved_solver_gap_floor,MOVE_count,PQ_nonzero_slot_count,charge_energy_kWh,discharge_energy_kWh,restricted_beats_full_vehicle_ids,solver_status_distribution,sum_abs_P_kW_slots,sum_abs_Q_kvar_slots,terminal_SoC,throughput_kWh,travel_energy_kWh,vehicle_solver_evidence,zero_actuation
APR01_20_AC_FIDELITY_CALIBRATION,2025-04-10,B3-B2,-16.44702429772724,-2.0151003092830706,2.0151003092833406,0.00183256511570426,92,48,12,18686,0.416675910614,37056,2.8858417544519455e-08,7.5726137384576475,2.4889977704901156,0.00016668323550828035,UNRESOLVED_WITHIN_SOLVER_GAP,-0.00016668323550828035,36984,0.00016668323548052477,"[""AIDC_OBJECTIVE_EFFECT_UNRESOLVED_RELATIVE_TO_SOLVER_GAP""]",0.00028729190816917735,False,124.6733810573611,WORK_LIMIT,WORK_LIMIT,DIAGNOSE,260.70343404690016,85.68907493676214,0.2082028386849577,0.2084730719290423,0.416675910614,,,,,,,,,,,,,
APR01_20_AC_FIDELITY_CALIBRATION,2025-04-11,B1-B0,0.08044721117585141,-0.06299638630928683,0.0629963863092513,0.0005439463091160279,93,48,12,18279,1e-06,37028,2.460248285096611e-07,7.3791127064400115,2.4253970569302155,-2.934376864827115e-07,BELOW_REPORTING_RESOLUTION_ZERO_SOLVER_GAP,2.934376864827115e-07,35874,-2.934376864827115e-07,[],-4.781361763781566e-07,False,96.84204467902995,OPTIMAL,OPTIMAL,PASS,251.88741156434997,82.79138847584844,0.0,0.0,0.0,,,,,,,,,,,,,
APR01_20_AC_FIDELITY_CALIBRATION,2025-04-11,B2-B0,178.05003366921892,0.0,0.0,0.0,,,,,,,0.006248792246567492,,,-0.028525417887183546,,,,-0.028525417886993476,[],,,,,,PASS,,,,,,0,96,462.25091341225,417.18144935474993,[],"{""WORK_LIMIT"":4}",3517.7294510679994,44439.238642713004,"[0.6333333333333333,0.6333333333333333,0.6333333333333333,0.6333333333333333]",879.4323627669999,0.0,"[{""MIPStart_accepted"":true,""MIP_gap"":0.18291449740769347,""MOVE_binary_count"":51854,""STAY_variable_count"":2304,""best_bound"":0.5011981287883497,""binary_count"":56582,""bounded_compute_classification"":""FEASIBLE_BOUNDED_COMPUTE_INCUMBENT"",""constraint_count"":342939,""escalation_reason"":null,""mess_id"":""MESS01"",""model_build_seconds"":17.131610399810597,""objective_value"":0.6133974072459193,""peak_rss_bytes"":5003001856,""restricted_incumbent_improves_zero"":true,""restricted_stationary_MIP_gap"":0.0,""restricted_stationary_best_bound"":0.6133974072459193,""restricted_stationary_objective"":0.6133974072459193,""restricted_stationary_status"":""OPTIMAL"",""restricted_stationary_sum_abs_P_kW_slots"":2563.3684210526317,""restricted_stationary_sum_abs_Q_kvar_slots"":39909.96346673658,""runtime_seconds"":59.31589740002528,""solver_status"":""WORK_LIMIT"",""termination"":""WORK_LIMIT"",""variable_count"":183400,""work_limit_tiers_attempted"":[60.0],""zero_actuation_objective"":0.6137115344533823},{""MIPStart_accepted"":true,""MIP_gap"":0.23700607843574176,""MOVE_binary_count"":51854,""STAY_variable_count"":2304,""best_bound"":0.446493449923819,""binary_count"":56582,""bounded_compute_classification"":""FEASIBLE_BOUNDED_COMPUTE_INCUMBENT"",""constraint_count"":342939,""escalation_reason"":null,""mess_id"":""MESS02"",""model_build_seconds"":19.94887139997445,""objective_value"":0.5851861165662195,""peak_rss_bytes"":5007540224,""restricted_incumbent_improves_zero"":true,""restricted_stationary_MIP_gap"":0.0,""restricted_stationary_best_bound"":0.5851861165662195,""restricted_stationary_objective"":0.5851861165662195,""restricted_stationary_status"":""OPTIMAL"",""restricted_stationary_sum_abs_P_kW_slots"":954.3610300166065,""restricted_stationary_sum_abs_Q_kvar_slots"":4529.275175974546,""runtime_seconds"":57.97851679986343,""solver_status"":""WORK_LIMIT"",""termination"":""WORK_LIMIT"",""variable_count"":183400,""work_limit_tiers_attempted"":[60.0],""zero_actuation_objective"":0.6133974072459195},{""MIPStart_accepted"":true,""MIP_gap"":0.3475732777507012,""MOVE_binary_count"":51854,""STAY_variable_count"":2304,""best_bound"":0.3817910599370812,""binary_count"":56582,""bounded_compute_classification"":""FEASIBLE_BOUNDED_COMPUTE_INCUMBENT"",""constraint_count"":342939,""escalation_reason"":null,""mess_id"":""MESS03"",""model_build_seconds"":15.9686639001593,""objective_value"":0.5851861165661988,""peak_rss_bytes"":5013790720,""restricted_incumbent_improves_zero"":false,""restricted_stationary_MIP_gap"":0.0,""restricted_stationary_best_bound"":0.5851861165661988,""restricted_stationary_objective"":0.5851861165661988,""restricted_stationary_status"":""OPTIMAL"",""restricted_stationary_sum_abs_P_kW_slots"":0.0,""restricted_stationary_sum_abs_Q_kvar_slots"":0.0,""runtime_seconds"":52.70531459990889,""solver_status"":""WORK_LIMIT"",""termination"":""WORK_LIMIT"",""variable_count"":183400,""work_limit_tiers_attempted"":[60.0],""zero_actuation_objective"":0.5851861165663889},{""MIPStart_accepted"":true,""MIP_gap"":0.35306382002719,""MOVE_binary_count"":51854,""STAY_variable_count"":2304,""best_bound"":0.37857807082446016,""binary_count"":56582,""bounded_compute_classification"":""FEASIBLE_BOUNDED_COMPUTE_INCUMBENT"",""constraint_count"":342939,""escalation_reason"":null,""mess_id"":""MESS04"",""model_build_seconds"":18.069188399938866,""objective_value"":0.5851861165661988,""peak_rss_bytes"":5010538496,""restricted_incumbent_improves_zero"":false,""restricted_stationary_MIP_gap"":0.0,""restricted_stationary_best_bound"":0.5851861165661988,""restricted_stationary_objective"":0.5851861165661988,""restricted_stationary_status"":""OPTIMAL"",""restricted_stationary_sum_abs_P_kW_slots"":0.0,""restricted_stationary_sum_abs_Q_kvar_slots"":0.0,""runtime_seconds"":59.462128299986944,""solver_status"":""WORK_LIMIT"",""termination"":""WORK_LIMIT"",""variable_count"":183400,""work_limit_tiers_attempted"":[60.0],""zero_actuation_objective"":0.5851861165663889}]",False
APR01_20_AC_FIDELITY_CALIBRATION,2025-04-11,B3-B1,233.02453331064567,0.0,0.0,0.0,,,,,,,0.03106119605936175,,,-0.028391415559386624,,,,-0.028391415559231525,[],,,,,,PASS,,,,,,0,96,1993.6720961685,1799.2890667905,[],"{""WORK_LIMIT"":4}",15171.844651836,58653.112442499,"[0.6333333333333333,0.6333333333333333,0.6333333333333333,0.6333333333333333]",3792.961162959,0.0,"[{""MIPStart_accepted"":true,""MIP_gap"":0.18298700871903464,""MOVE_binary_count"":51854,""STAY_variable_count"":2304,""best_bound"":0.501153379334381,""binary_count"":56582,""bounded_compute_classification"":""FEASIBLE_BOUNDED_COMPUTE_INCUMBENT"",""constraint_count"":342939,""escalation_reason"":null,""mess_id"":""MESS01"",""model_build_seconds"":19.068327499786392,""objective_value"":0.6133970753006517,""peak_rss_bytes"":4886220800,""restricted_incumbent_improves_zero"":true,""restricted_stationary_MIP_gap"":0.0,""restricted_stationary_best_bound"":0.6133970753006517,""restricted_stationary_objective"":0.6133970753006517,""restricted_stationary_status"":""OPTIMAL"",""restricted_stationary_sum_abs_P_kW_slots"":2563.3684210526326,""restricted_stationary_sum_abs_Q_kvar_slots"":39912.15844487336,""runtime_seconds"":58.96469490020536,""solver_status"":""WORK_LIMIT"",""termination"":""WORK_LIMIT"",""variable_count"":183400,""work_limit_tiers_attempted"":[60.0],""zero_actuation_objective"":0.6137112410156959},{""MIPStart_accepted"":true,""MIP_gap"":0.2372220106086409,""MOVE_binary_count"":51854,""STAY_variable_count"":2304,""best_bound"":0.44647524202365274,""binary_count"":56582,""bounded_compute_classification"":""FEASIBLE_BOUNDED_COMPUTE_INCUMBENT"",""constraint_count"":342939,""escalation_reason"":null,""mess_id"":""MESS02"",""model_build_seconds"":19.447686299914494,""objective_value"":0.5853279043616705,""peak_rss_bytes"":4889088000,""restricted_incumbent_improves_zero"":true,""restricted_stationary_MIP_gap"":0.0,""restricted_stationary_best_bound"":0.5853279043616705,""restricted_stationary_objective"":0.5853279043616705,""restricted_stationary_status"":""OPTIMAL"",""restricted_stationary_sum_abs_P_kW_slots"":5175.204907092995,""restricted_stationary_sum_abs_Q_kvar_slots"":6278.8813662839,""runtime_seconds"":58.55965440021828,""solver_status"":""WORK_LIMIT"",""termination"":""WORK_LIMIT"",""variable_count"":183400,""work_limit_tiers_attempted"":[60.0],""zero_actuation_objective"":0.6133970753006849},{""MIPStart_accepted"":true,""MIP_gap"":0.3479030497245238,""MOVE_binary_count"":51854,""STAY_variable_count"":2304,""best_bound"":0.3816879646002209,""binary_count"":56582,""bounded_compute_classification"":""FEASIBLE_BOUNDED_COMPUTE_INCUMBENT"",""constraint_count"":342939,""escalation_reason"":null,""mess_id"":""MESS03"",""model_build_seconds"":19.64809750020504,""objective_value"":0.5853239528861132,""peak_rss_bytes"":4892344320,""restricted_incumbent_improves_zero"":true,""restricted_stationary_MIP_gap"":0.0,""restricted_stationary_best_bound"":0.5853239528861132,""restricted_stationary_objective"":0.5853239528861132,""restricted_stationary_status"":""OPTIMAL"",""restricted_stationary_sum_abs_P_kW_slots"":4389.802892526787,""restricted_stationary_sum_abs_Q_kvar_slots"":10369.889446553936,""runtime_seconds"":58.97400430007838,""solver_status"":""WORK_LIMIT"",""termination"":""WORK_LIMIT"",""variable_count"":183400,""work_limit_tiers_attempted"":[60.0],""zero_actuation_objective"":0.5853279043618286},{""MIPStart_accepted"":true,""MIP_gap"":0.34913590085823437,""MOVE_binary_count"":51854,""STAY_variable_count"":2304,""best_bound"":0.3809636609054362,""binary_count"":56582,""bounded_compute_classification"":""FEASIBLE_BOUNDED_COMPUTE_INCUMBENT"",""constraint_count"":342939,""escalation_reason"":null,""mess_id"":""MESS04"",""model_build_seconds"":19.799376300070435,""objective_value"":0.5853198254563092,""peak_rss_bytes"":4894842880,""restricted_incumbent_improves_zero"":true,""restricted_stationary_MIP_gap"":0.0,""restricted_stationary_best_bound"":0.5853198254563092,""restricted_stationary_objective"":0.5853198254563092,""restricted_stationary_status"":""OPTIMAL"",""restricted_stationary_sum_abs_P_kW_slots"":3043.4684311629335,""restricted_stationary_sum_abs_Q_kvar_slots"":2092.18318478319,""runtime_seconds"":57.08377319993451,""solver_status"":""WORK_LIMIT"",""termination"":""WORK_LIMIT"",""variable_count"":183400,""work_limit_tiers_attempted"":[60.0],""zero_actuation_objective"":0.5853239528862552}]",False
APR01_20_AC_FIDELITY_CALIBRATION,2025-04-11,B3-B2,55.0549468526026,-0.06299638630928683,0.0629963863092513,0.0005439463091160279,93,48,12,18279,0.41096421029261165,37056,0.02481264983762277,7.3791127064400115,2.4253970569302155,0.00013370889011043996,UNRESOLVED_WITHIN_SOLVER_GAP,-0.00013370889011043996,36600,0.00013370889007546793,"[""AIDC_OBJECTIVE_EFFECT_UNRESOLVED_RELATIVE_TO_SOLVER_GAP""]",0.0002284895118411686,False,96.84204467902995,WORK_LIMIT,WORK_LIMIT,DIAGNOSE,251.88741156434997,82.79138847584844,0.20660804574173863,0.20435616455087302,0.41096421029261165,,,,,,,,,,,,,
APR01_20_AC_FIDELITY_CALIBRATION,2025-04-12,B1-B0,0.06552260518526509,-0.7759954417425661,0.7759954417429356,0.001164031963679757,95,48,12,17910,1e-06,37056,6.401507671727202e-07,7.516734211985224,2.470631058333712,-6.452997455053122e-06,RESOLVED_ABOVE_SOLVER_AND_REPORTING_FLOOR,6.452997455053122e-06,36670,-6.452997455053122e-06,[],-1.0154267471980213e-05,True,105.51684050269486,OPTIMAL,OPTIMAL,PASS,283.394453125999,93.14725223837226,0.0,0.0,0.0,,,,,,,,,,,,,
APR01_20_AC_FIDELITY_CALIBRATION,2025-04-12,B2-B0,222.27318213599983,0.0,0.0,0.0,,,,,,,0.04499486079605064,,,-0.08415657049094849,,,,-0.08415657049077696,[],,,,,,PASS,,,,,,0,96,2769.91366963475,2499.847086846,[],"{""WORK_LIMIT"":4}",21079.043025923,61025.85504958201,"[0.6333333333333333,0.6333333333333333,0.6333333333333333,0.6333333333333333]",5269.76075648075,0.0,"[{""MIPStart_accepted"":true,""MIP_gap"":0.21172950954586597,""MOVE_binary_count"":51878,""STAY_variable_count"":2304,""best_bound"":0.5006415954900572,""binary_count"":56606,""bounded_compute_classification"":""FEASIBLE_BOUNDED_COMPUTE_INCUMBENT"",""constraint_count"":342939,""escalation_reason"":null,""mess_id"":""MESS01"",""model_build_seconds"":17.423021800117567,""objective_value"":0.6351139634843241,""peak_rss_bytes"":5051125760,""restricted_incumbent_improves_zero"":true,""restricted_stationary_MIP_gap"":0.0,""restricted_stationary_best_bound"":0.6351139634843241,""restricted_stationary_objective"":0.6351139634843241,""restricted_stationary_status"":""OPTIMAL"",""restricted_stationary_sum_abs_P_kW_slots"":6041.623268698064,""restricted_stationary_sum_abs_Q_kvar_slots"":42039.62119142482,""runtime_seconds"":57.31337570003234,""solver_status"":""WORK_LIMIT"",""termination"":""WORK_LIMIT"",""variable_count"":183424,""work_limit_tiers_attempted"":[60.0],""zero_actuation_objective"":0.6354961077063991},{""MIPStart_accepted"":true,""MIP_gap"":0.2222235278991092,""MOVE_binary_count"":51878,""STAY_variable_count"":2304,""best_bound"":0.44953143337202406,""binary_count"":56606,""bounded_compute_classification"":""FEASIBLE_BOUNDED_COMPUTE_INCUMBENT"",""constraint_count"":342939,""escalation_reason"":null,""mess_id"":""MESS02"",""model_build_seconds"":19.542298899963498,""objective_value"":0.5779699560180476,""peak_rss_bytes"":5053104128,""restricted_incumbent_improves_zero"":true,""restricted_stationary_MIP_gap"":0.0,""restricted_stationary_best_bound"":0.5779699560180476,""restricted_stationary_objective"":0.5779699560180476,""restricted_stationary_status"":""OPTIMAL"",""restricted_stationary_sum_abs_P_kW_slots"":4841.101983239652,""restricted_stationary_sum_abs_Q_kvar_slots"":6821.541768280573,""runtime_seconds"":57.09255090006627,""solver_status"":""WORK_LIMIT"",""termination"":""WORK_LIMIT"",""variable_count"":183424,""work_limit_tiers_attempted"":[60.0],""zero_actuation_objective"":0.6351139634843793},{""MIPStart_accepted"":true,""MIP_gap"":0.08089834085046334,""MOVE_binary_count"":51878,""STAY_variable_count"":2304,""best_bound"":0.5157339670115929,""binary_count"":56606,""bounded_compute_classification"":""FEASIBLE_BOUNDED_COMPUTE_INCUMBENT"",""constraint_count"":342939,""escalation_reason"":null,""mess_id"":""MESS03"",""model_build_seconds"":20.089097500080243,""objective_value"":0.5611283168488804,""peak_rss_bytes"":5053194240,""restricted_incumbent_improves_zero"":true,""restricted_stationary_MIP_gap"":0.0,""restricted_stationary_best_bound"":0.5611283168488804,""restricted_stationary_objective"":0.5611283168488804,""restricted_stationary_status"":""OPTIMAL"",""restricted_stationary_sum_abs_P_kW_slots"":5145.200900954049,""restricted_stationary_sum_abs_Q_kvar_slots"":7409.722964210737,""runtime_seconds"":56.69197709998116,""solver_status"":""WORK_LIMIT"",""termination"":""WORK_LIMIT"",""variable_count"":183424,""work_limit_tiers_attempted"":[60.0],""zero_actuation_objective"":0.5779699560182073},{""MIPStart_accepted"":true,""MIP_gap"":0.24807342476714928,""MOVE_binary_count"":51878,""STAY_variable_count"":2304,""best_bound"":0.4145668500088786,""binary_count"":56606,""bounded_compute_classification"":""FEASIBLE_BOUNDED_COMPUTE_INCUMBENT"",""constraint_count"":342939,""escalation_reason"":null,""mess_id"":""MESS04"",""model_build_seconds"":19.90237079979852,""objective_value"":0.5513395372154506,""peak_rss_bytes"":5064843264,""restricted_incumbent_improves_zero"":true,""restricted_stationary_MIP_gap"":0.0,""restricted_stationary_best_bound"":0.5513395372154506,""restricted_stationary_objective"":0.5513395372154506,""restricted_stationary_status"":""OPTIMAL"",""restricted_stationary_sum_abs_P_kW_slots"":5051.116873027717,""restricted_stationary_sum_abs_Q_kvar_slots"":4754.969125668945,""runtime_seconds"":52.98059789999388,""solver_status"":""WORK_LIMIT"",""termination"":""WORK_LIMIT"",""variable_count"":183424,""work_limit_tiers_attempted"":[60.0],""zero_actuation_objective"":0.561128316849023}]",False
APR01_20_AC_FIDELITY_CALIBRATION,2025-04-12,B3-B1,203.38803177445754,0.0,0.0,0.0,,,,,,,0.03670738350166536,,,-0.07946222315868523,,,,-0.07946222315852192,[],,,,,,PASS,,,,,,0,96,2013.5729665489998,1817.2496023017502,[],"{""WORK_LIMIT"":4}",15323.290275402998,59336.61145384,"[0.6333333333333333,0.6333333333333333,0.6333333333333333,0.6333333333333333]",3830.8225688507496,0.0,"[{""MIPStart_accepted"":true,""MIP_gap"":0.21191262113643886,""MOVE_binary_count"":51878,""STAY_variable_count"":2304,""best_bound"":0.500520236465708,""binary_count"":56606,""bounded_compute_classification"":""FEASIBLE_BOUNDED_COMPUTE_INCUMBENT"",""constraint_count"":342939,""escalation_reason"":null,""mess_id"":""MESS01"",""model_build_seconds"":18.48161040013656,""objective_value"":0.6351075399627245,""peak_rss_bytes"":4891344896,""restricted_incumbent_improves_zero"":true,""restricted_stationary_MIP_gap"":0.0,""restricted_stationary_best_bound"":0.6351075399627245,""restricted_stationary_objective"":0.6351075399627245,""restricted_stationary_status"":""OPTIMAL"",""restricted_stationary_sum_abs_P_kW_slots"":3722.786703601111,""restricted_stationary_sum_abs_Q_kvar_slots"":42583.74998015373,""runtime_seconds"":56.76442279992625,""solver_status"":""WORK_LIMIT"",""termination"":""WORK_LIMIT"",""variable_count"":183424,""work_limit_tiers_attempted"":[60.0],""zero_actuation_objective"":0.635489654708944},{""MIPStart_accepted"":true,""MIP_gap"":0.22226696804114512,""MOVE_binary_count"":51878,""STAY_variable_count"":2304,""best_bound"":0.4495011823371745,""binary_count"":56606,""bounded_compute_classification"":""FEASIBLE_BOUNDED_COMPUTE_INCUMBENT"",""constraint_count"":342939,""escalation_reason"":null,""mess_id"":""MESS02"",""model_build_seconds"":19.650927299866453,""objective_value"":0.5779633420031398,""peak_rss_bytes"":4894740480,""restricted_incumbent_improves_zero"":true,""restricted_stationary_MIP_gap"":0.0,""restricted_stationary_best_bound"":0.5779633420031398,""restricted_stationary_objective"":0.5779633420031398,""restricted_stationary_status"":""OPTIMAL"",""restricted_stationary_sum_abs_P_kW_slots"":4582.230879111951,""restricted_stationary_sum_abs_Q_kvar_slots"":6615.325355589418,""runtime_seconds"":59.484367300057784,""solver_status"":""WORK_LIMIT"",""termination"":""WORK_LIMIT"",""variable_count"":183424,""work_limit_tiers_attempted"":[60.0],""zero_actuation_objective"":0.6351075399627247},{""MIPStart_accepted"":true,""MIP_gap"":0.2286650796447588,""MOVE_binary_count"":51878,""STAY_variable_count"":2304,""best_bound"":0.43394040679615054,""binary_count"":56606,""bounded_compute_classification"":""FEASIBLE_BOUNDED_COMPUTE_INCUMBENT"",""constraint_count"":342939,""escalation_reason"":null,""mess_id"":""MESS03"",""model_build_seconds"":19.53679080004804,""objective_value"":0.5625836395379294,""peak_rss_bytes"":4926177280,""restricted_incumbent_improves_zero"":true,""restricted_stationary_MIP_gap"":0.0,""restricted_stationary_best_bound"":0.5625836395379294,""restricted_stationary_objective"":0.5625836395379294,""restricted_stationary_status"":""OPTIMAL"",""restricted_stationary_sum_abs_P_kW_slots"":4005.1477489966965,""restricted_stationary_sum_abs_Q_kvar_slots"":6766.044200668548,""runtime_seconds"":58.072727399878204,""solver_status"":""WORK_LIMIT"",""termination"":""WORK_LIMIT"",""variable_count"":183424,""work_limit_tiers_attempted"":[60.0],""zero_actuation_objective"":0.5779633420032452},{""MIPStart_accepted"":true,""MIP_gap"":0.24478753740787118,""MOVE_binary_count"":51878,""STAY_variable_count"":2304,""best_bound"":0.4199188458498473,""binary_count"":56606,""bounded_compute_classification"":""FEASIBLE_BOUNDED_COMPUTE_INCUMBENT"",""constraint_count"":342939,""escalation_reason"":null,""mess_id"":""MESS04"",""model_build_seconds"":19.6017867999617,""objective_value"":0.5560274315502588,""peak_rss_bytes"":4923187200,""restricted_incumbent_improves_zero"":true,""restricted_stationary_MIP_gap"":0.0,""restricted_stationary_best_bound"":0.5560274315502588,""restricted_stationary_objective"":0.5560274315502588,""restricted_stationary_status"":""OPTIMAL"",""restricted_stationary_sum_abs_P_kW_slots"":3013.124943692991,""restricted_stationary_sum_abs_Q_kvar_slots"":3371.491917428933,""runtime_seconds"":57.9196911000181,""solver_status"":""WORK_LIMIT"",""termination"":""WORK_LIMIT"",""variable_count"":183424,""work_limit_tiers_attempted"":[60.0],""zero_actuation_objective"":0.5625836396034447}]",False
APR01_20_AC_FIDELITY_CALIBRATION,2025-04-12,B3-B2,-18.819627756357022,-0.7759954417425661,0.7759954417429356,0.001164031963679757,95,48,12,17910,0.2728812729069835,37056,-0.008286837143618109,7.516734211985224,2.470631058333712,0.004687894334808207,UNRESOLVED_WITHIN_SOLVER_GAP,-0.004687894334808207,36976,0.004687894334799991,"[""AIDC_OBJECTIVE_EFFECT_UNRESOLVED_RELATIVE_TO_SOLVER_GAP""]",0.008502735643600845,False,105.51684050269486,WORK_LIMIT,WORK_LIMIT,DIAGNOSE,283.394453125999,93.14725223837226,0.13677268720657199,0.1361085857004115,0.2728812729069835,,,,,,,,,,,,,
APR01_20_AC_FIDELITY_CALIBRATION,2025-04-13,B1-B0,0.15143567006077774,-0.0026750076778241927,0.0026750076778241927,0.0047720652329866775,95,48,12,14487,1e-06,37053,-1.991373157261833e-06,5.158345537201811,1.6954661870985603,-2.045424314922606e-06,RESOLVED_ABOVE_SOLVER_AND_REPORTING_FLOOR,2.045424314922606e-06,36667,-2.045424314922606e-06,[],-2.970665800499024e-06,True,103.90539612042897,OPTIMAL,OPTIMAL,PASS,242.47098668854198,79.69635929155943,0.0,0.0,0.0,,,,,,,,,,,,,
APR01_20_AC_FIDELITY_CALIBRATION,2025-04-13,B2-B0,201.8600687938092,0.0,0.0,0.0,,,,,,,-0.006131147486054034,,,-0.09827472919904867,,,,-0.09827472919884706,[],,,,,,PASS,,,,,,0,96,2422.0545796307497,2185.9042584317503,[],"{""WORK_LIMIT"":4}",18431.83535225,63695.014189769,"[0.6333333333333333,0.6333333333333333,0.6333333333333333,0.6333333333333333]",4607.9588380625,0.0,"[{""MIPStart_accepted"":true,""MIP_gap"":0.2927344856365673,""MOVE_binary_count"":51973,""STAY_variable_count"":2304,""best_bound"":0.48678094415410944,""binary_count"":56701,""bounded_compute_classification"":""FEASIBLE_BOUNDED_COMPUTE_INCUMBENT"",""constraint_count"":342939,""escalation_reason"":null,""mess_id"":""MESS01"",""model_build_seconds"":17.094671600032598,""objective_value"":0.6882577112390836,""peak_rss_bytes"":4957437952,""restricted_incumbent_improves_zero"":true,""restricted_stationary_MIP_gap"":0.0,""restricted_stationary_best_bound"":0.6882577112390836,""restricted_stationary_objective"":0.6882577112390836,""restricted_stationary_status"":""OPTIMAL"",""restricted_stationary_sum_abs_P_kW_slots"":3722.786703601108,""restricted_stationary_sum_abs_Q_kvar_slots"":38531.55054035003,""runtime_seconds"":55.518089399905875,""solver_status"":""WORK_LIMIT"",""termination"":""WORK_LIMIT"",""variable_count"":183519,""work_limit_tiers_attempted"":[60.0],""zero_actuation_objective"":0.6885407017440358},{""MIPStart_accepted"":true,""MIP_gap"":0.2506956297236009,""MOVE_binary_count"":51973,""STAY_variable_count"":2304,""best_bound"":0.4691536095595551,""binary_count"":56701,""bounded_compute_classification"":""FEASIBLE_BOUNDED_COMPUTE_INCUMBENT"",""constraint_count"":342939,""escalation_reason"":null,""mess_id"":""MESS02"",""model_build_seconds"":19.702233199961483,""objective_value"":0.6261188752796095,""peak_rss_bytes"":4957466624,""restricted_incumbent_improves_zero"":true,""restricted_stationary_MIP_gap"":0.0,""restricted_stationary_best_bound"":0.6261188752796095,""restricted_stationary_objective"":0.6261188752796095,""restricted_stationary_status"":""OPTIMAL"",""restricted_stationary_sum_abs_P_kW_slots"":5301.511312720853,""restricted_stationary_sum_abs_Q_kvar_slots"":5397.3524743056005,""runtime_seconds"":57.52896129991859,""solver_status"":""WORK_LIMIT"",""termination"":""WORK_LIMIT"",""variable_count"":183519,""work_limit_tiers_attempted"":[60.0],""zero_actuation_objective"":0.6882577112391411},{""MIPStart_accepted"":true,""MIP_gap"":0.2304453066366805,""MOVE_binary_count"":51973,""STAY_variable_count"":2304,""best_bound"":0.4628900008174862,""binary_count"":56701,""bounded_compute_classification"":""FEASIBLE_BOUNDED_COMPUTE_INCUMBENT"",""constraint_count"":342939,""escalation_reason"":null,""mess_id"":""MESS03"",""model_build_seconds"":19.747704399982467,""objective_value"":0.6015037070262506,""peak_rss_bytes"":4960321536,""restricted_incumbent_improves_zero"":true,""restricted_stationary_MIP_gap"":0.0,""restricted_stationary_best_bound"":0.6015037069464965,""restricted_stationary_objective"":0.6015037070262506,""restricted_stationary_status"":""OPTIMAL"",""restricted_stationary_sum_abs_P_kW_slots"":4157.766910761594,""restricted_stationary_sum_abs_Q_kvar_slots"":11792.014376674217,""runtime_seconds"":54.55794749991037,""solver_status"":""WORK_LIMIT"",""termination"":""WORK_LIMIT"",""variable_count"":183519,""work_limit_tiers_attempted"":[60.0],""zero_actuation_objective"":0.6261188752797792},{""MIPStart_accepted"":true,""MIP_gap"":0.20512442259577163,""MOVE_binary_count"":51973,""STAY_variable_count"":2304,""best_bound"":0.46918800574876507,""binary_count"":56701,""bounded_compute_classification"":""FEASIBLE_BOUNDED_COMPUTE_INCUMBENT"",""constraint_count"":342939,""escalation_reason"":null,""mess_id"":""MESS04"",""model_build_seconds"":19.78349839989096,""objective_value"":0.5902659725449871,""peak_rss_bytes"":4963524608,""restricted_incumbent_improves_zero"":true,""restricted_stationary_MIP_gap"":0.0,""restricted_stationary_best_bound"":0.5902659725449871,""restricted_stationary_objective"":0.5902659725449871,""restricted_stationary_status"":""OPTIMAL"",""restricted_stationary_sum_abs_P_kW_slots"":5249.770425167386,""restricted_stationary_sum_abs_Q_kvar_slots"":7974.096798438488,""runtime_seconds"":57.995937699917704,""solver_status"":""WORK_LIMIT"",""termination"":""WORK_LIMIT"",""variable_count"":183519,""work_limit_tiers_attempted"":[60.0],""zero_actuation_objective"":0.6015037070264305}]",False
