aidc_id,slot,p_min_kw,p_max_kw,wetbulb_c,rh_pct,slope,intercept_kw,maximum_error_kw,maximum_error_at_kw,minimum_conservatism_kw
AIDC02,13,28.896620064070184,65.11657126140786,11.795992904158824,79.15963529118339,1.0000001005476329,4.982286824464268,2.2945769586613096e-06,55.9829394383067,0.0
AIDC02,14,29.07223366417314,65.2921848615108,11.747638765113667,79.32907827098049,1.0000001053216103,4.9822866680673386,2.4014452648657425e-06,56.14797760442332,0.0
AIDC02,15,33.31940508465437,69.53935628199204,11.69928462606851,79.49852125077757,1.0000002848411866,4.9822802406837,6.489044253044085e-06,60.38454142648446,-1.4210854715202004e-14
AIDC02,16,31.776806499631846,67.99675769696952,11.650930487023352,79.66796423057467,1.0000001996189913,4.982283387530199,4.543611623830657e-06,58.83131822200387,0.0
AIDC02,17,33.47554343594173,69.6954946332794,11.586950783926426,79.63103487808094,1.000000298496851,4.982279739287264,6.786339454833978e-06,60.51594945134643,0.0
AIDC02,18,30.223105904473165,66.44305710181084,11.5229710808295,79.59410552558721,1.0000001417876876,4.982285445115117,3.21979529616101e-06,57.249368883900445,0.0
AIDC02,19,33.397804051870196,69.61775524920787,11.458991377732573,79.55717617309348,1.0000002975632745,4.982279793785317,6.7493191124867735e-06,60.40986668494857,0.0
AIDC02,20,31.721668469380482,67.94161966671815,11.395011674635647,79.52024682059975,1.00000020394995,4.982283261352446,4.620537644939304e-06,58.71949282253135,0.0
AIDC02,21,32.10908812359164,68.32903932092931,11.33395674885507,79.03975564377532,1.0000002260047158,4.982282474420394,5.114407812811805e-06,59.093277519135526,-1.4210854715202004e-14
AIDC02,22,32.09433040834422,68.31428160568188,11.272901823074491,78.55926446695089,1.000000228338798,4.98228240291418,5.161357336191941e-06,59.06484269859172,0.0
AIDC02,23,31.95903298133152,68.1789841786692,11.211846897293913,78.07877329012646,1.0000002244502748,4.982282558094042,5.067667423475086e-06,58.91582536055735,0.0
AIDC02,24,31.654364319797782,67.87431551713546,11.150791971513335,77.59828211330203,1.0000002123343072,4.9822830099330915,4.78860759045574e-06,58.59739387375241,0.0
AIDC02,25,29.148300815446802,65.36825201278447,11.107176926867304,77.05804542175304,1.0000001217899237,4.9822861804174075,2.744368927665164e-06,56.08147512935071,0.0
AIDC02,26,31.46499678263096,67.68494797996863,11.06356188222127,76.51780873020405,1.0000002085699735,4.98228316861864,4.695950067912236e-06,58.38828738688608,0.0
AIDC02,27,23.614558357489063,59.83450955482674,11.019946837575237,75.97757203865505,1.0000000358604348,4.982288882727396,8.067270442779773e-07,50.52795214669307,0.0
AIDC02,28,29.982072150011447,66.20202334734913,10.976331792929205,75.43733534710606,1.0000001531082388,4.982285140268328,3.441497021583473e-06,56.885536539092,0.0
AIDC02,29,30.77934812217329,66.99929931951095,11.051161861033407,73.07305108624931,1.0000001869819635,4.982283975882758,4.2089037322057266e-06,57.699826298922446,0.0
AIDC02,30,33.234621708112066,69.45457290544974,11.125991929137607,70.70876682539254,1.0000003331112788,4.982278661608937,7.508875739858922e-06,60.172044094767415,0.0
AIDC02,31,30.675343838440064,66.89529503577774,11.200821997241807,68.34448256453578,1.0000001901129354,4.982283899211986,4.291506435549763e-06,57.62965535028805,0.0
AIDC02,32,10.984755385410743,47.204706582748415,11.275652065346009,65.98019830367903,1.00000000215375,4.982289705553503,4.8685770082101953e-08,37.9558921813213,0.0
AIDC02,33,22.712475950829756,58.93242714816743,11.399738005905421,62.87949534745568,1.0000000318190743,4.982289006781386,7.209323058532391e-07,49.71135994139067,0.0
AIDC02,34,32.582549431649134,68.8025006289868,11.523823946464834,59.77879239123233,1.0000003154676622,4.982279453092232,7.1639281600255345e-06,59.608995264336926,0.0
AIDC02,35,26.035883588871453,62.25583478620912,11.647909887024248,56.67808943500898,1.000000070625724,4.982287890952939,1.6074543580657519e-06,53.08973502137505,0.0
AIDC02,36,30.788719998793418,67.00867119613109,11.77199582758366,53.57738647878563,1.0000002181475356,4.9822830143703385,4.976165364212193e-06,57.86979028926959,0.0
AIDC02,37,33.2501174648047,69.47006866214238,11.903876745206132,51.30845405230208,1.0000003935205262,4.98227664743915,8.997676360422702e-06,60.359927762738366,0.0
AIDC02,38,32.33316553834484,68.55311673568252,12.035757662828605,49.03952162581854,1.0000003214347946,4.9822793384023,7.366535186292822e-06,59.47153228475649,0.0
AIDC02,39,32.50563962655923,68.72559082389691,12.167638580451076,46.770589199334985,1.0000003393792296,4.9822786996770105,7.795642147812032e-06,59.6723693775363,0.0
AIDC02,40,33.82859927074991,70.04855046808758,12.299519498073547,44.50165677285144,1.0000004721239941,4.982273760841004,1.0869460268736475e-05,61.02349952061083,0.0
AIDC02,41,33.75778539641695,69.97773659375463,12.402751125870601,43.69366579466844,1.00000046396551,4.982274069524095,1.0700435012722664e-05,60.97460984501943,0.0
AIDC02,42,33.69214757859331,69.91209877593099,12.505982753667656,42.88567481648544,1.0000004564480554,4.982274353106611,1.0545433596576004e-05,60.93078251044068,0.0
AIDC02,43,33.166314771804345,69.38626596914202,12.60921438146471,42.07768383830244,1.0000004015657098,4.982276412961831,9.293529402043532e-06,60.42664891756735,0.0
AIDC02,44,33.25846255905026,69.47841375638794,12.712446009261765,41.26969286011944,1.00000041022089,4.9822760880608925,9.510129657996913e-06,60.54038170366667,-1.4210854715202004e-14
AIDC02,45,33.448360339832625,69.6683115371703,12.87208992909832,40.19821375410959,1.0000004281215826,4.982275411373024,9.951190449442038e-06,60.76344095324994,0.0
AIDC02,46,33.562063325927696,69.78201452326536,13.031733848934877,39.12673464809973,1.0000004387522146,4.9822750058320935,1.0224730189634101e-05,60.91004250332553,0.0
AIDC02,47,28.486199581524637,64.70615077886231,13.191377768771433,38.055255542089874,1.000000123757499,4.982286204360662,2.891442477448436e-06,55.86682784909155,0.0
AIDC02,48,33.66012512317634,69.88007632051401,13.35102168860799,36.98377643608002,1.0000004466390315,4.982274697132276,1.0461541393169682e-05,61.07312398950205,0.0
AIDC02,49,33.28769494747053,69.5076461448082,13.390009963157981,36.11248516031522,1.0000004096916608,4.982276093187387,9.602001298958385e-06,60.708564412884485,0.0
AIDC02,50,31.52780716211522,67.74775835945289,13.428998237707972,35.24119388455042,1.000000265141907,4.982281370924454,6.217959629850611e-06,58.95653562226185,0.0
AIDC02,51,33.18657182004633,69.406523017384,13.467986512257964,34.369902608785615,1.0000004049442504,4.98227629209871,9.502297700691997e-06,60.623134820548245,0.0
AIDC02,52,33.90939052411845,70.12934172145611,13.506974786807955,33.49861133302082,1.0000004891861205,4.982273143114796,1.1486047867492744e-05,61.35377484518712,0.0
AIDC02,53,33.933815194241866,70.15376639157954,13.544213667155788,32.982320207922356,1.0000004935763218,4.982272982180255,1.1595818392606816e-05,61.38565836510705,-1.4210854715202004e-14
AIDC02,54,33.05088619837353,69.2708373957112,13.58145254750362,32.4660290828239,1.0000003959461072,4.982276644337645,9.307501059652168e-06,60.51017789156931,0.0
AIDC02,55,33.5747468133554,69.79469801069307,13.61869142785145,31.94973795772544,1.0000004532003604,4.982274514814733,1.0659488253850213e-05,61.0414683328779,0.0
AIDC02,56,30.434430151666167,66.65438134900384,13.655930308199283,31.43344683262698,1.000000204943569,4.982283492613771,4.823130105080509e-06,57.90857787587221,0.0
AIDC02,57,32.14258066018939,68.36253185752706,13.67508974356955,31.457788334406608,1.0000003151943235,4.98227959919717,7.419942079422981e-06,59.62053611868403,0.0
AIDC02,58,32.83885425168319,69.05880544902087,13.694249178939817,31.48212983618624,1.0000003751623012,4.9822774106674075,8.834228083287599e-06,60.32061550090776,0.0
AIDC02,59,33.51811407945094,69.7380652767886,13.713408614310085,31.50647133796587,1.0000004447374,4.982274824051871,1.0475630247697154e-05,61.003677230655214,0.0
AIDC02,60,33.73796145156763,69.9579126489053,13.732568049680353,31.530812839745497,1.0000004691991085,4.982273901065973,1.1055047636432391e-05,61.22732439447226,0.0
AIDC02,61,33.579028616318965,69.79897981365664,13.710003294846683,31.908666930321818,1.0000004495137447,4.982274636595385,1.0587584696963859e-05,61.06391573386763,0.0
AIDC02,62,33.70993629757073,69.9298874949084,13.687438540013012,32.286521020898135,1.0000004635743922,4.982274103832857,1.0914995314692533e-05,61.19034152446048,-1.4210854715202004e-14
AIDC02,63,32.76946039923173,68.9894115965694,13.664873785179342,32.664375111474456,1.000000364290521,4.982277792938888,8.574365537583617e-06,60.24538247022787,0.0
AIDC02,64,33.53529105660483,69.7552422539425,13.642309030345672,33.04222920205078,1.0000004413234354,4.982274930932533,1.038390564644942e-05,61.006719235754986,0.0
AIDC02,65,33.75004686018447,69.96999805752213,13.617742722919205,34.00883921142615,1.000000461450648,4.982274156952862,1.0853380416619984e-05,61.21657894463479,0.0
AIDC02,66,33.189893919233995,69.40984511657166,13.593176415492739,34.97544922080152,1.000000396585359,4.982276568077069,9.324213422701177e-06,60.6515267705865,0.0
AIDC02,67,32.28037557769926,68.50032677503694,13.56861010806627,35.942059230176895,1.0000003121343948,4.982279654576985,7.335886706982819e-06,59.737103910816884,0.0
AIDC02,68,33.70135790518241,69.92130910252008,13.544043800639804,36.90866923955227,1.000000442576923,4.982274815466816,1.0397639286452431e-05,61.153168750572235,-1.4210854715202004e-14
AIDC02,69,33.706440450263194,69.92639164760087,13.40133068520794,38.631712267930865,1.0000004400402729,4.982274898804292,1.0315113428305267e-05,61.12959104916783,0.0
AIDC02,70,33.92577056029162,70.14572175762929,13.258617569776074,40.354755296309456,1.0000004615230396,4.982274073664357,1.0794426785309952e-05,61.32005740644922,0.0
AIDC02,71,33.77618010368951,69.99613130102719,13.11590445434421,42.07779832468805,1.0000004414615666,4.982274820323482,1.030178748351318e-05,61.14139984141188,0.0
AIDC02,72,33.90400380274212,70.12395500007979,12.973191338912347,43.800841353066645,1.0000004523464459,4.982274395018251,1.053156664454491e-05,61.23994864188752,0.0
AIDC02,73,33.6762173322016,69.89616852953927,13.030138419954621,46.63964734031369,1.0000004098681563,4.98227592831752,9.551367739391026e-06,61.02386998284945,0.0
