date,model,phase,reserve_nomination_GPU_h,reserve_shortfall_GPU_h,lower_boundary_MAE_GPU_h,upper_boundary_MAE_GPU_h,normalized_boundary_score,hausdorff_boundary_proxy_GPU_h,simultaneous_inner_coverage,nonempty_set,safe_width_GPU_h,reference_width_GPU_h,capture_ratio
2025-02-13,BL3_DIRECT_QUANTILE_LIGHTGBM,CALIBRATED_EVALUATION,0.0,0.0,6213.442741648201,6185.800820977442,297.7652633910928,7639.57516845882,True,False,0.0,25171.30388888889,0.0
2025-02-14,BL3_DIRECT_QUANTILE_LIGHTGBM,CALIBRATED_EVALUATION,0.0,0.0,6239.0919752982845,6166.250917926235,558.4054457905117,8241.719585251092,True,False,0.0,1607.5138888888887,0.0
2025-02-15,BL3_DIRECT_QUANTILE_LIGHTGBM,CALIBRATED_EVALUATION,0.0,0.0,6246.922249380615,6153.891671054366,12400.81392043498,8171.230325609848,True,False,0.0,60.622222222222206,0.0
2025-02-16,BL3_DIRECT_QUANTILE_LIGHTGBM,CALIBRATED_EVALUATION,0.0,0.0,6235.578704279866,6162.889699439723,12398.468403719588,7891.508072286907,True,False,0.0,406.20666666666665,0.0
2025-02-17,BL3_DIRECT_QUANTILE_LIGHTGBM,CALIBRATED_EVALUATION,0.0,0.0,6230.252996218018,6163.293099608582,12393.546095826601,7770.517997285361,True,False,0.0,24.262222222222224,0.0
2025-02-18,BL3_DIRECT_QUANTILE_LIGHTGBM,CALIBRATED_EVALUATION,0.0,0.0,6214.903275729564,6163.758034864529,12378.661310594092,7396.17699754816,True,False,0.0,403.7388888888888,0.0
2025-02-19,BL3_DIRECT_QUANTILE_LIGHTGBM,CALIBRATED_EVALUATION,0.0,0.0,6226.890461061361,6163.085620785205,11800.723004300058,7699.371186541318,True,False,0.0,243.28444444444446,0.0
2025-02-20,BL3_DIRECT_QUANTILE_LIGHTGBM,CALIBRATED_EVALUATION,0.0,0.0,6231.578555383205,6170.2462542658195,975.1967048575333,7930.706906786157,True,False,0.0,5235.373333333333,0.0
2025-02-21,BL3_DIRECT_QUANTILE_LIGHTGBM,CALIBRATED_EVALUATION,0.0,0.0,6220.195070904441,6173.176359625433,678.9792132737706,7682.127086604065,True,False,0.0,7514.5266666666685,0.0
2025-02-22,BL3_DIRECT_QUANTILE_LIGHTGBM,CALIBRATED_EVALUATION,0.0,0.0,6223.503196013161,6167.936060880973,1310.8037512675583,7681.227335081421,True,False,0.0,3901.1694444444447,0.0
2025-02-23,BL3_DIRECT_QUANTILE_LIGHTGBM,CALIBRATED_EVALUATION,0.0,0.0,6237.458199837085,6170.018380259143,959.7607993261604,8074.854352413764,True,False,0.0,5520.88,0.0
2025-02-24,BL3_DIRECT_QUANTILE_LIGHTGBM,CALIBRATED_EVALUATION,0.0,0.0,6216.765515663354,6166.5404082158375,1058.7447688603634,7566.727147667537,True,False,0.0,4813.008888888889,0.0
2025-02-25,BL3_DIRECT_QUANTILE_LIGHTGBM,CALIBRATED_EVALUATION,0.0,0.0,6222.8646664233,6173.316466382285,529.5455811614042,7833.40920982247,True,False,0.0,9632.535555555556,0.0
2025-02-26,BL3_DIRECT_QUANTILE_LIGHTGBM,CALIBRATED_EVALUATION,0.0,0.0,6220.329041680233,6167.6730856933555,1405.1677049615919,7632.668981004766,True,False,0.0,1140.776111111111,0.0
2025-02-27,BL3_DIRECT_QUANTILE_LIGHTGBM,CALIBRATED_EVALUATION,0.0,0.0,6193.741677699142,6225.606043954012,112.13678804405373,7709.490171495451,True,False,0.0,43187.60499999996,0.0
2025-02-28,BL3_DIRECT_QUANTILE_LIGHTGBM,CALIBRATED_EVALUATION,0.0,0.0,6177.9841596692295,6295.374231446087,43.9265487315345,9624.044971572259,True,False,0.0,116764.24833333328,0.0
2025-03-01,BL3_DIRECT_QUANTILE_LIGHTGBM,CALIBRATED_EVALUATION,0.0,0.0,6166.691985594414,6313.182755381509,39.04407436888713,10968.150721094038,True,False,0.0,126798.1816666667,0.0
2025-03-02,BL3_DIRECT_QUANTILE_LIGHTGBM,CALIBRATED_EVALUATION,0.0,0.0,6200.589405901106,6221.5046744067795,81.57287374046086,8400.84101291492,True,False,0.0,62657.2488888889,0.0
2025-03-03,BL3_DIRECT_QUANTILE_LIGHTGBM,CALIBRATED_EVALUATION,0.0,0.0,6217.19890244673,6163.277382015991,12380.476284462722,7367.685813384266,True,False,0.0,11.591111111111111,0.0
2025-03-04,BL3_DIRECT_QUANTILE_LIGHTGBM,CALIBRATED_EVALUATION,0.0,0.0,6202.123597126837,6175.5812443477125,529.239550577938,7190.06824829962,True,False,0.0,10119.807222222222,0.0
2025-03-05,BL3_DIRECT_QUANTILE_LIGHTGBM,CALIBRATED_EVALUATION,0.0,0.0,6249.785129466427,6162.727964022404,12412.513093488831,8102.209552647333,True,False,0.0,240.48722222222221,0.0
2025-03-06,BL3_DIRECT_QUANTILE_LIGHTGBM,CALIBRATED_EVALUATION,0.0,0.0,6191.103783032452,6185.737138321953,273.7419446940797,7257.001804270765,True,False,0.0,5404.682777777778,0.0
2025-03-07,BL3_DIRECT_QUANTILE_LIGHTGBM,CALIBRATED_EVALUATION,0.0,0.0,6175.591748141598,6214.144967675398,127.31537609406335,7408.063722276691,True,False,0.0,26451.140555555558,0.0
2025-03-08,BL3_DIRECT_QUANTILE_LIGHTGBM,CALIBRATED_EVALUATION,0.0,0.0,6201.626926050971,6167.980230244234,786.7704414044244,7188.659819983596,True,False,0.0,1711.9216666666666,0.0
2025-03-09,BL3_DIRECT_QUANTILE_LIGHTGBM,CALIBRATED_EVALUATION,0.0,0.0,6229.614027160119,6160.979274735892,12390.593301896011,7645.253195484408,True,False,0.0,28.424444444444447,0.0
2025-03-10,BL3_DIRECT_QUANTILE_LIGHTGBM,CALIBRATED_EVALUATION,0.0,0.0,6187.303137700062,6168.18596958839,1177.4483748117455,6807.861309848165,True,False,0.0,2391.5955555555556,0.0
2025-03-11,BL3_DIRECT_QUANTILE_LIGHTGBM,CALIBRATED_EVALUATION,0.0,0.0,6183.899350993149,6190.813458549446,231.37352122676376,6826.464763625401,True,False,0.0,11960.382222222222,0.0
2025-03-12,BL3_DIRECT_QUANTILE_LIGHTGBM,CALIBRATED_EVALUATION,0.0,0.0,6211.292155321602,6164.620399083228,2825.3590607084875,7281.15516542661,True,False,0.0,856.4772222222225,0.0
2025-03-13,BL3_DIRECT_QUANTILE_LIGHTGBM,CALIBRATED_EVALUATION,0.0,0.0,6217.316118286906,6170.968337594261,748.9619415528806,7547.140051357004,True,False,0.0,1954.238888888889,0.0
2025-03-14,BL3_DIRECT_QUANTILE_LIGHTGBM,CALIBRATED_EVALUATION,0.0,0.0,6228.6067183178875,6168.988948951286,1119.715834341911,7713.455190952238,True,False,0.0,7826.774444444445,0.0
2025-03-15,BL3_DIRECT_QUANTILE_LIGHTGBM,CALIBRATED_EVALUATION,0.0,0.0,6207.986847432515,6192.863320233076,158.55674846948185,7379.128183843614,True,False,0.0,29512.94000000001,0.0
2025-03-16,BL3_DIRECT_QUANTILE_LIGHTGBM,CALIBRATED_EVALUATION,0.0,0.0,6181.28910977213,6176.771223940099,409.27042084927945,6877.6242031229585,True,False,0.0,6493.996111111105,0.0
2025-03-17,BL3_DIRECT_QUANTILE_LIGHTGBM,CALIBRATED_EVALUATION,0.0,0.0,6159.7144876107595,6206.039417555149,156.4873826576691,7249.082620687821,True,False,0.0,29780.03777777779,0.0
2025-03-18,BL3_DIRECT_QUANTILE_LIGHTGBM,CALIBRATED_EVALUATION,0.0,0.0,6180.025236528259,6218.152317635642,117.76214556166558,7206.037650260855,True,False,0.0,36667.96722222224,0.0
2025-03-19,BL3_DIRECT_QUANTILE_LIGHTGBM,CALIBRATED_EVALUATION,0.0,0.0,6105.2107068545365,6276.825932438661,57.98224533246758,7933.254737870448,True,False,0.0,60676.722777777744,0.0
2025-03-20,BL3_DIRECT_QUANTILE_LIGHTGBM,CALIBRATED_EVALUATION,0.0,0.0,6060.903520612641,6317.331472550221,41.641141724464845,8567.433125241892,True,False,0.0,59171.340000000026,0.0
2025-03-21,BL3_DIRECT_QUANTILE_LIGHTGBM,CALIBRATED_EVALUATION,0.0,0.0,6147.59339756307,6294.384051626561,41.26280171712794,9240.719281569574,True,False,0.0,101439.5411111111,0.0
2025-03-22,BL3_DIRECT_QUANTILE_LIGHTGBM,CALIBRATED_EVALUATION,0.0,0.0,6152.7606169240835,6294.466307450024,33.5631325502165,8772.689136619882,True,False,0.0,123492.94111111108,0.0
2025-03-23,BL3_DIRECT_QUANTILE_LIGHTGBM,CALIBRATED_EVALUATION,0.0,0.0,6224.461494600299,6205.431018565606,70.24188624648042,8168.943512611897,True,False,0.0,70287.55611111113,0.0
2025-03-24,BL3_DIRECT_QUANTILE_LIGHTGBM,CALIBRATED_EVALUATION,0.0,0.0,6157.482518049674,6287.750459334691,43.69239300046982,8426.199166804188,True,False,0.0,83301.48388888894,0.0
2025-03-25,BL3_DIRECT_QUANTILE_LIGHTGBM,CALIBRATED_EVALUATION,0.0,0.0,6217.858190094525,6210.2688816256,73.87490300625124,7663.03698201485,True,False,0.0,67414.48944444439,0.0
2025-03-26,BL3_DIRECT_QUANTILE_LIGHTGBM,CALIBRATED_EVALUATION,0.0,0.0,6171.2557219605505,6238.872173940088,69.74433656339335,8191.175596771208,True,False,0.0,83496.71055555549,0.0
2025-03-27,BL3_DIRECT_QUANTILE_LIGHTGBM,CALIBRATED_EVALUATION,0.0,0.0,6251.079991101129,6152.607637816017,567.8282206871528,8127.1220006267895,True,False,0.0,5648.717222222223,0.0
2025-03-28,BL3_DIRECT_QUANTILE_LIGHTGBM,CALIBRATED_EVALUATION,0.0,0.0,6281.33898707175,6134.642264283741,12415.98125135549,8799.462229485089,True,False,0.0,0.0,0.0
2025-03-29,BL3_DIRECT_QUANTILE_LIGHTGBM,CALIBRATED_EVALUATION,0.0,0.0,6153.018571255731,6322.051439066325,41.59273999699633,10930.982803869922,True,False,0.0,121516.04499999963,0.0
2025-03-30,BL3_DIRECT_QUANTILE_LIGHTGBM,CALIBRATED_EVALUATION,0.0,0.0,6218.901936757756,6232.4457568134,60.35206795030365,7837.939072967996,True,False,0.0,73103.14333333333,0.0
2025-03-31,BL3_DIRECT_QUANTILE_LIGHTGBM,CALIBRATED_EVALUATION,0.0,0.0,6126.711114002977,6275.713698946216,59.1201199316407,8204.685096878604,True,False,0.0,62561.06944444442,0.0
2024-12-01,FULL_SAFE_FLEX_RAW,CALIBRATED_EVALUATION,0.0,0.0,5585.380018766102,5735.012938123136,49.42607152854138,8224.80882863767,True,False,0.0,67768.9122222222,0.0
2024-12-02,FULL_SAFE_FLEX_RAW,CALIBRATED_EVALUATION,0.0,0.0,5582.729490289727,5692.086439735188,43.06917178840934,8609.170005146501,True,False,0.0,100403.55611111087,0.0
2024-12-03,FULL_SAFE_FLEX_RAW,CALIBRATED_EVALUATION,0.0,0.0,5654.248950798291,5712.093011675534,58.86202472093681,7643.484839768921,True,False,0.0,68041.2077777778,0.0
2024-12-04,FULL_SAFE_FLEX_RAW,CALIBRATED_EVALUATION,0.0,0.0,5760.182199524055,5750.477098513422,37.95820506961516,10363.502052683634,True,False,0.0,126901.65777777761,0.0
2024-12-05,FULL_SAFE_FLEX_RAW,CALIBRATED_EVALUATION,0.0,0.0,5689.730979283544,5689.988724255778,43.91822495347217,8456.335941713969,True,False,0.0,96662.61500000012,0.0
2024-12-06,FULL_SAFE_FLEX_RAW,CALIBRATED_EVALUATION,0.0,0.0,5762.531454464127,5638.979346724721,92.58661645852995,8498.266986283357,True,False,0.0,50608.92111111112,0.0
2024-12-07,FULL_SAFE_FLEX_RAW,CALIBRATED_EVALUATION,0.0,0.0,5836.3173768070465,5590.571997539199,11426.889374346247,11122.316731219355,True,False,0.0,46.59777777777778,0.0
2024-12-08,FULL_SAFE_FLEX_RAW,CALIBRATED_EVALUATION,0.0,0.0,5839.231513152269,5589.567235998957,11428.798749151225,11184.006993004976,True,False,0.0,27.546666666666667,0.0
2024-12-09,FULL_SAFE_FLEX_RAW,CALIBRATED_EVALUATION,0.0,0.0,5779.862436557243,5521.748381287597,11301.610817844841,9747.074019479944,True,False,0.0,13.824444444444445,0.0
2024-12-10,FULL_SAFE_FLEX_RAW,CALIBRATED_EVALUATION,0.0,0.0,5838.613217202918,5589.7836603252545,11428.396877528172,11168.351317041655,True,False,0.0,0.0,0.0
2024-12-11,FULL_SAFE_FLEX_RAW,CALIBRATED_EVALUATION,0.0,0.0,5842.193350538301,5566.197639629836,11408.390990168136,11254.982290147043,True,False,0.0,0.0,0.0
2024-12-12,FULL_SAFE_FLEX_RAW,CALIBRATED_EVALUATION,0.0,0.0,5915.264669854567,5571.387471902463,11486.65214175703,13023.139759563266,True,False,0.0,0.0,0.0
2024-12-13,FULL_SAFE_FLEX_RAW,CALIBRATED_EVALUATION,0.0,0.0,5915.205123572779,5579.744043627534,11494.949167200313,13025.339584280604,True,False,0.0,27.08222222222231,0.0
2024-12-14,FULL_SAFE_FLEX_RAW,CALIBRATED_EVALUATION,0.0,0.0,5950.123085340392,5605.085076892665,1239.633282195326,13870.226907075858,True,False,0.0,3633.9200000000005,0.0
2024-12-15,FULL_SAFE_FLEX_RAW,CALIBRATED_EVALUATION,0.0,0.0,5867.16346098345,5654.542177841601,119.7183288371519,11704.575278612472,True,False,0.0,41796.44666666667,0.0
2024-12-16,FULL_SAFE_FLEX_RAW,CALIBRATED_EVALUATION,0.0,0.0,5812.901592467832,5602.621638193619,1986.8052905583845,10612.477597909347,True,False,0.0,768.3033333333333,0.0
2024-12-17,FULL_SAFE_FLEX_RAW,CALIBRATED_EVALUATION,0.0,0.0,5690.846910291187,5614.456129398634,1022.4874621365531,7724.886926349498,True,False,0.0,388.8,0.0
2024-12-18,FULL_SAFE_FLEX_RAW,CALIBRATED_EVALUATION,0.0,0.0,5698.788374621727,5705.107470640918,61.18775454681352,9685.310293346482,True,False,0.0,17622.403333333335,0.0
2024-12-19,FULL_SAFE_FLEX_RAW,CALIBRATED_EVALUATION,0.0,0.0,5798.721592194377,5635.311706953237,243.2738795039339,9887.13674675635,True,False,0.0,20248.404444444463,0.0
2024-12-20,FULL_SAFE_FLEX_RAW,CALIBRATED_EVALUATION,0.0,0.0,5701.928249351889,5612.864457427184,1462.3320709910236,7951.228367709367,True,False,0.0,779.9727777777778,0.0
2024-12-21,FULL_SAFE_FLEX_RAW,CALIBRATED_EVALUATION,0.0,0.0,5827.691248569086,5607.8373515431485,11435.528600112235,10904.064855522407,True,False,0.0,0.0,0.0
2024-12-22,FULL_SAFE_FLEX_RAW,CALIBRATED_EVALUATION,0.0,0.0,5809.754383848482,5607.758862064174,11417.513245912654,10470.034080788797,True,False,0.0,0.0,0.0
2024-12-23,FULL_SAFE_FLEX_RAW,CALIBRATED_EVALUATION,0.0,0.0,5819.94090735358,5608.860296065301,11428.80120341888,10716.524465682034,True,False,0.0,0.0,0.0
2024-12-24,FULL_SAFE_FLEX_RAW,CALIBRATED_EVALUATION,0.0,0.0,5772.331962129929,5640.8119812504865,204.113436965355,9185.908118173178,True,False,0.0,23004.51555555555,0.0
2024-12-25,FULL_SAFE_FLEX_RAW,CALIBRATED_EVALUATION,0.0,0.0,5781.199535755722,5608.915087731967,11390.114623487689,9780.058867171283,True,False,0.0,40.41333333333333,0.0
2024-12-26,FULL_SAFE_FLEX_RAW,CALIBRATED_EVALUATION,0.0,0.0,5689.812654830827,5727.234519541381,54.28611727007724,8789.081465649298,True,False,0.0,76135.6261111111,0.0
2024-12-27,FULL_SAFE_FLEX_RAW,CALIBRATED_EVALUATION,0.0,0.0,5788.540472813481,5708.456526551089,60.77294566986199,9257.041587630687,True,False,0.0,69321.65722222223,0.0
2024-12-28,FULL_SAFE_FLEX_RAW,CALIBRATED_EVALUATION,0.0,0.0,5663.4641923647105,5664.945875347708,107.67596681251715,8038.421959918534,True,False,0.0,20052.90833333334,0.0
2024-12-29,FULL_SAFE_FLEX_RAW,CALIBRATED_EVALUATION,0.0,0.0,5752.787739326279,5613.181692091534,1399.7136187606015,9152.889614337711,True,False,0.0,1505.0344444444443,0.0
2024-12-30,FULL_SAFE_FLEX_RAW,CALIBRATED_EVALUATION,0.0,0.0,5584.5550339813335,5673.317998436027,63.04751000461819,8121.515368762575,True,False,0.0,83853.38527777762,0.0
2024-12-31,FULL_SAFE_FLEX_RAW,CALIBRATED_EVALUATION,0.0,0.0,5707.220257029041,5752.27468331623,38.74095266164729,8984.024787939758,True,False,0.0,103024.17111111112,0.0
2025-01-01,FULL_SAFE_FLEX_RAW,CALIBRATED_EVALUATION,0.0,0.0,5915.936935489632,5718.582113145012,56.173278493959224,11389.556622766138,True,False,0.0,85375.84333333327,0.0
2025-01-02,FULL_SAFE_FLEX_RAW,CALIBRATED_EVALUATION,0.0,0.0,5570.8648756670855,5860.2934202095985,25.33369505355004,11124.161348931975,True,False,0.0,150465.06000000006,0.0
2025-01-03,FULL_SAFE_FLEX_RAW,CALIBRATED_EVALUATION,0.0,0.0,5713.726220769841,5575.022156916737,235.84838795988384,8101.046052030933,True,False,0.0,14264.290555555555,0.0
2025-01-04,FULL_SAFE_FLEX_RAW,CALIBRATED_EVALUATION,0.0,0.0,5824.806698988964,5720.580098663186,58.313850179154414,9354.460016981277,True,False,0.0,78178.4244444445,0.0
2025-01-05,FULL_SAFE_FLEX_RAW,CALIBRATED_EVALUATION,0.0,0.0,5701.959246945472,5688.806235880116,81.41798976743897,8005.880018287524,True,False,0.0,57562.86333333336,0.0
2025-01-06,FULL_SAFE_FLEX_RAW,CALIBRATED_EVALUATION,0.0,0.0,5890.869539358182,5608.91080995419,11499.780349312372,12118.09944478811,True,False,0.0,36.92,0.0
2025-01-07,FULL_SAFE_FLEX_RAW,CALIBRATED_EVALUATION,0.0,0.0,5627.0689157535735,5695.29843659385,75.88023259433068,8295.458351620853,True,False,0.0,68148.3438888888,0.0
2025-01-08,FULL_SAFE_FLEX_RAW,CALIBRATED_EVALUATION,0.0,0.0,5670.982957533413,5778.190854910747,37.58722393353116,9342.827493900593,True,False,0.0,112269.10499999998,0.0
2025-01-09,FULL_SAFE_FLEX_RAW,CALIBRATED_EVALUATION,0.0,0.0,5765.574200320092,5693.303687717346,48.53779969413622,8268.847316941868,True,False,0.0,88687.17888888894,0.0
2025-01-10,FULL_SAFE_FLEX_RAW,CALIBRATED_EVALUATION,0.0,0.0,5743.814273466657,5763.277809754604,35.803339145642845,9572.434852709997,True,False,0.0,123517.95555555561,0.0
2025-01-11,FULL_SAFE_FLEX_RAW,CALIBRATED_EVALUATION,0.0,0.0,5842.104833988889,5678.536237940336,55.837444151614136,9926.472911768686,True,False,0.0,84360.92000000007,0.0
2025-01-12,FULL_SAFE_FLEX_RAW,CALIBRATED_EVALUATION,0.0,0.0,5754.197762496957,5815.663776199262,28.04963740004771,11082.491411841083,True,False,0.0,159456.52444444457,0.0
2025-01-13,FULL_SAFE_FLEX_RAW,CALIBRATED_EVALUATION,0.0,0.0,5745.490847731248,5789.215573256338,32.85000315886958,10621.963855598486,True,False,0.0,136768.3733333333,0.0
2025-01-14,FULL_SAFE_FLEX_RAW,CALIBRATED_EVALUATION,0.0,0.0,5798.7353231912075,5662.952927007322,88.54562473269513,10728.578806349666,True,False,0.0,46405.7438888889,0.0
2025-01-15,FULL_SAFE_FLEX_RAW,CALIBRATED_EVALUATION,0.0,0.0,5887.080357379657,5619.374944571608,160.0794562800383,12402.125683296781,True,False,0.0,22939.209444444445,0.0
2025-01-16,FULL_SAFE_FLEX_RAW,CALIBRATED_EVALUATION,0.0,0.0,5723.360823616967,5668.068604784022,75.95823560725461,8036.638574941974,True,False,0.0,47054.86833333335,0.0
2025-01-17,FULL_SAFE_FLEX_RAW,CALIBRATED_EVALUATION,0.0,0.0,5774.777240855403,5619.0152030824165,567.3251981284869,9585.502957070004,True,False,0.0,5123.758333333335,0.0
2025-01-18,FULL_SAFE_FLEX_RAW,CALIBRATED_EVALUATION,0.0,0.0,5758.614575883533,5625.719051847849,374.6530812399738,8916.499336154417,True,False,0.0,14065.343333333332,0.0
2025-01-19,FULL_SAFE_FLEX_RAW,CALIBRATED_EVALUATION,0.0,0.0,5781.450353007196,5650.226487129485,159.75770436071474,9960.174453405749,True,False,0.0,36658.548888888894,0.0
2025-01-20,FULL_SAFE_FLEX_RAW,CALIBRATED_EVALUATION,0.0,0.0,5738.546005761868,5786.623723648669,32.50114895461953,10634.885194428209,True,False,0.0,148335.12,0.0
2025-01-21,FULL_SAFE_FLEX_RAW,CALIBRATED_EVALUATION,0.0,0.0,5820.862366522269,5786.493553471437,32.971040878395044,10239.42544125226,True,False,0.0,132405.32944444436,0.0
2025-01-22,FULL_SAFE_FLEX_RAW,CALIBRATED_EVALUATION,0.0,0.0,5806.05924224364,5701.005899901613,56.54164051739368,9856.455187703861,True,False,0.0,72931.09166666662,0.0
2025-01-23,FULL_SAFE_FLEX_RAW,CALIBRATED_EVALUATION,0.0,0.0,5808.145331993991,5651.276971753205,87.7159549447693,9666.221134903277,True,False,0.0,53689.336111111144,0.0
2025-01-24,FULL_SAFE_FLEX_RAW,CALIBRATED_EVALUATION,0.0,0.0,5871.058051791492,5648.603950907524,145.1926551702893,11853.091989075048,True,False,0.0,29906.63222222222,0.0
2025-01-25,FULL_SAFE_FLEX_RAW,CALIBRATED_EVALUATION,0.0,0.0,5792.839385711941,5779.824689179138,36.773535002652245,9970.730745479308,True,False,0.0,121767.07166666683,0.0
2025-01-26,FULL_SAFE_FLEX_RAW,CALIBRATED_EVALUATION,0.0,0.0,5853.946567251749,5656.048702860537,91.51394207403551,11917.232437666133,True,False,0.0,26675.74166666666,0.0
2025-01-27,FULL_SAFE_FLEX_RAW,CALIBRATED_EVALUATION,0.0,0.0,5896.260555962098,5585.25824543195,11481.518801394048,12241.897998156424,True,False,0.0,12.088888888888889,0.0
2025-01-28,FULL_SAFE_FLEX_RAW,CALIBRATED_EVALUATION,0.0,0.0,5717.433671450171,5784.488259815969,37.40365908811689,10861.991623045058,True,False,0.0,126325.72777777779,0.0
2025-01-29,FULL_SAFE_FLEX_RAW,CALIBRATED_EVALUATION,0.0,0.0,5754.073895703392,5620.885032863553,497.38021759105976,9209.51168538754,True,False,0.0,3636.631111111111,0.0
2025-01-30,FULL_SAFE_FLEX_RAW,CALIBRATED_EVALUATION,0.0,0.0,5675.6323238934465,5673.265094132027,103.88877188969094,8015.421987114847,True,False,0.0,56516.08666666664,0.0
2025-01-31,FULL_SAFE_FLEX_RAW,CALIBRATED_EVALUATION,0.0,0.0,5695.387565094421,5790.036305295499,34.369131681113416,10501.597817441703,True,False,0.0,126854.57222222221,0.0
2025-02-01,FULL_SAFE_FLEX_RAW,CALIBRATED_EVALUATION,0.0,0.0,5693.607314187555,5711.235432360994,58.21305605796089,8622.564763253948,True,False,0.0,78083.75888888889,0.0
2025-02-02,FULL_SAFE_FLEX_RAW,CALIBRATED_EVALUATION,0.0,0.0,5651.901658162325,5636.154958035429,216.28867548842288,6681.731822286375,True,False,0.0,19269.046666666665,0.0
2025-02-03,FULL_SAFE_FLEX_RAW,CALIBRATED_EVALUATION,0.0,0.0,5766.500479294467,5609.6331760807325,9086.967964182266,9400.404494853641,True,False,0.0,846.2666666666667,0.0
2025-02-04,FULL_SAFE_FLEX_RAW,CALIBRATED_EVALUATION,0.0,0.0,5750.267901128813,5718.327321256288,55.83710108886788,8453.497707480434,True,False,0.0,82785.33611111101,0.0
2025-02-05,FULL_SAFE_FLEX_RAW,CALIBRATED_EVALUATION,0.0,0.0,5832.075369878923,5761.449897484945,37.593140409552205,10150.605433129123,True,False,0.0,123426.91333333359,0.0
2025-02-06,FULL_SAFE_FLEX_RAW,CALIBRATED_EVALUATION,0.0,0.0,5841.099165495198,5785.386914931309,33.47591924500369,10385.66658325888,True,False,0.0,146762.2144444445,0.0
2025-02-07,FULL_SAFE_FLEX_RAW,CALIBRATED_EVALUATION,0.0,0.0,5887.68990626263,5649.184306753725,123.44326669268517,11846.403786018724,True,False,0.0,36938.603333333325,0.0
2025-02-08,FULL_SAFE_FLEX_RAW,CALIBRATED_EVALUATION,0.0,0.0,5855.393240534017,5616.153257388603,843.0231760147999,11673.320678199223,True,False,0.0,2817.4861111111113,0.0
2025-02-09,FULL_SAFE_FLEX_RAW,CALIBRATED_EVALUATION,0.0,0.0,5716.55593813317,5616.071073843078,838.2826718045055,8343.19925474948,True,False,0.0,2599.76,0.0
2025-02-10,FULL_SAFE_FLEX_RAW,CALIBRATED_EVALUATION,0.0,0.0,5682.841655826,5612.4260460653,1810.2415756930593,7447.40945865499,True,False,0.0,2568.5377777777767,0.0
2025-02-11,FULL_SAFE_FLEX_RAW,CALIBRATED_EVALUATION,0.0,0.0,5776.539620185629,5608.963451157893,11385.503071343523,9632.839271573037,True,False,0.0,26.93777777777778,0.0
2025-02-12,FULL_SAFE_FLEX_RAW,CALIBRATED_EVALUATION,0.0,0.0,5748.262857321301,5608.902471991227,11357.165329312527,8953.209710232226,True,False,0.0,21.997777777777777,0.0
2025-02-13,FULL_SAFE_FLEX_RAW,CALIBRATED_EVALUATION,0.0,0.0,5782.625474192023,5634.050814487368,274.1691140253392,9823.42467218413,True,False,0.0,25171.30388888889,0.0
2025-02-14,FULL_SAFE_FLEX_RAW,CALIBRATED_EVALUATION,0.0,0.0,5720.641115461388,5620.247205980425,510.4908307092378,8549.607262608728,True,False,0.0,1607.5138888888887,0.0
2025-02-15,FULL_SAFE_FLEX_RAW,CALIBRATED_EVALUATION,0.0,0.0,5801.550899252283,5608.940884028264,11410.491783280548,10231.904148985523,True,False,0.0,60.622222222222206,0.0
2025-02-16,FULL_SAFE_FLEX_RAW,CALIBRATED_EVALUATION,0.0,0.0,5871.8573203285505,5609.420948843079,11481.27826917163,11910.52740329724,True,False,0.0,406.20666666666665,0.0
2025-02-17,FULL_SAFE_FLEX_RAW,CALIBRATED_EVALUATION,0.0,0.0,5755.091958860707,5608.890476620857,11363.982435481565,9116.696727886123,True,False,0.0,24.262222222222224,0.0
2025-02-18,FULL_SAFE_FLEX_RAW,CALIBRATED_EVALUATION,0.0,0.0,5749.6381183409485,5609.417327604652,11359.0554459456,8979.704902780228,True,False,0.0,403.7388888888888,0.0
2025-02-19,FULL_SAFE_FLEX_RAW,CALIBRATED_EVALUATION,0.0,0.0,5720.438213601215,5609.427499769004,10791.030271260384,8295.041330274009,True,False,0.0,243.28444444444446,0.0
2025-02-20,FULL_SAFE_FLEX_RAW,CALIBRATED_EVALUATION,0.0,0.0,5784.787168470627,5616.127842361597,896.4918406422015,9957.321651054828,True,False,0.0,5235.373333333333,0.0
2025-02-21,FULL_SAFE_FLEX_RAW,CALIBRATED_EVALUATION,0.0,0.0,5738.172821717411,5619.2913747690045,622.2263367269759,8863.742082609679,True,False,0.0,7514.5266666666685,0.0
2025-02-22,FULL_SAFE_FLEX_RAW,CALIBRATED_EVALUATION,0.0,0.0,5843.369088929137,5614.264239352337,1212.022948746951,11306.593317291747,True,False,0.0,3901.1694444444447,0.0
2025-02-23,FULL_SAFE_FLEX_RAW,CALIBRATED_EVALUATION,0.0,0.0,5859.475125683257,5616.282620139375,887.6891570903683,11751.812097276968,True,False,0.0,5520.88,0.0
2025-02-24,FULL_SAFE_FLEX_RAW,CALIBRATED_EVALUATION,0.0,0.0,5781.530880870197,5615.505267363799,974.420924156192,9870.526496604001,True,False,0.0,4813.008888888889,0.0
2025-02-25,FULL_SAFE_FLEX_RAW,CALIBRATED_EVALUATION,0.0,0.0,5722.944508724803,5622.2371571764115,484.64851830473737,8585.749211965864,True,False,0.0,9632.535555555556,0.0
