fold_id,date,model,Q10_total_GPU_h,Q90_total_GPU_h,reference_schedulable_GPU_h,phase,lower_boundary_MAE_GPU_h,upper_boundary_MAE_GPU_h,normalized_boundary_score,hausdorff_boundary_proxy_GPU_h,simultaneous_inner_coverage,nonempty_set,safe_width_GPU_h,reference_width_GPU_h,capture_ratio
1,2024-11-24,BL3_DIRECT_QUANTILE_LIGHTGBM,530.4709655126103,4842.966321450444,4839.512222222235,RAW,113.2736652713476,154.3579546145849,0.9754155323609769,4155.318690015458,False,False,6948.224462621252,108694.34666666698,0.0
1,2024-11-24,FULL_SAFE_FLEX_RAW,144.22243939608495,8369.258302375001,4839.512222222235,RAW,117.06223015831436,155.35731816986205,0.9928657117246412,4285.686768808548,False,False,1876.2958634067115,108694.34666666698,0.0
1,2024-11-25,BL1_LEGACY_B2_B3,0.0,2109.017068753624,4280.39611111111,RAW,94.46583370979958,131.2941888503086,0.9654677839511405,3172.2558333333322,False,False,0.0,82810.13555555553,0.0
1,2024-11-25,BL3_DIRECT_QUANTILE_LIGHTGBM,77.93764193708851,4355.877495594209,4280.39611111111,RAW,86.47558245172641,130.65879826027464,0.9285800337382749,3142.4013716729223,False,False,1014.0439730123468,82810.13555555553,0.0
1,2024-11-25,FULL_SAFE_FLEX_RAW,128.1819127953306,4177.6685443647975,4280.39611111111,RAW,87.08509305106145,130.38601811212627,0.9300200690412901,3123.155014961188,False,False,1669.5208521860056,82810.13555555553,0.0
1,2024-11-26,BL1_LEGACY_B2_B3,0.0,2276.917891086097,593.0475,RAW,51.87488711467696,15.754539930555557,2.2003787937688144,961.4103404254402,False,False,0.0,2228.3227777777774,0.0
1,2024-11-26,BL3_DIRECT_QUANTILE_LIGHTGBM,12.771459351032968,4544.933086773113,593.0475,RAW,92.54139013959114,15.544468930278022,3.5166619413255904,1925.5782313202267,False,False,166.01419645761314,2228.3227777777774,0.0
1,2024-11-26,FULL_SAFE_FLEX_RAW,119.5418166716979,2626.017627737739,593.0475,RAW,58.004078688651774,17.424320629421707,2.454124743603235,1109.8179690160327,False,False,1558.1410653190712,2228.3227777777774,0.0
1,2024-11-27,BL1_LEGACY_B2_B3,0.0,2762.851307217671,2167.6569444444444,RAW,37.18551057550292,55.60474594907409,0.9531287408537099,1091.603888888889,False,False,0.0,39905.74722222223,0.0
1,2024-11-27,BL3_DIRECT_QUANTILE_LIGHTGBM,5.924093429709517,1732.8267208600296,2167.6569444444444,RAW,31.126227956955557,55.47580258247781,0.8895641354495214,1089.3864038179522,False,False,77.010580426275,39905.74722222223,0.0
