issue_time,target_day,role,horizon,base_family,candidate,eligible_residual_days,eligible_residual_rows,order_statistic_k,q85_residual,delta,negative_q85_floored,base_upper_min,base_upper_mean,base_upper_max,final_upper_min,final_upper_mean,final_upper_max,library_first_day,library_last_day,latest_included_availability_ns,membership_SHA256,status
2024-11-16 08:00:00+00:00,2024-11-17,CALIBRATION,H24,B1,R85_B1,65,65,57,0.5135286404127459,0.5135286404127459,False,3803.1151111111103,3803.1151111111103,3803.1151111111103,6356.352678522602,6356.352678522602,6356.352678522602,2024-09-01,2024-11-10,1731699242000000000,fe692aa5badb752fa2f307f6c2eea8f834791b4a4e46b0df23e9c93814dc18c8,SUPPORTED
2024-11-16 08:00:00+00:00,2024-11-17,CALIBRATION,H24,B2_L0,R85_B2,65,65,57,0.5405230265548937,0.5405230265548937,False,6881.512589435212,6881.512589435212,6881.512589435212,11815.617621373334,11815.617621373334,11815.617621373334,2024-09-01,2024-11-10,1731699242000000000,fe692aa5badb752fa2f307f6c2eea8f834791b4a4e46b0df23e9c93814dc18c8,SUPPORTED
2024-11-16 08:00:00+00:00,2024-11-17,CALIBRATION,H4,B1,R85_B1,65,5265,4477,0.3435277551825848,0.3435277551825848,False,378.3591666666665,930.034693072702,2339.699083333333,533.8632896167468,1311.6775953768977,3299.1812575538265,2024-09-01,2024-11-10,1731699242000000000,fe0c884a756418612d7bf49390769ff7211f7624dfd70b965f24ae4007528889,SUPPORTED
2024-11-16 08:00:00+00:00,2024-11-17,CALIBRATION,H4,B2_L0,R85_B2,65,5265,4477,0.7672844720518013,0.7672844720518013,False,284.50933812257034,1011.9215179017327,1542.2921097275296,613.9612197940867,2180.7410817474233,3323.111234110293,2024-09-01,2024-11-10,1731699242000000000,fe0c884a756418612d7bf49390769ff7211f7624dfd70b965f24ae4007528889,SUPPORTED
2024-11-17 08:00:00+00:00,2024-11-18,CALIBRATION,H24,B1,R85_B1,67,67,58,0.48659029433054,0.48659029433054,False,4448.599805555555,4448.599805555555,4448.599805555555,7237.430890873002,7237.430890873002,7237.430890873002,2024-09-01,2024-11-11,1731806970000000000,e61ca090ab9bf103e48530d979e44ccc23d2864b62e8fac32f5fab404872f609,SUPPORTED
2024-11-17 08:00:00+00:00,2024-11-18,CALIBRATION,H24,B2_L0,R85_B2,67,67,58,0.5007582737468184,0.5007582737468184,False,6840.843432761434,6840.843432761434,6840.843432761434,11287.849592065206,11287.849592065206,11287.849592065206,2024-09-01,2024-11-11,1731806970000000000,e61ca090ab9bf103e48530d979e44ccc23d2864b62e8fac32f5fab404872f609,SUPPORTED
2024-11-17 08:00:00+00:00,2024-11-18,CALIBRATION,H4,B1,R85_B1,67,5427,4614,0.32913220117723974,0.32913220117723974,False,465.3847499999999,953.5408772290806,1722.9165555555553,647.1636031113621,1325.584229655625,2394.8329814862454,2024-09-01,2024-11-11,1731806970000000000,654a929792ef1c6c0506e238ed702e6d4723e1cbac2484d624dce2794e75ba49,SUPPORTED
2024-11-17 08:00:00+00:00,2024-11-18,CALIBRATION,H4,B2_L0,R85_B2,67,5427,4614,0.733071323377394,0.733071323377394,False,368.0532778218219,894.3562317624406,1350.7701075930122,767.1709821193131,1862.6514488069752,2812.6603399864293,2024-09-01,2024-11-11,1731806970000000000,654a929792ef1c6c0506e238ed702e6d4723e1cbac2484d624dce2794e75ba49,SUPPORTED
2024-11-18 08:00:00+00:00,2024-11-19,CALIBRATION,H24,B1,R85_B1,67,67,58,0.48659029433054,0.48659029433054,False,7929.739694444444,7929.739694444444,7929.739694444444,12900.409947039469,12900.409947039469,12900.409947039469,2024-09-01,2024-11-11,1731806970000000000,e61ca090ab9bf103e48530d979e44ccc23d2864b62e8fac32f5fab404872f609,SUPPORTED
2024-11-18 08:00:00+00:00,2024-11-19,CALIBRATION,H24,B2_L0,R85_B2,67,67,58,0.5007582737468184,0.5007582737468184,False,6790.271758782957,6790.271758782957,6790.271758782957,11204.407749706124,11204.407749706124,11204.407749706124,2024-09-01,2024-11-11,1731806970000000000,e61ca090ab9bf103e48530d979e44ccc23d2864b62e8fac32f5fab404872f609,SUPPORTED
2024-11-18 08:00:00+00:00,2024-11-19,CALIBRATION,H4,B1,R85_B1,67,5427,4614,0.32913220117723974,0.32913220117723974,False,294.2104166666666,1597.4918058984908,2622.731444444444,409.2720926073873,2220.5224842903935,3645.3611355810644,2024-09-01,2024-11-11,1731806970000000000,654a929792ef1c6c0506e238ed702e6d4723e1cbac2484d624dce2794e75ba49,SUPPORTED
2024-11-18 08:00:00+00:00,2024-11-19,CALIBRATION,H4,B2_L0,R85_B2,67,5427,4614,0.733071323377394,0.733071323377394,False,226.74301748721825,1075.2863813179722,1895.1735388848601,473.0388120829417,2239.25097801145,3945.816292299872,2024-09-01,2024-11-11,1731806970000000000,654a929792ef1c6c0506e238ed702e6d4723e1cbac2484d624dce2794e75ba49,SUPPORTED
2024-11-19 08:00:00+00:00,2024-11-20,CALIBRATION,H24,B1,R85_B1,69,69,60,0.5135286404127459,0.5135286404127459,False,7315.628777777778,7315.628777777778,7315.628777777778,12226.387499999999,12226.387499999999,12226.387499999999,2024-09-01,2024-11-13,1731981019000000000,03a3fa87ac0d3507c2d66428fcf43a3f71688edaa70b75de3576a0796dfb8701,SUPPORTED
2024-11-19 08:00:00+00:00,2024-11-20,CALIBRATION,H24,B2_L0,R85_B2,69,69,60,0.5405230265548937,0.5405230265548937,False,7037.795785149783,7037.795785149783,7037.795785149783,12083.94096120131,12083.94096120131,12083.94096120131,2024-09-01,2024-11-13,1731981019000000000,03a3fa87ac0d3507c2d66428fcf43a3f71688edaa70b75de3576a0796dfb8701,SUPPORTED
2024-11-19 08:00:00+00:00,2024-11-20,CALIBRATION,H4,B1,R85_B1,69,5589,4752,0.33079331651094623,0.33079331651094623,False,397.7237222222221,1847.9729886831271,5198.926361111111,554.052147091122,2572.9036081482022,7237.672119543102,2024-09-01,2024-11-13,1731981019000000000,aec28869ffc58c9dfc4e2c94e7b2e7a414d7218d212f275278691847b5d379d4,SUPPORTED
2024-11-19 08:00:00+00:00,2024-11-20,CALIBRATION,H4,B2_L0,R85_B2,69,5589,4752,0.7379433763752443,0.7379433763752443,False,297.4710396277774,1009.8397318268876,1756.6104819845282,623.2907996095192,2113.302095259462,3675.2697465341507,2024-09-01,2024-11-13,1731981019000000000,aec28869ffc58c9dfc4e2c94e7b2e7a414d7218d212f275278691847b5d379d4,SUPPORTED
2024-11-20 08:00:00+00:00,2024-11-21,CALIBRATION,H24,B1,R85_B1,70,70,61,0.5135286404127459,0.5135286404127459,False,9903.824333333336,9903.824333333336,9903.824333333336,16551.72242469567,16551.72242469567,16551.72242469567,2024-09-01,2024-11-13,1732020840000000000,dfacb6a76df6aa15f677363e86e5ef1cbc483a7aadf5593f28f76eb15c1ca058,SUPPORTED
2024-11-20 08:00:00+00:00,2024-11-21,CALIBRATION,H24,B2_L0,R85_B2,70,70,61,0.5405230265548937,0.5405230265548937,False,8696.62270958515,8696.62270958515,8696.62270958515,14931.988561750637,14931.988561750637,14931.988561750637,2024-09-01,2024-11-13,1732020840000000000,dfacb6a76df6aa15f677363e86e5ef1cbc483a7aadf5593f28f76eb15c1ca058,SUPPORTED
2024-11-20 08:00:00+00:00,2024-11-21,CALIBRATION,H4,B1,R85_B1,70,5670,4821,0.34456980534961623,0.34456980534961623,False,448.7044444444443,1800.1858799725658,4160.087444444445,633.7050369337993,2541.162446014822,5871.886498539267,2024-09-01,2024-11-13,1732020840000000000,31b4e9373f9bcc320f44ba050b87898b66d3b05e78b508ab557d60942ed10f9f,SUPPORTED
2024-11-20 08:00:00+00:00,2024-11-21,CALIBRATION,H4,B2_L0,R85_B2,70,5670,4821,0.7393569026048903,0.7393569026048903,False,277.5788388728069,955.1462243359653,1703.5444612097851,582.5079088760993,2001.7324623776992,3569.3184713214314,2024-09-01,2024-11-13,1732020840000000000,31b4e9373f9bcc320f44ba050b87898b66d3b05e78b508ab557d60942ed10f9f,SUPPORTED
2024-11-21 08:00:00+00:00,2024-11-22,CALIBRATION,H24,B1,R85_B1,71,71,62,0.5135286404127459,0.5135286404127459,False,9590.050805555555,9590.050805555555,9590.050805555555,16027.35107445939,16027.35107445939,16027.35107445939,2024-09-01,2024-11-18,1732130671000000000,10d6cfed04ab92e0b53213b308148f9e12c8a36f57464db07277fea67022f0f0,SUPPORTED
2024-11-21 08:00:00+00:00,2024-11-22,CALIBRATION,H24,B2_L0,R85_B2,71,71,62,0.5405230265548937,0.5405230265548937,False,5832.762833648223,5832.762833648223,5832.762833648223,10015.014326630873,10015.014326630873,10015.014326630873,2024-09-01,2024-11-18,1732130671000000000,10d6cfed04ab92e0b53213b308148f9e12c8a36f57464db07277fea67022f0f0,SUPPORTED
2024-11-21 08:00:00+00:00,2024-11-22,CALIBRATION,H4,B1,R85_B1,71,5751,4890,0.3349407766759347,0.3349407766759347,False,240.4755833333333,1637.9508182441696,3209.9051944444436,336.5484786519103,2290.0198523879308,4487.388219292997,2024-09-01,2024-11-18,1732130671000000000,75295c8d9f36d63a5ff86a05c8a377ec01e5b5b61e29b073839bbe6e71a2ea08,SUPPORTED
2024-11-21 08:00:00+00:00,2024-11-22,CALIBRATION,H4,B2_L0,R85_B2,71,5751,4890,0.7287148743596248,0.7287148743596248,False,391.86792069691353,942.2295173538348,1727.5284100679837,813.1856002032076,1953.763548405308,3581.229209559777,2024-09-01,2024-11-18,1732130671000000000,75295c8d9f36d63a5ff86a05c8a377ec01e5b5b61e29b073839bbe6e71a2ea08,SUPPORTED
2024-11-22 08:00:00+00:00,2024-11-23,CALIBRATION,H24,B1,R85_B1,73,73,63,0.5135286404127459,0.5135286404127459,False,7420.824944444445,7420.824944444445,7420.824944444445,12402.18899716691,12402.18899716691,12402.18899716691,2024-09-01,2024-11-18,1732238132000000000,c355457db2e75e1f50d00871ee821f44d8bec37ff76b9e7691048aa4231952bb,SUPPORTED
2024-11-22 08:00:00+00:00,2024-11-23,CALIBRATION,H24,B2_L0,R85_B2,73,73,63,0.5405230265548937,0.5405230265548937,False,6946.42927496493,6946.42927496493,6946.42927496493,11927.07337829111,11927.07337829111,11927.07337829111,2024-09-01,2024-11-18,1732238132000000000,c355457db2e75e1f50d00871ee821f44d8bec37ff76b9e7691048aa4231952bb,SUPPORTED
2024-11-22 08:00:00+00:00,2024-11-23,CALIBRATION,H4,B1,R85_B1,73,5913,5027,0.33349761821980106,0.33349761821980106,False,298.5433333333333,1446.2746886145394,3399.2458888888846,417.1150821984592,2019.166393489481,4745.205076597986,2024-09-01,2024-11-18,1732238132000000000,51d6f297f15a98857e967e7613cc5e549c3637b44d024ed4caa25a0974c10ced,SUPPORTED
2024-11-22 08:00:00+00:00,2024-11-23,CALIBRATION,H4,B2_L0,R85_B2,73,5913,5027,0.7111625239055801,0.7111625239055801,False,260.62725872248257,763.9853831733031,1136.5920107388836,531.7665512497982,1556.7834906799917,2315.5436783999626,2024-09-01,2024-11-18,1732238132000000000,51d6f297f15a98857e967e7613cc5e549c3637b44d024ed4caa25a0974c10ced,SUPPORTED
2024-11-23 08:00:00+00:00,2024-11-24,CALIBRATION,H24,B1,R85_B1,75,75,65,0.5135286404127459,0.5135286404127459,False,3803.1151111111103,3803.1151111111103,3803.1151111111103,6356.352678522602,6356.352678522602,6356.352678522602,2024-09-01,2024-11-21,1732320758000000000,921af468a18cad8ebde263bec1519e2388a5dfc0116b57bf527480a2e74ebc54,SUPPORTED
2024-11-23 08:00:00+00:00,2024-11-24,CALIBRATION,H24,B2_L0,R85_B2,75,75,65,0.5405230265548937,0.5405230265548937,False,7007.49408310049,7007.49408310049,7007.49408310049,12031.915829137924,12031.915829137924,12031.915829137924,2024-09-01,2024-11-21,1732320758000000000,921af468a18cad8ebde263bec1519e2388a5dfc0116b57bf527480a2e74ebc54,SUPPORTED
2024-11-23 08:00:00+00:00,2024-11-24,CALIBRATION,H4,B1,R85_B1,75,6075,5165,0.3378725738290571,0.3378725738290571,False,378.3591666666665,930.034693072702,2339.699083333333,530.8470773667287,1304.2751164250571,3280.570806379569,2024-09-01,2024-11-21,1732320758000000000,ab61ff01b42e249fde84a53d58f8271267f2b95bf263c89c16af39585a82be4b,SUPPORTED
2024-11-23 08:00:00+00:00,2024-11-24,CALIBRATION,H4,B2_L0,R85_B2,75,6075,5165,0.7106415266794395,0.7106415266794395,False,244.49131003203271,634.5065681196426,915.0988245410089,498.6476131584297,1292.4443173000784,1863.5327650882314,2024-09-01,2024-11-21,1732320758000000000,ab61ff01b42e249fde84a53d58f8271267f2b95bf263c89c16af39585a82be4b,SUPPORTED
2024-11-24 08:00:00+00:00,2024-11-25,CALIBRATION,H24,B1,R85_B1,75,75,65,0.5135286404127459,0.5135286404127459,False,4448.599805555555,4448.599805555555,4448.599805555555,7435.072362684093,7435.072362684093,7435.072362684093,2024-09-01,2024-11-21,1732320758000000000,921af468a18cad8ebde263bec1519e2388a5dfc0116b57bf527480a2e74ebc54,SUPPORTED
2024-11-24 08:00:00+00:00,2024-11-25,CALIBRATION,H24,B2_L0,R85_B2,75,75,65,0.5405230265548937,0.5405230265548937,False,4947.09667576156,4947.09667576156,4947.09667576156,8494.410013606815,8494.410013606815,8494.410013606815,2024-09-01,2024-11-21,1732320758000000000,921af468a18cad8ebde263bec1519e2388a5dfc0116b57bf527480a2e74ebc54,SUPPORTED
2024-11-24 08:00:00+00:00,2024-11-25,CALIBRATION,H4,B1,R85_B1,75,6075,5165,0.3378725738290571,0.3378725738290571,False,465.3847499999999,953.5408772290806,1722.9165555555553,652.8536247731263,1337.22988974308,2415.8652355301115,2024-09-01,2024-11-21,1732320758000000000,ab61ff01b42e249fde84a53d58f8271267f2b95bf263c89c16af39585a82be4b,SUPPORTED
2024-11-24 08:00:00+00:00,2024-11-25,CALIBRATION,H4,B2_L0,R85_B2,75,6075,5165,0.7106415266794395,0.7106415266794395,False,368.47909879656,733.5183710376898,1130.5397830761399,750.9995302544121,1493.962696895918,2302.0190019110196,2024-09-01,2024-11-21,1732320758000000000,ab61ff01b42e249fde84a53d58f8271267f2b95bf263c89c16af39585a82be4b,SUPPORTED
2024-11-26 08:00:00+00:00,2024-11-27,CALIBRATION,H24,B1,R85_B1,78,78,68,0.5355123978442222,0.5355123978442222,False,7315.628777777778,7315.628777777778,7315.628777777778,12498.167851947424,12498.167851947424,12498.167851947424,2024-09-01,2024-11-23,1732575772000000000,22f2a7a9dcc052b4982c2d644475ab35ab49adafe7e7aded92c37295cf6ed8e5,SUPPORTED
2024-11-26 08:00:00+00:00,2024-11-27,CALIBRATION,H24,B2_L0,R85_B2,78,78,68,0.5572747063450905,0.5572747063450905,False,7688.9895861677605,7688.9895861677605,7688.9895861677605,13425.013562156073,13425.013562156073,13425.013562156073,2024-09-01,2024-11-23,1732575772000000000,22f2a7a9dcc052b4982c2d644475ab35ab49adafe7e7aded92c37295cf6ed8e5,SUPPORTED
2024-11-26 08:00:00+00:00,2024-11-27,CALIBRATION,H4,B1,R85_B1,78,6318,5372,0.3435277551825848,0.3435277551825848,False,397.7237222222221,1847.9729886831271,5198.926361111111,561.1656215398643,2605.8904142456877,7330.441978078111,2024-09-01,2024-11-23,1732575772000000000,b85ff9b78e596144e444f4e43f9432faff17195dc74d9d4245ac1ce89beaca21,SUPPORTED
2024-11-26 08:00:00+00:00,2024-11-27,CALIBRATION,H4,B2_L0,R85_B2,78,6318,5372,0.7307676378639458,0.7307676378639458,False,429.30860436582594,1461.1441240185022,3095.5785671754056,892.6107464587499,3035.396876190874,6429.584600928193,2024-09-01,2024-11-23,1732575772000000000,b85ff9b78e596144e444f4e43f9432faff17195dc74d9d4245ac1ce89beaca21,SUPPORTED
2024-11-30 08:00:00+00:00,2024-12-01,EXPOSED_EVALUATION,H24,B1,R85_B1,84,84,73,0.5355123978442222,0.5355123978442222,False,3803.1151111111103,3803.1151111111103,3803.1151111111103,6497.658705539639,6497.658705539639,6497.658705539639,2024-09-01,2024-11-27,1732885242000000000,6d8be663ef0250a372b08b286e067ff19e6b26b22639de2aa5030740f2e71554,SUPPORTED
2024-11-30 08:00:00+00:00,2024-12-01,EXPOSED_EVALUATION,H24,B2_L0,R85_B2,84,84,73,0.5572747063450905,0.5572747063450905,False,6568.494783107564,6568.494783107564,6568.494783107564,11468.732834641001,11468.732834641001,11468.732834641001,2024-09-01,2024-11-27,1732885242000000000,6d8be663ef0250a372b08b286e067ff19e6b26b22639de2aa5030740f2e71554,SUPPORTED
2024-11-30 08:00:00+00:00,2024-12-01,EXPOSED_EVALUATION,H4,B1,R85_B1,84,6804,5785,0.3378725738290571,0.3378725738290571,False,378.3591666666665,930.034693072702,2339.699083333333,530.8470773667287,1304.2751164250571,3280.570806379569,2024-09-01,2024-11-27,1732885242000000000,bf6fc463b9e0f233f051f1d253be406442d25787dd8b4727b05c86724179ff12,SUPPORTED
2024-11-30 08:00:00+00:00,2024-12-01,EXPOSED_EVALUATION,H4,B2_L0,R85_B2,84,6804,5785,0.7106415266794395,0.7106415266794395,False,487.2240110875284,1708.7923624448229,2694.4800005991247,992.6806390201266,3478.9344741799496,5485.101110625471,2024-09-01,2024-11-27,1732885242000000000,bf6fc463b9e0f233f051f1d253be406442d25787dd8b4727b05c86724179ff12,SUPPORTED
2024-12-01 08:00:00+00:00,2024-12-02,EXPOSED_EVALUATION,H24,B1,R85_B1,84,84,73,0.5355123978442222,0.5355123978442222,False,4448.599805555555,4448.599805555555,4448.599805555555,7600.355287089392,7600.355287089392,7600.355287089392,2024-09-01,2024-11-27,1732885242000000000,6d8be663ef0250a372b08b286e067ff19e6b26b22639de2aa5030740f2e71554,SUPPORTED
2024-12-01 08:00:00+00:00,2024-12-02,EXPOSED_EVALUATION,H24,B2_L0,R85_B2,84,84,73,0.5572747063450905,0.5572747063450905,False,7446.940575134898,7446.940575134898,7446.940575134898,13002.418281834873,13002.418281834873,13002.418281834873,2024-09-01,2024-11-27,1732885242000000000,6d8be663ef0250a372b08b286e067ff19e6b26b22639de2aa5030740f2e71554,SUPPORTED
2024-12-01 08:00:00+00:00,2024-12-02,EXPOSED_EVALUATION,H4,B1,R85_B1,84,6804,5785,0.3378725738290571,0.3378725738290571,False,465.3847499999999,953.5408772290806,1722.9165555555553,652.8536247731263,1337.22988974308,2415.8652355301115,2024-09-01,2024-11-27,1732885242000000000,bf6fc463b9e0f233f051f1d253be406442d25787dd8b4727b05c86724179ff12,SUPPORTED
2024-12-01 08:00:00+00:00,2024-12-02,EXPOSED_EVALUATION,H4,B2_L0,R85_B2,84,6804,5785,0.7106415266794395,0.7106415266794395,False,468.38667061520823,1592.1699881762195,2837.5506568690957,954.3410651915485,3241.573359700689,5776.292321870275,2024-09-01,2024-11-27,1732885242000000000,bf6fc463b9e0f233f051f1d253be406442d25787dd8b4727b05c86724179ff12,SUPPORTED
2024-12-02 08:00:00+00:00,2024-12-03,EXPOSED_EVALUATION,H24,B1,R85_B1,84,84,73,0.5355123978442222,0.5355123978442222,False,7929.739694444444,7929.739694444444,7929.739694444444,13547.267876051861,13547.267876051861,13547.267876051861,2024-09-01,2024-11-27,1732885242000000000,6d8be663ef0250a372b08b286e067ff19e6b26b22639de2aa5030740f2e71554,SUPPORTED
2024-12-02 08:00:00+00:00,2024-12-03,EXPOSED_EVALUATION,H24,B2_L0,R85_B2,84,84,73,0.5572747063450905,0.5572747063450905,False,8176.326235840577,8176.326235840577,8176.326235840577,14275.858468319802,14275.858468319802,14275.858468319802,2024-09-01,2024-11-27,1732885242000000000,6d8be663ef0250a372b08b286e067ff19e6b26b22639de2aa5030740f2e71554,SUPPORTED
2024-12-02 08:00:00+00:00,2024-12-03,EXPOSED_EVALUATION,H4,B1,R85_B1,84,6804,5785,0.3378725738290571,0.3378725738290571,False,294.2104166666666,1597.4918058984908,2622.731444444444,412.87374052921956,2240.0245220429456,3677.3713776688237,2024-09-01,2024-11-27,1732885242000000000,bf6fc463b9e0f233f051f1d253be406442d25787dd8b4727b05c86724179ff12,SUPPORTED
2024-12-02 08:00:00+00:00,2024-12-03,EXPOSED_EVALUATION,H4,B2_L0,R85_B2,84,6804,5785,0.7106415266794395,0.7106415266794395,False,460.20555183713066,1468.8098223018455,2564.8294438314497,937.6900624741868,2990.4988412995444,5221.223781423156,2024-09-01,2024-11-27,1732885242000000000,bf6fc463b9e0f233f051f1d253be406442d25787dd8b4727b05c86724179ff12,SUPPORTED
2024-12-03 08:00:00+00:00,2024-12-04,EXPOSED_EVALUATION,H24,B1,R85_B1,84,84,73,0.5355123978442222,0.5355123978442222,False,7315.628777777778,7315.628777777778,7315.628777777778,12498.167851947424,12498.167851947424,12498.167851947424,2024-09-01,2024-11-27,1732885242000000000,6d8be663ef0250a372b08b286e067ff19e6b26b22639de2aa5030740f2e71554,SUPPORTED
2024-12-03 08:00:00+00:00,2024-12-04,EXPOSED_EVALUATION,H24,B2_L0,R85_B2,84,84,73,0.5572747063450905,0.5572747063450905,False,7850.048705849279,7850.048705849279,7850.048705849279,13706.2079514232,13706.2079514232,13706.2079514232,2024-09-01,2024-11-27,1732885242000000000,6d8be663ef0250a372b08b286e067ff19e6b26b22639de2aa5030740f2e71554,SUPPORTED
2024-12-03 08:00:00+00:00,2024-12-04,EXPOSED_EVALUATION,H4,B1,R85_B1,84,6804,5785,0.3378725738290571,0.3378725738290571,False,397.7237222222221,1847.9729886831271,5198.926361111111,557.9954454086094,2591.1895832959017,7289.098357130741,2024-09-01,2024-11-27,1732885242000000000,bf6fc463b9e0f233f051f1d253be406442d25787dd8b4727b05c86724179ff12,SUPPORTED
2024-12-03 08:00:00+00:00,2024-12-04,EXPOSED_EVALUATION,H4,B2_L0,R85_B2,84,6804,5785,0.7106415266794395,0.7106415266794395,False,564.3472135125525,1799.0615191877346,2766.650284718273,1149.649225833931,3662.6589762917956,5631.9890399635415,2024-09-01,2024-11-27,1732885242000000000,bf6fc463b9e0f233f051f1d253be406442d25787dd8b4727b05c86724179ff12,SUPPORTED
2024-12-04 08:00:00+00:00,2024-12-05,EXPOSED_EVALUATION,H24,B1,R85_B1,86,86,74,0.5355123978442222,0.5355123978442222,False,9903.824333333336,9903.824333333336,9903.824333333336,16919.642777777783,16919.642777777783,16919.642777777783,2024-09-01,2024-12-02,1733275429000000000,d0b6fc3273ecddda7b7b0d6b989741fcf3a3fac4cbff4c7f780d85234aec47dd,SUPPORTED
2024-12-04 08:00:00+00:00,2024-12-05,EXPOSED_EVALUATION,H24,B2_L0,R85_B2,86,86,74,0.5572747063450905,0.5572747063450905,False,5222.879123503267,5222.879123503267,5222.879123503267,9119.411825443114,9119.411825443114,9119.411825443114,2024-09-01,2024-12-02,1733275429000000000,d0b6fc3273ecddda7b7b0d6b989741fcf3a3fac4cbff4c7f780d85234aec47dd,SUPPORTED
2024-12-04 08:00:00+00:00,2024-12-05,EXPOSED_EVALUATION,H4,B1,R85_B1,86,6966,5922,0.34931832450375033,0.34931832450375033,False,448.7044444444443,1800.1858799725658,4160.087444444445,636.7261131012191,2553.2626593934124,5899.840329692728,2024-09-01,2024-12-02,1733275429000000000,85341383f7db71b275293a7d4f1a6e80f86a69c786f54446d02e4eb41378292c,SUPPORTED
2024-12-04 08:00:00+00:00,2024-12-05,EXPOSED_EVALUATION,H4,B2_L0,R85_B2,86,6966,5922,0.6995791534212259,0.6995791534212259,False,478.17154700664554,1299.4899052130124,2141.969278623722,963.5269968141444,2616.7631591402096,4312.594443342948,2024-09-01,2024-12-02,1733275429000000000,85341383f7db71b275293a7d4f1a6e80f86a69c786f54446d02e4eb41378292c,SUPPORTED
2024-12-05 08:00:00+00:00,2024-12-06,EXPOSED_EVALUATION,H24,B1,R85_B1,86,86,74,0.5355123978442222,0.5355123978442222,False,9590.050805555555,9590.050805555555,9590.050805555555,16383.616130764629,16383.616130764629,16383.616130764629,2024-09-01,2024-12-02,1733275429000000000,d0b6fc3273ecddda7b7b0d6b989741fcf3a3fac4cbff4c7f780d85234aec47dd,SUPPORTED
2024-12-05 08:00:00+00:00,2024-12-06,EXPOSED_EVALUATION,H24,B2_L0,R85_B2,86,86,74,0.5572747063450905,0.5572747063450905,False,8026.742400504003,8026.742400504003,8026.742400504003,14014.698868634441,14014.698868634441,14014.698868634441,2024-09-01,2024-12-02,1733275429000000000,d0b6fc3273ecddda7b7b0d6b989741fcf3a3fac4cbff4c7f780d85234aec47dd,SUPPORTED
2024-12-05 08:00:00+00:00,2024-12-06,EXPOSED_EVALUATION,H4,B1,R85_B1,86,6966,5922,0.34931832450375033,0.34931832450375033,False,240.4755833333333,1637.9508182441696,3209.9051944444436,341.4366538299591,2323.1970316173724,4552.386372952642,2024-09-01,2024-12-02,1733275429000000000,85341383f7db71b275293a7d4f1a6e80f86a69c786f54446d02e4eb41378292c,SUPPORTED
2024-12-05 08:00:00+00:00,2024-12-06,EXPOSED_EVALUATION,H4,B2_L0,R85_B2,86,6966,5922,0.6995791534212259,0.6995791534212259,False,374.25035791819687,1069.1452746465336,1430.9045494865732,754.3434736208399,2153.1012072975896,2881.2884068732915,2024-09-01,2024-12-02,1733275429000000000,85341383f7db71b275293a7d4f1a6e80f86a69c786f54446d02e4eb41378292c,SUPPORTED
2024-12-06 08:00:00+00:00,2024-12-07,EXPOSED_EVALUATION,H24,B1,R85_B1,86,86,74,0.5355123978442222,0.5355123978442222,False,7420.824944444445,7420.824944444445,7420.824944444445,12677.876920766326,12677.876920766326,12677.876920766326,2024-09-01,2024-12-02,1733275429000000000,d0b6fc3273ecddda7b7b0d6b989741fcf3a3fac4cbff4c7f780d85234aec47dd,SUPPORTED
2024-12-06 08:00:00+00:00,2024-12-07,EXPOSED_EVALUATION,H24,B2_L0,R85_B2,86,86,74,0.5572747063450905,0.5572747063450905,False,7185.790845833242,7185.790845833242,7185.790845833242,12546.474906610527,12546.474906610527,12546.474906610527,2024-09-01,2024-12-02,1733275429000000000,d0b6fc3273ecddda7b7b0d6b989741fcf3a3fac4cbff4c7f780d85234aec47dd,SUPPORTED
2024-12-06 08:00:00+00:00,2024-12-07,EXPOSED_EVALUATION,H4,B1,R85_B1,86,6966,5922,0.34931832450375033,0.34931832450375033,False,298.5433333333333,1446.2746886145394,3399.2458888888846,423.78256115089096,2051.381009709921,4820.890512975331,2024-09-01,2024-12-02,1733275429000000000,85341383f7db71b275293a7d4f1a6e80f86a69c786f54446d02e4eb41378292c,SUPPORTED
2024-12-06 08:00:00+00:00,2024-12-07,EXPOSED_EVALUATION,H4,B2_L0,R85_B2,86,6966,5922,0.6995791534212259,0.6995791534212259,False,371.9950096187185,927.6329819360237,1335.8487023687735,749.8036708390282,1868.2503484496217,2689.949978448441,2024-09-01,2024-12-02,1733275429000000000,85341383f7db71b275293a7d4f1a6e80f86a69c786f54446d02e4eb41378292c,SUPPORTED
2024-12-07 08:00:00+00:00,2024-12-08,EXPOSED_EVALUATION,H24,B1,R85_B1,87,87,75,0.5355123978442222,0.5355123978442222,False,3803.1151111111103,3803.1151111111103,3803.1151111111103,6497.658705539639,6497.658705539639,6497.658705539639,2024-09-01,2024-12-05,1733548783000000000,478134324bb0e87b9950bf85b3eee1a43ae1191ca033a1547d579c50e5a6d71c,SUPPORTED
2024-12-07 08:00:00+00:00,2024-12-08,EXPOSED_EVALUATION,H24,B2_L0,R85_B2,87,87,75,0.5572747063450905,0.5572747063450905,False,6795.819367541665,6795.819367541665,6795.819367541665,11865.62062225434,11865.62062225434,11865.62062225434,2024-09-01,2024-12-05,1733548783000000000,478134324bb0e87b9950bf85b3eee1a43ae1191ca033a1547d579c50e5a6d71c,SUPPORTED
