role,resolution,method,block,start_hour,end_hour,duration,Q90_coverage,calibration_error,normalized_Q90_pinball,requirement_ratio,high_load_coverage,positive_coverage,normalized_Q50_pinball,N_days,N_targets,actual_primary_GPUh,predicted_primary_GPUh,N_high_load,N_positive,Q90_pinball_GPUh,Q50_pinball_GPUh,prefix_downward_pairs_Q50,prefix_downward_pairs_Q90,max_prefix_drop_GPUh
CALIBRATION,H1,DIRECT,23,23,23,1,0.9615384615384616,0.06153846153846154,0.1403510174110691,9.104001785836164,,0.9285714285714286,0.06821702500251978,26,26,489.0805555555556,4452.590251195521,0,14,20.866382985889008,10.142018177833892,0,0,0.0
CALIBRATION,H3,DIRECT,0,0,2,3,0.7307692307692307,0.1692307692307693,1.5071261901290394,1.090665824622927,0.0,0.7307692307692307,1.2006660682413137,26,26,37537.435,40940.79749850452,2,26,672.206148656306,535.5192676239674,0,0,0.0
CALIBRATION,H3,DIRECT,1,3,5,3,0.8076923076923077,0.09230769230769231,3.3948880849272665,0.8817741856100547,0.0,0.8076923076923077,2.3531889724088995,26,26,62515.5041666667,55124.55777456451,4,26,1514.1828598259258,1049.5657938689537,0,0,0.0
CALIBRATION,H3,DIRECT,2,6,8,3,0.6923076923076923,0.20769230769230773,5.878190729275313,0.4359596459322222,0.0,0.6923076923076923,3.9104259348594326,26,26,97858.26555555545,42662.254803141324,6,26,2621.78175727611,1744.1222735652514,0,0,0.0
CALIBRATION,H3,DIRECT,3,9,11,3,0.8076923076923077,0.09230769230769231,1.2466971764969446,0.9317834973747694,0.0,0.8076923076923077,0.8785474534107026,26,26,24394.44472222218,22730.341019787662,1,26,556.0499930546292,391.8484092021851,0,0,0.0
CALIBRATION,H3,DIRECT,4,12,14,3,0.9230769230769231,0.023076923076923106,0.5717833272397408,1.81721200053124,0.0,0.9230769230769231,0.4556408483225356,26,26,11890.41722222222,21607.408867545557,1,26,255.02593663826266,203.2242434823324,0,0,0.0
CALIBRATION,H3,DIRECT,5,15,17,3,0.8461538461538461,0.05384615384615388,0.43289196522991313,2.6159804200681527,0.0,0.84,0.31856070669407577,26,26,8454.477777777782,22116.74832856799,1,25,193.0778209796387,142.08396560457984,0,0,0.0
CALIBRATION,H3,DIRECT,6,18,20,3,0.8846153846153846,0.015384615384615441,0.16291442145113927,4.41805044018935,,0.8636363636363636,0.12916773163316594,26,26,3064.8566666666657,13540.691345283927,0,22,72.6628443732799,57.61119671363929,0,0,0.0
CALIBRATION,H3,DIRECT,7,21,23,3,0.9615384615384616,0.06153846153846154,0.10628137889513815,5.11007404002547,,0.9615384615384616,0.12765995968637325,26,26,2859.7913888888884,14613.745736249488,0,26,47.403460207181155,56.938702545570486,0,0,0.0
CALIBRATION,H6,DIRECT,0,0,5,6,0.7692307692307693,0.13076923076923075,2.2190251511224437,0.8808224860510901,0.0,0.7692307692307693,1.7306114840391489,26,26,100052.9391666667,88128.87861350185,5,26,1979.452497577236,1543.769444291493,0,0,0.0
CALIBRATION,H6,DIRECT,1,6,11,6,0.6153846153846154,0.2846153846153846,3.3775872125128297,0.46406098627182374,0.0,0.6153846153846154,2.240655273202989,26,26,122252.71027777765,56732.71330590903,6,26,3012.93270164676,1998.7473663864414,0,0,0.0
CALIBRATION,H6,DIRECT,2,12,17,6,0.7692307692307693,0.13076923076923075,0.3658597185272971,1.5776291272830156,0.0,0.7692307692307693,0.35958719553740376,26,26,20344.895000000004,32096.698943514602,1,26,326.36039895061214,320.7650764766082,0,0,0.0
CALIBRATION,H6,DIRECT,3,18,23,6,0.9230769230769231,0.023076923076923106,0.10340775757191366,3.7528088277141003,,0.9230769230769231,0.1270201742979416,26,26,5924.648055555555,22234.071523988063,0,26,92.24354392335194,113.30669286446619,0,0,0.0
CALIBRATION,CUM,DIRECT,0,0,0,1,1.0,0.09999999999999998,0.9353915543365718,8.157119741025102,,1.0,0.5996057142615796,26,26,5051.962499999999,41209.46303966853,0,21,139.06730976795586,89.14507856872076,0,0,0.0
CALIBRATION,CUM,DIRECT,1,0,1,2,0.9615384615384616,0.06153846153846154,0.411858254972306,3.101690608953379,,0.9615384615384616,0.6553699620007616,26,26,13314.712222222222,41298.117860583436,0,26,122.46426485076951,194.87141421287464,0,0,0.0
CALIBRATION,CUM,DIRECT,2,0,2,3,0.9615384615384616,0.06153846153846154,0.5568373891111826,2.3737178782095185,0.5,0.9615384615384616,1.2697218002242774,26,26,37537.435,89103.28056162773,2,26,248.35977187166583,566.3194009790487,0,0,0.0
CALIBRATION,CUM,DIRECT,3,0,3,4,0.9230769230769231,0.023076923076923106,2.008241724422969,1.4511807929449998,0.5,0.9230769230769231,2.0019845859534358,26,26,75499.41638888893,109563.30294211251,2,26,1194.283923922505,1190.562857980571,0,0,0.0
CALIBRATION,CUM,DIRECT,4,0,4,5,0.8846153846153846,0.015384615384615441,1.975092192592978,1.3127082879672882,0.3333333333333333,0.8846153846153846,1.9035471941492412,26,26,91191.56444444449,119707.92243892538,3,26,1468.2127313112726,1415.0287442697186,0,0,0.0
CALIBRATION,CUM,DIRECT,5,0,5,6,0.8846153846153846,0.015384615384615441,1.5877107349453294,1.2857689372116103,0.3333333333333333,0.8846153846153846,1.6202200455967233,26,26,100052.9391666667,128644.96125722291,3,26,1416.2966914223607,1445.2961987649728,0,0,0.0
CALIBRATION,CUM,DIRECT,6,0,6,7,0.8076923076923077,0.09230769230769231,3.22430557750007,0.7927382320642161,0.25,0.8076923076923077,2.483321441956373,26,26,166685.11083333328,132137.66007344457,4,26,3355.5664504106294,2584.4169902391873,0,0,0.0
CALIBRATION,CUM,DIRECT,7,0,7,8,0.7307692307692307,0.1692307692307693,3.138585422813835,0.7194258326682593,0.0,0.7307692307692307,2.372977759946441,26,26,187232.93888888884,134700.21296306417,6,26,3732.979022135497,2822.3785573860346,0,0,0.0
CALIBRATION,CUM,DIRECT,8,0,8,9,0.6923076923076923,0.20769230769230773,2.8426073062697292,0.7050239501804966,0.0,0.6923076923076923,2.162763073997521,26,26,197911.20472222217,139532.13933824198,4,26,3803.566261414873,2893.8969661926017,0,0,0.0
CALIBRATION,CUM,DIRECT,9,0,9,10,0.6538461538461539,0.24615384615384617,2.5896797878897715,0.6986029555671719,0.0,0.6538461538461539,2.0037137652858097,26,26,203543.02555555548,142195.75923819546,5,26,3850.150234868337,2978.977964804832,0,0,0.0
CALIBRATION,CUM,DIRECT,10,0,10,11,0.6538461538461539,0.24615384615384617,2.506778457772804,0.6624061138638951,0.0,0.6538461538461539,1.91792617480463,26,26,219100.21638888877,145133.3228849023,6,26,4099.588329182429,3136.5786386437735,0,0,0.0
CALIBRATION,CUM,DIRECT,11,0,11,12,0.6538461538461539,0.24615384615384617,2.3054066563341675,0.6641733330517187,0.0,0.6538461538461539,1.7715394418679247,26,26,222305.64944444434,147649.4841477435,5,26,4113.015989479469,3160.5573925002805,0,0,0.0
CALIBRATION,CUM,DIRECT,12,0,12,13,0.6538461538461539,0.24615384615384617,2.1585589820721163,0.6688461862715959,0.0,0.6538461538461539,1.6409226469671068,26,26,224101.8433333332,149889.66324993465,5,26,4171.947950424604,3171.4879837325757,0,0,0.0
CALIBRATION,CUM,DIRECT,13,0,13,14,0.6153846153846154,0.2846153846153846,2.0937515748057294,0.6601978883386665,0.0,0.6153846153846154,1.5903953710402723,26,26,232232.4155555555,153319.3503535654,6,26,4357.975614308766,3310.2801342351904,0,0,0.0
CALIBRATION,CUM,DIRECT,14,0,14,15,0.6153846153846154,0.2846153846153846,1.9622313656883341,0.664305071859511,0.0,0.6153846153846154,1.4887706625995065,26,26,234196.06666666656,155577.63489621482,6,26,4375.957360906273,3320.0962198554407,0,0,0.0
CALIBRATION,CUM,DIRECT,15,0,15,16,0.6153846153846154,0.2846153846153846,1.8622803515423523,0.6782347333267437,0.0,0.6153846153846154,1.4146112758346006,26,26,239248.19666666663,162266.43686512095,6,26,4429.927849094627,3365.0281931358622,0,0,0.0
CALIBRATION,CUM,DIRECT,16,0,16,17,0.6153846153846154,0.2846153846153846,1.7673062437846268,0.6750539906037976,0.0,0.6153846153846154,1.3228951984051176,26,26,241863.79138888879,163271.1175596338,6,26,4466.757159861722,3343.535745434089,0,0,0.0
CALIBRATION,CUM,DIRECT,17,0,17,18,0.6153846153846154,0.2846153846153846,1.6498491760946203,0.6889542910086031,0.0,0.6153846153846154,1.2534595519917189,26,26,242650.54444444436,167175.13381057372,6,26,4415.1794366922495,3354.396825399223,0,0,0.0
CALIBRATION,CUM,DIRECT,18,0,18,19,0.6153846153846154,0.2846153846153846,1.5763535625944998,0.6851430732006202,0.0,0.6153846153846154,1.180008522493653,26,26,243782.85972222214,167026.13770371894,6,26,4452.857966655476,3333.2689282340025,0,0,0.0
CALIBRATION,CUM,DIRECT,19,0,19,20,0.6153846153846154,0.2846153846153846,1.4843567411611063,0.6901524344127808,0.0,0.6153846153846154,1.115708748501749,26,26,244338.0766666666,168630.51843123662,6,26,4413.670355952974,3317.511547316838,0,0,0.0
CALIBRATION,CUM,DIRECT,20,0,20,21,0.6153846153846154,0.2846153846153846,1.397402864611113,0.7008197145044547,0.0,0.6153846153846154,1.0584053691728175,26,26,245715.40111111104,172202.19725603645,6,26,4362.872616278867,3304.4785573498007,0,0,0.0
CALIBRATION,CUM,DIRECT,21,0,21,22,0.6153846153846154,0.2846153846153846,1.3366682060471407,0.6981138098499352,0.0,0.6153846153846154,1.0078155418180943,26,26,246178.40361111102,171860.54324772768,6,26,4371.977396334175,3296.365357213857,0,0,0.0
CALIBRATION,CUM,DIRECT,22,0,22,23,0.6153846153846154,0.2846153846153846,1.269516946053461,0.701686059327775,0.0,0.6153846153846154,0.9558242195822486,26,26,248086.1119444444,174078.5662642464,6,26,4341.081580437375,3268.4171146067524,0,0,0.0
CALIBRATION,CUM,DIRECT,23,0,23,24,0.6153846153846154,0.2846153846153846,1.2089596492802985,0.705235636527407,0.0,0.6153846153846154,0.9169453007869726,26,26,248575.19249999992,175304.08410766014,6,26,4313.746864973568,3271.7964730888807,0,0,0.0
EXPOSED_EVALUATION,H1,AGGREGATED_H1,0,0,0,1,0.8181818181818182,0.08181818181818179,0.7105366629533996,1.8227321332481414,0.0,0.7866666666666666,0.8923288672108183,88,88,24447.014166666664,44560.35828355588,8,75,105.63749667219624,132.66505819513176,0,0,0.0
EXPOSED_EVALUATION,H1,AGGREGATED_H1,1,1,1,1,0.7954545454545454,0.10454545454545461,1.9277550252770128,1.0502091934859534,0.0,0.7692307692307693,1.5860165217484488,88,88,49650.393611111125,52143.299830585165,16,78,286.60479562173697,235.79756509937934,0,0,0.0
EXPOSED_EVALUATION,H1,AGGREGATED_H1,2,2,2,1,0.8409090909090909,0.05909090909090908,2.5143268992976133,1.2061613736901546,0.0,0.825,1.8186218069233484,88,88,53488.27000000008,64515.48521950996,9,80,373.81209627290536,270.3796511756475,0,0,0.0
EXPOSED_EVALUATION,H1,AGGREGATED_H1,3,3,3,1,0.8295454545454546,0.07045454545454544,3.613466423152009,0.8214225438892258,0.0,0.8076923076923077,2.397451702693537,88,88,67247.63805555552,55238.72592213632,8,78,537.224280115505,356.435930008653,0,0,0.0
EXPOSED_EVALUATION,H1,AGGREGATED_H1,4,4,4,1,0.8522727272727273,0.04772727272727273,0.9068814608939589,2.1796358630846218,0.0,0.8289473684210527,0.7937688974259338,88,88,23495.575555555555,51211.799104703234,6,76,134.82863348537037,118.01186853861803,0,0,0.0
EXPOSED_EVALUATION,H1,AGGREGATED_H1,5,5,5,1,0.8863636363636364,0.013636363636363669,0.9380167732267061,1.978935994494641,0.14285714285714285,0.875,0.8905720363117902,88,88,26796.752222222218,53029.05750810979,7,80,139.4576084903577,132.4038651731161,0,0,0.0
EXPOSED_EVALUATION,H1,AGGREGATED_H1,6,6,6,1,0.875,0.025000000000000022,1.2438927868828005,1.7218564275306236,0.0,0.8589743589743589,1.0674305866002511,88,88,30397.644722222227,52340.379946750625,9,78,184.93306114383952,158.69792639705057,0,0,0.0
EXPOSED_EVALUATION,H1,AGGREGATED_H1,7,7,7,1,0.8068181818181818,0.09318181818181825,1.1199631408485862,1.6290656390500093,0.0,0.7733333333333333,1.0718293830177243,88,88,30590.83138888888,49834.47228561135,10,75,166.5080899170073,159.3519079100959,0,0,0.0
EXPOSED_EVALUATION,H1,AGGREGATED_H1,8,8,8,1,0.8295454545454546,0.07045454545454544,2.13609557365865,1.061886997901256,0.0,0.8,1.6355880879245361,88,88,45891.03916666664,48731.09781126058,10,75,317.5793746038664,243.1675101423215,0,0,0.0
EXPOSED_EVALUATION,H1,AGGREGATED_H1,9,9,9,1,0.7954545454545454,0.10454545454545461,5.129797441302273,0.5376514993643068,0.0,0.7692307692307693,3.2480041956555983,88,88,87882.50722222216,47250.161775922286,10,78,762.6615041680833,482.88997640696056,0,0,0.0
EXPOSED_EVALUATION,H1,AGGREGATED_H1,10,10,10,1,0.8522727272727273,0.04772727272727273,1.118895550945051,1.7078847936614634,0.0,0.8289473684210527,0.882885488407343,88,88,24617.18805555555,42043.32114278793,5,76,166.34936830451062,131.26108434136904,0,0,0.0
EXPOSED_EVALUATION,H1,AGGREGATED_H1,11,11,11,1,0.8636363636363636,0.036363636363636376,0.8987250355998831,1.6101393353190714,0.0,0.84,0.7265170526485387,88,88,20082.640555555554,32335.849515574035,4,75,133.6159946522403,108.01334643654735,0,0,0.0
EXPOSED_EVALUATION,H1,AGGREGATED_H1,12,12,12,1,0.8522727272727273,0.04772727272727273,0.9261680740002994,1.4466362186027653,0.0,0.821917808219178,0.7834223133941346,88,88,21038.46277777778,30435.002238059464,4,73,137.6960288416781,116.47361260727075,0,0,0.0
EXPOSED_EVALUATION,H1,AGGREGATED_H1,13,13,13,1,0.8977272727272727,0.002272727272727315,1.9740232215163764,0.8571967756425971,0.0,0.875,1.2908516345156267,88,88,34391.95583333332,29480.673648375938,2,72,293.4836193068489,191.91456592632838,0,0,0.0
EXPOSED_EVALUATION,H1,AGGREGATED_H1,14,14,14,1,0.8522727272727273,0.04772727272727273,1.7490853684981154,0.8572462914026588,0.0,0.8169014084507042,1.1787114724784502,88,88,31460.753888888896,26969.614595981773,4,71,260.04147206999914,175.24237065243207,0,0,0.0
EXPOSED_EVALUATION,H1,AGGREGATED_H1,15,15,15,1,0.8409090909090909,0.05909090909090908,1.2138732485708874,1.17625307820677,0.0,0.7941176470588235,0.9247939208632318,88,88,24440.290555555483,28747.966998239994,6,68,180.46997142044054,137.49172960560398,0,0,0.0
EXPOSED_EVALUATION,H1,AGGREGATED_H1,16,16,16,1,0.9204545454545454,0.020454545454545392,0.44741608717372366,2.4161014505647476,0.0,0.8870967741935484,0.30124396150884436,88,88,7836.948333333334,18934.862236167657,1,62,66.51861597605004,44.78679235092032,0,0,0.0
EXPOSED_EVALUATION,H1,AGGREGATED_H1,17,17,17,1,0.875,0.025000000000000022,2.0921703142609207,0.6023066681901238,0.0,0.8135593220338984,1.2335051667562915,88,88,32252.37722222244,19425.82186592784,6,59,311.048881970079,183.38870426014967,0,0,0.0
EXPOSED_EVALUATION,H1,AGGREGATED_H1,18,18,18,1,0.8522727272727273,0.04772727272727273,0.875541992968127,1.0541006774946036,0.0,0.7636363636363637,0.5492115732358228,88,88,14381.472222222226,15159.519612814263,4,55,130.16930609054936,81.65283899479223,0,0,0.0
EXPOSED_EVALUATION,H1,AGGREGATED_H1,19,19,19,1,0.9545454545454546,0.054545454545454564,0.44198587797746575,1.4381402792520408,0.0,0.9047619047619048,0.25518793043793475,88,88,6640.932777777766,9550.592919527346,2,42,65.71129140603468,37.93951186188119,0,0,0.0
EXPOSED_EVALUATION,H1,AGGREGATED_H1,20,20,20,1,0.9318181818181818,0.031818181818181746,0.12091885372393216,5.732662046707409,,0.8235294117647058,0.065644578378768,88,88,1647.5894444444439,9445.073476722411,0,34,17.977348212790847,9.759565257633483,0,0,0.0
EXPOSED_EVALUATION,H1,AGGREGATED_H1,21,21,21,1,0.9090909090909091,0.009090909090909038,0.09180095512545504,4.531699085268671,,0.8987341772151899,0.06689889403088943,88,88,1938.1527777777783,8783.125170166488,0,79,13.648307817447149,9.946047915651583,0,0,0.0
EXPOSED_EVALUATION,H1,AGGREGATED_H1,22,22,22,1,0.8977272727272727,0.002272727272727315,0.17501081736663335,3.3457749684797555,,0.7906976744186046,0.1189062745624241,88,88,3076.1311111111113,10292.042471317374,0,43,26.01935354091445,17.678132372762775,0,0,0.0
EXPOSED_EVALUATION,H1,AGGREGATED_H1,23,23,23,1,0.8181818181818182,0.08181818181818179,0.4108527004414287,1.4613861537198671,0.0,0.6981132075471698,0.32633040853992346,88,88,8598.41333333333,12565.60218929362,1,53,61.08263378731625,48.51646543175422,0,0,0.0
EXPOSED_EVALUATION,H3,AGGREGATED_H1,0,0,2,3,0.7727272727272727,0.12727272727272732,1.3166117409434797,1.263614742200563,0.0,0.7530864197530864,1.3119833476620715,88,88,127585.67777777786,161219.14333365098,15,81,587.2331815688999,585.168832583036,0,0,0.0
EXPOSED_EVALUATION,H3,AGGREGATED_H1,1,3,5,3,0.8636363636363636,0.036363636363636376,1.458749615389114,1.3568115440928803,0.0,0.85,1.2672827777248648,88,88,117539.9658333333,159479.58253494935,9,80,650.6293018042687,565.2315518450117,0,0,0.0
EXPOSED_EVALUATION,H3,AGGREGATED_H1,2,6,8,3,0.8068181818181818,0.09318181818181825,1.0207942789768858,1.411925846140123,0.0,0.7848101265822784,1.1564005013614005,88,88,106879.51527777774,150905.95004362258,13,79,455.29312365190395,515.7760062930186,0,0,0.0
EXPOSED_EVALUATION,H3,AGGREGATED_H1,3,9,11,3,0.8295454545454546,0.07045454545454544,2.0486712607498268,0.9173871592304884,0.0,0.8076923076923077,1.5373997861791353,88,88,132582.33583333326,121629.33243428424,12,78,913.7452637151713,685.7087322754452,0,0,0.0
EXPOSED_EVALUATION,H3,AGGREGATED_H1,4,12,14,3,0.875,0.025000000000000022,1.3412463692455223,0.9999323059246003,0.0,0.8607594936708861,1.0511502155771815,88,88,86891.17249999999,86885.29048241717,6,79,598.2206813037948,468.8324326789685,0,0,0.0
EXPOSED_EVALUATION,H3,AGGREGATED_H1,5,15,17,3,0.8181818181818182,0.08181818181818179,1.053219565548941,1.0399666873080957,0.0,0.7866666666666666,0.8086140584698257,88,88,64529.61611111126,67108.6511003355,7,75,469.75540103015834,360.6568219392483,0,0,0.0
EXPOSED_EVALUATION,H3,AGGREGATED_H1,6,18,20,3,0.8522727272727273,0.04772727272727273,0.4109182753431852,1.506625248310732,0.0,0.796875,0.28716119323852524,88,88,22669.994444444437,34155.18600906402,5,64,183.2771489806598,128.07920200357682,0,0,0.0
EXPOSED_EVALUATION,H3,AGGREGATED_H1,7,21,23,3,0.8295454545454546,0.07045454545454544,0.1519163495966673,2.324357128808031,,0.810126582278481,0.16535176019598247,88,88,13612.69722222222,31640.769830777484,0,79,67.75750096384255,73.74994252164502,0,0,0.0
EXPOSED_EVALUATION,H6,AGGREGATED_H1,0,0,5,6,0.7840909090909091,0.11590909090909096,1.1975300630396981,1.308303452646452,0.0,0.7654320987654321,1.2390999786035668,88,88,245125.64361111115,320698.7258686003,12,81,1068.2411026340621,1105.3230046329431,0,0,0.0
EXPOSED_EVALUATION,H6,AGGREGATED_H1,1,6,11,6,0.8068181818181818,0.09318181818181825,1.2754031637101058,1.1381156589800587,0.0,0.7875,1.3212936525798145,88,88,239461.851111111,272535.2824779068,15,80,1137.7067882925373,1178.6428014613098,0,0,0.0
EXPOSED_EVALUATION,H6,AGGREGATED_H1,2,12,17,6,0.7613636363636364,0.13863636363636367,1.0756926923807675,1.0169933930158688,0.0,0.7407407407407407,0.9240300425993351,88,88,151420.78861111123,153993.94158275268,8,81,959.5576622832069,824.2689699728998,0,0,0.0
EXPOSED_EVALUATION,H6,AGGREGATED_H1,3,18,23,6,0.8181818181818182,0.08181818181818179,0.22284939336608947,1.8134254328294241,,0.8,0.2234511755456327,88,88,36282.69166666665,65795.9558398415,0,80,198.78990017708784,199.32671213602023,0,0,0.0
EXPOSED_EVALUATION,CUM,AGGREGATED_H1,0,0,0,1,0.8181818181818182,0.08181818181818179,0.7105366629533996,1.8227321332481414,0.0,0.7866666666666666,0.8923288672108183,88,88,24447.014166666664,44560.35828355588,11,75,105.63749667219624,132.66505819513176,0,0,0.0
EXPOSED_EVALUATION,CUM,AGGREGATED_H1,1,0,1,2,0.7954545454545454,0.10454545454545461,1.0906626376183965,1.3050882752087722,0.0,0.775,1.1411205359954484,88,88,74097.4077777778,96703.65811414103,13,80,324.3038023485033,339.3072394680918,0,0,0.0
EXPOSED_EVALUATION,CUM,AGGREGATED_H1,2,0,2,3,0.7727272727272727,0.12727272727272732,1.3166117409434797,1.263614742200563,0.0,0.7530864197530864,1.3119833476620715,88,88,127585.67777777786,161219.14333365098,8,81,587.2331815688999,585.168832583036,0,0,0.0
EXPOSED_EVALUATION,CUM,AGGREGATED_H1,3,0,3,4,0.7954545454545454,0.10454545454545461,1.7499009406107577,1.1109900189809034,0.0,0.7777777777777778,1.5326479030555944,88,88,194833.3158333334,216457.86925578731,10,81,1040.6509019370096,911.4524060487638,0,0,0.0
EXPOSED_EVALUATION,CUM,AGGREGATED_H1,4,0,4,5,0.8068181818181818,0.09318181818181825,1.3992224624429588,1.2259928892494372,0.0,0.7901234567901234,1.3415295434592547,88,88,218328.89138888894,267669.6683604906,6,81,1040.1318181499269,997.2449703986941,0,0,0.0
EXPOSED_EVALUATION,CUM,AGGREGATED_H1,5,0,5,6,0.7840909090909091,0.11590909090909096,1.1975300630396981,1.308303452646452,0.0,0.7654320987654321,1.2390999786035668,88,88,245125.64361111115,320698.7258686003,9,81,1068.2411026340621,1105.3230046329431,0,0,0.0
EXPOSED_EVALUATION,CUM,AGGREGATED_H1,6,0,6,7,0.7727272727272727,0.12727272727272732,1.0378560330933142,1.3539294920291496,0.0,0.7530864197530864,1.1866036144596264,88,88,275523.2883333334,373039.10581535095,11,81,1080.106956768155,1234.9100241621325,0,0,0.0
EXPOSED_EVALUATION,CUM,AGGREGATED_H1,7,0,7,8,0.7954545454545454,0.10454545454545461,0.943028438828419,1.3814246088507494,0.09090909090909091,0.7777777777777778,1.147254174138425,88,88,306114.1197222223,422873.5781009623,11,81,1121.6216559967381,1364.524200611554,0,0,0.0
EXPOSED_EVALUATION,CUM,AGGREGATED_H1,8,0,8,9,0.8068181818181818,0.09318181818181825,0.9096934955267578,1.3397663755862332,0.1,0.7901234567901234,1.1832252685414935,88,88,352005.1588888889,471604.6759122229,10,81,1217.2203596967113,1583.2210453943514,0,0,0.0
EXPOSED_EVALUATION,CUM,AGGREGATED_H1,9,0,9,10,0.7613636363636364,0.13863636363636367,1.2078035566248941,1.179516675871262,0.0625,0.7407407407407407,1.3757132513510901,88,88,439887.66611111106,518854.8376881452,16,81,1795.6757314013084,2045.3118268019389,0,0,0.0
EXPOSED_EVALUATION,CUM,AGGREGATED_H1,10,0,10,11,0.7386363636363636,0.16136363636363638,1.1373418019590327,1.2075184011525533,0.058823529411764705,0.7160493827160493,1.3199869621537674,88,88,464504.8541666666,560898.158830933,17,81,1860.0100711513085,2158.7081730096,0,0,0.0
EXPOSED_EVALUATION,CUM,AGGREGATED_H1,11,0,11,12,0.7386363636363636,0.16136363636363638,1.032267285760389,1.2242041216655084,0.0,0.7160493827160493,1.263619394828826,88,88,484587.4947222222,593234.0083465071,15,81,1841.6411872863248,2254.3904613390637,0,0,0.0
EXPOSED_EVALUATION,CUM,AGGREGATED_H1,12,0,12,13,0.7386363636363636,0.16136363636363638,0.9365981747239825,1.2334592426152617,0.0,0.7160493827160493,1.2222597504871386,88,88,505625.95749999996,623669.0105845666,16,81,1810.2071186677435,2362.3186131501056,0,0,0.0
EXPOSED_EVALUATION,CUM,AGGREGATED_H1,13,0,13,14,0.7386363636363636,0.16136363636363638,0.9474172605521322,1.209496329855594,0.05555555555555555,0.7160493827160493,1.2238600968448035,88,88,540017.9133333333,653149.6842329425,18,81,1971.9728776535987,2547.3664218593362,0,0,0.0
EXPOSED_EVALUATION,CUM,AGGREGATED_H1,14,0,14,15,0.7613636363636364,0.13863636363636367,0.9035405648709637,1.1901044393043927,0.1111111111111111,0.7439024390243902,1.2173112933153638,88,88,571478.6672222222,680119.2988289243,18,82,2014.9789952712977,2714.7167289465215,0,0,0.0
EXPOSED_EVALUATION,CUM,AGGREGATED_H1,15,0,15,16,0.7613636363636364,0.13863636363636367,0.8569945657233006,1.1895363565384431,0.10526315789473684,0.7439024390243902,1.196390445214494,88,88,595918.9577777777,708867.2658271643,19,82,2038.5889214135684,2845.932057038016,0,0,0.0
EXPOSED_EVALUATION,CUM,AGGREGATED_H1,16,0,16,17,0.7727272727272727,0.12727272727272732,0.8137404989517217,1.2054575710094884,0.10526315789473684,0.7560975609756098,1.1425732206493409,88,88,603755.906111111,727802.128063332,19,82,2056.678752052781,2887.7831060408234,0,0,0.0
EXPOSED_EVALUATION,CUM,AGGREGATED_H1,17,0,17,18,0.75,0.15000000000000002,0.8172779697520135,1.1748714120719024,0.1,0.7349397590361446,1.146775740434901,88,88,636008.2833333334,747227.9499292598,20,83,2187.1265194387297,3068.8991097058465,0,0,0.0
EXPOSED_EVALUATION,CUM,AGGREGATED_H1,18,0,18,19,0.75,0.15000000000000002,0.7914889787008502,1.1722009195714522,0.1,0.7349397590361446,1.1148064938903957,88,88,650389.7555555557,762387.469542074,20,83,2235.7852248117124,3149.0872957642846,0,0,0.0
EXPOSED_EVALUATION,CUM,AGGREGATED_H1,19,0,19,20,0.75,0.15000000000000002,0.745178984231326,1.1748888996642601,0.1,0.7349397590361446,1.0713815577113173,88,88,657030.6883333334,771938.0624616015,20,83,2215.7573724549675,3185.706569086767,0,0,0.0
EXPOSED_EVALUATION,CUM,AGGREGATED_H1,20,0,20,21,0.75,0.15000000000000002,0.7065287021631327,1.186289516901214,0.10526315789473684,0.7349397590361446,1.023023045914285,88,88,658678.2777777779,781383.1359383238,19,83,2205.87405775815,3194.0103644225314,0,0,0.0
EXPOSED_EVALUATION,CUM,AGGREGATED_H1,21,0,21,22,0.7613636363636364,0.13863636363636367,0.67102704307516,1.196104463287398,0.10526315789473684,0.7469879518072289,0.9789279295626346,88,88,660616.4305555556,790166.2611084903,19,83,2194.7967725882277,3201.879689608711,0,0,0.0
EXPOSED_EVALUATION,CUM,AGGREGATED_H1,22,0,22,23,0.75,0.15000000000000002,0.643083111109358,1.2060679142910606,0.10526315789473684,0.7349397590361446,0.9411017373433656,88,88,663692.5616666668,800458.3035798077,19,83,2199.0066828218896,3218.07395324588,0,0,0.0
EXPOSED_EVALUATION,CUM,AGGREGATED_H1,23,0,23,24,0.7613636363636364,0.13863636363636367,0.6185656394041233,1.2093333630859784,0.15,0.7469879518072289,0.9151087236140796,88,88,672290.9750000001,813023.9057691013,20,83,2207.1337032202723,3265.243294058824,0,0,0.0
EXPOSED_EVALUATION,H1,DIRECT,0,0,0,1,0.8181818181818182,0.08181818181818179,0.7105366629533996,1.8227321332481414,0.0,0.7866666666666666,0.8923288672108183,88,88,24447.014166666664,44560.35828355588,8,75,105.63749667219624,132.66505819513176,0,0,0.0
EXPOSED_EVALUATION,H1,DIRECT,1,1,1,1,0.7954545454545454,0.10454545454545461,1.9277550252770128,1.0502091934859534,0.0,0.7692307692307693,1.5860165217484488,88,88,49650.393611111125,52143.299830585165,16,78,286.60479562173697,235.79756509937934,0,0,0.0
EXPOSED_EVALUATION,H1,DIRECT,2,2,2,1,0.8409090909090909,0.05909090909090908,2.5143268992976133,1.2061613736901546,0.0,0.825,1.8186218069233484,88,88,53488.27000000008,64515.48521950996,9,80,373.81209627290536,270.3796511756475,0,0,0.0
