date,aidc_id,optimized_case,total_it_kwh,total_pcc_kwh,flex_it_kwh,flex_pcc_kwh,eta_flex_it,eta_flex_pcc,shifted_pcc_kwh,positive_shifted_pcc_kwh,negative_shifted_pcc_kwh_magnitude,absolute_shifted_pcc_kwh,net_shifted_pcc_kwh,peak_abs_delta_it_kw,peak_abs_delta_pcc_kw
2025-04-03,AIDC12,B3-B2,742.4869297853837,965.2330087209989,3.509625757118182,4.562513484253637,0.004726851903147496,0.004726851903147496,0.44252679267083295,0.4433625000309611,0.4416910853107048,0.8850535853416659,0.0016714147202563368,1.005167677368933,1.306717980579613
2025-04-12,AIDC01,B1-B0,1254.4338090437109,1630.763951756824,5.459352168351688,7.097157818857195,0.004352044826114422,0.004352044826114422,5.169241239609408,9.972297814014517,0.36618466520429926,10.338482479218817,9.606113148810218,1.7274884699045747,2.245735010875947
2025-04-12,AIDC02,B1-B0,2230.1045494110417,2899.1359142343545,9.705514965958557,12.617169455746122,0.004352044826114421,0.00435204482611442,0.6308584727873434,0.0,1.2617169455746868,1.2617169455746868,-1.2617169455746868,0.04976440758212036,0.06469372985675648
2025-04-12,AIDC03,B1-B0,2299.795316580137,2989.733911554178,10.00881230864476,13.01145600123819,0.00435204482611442,0.004352044826114421,0.6505728000619815,0.0,1.301145600123963,1.301145600123963,-1.301145600123963,0.051319545319057185,0.06671540891477434
2025-04-12,AIDC04,B1-B0,1010.5161239518784,1313.6709611374417,4.397811468949971,5.717154909634962,0.004352044826114421,0.004352044826114421,0.2858577454817617,0.0,0.5717154909635234,0.5717154909635234,-0.5717154909635234,0.022549497185660416,0.029314346341358544
2025-04-12,AIDC05,B1-B0,1568.0422613046387,2038.4549396960306,6.82419021043961,8.871447273571494,0.004352044826114421,0.004352044826114421,0.4435723636785269,0.0,0.8871447273570539,0.8871447273570539,-0.8871447273570539,0.03499059908126976,0.04548777880565069
2025-04-12,AIDC06,B1-B0,2021.0322479037568,2627.3419222748835,8.795622937899942,11.434309819269924,0.004352044826114421,0.004352044826114421,0.5717154909635234,0.0,1.1434309819270467,1.1434309819270467,-1.1434309819270467,0.04509899437132083,0.05862869268271709
2025-04-12,AIDC07,B1-B0,627.2169045218554,815.381975878412,2.729676084175844,3.5485789094285973,0.004352044826114422,0.004352044826114422,0.2175177138018305,0.08997337761379143,0.34506204998986956,0.435035427603661,-0.25508867237607813,0.15603911479369315,0.20285084923180108
2025-04-12,AIDC08,B1-B0,1846.805329981019,2400.8469289753248,8.037379581184428,10.448593455539758,0.00435204482611442,0.00435204482611442,0.5224296727770277,0.0,1.0448593455540554,1.0448593455540554,-1.0448593455540554,0.041211150028940526,0.05357449503762268
2025-04-12,AIDC09,B1-B0,4146.600646561155,5390.580840529503,18.046191889829192,23.460049456777945,0.004352044826114422,0.00435204482611442,1.17300247283897,0.0,2.34600494567794,2.34600494567794,-2.34600494567794,0.09253069534797585,0.1202899039523686
2025-04-12,AIDC10,B1-B0,522.680753768213,679.4849798986768,2.2747300701465365,2.9571490911904976,0.00435204482611442,0.004352044826114421,0.1538918342384239,0.020176826677004378,0.2876068417998434,0.3077836684768478,-0.26743001512283904,0.0412638823820079,0.053643047096610275
2025-04-12,AIDC11,B1-B0,348.4538358454753,452.9899865991179,1.5164867134310243,1.9714327274603318,0.00435204482611442,0.00435204482611442,0.13508029526067222,0.0782925195772366,0.19186807094410785,0.27016059052134445,-0.11357555136687125,0.14382948461220535,0.18697832999586694
2025-04-12,AIDC12,B1-B0,731.7530552754979,951.2789718581475,3.184622098205151,4.140008727666696,0.004352044826114422,0.00435204482611442,0.2070004363833382,0.0,0.4140008727666764,0.4140008727666764,-0.4140008727666764,0.01632894623788034,0.021227630109244444
2025-04-12,AIDC01,B3-B2,1254.4338090437109,1630.763951756824,5.459352168351688,7.097157818857195,0.004352044826114422,0.004352044826114422,3.987594883022478,7.496337499201253,0.4788522668437025,7.975189766044956,7.017485232357551,1.7287881473793913,2.2474245915932087
2025-04-12,AIDC02,B3-B2,2230.1045494110417,2899.1359142343545,9.705514965958557,12.617169455746122,0.004352044826114421,0.00435204482611442,0.8284067575381293,0.4108474408875651,1.2459660741886935,1.6568135150762586,-0.8351186333011285,1.2641459719617387,1.6433897635502603
2025-04-12,AIDC03,B3-B2,2299.795316580137,2989.733911554178,10.00881230864476,13.01145600123819,0.00435204482611442,0.004352044826114421,1.1561475522826683,1.0260307320532434,1.2862643725120932,2.3122951045653366,-0.2602336404588499,3.1570176370869025,4.104122928212973
2025-04-12,AIDC04,B3-B2,1010.5161239518784,1313.6709611374417,4.397811468949971,5.717154909634962,0.004352044826114421,0.004352044826114421,0.5129163931121301,0.46674415595887453,0.5590886302653857,1.0258327862242602,-0.09234447430651116,1.3888084254260218,1.8054509530538283
2025-04-12,AIDC05,B3-B2,1568.0422613046387,2038.4549396960306,6.82419021043961,8.871447273571494,0.004352044826114421,0.004352044826114421,0.44357236367853936,0.0,0.8871447273570787,0.8871447273570787,-0.8871447273570787,0.03499059908126976,0.04548777880565069
2025-04-12,AIDC06,B3-B2,2021.0322479037568,2627.3419222748835,8.795622937899942,11.434309819269924,0.004352044826114421,0.004352044826114421,0.5717154909635305,0.0,1.143430981927061,1.143430981927061,-1.143430981927061,0.04509899437132083,0.05862869268271709
2025-04-12,AIDC07,B3-B2,627.2169045218554,815.381975878412,2.729676084175844,3.5485789094285973,0.004352044826114422,0.004352044826114422,0.17742894547143795,0.0,0.3548578909428759,0.3548578909428759,-0.3548578909428759,0.013996239632475111,0.018195111522217644
2025-04-12,AIDC08,B3-B2,1846.805329981019,2400.8469289753248,8.037379581184428,10.448593455539758,0.00435204482611442,0.00435204482611442,0.5224296727770472,0.0,1.0448593455540944,1.0448593455540944,-1.0448593455540944,0.041211150028940526,0.05357449503762268
2025-04-12,AIDC09,B3-B2,4146.600646561155,5390.580840529503,18.046191889829192,23.460049456777945,0.004352044826114422,0.00435204482611442,1.1730024728389985,0.0,2.346004945677997,2.346004945677997,-2.346004945677997,0.09253069534797585,0.1202899039523686
2025-04-12,AIDC10,B3-B2,522.680753768213,679.4849798986768,2.2747300701465365,2.9571490911904976,0.00435204482611442,0.004352044826114421,0.14733363868405736,0.0,0.2946672773681147,0.2946672773681147,-0.2946672773681147,0.011663533027058947,0.015162592935176633
2025-04-12,AIDC11,B3-B2,348.4538358454753,452.9899865991179,1.5164867134310243,1.9714327274603318,0.00435204482611442,0.00435204482611442,0.09857163637301358,0.0,0.19714327274602716,0.19714327274602716,-0.19714327274602716,0.007775688684689568,0.010108395290096439
2025-04-12,AIDC12,B3-B2,731.7530552754979,951.2789718581475,3.184622098205151,4.140008727666696,0.004352044826114422,0.00435204482611442,0.6148793105255708,0.8340392891663289,0.3957193318848127,1.2297586210511415,0.4383199572815162,1.0045056118003697,1.3058572953404806
2025-04-13,AIDC01,B1-B0,1247.9769258086146,1622.370003551199,5.084933154122076,6.6104131003587,0.004074541002292445,0.004074541002292445,4.88224245048247,9.377287480006745,0.387197420958195,9.76448490096494,8.99009005904855,1.7296649674495566,2.2485644576844237
2025-04-13,AIDC02,B1-B0,2218.6256458819817,2884.2133396465765,9.039881162883693,11.751845511748801,0.004074541002292445,0.004074541002292445,0.5875922755874203,0.0,1.1751845511748407,1.1751845511748407,-1.1751845511748407,0.04632981785699887,0.060228763214098535
2025-04-13,AIDC03,B1-B0,2287.9576973157937,2974.3450065105317,9.322377449223808,12.119090683990951,0.004074541002292445,0.004074541002292445,0.6059545341995385,0.0,1.211909068399077,1.211909068399077,-1.211909068399077,0.047777624665052636,0.062110912064568424
2025-04-13,AIDC04,B1-B0,1005.314745790273,1306.909169527355,4.096196151931673,5.325054997511176,0.004074541002292445,0.004074541002292444,0.2662527498755596,0.0,0.5325054997511192,0.5325054997511192,-0.5325054997511192,0.02099319871647345,0.027291158331415488
2025-04-13,AIDC05,B1-B0,1559.9711572607685,2027.962504438999,6.356166442652597,8.263016375448375,0.004074541002292445,0.004074541002292444,0.4131508187723938,0.0,0.8263016375447876,0.8263016375447876,-0.8263016375447876,0.032575653180734104,0.04234834913495433
2025-04-13,AIDC06,B1-B0,2010.629491580546,2613.81833905471,8.192392303863347,10.650109995022351,0.004074541002292445,0.004074541002292444,0.5325054997511174,0.0,1.0650109995022348,1.0650109995022348,-1.0650109995022348,0.0419863974329469,0.054582316662830976
2025-04-13,AIDC07,B1-B0,623.9884629043073,811.1850017755995,2.542466577061038,3.30520655017935,0.004074541002292445,0.004074541002292445,0.1963123348830722,0.069259443643654,0.3233652261224904,0.3926246697661444,-0.2541057824788364,0.19577463952893154,0.254507031387611
2025-04-13,AIDC08,B1-B0,1837.2993629960165,2388.489171894821,7.486151588013058,9.731997064416976,0.004074541002292444,0.004074541002292445,0.4844410163577191,0.0,0.9688820327154382,0.9688820327154382,-0.9688820327154382,0.03836688041285076,0.04987694453670599
2025-04-13,AIDC09,B1-B0,4125.257060311809,5362.834178405354,16.808529037236863,21.851087748407924,0.004074541002292444,0.004074541002292444,1.0925543874204742,0.0,2.1851087748409483,2.1851087748409483,-2.1851087748409483,0.08614450507790339,0.11198785660127442
2025-04-13,AIDC10,B1-B0,519.9903857535894,675.9875014796664,2.1187221475508657,2.7543387918161253,0.004074541002292446,0.004074541002292444,0.13771693959080755,0.0,0.2754338791816151,0.2754338791816151,-0.2754338791816151,0.010858551060239235,0.014116116378311006
2025-04-13,AIDC11,B1-B0,346.66025716905966,450.6583343197776,1.412481431700577,1.83622586121075,0.004074541002292444,0.004074541002292444,0.12116225349403775,0.06031561743711844,0.18200888955095706,0.2423245069880755,-0.12169327211383862,0.18558651519113364,0.24126246974847376
2025-04-13,AIDC12,B1-B0,727.9865400550252,946.3825020715328,2.9662110065712115,3.8560743085425746,0.004074541002292445,0.004074541002292444,0.19518049548103278,0.008203214807984693,0.38215777615408086,0.39036099096206556,-0.37395456134609617,0.02524066094764521,0.032812859231938774
2025-04-13,AIDC01,B3-B2,1247.9769258086146,1622.370003551199,5.084933154122076,6.6104131003587,0.004074541002292445,0.004074541002292445,0.5802243249025434,0.5127651897142194,0.6476834600908674,1.1604486498050868,-0.13491827037664805,0.9689961997820371,1.2596950597166483
2025-04-13,AIDC02,B3-B2,2218.6256458819817,2884.2133396465765,9.039881162883693,11.751845511748801,0.004074541002292445,0.004074541002292445,1.0887896341440797,1.027236814257563,1.1503424540305964,2.1775792682881594,-0.12310563977303346,3.0654343125527816,3.985064606318616
2025-04-13,AIDC03,B3-B2,2287.9576973157937,2974.3450065105317,9.322377449223808,12.119090683990951,0.004074541002292445,0.004074541002292445,1.3401523502806025,1.4936307708104195,1.1866739297507856,2.680304700561205,0.30695684105963394,3.162467831826129,4.111208181373968
2025-04-13,AIDC04,B3-B2,1005.314745790273,1306.909169527355,4.096196151931673,5.325054997511176,0.004074541002292445,0.004074541002292444,0.4983812632504643,0.47404890472641625,0.5227136217745123,0.9967625265009286,-0.04866471704809605,1.393079507054044,1.8110033591702575
2025-04-13,AIDC05,B3-B2,1559.9711572607685,2027.962504438999,6.356166442652597,8.263016375448375,0.004074541002292445,0.004074541002292444,0.41315081877239557,0.0,0.8263016375447911,0.8263016375447911,-0.8263016375447911,0.032575653180734104,0.04234834913495433
2025-04-13,AIDC06,B3-B2,2010.629491580546,2613.81833905471,8.192392303863347,10.650109995022351,0.004074541002292445,0.004074541002292444,1.1574541976538413,1.2726976513570563,1.0422107439506263,2.3149083953076826,0.23048690740642996,2.780918152178541,3.6151935978321035
2025-04-13,AIDC07,B3-B2,623.9884629043073,811.1850017755995,2.542466577061038,3.30520655017935,0.004074541002292445,0.004074541002292445,0.4418550095142755,0.5661745463470798,0.3175354726814712,0.883710019028551,0.24863907366560856,0.8630593827271309,1.1219771975452701
2025-04-13,AIDC08,B3-B2,1837.2993629960165,2388.489171894821,7.486151588013058,9.731997064416976,0.004074541002292444,0.004074541002292445,1.4309130762968003,1.9308939074344522,0.9309322451591484,2.8618261525936006,0.9999616622753038,2.5412304046965826,3.3035995261055575
2025-04-13,AIDC09,B3-B2,4125.257060311809,5362.834178405354,16.808529037236863,21.851087748407924,0.004074541002292444,0.004074541002292444,1.518387011835916,0.8709142024939709,2.165859821177861,3.036774023671832,-1.2949456186838901,2.6797360076737564,3.4836568099758836
2025-04-13,AIDC10,B3-B2,519.9903857535894,675.9875014796664,2.1187221475508657,2.7543387918161253,0.004074541002292446,0.004074541002292444,0.5936492132953357,0.928696149413387,0.25860227717728446,1.1872984265906714,0.6700938722361025,0.7202977258928829,0.9363870436607478
2025-04-13,AIDC11,B3-B2,346.66025716905966,450.6583343197776,1.412481431700577,1.83622586121075,0.004074541002292444,0.004074541002292444,0.19286308979126554,0.20588000695757902,0.17984617262495206,0.3857261795825311,0.02603383433262696,0.47916179270093656,0.6229103305112176
2025-04-13,AIDC12,B3-B2,727.9865400550252,946.3825020715328,2.9662110065712115,3.8560743085425746,0.004074541002292445,0.004074541002292444,0.3547166542265945,0.3275985004518098,0.38183480800137914,0.709433308453189,-0.05423630754956932,1.0079953860055686,1.3103940018072393
2025-04-15,AIDC01,B1-B0,1275.8344020772674,1658.5847227004479,5.807278071452045,7.549461492887659,0.004551749084361454,0.0045517490843614535,5.446349516551247,10.48271282912412,0.4099862039783737,10.892699033102494,10.072726625145746,1.7277677538388758,2.2460980799905386
2025-04-15,AIDC02,B1-B0,2268.150048137365,2948.5950625785745,10.324049904803637,13.421264876244727,0.004551749084361453,0.004551749084361453,0.7896432213756217,0.2545455424513712,1.3247409002998722,1.5792864427512434,-1.070195357848501,0.7832170536965267,1.0181821698054847
2025-04-15,AIDC03,B1-B0,2339.0297371416573,3040.7386582841546,10.646676464328749,13.840679403627377,0.0045517490843614535,0.004551749084361454,0.6920339701813099,0.0,1.3840679403626197,1.3840679403626197,-1.3840679403626197,0.05532142558373301,0.07191785325885292
2025-04-15,AIDC04,B1-B0,1027.7554905622435,1336.0821377309167,4.678085113114148,6.081510647048392,0.004551749084361453,0.004551749084361453,0.3028056138308166,0.006326321397509105,0.5992849062641241,0.6056112276616332,-0.592958584866615,0.024307899120095462,0.0316002688561241
2025-04-15,AIDC05,B1-B0,1594.7930025965848,2073.23090337556,7.259097589315058,9.436826866109575,0.0045517490843614535,0.0045517490843614535,0.4718413433053623,0.0,0.9436826866107246,0.9436826866107246,-0.9436826866107246,0.037719153807048454,0.04903489994916299
2025-04-15,AIDC06,B1-B0,2055.510981124487,2672.1642754618333,9.356170226228295,12.163021294096785,0.004551749084361453,0.004551749084361453,0.6081510647049022,0.0,1.2163021294098044,1.2163021294098044,-1.2163021294098044,0.04861579824020186,0.06320053771226242
2025-04-15,AIDC07,B1-B0,637.9172010386337,829.2923613502239,2.9036390357260227,3.7747307464438293,0.004551749084361454,0.0045517490843614535,0.18873653732218054,0.0,0.3774730746443611,0.3774730746443611,-0.3774730746443611,0.01508766152280845,0.019613959979650986
2025-04-15,AIDC08,B1-B0,1878.3117586137553,2441.8052861978817,8.549603827415512,11.114484975640167,0.0045517490843614535,0.004551749084361454,0.5557242487820329,0.0,1.1114484975640657,1.1114484975640657,-1.1114484975640657,0.04442478115049216,0.0577522154956398
