count,total,mean,median,max,top1,top3,top1_share,top3_share,day,slot,hour_AEST,weekday,train,training_tail_exceedances,classification,job_count_percentile,max_severity_percentile,total_severity_percentile,R3_CMABF_Q90,R3_CMABF_miss
20,510.10277777777793,25.50513888888889,24.259999999999998,78.90444444444445,78.90444444444445,179.59,0.154683424364371,0.35206630472072614,2024-10-22,2,1.0,1,False,15,UNRESOLVED,76.82135728542914,90.14767932489451,97.38023952095809,5019.800107421874,False
192,3038.781666666666,15.826987847222222,15.639861111111111,24.01222222222222,24.01222222222222,68.89805555555556,0.007901924144672747,0.022672920635042525,2024-10-22,4,2.0,1,False,191,UNRESOLVED,92.02844311377245,77.78481012658227,99.61327345309381,5020.219296874999,False
55,748.5958333333328,13.610833333333332,24.00111111111111,28.4825,28.4825,76.48805555555555,0.03804790079203845,0.10217536907061188,2024-10-22,23,11.5,1,False,31,UNRESOLVED,82.13572854291417,79.38818565400844,98.12874251497006,5019.966748657225,False
213,3005.7330555555563,14.111422796035471,15.600833333333334,23.696666666666665,23.696666666666665,68.155,0.007883822757602391,0.022675000986540624,2024-10-23,8,4.0,2,False,190,UNRESOLVED,93.16367265469061,77.21518987341773,99.61327345309381,5020.132291259764,False
169,2462.01638888889,14.568144312952004,21.045,72.10666666666667,72.10666666666667,117.45083333333334,0.02928764690279274,0.047705138708007945,2024-10-23,15,7.5,2,False,131,UNRESOLVED,90.6312375249501,89.59915611814345,99.47604790419162,5020.20104736328,False
4,528.1469444444444,132.0367361111111,48.0075,384.12444444444446,384.12444444444446,480.13944444444445,0.727306005430938,0.9091020018103126,2024-10-23,21,10.5,2,False,4,SEVERITY_DRIVEN,62.08832335329341,99.26160337552743,97.48003992015968,5020.283032836913,False
145,2242.655,15.466586206896553,15.591111111111111,22.97861111111111,22.97861111111111,68.1625,0.010246164082799677,0.030393662868341314,2024-10-23,31,15.5,2,False,141,UNRESOLVED,89.25898203592814,77.0042194092827,99.43862275449102,5019.072156372069,False
78,1266.1155555555554,16.232250712250714,15.615277777777777,36.00222222222222,36.00222222222222,94.49277777777777,0.028435178814642165,0.07463203288448308,2024-10-23,32,16.0,2,False,76,UNRESOLVED,84.58083832335329,81.85654008438819,98.80239520958084,5019.509580078124,False
64,569.273888888889,8.89490451388889,9.668611111111112,11.205833333333333,11.205833333333333,33.6175,0.019684432312897612,0.059053296938692844,2024-10-23,35,17.5,2,False,58,UNRESOLVED,83.34580838323353,67.27848101265823,97.57984031936128,5019.34785217285,False
50,984.4552777777776,19.689105555555553,15.604861111111111,96.01055555555556,96.01055555555556,212.95166666666668,0.09752657913753209,0.21631421098921322,2024-10-24,0,0.0,3,False,49,UNRESOLVED,81.58682634730539,91.94092827004219,98.47804391217565,5020.301663818358,False
307,7391.073888888891,24.075159247195078,24.000555555555554,48.03,48.03,144.08555555555557,0.006498379088349286,0.01949453593910913,2024-10-25,7,3.5,4,False,258,COUNT_DRIVEN,96.8313373253493,86.51898734177215,99.9625748502994,5014.778073730467,True
130,2681.1022222222227,20.623863247863248,21.20125,24.008333333333333,24.008333333333333,72.02472222222222,0.008954650492003287,0.026863847870196002,2024-10-25,8,4.0,4,False,122,UNRESOLVED,88.34830339321357,77.78481012658227,99.57584830339322,5020.930249633788,False
868,10983.294444444477,12.653565028161802,11.476805555555556,200.02333333333334,200.02333333333334,309.02555555555557,0.018211597107324052,0.02813596203931923,2024-10-26,10,5.0,5,False,858,MIXED,99.8003992015968,98.14345991561181,99.9875249500998,5020.987225952147,True
22,745.7172222222225,33.89623737373737,0.09888888888888889,96.01055555555556,96.01055555555556,288.03166666666664,0.12874928014864134,0.386247840445924,2024-10-27,25,12.5,6,False,9,UNRESOLVED,77.34530938123753,91.94092827004219,98.11626746506985,5020.366452636717,False
13,2468.213333333333,189.86256410256414,80.01,930.5522222222222,930.5522222222222,1940.86,0.3770145026181782,0.7863420774001167,2024-10-28,6,3.0,0,False,11,SEVERITY_DRIVEN,74.27644710578842,99.64135021097046,99.47604790419162,5020.4958013916,False
3,1880.013888888889,626.6712962962963,872.0088888888889,960.0011111111111,960.0011111111111,1880.013888888889,0.5106351164663382,1.0,2024-10-30,0,0.0,2,False,3,SEVERITY_DRIVEN,58.919660678642714,99.64135021097046,99.28892215568862,5019.658933105467,False
773,8808.810277777775,11.395614848354176,11.484166666666667,25.234444444444446,25.234444444444446,54.08027777777778,0.0028646824768270994,0.006139339601195359,2024-10-30,4,2.0,2,False,762,COUNT_DRIVEN,99.7879241516966,78.20675105485232,99.9875249500998,5019.041333618163,True
411,773.1161111111121,1.8810610975939441,0.001388888888888889,45.003055555555555,45.003055555555555,135.00694444444446,0.058209956963486076,0.17462699651985558,2024-10-31,7,3.5,3,False,46,COUNT_DRIVEN,98.19111776447106,84.21940928270043,98.17864271457086,5020.160046997069,False
80,526.5566666666668,6.581958333333333,3.57,12.580555555555556,12.580555555555556,37.67111111111111,0.023892120928210737,0.07154236855376964,2024-10-31,9,4.5,3,False,71,UNRESOLVED,84.71806387225548,69.09282700421942,97.46756487025948,5020.259702148436,False
130,1282.8475000000003,9.868057692307692,10.72625,88.605,88.605,211.36722222222224,0.06906900469463438,0.16476410658493873,2024-10-31,10,5.0,3,False,108,UNRESOLVED,88.34830339321357,91.07594936708861,98.81487025948104,5020.358533325194,False
8,634.3127777777778,79.28909722222222,93.75361111111111,96.015,96.015,288.0288888888889,0.15136854145737774,0.45408022505546247,2024-10-31,27,13.5,3,False,7,UNRESOLVED,69.61077844311377,92.0464135021097,97.84181636726547,5019.990445556639,False
107,1966.0866666666664,18.374641744548285,19.448055555555555,22.92888888888889,22.92888888888889,68.58527777777778,0.011662196421769586,0.03488415792680102,2024-11-01,6,3.0,4,False,101,UNRESOLVED,86.62674650698602,76.9831223628692,99.33882235528942,5019.060880126952,False
31,846.4886111111109,27.30608422939068,24.004444444444445,128.03555555555556,128.03555555555556,208.32861111111112,0.15125490629755145,0.24610917190918438,2024-11-01,14,7.0,4,False,29,UNRESOLVED,79.27894211576846,93.79746835443038,98.31586826347305,5020.603757324217,False
1865,29745.792222222302,15.949486446231754,19.54861111111111,48.07,48.07,120.08055555555555,0.001616026886790669,0.00403689216472932,2024-11-02,6,3.0,5,False,1521,COUNT_DRIVEN,99.9875249500998,86.70886075949367,100.0,5020.539090576171,True
130,2385.850000000001,18.35269230769231,19.490138888888886,24.001666666666665,24.001666666666665,71.81777777777778,0.01006000656649272,0.030101547782877276,2024-11-05,8,4.0,1,False,125,UNRESOLVED,88.34830339321357,77.32067510548524,99.47604790419162,5020.096646728514,False
376,7342.022499999998,19.526655585106383,19.464166666666667,192.03222222222223,192.03222222222223,240.04888888888888,0.026155221156326104,0.03269519929813467,2024-11-05,9,4.5,1,False,367,MIXED,97.72954091816368,97.55274261603375,99.9625748502994,5019.829190673827,True
2688,53461.31277777771,19.888881241732804,19.567777777777778,36.00527777777778,36.00527777777778,108.015,0.0006734828590431492,0.00202043298953367,2024-11-05,13,6.5,1,False,2683,COUNT_DRIVEN,100.0,81.85654008438819,100.0,5020.030866088866,True
4,733.9766666666667,183.49416666666667,100.01722222222222,533.3622222222223,533.3622222222223,733.3966666666668,0.7266746293781667,0.9992097841439103,2024-11-05,16,8.0,1,False,3,SEVERITY_DRIVEN,62.08832335329341,99.43037974683544,98.09131736526946,5019.977872314452,False
9,656.0419444444444,72.89354938271605,86.63777777777777,92.505,92.505,271.2411111111111,0.1410047037134736,0.4134508675978119,2024-11-06,2,1.0,2,False,8,UNRESOLVED,70.65868263473054,91.54008438818565,97.90419161676647,5019.676816406249,False
3,626.4438888888889,208.81462962962962,208.20444444444445,384.00888888888886,384.00888888888886,626.4438888888889,0.6129980604807205,1.0,2024-11-06,12,6.0,2,False,3,SEVERITY_DRIVEN,58.919660678642714,99.15611814345992,97.80439121756487,5020.122403564452,False
253,5020.189999999999,19.84264822134387,19.447777777777777,48.00555555555555,48.00555555555555,96.02055555555555,0.00956249774521593,0.019126876782662724,2024-11-06,13,6.5,2,False,252,UNRESOLVED,94.96007984031937,85.46413502109705,99.82534930139721,5020.189999999999,False
3,512.4988888888889,170.83296296296297,256.05333333333334,256.1066666666667,256.1066666666667,512.4988888888889,0.49972140861009995,1.0,2024-11-06,21,10.5,2,False,2,SEVERITY_DRIVEN,58.919660678642714,98.73417721518987,97.39271457085829,5019.966306152342,False
3,962.0886111111112,320.6962037037037,2.0275,960.0311111111112,960.0311111111112,962.0886111111112,0.9978614235983692,1.0,2024-11-07,3,1.5,3,False,1,SEVERITY_DRIVEN,58.919660678642714,99.64135021097046,98.47804391217565,5019.922635498046,False
3,1492.5758333333333,497.5252777777778,724.3111111111111,768.0266666666666,768.0266666666666,1492.5758333333333,0.5145645866122939,1.0,2024-11-07,18,9.0,3,False,2,SEVERITY_DRIVEN,58.919660678642714,99.59915611814345,99.03942115768463,5021.231412353514,False
2,533.7722222222222,266.8861111111111,266.8861111111111,533.3655555555556,533.3655555555556,533.7722222222222,0.9992381269580242,1.0,2024-11-08,1,0.5,4,False,1,SEVERITY_DRIVEN,55.18962075848303,99.43037974683544,97.49251497005989,5020.238217773436,False
7,1080.3777777777777,154.33968253968254,55.05777777777778,780.5566666666666,780.5566666666666,903.2055555555555,0.7224849332538001,0.8360090091943148,2024-11-08,4,2.0,4,False,7,SEVERITY_DRIVEN,68.27594810379242,99.62025316455696,98.60279441117764,5020.603818359374,False
7,555.3711111111111,79.33873015873017,120.18,144.01833333333335,144.01833333333335,432.05500000000006,0.25931909393918784,0.7779572818175636,2024-11-08,9,4.5,4,False,4,UNRESOLVED,68.27594810379242,94.87341772151899,97.56736526946108,5020.847196044921,False
43,699.083611111111,16.257758397932818,16.657777777777778,96.00805555555556,96.00805555555556,168.91472222222222,0.13733415292480117,0.24162306130128294,2024-11-09,2,1.0,5,False,43,UNRESOLVED,81.000499001996,91.89873417721519,98.05389221556887,5020.237439575194,False
9,631.6166666666667,70.17962962962963,87.09055555555555,92.66722222222222,92.66722222222222,276.16833333333335,0.1467143397454504,0.4372404148085601,2024-11-09,3,1.5,5,False,9,UNRESOLVED,70.65868263473054,91.56118143459915,97.81686626746507,5020.450116577147,False
40,937.4908333333333,23.437270833333336,24.004722222222224,24.009444444444444,24.009444444444444,72.02722222222222,0.02561032448613572,0.07682978826163338,2024-11-09,14,7.0,5,False,39,UNRESOLVED,80.62624750499002,77.78481012658227,98.45309381237524,5020.669751586913,False
1,10101.973333333333,10101.973333333333,10101.973333333333,10101.973333333333,10101.973333333333,10101.973333333333,1.0,1.0,2024-11-09,15,7.5,5,False,1,SEVERITY_DRIVEN,49.650698602794414,100.0,99.9875249500998,5020.737714233397,True
4,743.4727777777779,185.86819444444447,36.400000000000006,659.3655555555556,659.3655555555556,732.1655555555556,0.8868724925294282,0.9847913433279705,2024-11-09,17,8.5,5,False,4,SEVERITY_DRIVEN,62.08832335329341,99.47257383966245,98.10379241516966,5020.769986572264,False
2,449.5733333333334,224.7866666666667,224.7866666666667,225.6888888888889,225.6888888888889,449.5733333333334,0.5020068410542341,1.0,2024-11-09,29,14.5,5,False,2,SEVERITY_DRIVEN,55.18962075848303,98.52320675105486,97.1057884231537,5020.1467413330065,False
2,862.0272222222222,431.0136111111111,431.0136111111111,768.0155555555556,768.0155555555556,862.0272222222222,0.89094118579653,1.0,2024-11-10,8,4.0,6,False,2,SEVERITY_DRIVEN,55.18962075848303,99.59915611814345,98.32834331337325,5020.615292968749,False
1,533.3455555555555,533.3455555555555,533.3455555555555,533.3455555555555,533.3455555555555,533.3455555555555,1.0,1.0,2024-11-10,11,5.5,6,False,1,SEVERITY_DRIVEN,49.650698602794414,99.43037974683544,97.49251497005989,5020.710172119139,False
6,684.0927777777778,114.01546296296296,89.10111111111111,244.57333333333332,244.57333333333332,427.9472222222222,0.3575148595016758,0.6255689814653145,2024-11-11,7,3.5,0,False,6,SEVERITY_DRIVEN,66.56686626746507,98.69198312236287,97.99151696606786,5020.387052001952,False
3,664.8502777777778,221.61675925925928,3.1969444444444446,661.3866666666667,661.3866666666667,664.8502777777778,0.9947903893148874,1.0,2024-11-11,17,8.5,0,False,2,SEVERITY_DRIVEN,58.919660678642714,99.47257383966245,97.95409181636727,5020.322217407225,False
1,533.3688888888889,533.3688888888889,533.3688888888889,533.3688888888889,533.3688888888889,533.3688888888889,1.0,1.0,2024-11-11,44,22.0,0,False,1,SEVERITY_DRIVEN,49.650698602794414,99.43037974683544,97.49251497005989,5019.327847900389,False
31,1126.3566666666668,36.33408602150537,13.393055555555556,144.02333333333334,144.02333333333334,432.0616666666667,0.127866543161284,0.38359223099847,2024-11-12,11,5.5,1,False,25,UNRESOLVED,79.27894211576846,94.89451476793249,98.69011976047904,5020.168149414061,False
13,593.0747222222222,45.62113247863248,4.404166666666667,144.02333333333334,144.02333333333334,432.07000000000005,0.24284180042893228,0.7285254012867969,2024-11-12,12,6.0,1,False,7,UNRESOLVED,74.27644710578842,94.89451476793249,97.70459081836327,5020.186841430663,False
8,588.2472222222223,73.53090277777778,99.41791666666667,144.01,144.01,389.2183333333333,0.24481203575594157,0.6616577497178528,2024-11-12,13,6.5,1,False,5,UNRESOLVED,69.61077844311377,94.83122362869199,97.66716566866268,5020.268186035155,False
13,1483.6955555555555,114.13042735042735,3.5941666666666667,504.48,504.48,1454.8355555555556,0.3400158463176782,0.9805485701618931,2024-11-12,16,8.0,1,False,11,SEVERITY_DRIVEN,74.27644710578842,99.40928270042194,99.03942115768463,5020.172254028319,False
730,5914.3155555555495,8.101802130898022,7.804722222222222,163.82222222222222,163.82222222222222,185.48416666666668,0.0276992697943446,0.03136189892546976,2024-11-12,27,13.5,1,False,727,MIXED,99.77544910179641,95.33755274261604,99.8627744510978,5019.57475036621,True
107,1609.3272222222217,15.040441329179647,19.422777777777778,24.00638888888889,24.00638888888889,72.01888888888888,0.014917033998679231,0.04475092939112929,2024-11-13,17,8.5,2,False,84,UNRESOLVED,86.62674650698602,77.53164556962025,99.20159680638723,5020.259946289061,False
3,538.0844444444444,179.3614814814815,3.463888888888889,533.3533333333334,533.3533333333334,538.0844444444444,0.9912074932476522,1.0,2024-11-13,45,22.5,2,False,2,SEVERITY_DRIVEN,58.919660678642714,99.43037974683544,97.51746506986028,5019.39359802246,False
11,455.89361111111106,41.44487373737374,4.652777777777778,95.05666666666667,95.05666666666667,273.6,0.2085062487166536,0.6001400180475831,2024-11-14,5,2.5,3,False,7,UNRESOLVED,72.80439121756487,91.70886075949367,97.11826347305389,5019.950116577147,False
30,443.4066666666666,14.780222222222223,10.798333333333332,101.18666666666667,101.18666666666667,149.20333333333335,0.22820285366330387,0.336493211649201,2024-11-14,10,5.0,3,False,24,UNRESOLVED,79.14171656686626,93.10126582278481,97.08083832335329,5019.592084350585,False
10,772.5350000000002,77.2535,0.008194444444444443,768.0688888888889,768.0688888888889,772.4280555555555,0.9942188883207734,0.9998615668617672,2024-11-14,11,5.5,3,False,2,SEVERITY_DRIVEN,71.9560878243513,99.59915611814345,98.17864271457086,5018.887814941405,False
20,487.17111111111114,24.358555555555554,7.135972222222222,210.58666666666667,210.58666666666667,338.6088888888889,0.43226427401734274,0.6950512482495312,2024-11-14,12,6.0,3,False,18,SEVERITY_DRIVEN,76.82135728542914,98.33333333333333,97.23053892215569,5033.847196044921,False
47,1244.7438888888892,26.483912529550828,24.005555555555556,241.9911111111111,241.9911111111111,325.78694444444443,0.19441036286357877,0.261730101551457,2024-11-14,15,7.5,3,False,43,SEVERITY_DRIVEN,81.2874251497006,98.64978902953587,98.77744510978044,5020.369656982421,False
45,1492.6144444444433,33.169209876543206,5.385833333333333,144.02666666666667,144.02666666666667,432.0683333333334,0.0964928801290503,0.28947082412441133,2024-11-14,17,8.5,3,False,42,UNRESOLVED,81.1501996007984,94.89451476793249,99.03942115768463,5020.772290649413,False
71,945.0669444444447,13.310802034428795,12.003055555555555,23.905555555555555,23.905555555555555,71.37777777777778,0.02529509226418704,0.07552668961428656,2024-11-14,26,13.0,3,False,68,UNRESOLVED,83.94461077844312,77.25738396624473,98.46556886227545,5020.16312927246,False
4,641.6266666666666,160.40666666666667,183.90666666666667,265.7733333333333,265.7733333333333,633.5866666666666,0.41421802917584477,0.9874693487386227,2024-11-15,0,0.0,4,False,4,SEVERITY_DRIVEN,62.08832335329341,98.79746835443038,97.86676646706587,5020.114255371092,False
13,546.0469444444444,42.00361111111112,3.025,168.0013888888889,168.0013888888889,504.0041666666667,0.30766839847408317,0.9230051954222497,2024-11-15,16,8.0,4,False,8,SEVERITY_DRIVEN,74.27644710578842,95.42194092827005,97.54241516966069,5020.575253906249,False
1,533.3522222222222,533.3522222222222,533.3522222222222,533.3522222222222,533.3522222222222,533.3522222222222,1.0,1.0,2024-11-15,44,22.0,4,False,1,SEVERITY_DRIVEN,49.650698602794414,99.43037974683544,97.49251497005989,5019.789990844725,False
30,534.5008333333338,17.816694444444447,0.06333333333333334,518.9055555555556,518.9055555555556,532.6758333333333,0.9708227250451217,0.9965855993364516,2024-11-16,3,1.5,5,False,2,SEVERITY_DRIVEN,79.14171656686626,99.43037974683544,97.50499001996008,5020.596570434569,False
20,2234.668888888889,111.73344444444444,3.7552777777777777,958.7944444444445,958.7944444444445,2108.8444444444444,0.4290543664932712,0.9436943678456963,2024-11-16,10,5.0,5,False,10,SEVERITY_DRIVEN,76.82135728542914,99.64135021097046,99.43862275449102,5021.48620361328,False
24,721.0216666666668,30.042569444444442,0.5890277777777778,144.0225,144.0225,401.0541666666667,0.1997478115544378,0.5562303952955643,2024-11-16,11,5.5,5,False,11,UNRESOLVED,77.91916167664671,94.89451476793249,98.07884231536926,5018.315427246092,False
5,494.09805555555556,98.81961111111112,94.48,203.54666666666665,203.54666666666665,493.78666666666663,0.41195601637776574,0.999369783213296,2024-11-17,7,3.5,6,False,3,SEVERITY_DRIVEN,64.35878243512974,98.29113924050633,97.28043912175649,5020.856091918944,False
1,533.3433333333334,533.3433333333334,533.3433333333334,533.3433333333334,533.3433333333334,533.3433333333334,1.0,1.0,2024-11-17,31,15.5,6,False,1,SEVERITY_DRIVEN,49.650698602794414,99.43037974683544,97.49251497005989,5019.943021240233,False
29,474.7002777777778,16.36897509578544,17.836944444444445,24.863055555555555,24.863055555555555,63.30694444444444,0.052376324007955895,0.13336192837468788,2024-11-18,14,7.0,0,False,27,UNRESOLVED,78.96706586826348,78.14345991561181,97.16816367265469,5020.305386962889,False
32,662.0930555555556,20.690407986111115,1.848611111111111,552.2355555555556,552.2355555555556,576.2527777777779,0.8340754383719979,0.8703501312126737,2024-11-18,15,7.5,0,False,15,SEVERITY_DRIVEN,79.52844311377245,99.43037974683544,97.92914171656686,5020.317319335936,False
5,691.1275,138.2255,0.14777777777777779,682.6855555555555,682.6855555555555,690.8352777777777,0.9877852575039417,0.9995771804446758,2024-11-19,4,2.0,1,False,2,SEVERITY_DRIVEN,64.35878243512974,99.51476793248945,98.04141716566866,5021.183087768553,False
6,525.9086111111111,87.65143518518518,19.529305555555556,432.29333333333335,432.29333333333335,506.18972222222226,0.8219932592851209,0.9625051036011222,2024-11-19,15,7.5,1,False,4,SEVERITY_DRIVEN,66.56686626746507,99.30379746835443,97.46756487025948,5020.365521850585,False
6,578.5186111111112,96.41976851851852,2.7031944444444447,533.34,533.34,577.8255555555556,0.9219063825373907,0.9988020168370652,2024-11-20,3,1.5,2,False,3,SEVERITY_DRIVEN,66.56686626746507,99.43037974683544,97.64221556886227,5021.119931640624,False
7,464.3947222222222,66.34210317460317,0.3111111111111111,284.70666666666665,284.70666666666665,463.7002777777778,0.613070418423982,0.9985046245979684,2024-11-20,19,9.5,2,False,3,SEVERITY_DRIVEN,68.27594810379242,98.83966244725738,97.1432135728543,5020.140622558592,False
124,974.6741666666666,7.860275537634409,7.799722222222222,24.003611111111113,24.003611111111113,72.01055555555556,0.02462731847423655,0.07388167042718265,2024-11-20,41,20.5,2,False,116,UNRESOLVED,87.87425149700599,77.42616033755274,98.47804391217565,5019.205808105467,False
24,847.148611111111,35.297858796296296,3.105277777777778,97.83333333333333,97.83333333333333,287.16055555555556,0.1154854438172497,0.3389730583149028,2024-11-21,4,2.0,3,False,16,UNRESOLVED,77.91916167664671,92.9113924050633,98.31586826347305,5020.15466064453,False
21,516.4297222222223,24.591891534391536,0.0033333333333333335,397.97333333333336,397.97333333333336,512.9869444444445,0.7706243777388232,0.9933335018694057,2024-11-21,11,5.5,3,False,3,SEVERITY_DRIVEN,77.09580838323353,99.30379746835443,97.41766467065868,5020.382153930663,False
101,936.8713888888892,9.275954345434544,1.0077777777777779,213.44,213.44,278.7811111111111,0.22782209226512465,0.29756604206020204,2024-11-21,12,6.0,3,False,43,SEVERITY_DRIVEN,86.30239520958084,98.33333333333333,98.45309381237524,5020.336331787108,False
47,680.9275,14.48781914893617,15.104166666666666,18.301388888888887,18.301388888888887,54.56833333333333,0.026877147550787545,0.08013824281341747,2024-11-21,13,6.5,3,False,44,UNRESOLVED,81.2874251497006,74.64135021097046,97.99151696606786,5020.57621520996,False
61,860.9852777777779,14.114512750455374,15.109722222222222,18.21361111111111,18.21361111111111,54.574444444444445,0.021154381591890682,0.06338603673375495,2024-11-21,14,7.0,3,False,56,UNRESOLVED,82.87175648702595,74.62025316455696,98.32834331337325,5020.427045288085,False
49,853.8691666666667,17.42590136054422,15.142777777777777,192.01444444444445,192.01444444444445,228.435,0.22487572094215577,0.26752927605029264,2024-11-21,15,7.5,3,False,43,SEVERITY_DRIVEN,81.48702594810379,96.47679324894514,98.32834331337325,5020.52201599121,False
49,693.2961111111109,14.14890022675737,15.124444444444444,18.16611111111111,18.16611111111111,53.98638888888888,0.026202528501129474,0.0778691644503351,2024-11-21,17,8.5,3,False,48,UNRESOLVED,81.48702594810379,74.62025316455696,98.05389221556887,5019.94453186035,False
65,656.1772222222221,10.095034188034187,15.088611111111112,17.97277777777778,17.97277777777778,50.102777777777774,0.02739012749773732,0.07635555773804334,2024-11-21,18,9.0,3,False,44,UNRESOLVED,83.44560878243513,74.53586497890295,97.90419161676647,5019.80375427246,False
3,449.3088888888889,149.76962962962963,192.01444444444445,192.03444444444443,192.03444444444443,449.3088888888889,0.427399611254816,1.0,2024-11-21,19,9.5,3,False,3,SEVERITY_DRIVEN,58.919660678642714,97.65822784810126,97.1057884231537,5020.38969177246,False
18,1154.8319444444444,64.15733024691357,15.127222222222223,140.3972222222222,140.3972222222222,420.4008333333333,0.12157372585477204,0.3640363737388437,2024-11-22,5,2.5,4,False,14,UNRESOLVED,76.33483033932136,94.66244725738396,98.72754491017965,5020.694653930663,False
10,687.6880555555556,68.76880555555555,63.50847222222222,140.04333333333332,140.04333333333332,419.84916666666663,0.20364369019060238,0.6105226974278146,2024-11-22,6,3.0,4,False,6,UNRESOLVED,71.9560878243513,94.66244725738396,98.01646706586827,5020.458188476561,False
23,505.40222222222224,21.974009661835748,0.06444444444444444,292.56,292.56,470.4277777777778,0.5788656779418813,0.9307987917214452,2024-11-22,13,6.5,4,False,7,SEVERITY_DRIVEN,77.56986027944112,98.90295358649789,97.35528942115768,5020.802350463866,False
5,676.5061111111111,135.3012222222222,0.9427777777777778,385.8666666666667,385.8666666666667,675.5294444444445,0.5703816422780118,0.99855630769534,2024-11-22,23,11.5,4,False,2,SEVERITY_DRIVEN,64.35878243512974,99.30379746835443,97.99151696606786,5020.54740661621,False
4,770.4755555555555,192.61888888888888,1.2044444444444444,768.0177777777777,768.0177777777777,770.4266666666666,0.996810050935353,0.9999365471252963,2024-11-22,37,18.5,4,False,1,SEVERITY_DRIVEN,62.08832335329341,99.59915611814345,98.17864271457086,5019.7424444580065,False
3,488.06611111111107,162.6887037037037,94.45333333333333,393.52,393.52,488.06611111111107,0.8062842124074722,1.0,2024-11-23,1,0.5,5,False,2,SEVERITY_DRIVEN,58.919660678642714,99.30379746835443,97.23053892215569,5020.370603027342,False
13,1091.1341666666667,83.93339743589743,84.43,388.7866666666667,388.7866666666667,578.8444444444444,0.3563142632169432,0.5304979553639778,2024-11-23,4,2.0,5,False,10,SEVERITY_DRIVEN,74.27644710578842,99.30379746835443,98.64021956087825,5020.5063604736315,False
657,699.3605555555636,1.064475731439202,0.06972222222222223,160.86777777777777,160.86777777777777,482.4588888888889,0.2300212336825121,0.6898571631704756,2024-11-23,20,10.0,5,False,4,MIXED,99.72554890219561,95.27426160337552,98.05389221556887,5020.896207275389,False
755,11843.394999999997,15.686615894039736,15.134444444444444,107.77333333333333,107.77333333333333,225.53944444444443,0.00909986818250454,0.019043479039958094,2024-11-23,21,10.5,5,False,755,COUNT_DRIVEN,99.7879241516966,93.18565400843882,99.9875249500998,5020.61950439453,True
3,480.12,160.04,24.0,432.12,432.12,480.12,0.9000249937515621,1.0,2024-11-23,23,11.5,5,False,3,SEVERITY_DRIVEN,58.919660678642714,99.30379746835443,97.19311377245509,5020.74433654785,False
121,2904.547222222222,24.00452249770432,24.003333333333334,24.00888888888889,24.00888888888889,72.02666666666667,0.00826596610487196,0.024797898314615877,2024-11-23,30,15.0,5,False,121,UNRESOLVED,87.6497005988024,77.78481012658227,99.58832335329342,5020.140027465819,False
2,512.2933333333333,256.14666666666665,256.14666666666665,313.7733333333333,313.7733333333333,512.2933333333333,0.6124876372911353,1.0,2024-11-24,1,0.5,6,False,2,SEVERITY_DRIVEN,55.18962075848303,98.96624472573839,97.39271457085829,5020.147092285155,False
7,681.5325,97.36178571428572,97.14444444444445,191.81333333333333,191.81333333333333,386.15777777777777,0.28144414731994927,0.5666021470403506,2024-11-24,2,1.0,6,False,7,SEVERITY_DRIVEN,68.27594810379242,95.84388185654008,97.99151696606786,5020.254300537108,False
9,966.2969444444444,107.36632716049382,94.17222222222222,192.03333333333333,192.03333333333333,576.0744444444445,0.19873118138000484,0.5961670972432273,2024-11-25,4,2.0,0,False,7,SEVERITY_DRIVEN,70.65868263473054,97.57383966244726,98.47804391217565,5020.360349121092,False
20,2154.6783333333337,107.73391666666666,91.98777777777778,412.36,412.36,796.3966666666666,0.19137891425402243,0.369612788297093,2024-11-25,5,2.5,0,False,13,SEVERITY_DRIVEN,76.82135728542914,99.30379746835443,99.43862275449102,5020.121701660155,False
124,762.844166666667,6.151969086021505,6.194583333333334,10.000277777777777,10.000277777777777,27.4175,0.013109201347734113,0.035941154429749184,2024-11-25,8,4.0,0,False,121,UNRESOLVED,87.87425149700599,66.05485232067511,98.16616766467065,5020.118619384764,False
17,865.1961111111111,50.89388888888889,9.76361111111111,384.0177777777778,384.0177777777778,785.4686111111112,0.44385055925021494,0.9078503717525828,2024-11-25,32,16.0,0,False,9,SEVERITY_DRIVEN,76.04790419161677,99.15611814345992,98.34081836327346,5019.459622802733,False
10,548.5463888888889,54.85463888888889,0.3531944444444445,389.7866666666667,389.7866666666667,540.8366666666667,0.7105810457638799,0.9859451773297812,2024-11-26,3,1.5,1,False,4,SEVERITY_DRIVEN,71.9560878243513,99.30379746835443,97.54241516966069,5019.629605712889,False
20,497.56083333333333,24.878041666666668,0.009166666666666667,395.5466666666667,395.5466666666667,496.1744444444445,0.7949714691503385,0.9972136293775357,2024-11-26,4,2.0,1,False,2,SEVERITY_DRIVEN,76.82135728542914,99.30379746835443,97.29291417165669,5019.932202758788,False
11,1934.9205555555554,175.90186868686868,0.6958333333333333,960.0111111111111,960.0111111111111,1926.0219444444444,0.4961501434023849,0.9954010457506582,2024-11-26,8,4.0,1,False,5,SEVERITY_DRIVEN,72.80439121756487,99.64135021097046,99.32634730538922,5022.423276367186,False
11,592.1580555555556,53.8325505050505,0.6775,295.25333333333333,295.25333333333333,589.9822222222223,0.4986056181509347,0.9963255868717483,2024-11-26,10,5.0,1,False,2,SEVERITY_DRIVEN,72.80439121756487,98.92405063291139,97.70459081836327,5018.261823120116,False
