day,rho_AIDC,status,OpenDSS_solve_count,convergence_count,rho_max_AC,Vmin_pu,Vmax_pu,transformer_phase_current_loading_max,transformer_total_kva_loading_max,voltage_error_max_pu,voltage_error_p95_pu,voltage_error_mean_pu,current_error_max_pu,current_error_p95_pu,current_error_mean_pu,physical_pass,planning_model_error_pass,anchor_physical_pass,anchor_rho_max_AC,anchor_Vmin_pu,anchor_Vmax_pu,anchor_transformer_phase_current_loading_max,anchor_transformer_total_kva_loading_max,candidate_delta_rho_max_AC,candidate_delta_Vmin_pu,candidate_delta_Vmax_pu,preexisting_anchor_violation,candidate_new_violation,candidate_resolves_anchor_violation,direction,April_performance_used
2025-01-23,0.5,PASS,96,96,0.5610427781755596,0.9814884333966726,1.0492786166047532,0.6224407546581928,0.5322435294798155,6.062493383751644e-06,6.367066383572428e-07,4.02960327357706e-07,5.120772147110264e-05,1.5749845735231113e-05,2.3727049626726307e-06,True,True,True,0.5543909057008038,0.9819688175947762,1.0493026533934287,0.6208426376247069,0.5306665423500074,0.006651872474755738,-0.00048038419810358945,-2.4036788675463328e-05,False,False,False,FROZEN_SIMULTANEOUS_ALTERNATING_LOW_HIGH_ENDPOINT,False
2025-01-23,1.0,PASS,96,96,0.5678105939996091,0.9810064368814784,1.0493014009715547,0.6240474353144766,0.5338294840572637,6.735264067359026e-06,2.5462782027307895e-06,1.5600411236575634e-06,0.00018867542419179206,6.248074504784822e-05,9.418780039161544e-06,True,True,True,0.5543909057008038,0.9819688175947762,1.0493026533934287,0.6208426376247069,0.5306665423500074,0.013419688298805243,-0.0009623807132977946,-1.2524218739873305e-06,False,False,False,FROZEN_SIMULTANEOUS_ALTERNATING_LOW_HIGH_ENDPOINT,False
2025-01-24,0.1,PASS,96,96,0.547537005918713,0.9801804763494315,1.0488849883728624,0.6068276295749969,0.5131653573644225,3.483584265495665e-08,2.5324983249364053e-08,1.561331017749169e-08,2.4075355317537683e-06,6.646227988809161e-07,1.0849733660062758e-07,True,True,True,0.5461842768213844,0.980170542936276,1.0488774430770331,0.6069690104584871,0.5134844560250168,0.001352729097328642,9.933413155471804e-06,7.545295829247678e-06,False,False,False,FROZEN_SIMULTANEOUS_ALTERNATING_LOW_HIGH_ENDPOINT,False
2025-01-24,0.25,PASS,96,96,0.5495665165709251,0.9801953148207191,1.0488962489100417,0.6073071194994966,0.5126872943804122,2.168651191958304e-07,1.5829034916148288e-07,9.757419602596627e-08,1.5290739727280567e-05,4.166270422381772e-06,6.783674810055464e-07,True,True,True,0.5461842768213844,0.980170542936276,1.0488774430770331,0.6069690104584871,0.5134844560250168,0.003382239749540772,2.4771884443053338e-05,1.8805833008617157e-05,False,False,False,FROZEN_SIMULTANEOUS_ALTERNATING_LOW_HIGH_ENDPOINT,False
2025-01-24,0.5,PASS,96,96,0.5529501189975438,0.9802198806959527,1.0489148630789678,0.6081076938520991,0.511892083765425,8.675118029488615e-07,6.329948728789336e-07,3.9029311074452776e-07,6.285475080800018e-05,1.670342789339222e-05,2.718885571919281e-06,True,True,True,0.5461842768213844,0.980170542936276,1.0488774430770331,0.6069690104584871,0.5134844560250168,0.006765842176159387,4.933775967663756e-05,3.7420001934629354e-05,False,False,False,FROZEN_SIMULTANEOUS_ALTERNATING_LOW_HIGH_ENDPOINT,False
2025-01-24,1.0,PASS,96,96,0.5597213640944397,0.9802683945702894,1.0489515162673728,0.6097141928918257,0.5131842298447117,3.473871208137247e-06,2.531713804265756e-06,1.5611664732478147e-06,0.00026606797798131576,6.736427490553891e-05,1.0967006244307445e-05,True,True,True,0.5461842768213844,0.980170542936276,1.0488774430770331,0.6069690104584871,0.5134844560250168,0.01353708727305536,9.785163401332397e-05,7.407319033969628e-05,False,False,False,FROZEN_SIMULTANEOUS_ALTERNATING_LOW_HIGH_ENDPOINT,False
2025-01-25,0.1,PASS,96,96,0.5359948620094809,0.9807355550341836,1.049187658141019,0.589172395155761,0.49820404449425815,3.484272659282084e-08,2.5146036697343277e-08,1.5519950930003626e-08,3.0718557307990446e-06,5.678905024210353e-07,1.0196893214885176e-07,True,True,True,0.535509674937256,0.9807455212973026,1.0491801886360688,0.5888530631417863,0.4978845630153372,0.00048518707222489077,-9.966263118998953e-06,7.469504950341488e-06,False,False,False,FROZEN_SIMULTANEOUS_ALTERNATING_LOW_HIGH_ENDPOINT,False
2025-01-25,0.25,PASS,96,96,0.538015989544578,0.9807205438435149,1.0491988052779775,0.5896519156324853,0.49868375363691214,2.1676531836156698e-07,1.5710807915736424e-07,9.699752741243229e-08,1.948176919623623e-05,3.528723404606893e-06,6.375252476687915e-07,True,True,True,0.535509674937256,0.9807455212973026,1.0491801886360688,0.5888530631417863,0.4978845630153372,0.00250631460732198,-2.4977453787711212e-05,1.86166419087197e-05,False,False,False,FROZEN_SIMULTANEOUS_ALTERNATING_LOW_HIGH_ENDPOINT,False
2025-01-25,0.5,PASS,96,96,0.5413857143766476,0.9806953609826952,1.049217231666681,0.5904525053173967,0.49948456681933767,4.109844650379557e-06,6.370411779199614e-07,4.0366712102037e-07,8.063550791494178e-05,1.4397302630198e-05,2.5860256317960147e-06,True,True,True,0.535509674937256,0.9807455212973026,1.0491801886360688,0.5888530631417863,0.4978845630153372,0.005876039439391634,-5.01603146074725e-05,3.704303061224934e-05,False,False,False,FROZEN_SIMULTANEOUS_ALTERNATING_LOW_HIGH_ENDPOINT,False
2025-01-25,1.0,PASS,96,96,0.5481295300980925,0.9806443795742781,1.04925351357819,0.5920588978788276,0.5010910657646938,6.341352149386026e-06,2.5820167181278553e-06,1.5839640194865995e-06,0.00034665959500439214,5.7077368038398154e-05,1.0390704812359194e-05,True,True,True,0.535509674937256,0.9807455212973026,1.0491801886360688,0.5888530631417863,0.4978845630153372,0.012619855160836524,-0.00010114172302455593,7.332494212120011e-05,False,False,False,FROZEN_SIMULTANEOUS_ALTERNATING_LOW_HIGH_ENDPOINT,False
2025-01-26,0.1,PASS,96,96,0.5668921983827908,0.9779142497430655,1.0493385972390277,0.6220948496683899,0.5253512872175846,3.490172195697028e-08,2.5463302438799573e-08,1.5724288432922303e-08,3.3873177518878306e-06,5.958408871617469e-07,1.0890728341725737e-07,True,True,True,0.565537714171215,0.9779043095242735,1.0493425624128496,0.6219033450404888,0.5256705015760815,0.0013544842115758016,9.940218791970601e-06,-3.965173821951495e-06,False,False,False,FROZEN_SIMULTANEOUS_ALTERNATING_LOW_HIGH_ENDPOINT,False
2025-01-26,0.25,PASS,96,96,0.568924322397934,0.9779290980391686,1.0493497450056608,0.6225742803362749,0.5248729658348475,2.1798350813284628e-07,1.590524357220069e-07,9.827772704551512e-08,2.161572460321337e-05,3.7331873355264543e-06,6.811566757656214e-07,True,True,True,0.565537714171215,0.9779043095242735,1.0493425624128496,0.6219033450404888,0.5256705015760815,0.00338660822671899,2.4788514895068836e-05,7.182592811183497e-06,False,False,False,FROZEN_SIMULTANEOUS_ALTERNATING_LOW_HIGH_ENDPOINT,False
2025-01-26,0.5,PASS,96,96,0.5723122410298088,0.9779536799040155,1.0493681720904935,0.623374741348285,0.5253451776347862,8.724442895902129e-07,6.359227181507165e-07,3.931145243234404e-07,8.958389814583967e-05,1.5025578703331884e-05,2.7324383625817087e-06,True,True,True,0.565537714171215,0.9779043095242735,1.0493425624128496,0.6219033450404888,0.5256705015760815,0.00677452685859381,4.937037974195313e-05,2.5609677643867457e-05,False,False,False,FROZEN_SIMULTANEOUS_ALTERNATING_LOW_HIGH_ENDPOINT,False
2025-01-26,1.0,PASS,96,96,0.5790919722179542,0.9780022233085927,1.0494044551335002,0.6249809508152474,0.5269519284905942,3.4926725903661193e-06,2.5432542675729586e-06,1.57247171748591e-06,0.0003859539817777924,5.9627274289568336e-05,1.1057497786738857e-05,True,True,True,0.565537714171215,0.9779043095242735,1.0493425624128496,0.6219033450404888,0.5256705015760815,0.013554258046739154,9.791378431911468e-05,6.189272065060258e-05,False,False,False,FROZEN_SIMULTANEOUS_ALTERNATING_LOW_HIGH_ENDPOINT,False
2025-01-27,0.1,FAIL,96,96,0.8058335648019475,0.9712485306858677,1.0513308645800055,0.9295259247970181,0.8082917350346313,3.526577063706071e-08,2.5334088632478213e-08,1.561540772036906e-08,2.0816022870684403e-06,6.211351085291804e-07,9.56370383793402e-08,False,True,False,0.8071963836798757,0.9712387704479103,1.0513263841438871,0.9292211979270432,0.8079855735765639,-0.001362818877928218,9.76023795740133e-06,4.480436118337039e-06,True,False,False,FROZEN_SIMULTANEOUS_ALTERNATING_LOW_HIGH_ENDPOINT,False
2025-01-27,0.25,FAIL,96,96,0.8063971379604711,0.9712631087261491,1.0513375377963206,0.9299839030738359,0.8087518195364232,2.2009561462255078e-07,1.583309298947011e-07,9.759542892351281e-08,1.3183904603281116e-05,3.886605895629668e-06,5.979285828818759e-07,False,True,False,0.8071963836798757,0.9712387704479103,1.0513263841438871,0.9292211979270432,0.8079855735765639,-0.0007992457194045954,2.433827823877799e-05,1.1153652433426586e-05,True,False,False,FROZEN_SIMULTANEOUS_ALTERNATING_LOW_HIGH_ENDPOINT,False
2025-01-27,0.5,FAIL,96,96,0.8098017440974896,0.9712872392078745,1.05134853351363,0.9307495566480662,0.8095208681656135,8.819074440724606e-07,6.334165260357683e-07,3.9037705259225844e-07,5.393665112785051e-05,1.5569798634613997e-05,2.3953764261218717e-06,False,True,False,0.8071963836798757,0.9712387704479103,1.0513263841438871,0.9292211979270432,0.8079855735765639,0.0026053604176139444,4.846875996422639e-05,2.214936974276327e-05,True,False,False,FROZEN_SIMULTANEOUS_ALTERNATING_LOW_HIGH_ENDPOINT,False
2025-01-27,1.0,FAIL,96,96,0.8166158155924035,0.9713348763196212,1.0513700514543638,0.9322896975618825,0.8110673607408663,6.990643177218203e-06,2.5713816937666945e-06,1.585384755921285e-06,0.00023272384287917336,6.288964204689689e-05,9.702134380645983e-06,False,True,False,0.8071963836798757,0.9712387704479103,1.0513263841438871,0.9292211979270432,0.8079855735765639,0.00941943191252781,9.610587171093865e-05,4.3667310476669385e-05,True,False,False,FROZEN_SIMULTANEOUS_ALTERNATING_LOW_HIGH_ENDPOINT,False
2025-01-28,0.1,PASS,96,96,0.5649825328184445,0.9804609457008434,1.04956553506158,0.6309555258726676,0.5391584761671192,3.48943967054538e-08,2.5302433176443984e-08,1.5603177072785066e-08,2.3149536504674106e-06,6.570394820014368e-07,1.0681627499764522e-07,True,True,True,0.5636291758793995,0.9804708660666226,1.0495608254200397,0.6312727966112268,0.5394767104528805,0.0013533569390449252,-9.920365779181317e-06,4.709641540312504e-06,False,False,False,FROZEN_SIMULTANEOUS_ALTERNATING_LOW_HIGH_ENDPOINT,False
2025-01-28,0.25,PASS,96,96,0.5670129998930353,0.9804460033965469,1.0495725521452073,0.6311727695149945,0.538681762097443,2.171114625859616e-07,1.5812360465439212e-07,9.751927871222917e-08,1.4688320709110858e-05,4.118554323562573e-06,6.678891268461242e-07,True,True,True,0.5636291758793995,0.9804708660666226,1.0495608254200397,0.6312727966112268,0.5394767104528805,0.0033838240136357944,-2.4862670075731508e-05,1.172672516758233e-05,False,False,False,FROZEN_SIMULTANEOUS_ALTERNATING_LOW_HIGH_ENDPOINT,False
2025-01-28,0.5,PASS,96,96,0.5703982748445976,0.9804209352873452,1.0495841214247894,0.6319728096791267,0.5378889422741502,7.722726594661111e-06,6.459859916707611e-07,4.213021991925339e-07,6.373890809796556e-05,1.6879055927108944e-05,2.7737615098699876e-06,True,True,True,0.5636291758793995,0.9804708660666226,1.0495608254200397,0.6312727966112268,0.5394767104528805,0.0067690989651980615,-4.99307792773962e-05,2.329600474970661e-05,False,False,False,FROZEN_SIMULTANEOUS_ALTERNATING_LOW_HIGH_ENDPOINT,False
2025-01-28,1.0,PASS,96,96,0.5771731787889058,0.9803701827676107,1.049606787757257,0.633579344216727,0.5374558738290752,8.599808964504518e-06,2.579264444468876e-06,1.5906503335782042e-06,0.0002542260823924364,6.683647854656968e-05,1.0886937407821365e-05,True,True,True,0.5636291758793995,0.9804708660666226,1.0495608254200397,0.6312727966112268,0.5394767104528805,0.013544002909506303,-0.00010068329901191664,4.5962337217320126e-05,False,False,False,FROZEN_SIMULTANEOUS_ALTERNATING_LOW_HIGH_ENDPOINT,False
2025-01-29,0.1,PASS,96,96,0.5264405864882639,0.9808937225602119,1.0483656924930336,0.5867637514415311,0.49995349835924363,3.489020550251354e-08,2.5130399455841612e-08,1.5512523216850296e-08,3.0351420225310788e-06,7.319517586104606e-07,1.258229738802103e-07,True,True,True,0.5263031658802129,0.9809036575798475,1.0483582089185572,0.5864450039081148,0.49963412410693125,0.00013742060805099765,-9.935019635642917e-06,7.48357447633019e-06,False,False,False,FROZEN_SIMULTANEOUS_ALTERNATING_LOW_HIGH_ENDPOINT,False
2025-01-29,0.25,PASS,96,96,0.5284763183953135,0.9808787581590899,1.048376854044679,0.5872424299409441,0.5004330863077031,2.167030888067245e-07,1.5692347221651914e-07,9.699935039795263e-08,1.9318103925636265e-05,4.6000239645738175e-06,7.869994257735644e-07,True,True,True,0.5263031658802129,0.9809036575798475,1.0483582089185572,0.5864450039081148,0.49963412410693125,0.0021731525151006403,-2.4899420757673596e-05,1.864512612170799e-05,False,False,False,FROZEN_SIMULTANEOUS_ALTERNATING_LOW_HIGH_ENDPOINT,False
2025-01-29,0.5,PASS,96,96,0.5318702419031924,0.9808536534666646,1.0483952864965937,0.5880417126449252,0.5012337983205741,6.1116342173761495e-06,6.400384405247372e-07,4.047835497586421e-07,7.970099231829897e-05,1.86013831967105e-05,3.2092952396874275e-06,True,True,True,0.5263031658802129,0.9809036575798475,1.0483582089185572,0.5864450039081148,0.49963412410693125,0.005567076022979567,-5.000411318289988e-05,3.707757803650402e-05,False,False,False,FROZEN_SIMULTANEOUS_ALTERNATING_LOW_HIGH_ENDPOINT,False
2025-01-29,1.0,PASS,96,96,0.5386619264428157,0.9808028276677276,1.0484315131693374,0.5896458569463747,0.502840477476995,7.599248629253097e-06,2.557208080539164e-06,1.5709888639868178e-06,0.00034001245301107375,7.416602709067253e-05,1.2833633594883747e-05,True,True,True,0.5263031658802129,0.9809036575798475,1.0483582089185572,0.5864450039081148,0.49963412410693125,0.012358760562602877,-0.00010082991211990411,7.330425078011515e-05,False,False,False,FROZEN_SIMULTANEOUS_ALTERNATING_LOW_HIGH_ENDPOINT,False
2025-01-30,0.1,PASS,96,96,0.5444489999928064,0.9799163875307239,1.0483238460544881,0.6034176304627126,0.5108537313940871,3.4934176218470725e-08,2.5326401392744557e-08,1.5620563512406246e-08,2.607291219119956e-06,6.808501899276117e-07,1.1479732962361874e-07,True,True,True,0.5430972597842953,0.9799064776968106,1.048331325072883,0.603533248308649,0.5111727694139594,0.001351740208511032,9.909833913246402e-06,-7.479018394818127e-06,False,False,False,FROZEN_SIMULTANEOUS_ALTERNATING_LOW_HIGH_ENDPOINT,False
2025-01-30,0.25,PASS,96,96,0.546477032056714,0.9799311905056163,1.0483161112378578,0.6038971546847443,0.510375700862605,2.1770571312362819e-07,1.5831715055592e-07,9.765681388447044e-08,1.657034295800275e-05,4.269319580998959e-06,7.179192817569501e-07,True,True,True,0.5430972597842953,0.9799064776968106,1.048331325072883,0.603533248308649,0.5111727694139594,0.003379772272418702,2.4712808805671393e-05,-1.5213835025118527e-05,False,False,False,FROZEN_SIMULTANEOUS_ALTERNATING_LOW_HIGH_ENDPOINT,False
2025-01-30,0.5,PASS,96,96,0.5498581877983535,0.9799556975467161,1.0483343220770611,0.6046977829790422,0.5095803910470633,8.700867213384811e-07,6.332316667967408e-07,3.906895464086257e-07,6.819133539455458e-05,1.7157523212640844e-05,2.8780790259677255e-06,True,True,True,0.5430972597842953,0.9799064776968106,1.048331325072883,0.603533248308649,0.5111727694139594,0.006760928014058143,4.921984990546857e-05,2.997004178162399e-06,False,False,False,FROZEN_SIMULTANEOUS_ALTERNATING_LOW_HIGH_ENDPOINT,False
2025-01-30,1.0,PASS,96,96,0.5566245947396803,0.980004093650999,1.048370123609589,0.6063043722446204,0.5105462471001524,3.4812834482922383e-06,2.5333799783811006e-06,1.562924338178889e-06,0.00028934586907278237,6.9741855663831e-05,1.1616669356461309e-05,True,True,True,0.5430972597842953,0.9799064776968106,1.048331325072883,0.603533248308649,0.5111727694139594,0.01352733495538494,9.761595418844582e-05,3.8798536706075026e-05,False,False,False,FROZEN_SIMULTANEOUS_ALTERNATING_LOW_HIGH_ENDPOINT,False
2025-01-31,0.1,PASS,96,96,0.564515728615138,0.9812820767072535,1.0492394152151576,0.6356432070223113,0.5432441113428136,3.5037161838502584e-08,2.5225474570289563e-08,1.5572571713223145e-08,2.695687179865569e-06,6.807753113676619e-07,1.1566984296111439e-07,True,True,True,0.56315295728967,0.9813309788402839,1.0492347179077437,0.6353256491997925,0.5429254826121259,0.0013627713254680263,-4.890213303032631e-05,4.6973074139256e-06,False,False,False,FROZEN_SIMULTANEOUS_ALTERNATING_LOW_HIGH_ENDPOINT,False
2025-01-31,0.25,PASS,96,96,0.566560201190029,0.9811379600282644,1.049246412229016,0.6361201354813336,0.54372261731042,2.1749755463318365e-07,1.5771779365847394e-07,9.730617316466703e-08,1.712304388212793e-05,4.27204832876941e-06,7.23131327143399e-07,True,True,True,0.56315295728967,0.9813309788402839,1.0492347179077437,0.6353256491997925,0.5429254826121259,0.0034072439003590693,-0.00019301881201949644,1.1694321272237573e-05,False,False,False,FROZEN_SIMULTANEOUS_ALTERNATING_LOW_HIGH_ENDPOINT,False
2025-01-31,0.5,PASS,96,96,0.5699684920084213,0.9808974183571325,1.0492579432897478,0.6369165953299983,0.5445216305463186,8.688043593441108e-07,6.307182572884429e-07,3.8917812825139846e-07,7.040028271912413e-05,1.710584378267349e-05,2.8982660777573397e-06,True,True,True,0.56315295728967,0.9813309788402839,1.0492347179077437,0.6353256491997925,0.5429254826121259,0.006815534718751293,-0.00043356048315135176,2.3225382004055106e-05,False,False,False,FROZEN_SIMULTANEOUS_ALTERNATING_LOW_HIGH_ENDPOINT,False
2025-01-31,1.0,PASS,96,96,0.576788166922342,0.9804150313178849,1.0492805151195779,0.6385154366997887,0.5461252921074738,3.475114952578018e-06,2.5234287849840165e-06,1.556534997525506e-06,0.00029810700898552644,6.950363500987723e-05,1.1692997006263498e-05,True,True,True,0.56315295728967,0.9813309788402839,1.0492347179077437,0.6353256491997925,0.5429254826121259,0.013635209632672063,-0.0009159475223989855,4.57972118341754e-05,False,False,False,FROZEN_SIMULTANEOUS_ALTERNATING_LOW_HIGH_ENDPOINT,False
2025-02-01,0.1,PASS,96,96,0.7373184104250834,0.9752263203232493,1.049562184180398,0.8115768869383464,0.6802994628803312,3.522293323676706e-08,2.5219684979260748e-08,1.5531000636124693e-08,2.529097749046083e-06,5.989317381493996e-07,9.601342798776874e-08,True,True,True,0.7386862266738768,0.9752164412449723,1.0495546664402164,0.8118943592510268,0.6806178820945236,-0.001367816248793452,9.87907827698642e-06,7.5177401814841005e-06,False,False,False,FROZEN_SIMULTANEOUS_ALTERNATING_LOW_HIGH_ENDPOINT,False
2025-02-01,0.25,PASS,96,96,0.7389160705844011,0.9752410771842885,1.0495733963427345,0.8111012434738433,0.6798223701717733,2.1819431939018585e-07,1.5763440028293552e-07,9.708765970407583e-08,1.6067741430661475e-05,3.741006950438993e-06,6.003808646306369e-07,True,True,True,0.7386862266738768,0.9752164412449723,1.0495546664402164,0.8118943592510268,0.6806178820945236,0.00022984391052427444,2.463593931623098e-05,1.8729902518055397e-05,False,False,False,FROZEN_SIMULTANEOUS_ALTERNATING_LOW_HIGH_ENDPOINT,False
2025-02-01,0.5,PASS,96,96,0.742325189242755,0.9752655067321271,1.049591911173428,0.8103100005033459,0.6790286500982785,8.724163290674269e-07,6.305876646406361e-07,3.8837940641466244e-07,6.608319623997716e-05,1.4971135601776382e-05,2.4069866815734695e-06,True,True,True,0.7386862266738768,0.9752164412449723,1.0495546664402164,0.8118943592510268,0.6806178820945236,0.00363896256887819,4.9065487154775766e-05,3.724473321153887e-05,False,False,False,FROZEN_SIMULTANEOUS_ALTERNATING_LOW_HIGH_ENDPOINT,False
2025-02-01,1.0,PASS,96,96,0.749147227405107,0.9753137465865949,1.0496282955955534,0.8096223578109705,0.6774465807783507,8.335998749053886e-06,2.5466240619609337e-06,1.5787535325900917e-06,0.0002800434957302006,5.9043612226700174e-05,9.768432511004288e-06,True,True,True,0.7386862266738768,0.9752164412449723,1.0495546664402164,0.8118943592510268,0.6806178820945236,0.01046100073123013,9.730534162255555e-05,7.362915533692949e-05,False,False,False,FROZEN_SIMULTANEOUS_ALTERNATING_LOW_HIGH_ENDPOINT,False
2025-02-02,0.1,FAIL,96,96,0.8940023982084537,0.9696879735091272,1.0520274247283083,0.9959185080937034,0.8394277475636865,3.53681128828498e-08,2.53550569706551e-08,1.5583656905581673e-08,1.486424389823826e-06,4.94328912496039e-07,7.576085088316639e-08,False,True,False,0.8926336148287431,0.9696978153520955,1.0520229923302837,0.9956053127485239,0.8391132520508956,0.0013687833797105808,-9.841842968372205e-06,4.432398024611928e-06,True,False,False,FROZEN_SIMULTANEOUS_ALTERNATING_LOW_HIGH_ENDPOINT,False
2025-02-02,0.25,FAIL,96,96,0.8960560030905644,0.9696731485952217,1.052034026396475,0.9963890813845501,0.8399002168458864,2.1964745511304784e-07,1.5841642128644473e-07,9.742410307698835e-08,9.25307060239966e-06,3.080853576311462e-06,4.736736039423531e-07,False,True,False,0.8926336148287431,0.9696978153520955,1.0520229923302837,0.9956053127485239,0.8391132520508956,0.0034223882618212853,-2.4666756873847895e-05,1.1034066191184522e-05,True,False,False,FROZEN_SIMULTANEOUS_ALTERNATING_LOW_HIGH_ENDPOINT,False
2025-02-02,0.5,FAIL,96,96,0.8994798115877165,0.9696482744832716,1.0520449048906475,0.9971754475401142,0.8406895958647458,1.1172148687288441e-05,6.503258595802475e-07,4.3186001605367633e-07,9.843301613432498e-05,1.2798148161595467e-05,2.0045559999615755e-06,False,True,False,0.8926336148287431,0.9696978153520955,1.0520229923302837,0.9956053127485239,0.8391132520508956,0.006846196758973355,-4.9540868823916284e-05,2.1912560363768208e-05,True,False,False,FROZEN_SIMULTANEOUS_ALTERNATING_LOW_HIGH_ENDPOINT,False
2025-02-02,1.0,FAIL,96,96,0.9063316862410024,0.9695979048168564,1.052066194865539,0.998755959047271,0.8422755891514213,1.1695218738116964e-05,2.5675309520134526e-06,1.5936768091473832e-06,0.0001566084086029873,5.032339321001314e-05,7.734808908386797e-06,False,True,False,0.8926336148287431,0.9696978153520955,1.0520229923302837,0.9956053127485239,0.8391132520508956,0.013698071412259205,-9.991053523916715e-05,4.3202535255248975e-05,True,False,False,FROZEN_SIMULTANEOUS_ALTERNATING_LOW_HIGH_ENDPOINT,False
2025-02-03,0.1,FAIL,96,96,1.066065608388806,0.963907862896401,1.056237075284197,1.2155056734847818,1.0561133459748382,3.5657908070696465e-08,2.5554300286945164e-08,1.5679398206119795e-08,1.2622861911837369e-06,4.742342580243974e-07,7.50880983259365e-08,False,True,False,1.0674192275832552,0.9638982378675779,1.056237079177566,1.2158093288311453,1.0564146446978255,-0.001353619194449207,9.625028823068149e-06,-3.893368960561361e-09,True,False,False,FROZEN_SIMULTANEOUS_ALTERNATING_LOW_HIGH_ENDPOINT,False
2025-02-03,0.25,FAIL,96,96,1.0640357373098792,0.9639222380604449,1.0562370694014833,1.2150510657089206,1.055662265185887,2.2219694784109123e-07,1.5936409222816472e-07,9.796612943101418e-08,7.952999812405048e-06,2.954956935255491e-06,4.691414719529237e-07,False,True,False,1.0674192275832552,0.9638982378675779,1.056237079177566,1.2158093288311453,1.0564146446978255,-0.003383490273376033,2.400019286696864e-05,-9.776082610102321e-09,True,False,False,FROZEN_SIMULTANEOUS_ALTERNATING_LOW_HIGH_ENDPOINT,False
2025-02-03,0.5,FAIL,96,96,1.0619147427730204,0.9639460302878787,1.0562370594831605,1.2142957172335223,1.0549127791618347,8.889665805700275e-07,6.371127158621981e-07,3.918368956232785e-07,3.2249197677053365e-05,1.1849878643067891e-05,1.8782812911951145e-06,False,True,False,1.0674192275832552,0.9638982378675779,1.056237079177566,1.2158093288311453,1.0564146446978255,-0.0055044848102348,4.779242030084063e-05,-1.9694405439807383e-08,True,False,False,FROZEN_SIMULTANEOUS_ALTERNATING_LOW_HIGH_ENDPOINT,False
2025-02-03,1.0,FAIL,96,96,1.0682808907470613,0.9639929905996049,1.0562370392198854,1.2127937774281699,1.0534224930540552,3.558980637863307e-06,2.5482890130268387e-06,1.5672969265927902e-06,0.00013264819014738305,4.784894339920622e-05,7.542982304598861e-06,False,True,False,1.0674192275832552,0.9638982378675779,1.056237079177566,1.2158093288311453,1.0564146446978255,0.0008616631638060923,9.475273202697032e-05,-3.9957680497693104e-08,True,False,False,FROZEN_SIMULTANEOUS_ALTERNATING_LOW_HIGH_ENDPOINT,False
2025-02-04,0.1,FAIL,96,96,0.8301124996465677,0.9732421263429188,1.0517718067739303,0.9833051020990886,0.8752152626786311,3.558920980140101e-08,2.5370949119363218e-08,1.5607097523782348e-08,1.3182672210232393e-06,5.115133816381567e-07,7.806417095990384e-08,False,True,False,0.8302026280327119,0.9732324582402382,1.0517763023182778,0.9830039698841414,0.8755165519391627,-9.012838614419483e-05,9.668102680659985e-06,-4.495544347449254e-06,True,False,False,FROZEN_SIMULTANEOUS_ALTERNATING_LOW_HIGH_ENDPOINT,False
2025-02-04,0.25,FAIL,96,96,0.8299781363660058,0.9732565668333188,1.0517650161705068,0.9837577170596034,0.87476420816061,2.2063563664964647e-07,1.582567245861366e-07,9.755757180908779e-08,8.308824117730929e-06,3.192373899824067e-06,4.879911658396148e-07,False,True,False,0.8302026280327119,0.9732324582402382,1.0517763023182778,0.9830039698841414,0.8755165519391627,-0.00022449166670612808,2.410859308066282e-05,-1.1286147771016886e-05,True,False,False,FROZEN_SIMULTANEOUS_ALTERNATING_LOW_HIGH_ENDPOINT,False
2025-02-04,0.5,FAIL,96,96,0.829756420139405,0.9732804696558892,1.0517535726149412,0.9845145156835321,0.8740148038253716,8.809720272173749e-07,6.328770171815101e-07,3.902367728632015e-07,3.371272202049025e-05,1.2733522444696698e-05,1.954016053524636e-06,False,True,False,0.8302026280327119,0.9732324582402382,1.0517763023182778,0.9830039698841414,0.8755165519391627,-0.0004462078933069602,4.8011415651028067e-05,-2.2729703336610285e-05,True,False,False,FROZEN_SIMULTANEOUS_ALTERNATING_LOW_HIGH_ENDPOINT,False
2025-02-04,1.0,FAIL,96,96,0.8333412516980087,0.9733276574882644,1.0517302131398027,0.9860372552956715,0.8742885610564163,3.5230406402186887e-06,2.531684894696573e-06,1.5608973849725488e-06,0.0001388343461470043,5.077245091115311e-05,7.849709064783994e-06,False,True,False,0.8302026280327119,0.9732324582402382,1.0517763023182778,0.9830039698841414,0.8755165519391627,0.0031386236652967137,9.519924802625646e-05,-4.608917847503946e-05,True,False,False,FROZEN_SIMULTANEOUS_ALTERNATING_LOW_HIGH_ENDPOINT,False
2025-02-05,0.1,PASS,96,96,0.6386834779049885,0.9761891171280414,1.0493048086494776,0.7109915924343349,0.6079653862824349,3.522019276225308e-08,2.534327361858324e-08,1.5645888517932024e-08,2.27848719036583e-06,6.129870616454466e-07,1.0292210197383963e-07,True,True,True,0.6380459761383167,0.9761792719921711,1.0492973727750337,0.7113083437257995,0.608282031705976,0.0006375017666717664,9.845135870212296e-06,7.435874443961765e-06,False,False,False,FROZEN_SIMULTANEOUS_ALTERNATING_LOW_HIGH_ENDPOINT,False
