case,job_uid,state,site,downstream,DA_GPU,runtime_only_GPU,Actual_GPU,runtime_effect_GPU,admission_delay_effect_GPU,runtime_effect_IT_kW,admission_delay_effect_IT_kW,migration_selected
B0,8206515,RUNNING,AIDC05,True,0,0,0,0,0,0.0,0.0,False
B0,8206515,RUNNING,AIDC09,True,0,0,0,0,0,0.0,0.0,False
B0,8206515,RUNNING,AIDC10,True,0,0,0,0,0,0.0,0.0,False
B0,8206515,RUNNING,AIDC11,True,0,0,0,0,0,0.0,0.0,False
B0,8206515,RUNNING,AIDC12,True,0,0,0,0,0,0.0,0.0,False
B0,8568682,RUNNING,AIDC05,True,0,0,0,0,0,0.0,0.0,False
B0,8568682,RUNNING,AIDC09,True,0,0,0,0,0,0.0,0.0,False
B0,8568682,RUNNING,AIDC10,True,0,0,0,0,0,0.0,0.0,False
B0,8568682,RUNNING,AIDC11,True,0,0,0,0,0,0.0,0.0,False
B0,8568682,RUNNING,AIDC12,True,0,0,0,0,0,0.0,0.0,False
B0,8571138,RUNNING,AIDC05,True,0,0,0,0,0,0.0,0.0,False
B0,8571138,RUNNING,AIDC09,True,0,0,0,0,0,0.0,0.0,False
B0,8571138,RUNNING,AIDC10,True,0,0,0,0,0,0.0,0.0,False
B0,8571138,RUNNING,AIDC11,True,0,0,0,0,0,0.0,0.0,False
B0,8571138,RUNNING,AIDC12,True,0,0,0,0,0,0.0,0.0,False
B0,8571147,RUNNING,AIDC05,True,0,0,0,0,0,0.0,0.0,False
B0,8571147,RUNNING,AIDC09,True,0,0,0,0,0,0.0,0.0,False
B0,8571147,RUNNING,AIDC10,True,0,0,0,0,0,0.0,0.0,False
B0,8571147,RUNNING,AIDC11,True,0,0,0,0,0,0.0,0.0,False
B0,8571147,RUNNING,AIDC12,True,0,0,0,0,0,0.0,0.0,False
B0,8571212,RUNNING,AIDC05,True,0,0,0,0,0,0.0,0.0,False
B0,8571212,RUNNING,AIDC09,True,0,0,0,0,0,0.0,0.0,False
B0,8571212,RUNNING,AIDC10,True,0,0,0,0,0,0.0,0.0,False
B0,8571212,RUNNING,AIDC11,True,0,0,0,0,0,0.0,0.0,False
B0,8571212,RUNNING,AIDC12,True,0,0,0,0,0,0.0,0.0,False
B0,8571220,RUNNING,AIDC05,True,0,0,0,0,0,0.0,0.0,False
B0,8571220,RUNNING,AIDC09,True,0,0,0,0,0,0.0,0.0,False
B0,8571220,RUNNING,AIDC10,True,0,0,0,0,0,0.0,0.0,False
B0,8571220,RUNNING,AIDC11,True,0,0,0,0,0,0.0,0.0,False
B0,8571220,RUNNING,AIDC12,True,0,0,0,0,0,0.0,0.0,False
B0,8571235,RUNNING,AIDC05,True,0,0,0,0,0,0.0,0.0,False
B0,8571235,RUNNING,AIDC09,True,0,0,0,0,0,0.0,0.0,False
B0,8571235,RUNNING,AIDC10,True,0,0,0,0,0,0.0,0.0,False
B0,8571235,RUNNING,AIDC11,True,0,0,0,0,0,0.0,0.0,False
B0,8571235,RUNNING,AIDC12,True,0,0,0,0,0,0.0,0.0,False
B0,8571245,RUNNING,AIDC05,True,0,0,0,0,0,0.0,0.0,False
B0,8571245,RUNNING,AIDC09,True,0,0,0,0,0,0.0,0.0,False
B0,8571245,RUNNING,AIDC10,True,0,0,0,0,0,0.0,0.0,False
B0,8571245,RUNNING,AIDC11,True,0,0,0,0,0,0.0,0.0,False
B0,8571245,RUNNING,AIDC12,True,0,0,0,0,0,0.0,0.0,False
B0,8571256,RUNNING,AIDC05,True,0,0,0,0,0,0.0,0.0,False
B0,8571256,RUNNING,AIDC09,True,0,0,0,0,0,0.0,0.0,False
B0,8571256,RUNNING,AIDC10,True,0,0,0,0,0,0.0,0.0,False
B0,8571256,RUNNING,AIDC11,True,0,0,0,0,0,0.0,0.0,False
B0,8571256,RUNNING,AIDC12,True,0,0,0,0,0,0.0,0.0,False
B0,8571265,RUNNING,AIDC05,True,0,0,0,0,0,0.0,0.0,False
B0,8571265,RUNNING,AIDC09,True,0,0,0,0,0,0.0,0.0,False
B0,8571265,RUNNING,AIDC10,True,0,0,0,0,0,0.0,0.0,False
B0,8571265,RUNNING,AIDC11,True,0,0,0,0,0,0.0,0.0,False
B0,8571265,RUNNING,AIDC12,True,0,0,0,0,0,0.0,0.0,False
B0,8571280,RUNNING,AIDC05,True,0,0,0,0,0,0.0,0.0,False
B0,8571280,RUNNING,AIDC09,True,0,0,0,0,0,0.0,0.0,False
B0,8571280,RUNNING,AIDC10,True,0,0,0,0,0,0.0,0.0,False
B0,8571280,RUNNING,AIDC11,True,0,0,0,0,0,0.0,0.0,False
B0,8571280,RUNNING,AIDC12,True,0,0,0,0,0,0.0,0.0,False
B0,8571292,RUNNING,AIDC05,True,0,0,0,0,0,0.0,0.0,False
B0,8571292,RUNNING,AIDC09,True,0,0,0,0,0,0.0,0.0,False
B0,8571292,RUNNING,AIDC10,True,0,0,0,0,0,0.0,0.0,False
B0,8571292,RUNNING,AIDC11,True,0,0,0,0,0,0.0,0.0,False
B0,8571292,RUNNING,AIDC12,True,0,0,0,0,0,0.0,0.0,False
B0,8589184,RUNNING,AIDC05,True,0,0,0,0,0,0.0,0.0,False
B0,8589184,RUNNING,AIDC09,True,0,0,0,0,0,0.0,0.0,False
B0,8589184,RUNNING,AIDC10,True,0,0,0,0,0,0.0,0.0,False
B0,8589184,RUNNING,AIDC11,True,0,0,0,0,0,0.0,0.0,False
B0,8589184,RUNNING,AIDC12,True,0,0,0,0,0,0.0,0.0,False
B0,8615869,RUNNING,AIDC05,True,4,4,4,0,0,0.0,0.0,False
B0,8615869,RUNNING,AIDC09,True,0,0,0,0,0,0.0,0.0,False
B0,8615869,RUNNING,AIDC10,True,0,0,0,0,0,0.0,0.0,False
B0,8615869,RUNNING,AIDC11,True,0,0,0,0,0,0.0,0.0,False
B0,8615869,RUNNING,AIDC12,True,0,0,0,0,0,0.0,0.0,False
B0,8620025,RUNNING,AIDC05,True,0,0,0,0,0,0.0,0.0,False
B0,8620025,RUNNING,AIDC09,True,0,0,0,0,0,0.0,0.0,False
B0,8620025,RUNNING,AIDC10,True,0,0,0,0,0,0.0,0.0,False
B0,8620025,RUNNING,AIDC11,True,0,0,0,0,0,0.0,0.0,False
B0,8620025,RUNNING,AIDC12,True,0,0,0,0,0,0.0,0.0,False
B0,8620712,RUNNING,AIDC05,True,0,0,0,0,0,0.0,0.0,False
B0,8620712,RUNNING,AIDC09,True,0,0,0,0,0,0.0,0.0,False
B0,8620712,RUNNING,AIDC10,True,0,0,0,0,0,0.0,0.0,False
B0,8620712,RUNNING,AIDC11,True,0,0,0,0,0,0.0,0.0,False
B0,8620712,RUNNING,AIDC12,True,0,0,0,0,0,0.0,0.0,False
B0,8632471,RUNNING,AIDC05,True,0,0,0,0,0,0.0,0.0,False
B0,8632471,RUNNING,AIDC09,True,0,0,0,0,0,0.0,0.0,False
B0,8632471,RUNNING,AIDC10,True,0,0,0,0,0,0.0,0.0,False
B0,8632471,RUNNING,AIDC11,True,0,0,0,0,0,0.0,0.0,False
B0,8632471,RUNNING,AIDC12,True,0,0,0,0,0,0.0,0.0,False
B0,8632477,RUNNING,AIDC05,True,0,0,0,0,0,0.0,0.0,False
B0,8632477,RUNNING,AIDC09,True,0,0,0,0,0,0.0,0.0,False
B0,8632477,RUNNING,AIDC10,True,0,0,0,0,0,0.0,0.0,False
B0,8632477,RUNNING,AIDC11,True,0,0,0,0,0,0.0,0.0,False
B0,8632477,RUNNING,AIDC12,True,0,0,0,0,0,0.0,0.0,False
B0,8632478,RUNNING,AIDC05,True,0,0,0,0,0,0.0,0.0,False
B0,8632478,RUNNING,AIDC09,True,0,0,0,0,0,0.0,0.0,False
B0,8632478,RUNNING,AIDC10,True,0,0,0,0,0,0.0,0.0,False
B0,8632478,RUNNING,AIDC11,True,0,0,0,0,0,0.0,0.0,False
B0,8632478,RUNNING,AIDC12,True,0,0,0,0,0,0.0,0.0,False
B0,8651765,RUNNING,AIDC05,True,0,0,0,0,0,0.0,0.0,False
B0,8651765,RUNNING,AIDC09,True,0,0,0,0,0,0.0,0.0,False
B0,8651765,RUNNING,AIDC10,True,0,0,0,0,0,0.0,0.0,False
B0,8651765,RUNNING,AIDC11,True,0,0,0,0,0,0.0,0.0,False
B0,8651765,RUNNING,AIDC12,True,0,0,0,0,0,0.0,0.0,False
B0,8654424,RUNNING,AIDC05,True,0,0,0,0,0,0.0,0.0,False
B0,8654424,RUNNING,AIDC09,True,0,0,0,0,0,0.0,0.0,False
B0,8654424,RUNNING,AIDC10,True,0,0,0,0,0,0.0,0.0,False
B0,8654424,RUNNING,AIDC11,True,0,0,0,0,0,0.0,0.0,False
B0,8654424,RUNNING,AIDC12,True,0,0,0,0,0,0.0,0.0,False
B0,8656975,RUNNING,AIDC05,True,0,0,0,0,0,0.0,0.0,False
B0,8656975,RUNNING,AIDC09,True,0,0,0,0,0,0.0,0.0,False
B0,8656975,RUNNING,AIDC10,True,0,0,0,0,0,0.0,0.0,False
B0,8656975,RUNNING,AIDC11,True,0,0,0,0,0,0.0,0.0,False
B0,8656975,RUNNING,AIDC12,True,0,0,0,0,0,0.0,0.0,False
B0,8664592,RUNNING,AIDC05,True,0,0,0,0,0,0.0,0.0,False
B0,8664592,RUNNING,AIDC09,True,0,0,0,0,0,0.0,0.0,False
B0,8664592,RUNNING,AIDC10,True,0,0,0,0,0,0.0,0.0,False
B0,8664592,RUNNING,AIDC11,True,0,0,0,0,0,0.0,0.0,False
B0,8664592,RUNNING,AIDC12,True,0,0,0,0,0,0.0,0.0,False
B0,8665036,RUNNING,AIDC05,True,0,0,0,0,0,0.0,0.0,False
B0,8665036,RUNNING,AIDC09,True,0,0,0,0,0,0.0,0.0,False
B0,8665036,RUNNING,AIDC10,True,0,0,0,0,0,0.0,0.0,False
B0,8665036,RUNNING,AIDC11,True,0,0,0,0,0,0.0,0.0,False
B0,8665036,RUNNING,AIDC12,True,0,0,0,0,0,0.0,0.0,False
B0,8665037,RUNNING,AIDC05,True,0,0,0,0,0,0.0,0.0,False
B0,8665037,RUNNING,AIDC09,True,0,0,0,0,0,0.0,0.0,False
B0,8665037,RUNNING,AIDC10,True,0,0,0,0,0,0.0,0.0,False
B0,8665037,RUNNING,AIDC11,True,0,0,0,0,0,0.0,0.0,False
B0,8665037,RUNNING,AIDC12,True,0,0,0,0,0,0.0,0.0,False
B0,8665162,RUNNING,AIDC05,True,0,0,0,0,0,0.0,0.0,False
B0,8665162,RUNNING,AIDC09,True,0,0,0,0,0,0.0,0.0,False
B0,8665162,RUNNING,AIDC10,True,0,0,0,0,0,0.0,0.0,False
B0,8665162,RUNNING,AIDC11,True,0,0,0,0,0,0.0,0.0,False
B0,8665162,RUNNING,AIDC12,True,0,0,0,0,0,0.0,0.0,False
B0,8665164,RUNNING,AIDC05,True,0,0,0,0,0,0.0,0.0,False
B0,8665164,RUNNING,AIDC09,True,0,0,0,0,0,0.0,0.0,False
B0,8665164,RUNNING,AIDC10,True,0,0,0,0,0,0.0,0.0,False
B0,8665164,RUNNING,AIDC11,True,0,0,0,0,0,0.0,0.0,False
B0,8665164,RUNNING,AIDC12,True,0,0,0,0,0,0.0,0.0,False
B0,8666895,RUNNING,AIDC05,True,1,0,0,-1,0,-0.5477239090195797,0.0,False
B0,8666895,RUNNING,AIDC09,True,0,0,0,0,0,0.0,0.0,False
B0,8666895,RUNNING,AIDC10,True,0,0,0,0,0,0.0,0.0,False
B0,8666895,RUNNING,AIDC11,True,0,0,0,0,0,0.0,0.0,False
B0,8666895,RUNNING,AIDC12,True,0,0,0,0,0,0.0,0.0,False
B0,8666900,RUNNING,AIDC05,True,1,0,0,-1,0,-0.5477239090195797,0.0,False
B0,8666900,RUNNING,AIDC09,True,0,0,0,0,0,0.0,0.0,False
B0,8666900,RUNNING,AIDC10,True,0,0,0,0,0,0.0,0.0,False
B0,8666900,RUNNING,AIDC11,True,0,0,0,0,0,0.0,0.0,False
B0,8666900,RUNNING,AIDC12,True,0,0,0,0,0,0.0,0.0,False
B0,8666909,RUNNING,AIDC05,True,1,0,0,-1,0,-0.5477239090195797,0.0,False
B0,8666909,RUNNING,AIDC09,True,0,0,0,0,0,0.0,0.0,False
B0,8666909,RUNNING,AIDC10,True,0,0,0,0,0,0.0,0.0,False
B0,8666909,RUNNING,AIDC11,True,0,0,0,0,0,0.0,0.0,False
B0,8666909,RUNNING,AIDC12,True,0,0,0,0,0,0.0,0.0,False
B0,8666917,RUNNING,AIDC05,True,1,0,0,-1,0,-0.5477239090195797,0.0,False
B0,8666917,RUNNING,AIDC09,True,0,0,0,0,0,0.0,0.0,False
B0,8666917,RUNNING,AIDC10,True,0,0,0,0,0,0.0,0.0,False
B0,8666917,RUNNING,AIDC11,True,0,0,0,0,0,0.0,0.0,False
B0,8666917,RUNNING,AIDC12,True,0,0,0,0,0,0.0,0.0,False
B0,8666918,RUNNING,AIDC05,True,1,0,0,-1,0,-0.5477239090195797,0.0,False
B0,8666918,RUNNING,AIDC09,True,0,0,0,0,0,0.0,0.0,False
B0,8666918,RUNNING,AIDC10,True,0,0,0,0,0,0.0,0.0,False
B0,8666918,RUNNING,AIDC11,True,0,0,0,0,0,0.0,0.0,False
B0,8666918,RUNNING,AIDC12,True,0,0,0,0,0,0.0,0.0,False
B0,8666924,RUNNING,AIDC05,True,1,0,0,-1,0,-0.5477239090195797,0.0,False
B0,8666924,RUNNING,AIDC09,True,0,0,0,0,0,0.0,0.0,False
B0,8666924,RUNNING,AIDC10,True,0,0,0,0,0,0.0,0.0,False
B0,8666924,RUNNING,AIDC11,True,0,0,0,0,0,0.0,0.0,False
B0,8666924,RUNNING,AIDC12,True,0,0,0,0,0,0.0,0.0,False
B0,8666935,RUNNING,AIDC05,True,1,0,0,-1,0,-0.5477239090195797,0.0,False
B0,8666935,RUNNING,AIDC09,True,0,0,0,0,0,0.0,0.0,False
B0,8666935,RUNNING,AIDC10,True,0,0,0,0,0,0.0,0.0,False
B0,8666935,RUNNING,AIDC11,True,0,0,0,0,0,0.0,0.0,False
B0,8666935,RUNNING,AIDC12,True,0,0,0,0,0,0.0,0.0,False
B0,8666937,RUNNING,AIDC05,True,1,1,1,0,0,0.0,0.0,False
B0,8666937,RUNNING,AIDC09,True,0,0,0,0,0,0.0,0.0,False
B0,8666937,RUNNING,AIDC10,True,0,0,0,0,0,0.0,0.0,False
B0,8666937,RUNNING,AIDC11,True,0,0,0,0,0,0.0,0.0,False
B0,8666937,RUNNING,AIDC12,True,0,0,0,0,0,0.0,0.0,False
B0,8668612,RUNNING,AIDC05,True,0,0,0,0,0,0.0,0.0,False
B0,8668612,RUNNING,AIDC09,True,0,0,0,0,0,0.0,0.0,False
B0,8668612,RUNNING,AIDC10,True,0,0,0,0,0,0.0,0.0,False
B0,8668612,RUNNING,AIDC11,True,0,0,0,0,0,0.0,0.0,False
B0,8668612,RUNNING,AIDC12,True,0,0,0,0,0,0.0,0.0,False
B0,8668889,RUNNING,AIDC05,True,0,0,0,0,0,0.0,0.0,False
B0,8668889,RUNNING,AIDC09,True,0,0,0,0,0,0.0,0.0,False
B0,8668889,RUNNING,AIDC10,True,0,0,0,0,0,0.0,0.0,False
B0,8668889,RUNNING,AIDC11,True,0,0,0,0,0,0.0,0.0,False
B0,8668889,RUNNING,AIDC12,True,0,0,0,0,0,0.0,0.0,False
B0,8668890,RUNNING,AIDC05,True,0,0,0,0,0,0.0,0.0,False
B0,8668890,RUNNING,AIDC09,True,0,0,0,0,0,0.0,0.0,False
B0,8668890,RUNNING,AIDC10,True,0,0,0,0,0,0.0,0.0,False
B0,8668890,RUNNING,AIDC11,True,0,0,0,0,0,0.0,0.0,False
B0,8668890,RUNNING,AIDC12,True,0,0,0,0,0,0.0,0.0,False
B0,8668893,RUNNING,AIDC05,True,0,0,0,0,0,0.0,0.0,False
B0,8668893,RUNNING,AIDC09,True,0,0,0,0,0,0.0,0.0,False
B0,8668893,RUNNING,AIDC10,True,0,0,0,0,0,0.0,0.0,False
B0,8668893,RUNNING,AIDC11,True,0,0,0,0,0,0.0,0.0,False
B0,8668893,RUNNING,AIDC12,True,0,0,0,0,0,0.0,0.0,False
B0,8668894,RUNNING,AIDC05,True,0,0,0,0,0,0.0,0.0,False
B0,8668894,RUNNING,AIDC09,True,0,0,0,0,0,0.0,0.0,False
B0,8668894,RUNNING,AIDC10,True,4,4,4,0,0,0.0,0.0,False
B0,8668894,RUNNING,AIDC11,True,0,0,0,0,0,0.0,0.0,False
B0,8668894,RUNNING,AIDC12,True,0,0,0,0,0,0.0,0.0,False
B0,8668895,RUNNING,AIDC05,True,0,0,0,0,0,0.0,0.0,False
B0,8668895,RUNNING,AIDC09,True,0,0,0,0,0,0.0,0.0,False
B0,8668895,RUNNING,AIDC10,True,4,4,4,0,0,0.0,0.0,False
B0,8668895,RUNNING,AIDC11,True,0,0,0,0,0,0.0,0.0,False
B0,8668895,RUNNING,AIDC12,True,0,0,0,0,0,0.0,0.0,False
B0,8668896,RUNNING,AIDC05,True,0,0,0,0,0,0.0,0.0,False
B0,8668896,RUNNING,AIDC09,True,0,0,0,0,0,0.0,0.0,False
B0,8668896,RUNNING,AIDC10,True,4,4,4,0,0,0.0,0.0,False
B0,8668896,RUNNING,AIDC11,True,0,0,0,0,0,0.0,0.0,False
B0,8668896,RUNNING,AIDC12,True,0,0,0,0,0,0.0,0.0,False
B0,8668897,RUNNING,AIDC05,True,0,0,0,0,0,0.0,0.0,False
B0,8668897,RUNNING,AIDC09,True,0,0,0,0,0,0.0,0.0,False
B0,8668897,RUNNING,AIDC10,True,4,4,4,0,0,0.0,0.0,False
B0,8668897,RUNNING,AIDC11,True,0,0,0,0,0,0.0,0.0,False
B0,8668897,RUNNING,AIDC12,True,0,0,0,0,0,0.0,0.0,False
B0,8668930,RUNNING,AIDC05,True,0,0,0,0,0,0.0,0.0,False
B0,8668930,RUNNING,AIDC09,True,0,0,0,0,0,0.0,0.0,False
B0,8668930,RUNNING,AIDC10,True,4,4,4,0,0,0.0,0.0,False
B0,8668930,RUNNING,AIDC11,True,0,0,0,0,0,0.0,0.0,False
B0,8668930,RUNNING,AIDC12,True,0,0,0,0,0,0.0,0.0,False
B0,8669350,RUNNING,AIDC05,True,0,0,0,0,0,0.0,0.0,False
B0,8669350,RUNNING,AIDC09,True,0,0,0,0,0,0.0,0.0,False
B0,8669350,RUNNING,AIDC10,True,4,4,4,0,0,0.0,0.0,False
B0,8669350,RUNNING,AIDC11,True,0,0,0,0,0,0.0,0.0,False
B0,8669350,RUNNING,AIDC12,True,0,0,0,0,0,0.0,0.0,False
B0,8669406,RUNNING,AIDC05,True,0,0,0,0,0,0.0,0.0,False
B0,8669406,RUNNING,AIDC09,True,0,0,0,0,0,0.0,0.0,False
B0,8669406,RUNNING,AIDC10,True,0,0,0,0,0,0.0,0.0,False
B0,8669406,RUNNING,AIDC11,True,0,0,0,0,0,0.0,0.0,False
B0,8669406,RUNNING,AIDC12,True,0,0,0,0,0,0.0,0.0,False
B0,8676187,RUNNING,AIDC05,True,1,0,0,-1,0,-0.5477239090195797,0.0,False
B0,8676187,RUNNING,AIDC09,True,0,0,0,0,0,0.0,0.0,False
B0,8676187,RUNNING,AIDC10,True,0,0,0,0,0,0.0,0.0,False
B0,8676187,RUNNING,AIDC11,True,0,0,0,0,0,0.0,0.0,False
B0,8676187,RUNNING,AIDC12,True,0,0,0,0,0,0.0,0.0,False
B0,8676189,RUNNING,AIDC05,True,1,0,0,-1,0,-0.5477239090195797,0.0,False
B0,8676189,RUNNING,AIDC09,True,0,0,0,0,0,0.0,0.0,False
B0,8676189,RUNNING,AIDC10,True,0,0,0,0,0,0.0,0.0,False
B0,8676189,RUNNING,AIDC11,True,0,0,0,0,0,0.0,0.0,False
B0,8676189,RUNNING,AIDC12,True,0,0,0,0,0,0.0,0.0,False
B0,8676190,RUNNING,AIDC05,True,1,0,0,-1,0,-0.5477239090195797,0.0,False
B0,8676190,RUNNING,AIDC09,True,0,0,0,0,0,0.0,0.0,False
B0,8676190,RUNNING,AIDC10,True,0,0,0,0,0,0.0,0.0,False
B0,8676190,RUNNING,AIDC11,True,0,0,0,0,0,0.0,0.0,False
B0,8676190,RUNNING,AIDC12,True,0,0,0,0,0,0.0,0.0,False
B0,8676191,RUNNING,AIDC05,True,1,0,0,-1,0,-0.5477239090195797,0.0,False
B0,8676191,RUNNING,AIDC09,True,0,0,0,0,0,0.0,0.0,False
B0,8676191,RUNNING,AIDC10,True,0,0,0,0,0,0.0,0.0,False
B0,8676191,RUNNING,AIDC11,True,0,0,0,0,0,0.0,0.0,False
B0,8676191,RUNNING,AIDC12,True,0,0,0,0,0,0.0,0.0,False
B0,8676192,RUNNING,AIDC05,True,1,0,0,-1,0,-0.5477239090195797,0.0,False
B0,8676192,RUNNING,AIDC09,True,0,0,0,0,0,0.0,0.0,False
B0,8676192,RUNNING,AIDC10,True,0,0,0,0,0,0.0,0.0,False
B0,8676192,RUNNING,AIDC11,True,0,0,0,0,0,0.0,0.0,False
B0,8676192,RUNNING,AIDC12,True,0,0,0,0,0,0.0,0.0,False
B0,8676194,RUNNING,AIDC05,True,1,0,0,-1,0,-0.5477239090195797,0.0,False
B0,8676194,RUNNING,AIDC09,True,0,0,0,0,0,0.0,0.0,False
B0,8676194,RUNNING,AIDC10,True,0,0,0,0,0,0.0,0.0,False
B0,8676194,RUNNING,AIDC11,True,0,0,0,0,0,0.0,0.0,False
B0,8676194,RUNNING,AIDC12,True,0,0,0,0,0,0.0,0.0,False
B0,8676195,RUNNING,AIDC05,True,1,0,0,-1,0,-0.5477239090195797,0.0,False
B0,8676195,RUNNING,AIDC09,True,0,0,0,0,0,0.0,0.0,False
B0,8676195,RUNNING,AIDC10,True,0,0,0,0,0,0.0,0.0,False
B0,8676195,RUNNING,AIDC11,True,0,0,0,0,0,0.0,0.0,False
B0,8676195,RUNNING,AIDC12,True,0,0,0,0,0,0.0,0.0,False
B0,8676197,RUNNING,AIDC05,True,1,0,0,-1,0,-0.5477239090195797,0.0,False
B0,8676197,RUNNING,AIDC09,True,0,0,0,0,0,0.0,0.0,False
B0,8676197,RUNNING,AIDC10,True,0,0,0,0,0,0.0,0.0,False
B0,8676197,RUNNING,AIDC11,True,0,0,0,0,0,0.0,0.0,False
B0,8676197,RUNNING,AIDC12,True,0,0,0,0,0,0.0,0.0,False
B0,8676199,RUNNING,AIDC05,True,1,0,0,-1,0,-0.5477239090195797,0.0,False
B0,8676199,RUNNING,AIDC09,True,0,0,0,0,0,0.0,0.0,False
B0,8676199,RUNNING,AIDC10,True,0,0,0,0,0,0.0,0.0,False
B0,8676199,RUNNING,AIDC11,True,0,0,0,0,0,0.0,0.0,False
B0,8676199,RUNNING,AIDC12,True,0,0,0,0,0,0.0,0.0,False
B0,8676200,RUNNING,AIDC05,True,1,0,0,-1,0,-0.5477239090195797,0.0,False
B0,8676200,RUNNING,AIDC09,True,0,0,0,0,0,0.0,0.0,False
B0,8676200,RUNNING,AIDC10,True,0,0,0,0,0,0.0,0.0,False
B0,8676200,RUNNING,AIDC11,True,0,0,0,0,0,0.0,0.0,False
B0,8676200,RUNNING,AIDC12,True,0,0,0,0,0,0.0,0.0,False
B0,8676201,RUNNING,AIDC05,True,1,1,1,0,0,0.0,0.0,False
B0,8676201,RUNNING,AIDC09,True,0,0,0,0,0,0.0,0.0,False
B0,8676201,RUNNING,AIDC10,True,0,0,0,0,0,0.0,0.0,False
B0,8676201,RUNNING,AIDC11,True,0,0,0,0,0,0.0,0.0,False
B0,8676201,RUNNING,AIDC12,True,0,0,0,0,0,0.0,0.0,False
B0,8676203,RUNNING,AIDC05,True,1,1,1,0,0,0.0,0.0,False
B0,8676203,RUNNING,AIDC09,True,0,0,0,0,0,0.0,0.0,False
B0,8676203,RUNNING,AIDC10,True,0,0,0,0,0,0.0,0.0,False
B0,8676203,RUNNING,AIDC11,True,0,0,0,0,0,0.0,0.0,False
B0,8676203,RUNNING,AIDC12,True,0,0,0,0,0,0.0,0.0,False
B0,8676204,RUNNING,AIDC05,True,1,1,1,0,0,0.0,0.0,False
B0,8676204,RUNNING,AIDC09,True,0,0,0,0,0,0.0,0.0,False
B0,8676204,RUNNING,AIDC10,True,0,0,0,0,0,0.0,0.0,False
B0,8676204,RUNNING,AIDC11,True,0,0,0,0,0,0.0,0.0,False
B0,8676204,RUNNING,AIDC12,True,0,0,0,0,0,0.0,0.0,False
B0,8676205,RUNNING,AIDC05,True,1,1,1,0,0,0.0,0.0,False
B0,8676205,RUNNING,AIDC09,True,0,0,0,0,0,0.0,0.0,False
B0,8676205,RUNNING,AIDC10,True,0,0,0,0,0,0.0,0.0,False
B0,8676205,RUNNING,AIDC11,True,0,0,0,0,0,0.0,0.0,False
B0,8676205,RUNNING,AIDC12,True,0,0,0,0,0,0.0,0.0,False
B0,8676207,RUNNING,AIDC05,True,1,0,0,-1,0,-0.5477239090195797,0.0,False
B0,8676207,RUNNING,AIDC09,True,0,0,0,0,0,0.0,0.0,False
B0,8676207,RUNNING,AIDC10,True,0,0,0,0,0,0.0,0.0,False
B0,8676207,RUNNING,AIDC11,True,0,0,0,0,0,0.0,0.0,False
B0,8676207,RUNNING,AIDC12,True,0,0,0,0,0,0.0,0.0,False
B0,8676208,RUNNING,AIDC05,True,1,0,0,-1,0,-0.5477239090195797,0.0,False
B0,8676208,RUNNING,AIDC09,True,0,0,0,0,0,0.0,0.0,False
B0,8676208,RUNNING,AIDC10,True,0,0,0,0,0,0.0,0.0,False
B0,8676208,RUNNING,AIDC11,True,0,0,0,0,0,0.0,0.0,False
B0,8676208,RUNNING,AIDC12,True,0,0,0,0,0,0.0,0.0,False
B0,8676210,RUNNING,AIDC05,True,1,0,0,-1,0,-0.5477239090195797,0.0,False
B0,8676210,RUNNING,AIDC09,True,0,0,0,0,0,0.0,0.0,False
B0,8676210,RUNNING,AIDC10,True,0,0,0,0,0,0.0,0.0,False
B0,8676210,RUNNING,AIDC11,True,0,0,0,0,0,0.0,0.0,False
B0,8676210,RUNNING,AIDC12,True,0,0,0,0,0,0.0,0.0,False
B0,8676211,RUNNING,AIDC05,True,1,1,1,0,0,0.0,0.0,False
B0,8676211,RUNNING,AIDC09,True,0,0,0,0,0,0.0,0.0,False
B0,8676211,RUNNING,AIDC10,True,0,0,0,0,0,0.0,0.0,False
B0,8676211,RUNNING,AIDC11,True,0,0,0,0,0,0.0,0.0,False
B0,8676211,RUNNING,AIDC12,True,0,0,0,0,0,0.0,0.0,False
B0,8676212,RUNNING,AIDC05,True,1,1,1,0,0,0.0,0.0,False
B0,8676212,RUNNING,AIDC09,True,0,0,0,0,0,0.0,0.0,False
B0,8676212,RUNNING,AIDC10,True,0,0,0,0,0,0.0,0.0,False
B0,8676212,RUNNING,AIDC11,True,0,0,0,0,0,0.0,0.0,False
B0,8676212,RUNNING,AIDC12,True,0,0,0,0,0,0.0,0.0,False
B0,8676213,RUNNING,AIDC05,True,1,0,0,-1,0,-0.5477239090195797,0.0,False
B0,8676213,RUNNING,AIDC09,True,0,0,0,0,0,0.0,0.0,False
B0,8676213,RUNNING,AIDC10,True,0,0,0,0,0,0.0,0.0,False
B0,8676213,RUNNING,AIDC11,True,0,0,0,0,0,0.0,0.0,False
B0,8676213,RUNNING,AIDC12,True,0,0,0,0,0,0.0,0.0,False
B0,8676215,RUNNING,AIDC05,True,1,0,0,-1,0,-0.5477239090195797,0.0,False
B0,8676215,RUNNING,AIDC09,True,0,0,0,0,0,0.0,0.0,False
B0,8676215,RUNNING,AIDC10,True,0,0,0,0,0,0.0,0.0,False
B0,8676215,RUNNING,AIDC11,True,0,0,0,0,0,0.0,0.0,False
B0,8676215,RUNNING,AIDC12,True,0,0,0,0,0,0.0,0.0,False
