job_uid,GPU,D1_state,B0_site,B1_site,B0_downstream,B1_downstream,B0_REFERENCE,TEMPORAL_ONLY,SPATIAL_ONLY_PENDING,JOINT_WITHOUT_RUNNING_MIGRATION,JOINT_B1,temporal,spatial,interaction,migration,total,B0_REFERENCE_start,B0_REFERENCE_finish,TEMPORAL_ONLY_start,TEMPORAL_ONLY_finish,SPATIAL_ONLY_PENDING_start,SPATIAL_ONLY_PENDING_finish,JOINT_WITHOUT_RUNNING_MIGRATION_start,JOINT_WITHOUT_RUNNING_MIGRATION_finish,JOINT_B1_start,JOINT_B1_finish
8666017,1,PENDING,AIDC01,AIDC01,False,False,0,0,0,0,0,0,0,0,0,0,96.0,117.02666666666667,96.0,117.02666666666667,96.0,117.02666666666667,96.0,117.02666666666667,96.0,117.02666666666667
8666018,1,PENDING,AIDC01,AIDC01,False,False,0,0,0,0,0,0,0,0,0,0,96.0,134.3188888888889,96.0,134.3188888888889,96.0,134.3188888888889,96.0,134.3188888888889,96.0,134.3188888888889
8666019,1,PENDING,AIDC01,AIDC01,False,False,0,0,0,0,0,0,0,0,0,0,96.0,105.24555555555555,96.0,105.24555555555555,96.0,105.24555555555555,96.0,105.24555555555555,96.0,105.24555555555555
8666020,1,PENDING,AIDC01,AIDC01,False,False,0,0,0,0,0,0,0,0,0,0,96.0,102.70666666666666,96.0,102.70666666666666,96.0,102.70666666666666,96.0,102.70666666666666,96.0,102.70666666666666
8666021,1,PENDING,AIDC01,AIDC01,False,False,0,0,0,0,0,0,0,0,0,0,96.0,101.77333333333334,96.0,101.77333333333334,96.0,101.77333333333334,96.0,101.77333333333334,96.0,101.77333333333334
8666022,1,PENDING,AIDC01,AIDC01,False,False,0,0,0,0,0,0,0,0,0,0,96.0,144.0077777777778,96.0,144.0077777777778,96.0,144.0077777777778,96.0,144.0077777777778,96.0,144.0077777777778
8666023,1,PENDING,AIDC01,AIDC01,False,False,0,0,0,0,0,0,0,0,0,0,96.0,125.14111111111112,96.0,125.14111111111112,96.0,125.14111111111112,96.0,125.14111111111112,96.0,125.14111111111112
8666024,1,PENDING,AIDC01,AIDC01,False,False,0,0,0,0,0,0,0,0,0,0,96.0,103.64,96.0,103.64,96.0,103.64,96.0,103.64,96.0,103.64
8666025,1,PENDING,AIDC01,AIDC01,False,False,0,0,0,0,0,0,0,0,0,0,96.0,133.68333333333334,96.0,133.68333333333334,96.0,133.68333333333334,96.0,133.68333333333334,96.0,133.68333333333334
8666026,1,PENDING,AIDC01,AIDC01,False,False,0,0,0,0,0,0,0,0,0,0,96.0,100.69777777777777,96.0,100.69777777777777,96.0,100.69777777777777,96.0,100.69777777777777,96.0,100.69777777777777
8666027,1,PENDING,AIDC01,AIDC01,False,False,0,0,0,0,0,0,0,0,0,0,96.0,109.8,96.0,109.8,96.0,109.8,96.0,109.8,96.0,109.8
8666028,1,PENDING,AIDC01,AIDC01,False,False,0,0,0,0,0,0,0,0,0,0,96.0,110.06555555555556,96.0,110.06555555555556,96.0,110.06555555555556,96.0,110.06555555555556,96.0,110.06555555555556
8666029,1,PENDING,AIDC01,AIDC01,False,False,0,0,0,0,0,0,0,0,0,0,96.0,101.0988888888889,96.0,101.0988888888889,96.0,101.0988888888889,96.0,101.0988888888889,96.0,101.0988888888889
8666030,1,PENDING,AIDC01,AIDC01,False,False,0,0,0,0,0,0,0,0,0,0,96.0,108.73555555555555,96.0,108.73555555555555,96.0,108.73555555555555,96.0,108.73555555555555,96.0,108.73555555555555
8666031,1,PENDING,AIDC01,AIDC01,False,False,0,0,0,0,0,0,0,0,0,0,96.0,107.65555555555555,96.0,107.65555555555555,96.0,107.65555555555555,96.0,107.65555555555555,96.0,107.65555555555555
8666032,1,PENDING,AIDC01,AIDC01,False,False,0,0,0,0,0,0,0,0,0,0,96.0,111.40555555555555,96.0,111.40555555555555,96.0,111.40555555555555,96.0,111.40555555555555,96.0,111.40555555555555
8666033,1,PENDING,AIDC01,AIDC01,False,False,0,0,0,0,0,0,0,0,0,0,96.0,106.58444444444444,96.0,106.58444444444444,96.0,106.58444444444444,96.0,106.58444444444444,96.0,106.58444444444444
8666034,1,PENDING,AIDC01,AIDC01,False,False,0,0,0,0,0,0,0,0,0,0,96.0,98.55333333333333,96.0,98.55333333333333,96.0,98.55333333333333,96.0,98.55333333333333,96.0,98.55333333333333
8666035,1,PENDING,AIDC01,AIDC01,False,False,0,0,0,0,0,0,0,0,0,0,96.0,112.08555555555556,96.0,112.08555555555556,96.0,112.08555555555556,96.0,112.08555555555556,96.0,112.08555555555556
8666036,1,PENDING,AIDC01,AIDC01,False,False,0,0,0,0,0,0,0,0,0,0,96.0,144.0077777777778,96.0,144.0077777777778,96.0,144.0077777777778,96.0,144.0077777777778,96.0,144.0077777777778
8666037,1,PENDING,AIDC01,AIDC01,False,False,0,0,0,0,0,0,0,0,0,0,96.0,107.25777777777778,96.0,107.25777777777778,96.0,107.25777777777778,96.0,107.25777777777778,96.0,107.25777777777778
8666038,1,PENDING,AIDC01,AIDC01,False,False,0,0,0,0,0,0,0,0,0,0,96.0,121.5988888888889,96.0,121.5988888888889,96.0,121.5988888888889,96.0,121.5988888888889,96.0,121.5988888888889
8666039,1,PENDING,AIDC01,AIDC01,False,False,0,0,0,0,0,0,0,0,0,0,96.0,129.79444444444445,96.0,129.79444444444445,96.0,129.79444444444445,96.0,129.79444444444445,96.0,129.79444444444445
8666040,1,PENDING,AIDC01,AIDC01,False,False,0,0,0,0,0,0,0,0,0,0,96.0,139.71555555555557,96.0,139.71555555555557,96.0,139.71555555555557,96.0,139.71555555555557,96.0,139.71555555555557
8666041,1,PENDING,AIDC01,AIDC01,False,False,0,0,0,0,0,0,0,0,0,0,96.0,103.64555555555556,96.0,103.64555555555556,96.0,103.64555555555556,96.0,103.64555555555556,96.0,103.64555555555556
8666042,1,PENDING,AIDC01,AIDC01,False,False,0,0,0,0,0,0,0,0,0,0,96.0,105.6511111111111,96.0,105.6511111111111,96.0,105.6511111111111,96.0,105.6511111111111,96.0,105.6511111111111
8666043,1,PENDING,AIDC01,AIDC01,False,False,0,0,0,0,0,0,0,0,0,0,96.0,103.24333333333334,96.0,103.24333333333334,96.0,103.24333333333334,96.0,103.24333333333334,96.0,103.24333333333334
8666044,1,PENDING,AIDC01,AIDC01,False,False,0,0,0,0,0,0,0,0,0,0,96.0,144.0077777777778,96.0,144.0077777777778,96.0,144.0077777777778,96.0,144.0077777777778,96.0,144.0077777777778
8666045,1,PENDING,AIDC01,AIDC01,False,False,0,0,0,0,0,0,0,0,0,0,96.0,144.0077777777778,96.0,144.0077777777778,96.0,144.0077777777778,96.0,144.0077777777778,96.0,144.0077777777778
8666046,1,PENDING,AIDC01,AIDC01,False,False,0,0,0,0,0,0,0,0,0,0,96.0,144.0077777777778,96.0,144.0077777777778,96.0,144.0077777777778,96.0,144.0077777777778,96.0,144.0077777777778
8666047,1,PENDING,AIDC01,AIDC01,False,False,0,0,0,0,0,0,0,0,0,0,96.0,104.84555555555556,96.0,104.84555555555556,96.0,104.84555555555556,96.0,104.84555555555556,96.0,104.84555555555556
8666048,1,PENDING,AIDC01,AIDC01,False,False,0,0,0,0,0,0,0,0,0,0,96.0,106.31888888888889,96.0,106.31888888888889,96.0,106.31888888888889,96.0,106.31888888888889,96.0,106.31888888888889
8666049,1,PENDING,AIDC01,AIDC01,False,False,0,0,0,0,0,0,0,0,0,0,96.0,132.14444444444445,96.0,132.14444444444445,96.0,132.14444444444445,96.0,132.14444444444445,96.0,132.14444444444445
8666050,1,PENDING,AIDC01,AIDC01,False,False,0,0,0,0,0,0,0,0,0,0,96.0,111.41666666666667,96.0,111.41666666666667,96.0,111.41666666666667,96.0,111.41666666666667,96.0,111.41666666666667
8666051,1,PENDING,AIDC01,AIDC01,False,False,0,0,0,0,0,0,0,0,0,0,96.0,111.82444444444444,96.0,111.82444444444444,97.0,112.82444444444444,96.0,111.82444444444444,96.0,111.82444444444444
8666052,1,PENDING,AIDC01,AIDC01,False,False,0,0,0,0,0,0,0,0,0,0,96.0,103.64,96.0,103.64,98.0,105.64,96.0,103.64,96.0,103.64
8666053,1,PENDING,AIDC01,AIDC01,False,False,0,0,0,0,0,0,0,0,0,0,96.0,108.19111111111111,96.0,108.19111111111111,98.0,110.19111111111111,96.0,108.19111111111111,96.0,108.19111111111111
8666054,1,PENDING,AIDC01,AIDC01,False,False,0,0,0,0,0,0,0,0,0,0,96.0,110.2088888888889,96.0,110.2088888888889,99.0,113.2088888888889,96.0,110.2088888888889,96.0,110.2088888888889
8666055,1,PENDING,AIDC01,AIDC01,False,False,0,0,0,0,0,0,0,0,0,0,96.0,115.03333333333333,96.0,115.03333333333333,99.0,118.03333333333333,96.0,115.03333333333333,96.0,115.03333333333333
8666056,1,PENDING,AIDC01,AIDC01,False,False,0,0,0,0,0,0,0,0,0,0,96.0,110.87333333333333,96.0,110.87333333333333,99.0,113.87333333333333,96.0,110.87333333333333,96.0,110.87333333333333
8666057,1,PENDING,AIDC01,AIDC01,False,False,0,0,0,0,0,0,0,0,0,0,96.0,110.87444444444445,96.0,110.87444444444445,99.0,113.87444444444445,96.0,110.87444444444445,96.0,110.87444444444445
8666058,1,PENDING,AIDC02,AIDC02,False,False,0,0,0,0,0,0,0,0,0,0,96.0,101.23222222222222,96.0,101.23222222222222,96.0,101.23222222222222,96.0,101.23222222222222,96.0,101.23222222222222
8666059,1,PENDING,AIDC02,AIDC02,False,False,0,0,0,0,0,0,0,0,0,0,96.0,98.28888888888889,96.0,98.28888888888889,96.0,98.28888888888889,96.0,98.28888888888889,96.0,98.28888888888889
8666060,1,PENDING,AIDC02,AIDC02,False,False,0,0,0,0,0,0,0,0,0,0,96.0,100.96555555555555,96.0,100.96555555555555,96.0,100.96555555555555,96.0,100.96555555555555,96.0,100.96555555555555
8666061,1,PENDING,AIDC02,AIDC02,False,False,0,0,0,0,0,0,0,0,0,0,96.0,102.30444444444444,96.0,102.30444444444444,96.0,102.30444444444444,96.0,102.30444444444444,96.0,102.30444444444444
8666062,1,PENDING,AIDC02,AIDC02,False,False,0,0,0,0,0,0,0,0,0,0,96.0,115.83111111111111,96.0,115.83111111111111,96.0,115.83111111111111,96.0,115.83111111111111,96.0,115.83111111111111
8666063,1,PENDING,AIDC02,AIDC02,False,False,0,0,0,0,0,0,0,0,0,0,96.0,139.54666666666668,96.0,139.54666666666668,96.0,139.54666666666668,96.0,139.54666666666668,96.0,139.54666666666668
8666064,1,PENDING,AIDC02,AIDC02,False,False,0,0,0,0,0,0,0,0,0,0,96.0,104.57777777777778,96.0,104.57777777777778,96.0,104.57777777777778,96.0,104.57777777777778,96.0,104.57777777777778
8666065,1,PENDING,AIDC02,AIDC02,False,False,0,0,0,0,0,0,0,0,0,0,96.0,109.39888888888889,96.0,109.39888888888889,96.0,109.39888888888889,96.0,109.39888888888889,96.0,109.39888888888889
8666066,1,PENDING,AIDC02,AIDC02,False,False,0,0,0,0,0,0,0,0,0,0,96.0,97.61666666666666,96.0,97.61666666666666,96.0,97.61666666666666,96.0,97.61666666666666,96.0,97.61666666666666
8666067,1,PENDING,AIDC02,AIDC02,False,False,0,0,0,0,0,0,0,0,0,0,96.0,106.72,96.0,106.72,96.0,106.72,96.0,106.72,96.0,106.72
8666068,1,PENDING,AIDC02,AIDC02,False,False,0,0,0,0,0,0,0,0,0,0,96.0,108.72555555555556,96.0,108.72555555555556,96.0,108.72555555555556,96.0,108.72555555555556,96.0,108.72555555555556
8666069,1,PENDING,AIDC03,AIDC03,False,False,0,0,0,0,0,0,0,0,0,0,96.0,117.04666666666667,96.0,117.04666666666667,96.0,117.04666666666667,96.0,117.04666666666667,96.0,117.04666666666667
8666070,1,PENDING,AIDC03,AIDC03,False,False,0,0,0,0,0,0,0,0,0,0,96.0,105.65222222222222,96.0,105.65222222222222,96.0,105.65222222222222,96.0,105.65222222222222,96.0,105.65222222222222
8666071,1,PENDING,AIDC03,AIDC03,False,False,0,0,0,0,0,0,0,0,0,0,96.0,102.04,96.0,102.04,96.0,102.04,96.0,102.04,96.0,102.04
8666072,1,PENDING,AIDC03,AIDC03,False,False,0,0,0,0,0,0,0,0,0,0,96.0,113.35888888888888,96.0,113.35888888888888,96.0,113.35888888888888,96.0,113.35888888888888,96.0,113.35888888888888
8666073,1,PENDING,AIDC03,AIDC03,False,False,0,0,0,0,0,0,0,0,0,0,96.0,100.29333333333334,96.0,100.29333333333334,96.0,100.29333333333334,96.0,100.29333333333334,96.0,100.29333333333334
8666074,1,PENDING,AIDC03,AIDC03,False,False,0,0,0,0,0,0,0,0,0,0,96.0,102.03777777777778,96.0,102.03777777777778,96.0,102.03777777777778,96.0,102.03777777777778,96.0,102.03777777777778
8666075,1,PENDING,AIDC03,AIDC03,False,False,0,0,0,0,0,0,0,0,0,0,96.0,144.03222222222223,96.0,144.03222222222223,96.0,144.03222222222223,96.0,144.03222222222223,96.0,144.03222222222223
8666076,1,PENDING,AIDC03,AIDC03,False,False,0,0,0,0,0,0,0,0,0,0,96.0,142.25555555555556,96.0,142.25555555555556,96.0,142.25555555555556,96.0,142.25555555555556,96.0,142.25555555555556
8666077,1,PENDING,AIDC03,AIDC03,False,False,0,0,0,0,0,0,0,0,0,0,96.0,137.28333333333333,96.0,137.28333333333333,96.0,137.28333333333333,96.0,137.28333333333333,96.0,137.28333333333333
8666078,1,PENDING,AIDC03,AIDC03,False,False,0,0,0,0,0,0,0,0,0,0,96.0,101.9011111111111,96.0,101.9011111111111,96.0,101.9011111111111,96.0,101.9011111111111,96.0,101.9011111111111
8666079,1,PENDING,AIDC03,AIDC03,False,False,0,0,0,0,0,0,0,0,0,0,96.0,134.11222222222221,96.0,134.11222222222221,96.0,134.11222222222221,96.0,134.11222222222221,96.0,134.11222222222221
8666080,1,PENDING,AIDC03,AIDC03,False,False,0,0,0,0,0,0,0,0,0,0,96.0,113.95666666666666,96.0,113.95666666666666,96.0,113.95666666666666,96.0,113.95666666666666,96.0,113.95666666666666
8666081,1,PENDING,AIDC03,AIDC03,False,False,0,0,0,0,0,0,0,0,0,0,96.0,144.00222222222223,96.0,144.00222222222223,96.0,144.00222222222223,96.0,144.00222222222223,96.0,144.00222222222223
8666082,1,PENDING,AIDC03,AIDC03,False,False,0,0,0,0,0,0,0,0,0,0,96.0,126.81222222222222,96.0,126.81222222222222,96.0,126.81222222222222,96.0,126.81222222222222,96.0,126.81222222222222
8666083,1,PENDING,AIDC05,AIDC05,True,True,1,1,1,1,1,0,0,0,0,0,96.0,123.48222222222222,96.0,123.48222222222222,96.0,123.48222222222222,96.0,123.48222222222222,96.0,123.48222222222222
8666084,1,PENDING,AIDC05,AIDC05,True,True,1,1,1,1,1,0,0,0,0,0,96.0,102.57333333333334,96.0,102.57333333333334,96.0,102.57333333333334,96.0,102.57333333333334,96.0,102.57333333333334
8666085,1,PENDING,AIDC05,AIDC05,True,True,1,1,1,1,1,0,0,0,0,0,96.0,114.22111111111111,96.0,114.22111111111111,96.0,114.22111111111111,96.0,114.22111111111111,96.0,114.22111111111111
8666086,1,PENDING,AIDC05,AIDC05,True,True,1,1,1,1,1,0,0,0,0,0,96.0,116.36666666666667,96.0,116.36666666666667,96.0,116.36666666666667,96.0,116.36666666666667,96.0,116.36666666666667
8666087,1,PENDING,AIDC05,AIDC05,True,True,1,1,1,1,1,0,0,0,0,0,96.0,104.44555555555556,96.0,104.44555555555556,96.0,104.44555555555556,96.0,104.44555555555556,96.0,104.44555555555556
8666088,1,PENDING,AIDC05,AIDC05,True,True,1,1,1,1,1,0,0,0,0,0,96.0,112.48111111111112,96.0,112.48111111111112,96.0,112.48111111111112,96.0,112.48111111111112,96.0,112.48111111111112
8666089,1,PENDING,AIDC05,AIDC05,True,True,1,1,1,1,1,0,0,0,0,0,96.0,105.51333333333334,96.0,105.51333333333334,96.0,105.51333333333334,96.0,105.51333333333334,96.0,105.51333333333334
8666090,1,PENDING,AIDC05,AIDC05,True,True,1,1,1,1,1,0,0,0,0,0,96.0,144.02333333333334,96.0,144.02333333333334,96.0,144.02333333333334,96.0,144.02333333333334,96.0,144.02333333333334
8666091,1,PENDING,AIDC05,AIDC05,True,True,1,1,1,1,1,0,0,0,0,0,96.0,111.14333333333333,96.0,111.14333333333333,96.0,111.14333333333333,96.0,111.14333333333333,96.0,111.14333333333333
8666092,1,PENDING,AIDC11,AIDC11,True,True,1,1,1,1,1,0,0,0,0,0,96.0,144.00555555555556,96.0,144.00555555555556,96.0,144.00555555555556,96.0,144.00555555555556,96.0,144.00555555555556
8666093,1,PENDING,AIDC11,AIDC11,True,True,1,1,1,1,1,0,0,0,0,0,96.0,105.24555555555555,96.0,105.24555555555555,96.0,105.24555555555555,96.0,105.24555555555555,96.0,105.24555555555555
8666094,1,PENDING,AIDC11,AIDC11,True,True,1,1,1,1,1,0,0,0,0,0,96.0,98.1511111111111,96.0,98.1511111111111,96.0,98.1511111111111,96.0,98.1511111111111,96.0,98.1511111111111
8666096,1,PENDING,AIDC11,AIDC11,True,True,1,1,1,1,1,0,0,0,0,0,96.0,111.14222222222222,96.0,111.14222222222222,96.0,111.14222222222222,96.0,111.14222222222222,96.0,111.14222222222222
8666097,1,PENDING,AIDC11,AIDC11,True,True,1,1,1,1,1,0,0,0,0,0,96.0,104.04222222222222,96.0,104.04222222222222,96.0,104.04222222222222,96.0,104.04222222222222,96.0,104.04222222222222
8666098,1,PENDING,AIDC11,AIDC11,True,True,1,1,1,1,1,0,0,0,0,0,96.0,116.22666666666666,96.0,116.22666666666666,96.0,116.22666666666666,96.0,116.22666666666666,96.0,116.22666666666666
8666099,1,PENDING,AIDC11,AIDC11,True,True,1,1,1,1,1,0,0,0,0,0,96.0,136.07222222222222,96.0,136.07222222222222,96.0,136.07222222222222,96.0,136.07222222222222,96.0,136.07222222222222
8666100,1,PENDING,AIDC11,AIDC11,True,True,1,1,1,1,1,0,0,0,0,0,96.0,117.03444444444445,96.0,117.03444444444445,96.0,117.03444444444445,96.0,117.03444444444445,96.0,117.03444444444445
8666101,1,PENDING,AIDC11,AIDC11,True,True,1,1,1,1,1,0,0,0,0,0,96.0,115.02888888888889,96.0,115.02888888888889,96.0,115.02888888888889,96.0,115.02888888888889,96.0,115.02888888888889
8666102,1,PENDING,AIDC11,AIDC11,True,True,1,1,1,1,1,0,0,0,0,0,96.0,119.45777777777778,96.0,119.45777777777778,96.0,119.45777777777778,96.0,119.45777777777778,96.0,119.45777777777778
8666103,1,PENDING,AIDC12,AIDC12,True,True,1,1,1,1,1,0,0,0,0,0,96.0,133.13,96.0,133.13,96.0,133.13,96.0,133.13,96.0,133.13
8666104,1,PENDING,AIDC12,AIDC12,True,True,1,1,1,1,1,0,0,0,0,0,96.0,116.37222222222222,96.0,116.37222222222222,96.0,116.37222222222222,96.0,116.37222222222222,96.0,116.37222222222222
8666105,1,PENDING,AIDC12,AIDC12,True,True,1,1,1,1,1,0,0,0,0,0,96.0,106.71777777777778,96.0,106.71777777777778,96.0,106.71777777777778,96.0,106.71777777777778,96.0,106.71777777777778
8666106,1,PENDING,AIDC12,AIDC12,True,True,1,1,1,1,1,0,0,0,0,0,96.0,105.51444444444445,96.0,105.51444444444445,96.0,105.51444444444445,96.0,105.51444444444445,96.0,105.51444444444445
8666107,1,PENDING,AIDC12,AIDC12,True,True,1,1,1,1,1,0,0,0,0,0,96.0,103.50333333333333,96.0,103.50333333333333,96.0,103.50333333333333,96.0,103.50333333333333,96.0,103.50333333333333
8666108,1,PENDING,AIDC12,AIDC12,True,True,1,1,1,1,1,0,0,0,0,0,96.0,104.57666666666667,96.0,104.57666666666667,96.0,104.57666666666667,96.0,104.57666666666667,96.0,104.57666666666667
8666109,1,PENDING,AIDC12,AIDC12,True,True,1,1,1,1,1,0,0,0,0,0,96.0,106.31777777777778,96.0,106.31777777777778,96.0,106.31777777777778,96.0,106.31777777777778,96.0,106.31777777777778
8666110,1,PENDING,AIDC12,AIDC12,True,True,1,1,1,1,1,0,0,0,0,0,96.0,102.83777777777777,96.0,102.83777777777777,96.0,102.83777777777777,96.0,102.83777777777777,96.0,102.83777777777777
8666111,1,PENDING,AIDC12,AIDC12,True,True,1,1,1,1,1,0,0,0,0,0,96.0,111.80666666666667,96.0,111.80666666666667,96.0,111.80666666666667,96.0,111.80666666666667,96.0,111.80666666666667
8666112,1,PENDING,AIDC12,AIDC12,True,True,1,1,1,1,1,0,0,0,0,0,96.0,110.86888888888889,96.0,110.86888888888889,96.0,110.86888888888889,96.0,110.86888888888889,96.0,110.86888888888889
8666113,1,PENDING,AIDC12,AIDC12,True,True,1,1,1,1,1,0,0,0,0,0,96.0,105.78111111111112,96.0,105.78111111111112,96.0,105.78111111111112,96.0,105.78111111111112,96.0,105.78111111111112
8666114,1,PENDING,AIDC12,AIDC12,True,True,1,1,1,1,1,0,0,0,0,0,96.0,97.48222222222222,96.0,97.48222222222222,96.0,97.48222222222222,96.0,97.48222222222222,96.0,97.48222222222222
8666115,1,PENDING,AIDC12,AIDC12,True,True,1,1,1,1,1,0,0,0,0,0,96.0,144.0211111111111,96.0,144.0211111111111,96.0,144.0211111111111,96.0,144.0211111111111,96.0,144.0211111111111
8666116,1,PENDING,AIDC12,AIDC12,True,True,1,1,1,1,1,0,0,0,0,0,96.0,144.0211111111111,96.0,144.0211111111111,96.0,144.0211111111111,96.0,144.0211111111111,96.0,144.0211111111111
8666117,1,PENDING,AIDC12,AIDC12,True,True,1,1,1,1,1,0,0,0,0,0,96.0,144.0211111111111,96.0,144.0211111111111,96.0,144.0211111111111,96.0,144.0211111111111,96.0,144.0211111111111
8666118,1,PENDING,AIDC12,AIDC12,True,True,1,1,1,1,1,0,0,0,0,0,96.0,144.0211111111111,96.0,144.0211111111111,96.0,144.0211111111111,96.0,144.0211111111111,96.0,144.0211111111111
8666119,1,PENDING,AIDC12,AIDC12,True,True,1,1,1,1,1,0,0,0,0,0,96.0,144.01111111111112,96.0,144.01111111111112,96.0,144.01111111111112,96.0,144.01111111111112,96.0,144.01111111111112
8666120,1,PENDING,AIDC12,AIDC12,True,True,1,1,1,1,1,0,0,0,0,0,96.0,106.04777777777778,96.0,106.04777777777778,96.0,106.04777777777778,96.0,106.04777777777778,96.0,106.04777777777778
8666121,1,PENDING,AIDC12,AIDC12,True,True,1,1,1,1,1,0,0,0,0,0,96.0,110.8711111111111,96.0,110.8711111111111,96.0,110.8711111111111,96.0,110.8711111111111,96.0,110.8711111111111
8666122,1,PENDING,AIDC12,AIDC12,True,True,1,1,1,1,1,0,0,0,0,0,96.0,107.65555555555555,96.0,107.65555555555555,96.0,107.65555555555555,96.0,107.65555555555555,96.0,107.65555555555555
8666123,1,PENDING,AIDC12,AIDC12,True,True,1,1,1,1,1,0,0,0,0,0,96.0,127.34222222222222,96.0,127.34222222222222,96.0,127.34222222222222,96.0,127.34222222222222,96.0,127.34222222222222
8666124,1,PENDING,AIDC12,AIDC12,True,True,1,1,1,1,1,0,0,0,0,0,96.0,123.99666666666667,96.0,123.99666666666667,96.0,123.99666666666667,96.0,123.99666666666667,96.0,123.99666666666667
8666125,1,PENDING,AIDC12,AIDC12,True,True,1,1,1,1,1,0,0,0,0,0,96.0,124.0,96.0,124.0,96.0,124.0,96.0,124.0,96.0,124.0
8666126,1,PENDING,AIDC12,AIDC12,True,True,1,1,1,1,1,0,0,0,0,0,96.0,99.89222222222222,96.0,99.89222222222222,96.0,99.89222222222222,96.0,99.89222222222222,96.0,99.89222222222222
8666127,1,PENDING,AIDC12,AIDC12,True,True,1,1,1,1,1,0,0,0,0,0,96.0,144.0,96.0,144.0,96.0,144.0,96.0,144.0,96.0,144.0
8666128,1,PENDING,AIDC12,AIDC12,True,True,1,1,1,1,1,0,0,0,0,0,96.0,144.0,96.0,144.0,96.0,144.0,96.0,144.0,96.0,144.0
8666129,1,PENDING,AIDC12,AIDC12,True,True,1,1,1,1,1,0,0,0,0,0,96.0,111.2911111111111,96.0,111.2911111111111,96.0,111.2911111111111,96.0,111.2911111111111,96.0,111.2911111111111
8666131,1,PENDING,AIDC12,AIDC12,True,True,1,1,1,1,1,0,0,0,0,0,96.0,144.0,96.0,144.0,96.0,144.0,96.0,144.0,96.0,144.0
8666132,1,PENDING,AIDC12,AIDC12,True,True,1,1,1,1,1,0,0,0,0,0,96.0,135.70444444444445,96.0,135.70444444444445,96.0,135.70444444444445,96.0,135.70444444444445,96.0,135.70444444444445
8666133,1,PENDING,AIDC12,AIDC12,True,True,1,1,1,1,1,0,0,0,0,0,96.0,121.06444444444445,96.0,121.06444444444445,96.0,121.06444444444445,96.0,121.06444444444445,96.0,121.06444444444445
8666134,1,PENDING,AIDC12,AIDC12,True,True,1,1,1,1,1,0,0,0,0,0,96.0,139.35777777777778,96.0,139.35777777777778,96.0,139.35777777777778,96.0,139.35777777777778,96.0,139.35777777777778
8666135,1,PENDING,AIDC12,AIDC12,True,True,1,1,1,1,1,0,0,0,0,0,96.0,144.02777777777777,96.0,144.02777777777777,96.0,144.02777777777777,96.0,144.02777777777777,96.0,144.02777777777777
8666136,1,PENDING,AIDC12,AIDC12,True,True,1,1,1,1,1,0,0,0,0,0,96.0,144.02777777777777,96.0,144.02777777777777,96.0,144.02777777777777,96.0,144.02777777777777,96.0,144.02777777777777
8666137,1,PENDING,AIDC12,AIDC12,True,True,1,1,1,1,1,0,0,0,0,0,96.0,144.02777777777777,96.0,144.02777777777777,96.0,144.02777777777777,96.0,144.02777777777777,96.0,144.02777777777777
8666138,1,PENDING,AIDC12,AIDC12,True,True,1,1,1,1,1,0,0,0,0,0,96.0,144.02777777777777,96.0,144.02777777777777,96.0,144.02777777777777,96.0,144.02777777777777,96.0,144.02777777777777
8666139,1,PENDING,AIDC12,AIDC12,True,True,1,1,1,1,1,0,0,0,0,0,96.0,111.00444444444445,96.0,111.00444444444445,96.0,111.00444444444445,96.0,111.00444444444445,96.0,111.00444444444445
8666140,1,PENDING,AIDC12,AIDC12,True,True,1,1,1,1,1,0,0,0,0,0,96.0,108.72333333333333,96.0,108.72333333333333,96.0,108.72333333333333,96.0,108.72333333333333,96.0,108.72333333333333
8666141,1,PENDING,AIDC12,AIDC12,True,True,1,1,1,1,1,0,0,0,0,0,96.0,111.41444444444444,96.0,111.41444444444444,96.0,111.41444444444444,96.0,111.41444444444444,96.0,111.41444444444444
8666142,1,PENDING,AIDC12,AIDC12,True,True,1,1,1,1,1,0,0,0,0,0,96.0,127.91555555555556,96.0,127.91555555555556,96.0,127.91555555555556,96.0,127.91555555555556,96.0,127.91555555555556
8666143,1,PENDING,AIDC12,AIDC12,True,True,1,1,1,1,1,0,0,0,0,0,96.0,134.82111111111112,96.0,134.82111111111112,96.0,134.82111111111112,96.0,134.82111111111112,96.0,134.82111111111112
8666144,1,PENDING,AIDC12,AIDC12,True,True,1,1,1,1,1,0,0,0,0,0,96.0,109.39777777777778,96.0,109.39777777777778,96.0,109.39777777777778,96.0,109.39777777777778,96.0,109.39777777777778
8666145,1,PENDING,AIDC12,AIDC12,True,True,1,1,1,1,1,0,0,0,0,0,96.0,103.90777777777778,96.0,103.90777777777778,96.0,103.90777777777778,96.0,103.90777777777778,96.0,103.90777777777778
8666146,1,PENDING,AIDC12,AIDC12,True,True,1,1,1,1,1,0,0,0,0,0,96.0,144.02222222222224,96.0,144.02222222222224,96.0,144.02222222222224,96.0,144.02222222222224,96.0,144.02222222222224
8666147,1,PENDING,AIDC12,AIDC12,True,True,1,1,1,1,1,0,0,0,0,0,96.0,104.31,96.0,104.31,96.0,104.31,96.0,104.31,96.0,104.31
8666148,1,PENDING,AIDC12,AIDC12,True,True,1,1,1,1,1,0,0,0,0,0,96.0,126.81222222222222,96.0,126.81222222222222,96.0,126.81222222222222,96.0,126.81222222222222,96.0,126.81222222222222
