day,case,slot,da_authorized_nodeh,actual_available_nodeh,executed_original_rack_nodeh,executed_same_site_recourse_nodeh,executed_cross_site_recourse_nodeh,source_unavailable_nodeh,true_rack_capacity_limit_nodeh,grid_safety_blocked_nodeh,other_explicit_nodeh,terminal_backlog_nodeh,executed_total_nodeh,authorization_identity_error_nodeh
2025-04-04,B3,9,5.730722465111202,5.524648006026381,0.941551796088091,0.13001083395768553,2.0382984810653357,0.20607445908482092,2.4147868949152693,0.0,0.0,69.43188164190033,3.1098611111111123,-8.881784197001252e-16
2025-04-04,B3,10,2.288047568699071,2.281614034465972,0.42016828029344955,0.2453361672720935,1.6161095869004078,0.006433534233099003,4.440892098500626e-16,0.0,0.0,67.15026760743439,2.281614034465951,2.0872192862952943e-14
2025-04-04,B3,11,5.983313699134451,4.232932386964639,0.900966244923395,1.0476998755510118,1.6272366573033679,1.7503813121698117,0.657029609186861,4.440892098500626e-16,0.0,63.574364829656616,3.5759027777777748,3.552713678800501e-15
2025-04-04,B3,12,5.84883251993953,5.192055353663061,1.014035102506099,0.378079186514028,1.574347690387016,0.656777166276469,1.4051109092186174,0.8204824650372493,0.0,60.62790285024948,2.9664619794071427,5.240252676230739e-14
2025-04-04,B3,13,2.82513743287288,2.2689082488475933,0.19323825502724978,0.0,0.5473521778211712,0.5562291840252866,4.440892098500626e-16,1.528317815999172,0.0,59.887312417401056,0.740590432848421,0.0
2025-04-04,B3,14,1.8032035638157673,1.1975041871382002,0.31950475211174223,0.4744375855911289,0.40356184943532886,0.6056993766775671,0.0,2.220446049250313e-16,0.0,58.6967526747073,1.1975041871382,0.0
2025-04-04,B3,15,8.05205404694124,6.440776359287284,0.8234624741340465,0.23526229698538742,3.1603724511027895,1.6112776876539563,2.2216791370650624,0.0,0.0,62.39904434137397,4.219097222222223,-1.7763568394002505e-15
2025-04-04,B3,16,1.8526224812884888,1.6918687228184002,0.0,0.0,1.6918687228184002,0.16075375847008866,0.0,0.0,0.0,60.707175618555574,1.6918687228184002,0.0
2025-04-04,B3,17,3.5578113627489323,3.1952307728047558,0.8376747164360606,0.24640606900073408,1.9070678212772438,0.3625805899441765,8.881784197001252e-16,0.2040821660907164,0.0,57.71602701184153,2.9911486067140385,0.0
2025-04-04,B3,18,2.3941313531820447,2.1502428484870246,0.30956163012793314,0.10147457461613674,1.7392066437429448,0.2438885046950201,0.0,4.440892098500626e-16,0.0,55.56578416335452,2.1502428484870144,9.769962616701378e-15
2025-04-04,B3,19,3.2712131627868235,2.856449620759943,0.26479805839114545,0.0,0.15206878595299292,0.4147635420268805,0.0,2.4395827764158047,0.0,55.14891731901038,0.41686684434413834,0.0
2025-04-04,B3,20,1.6141791028280998,1.463814183920148,0.07720071935304611,0.0,0.03739570242620175,0.1503649189079519,0.0,1.3492177621409,0.0,59.207654230564465,0.11459642177924786,0.0
2025-04-04,B3,21,1.0273676554882085,0.560091633678576,0.0,0.0,0.560091633678576,0.46727602180963257,1.1102230246251565e-16,0.0,0.0,76.90756259688585,0.560091633678576,0.0
2025-04-04,B3,22,3.3661863662893863,2.7405267820133137,0.024703697236731197,0.0,0.008864225412080769,0.6256595842760726,8.881784197001252e-16,2.7069588593645006,0.0,76.87399467423704,0.03356792264881196,0.0
2025-04-04,B3,23,2.197452653477202,1.6350249677929294,0.12977972012544944,0.2498135309368122,0.8628773412708794,0.5624276856842725,0.0,0.392554375459788,0.0,75.6315240819039,1.2424705923331412,4.440892098500626e-16
2025-04-04,B3,24,2.2292092336125955,2.2292092336125955,0.38740008130669684,0.11126742763060904,0.943612575507784,0.0,0.0,0.7869291491675061,0.0,74.18924399745882,1.4422800844450898,-4.440892098500626e-16
2025-04-04,B3,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.18924399745882,0.0,0.0
2025-04-04,B3,26,0.8587937159917063,0.8587937159917063,0.26113295880149795,0.0,0.5730453311583994,0.0,0.0,0.024615426031808996,0.0,81.45201015194337,0.8341782899598973,0.0
2025-04-04,B3,27,1.3628228366735504,0.415837238752941,0.0,0.0,0.415837238752941,0.9469855979206094,0.0,0.0,0.0,81.03617291319043,0.415837238752941,0.0
2025-04-04,B3,28,1.1339997678023137,0.8040888662626089,0.18496246418160422,0.1613957339041222,0.45773066817688246,0.3299109015397048,0.0,0.0,0.0,80.23208404692782,0.8040888662626089,0.0
2025-04-04,B3,29,0.2277974267146183,0.18276268708292398,0.029919588325344304,0.11395681616903758,0.03888628258854208,0.045034739631694326,0.0,2.7755575615628914e-17,0.0,81.14793247095601,0.18276268708292395,0.0
2025-04-04,B3,30,3.1675924414095156,2.474957301902418,0.016467159785748874,0.0,0.14320925008765617,0.6926351395070975,0.2950961907913059,2.020184701237707,0.0,80.98825606108261,0.15967640987340503,0.0
2025-04-04,B3,31,1.9541384295298303,1.4434006409370674,0.014382039021483538,0.0,0.1251951843982203,0.5107377885927629,0.18965064093707062,1.114172776580293,0.0,81.32284550432956,0.13957722341970386,0.0
2025-04-04,B3,32,2.715129644871878,2.113710386359532,0.13939984970285774,0.0474677003084541,0.1466765650803279,0.6014192585123457,0.8221826085817554,0.957983662686137,0.0,83.3795791670157,0.3335441150916397,0.0
2025-04-04,B3,33,0.8175032239565638,0.5950662807590711,0.03635881921618547,0.03310471834301844,0.44071359668438004,0.22243694319749274,2.220446049250313e-16,0.08488914651548696,0.0,85.73051314388324,0.5101771342435839,0.0
2025-04-04,B3,34,0.26342714313801785,0.19839355976081008,0.0,0.0,0.1983935597608101,0.06503358337720777,0.0,0.0,0.0,85.53211958412243,0.1983935597608101,0.0
2025-04-04,B3,35,4.073336533198985,2.3092781515074954,0.2660011290887072,0.25746875230954525,0.9891620091758075,1.7640583816914894,0.3407364848408283,0.4559097760926072,0.0,84.56032102688171,1.5126318905740601,0.0
