day,comparison,case,objective_delta,planning_rho_delta,fresh_rho_AC_delta,MOVE_count,MOVE_count_by_vehicle,sum_abs_P_kW_slots,sum_abs_Q_kvar_slots,charge_kWh,discharge_kWh,throughput_kWh,max_abs_P_kW,max_abs_Q_kvar,P_Q_nonzero_slot_count,planning_terminal_SoC,actual_terminal_SoC,travel_energy_kWh,Planning_rho,Fresh_rho_AC,critical_line_before,critical_slot_before,critical_line_after,critical_slot_after,critical_current_before,critical_current_after,critical_current_delta,max_abs_planning_voltage_change,planning_transformer_kVA_max_before,planning_transformer_kVA_max_after,MESS_commands_at_pre_MESS_critical_slot,Q_to_P_absolute_command_ratio,physical_driver,attribution_limit,zero_actuation_equivalence_status,watchdog_status
2025-04-15,B2-B0,B2,-0.09920893097055261,-0.09920893097038619,0.002739421190271485,0,"{""MESS01"":0,""MESS02"":0,""MESS03"":0,""MESS04"":0}",16844.880837434,58751.207437125006,2213.5191639202503,1997.7010454382498,4211.2202093585,550.0,663.584084968,96,"[0.6333333333333333,0.6333333333333333,0.5976242395341667,0.6391143721908333]","[0.6333333333333333,0.6333333333333333,0.6333333333333333,0.6333333333333333]",0.0,0.563858311879282,0.6657994689434514,line.sw2::A,72,line.l58::A,72,0.6630672428496682,0.4532775016359213,-0.20978974121374694,0.07698192192404496,0.6412435995969358,0.9124334704546917,"[{""P_kW"":550.0,""Q_kvar"":283.147250361,""location"":""STA01"",""mess_id"":""MESS01"",""mode"":""CONNECTED""},{""P_kW"":550.0,""Q_kvar"":-233.961428831,""location"":""STA02"",""mess_id"":""MESS02"",""mode"":""CONNECTED""},{""P_kW"":85.449907512,""Q_kvar"":-663.584084968,""location"":""STA03"",""mess_id"":""MESS03"",""mode"":""CONNECTED""},{""P_kW"":24.77783154,""Q_kvar"":-234.070977177,""location"":""STA04"",""mess_id"":""MESS04"",""mode"":""CONNECTED""}]",3.4877781567064288,STATIONARY_P_Q_COMBINATION_Q_COMMAND_MAGNITUDE_DOMINANT_MOBILITY_EXCLUDED,P_VS_Q_NOT_CAUSALLY_SEPARATED_WITHOUT_A_NEW_COUNTERFACTUAL_SOLVE,NOT_APPLICABLE_NONZERO_MESS_ACTUATION,PASS
2025-04-15,B3-B1,B3,-0.09843659755816336,-0.09843659755803058,0.00727393251142594,0,"{""MESS01"":0,""MESS02"":0,""MESS03"":0,""MESS04"":0}",17136.382408702,58279.064158097,2251.82423241775,2032.27136975775,4284.0956021755,550.0,686.549696282,96,"[0.6333333333333333,0.6333333333333333,0.5974031456075001,0.6391013199891666]","[0.6333333333333333,0.6333333333333333,0.6333333333333333,0.6333333333333333]",0.0,0.5641893628949398,0.66988871324347,line.sw2::A,73,line.sw2::A,86,0.6626259604529704,0.5641893628946768,-0.09843659755829359,0.0788411994121444,0.6412376296003335,0.9220575595637958,"[{""P_kW"":550.0,""Q_kvar"":278.304928854,""location"":""STA01"",""mess_id"":""MESS01"",""mode"":""CONNECTED""},{""P_kW"":172.001057289,""Q_kvar"":-227.145045721,""location"":""STA02"",""mess_id"":""MESS02"",""mode"":""CONNECTED""},{""P_kW"":97.530469098,""Q_kvar"":21.530570273,""location"":""STA03"",""mess_id"":""MESS03"",""mode"":""CONNECTED""},{""P_kW"":28.715722971,""Q_kvar"":-14.827396453,""location"":""STA04"",""mess_id"":""MESS04"",""mode"":""CONNECTED""}]",3.400896570124532,STATIONARY_P_Q_COMBINATION_Q_COMMAND_MAGNITUDE_DOMINANT_MOBILITY_EXCLUDED,P_VS_Q_NOT_CAUSALLY_SEPARATED_WITHOUT_A_NEW_COUNTERFACTUAL_SOLVE,NOT_APPLICABLE_NONZERO_MESS_ACTUATION,PASS
2025-04-16,B2-B0,B2,-0.0956705951088479,-0.09567059510867326,-0.07188656062705245,0,"{""MESS01"":0,""MESS02"":0,""MESS03"":0,""MESS04"":0}",16812.526544968998,58995.793090068,2209.267614319,1993.8640219232502,4203.131636242249,550.0,686.549696282,96,"[0.6333333333333333,0.6237733921491666,0.5967810791691667,0.638955891645]","[0.6333333333333333,0.6333333333333333,0.6333333333333333,0.6333333333333333]",0.0,0.5863374136527728,0.6101138833079514,line.sw2::A,72,line.sw2::A,92,0.6820080087614461,0.4670336829840235,-0.2149743257774226,0.06415017077261065,0.6607396159304766,0.9218930008999056,"[{""P_kW"":550.0,""Q_kvar"":222.489499464,""location"":""STA01"",""mess_id"":""MESS01"",""mode"":""CONNECTED""},{""P_kW"":550.0,""Q_kvar"":-247.043565926,""location"":""STA02"",""mess_id"":""MESS02"",""mode"":""CONNECTED""},{""P_kW"":81.919388172,""Q_kvar"":-686.549696282,""location"":""STA03"",""mess_id"":""MESS03"",""mode"":""CONNECTED""},{""P_kW"":25.754506039,""Q_kvar"":513.167398572,""location"":""STA04"",""mess_id"":""MESS04"",""mode"":""CONNECTED""}]",3.509037914811321,STATIONARY_P_Q_COMBINATION_Q_COMMAND_MAGNITUDE_DOMINANT_MOBILITY_EXCLUDED,P_VS_Q_NOT_CAUSALLY_SEPARATED_WITHOUT_A_NEW_COUNTERFACTUAL_SOLVE,NOT_APPLICABLE_NONZERO_MESS_ACTUATION,PASS
2025-04-16,B3-B1,B3,-0.093641628110812,-0.09364162811064303,-0.06376255091250627,0,"{""MESS01"":0,""MESS02"":0,""MESS03"":0,""MESS04"":0}",19057.767030954,60277.44383067799,2504.30578593275,2260.13597180575,4764.4417577385,550.0,666.178919511,96,"[0.6333333333333333,0.5711376457908334,0.6499479334225,0.6390619326741667]","[0.6333333333333333,0.6333333333333333,0.6333333333333333,0.6333333333333333]",0.0,0.5883615069138889,0.618236753471117,line.sw2::A,72,line.sw2::A,34,0.6820031350245319,0.4687167344869301,-0.21328640053760184,0.061952752929205435,0.6611164120612715,0.9086441061828016,"[{""P_kW"":550.0,""Q_kvar"":222.486718739,""location"":""STA01"",""mess_id"":""MESS01"",""mode"":""CONNECTED""},{""P_kW"":550.0,""Q_kvar"":-247.068089981,""location"":""STA02"",""mess_id"":""MESS02"",""mode"":""CONNECTED""},{""P_kW"":75.795108053,""Q_kvar"":-666.178919511,""location"":""STA03"",""mess_id"":""MESS03"",""mode"":""CONNECTED""},{""P_kW"":26.260442909,""Q_kvar"":509.618852244,""location"":""STA04"",""mess_id"":""MESS04"",""mode"":""CONNECTED""}]",3.1628807159188264,STATIONARY_P_Q_COMBINATION_Q_COMMAND_MAGNITUDE_DOMINANT_MOBILITY_EXCLUDED,P_VS_Q_NOT_CAUSALLY_SEPARATED_WITHOUT_A_NEW_COUNTERFACTUAL_SOLVE,NOT_APPLICABLE_NONZERO_MESS_ACTUATION,PASS
2025-04-17,B2-B0,B2,-0.09563607289008136,-0.09563607288991116,-0.07759843258861265,0,"{""MESS01"":0,""MESS02"":0,""MESS03"":0,""MESS04"":0}",20911.674767458,61193.80206986501,2747.9204687855,2479.998223079,5227.9186918645,550.0,686.549696282,96,"[0.6333333333333333,0.6333333333333333,0.5812788350808333,0.6388979362274999]","[0.6333333333333333,0.6333333333333333,0.6333333333333333,0.6333333333333333]",0.0,0.6012468500961183,0.6192766294190939,line.sw2::A,72,line.sw2::A,89,0.6968829229860295,0.5619409524451573,-0.1349419705408722,0.06360601753981976,0.6759519056568059,0.9231256009671939,"[{""P_kW"":550.0,""Q_kvar"":225.732375312,""location"":""STA01"",""mess_id"":""MESS01"",""mode"":""CONNECTED""},{""P_kW"":309.249988091,""Q_kvar"":-131.667239944,""location"":""STA02"",""mess_id"":""MESS02"",""mode"":""CONNECTED""},{""P_kW"":89.386838031,""Q_kvar"":-686.549696282,""location"":""STA03"",""mess_id"":""MESS03"",""mode"":""CONNECTED""},{""P_kW"":16.91849741,""Q_kvar"":521.099987733,""location"":""STA04"",""mess_id"":""MESS04"",""mode"":""CONNECTED""}]",2.926298479215668,STATIONARY_P_Q_COMBINATION_Q_COMMAND_MAGNITUDE_DOMINANT_MOBILITY_EXCLUDED,P_VS_Q_NOT_CAUSALLY_SEPARATED_WITHOUT_A_NEW_COUNTERFACTUAL_SOLVE,NOT_APPLICABLE_NONZERO_MESS_ACTUATION,PASS
2025-04-17,B3-B1,B3,-0.0960680830798174,-0.09606805484844416,-0.07486915749516021,0,"{""MESS01"":0,""MESS02"":0,""MESS03"":0,""MESS04"":0}",16794.049281378,59507.036969734,2206.83959019375,1991.67273015075,4198.5123203445,550.0,541.750622363,96,"[0.6333333333333333,0.6333333333333333,0.5813406349333333,0.6391637329508333]","[0.6333333333333333,0.6333333333333333,0.6333333333333333,0.6333333333333333]",0.0,0.6008148366278429,0.6220065238800049,line.sw2::A,72,line.l55::A,72,0.696882891476287,0.5679557836221343,-0.12892710785415273,0.05277319600041419,0.6765163275489332,0.9215319278183391,"[{""P_kW"":550.0,""Q_kvar"":225.732463675,""location"":""STA01"",""mess_id"":""MESS01"",""mode"":""CONNECTED""},{""P_kW"":284.229910375,""Q_kvar"":-121.01461358,""location"":""STA02"",""mess_id"":""MESS02"",""mode"":""CONNECTED""},{""P_kW"":81.640371343,""Q_kvar"":-39.59249326,""location"":""STA03"",""mess_id"":""MESS03"",""mode"":""CONNECTED""},{""P_kW"":27.642574361,""Q_kvar"":-12.537943597,""location"":""STA04"",""mess_id"":""MESS04"",""mode"":""CONNECTED""}]",3.5433406186153142,STATIONARY_P_Q_COMBINATION_Q_COMMAND_MAGNITUDE_DOMINANT_MOBILITY_EXCLUDED,P_VS_Q_NOT_CAUSALLY_SEPARATED_WITHOUT_A_NEW_COUNTERFACTUAL_SOLVE,NOT_APPLICABLE_NONZERO_MESS_ACTUATION,PASS
2025-04-18,B2-B0,B2,-0.06313323635847223,-0.0631332363583591,0.0036596506209441992,0,"{""MESS01"":0,""MESS02"":0,""MESS03"":0,""MESS04"":0}",17649.909776442,56682.364375159996,2319.304832647,2093.1726114635003,4412.4774441105,550.0,686.122032156,96,"[0.5244791666666667,0.6614592031808333,0.6447899908858333,0.7539473684208334]","[0.6333333333333333,0.6333333333333333,0.6333333333333333,0.6333333333333333]",0.0,0.5393696389296306,0.6061566566491955,line.sw2::A,72,line.sw2::A,87,0.6025028752879897,0.476960640799316,-0.12554223448867374,0.08041093714736813,0.5857753397816872,0.9209269421528157,"[{""P_kW"":550.0,""Q_kvar"":14.650199395,""location"":""STA01"",""mess_id"":""MESS01"",""mode"":""CONNECTED""},{""P_kW"":375.693058732,""Q_kvar"":-154.646743155,""location"":""STA02"",""mess_id"":""MESS02"",""mode"":""CONNECTED""},{""P_kW"":-8.103782942,""Q_kvar"":-686.122032156,""location"":""STA03"",""mess_id"":""MESS03"",""mode"":""CONNECTED""},{""P_kW"":0.770947484,""Q_kvar"":-0.473954433,""location"":""STA04"",""mess_id"":""MESS04"",""mode"":""CONNECTED""}]",3.2114818201969557,STATIONARY_P_Q_COMBINATION_Q_COMMAND_MAGNITUDE_DOMINANT_MOBILITY_EXCLUDED,P_VS_Q_NOT_CAUSALLY_SEPARATED_WITHOUT_A_NEW_COUNTERFACTUAL_SOLVE,NOT_APPLICABLE_NONZERO_MESS_ACTUATION,PASS
2025-04-18,B3-B1,B3,-0.047950934566410086,-0.04795093456624666,-0.026858066859336782,0,"{""MESS01"":0,""MESS02"":0,""MESS03"":0,""MESS04"":0}",11287.671171408,48557.995323610005,1483.2682222612498,1338.64957059075,2821.917792852,550.0,535.214066779,96,"[0.6333333333333333,0.6040907297675,0.6333333333333333,0.6333404097325]","[0.6333333333333333,0.6333333333333333,0.6333333333333333,0.6333333333333333]",0.0,0.5545519139762634,0.5756406432508208,line.sw2::A,72,line.sw2::A,93,0.60250284854251,0.5542053552462767,-0.04829749329623334,0.05032241158165973,0.5857748367751378,0.9234527384000115,"[{""P_kW"":550.0,""Q_kvar"":14.651523185,""location"":""STA01"",""mess_id"":""MESS01"",""mode"":""CONNECTED""},{""P_kW"":142.345504617,""Q_kvar"":-58.5937594,""location"":""STA02"",""mess_id"":""MESS02"",""mode"":""CONNECTED""},{""P_kW"":0.0,""Q_kvar"":0.0,""location"":""STA03"",""mess_id"":""MESS03"",""mode"":""CONNECTED""},{""P_kW"":0.0,""Q_kvar"":-366.279809272,""location"":""STA04"",""mess_id"":""MESS04"",""mode"":""CONNECTED""}]",4.301861259620038,STATIONARY_P_Q_COMBINATION_Q_COMMAND_MAGNITUDE_DOMINANT_MOBILITY_EXCLUDED,P_VS_Q_NOT_CAUSALLY_SEPARATED_WITHOUT_A_NEW_COUNTERFACTUAL_SOLVE,NOT_APPLICABLE_NONZERO_MESS_ACTUATION,PASS
2025-04-19,B2-B0,B2,-0.07427346164728804,-0.07427346164713022,0.05156669416274984,0,"{""MESS01"":0,""MESS02"":0,""MESS03"":0,""MESS04"":0}",19076.066149347,52895.24062517499,2506.7104007032494,2262.3061366335,4769.01653733675,550.0,655.614748608,96,"[0.6333333333333333,0.6106624204075001,0.6409939122066667,0.63841681606]","[0.6333333333333333,0.6333333333333333,0.6333333333333333,0.6333333333333333]",0.0,0.49898119784383577,0.6248164050210089,line.sw2::A,72,line.sw2::A,92,0.573254659490966,0.4989811978436217,-0.07427346164734427,0.07914073073581573,0.5539178012923289,0.9154706736904348,"[{""P_kW"":550.0,""Q_kvar"":314.721575499,""location"":""STA01"",""mess_id"":""MESS01"",""mode"":""CONNECTED""},{""P_kW"":128.027082563,""Q_kvar"":-361.47494245,""location"":""STA02"",""mess_id"":""MESS02"",""mode"":""CONNECTED""},{""P_kW"":-18.520319876,""Q_kvar"":-655.614748608,""location"":""STA03"",""mess_id"":""MESS03"",""mode"":""CONNECTED""},{""P_kW"":25.29600348,""Q_kvar"":-11.619963081,""location"":""STA04"",""mess_id"":""MESS04"",""mode"":""CONNECTED""}]",2.77285894329873,STATIONARY_P_Q_COMBINATION_Q_COMMAND_MAGNITUDE_DOMINANT_MOBILITY_EXCLUDED,P_VS_Q_NOT_CAUSALLY_SEPARATED_WITHOUT_A_NEW_COUNTERFACTUAL_SOLVE,NOT_APPLICABLE_NONZERO_MESS_ACTUATION,PASS
2025-04-19,B3-B1,B3,-0.07571807684250581,-0.075718076842335,0.0013033501579325923,0,"{""MESS01"":0,""MESS02"":0,""MESS03"":0,""MESS04"":0}",18881.57953792,51855.818408541,2481.1536843535005,2239.2412001265,4720.39488448,550.0,685.654180092,96,"[0.6333333333333333,0.6110516586675,0.641213162005,0.6388989744775]","[0.6333333333333333,0.6333333333333333,0.6333333333333333,0.6333333333333333]",0.0,0.4975303755129634,0.5745468379594586,line.sw2::A,72,line.sw2::A,54,0.5732484523552984,0.49753037551289997,-0.07571807684239845,0.07987794820291672,0.5543266697490907,0.9166427937921755,"[{""P_kW"":550.0,""Q_kvar"":314.717783707,""location"":""STA01"",""mess_id"":""MESS01"",""mode"":""CONNECTED""},{""P_kW"":179.169785364,""Q_kvar"":-75.821967581,""location"":""STA02"",""mess_id"":""MESS02"",""mode"":""CONNECTED""},{""P_kW"":-50.099668074,""Q_kvar"":-685.654180092,""location"":""STA03"",""mess_id"":""MESS03"",""mode"":""CONNECTED""},{""P_kW"":27.695280051,""Q_kvar"":-12.722093906,""location"":""STA04"",""mess_id"":""MESS04"",""mode"":""CONNECTED""}]",2.746370784520364,STATIONARY_P_Q_COMBINATION_Q_COMMAND_MAGNITUDE_DOMINANT_MOBILITY_EXCLUDED,P_VS_Q_NOT_CAUSALLY_SEPARATED_WITHOUT_A_NEW_COUNTERFACTUAL_SOLVE,NOT_APPLICABLE_NONZERO_MESS_ACTUATION,PASS
2025-04-20,B2-B0,B2,-0.0552253721179401,-0.05522537211773887,-0.015638175139697286,0,"{""MESS01"":0,""MESS02"":0,""MESS03"":0,""MESS04"":0}",9921.171152266,47191.852116445996,1303.7018596945,1176.590928372,2480.2927880665,550.0,543.824378763,96,"[0.6333333333333333,0.6242264990975,0.6416233460191666,0.6333333333333333]","[0.6333333333333333,0.6333333333333333,0.6333333333333333,0.6333333333333333]",0.0,0.4577764281834757,0.49735984010912154,line.sw2::A,73,line.sw2::A,79,0.5130018003012146,0.45777642818341563,-0.05522537211779893,0.04646603736709265,0.49429306929257,0.9140494306143752,"[{""P_kW"":550.0,""Q_kvar"":303.439324072,""location"":""STA01"",""mess_id"":""MESS01"",""mode"":""CONNECTED""},{""P_kW"":41.567312215,""Q_kvar"":-543.824378763,""location"":""STA02"",""mess_id"":""MESS02"",""mode"":""CONNECTED""},{""P_kW"":38.629942985,""Q_kvar"":-28.280518655,""location"":""STA03"",""mess_id"":""MESS03"",""mode"":""CONNECTED""},{""P_kW"":0.0,""Q_kvar"":0.0,""location"":""STA04"",""mess_id"":""MESS04"",""mode"":""CONNECTED""}]",4.756681584478799,STATIONARY_P_Q_COMBINATION_Q_COMMAND_MAGNITUDE_DOMINANT_MOBILITY_EXCLUDED,P_VS_Q_NOT_CAUSALLY_SEPARATED_WITHOUT_A_NEW_COUNTERFACTUAL_SOLVE,NOT_APPLICABLE_NONZERO_MESS_ACTUATION,PASS
2025-04-20,B3-B1,B3,-0.043116885981668907,-0.04311688598148389,-0.0068346022142251606,0,"{""MESS01"":0,""MESS02"":0,""MESS03"":0,""MESS04"":0}",9262.104473884,46081.958703057,1217.0965143077499,1098.4296041632501,2315.526118471,550.0,556.380516905,96,"[0.6333333333333333,0.624809477785,0.6340411095616667,0.6333592652825001]","[0.6333333333333333,0.6333333333333333,0.6333333333333333,0.6333333333333333]",0.0,0.46979269457848494,0.5060709242546586,line.sw2::A,73,line.sw2::A,91,0.5129095805599688,0.469792694578223,-0.043116885981745845,0.04717578519769139,0.49429016933786885,0.9251150612521019,"[{""P_kW"":550.0,""Q_kvar"":303.378735977,""location"":""STA01"",""mess_id"":""MESS01"",""mode"":""CONNECTED""},{""P_kW"":44.492888996,""Q_kvar"":-544.620801546,""location"":""STA02"",""mess_id"":""MESS02"",""mode"":""CONNECTED""},{""P_kW"":3.298107783,""Q_kvar"":-2.414505212,""location"":""STA03"",""mess_id"":""MESS03"",""mode"":""CONNECTED""},{""P_kW"":0.120904356,""Q_kvar"":-0.086590819,""location"":""STA04"",""mess_id"":""MESS04"",""mode"":""CONNECTED""}]",4.975322706949865,STATIONARY_P_Q_COMBINATION_Q_COMMAND_MAGNITUDE_DOMINANT_MOBILITY_EXCLUDED,P_VS_Q_NOT_CAUSALLY_SEPARATED_WITHOUT_A_NEW_COUNTERFACTUAL_SOLVE,NOT_APPLICABLE_NONZERO_MESS_ACTUATION,PASS
