job_uid,eligible,baseline_start,baseline_end,repaired_start,repaired_end,baseline_terminal_site,repaired_terminal_site,post_H_timing_changed,post_H_reservation_profile_changed,post_H_site_state_changed,new_post_midnight_start,new_post_midnight_completion,post_H_GPU_slots_before,post_H_GPU_slots_after,incremental_post_midnight_GPU_h,safe_runtime_preserved,GPU_request_preserved,RW_completion_pass,baseline_in_day_remains_in_day,scope
9047276,False,155,179,155,179,UNASSIGNED,UNASSIGNED,False,False,False,False,False,24,24,0.0,True,True,True,True,ORIGINAL_RSP_PLUS_ORIGINAL_MIGRATION_WITNESS_NO_REPAIR
9049608,False,0,84,0,84,UNASSIGNED,UNASSIGNED,False,False,False,False,False,0,0,0.0,True,True,True,True,ORIGINAL_RSP_PLUS_ORIGINAL_MIGRATION_WITNESS_NO_REPAIR
9049609,False,0,84,0,84,UNASSIGNED,UNASSIGNED,False,False,False,False,False,0,0,0.0,True,True,True,True,ORIGINAL_RSP_PLUS_ORIGINAL_MIGRATION_WITNESS_NO_REPAIR
9049610,False,0,85,0,85,UNASSIGNED,UNASSIGNED,False,False,False,False,False,0,0,0.0,True,True,True,True,ORIGINAL_RSP_PLUS_ORIGINAL_MIGRATION_WITNESS_NO_REPAIR
9049611,False,0,85,0,85,UNASSIGNED,UNASSIGNED,False,False,False,False,False,0,0,0.0,True,True,True,True,ORIGINAL_RSP_PLUS_ORIGINAL_MIGRATION_WITNESS_NO_REPAIR
9058078,False,0,127,0,127,AIDC05,AIDC05,False,False,False,False,False,7,7,0.0,True,True,True,True,ORIGINAL_RSP_PLUS_ORIGINAL_MIGRATION_WITNESS_NO_REPAIR
9061179,False,0,152,0,152,AIDC05,AIDC05,False,False,False,False,False,32,32,0.0,True,True,True,True,ORIGINAL_RSP_PLUS_ORIGINAL_MIGRATION_WITNESS_NO_REPAIR
9062242,False,0,47,0,47,UNASSIGNED,UNASSIGNED,False,False,False,False,False,0,0,0.0,True,True,True,True,ORIGINAL_RSP_PLUS_ORIGINAL_MIGRATION_WITNESS_NO_REPAIR
9062285,False,0,132,0,132,AIDC02,AIDC02,False,False,False,False,False,384,384,0.0,True,True,True,True,ORIGINAL_RSP_PLUS_ORIGINAL_MIGRATION_WITNESS_NO_REPAIR
9062295,False,0,151,0,151,AIDC03,AIDC03,False,False,False,False,False,992,992,0.0,True,True,True,True,ORIGINAL_RSP_PLUS_ORIGINAL_MIGRATION_WITNESS_NO_REPAIR
9062302,False,0,168,0,168,AIDC03,AIDC03,False,False,False,False,False,1536,1536,0.0,True,True,True,True,ORIGINAL_RSP_PLUS_ORIGINAL_MIGRATION_WITNESS_NO_REPAIR
9062305,False,0,182,0,182,AIDC04,AIDC04,False,False,False,False,False,1984,1984,0.0,True,True,True,True,ORIGINAL_RSP_PLUS_ORIGINAL_MIGRATION_WITNESS_NO_REPAIR
9062306,False,0,182,0,182,AIDC08,AIDC08,False,False,False,False,False,1984,1984,0.0,True,True,True,True,ORIGINAL_RSP_PLUS_ORIGINAL_MIGRATION_WITNESS_NO_REPAIR
9062307,False,0,183,0,183,AIDC08,AIDC08,False,False,False,False,False,2016,2016,0.0,True,True,True,True,ORIGINAL_RSP_PLUS_ORIGINAL_MIGRATION_WITNESS_NO_REPAIR
9062308,False,0,189,0,189,AIDC12,AIDC12,False,False,False,False,False,2208,2208,0.0,True,True,True,True,ORIGINAL_RSP_PLUS_ORIGINAL_MIGRATION_WITNESS_NO_REPAIR
9062309,False,0,189,0,189,AIDC12,AIDC12,False,False,False,False,False,2208,2208,0.0,True,True,True,True,ORIGINAL_RSP_PLUS_ORIGINAL_MIGRATION_WITNESS_NO_REPAIR
9062310,False,0,43,0,43,UNASSIGNED,UNASSIGNED,False,False,False,False,False,0,0,0.0,True,True,True,True,ORIGINAL_RSP_PLUS_ORIGINAL_MIGRATION_WITNESS_NO_REPAIR
9062311,False,0,43,0,43,UNASSIGNED,UNASSIGNED,False,False,False,False,False,0,0,0.0,True,True,True,True,ORIGINAL_RSP_PLUS_ORIGINAL_MIGRATION_WITNESS_NO_REPAIR
9062313,False,0,43,0,43,UNASSIGNED,UNASSIGNED,False,False,False,False,False,0,0,0.0,True,True,True,True,ORIGINAL_RSP_PLUS_ORIGINAL_MIGRATION_WITNESS_NO_REPAIR
9062314,False,0,43,0,43,UNASSIGNED,UNASSIGNED,False,False,False,False,False,0,0,0.0,True,True,True,True,ORIGINAL_RSP_PLUS_ORIGINAL_MIGRATION_WITNESS_NO_REPAIR
9062315,False,0,43,0,43,UNASSIGNED,UNASSIGNED,False,False,False,False,False,0,0,0.0,True,True,True,True,ORIGINAL_RSP_PLUS_ORIGINAL_MIGRATION_WITNESS_NO_REPAIR
9062316,False,18,61,18,61,UNASSIGNED,UNASSIGNED,False,False,False,False,False,0,0,0.0,True,True,True,True,ORIGINAL_RSP_PLUS_ORIGINAL_MIGRATION_WITNESS_NO_REPAIR
9062317,False,43,86,43,86,UNASSIGNED,UNASSIGNED,False,False,False,False,False,0,0,0.0,True,True,True,True,ORIGINAL_RSP_PLUS_ORIGINAL_MIGRATION_WITNESS_NO_REPAIR
9062318,False,43,86,43,86,UNASSIGNED,UNASSIGNED,False,False,False,False,False,0,0,0.0,True,True,True,True,ORIGINAL_RSP_PLUS_ORIGINAL_MIGRATION_WITNESS_NO_REPAIR
9062319,False,43,86,43,86,UNASSIGNED,UNASSIGNED,False,False,False,False,False,0,0,0.0,True,True,True,True,ORIGINAL_RSP_PLUS_ORIGINAL_MIGRATION_WITNESS_NO_REPAIR
9062320,False,43,86,43,86,UNASSIGNED,UNASSIGNED,False,False,False,False,False,0,0,0.0,True,True,True,True,ORIGINAL_RSP_PLUS_ORIGINAL_MIGRATION_WITNESS_NO_REPAIR
9062321,False,43,86,43,86,UNASSIGNED,UNASSIGNED,False,False,False,False,False,0,0,0.0,True,True,True,True,ORIGINAL_RSP_PLUS_ORIGINAL_MIGRATION_WITNESS_NO_REPAIR
9062322,False,47,90,47,90,UNASSIGNED,UNASSIGNED,False,False,False,False,False,0,0,0.0,True,True,True,True,ORIGINAL_RSP_PLUS_ORIGINAL_MIGRATION_WITNESS_NO_REPAIR
9062323,False,61,104,61,104,UNASSIGNED,UNASSIGNED,False,False,False,False,False,0,0,0.0,True,True,True,True,ORIGINAL_RSP_PLUS_ORIGINAL_MIGRATION_WITNESS_NO_REPAIR
9062324,False,86,129,86,129,AIDC01,AIDC01,False,False,False,False,False,288,288,0.0,True,True,True,True,ORIGINAL_RSP_PLUS_ORIGINAL_MIGRATION_WITNESS_NO_REPAIR
9062325,False,86,129,86,129,AIDC01,AIDC01,False,False,False,False,False,288,288,0.0,True,True,True,True,ORIGINAL_RSP_PLUS_ORIGINAL_MIGRATION_WITNESS_NO_REPAIR
9062326,False,86,129,86,129,AIDC06,AIDC06,False,False,False,False,False,288,288,0.0,True,True,True,True,ORIGINAL_RSP_PLUS_ORIGINAL_MIGRATION_WITNESS_NO_REPAIR
9062327,False,86,129,86,129,AIDC10,AIDC10,False,False,False,False,False,288,288,0.0,True,True,True,True,ORIGINAL_RSP_PLUS_ORIGINAL_MIGRATION_WITNESS_NO_REPAIR
9062328,False,86,129,86,129,AIDC11,AIDC11,False,False,False,False,False,288,288,0.0,True,True,True,True,ORIGINAL_RSP_PLUS_ORIGINAL_MIGRATION_WITNESS_NO_REPAIR
9062329,False,90,133,90,133,AIDC07,AIDC07,False,False,False,False,False,416,416,0.0,True,True,True,True,ORIGINAL_RSP_PLUS_ORIGINAL_MIGRATION_WITNESS_NO_REPAIR
9062330,False,104,147,104,147,AIDC05,AIDC05,False,False,False,False,False,864,864,0.0,True,True,True,True,ORIGINAL_RSP_PLUS_ORIGINAL_MIGRATION_WITNESS_NO_REPAIR
9062331,False,109,152,109,152,AIDC05,AIDC05,False,False,False,False,False,1024,1024,0.0,True,True,True,True,ORIGINAL_RSP_PLUS_ORIGINAL_MIGRATION_WITNESS_NO_REPAIR
9062332,False,129,172,129,172,UNASSIGNED,UNASSIGNED,False,False,False,False,False,1376,1376,0.0,True,True,True,True,ORIGINAL_RSP_PLUS_ORIGINAL_MIGRATION_WITNESS_NO_REPAIR
9062333,False,129,172,129,172,UNASSIGNED,UNASSIGNED,False,False,False,False,False,1376,1376,0.0,True,True,True,True,ORIGINAL_RSP_PLUS_ORIGINAL_MIGRATION_WITNESS_NO_REPAIR
9062334,False,129,172,129,172,UNASSIGNED,UNASSIGNED,False,False,False,False,False,1376,1376,0.0,True,True,True,True,ORIGINAL_RSP_PLUS_ORIGINAL_MIGRATION_WITNESS_NO_REPAIR
9062335,False,129,172,129,172,UNASSIGNED,UNASSIGNED,False,False,False,False,False,1376,1376,0.0,True,True,True,True,ORIGINAL_RSP_PLUS_ORIGINAL_MIGRATION_WITNESS_NO_REPAIR
9062336,False,129,172,129,172,UNASSIGNED,UNASSIGNED,False,False,False,False,False,1376,1376,0.0,True,True,True,True,ORIGINAL_RSP_PLUS_ORIGINAL_MIGRATION_WITNESS_NO_REPAIR
9062337,False,132,175,132,175,UNASSIGNED,UNASSIGNED,False,False,False,False,False,1376,1376,0.0,True,True,True,True,ORIGINAL_RSP_PLUS_ORIGINAL_MIGRATION_WITNESS_NO_REPAIR
9062338,False,133,176,133,176,UNASSIGNED,UNASSIGNED,False,False,False,False,False,1376,1376,0.0,True,True,True,True,ORIGINAL_RSP_PLUS_ORIGINAL_MIGRATION_WITNESS_NO_REPAIR
9062339,False,168,253,168,253,UNASSIGNED,UNASSIGNED,False,False,False,False,False,2720,2720,0.0,True,True,True,True,ORIGINAL_RSP_PLUS_ORIGINAL_MIGRATION_WITNESS_NO_REPAIR
9062340,False,171,256,171,256,UNASSIGNED,UNASSIGNED,False,False,False,False,False,2720,2720,0.0,True,True,True,True,ORIGINAL_RSP_PLUS_ORIGINAL_MIGRATION_WITNESS_NO_REPAIR
9062341,False,172,257,172,257,UNASSIGNED,UNASSIGNED,False,False,False,False,False,2720,2720,0.0,True,True,True,True,ORIGINAL_RSP_PLUS_ORIGINAL_MIGRATION_WITNESS_NO_REPAIR
9062342,False,172,257,172,257,UNASSIGNED,UNASSIGNED,False,False,False,False,False,2720,2720,0.0,True,True,True,True,ORIGINAL_RSP_PLUS_ORIGINAL_MIGRATION_WITNESS_NO_REPAIR
9062343,False,172,257,172,257,UNASSIGNED,UNASSIGNED,False,False,False,False,False,2720,2720,0.0,True,True,True,True,ORIGINAL_RSP_PLUS_ORIGINAL_MIGRATION_WITNESS_NO_REPAIR
9062344,False,172,257,172,257,UNASSIGNED,UNASSIGNED,False,False,False,False,False,2720,2720,0.0,True,True,True,True,ORIGINAL_RSP_PLUS_ORIGINAL_MIGRATION_WITNESS_NO_REPAIR
9062345,False,172,257,172,257,UNASSIGNED,UNASSIGNED,False,False,False,False,False,2720,2720,0.0,True,True,True,True,ORIGINAL_RSP_PLUS_ORIGINAL_MIGRATION_WITNESS_NO_REPAIR
9062346,False,175,260,175,260,UNASSIGNED,UNASSIGNED,False,False,False,False,False,2720,2720,0.0,True,True,True,True,ORIGINAL_RSP_PLUS_ORIGINAL_MIGRATION_WITNESS_NO_REPAIR
9062347,False,176,261,176,261,UNASSIGNED,UNASSIGNED,False,False,False,False,False,2720,2720,0.0,True,True,True,True,ORIGINAL_RSP_PLUS_ORIGINAL_MIGRATION_WITNESS_NO_REPAIR
9062348,False,176,261,176,261,UNASSIGNED,UNASSIGNED,False,False,False,False,False,2720,2720,0.0,True,True,True,True,ORIGINAL_RSP_PLUS_ORIGINAL_MIGRATION_WITNESS_NO_REPAIR
9062349,False,182,267,182,267,UNASSIGNED,UNASSIGNED,False,False,False,False,False,2720,2720,0.0,True,True,True,True,ORIGINAL_RSP_PLUS_ORIGINAL_MIGRATION_WITNESS_NO_REPAIR
9062350,False,182,267,182,267,UNASSIGNED,UNASSIGNED,False,False,False,False,False,2720,2720,0.0,True,True,True,True,ORIGINAL_RSP_PLUS_ORIGINAL_MIGRATION_WITNESS_NO_REPAIR
9062351,False,183,268,183,268,UNASSIGNED,UNASSIGNED,False,False,False,False,False,2720,2720,0.0,True,True,True,True,ORIGINAL_RSP_PLUS_ORIGINAL_MIGRATION_WITNESS_NO_REPAIR
9062352,False,184,269,184,269,UNASSIGNED,UNASSIGNED,False,False,False,False,False,2720,2720,0.0,True,True,True,True,ORIGINAL_RSP_PLUS_ORIGINAL_MIGRATION_WITNESS_NO_REPAIR
9062353,False,189,274,189,274,UNASSIGNED,UNASSIGNED,False,False,False,False,False,2720,2720,0.0,True,True,True,True,ORIGINAL_RSP_PLUS_ORIGINAL_MIGRATION_WITNESS_NO_REPAIR
9062354,False,189,274,189,274,UNASSIGNED,UNASSIGNED,False,False,False,False,False,2720,2720,0.0,True,True,True,True,ORIGINAL_RSP_PLUS_ORIGINAL_MIGRATION_WITNESS_NO_REPAIR
9062355,False,233,318,233,318,UNASSIGNED,UNASSIGNED,False,False,False,False,False,2720,2720,0.0,True,True,True,True,ORIGINAL_RSP_PLUS_ORIGINAL_MIGRATION_WITNESS_NO_REPAIR
9062356,False,253,338,253,338,UNASSIGNED,UNASSIGNED,False,False,False,False,False,2720,2720,0.0,True,True,True,True,ORIGINAL_RSP_PLUS_ORIGINAL_MIGRATION_WITNESS_NO_REPAIR
9062357,False,256,341,256,341,UNASSIGNED,UNASSIGNED,False,False,False,False,False,2720,2720,0.0,True,True,True,True,ORIGINAL_RSP_PLUS_ORIGINAL_MIGRATION_WITNESS_NO_REPAIR
9062358,False,257,342,257,342,UNASSIGNED,UNASSIGNED,False,False,False,False,False,2720,2720,0.0,True,True,True,True,ORIGINAL_RSP_PLUS_ORIGINAL_MIGRATION_WITNESS_NO_REPAIR
9062359,False,257,342,257,342,UNASSIGNED,UNASSIGNED,False,False,False,False,False,2720,2720,0.0,True,True,True,True,ORIGINAL_RSP_PLUS_ORIGINAL_MIGRATION_WITNESS_NO_REPAIR
9062360,False,257,342,257,342,UNASSIGNED,UNASSIGNED,False,False,False,False,False,2720,2720,0.0,True,True,True,True,ORIGINAL_RSP_PLUS_ORIGINAL_MIGRATION_WITNESS_NO_REPAIR
9062361,False,257,342,257,342,UNASSIGNED,UNASSIGNED,False,False,False,False,False,2720,2720,0.0,True,True,True,True,ORIGINAL_RSP_PLUS_ORIGINAL_MIGRATION_WITNESS_NO_REPAIR
9062362,False,257,342,257,342,UNASSIGNED,UNASSIGNED,False,False,False,False,False,2720,2720,0.0,True,True,True,True,ORIGINAL_RSP_PLUS_ORIGINAL_MIGRATION_WITNESS_NO_REPAIR
9062363,False,260,345,260,345,UNASSIGNED,UNASSIGNED,False,False,False,False,False,2720,2720,0.0,True,True,True,True,ORIGINAL_RSP_PLUS_ORIGINAL_MIGRATION_WITNESS_NO_REPAIR
9062364,False,261,346,261,346,UNASSIGNED,UNASSIGNED,False,False,False,False,False,2720,2720,0.0,True,True,True,True,ORIGINAL_RSP_PLUS_ORIGINAL_MIGRATION_WITNESS_NO_REPAIR
9062365,False,261,346,261,346,UNASSIGNED,UNASSIGNED,False,False,False,False,False,2720,2720,0.0,True,True,True,True,ORIGINAL_RSP_PLUS_ORIGINAL_MIGRATION_WITNESS_NO_REPAIR
9062366,False,267,352,267,352,UNASSIGNED,UNASSIGNED,False,False,False,False,False,2720,2720,0.0,True,True,True,True,ORIGINAL_RSP_PLUS_ORIGINAL_MIGRATION_WITNESS_NO_REPAIR
9062367,False,267,352,267,352,UNASSIGNED,UNASSIGNED,False,False,False,False,False,2720,2720,0.0,True,True,True,True,ORIGINAL_RSP_PLUS_ORIGINAL_MIGRATION_WITNESS_NO_REPAIR
9062368,False,268,353,268,353,UNASSIGNED,UNASSIGNED,False,False,False,False,False,2720,2720,0.0,True,True,True,True,ORIGINAL_RSP_PLUS_ORIGINAL_MIGRATION_WITNESS_NO_REPAIR
9062369,False,269,354,269,354,UNASSIGNED,UNASSIGNED,False,False,False,False,False,2720,2720,0.0,True,True,True,True,ORIGINAL_RSP_PLUS_ORIGINAL_MIGRATION_WITNESS_NO_REPAIR
9062370,False,274,359,274,359,UNASSIGNED,UNASSIGNED,False,False,False,False,False,2720,2720,0.0,True,True,True,True,ORIGINAL_RSP_PLUS_ORIGINAL_MIGRATION_WITNESS_NO_REPAIR
9062371,False,274,359,274,359,UNASSIGNED,UNASSIGNED,False,False,False,False,False,2720,2720,0.0,True,True,True,True,ORIGINAL_RSP_PLUS_ORIGINAL_MIGRATION_WITNESS_NO_REPAIR
9062372,False,311,396,311,396,UNASSIGNED,UNASSIGNED,False,False,False,False,False,2720,2720,0.0,True,True,True,True,ORIGINAL_RSP_PLUS_ORIGINAL_MIGRATION_WITNESS_NO_REPAIR
9062373,False,318,403,318,403,UNASSIGNED,UNASSIGNED,False,False,False,False,False,2720,2720,0.0,True,True,True,True,ORIGINAL_RSP_PLUS_ORIGINAL_MIGRATION_WITNESS_NO_REPAIR
9062374,False,338,423,338,423,UNASSIGNED,UNASSIGNED,False,False,False,False,False,2720,2720,0.0,True,True,True,True,ORIGINAL_RSP_PLUS_ORIGINAL_MIGRATION_WITNESS_NO_REPAIR
9062375,False,341,426,341,426,UNASSIGNED,UNASSIGNED,False,False,False,False,False,2720,2720,0.0,True,True,True,True,ORIGINAL_RSP_PLUS_ORIGINAL_MIGRATION_WITNESS_NO_REPAIR
9062376,False,342,427,342,427,UNASSIGNED,UNASSIGNED,False,False,False,False,False,2720,2720,0.0,True,True,True,True,ORIGINAL_RSP_PLUS_ORIGINAL_MIGRATION_WITNESS_NO_REPAIR
9062377,False,342,427,342,427,UNASSIGNED,UNASSIGNED,False,False,False,False,False,2720,2720,0.0,True,True,True,True,ORIGINAL_RSP_PLUS_ORIGINAL_MIGRATION_WITNESS_NO_REPAIR
9062378,False,342,427,342,427,UNASSIGNED,UNASSIGNED,False,False,False,False,False,2720,2720,0.0,True,True,True,True,ORIGINAL_RSP_PLUS_ORIGINAL_MIGRATION_WITNESS_NO_REPAIR
9062379,False,342,427,342,427,UNASSIGNED,UNASSIGNED,False,False,False,False,False,2720,2720,0.0,True,True,True,True,ORIGINAL_RSP_PLUS_ORIGINAL_MIGRATION_WITNESS_NO_REPAIR
9062380,False,342,427,342,427,UNASSIGNED,UNASSIGNED,False,False,False,False,False,2720,2720,0.0,True,True,True,True,ORIGINAL_RSP_PLUS_ORIGINAL_MIGRATION_WITNESS_NO_REPAIR
9062381,False,345,430,345,430,UNASSIGNED,UNASSIGNED,False,False,False,False,False,2720,2720,0.0,True,True,True,True,ORIGINAL_RSP_PLUS_ORIGINAL_MIGRATION_WITNESS_NO_REPAIR
9062382,False,346,431,346,431,UNASSIGNED,UNASSIGNED,False,False,False,False,False,2720,2720,0.0,True,True,True,True,ORIGINAL_RSP_PLUS_ORIGINAL_MIGRATION_WITNESS_NO_REPAIR
9062383,False,346,431,346,431,UNASSIGNED,UNASSIGNED,False,False,False,False,False,2720,2720,0.0,True,True,True,True,ORIGINAL_RSP_PLUS_ORIGINAL_MIGRATION_WITNESS_NO_REPAIR
9062384,False,352,437,352,437,UNASSIGNED,UNASSIGNED,False,False,False,False,False,2720,2720,0.0,True,True,True,True,ORIGINAL_RSP_PLUS_ORIGINAL_MIGRATION_WITNESS_NO_REPAIR
9062385,False,352,437,352,437,UNASSIGNED,UNASSIGNED,False,False,False,False,False,2720,2720,0.0,True,True,True,True,ORIGINAL_RSP_PLUS_ORIGINAL_MIGRATION_WITNESS_NO_REPAIR
9062386,False,353,438,353,438,UNASSIGNED,UNASSIGNED,False,False,False,False,False,2720,2720,0.0,True,True,True,True,ORIGINAL_RSP_PLUS_ORIGINAL_MIGRATION_WITNESS_NO_REPAIR
9062387,False,354,439,354,439,UNASSIGNED,UNASSIGNED,False,False,False,False,False,2720,2720,0.0,True,True,True,True,ORIGINAL_RSP_PLUS_ORIGINAL_MIGRATION_WITNESS_NO_REPAIR
9062388,False,356,441,356,441,UNASSIGNED,UNASSIGNED,False,False,False,False,False,2720,2720,0.0,True,True,True,True,ORIGINAL_RSP_PLUS_ORIGINAL_MIGRATION_WITNESS_NO_REPAIR
9062389,False,359,444,359,444,UNASSIGNED,UNASSIGNED,False,False,False,False,False,2720,2720,0.0,True,True,True,True,ORIGINAL_RSP_PLUS_ORIGINAL_MIGRATION_WITNESS_NO_REPAIR
9062390,False,359,444,359,444,UNASSIGNED,UNASSIGNED,False,False,False,False,False,2720,2720,0.0,True,True,True,True,ORIGINAL_RSP_PLUS_ORIGINAL_MIGRATION_WITNESS_NO_REPAIR
9062391,False,396,481,396,481,UNASSIGNED,UNASSIGNED,False,False,False,False,False,2720,2720,0.0,True,True,True,True,ORIGINAL_RSP_PLUS_ORIGINAL_MIGRATION_WITNESS_NO_REPAIR
9062392,False,403,488,403,488,UNASSIGNED,UNASSIGNED,False,False,False,False,False,2720,2720,0.0,True,True,True,True,ORIGINAL_RSP_PLUS_ORIGINAL_MIGRATION_WITNESS_NO_REPAIR
9062393,False,423,508,423,508,UNASSIGNED,UNASSIGNED,False,False,False,False,False,2720,2720,0.0,True,True,True,True,ORIGINAL_RSP_PLUS_ORIGINAL_MIGRATION_WITNESS_NO_REPAIR
9062394,False,426,511,426,511,UNASSIGNED,UNASSIGNED,False,False,False,False,False,2720,2720,0.0,True,True,True,True,ORIGINAL_RSP_PLUS_ORIGINAL_MIGRATION_WITNESS_NO_REPAIR
9062395,False,427,512,427,512,UNASSIGNED,UNASSIGNED,False,False,False,False,False,2720,2720,0.0,True,True,True,True,ORIGINAL_RSP_PLUS_ORIGINAL_MIGRATION_WITNESS_NO_REPAIR
9062396,False,427,512,427,512,UNASSIGNED,UNASSIGNED,False,False,False,False,False,2720,2720,0.0,True,True,True,True,ORIGINAL_RSP_PLUS_ORIGINAL_MIGRATION_WITNESS_NO_REPAIR
9062397,False,427,512,427,512,UNASSIGNED,UNASSIGNED,False,False,False,False,False,2720,2720,0.0,True,True,True,True,ORIGINAL_RSP_PLUS_ORIGINAL_MIGRATION_WITNESS_NO_REPAIR
9062398,False,427,512,427,512,UNASSIGNED,UNASSIGNED,False,False,False,False,False,2720,2720,0.0,True,True,True,True,ORIGINAL_RSP_PLUS_ORIGINAL_MIGRATION_WITNESS_NO_REPAIR
9062399,False,427,512,427,512,UNASSIGNED,UNASSIGNED,False,False,False,False,False,2720,2720,0.0,True,True,True,True,ORIGINAL_RSP_PLUS_ORIGINAL_MIGRATION_WITNESS_NO_REPAIR
9062401,False,430,515,430,515,UNASSIGNED,UNASSIGNED,False,False,False,False,False,2720,2720,0.0,True,True,True,True,ORIGINAL_RSP_PLUS_ORIGINAL_MIGRATION_WITNESS_NO_REPAIR
9062402,False,431,516,431,516,UNASSIGNED,UNASSIGNED,False,False,False,False,False,2720,2720,0.0,True,True,True,True,ORIGINAL_RSP_PLUS_ORIGINAL_MIGRATION_WITNESS_NO_REPAIR
9062403,False,431,516,431,516,UNASSIGNED,UNASSIGNED,False,False,False,False,False,2720,2720,0.0,True,True,True,True,ORIGINAL_RSP_PLUS_ORIGINAL_MIGRATION_WITNESS_NO_REPAIR
9062404,False,437,522,437,522,UNASSIGNED,UNASSIGNED,False,False,False,False,False,2720,2720,0.0,True,True,True,True,ORIGINAL_RSP_PLUS_ORIGINAL_MIGRATION_WITNESS_NO_REPAIR
9062405,False,437,522,437,522,UNASSIGNED,UNASSIGNED,False,False,False,False,False,2720,2720,0.0,True,True,True,True,ORIGINAL_RSP_PLUS_ORIGINAL_MIGRATION_WITNESS_NO_REPAIR
9062406,False,438,523,438,523,UNASSIGNED,UNASSIGNED,False,False,False,False,False,2720,2720,0.0,True,True,True,True,ORIGINAL_RSP_PLUS_ORIGINAL_MIGRATION_WITNESS_NO_REPAIR
9062407,False,439,524,439,524,UNASSIGNED,UNASSIGNED,False,False,False,False,False,2720,2720,0.0,True,True,True,True,ORIGINAL_RSP_PLUS_ORIGINAL_MIGRATION_WITNESS_NO_REPAIR
9062408,False,441,526,441,526,UNASSIGNED,UNASSIGNED,False,False,False,False,False,2720,2720,0.0,True,True,True,True,ORIGINAL_RSP_PLUS_ORIGINAL_MIGRATION_WITNESS_NO_REPAIR
9062409,False,444,529,444,529,UNASSIGNED,UNASSIGNED,False,False,False,False,False,2720,2720,0.0,True,True,True,True,ORIGINAL_RSP_PLUS_ORIGINAL_MIGRATION_WITNESS_NO_REPAIR
9062411,False,444,529,444,529,UNASSIGNED,UNASSIGNED,False,False,False,False,False,2720,2720,0.0,True,True,True,True,ORIGINAL_RSP_PLUS_ORIGINAL_MIGRATION_WITNESS_NO_REPAIR
9062413,False,481,566,481,566,UNASSIGNED,UNASSIGNED,False,False,False,False,False,2720,2720,0.0,True,True,True,True,ORIGINAL_RSP_PLUS_ORIGINAL_MIGRATION_WITNESS_NO_REPAIR
9062414,False,488,573,488,573,UNASSIGNED,UNASSIGNED,False,False,False,False,False,2720,2720,0.0,True,True,True,True,ORIGINAL_RSP_PLUS_ORIGINAL_MIGRATION_WITNESS_NO_REPAIR
9062416,False,508,593,508,593,UNASSIGNED,UNASSIGNED,False,False,False,False,False,2720,2720,0.0,True,True,True,True,ORIGINAL_RSP_PLUS_ORIGINAL_MIGRATION_WITNESS_NO_REPAIR
9062418,False,511,596,511,596,UNASSIGNED,UNASSIGNED,False,False,False,False,False,2720,2720,0.0,True,True,True,True,ORIGINAL_RSP_PLUS_ORIGINAL_MIGRATION_WITNESS_NO_REPAIR
9062420,False,512,597,512,597,UNASSIGNED,UNASSIGNED,False,False,False,False,False,2720,2720,0.0,True,True,True,True,ORIGINAL_RSP_PLUS_ORIGINAL_MIGRATION_WITNESS_NO_REPAIR
9062422,False,512,597,512,597,UNASSIGNED,UNASSIGNED,False,False,False,False,False,2720,2720,0.0,True,True,True,True,ORIGINAL_RSP_PLUS_ORIGINAL_MIGRATION_WITNESS_NO_REPAIR
9062423,False,512,597,512,597,UNASSIGNED,UNASSIGNED,False,False,False,False,False,2720,2720,0.0,True,True,True,True,ORIGINAL_RSP_PLUS_ORIGINAL_MIGRATION_WITNESS_NO_REPAIR
9062425,False,512,597,512,597,UNASSIGNED,UNASSIGNED,False,False,False,False,False,2720,2720,0.0,True,True,True,True,ORIGINAL_RSP_PLUS_ORIGINAL_MIGRATION_WITNESS_NO_REPAIR
9062427,False,512,597,512,597,UNASSIGNED,UNASSIGNED,False,False,False,False,False,2720,2720,0.0,True,True,True,True,ORIGINAL_RSP_PLUS_ORIGINAL_MIGRATION_WITNESS_NO_REPAIR
9062428,False,515,600,515,600,UNASSIGNED,UNASSIGNED,False,False,False,False,False,2720,2720,0.0,True,True,True,True,ORIGINAL_RSP_PLUS_ORIGINAL_MIGRATION_WITNESS_NO_REPAIR
9062431,False,516,601,516,601,UNASSIGNED,UNASSIGNED,False,False,False,False,False,2720,2720,0.0,True,True,True,True,ORIGINAL_RSP_PLUS_ORIGINAL_MIGRATION_WITNESS_NO_REPAIR
9062433,False,516,601,516,601,UNASSIGNED,UNASSIGNED,False,False,False,False,False,2720,2720,0.0,True,True,True,True,ORIGINAL_RSP_PLUS_ORIGINAL_MIGRATION_WITNESS_NO_REPAIR
9062435,False,522,607,522,607,UNASSIGNED,UNASSIGNED,False,False,False,False,False,2720,2720,0.0,True,True,True,True,ORIGINAL_RSP_PLUS_ORIGINAL_MIGRATION_WITNESS_NO_REPAIR
9062437,False,522,607,522,607,UNASSIGNED,UNASSIGNED,False,False,False,False,False,2720,2720,0.0,True,True,True,True,ORIGINAL_RSP_PLUS_ORIGINAL_MIGRATION_WITNESS_NO_REPAIR
9062439,False,523,608,523,608,UNASSIGNED,UNASSIGNED,False,False,False,False,False,2720,2720,0.0,True,True,True,True,ORIGINAL_RSP_PLUS_ORIGINAL_MIGRATION_WITNESS_NO_REPAIR
