job_uid,B0_start_slot,B0_end_slot,B0_AIDC_site,B0_migration_selected,B1_start_slot,B1_end_slot,B1_AIDC_site,B1_migration_selected,delta_start,site_changed,migration_changed,T_DA_seconds,requested_GPU
8666002,96,121,AIDC01,False,96,121,AIDC01,False,0,False,False,22012.74609375,1
8666003,96,121,AIDC01,False,96,121,AIDC01,False,0,False,False,22012.74609375,1
8666004,96,121,AIDC01,False,96,121,AIDC01,False,0,False,False,22012.74609375,1
8666005,96,121,AIDC01,False,96,121,AIDC01,False,0,False,False,22012.74609375,1
8666006,96,121,AIDC01,False,96,121,AIDC01,False,0,False,False,22012.74609375,1
8666007,96,121,AIDC01,False,96,121,AIDC01,False,0,False,False,22012.74609375,1
8666008,96,121,AIDC01,False,96,121,AIDC01,False,0,False,False,22012.74609375,1
8666009,96,121,AIDC01,False,96,121,AIDC01,False,0,False,False,22012.74609375,1
8666010,96,121,AIDC01,False,96,121,AIDC01,False,0,False,False,22012.74609375,1
8666011,96,121,AIDC01,False,96,121,AIDC01,False,0,False,False,22012.74609375,1
8666012,96,121,AIDC01,False,96,121,AIDC01,False,0,False,False,22012.74609375,1
8666013,96,121,AIDC01,False,96,121,AIDC01,False,0,False,False,22012.74609375,1
8666014,96,121,AIDC01,False,96,121,AIDC01,False,0,False,False,22012.74609375,1
8666015,96,121,AIDC01,False,96,121,AIDC01,False,0,False,False,22012.74609375,1
8666016,96,121,AIDC01,False,96,121,AIDC01,False,0,False,False,22012.74609375,1
8666017,96,121,AIDC01,False,96,121,AIDC01,False,0,False,False,22012.74609375,1
8666018,96,121,AIDC01,False,96,121,AIDC01,False,0,False,False,22012.74609375,1
8666019,96,121,AIDC01,False,96,121,AIDC01,False,0,False,False,22012.74609375,1
8666020,96,121,AIDC01,False,96,121,AIDC01,False,0,False,False,22012.74609375,1
8666021,96,121,AIDC01,False,96,121,AIDC01,False,0,False,False,22012.74609375,1
8666022,96,121,AIDC01,False,96,121,AIDC01,False,0,False,False,22012.74609375,1
8666023,96,121,AIDC01,False,96,121,AIDC01,False,0,False,False,22012.74609375,1
8666024,96,121,AIDC01,False,96,121,AIDC01,False,0,False,False,22012.74609375,1
8666025,96,121,AIDC01,False,96,121,AIDC01,False,0,False,False,22012.74609375,1
8666026,96,121,AIDC01,False,96,121,AIDC01,False,0,False,False,22012.74609375,1
8666027,96,121,AIDC01,False,96,121,AIDC01,False,0,False,False,22012.74609375,1
8666028,96,121,AIDC01,False,96,121,AIDC01,False,0,False,False,22012.74609375,1
8666029,96,121,AIDC01,False,96,121,AIDC01,False,0,False,False,22012.74609375,1
8666030,96,121,AIDC01,False,96,121,AIDC01,False,0,False,False,22012.74609375,1
8666031,96,121,AIDC01,False,96,121,AIDC01,False,0,False,False,22012.74609375,1
8666032,96,121,AIDC01,False,96,121,AIDC01,False,0,False,False,22012.74609375,1
8666033,96,121,AIDC01,False,96,121,AIDC01,False,0,False,False,22012.74609375,1
8666034,96,121,AIDC01,False,96,121,AIDC01,False,0,False,False,22012.74609375,1
8666035,96,121,AIDC01,False,96,121,AIDC01,False,0,False,False,22012.74609375,1
8666036,96,121,AIDC01,False,96,121,AIDC01,False,0,False,False,22012.74609375,1
8666037,96,121,AIDC01,False,96,121,AIDC01,False,0,False,False,22012.74609375,1
8666038,96,121,AIDC01,False,96,121,AIDC01,False,0,False,False,22012.74609375,1
8666039,96,121,AIDC01,False,96,121,AIDC01,False,0,False,False,22012.74609375,1
8666040,96,121,AIDC01,False,96,121,AIDC01,False,0,False,False,22012.74609375,1
8666041,96,121,AIDC01,False,96,121,AIDC01,False,0,False,False,22012.74609375,1
8666042,96,121,AIDC01,False,96,121,AIDC01,False,0,False,False,22012.74609375,1
8666043,96,121,AIDC01,False,96,121,AIDC01,False,0,False,False,22012.74609375,1
8666044,96,121,AIDC01,False,96,121,AIDC01,False,0,False,False,22012.74609375,1
8666045,96,121,AIDC01,False,96,121,AIDC01,False,0,False,False,22012.74609375,1
8666046,96,121,AIDC01,False,96,121,AIDC01,False,0,False,False,22012.74609375,1
8666047,96,121,AIDC01,False,96,121,AIDC01,False,0,False,False,22012.74609375,1
8666048,96,121,AIDC01,False,96,121,AIDC01,False,0,False,False,22012.74609375,1
8666049,96,121,AIDC01,False,96,121,AIDC01,False,0,False,False,22012.74609375,1
8666050,96,121,AIDC01,False,96,121,AIDC01,False,0,False,False,22012.74609375,1
8666051,96,121,AIDC01,False,96,121,AIDC01,False,0,False,False,22012.74609375,1
8666052,96,121,AIDC01,False,96,121,AIDC01,False,0,False,False,22012.74609375,1
8666053,96,121,AIDC01,False,96,121,AIDC01,False,0,False,False,22012.74609375,1
8666054,96,121,AIDC01,False,96,121,AIDC01,False,0,False,False,22012.74609375,1
8666055,96,121,AIDC01,False,96,121,AIDC01,False,0,False,False,22012.74609375,1
8666056,96,121,AIDC01,False,96,121,AIDC01,False,0,False,False,22012.74609375,1
8666057,96,121,AIDC01,False,96,121,AIDC01,False,0,False,False,22012.74609375,1
8666058,96,121,AIDC02,False,96,121,AIDC02,False,0,False,False,22012.74609375,1
8666059,96,121,AIDC02,False,96,121,AIDC02,False,0,False,False,22012.74609375,1
8666060,96,121,AIDC02,False,96,121,AIDC02,False,0,False,False,22012.74609375,1
8666061,96,121,AIDC02,False,96,121,AIDC02,False,0,False,False,22012.74609375,1
8666062,96,121,AIDC02,False,96,121,AIDC02,False,0,False,False,22012.74609375,1
8666063,96,121,AIDC02,False,96,121,AIDC02,False,0,False,False,22012.74609375,1
8666064,96,121,AIDC02,False,96,121,AIDC02,False,0,False,False,22012.74609375,1
8666065,96,121,AIDC02,False,96,121,AIDC02,False,0,False,False,22012.74609375,1
8666066,96,121,AIDC02,False,96,121,AIDC02,False,0,False,False,22012.74609375,1
8666067,96,121,AIDC02,False,96,121,AIDC02,False,0,False,False,22012.74609375,1
8666068,96,121,AIDC02,False,96,121,AIDC02,False,0,False,False,22012.74609375,1
8666069,96,121,AIDC03,False,96,121,AIDC03,False,0,False,False,22012.74609375,1
8666070,96,121,AIDC03,False,96,121,AIDC03,False,0,False,False,22012.74609375,1
8666071,96,121,AIDC03,False,96,121,AIDC03,False,0,False,False,22012.74609375,1
8666072,96,121,AIDC03,False,96,121,AIDC03,False,0,False,False,22012.74609375,1
8666073,96,121,AIDC03,False,96,121,AIDC03,False,0,False,False,22012.74609375,1
8666074,96,121,AIDC03,False,96,121,AIDC03,False,0,False,False,22012.74609375,1
8666075,96,121,AIDC03,False,96,121,AIDC03,False,0,False,False,22012.74609375,1
8666076,96,121,AIDC03,False,96,121,AIDC03,False,0,False,False,22012.74609375,1
8666077,96,121,AIDC03,False,96,121,AIDC03,False,0,False,False,22012.74609375,1
8666078,96,121,AIDC03,False,96,121,AIDC03,False,0,False,False,22012.74609375,1
8666079,96,121,AIDC03,False,96,121,AIDC03,False,0,False,False,22012.74609375,1
8666080,96,121,AIDC03,False,96,121,AIDC03,False,0,False,False,22012.74609375,1
8666081,96,121,AIDC03,False,96,121,AIDC03,False,0,False,False,22012.74609375,1
8666082,96,121,AIDC03,False,96,121,AIDC03,False,0,False,False,22012.74609375,1
8666083,96,121,AIDC05,False,96,121,AIDC05,False,0,False,False,22012.74609375,1
8666084,96,121,AIDC05,False,96,121,AIDC05,False,0,False,False,22012.74609375,1
8666085,96,121,AIDC05,False,96,121,AIDC05,False,0,False,False,22012.74609375,1
8666086,96,121,AIDC05,False,96,121,AIDC05,False,0,False,False,22012.74609375,1
8666087,96,121,AIDC05,False,96,121,AIDC05,False,0,False,False,22012.74609375,1
8666088,96,121,AIDC05,False,96,121,AIDC05,False,0,False,False,22012.74609375,1
8666089,96,121,AIDC05,False,96,121,AIDC05,False,0,False,False,22012.74609375,1
8666090,96,121,AIDC05,False,96,121,AIDC05,False,0,False,False,22012.74609375,1
8666091,96,121,AIDC05,False,96,121,AIDC05,False,0,False,False,22012.74609375,1
8666092,96,121,AIDC11,False,96,121,AIDC11,False,0,False,False,22012.74609375,1
8666093,96,121,AIDC11,False,96,121,AIDC11,False,0,False,False,22012.74609375,1
8666094,96,121,AIDC11,False,96,121,AIDC11,False,0,False,False,22012.74609375,1
8666096,96,121,AIDC11,False,96,121,AIDC11,False,0,False,False,22012.74609375,1
8666097,96,121,AIDC11,False,96,121,AIDC11,False,0,False,False,22012.74609375,1
8666098,96,121,AIDC11,False,96,121,AIDC11,False,0,False,False,22012.74609375,1
8666099,96,121,AIDC11,False,96,121,AIDC11,False,0,False,False,22012.74609375,1
8666100,96,121,AIDC11,False,96,121,AIDC11,False,0,False,False,22012.74609375,1
8666101,96,121,AIDC11,False,96,121,AIDC11,False,0,False,False,22012.74609375,1
8666102,96,121,AIDC11,False,96,121,AIDC11,False,0,False,False,22012.74609375,1
8666103,96,121,AIDC12,False,96,121,AIDC12,False,0,False,False,22012.74609375,1
8666104,96,121,AIDC12,False,96,121,AIDC12,False,0,False,False,22012.74609375,1
8666105,96,121,AIDC12,False,96,121,AIDC12,False,0,False,False,22012.74609375,1
8666106,96,121,AIDC12,False,96,121,AIDC12,False,0,False,False,22012.74609375,1
8666107,96,121,AIDC12,False,96,121,AIDC12,False,0,False,False,22012.74609375,1
8666108,96,121,AIDC12,False,96,121,AIDC12,False,0,False,False,22012.74609375,1
8666109,96,121,AIDC12,False,96,121,AIDC12,False,0,False,False,22012.74609375,1
8666110,96,121,AIDC12,False,96,121,AIDC12,False,0,False,False,22012.74609375,1
8666111,96,121,AIDC12,False,96,121,AIDC12,False,0,False,False,22012.74609375,1
8666112,96,121,AIDC12,False,96,121,AIDC12,False,0,False,False,22012.74609375,1
8666113,96,121,AIDC12,False,96,121,AIDC12,False,0,False,False,22012.74609375,1
8666114,96,121,AIDC12,False,96,121,AIDC12,False,0,False,False,22012.74609375,1
8666115,96,121,AIDC12,False,96,121,AIDC12,False,0,False,False,22012.74609375,1
8666116,96,121,AIDC12,False,96,121,AIDC12,False,0,False,False,22012.74609375,1
8666117,96,121,AIDC12,False,96,121,AIDC12,False,0,False,False,22012.74609375,1
8666118,96,121,AIDC12,False,96,121,AIDC12,False,0,False,False,22012.74609375,1
8666119,96,121,AIDC12,False,96,121,AIDC12,False,0,False,False,22012.74609375,1
8666120,96,121,AIDC12,False,96,121,AIDC12,False,0,False,False,22012.74609375,1
8666121,96,121,AIDC12,False,96,121,AIDC12,False,0,False,False,22012.74609375,1
8666122,96,121,AIDC12,False,96,121,AIDC12,False,0,False,False,22012.74609375,1
8666123,96,121,AIDC12,False,96,121,AIDC12,False,0,False,False,22012.74609375,1
8666124,96,121,AIDC12,False,96,121,AIDC12,False,0,False,False,22012.74609375,1
8666125,96,121,AIDC12,False,96,121,AIDC12,False,0,False,False,22012.74609375,1
8666126,96,121,AIDC12,False,96,121,AIDC12,False,0,False,False,22012.74609375,1
8666127,96,121,AIDC12,False,96,121,AIDC12,False,0,False,False,22012.74609375,1
8666128,96,121,AIDC12,False,96,121,AIDC12,False,0,False,False,22012.74609375,1
8666129,96,121,AIDC12,False,96,121,AIDC12,False,0,False,False,22012.74609375,1
8666131,96,121,AIDC12,False,96,121,AIDC12,False,0,False,False,22012.74609375,1
8666132,96,121,AIDC12,False,96,121,AIDC12,False,0,False,False,22012.74609375,1
8666133,96,121,AIDC12,False,96,121,AIDC12,False,0,False,False,22012.74609375,1
8666134,96,121,AIDC12,False,96,121,AIDC12,False,0,False,False,22012.74609375,1
8666135,96,121,AIDC12,False,96,121,AIDC12,False,0,False,False,22012.74609375,1
8666136,96,121,AIDC12,False,96,121,AIDC12,False,0,False,False,22012.74609375,1
8666137,96,121,AIDC12,False,96,121,AIDC12,False,0,False,False,22012.74609375,1
8666138,96,121,AIDC12,False,96,121,AIDC12,False,0,False,False,22012.74609375,1
8666139,96,121,AIDC12,False,96,121,AIDC12,False,0,False,False,22012.74609375,1
8666140,96,121,AIDC12,False,96,121,AIDC12,False,0,False,False,22012.74609375,1
8666141,96,121,AIDC12,False,96,121,AIDC12,False,0,False,False,22012.74609375,1
8666142,96,121,AIDC12,False,96,121,AIDC12,False,0,False,False,22012.74609375,1
8666143,96,121,AIDC12,False,96,121,AIDC12,False,0,False,False,22012.74609375,1
8666144,96,121,AIDC12,False,96,121,AIDC12,False,0,False,False,22012.74609375,1
8666145,96,121,AIDC12,False,96,121,AIDC12,False,0,False,False,22012.74609375,1
8666146,96,121,AIDC12,False,96,121,AIDC12,False,0,False,False,22012.74609375,1
8666147,96,121,AIDC12,False,96,121,AIDC12,False,0,False,False,22012.74609375,1
8666148,96,121,AIDC12,False,96,121,AIDC12,False,0,False,False,22012.74609375,1
8666149,96,121,AIDC12,False,96,121,AIDC12,False,0,False,False,22012.74609375,1
8666150,96,121,AIDC12,False,96,121,AIDC12,False,0,False,False,22012.74609375,1
8666151,96,121,AIDC12,False,96,121,AIDC12,False,0,False,False,22012.74609375,1
8666152,96,121,AIDC12,False,96,121,AIDC12,False,0,False,False,22012.74609375,1
8666153,96,121,AIDC12,False,96,121,AIDC12,False,0,False,False,22012.74609375,1
8666154,96,121,AIDC12,False,96,121,AIDC12,False,0,False,False,22012.74609375,1
8666155,96,121,AIDC12,False,96,121,AIDC12,False,0,False,False,22012.74609375,1
8666156,96,121,AIDC12,False,96,121,AIDC12,False,0,False,False,22012.74609375,1
8666157,96,121,AIDC12,False,96,121,AIDC12,False,0,False,False,22012.74609375,1
8666158,96,121,AIDC12,False,96,121,AIDC12,False,0,False,False,22012.74609375,1
8666159,96,121,AIDC12,False,96,121,AIDC12,False,0,False,False,22012.74609375,1
8666160,97,122,AIDC01,False,97,122,AIDC01,False,0,False,False,22012.74609375,1
8666161,97,122,AIDC01,False,97,122,AIDC01,False,0,False,False,22012.74609375,1
8666162,100,125,AIDC03,False,100,125,AIDC03,False,0,False,False,22012.74609375,1
8666163,100,125,AIDC03,False,100,125,AIDC03,False,0,False,False,22012.74609375,1
8666164,100,125,AIDC03,False,100,125,AIDC03,False,0,False,False,22012.74609375,1
8666165,100,125,AIDC03,False,100,125,AIDC03,False,0,False,False,22012.74609375,1
8666166,100,125,AIDC03,False,100,125,AIDC03,False,0,False,False,22012.74609375,1
8666167,100,125,AIDC03,False,100,125,AIDC03,False,0,False,False,22012.74609375,1
8666168,100,125,AIDC03,False,100,125,AIDC03,False,0,False,False,22012.74609375,1
8666169,100,125,AIDC04,False,100,125,AIDC04,False,0,False,False,22012.74609375,1
8666170,100,125,AIDC04,False,100,125,AIDC04,False,0,False,False,22012.74609375,1
8666171,100,125,AIDC04,False,100,125,AIDC04,False,0,False,False,22012.74609375,1
8666172,100,125,AIDC04,False,100,125,AIDC04,False,0,False,False,22012.74609375,1
8666173,100,125,AIDC07,False,100,125,AIDC07,False,0,False,False,22012.74609375,1
8666174,100,125,AIDC07,False,100,125,AIDC07,False,0,False,False,22012.74609375,1
8666175,100,125,AIDC09,False,100,125,AIDC09,False,0,False,False,22012.74609375,1
8666176,100,125,AIDC09,False,100,125,AIDC09,False,0,False,False,22012.74609375,1
8666177,100,125,AIDC09,False,100,125,AIDC09,False,0,False,False,22012.74609375,1
8666178,100,125,AIDC09,False,100,125,AIDC09,False,0,False,False,22012.74609375,1
8666179,100,125,AIDC09,False,100,125,AIDC09,False,0,False,False,22012.74609375,1
8666180,100,125,AIDC09,False,100,125,AIDC09,False,0,False,False,22012.74609375,1
8666181,100,125,AIDC10,False,100,125,AIDC10,False,0,False,False,22012.74609375,1
8666182,100,125,AIDC10,False,100,125,AIDC10,False,0,False,False,22012.74609375,1
8666183,100,125,AIDC10,False,100,125,AIDC10,False,0,False,False,22012.74609375,1
8666184,100,125,AIDC10,False,100,125,AIDC10,False,0,False,False,22012.74609375,1
8666185,101,126,AIDC09,False,101,126,AIDC09,False,0,False,False,22012.74609375,1
8666186,101,126,AIDC09,False,101,126,AIDC09,False,0,False,False,22012.74609375,1
8666187,101,126,AIDC09,False,101,126,AIDC09,False,0,False,False,22012.74609375,1
8666188,101,126,AIDC09,False,101,126,AIDC09,False,0,False,False,22012.74609375,1
8666189,101,126,AIDC09,False,101,126,AIDC09,False,0,False,False,22012.74609375,1
8666190,101,126,AIDC09,False,101,126,AIDC09,False,0,False,False,22012.74609375,1
8666191,101,126,AIDC09,False,101,126,AIDC09,False,0,False,False,22012.74609375,1
8666192,101,126,AIDC09,False,101,126,AIDC09,False,0,False,False,22012.74609375,1
8666193,101,126,AIDC09,False,101,126,AIDC09,False,0,False,False,22012.74609375,1
8666194,101,126,AIDC09,False,101,126,AIDC09,False,0,False,False,22012.74609375,1
8666195,102,127,AIDC03,False,102,127,AIDC03,False,0,False,False,22012.74609375,1
8666196,102,127,AIDC03,False,102,127,AIDC03,False,0,False,False,22012.74609375,1
8666197,102,127,AIDC06,False,102,127,AIDC06,False,0,False,False,22012.74609375,1
8666198,102,127,AIDC06,False,102,127,AIDC06,False,0,False,False,22012.74609375,1
8666199,102,127,AIDC11,False,102,127,AIDC11,False,0,False,False,22012.74609375,1
8666200,102,127,AIDC11,False,102,127,AIDC11,False,0,False,False,22012.74609375,1
8666201,105,130,AIDC07,False,105,130,AIDC07,False,0,False,False,22012.74609375,1
8666202,105,130,AIDC07,False,105,130,AIDC07,False,0,False,False,22012.74609375,1
8666203,107,132,AIDC01,False,107,132,AIDC01,False,0,False,False,22012.74609375,1
8666204,107,132,AIDC01,False,107,132,AIDC01,False,0,False,False,22012.74609375,1
8666205,107,132,AIDC01,False,107,132,AIDC01,False,0,False,False,22012.74609375,1
8666206,107,132,AIDC05,False,107,132,AIDC05,False,0,False,False,22012.74609375,1
8666207,107,132,AIDC05,False,107,132,AIDC05,False,0,False,False,22012.74609375,1
8666208,107,132,AIDC05,False,107,132,AIDC05,False,0,False,False,22012.74609375,1
8666209,107,132,AIDC05,False,107,132,AIDC05,False,0,False,False,22012.74609375,1
8666210,107,132,AIDC05,False,107,132,AIDC05,False,0,False,False,22012.74609375,1
8666211,107,132,AIDC05,False,107,132,AIDC05,False,0,False,False,22012.74609375,1
8666212,107,132,AIDC05,False,107,132,AIDC05,False,0,False,False,22012.74609375,1
8666213,108,133,AIDC05,False,108,133,AIDC05,False,0,False,False,22012.74609375,1
8666214,108,133,AIDC05,False,108,133,AIDC05,False,0,False,False,22012.74609375,1
8666215,108,133,AIDC05,False,108,133,AIDC05,False,0,False,False,22012.74609375,1
8666216,109,134,AIDC09,False,109,134,AIDC09,False,0,False,False,22012.74609375,1
8666217,109,134,AIDC09,False,109,134,AIDC09,False,0,False,False,22012.74609375,1
8666218,109,134,AIDC09,False,109,134,AIDC09,False,0,False,False,22012.74609375,1
8666219,109,134,AIDC09,False,109,134,AIDC09,False,0,False,False,22012.74609375,1
8666220,110,135,AIDC05,False,110,135,AIDC05,False,0,False,False,22012.74609375,1
8666221,112,137,AIDC05,False,112,137,AIDC05,False,0,False,False,22012.74609375,1
8666222,112,137,AIDC05,False,112,137,AIDC05,False,0,False,False,22012.74609375,1
8666223,113,138,AIDC02,False,113,138,AIDC02,False,0,False,False,22012.74609375,1
8666224,113,138,AIDC02,False,113,138,AIDC02,False,0,False,False,22012.74609375,1
8666225,113,138,AIDC02,False,113,138,AIDC02,False,0,False,False,22012.74609375,1
8666226,113,138,AIDC02,False,113,138,AIDC02,False,0,False,False,22012.74609375,1
8666227,113,138,AIDC05,False,113,138,AIDC05,False,0,False,False,22012.74609375,1
8666228,113,138,AIDC05,False,113,138,AIDC05,False,0,False,False,22012.74609375,1
8666229,113,138,AIDC05,False,113,138,AIDC05,False,0,False,False,22012.74609375,1
8666230,113,138,AIDC07,False,113,138,AIDC07,False,0,False,False,22012.74609375,1
8666895,0,107,AIDC05,False,0,107,AIDC05,False,0,False,False,95977,1
8666900,0,107,AIDC05,False,0,107,AIDC05,False,0,False,False,96036,1
8666909,0,107,AIDC05,False,0,107,AIDC05,False,0,False,False,96079,1
8666917,0,107,AIDC05,False,0,107,AIDC05,False,0,False,False,96147,1
8666918,0,107,AIDC05,False,0,107,AIDC05,False,0,False,False,96181,1
8666924,0,107,AIDC05,False,0,107,AIDC05,False,0,False,False,96203,1
8666935,0,108,AIDC05,False,0,108,AIDC05,False,0,False,False,96353,1
8666937,0,108,AIDC05,False,0,108,AIDC05,False,0,False,False,96356,1
8667201,113,138,AIDC07,False,113,138,AIDC07,False,0,False,False,22012.74609375,1
8667202,113,138,AIDC07,False,113,138,AIDC07,False,0,False,False,22012.74609375,1
8667203,113,138,AIDC07,False,113,138,AIDC07,False,0,False,False,22012.74609375,1
8667204,113,138,AIDC12,False,113,138,AIDC12,False,0,False,False,22012.74609375,1
8667205,113,138,AIDC12,False,113,138,AIDC12,False,0,False,False,22012.74609375,1
8667206,113,138,AIDC12,False,113,138,AIDC12,False,0,False,False,22012.74609375,1
8667207,113,138,AIDC12,False,113,138,AIDC12,False,0,False,False,22012.74609375,1
8667208,113,138,AIDC12,False,113,138,AIDC12,False,0,False,False,22012.74609375,1
8667209,113,138,AIDC12,False,113,138,AIDC12,False,0,False,False,22012.74609375,1
8667210,113,138,AIDC12,False,113,138,AIDC12,False,0,False,False,22012.74609375,1
8667211,113,138,AIDC12,False,113,138,AIDC12,False,0,False,False,22012.74609375,1
8667212,115,140,AIDC03,False,115,140,AIDC03,False,0,False,False,22012.74609375,1
8667213,115,140,AIDC03,False,115,140,AIDC03,False,0,False,False,22012.74609375,1
8667214,115,140,AIDC03,False,115,140,AIDC03,False,0,False,False,22012.74609375,1
8667215,115,140,AIDC03,False,115,140,AIDC03,False,0,False,False,22012.74609375,1
8667216,115,140,AIDC03,False,115,140,AIDC03,False,0,False,False,22012.74609375,1
8667217,115,140,AIDC03,False,115,140,AIDC03,False,0,False,False,22012.74609375,1
8667218,115,140,AIDC03,False,115,140,AIDC03,False,0,False,False,22012.74609375,1
8667219,115,140,AIDC03,False,115,140,AIDC03,False,0,False,False,22012.74609375,1
8667220,115,140,AIDC03,False,115,140,AIDC03,False,0,False,False,22012.74609375,1
8667221,115,140,AIDC03,False,115,140,AIDC03,False,0,False,False,22012.74609375,1
8667222,115,140,AIDC03,False,115,140,AIDC03,False,0,False,False,22012.74609375,1
8667223,115,140,AIDC03,False,115,140,AIDC03,False,0,False,False,22012.74609375,1
8667224,115,140,AIDC03,False,115,140,AIDC03,False,0,False,False,22012.74609375,1
8667225,115,140,AIDC03,False,115,140,AIDC03,False,0,False,False,22012.74609375,1
8667226,115,140,AIDC03,False,115,140,AIDC03,False,0,False,False,22012.74609375,1
8667227,115,140,AIDC03,False,115,140,AIDC03,False,0,False,False,22012.74609375,1
8667228,115,140,AIDC03,False,115,140,AIDC03,False,0,False,False,22012.74609375,1
8667229,115,140,AIDC03,False,115,140,AIDC03,False,0,False,False,22012.74609375,1
8667230,115,140,AIDC03,False,115,140,AIDC03,False,0,False,False,22012.74609375,1
8667231,115,140,AIDC03,False,115,140,AIDC03,False,0,False,False,22012.74609375,1
8667232,115,140,AIDC03,False,115,140,AIDC03,False,0,False,False,22012.74609375,1
8667233,117,142,AIDC09,False,117,142,AIDC09,False,0,False,False,22012.74609375,1
8667234,117,142,AIDC09,False,117,142,AIDC09,False,0,False,False,22012.74609375,1
8667235,117,142,AIDC09,False,117,142,AIDC09,False,0,False,False,22012.74609375,1
8667236,117,142,AIDC09,False,117,142,AIDC09,False,0,False,False,22012.74609375,1
8667237,118,143,AIDC09,False,118,143,AIDC09,False,0,False,False,22012.74609375,1
8667238,118,143,AIDC09,False,118,143,AIDC09,False,0,False,False,22012.74609375,1
8667239,118,143,AIDC09,False,118,143,AIDC09,False,0,False,False,22012.74609375,1
8667240,118,143,AIDC09,False,118,143,AIDC09,False,0,False,False,22012.74609375,1
8667241,118,143,AIDC09,False,118,143,AIDC09,False,0,False,False,22012.74609375,1
8667242,118,143,AIDC09,False,118,143,AIDC09,False,0,False,False,22012.74609375,1
8667243,118,143,AIDC09,False,118,143,AIDC09,False,0,False,False,22012.74609375,1
8667244,118,143,AIDC09,False,118,143,AIDC09,False,0,False,False,22012.74609375,1
8667245,121,146,UNASSIGNED,False,121,146,UNASSIGNED,False,0,False,False,22012.74609375,1
8667246,121,146,UNASSIGNED,False,121,146,UNASSIGNED,False,0,False,False,22012.74609375,1
8667247,121,146,UNASSIGNED,False,121,146,UNASSIGNED,False,0,False,False,22012.74609375,1
8667248,121,146,UNASSIGNED,False,121,146,UNASSIGNED,False,0,False,False,22012.74609375,1
8667249,121,146,UNASSIGNED,False,121,146,UNASSIGNED,False,0,False,False,22012.74609375,1
8667250,121,146,UNASSIGNED,False,121,146,UNASSIGNED,False,0,False,False,22012.74609375,1
8667251,121,146,UNASSIGNED,False,121,146,UNASSIGNED,False,0,False,False,22012.74609375,1
8668612,0,523,AIDC06,False,0,523,AIDC06,False,0,False,False,469985,4
8668889,0,187,AIDC06,False,0,187,AIDC06,False,0,False,False,167564,4
8668890,0,187,AIDC06,False,0,187,AIDC06,False,0,False,False,167774,4
8668893,0,187,AIDC06,False,0,187,AIDC06,False,0,False,False,168081,4
8668894,0,187,AIDC10,False,0,187,AIDC10,False,0,False,False,168162,4
8668895,0,187,AIDC10,False,0,187,AIDC10,False,0,False,False,168164,4
8668896,0,187,AIDC10,False,0,187,AIDC10,False,0,False,False,168164,4
8668897,0,187,AIDC10,False,0,187,AIDC10,False,0,False,False,168164,4
8668930,0,187,AIDC10,False,0,187,AIDC10,False,0,False,False,168201,4
8669350,0,527,AIDC10,False,0,527,AIDC10,False,0,False,False,473439,4
8669406,0,35,AIDC03,False,0,35,AIDC03,False,0,False,False,31415,4
8676187,0,108,AIDC05,False,0,108,AIDC05,False,0,False,False,96719,1
8676189,0,110,AIDC05,False,0,110,AIDC05,False,0,False,False,98677,1
8676190,0,112,AIDC05,False,0,112,AIDC05,False,0,False,False,100723,1
8676191,0,112,AIDC05,False,0,112,AIDC05,False,0,False,False,100723,1
8676192,0,133,AIDC05,False,0,133,AIDC05,False,0,False,False,118849,1
8676194,0,135,AIDC05,False,0,135,AIDC05,False,0,False,False,121301,1
8676195,0,172,AIDC05,False,0,172,AIDC05,False,0,False,False,154615,1
8676197,0,172,AIDC05,False,0,172,AIDC05,False,0,False,False,154615,1
8676199,0,172,AIDC05,False,0,172,AIDC05,False,0,False,False,154615,1
8676200,0,172,AIDC05,False,0,172,AIDC05,False,0,False,False,154615,1
8676201,0,188,AIDC05,False,0,188,AIDC05,False,0,False,False,168352,1
8676203,0,188,AIDC05,False,0,188,AIDC05,False,0,False,False,168352,1
8676204,0,188,AIDC05,False,0,188,AIDC05,False,0,False,False,168352,1
8676205,0,188,AIDC05,False,0,188,AIDC05,False,0,False,False,168352,1
8676207,0,188,AIDC05,False,0,188,AIDC05,False,0,False,False,168352,1
8676208,0,188,AIDC05,False,0,188,AIDC05,False,0,False,False,168352,1
8676210,0,188,AIDC05,False,0,188,AIDC05,False,0,False,False,168352,1
8676211,0,188,AIDC05,False,0,188,AIDC05,False,0,False,False,168352,1
8676212,0,188,AIDC05,False,0,188,AIDC05,False,0,False,False,168352,1
8676213,0,188,AIDC05,False,0,188,AIDC05,False,0,False,False,168352,1
8676215,0,188,AIDC05,False,0,188,AIDC05,False,0,False,False,168352,1
8676216,0,188,AIDC05,False,0,188,AIDC05,False,0,False,False,168352,1
8676217,0,188,AIDC05,False,0,188,AIDC05,False,0,False,False,168352,1
8676219,0,188,AIDC05,False,0,188,AIDC05,False,0,False,False,168352,1
8676220,0,188,AIDC05,False,0,188,AIDC05,False,0,False,False,168352,1
8676222,0,188,AIDC05,False,0,188,AIDC05,False,0,False,False,168352,1
8676223,0,188,AIDC05,False,0,188,AIDC05,False,0,False,False,168352,1
8676224,0,188,AIDC05,False,0,188,AIDC05,False,0,False,False,168352,1
8676226,0,188,AIDC05,False,0,188,AIDC05,False,0,False,False,168352,1
