day,policy,forecast_artifact,forecast_SHA,forecast_canonical_SHA,route_cache_SHA,route_canonical_SHA,checkpoint_SHA,model_SHA,data_SHA,graph_SHA,normalization_SHA,safe_eta_calibration_SHA,identity_status,M1_identity_SHA,M1_receipt_SHA,final_decision_SHA,departures_matched
2025-05-21,B3,C:\codex_mobileess_workspace\MobileESS_v40a_bounded_iterative_coopt\dayahead\cache\v37_may_locked_final\traffic\shared\traffic\2025-05-21\TRAFFIC_FORECAST.npz,60e0b76b57950510b6c8bd1b4039ada39bdd8cc1fafefccc3749bddeda22cb12,37fe1be582e53a450255179be5145e80cc410f71642dca996de10132861ec612,25ffab23ae306fbdbab9e63dc68cb76e2ac7cc2b23557173913931c0d446188e,29f88550dca157a3babcd85133f62afc175b1bd8aa83ca6cfa17f5d155ec8fda,3da2ced5322dd2bf6d02a665043ce182db60cc82b671d9ac92d7eebd3963520b,93a30f54be207f6579a51af32ab6f84fbbb2608ffead3da6332886847a6163e6,c2e532212eba796b652bdd283a8127c2343b9305146d387975f4c69c2a848183,658fb2e56867a50597e9a21899748d8171439deda852e7db4f3339a99f71dd3d,1572bb955df254e71ef0dc81b2264885f676f9cfad854f497155c795c2d417c2,353f124bdda33b1fd408f4f810b762f433bbe25d8c5c13b191fe1b0d6e36ff99,PASS,e89b4478c617ab9af7612de15e8628845ddd61c17a7b9a3df643bc6d89ed44a5,bbc3d56a413f0e2907b7ba77bbb9fbd1237c0af3daf5566e05875604d4dac014,e4b35f8943070b749fc4a63416a52a3a78a2a9b24fe47caf433ad07e2d45d757,1
2025-05-22,B2,C:\codex_mobileess_workspace\MobileESS_v40a_bounded_iterative_coopt\dayahead\cache\v37_may_locked_final\traffic\shared\traffic\2025-05-22\TRAFFIC_FORECAST.npz,530a64e9586542e91842f9a595a2dedf270e111726f11de224eb6e9e2a0aa3e3,9097dc240f94ecf826730f3af3b586fcb2f3b9652cbea8d6566db74be5168f6d,f10a43bd6bb5e6fa8ed1a40e1ac766a4c7c5d2b9902df9508f30e3db6c63c661,48eddace3890850fac44171361c333b12ce0cbff3a3251fa283a5f5267727429,3da2ced5322dd2bf6d02a665043ce182db60cc82b671d9ac92d7eebd3963520b,93a30f54be207f6579a51af32ab6f84fbbb2608ffead3da6332886847a6163e6,c2e532212eba796b652bdd283a8127c2343b9305146d387975f4c69c2a848183,658fb2e56867a50597e9a21899748d8171439deda852e7db4f3339a99f71dd3d,1572bb955df254e71ef0dc81b2264885f676f9cfad854f497155c795c2d417c2,353f124bdda33b1fd408f4f810b762f433bbe25d8c5c13b191fe1b0d6e36ff99,PASS,a4fa99734904ac8ef564cff7350711a251900e374a52afc38dd5b3372fabddc7,aa74579f74abca9bd22b9faf59701917ed1a027ee2a49433e9d769955da213b1,c0bb5e8c13d5fb691a9e9bd5ad4b2357f26f4766e2d583b25352d0daa1687174,2
2025-05-22,B3,C:\codex_mobileess_workspace\MobileESS_v40a_bounded_iterative_coopt\dayahead\cache\v37_may_locked_final\traffic\shared\traffic\2025-05-22\TRAFFIC_FORECAST.npz,530a64e9586542e91842f9a595a2dedf270e111726f11de224eb6e9e2a0aa3e3,9097dc240f94ecf826730f3af3b586fcb2f3b9652cbea8d6566db74be5168f6d,f10a43bd6bb5e6fa8ed1a40e1ac766a4c7c5d2b9902df9508f30e3db6c63c661,48eddace3890850fac44171361c333b12ce0cbff3a3251fa283a5f5267727429,3da2ced5322dd2bf6d02a665043ce182db60cc82b671d9ac92d7eebd3963520b,93a30f54be207f6579a51af32ab6f84fbbb2608ffead3da6332886847a6163e6,c2e532212eba796b652bdd283a8127c2343b9305146d387975f4c69c2a848183,658fb2e56867a50597e9a21899748d8171439deda852e7db4f3339a99f71dd3d,1572bb955df254e71ef0dc81b2264885f676f9cfad854f497155c795c2d417c2,353f124bdda33b1fd408f4f810b762f433bbe25d8c5c13b191fe1b0d6e36ff99,PASS,2dae30a7f22d14457ec2f779eda0b470e731b47927db0501f7b022ac0bd383c2,e5637c2b9d06527ecdc221a25671cd4ad9d09f3fa02b8e40c0e5cf1e26cf6078,ff0c020659c7f13eb158780e0a02c12e9dcb162e21cacea1f15010ab9e8588a5,2
2025-05-23,B2,C:\codex_mobileess_workspace\MobileESS_v40a_bounded_iterative_coopt\dayahead\cache\v37_may_locked_final\traffic\shared\traffic\2025-05-23\TRAFFIC_FORECAST.npz,4abf178fb187a4fef4aa54e1c3e4fb0237ff495e1f5f43967f636d7fc0fb5c73,8ea77cf339cc229865f47c97e1661de7eebcb9ffd8388f54ea8262a5d1142a5a,967d2e3b5e6bc8d99dc83732e2ccd140c0ebac3371029303fd9a15edff99245f,151614cb858497e915e2a880243ae719a062d47c5fcf702f804871dcba157603,3da2ced5322dd2bf6d02a665043ce182db60cc82b671d9ac92d7eebd3963520b,93a30f54be207f6579a51af32ab6f84fbbb2608ffead3da6332886847a6163e6,c2e532212eba796b652bdd283a8127c2343b9305146d387975f4c69c2a848183,658fb2e56867a50597e9a21899748d8171439deda852e7db4f3339a99f71dd3d,1572bb955df254e71ef0dc81b2264885f676f9cfad854f497155c795c2d417c2,353f124bdda33b1fd408f4f810b762f433bbe25d8c5c13b191fe1b0d6e36ff99,PASS,07dde6971e77c1d3d58ad1401240301b4148046b74a5b3827221e66221ec39eb,68554e38313ae840549b5228ec0a0fcbba045c374dc785e9b327ef8305cf4384,b895b447091fb653287db1cbe0307a6c7262321906a7a1cfc8530805ceb47828,2
2025-05-23,B3,C:\codex_mobileess_workspace\MobileESS_v40a_bounded_iterative_coopt\dayahead\cache\v37_may_locked_final\traffic\shared\traffic\2025-05-23\TRAFFIC_FORECAST.npz,4abf178fb187a4fef4aa54e1c3e4fb0237ff495e1f5f43967f636d7fc0fb5c73,8ea77cf339cc229865f47c97e1661de7eebcb9ffd8388f54ea8262a5d1142a5a,967d2e3b5e6bc8d99dc83732e2ccd140c0ebac3371029303fd9a15edff99245f,151614cb858497e915e2a880243ae719a062d47c5fcf702f804871dcba157603,3da2ced5322dd2bf6d02a665043ce182db60cc82b671d9ac92d7eebd3963520b,93a30f54be207f6579a51af32ab6f84fbbb2608ffead3da6332886847a6163e6,c2e532212eba796b652bdd283a8127c2343b9305146d387975f4c69c2a848183,658fb2e56867a50597e9a21899748d8171439deda852e7db4f3339a99f71dd3d,1572bb955df254e71ef0dc81b2264885f676f9cfad854f497155c795c2d417c2,353f124bdda33b1fd408f4f810b762f433bbe25d8c5c13b191fe1b0d6e36ff99,PASS,55bd38650067e6e24e589bafa22b5386c0bb121fa31655e1574e7efb727f7e25,72df6576143f9acf39053834b2bc2f8007f08e18fb9e4617a18c164bcea265e6,a31b27d9406e979cfe0a3ec36e786e1bab42a5761300c4571882908c937a4d7d,2
2025-05-24,B2,C:\codex_mobileess_workspace\MobileESS_v40a_bounded_iterative_coopt\dayahead\cache\v37_may_locked_final\traffic\shared\traffic\2025-05-24\TRAFFIC_FORECAST.npz,e55f668c2faec83e9fd171131d4ea955c9d24c792fd89ab6eef73c71c7a2f676,7931d52333f3196144f916057b5caa16b9fe64755c50a8dd1d98fa3412bcb0b7,31864864779875d39eeee852457d4c8790544fe3cf00cc718e49b3087043dd63,789ae7e70f2330c1cc7a2060c28c70e2999ef5623475319371f65b710abe4f6d,3da2ced5322dd2bf6d02a665043ce182db60cc82b671d9ac92d7eebd3963520b,93a30f54be207f6579a51af32ab6f84fbbb2608ffead3da6332886847a6163e6,c2e532212eba796b652bdd283a8127c2343b9305146d387975f4c69c2a848183,658fb2e56867a50597e9a21899748d8171439deda852e7db4f3339a99f71dd3d,1572bb955df254e71ef0dc81b2264885f676f9cfad854f497155c795c2d417c2,353f124bdda33b1fd408f4f810b762f433bbe25d8c5c13b191fe1b0d6e36ff99,PASS,997ee3ea3c374c5572733f9abf1f63221b58d013cb7838dddc6abc724e29411c,54365e878486a70752b0a257dc3c513622c7e851813794a36bd4df94f15b5997,4e42e43bc4738b117255a31c503f5bed9da57580410078a4bc7905aa44f28207,3
2025-05-24,B3,C:\codex_mobileess_workspace\MobileESS_v40a_bounded_iterative_coopt\dayahead\cache\v37_may_locked_final\traffic\shared\traffic\2025-05-24\TRAFFIC_FORECAST.npz,e55f668c2faec83e9fd171131d4ea955c9d24c792fd89ab6eef73c71c7a2f676,7931d52333f3196144f916057b5caa16b9fe64755c50a8dd1d98fa3412bcb0b7,31864864779875d39eeee852457d4c8790544fe3cf00cc718e49b3087043dd63,789ae7e70f2330c1cc7a2060c28c70e2999ef5623475319371f65b710abe4f6d,3da2ced5322dd2bf6d02a665043ce182db60cc82b671d9ac92d7eebd3963520b,93a30f54be207f6579a51af32ab6f84fbbb2608ffead3da6332886847a6163e6,c2e532212eba796b652bdd283a8127c2343b9305146d387975f4c69c2a848183,658fb2e56867a50597e9a21899748d8171439deda852e7db4f3339a99f71dd3d,1572bb955df254e71ef0dc81b2264885f676f9cfad854f497155c795c2d417c2,353f124bdda33b1fd408f4f810b762f433bbe25d8c5c13b191fe1b0d6e36ff99,PASS,b426008f3e62740310c450cefce9a52473a5b6aa6de2687fd9a1a5402dcfafac,d0a0946e5ece94520d947684230e901778164f54757cb2c4ad07eef072d939f0,a4a6e1b56ad2fcab6b1360d93c4ebf84e0c18d2f6ca99de4bce33471b596fae8,2
2025-05-25,B2,C:\codex_mobileess_workspace\MobileESS_v40a_bounded_iterative_coopt\dayahead\cache\v37_may_locked_final\traffic\shared\traffic\2025-05-25\TRAFFIC_FORECAST.npz,562c75841a0efba51a3fa519efc1ecfad2095d08aaf5d1912477864c4025ec30,24cbf9842e93bfe0c1512fd98fd6008211349bb1fad1e1a2d9927e61db7524fe,c804ed203cc7a7d0bd340af46ff1270cbca0113aaa79858e7bec642acb9ff8e2,4ee760135e19a208e23245a364da91dc1ce71be2cce532e6695cd40d83b8db34,3da2ced5322dd2bf6d02a665043ce182db60cc82b671d9ac92d7eebd3963520b,93a30f54be207f6579a51af32ab6f84fbbb2608ffead3da6332886847a6163e6,c2e532212eba796b652bdd283a8127c2343b9305146d387975f4c69c2a848183,658fb2e56867a50597e9a21899748d8171439deda852e7db4f3339a99f71dd3d,1572bb955df254e71ef0dc81b2264885f676f9cfad854f497155c795c2d417c2,353f124bdda33b1fd408f4f810b762f433bbe25d8c5c13b191fe1b0d6e36ff99,PASS,50a36eeee936fd93ebbd1d116c783d57f48b8a3d0259cf424bdb3e100a4719d6,b1f06694af6aa865bfaf155414986198b35c2b1c8a61430b135c3b450483069f,470ddc10ed40ac6c66a07508b484d5c02c4313c6c4b95da9dd7cc47c916d08ab,2
2025-05-25,B3,C:\codex_mobileess_workspace\MobileESS_v40a_bounded_iterative_coopt\dayahead\cache\v37_may_locked_final\traffic\shared\traffic\2025-05-25\TRAFFIC_FORECAST.npz,562c75841a0efba51a3fa519efc1ecfad2095d08aaf5d1912477864c4025ec30,24cbf9842e93bfe0c1512fd98fd6008211349bb1fad1e1a2d9927e61db7524fe,c804ed203cc7a7d0bd340af46ff1270cbca0113aaa79858e7bec642acb9ff8e2,4ee760135e19a208e23245a364da91dc1ce71be2cce532e6695cd40d83b8db34,3da2ced5322dd2bf6d02a665043ce182db60cc82b671d9ac92d7eebd3963520b,93a30f54be207f6579a51af32ab6f84fbbb2608ffead3da6332886847a6163e6,c2e532212eba796b652bdd283a8127c2343b9305146d387975f4c69c2a848183,658fb2e56867a50597e9a21899748d8171439deda852e7db4f3339a99f71dd3d,1572bb955df254e71ef0dc81b2264885f676f9cfad854f497155c795c2d417c2,353f124bdda33b1fd408f4f810b762f433bbe25d8c5c13b191fe1b0d6e36ff99,PASS,91144a4393666047206c858a9676f0bea5f0452671ebd9964262f5c7d82d7320,f04af5e8256279ee24ab940adf5a4ca74afa02ea49f2d422b7d38a3dd8ddbd56,b660df0e15db7cd7264d0bbbd86c803e6a71993844045108123def959b8b3b30,2
2025-05-26,B2,C:\codex_mobileess_workspace\MobileESS_v40a_bounded_iterative_coopt\dayahead\cache\v37_may_locked_final\traffic\shared\traffic\2025-05-26\TRAFFIC_FORECAST.npz,834eba636bddb33cbc4456adb5f0659acd1a7c78875f836058585b06291fc169,bbe1ef0e6384d6d0e2592d13071cd49c085befe39c91225fa8a3add836866d80,6888f61ed2ec5b7c0ee59d28234b7d72b09a39e8261837194212d946bfd02111,e7ac2131070ecf658fd0ca1336267f37d1b8b5d63551717a19aaf85b7687f6ef,3da2ced5322dd2bf6d02a665043ce182db60cc82b671d9ac92d7eebd3963520b,93a30f54be207f6579a51af32ab6f84fbbb2608ffead3da6332886847a6163e6,c2e532212eba796b652bdd283a8127c2343b9305146d387975f4c69c2a848183,658fb2e56867a50597e9a21899748d8171439deda852e7db4f3339a99f71dd3d,1572bb955df254e71ef0dc81b2264885f676f9cfad854f497155c795c2d417c2,353f124bdda33b1fd408f4f810b762f433bbe25d8c5c13b191fe1b0d6e36ff99,PASS,964dbebd5bdbc92729ae8dd6f8a43513d3ee070fd596793475e2636cc998ca29,4eefb49cf468c09139697444e52830b801094c6c9d768881cfd07958fe1f10f4,04773facd64ddda77c8668da6057911a3e987eaf4b307b4f4fc128b00a8fd7d8,2
2025-05-26,B3,C:\codex_mobileess_workspace\MobileESS_v40a_bounded_iterative_coopt\dayahead\cache\v37_may_locked_final\traffic\shared\traffic\2025-05-26\TRAFFIC_FORECAST.npz,834eba636bddb33cbc4456adb5f0659acd1a7c78875f836058585b06291fc169,bbe1ef0e6384d6d0e2592d13071cd49c085befe39c91225fa8a3add836866d80,6888f61ed2ec5b7c0ee59d28234b7d72b09a39e8261837194212d946bfd02111,e7ac2131070ecf658fd0ca1336267f37d1b8b5d63551717a19aaf85b7687f6ef,3da2ced5322dd2bf6d02a665043ce182db60cc82b671d9ac92d7eebd3963520b,93a30f54be207f6579a51af32ab6f84fbbb2608ffead3da6332886847a6163e6,c2e532212eba796b652bdd283a8127c2343b9305146d387975f4c69c2a848183,658fb2e56867a50597e9a21899748d8171439deda852e7db4f3339a99f71dd3d,1572bb955df254e71ef0dc81b2264885f676f9cfad854f497155c795c2d417c2,353f124bdda33b1fd408f4f810b762f433bbe25d8c5c13b191fe1b0d6e36ff99,PASS,5783ee87c2bd9508e5c573fe197a198b042977ea0b36cd86118bda9812cc494a,a057057256037f41475ad80f282be0e4ef6542deb6e1eb0e61757d0325ea98c6,7ea7f9513cdd5f7054f760b68ad9b283e77213c9d694f29988f05facc17545f3,2
2025-05-27,B2,C:\codex_mobileess_workspace\MobileESS_v40a_bounded_iterative_coopt\dayahead\cache\v37_may_locked_final\traffic\shared\traffic\2025-05-27\TRAFFIC_FORECAST.npz,efa62d4f85f11a316eefb72095094dbab0fe7470e6fa2bd492a81cda1a5351e6,1c65ca2fe951cf98e6d178730acb33c208f2560dd54a6a55dc197b73adae2bdf,2cbb9f636f1e70e3d4da1df98bc56a84ce69885da42344bfe28e3bf986614c6e,0763ff8834fdbef36ec894bedfca3b0f8800ccda2bb3947c69c8ba1a8fb78a8e,3da2ced5322dd2bf6d02a665043ce182db60cc82b671d9ac92d7eebd3963520b,93a30f54be207f6579a51af32ab6f84fbbb2608ffead3da6332886847a6163e6,c2e532212eba796b652bdd283a8127c2343b9305146d387975f4c69c2a848183,658fb2e56867a50597e9a21899748d8171439deda852e7db4f3339a99f71dd3d,1572bb955df254e71ef0dc81b2264885f676f9cfad854f497155c795c2d417c2,353f124bdda33b1fd408f4f810b762f433bbe25d8c5c13b191fe1b0d6e36ff99,PASS,223cda6fb9d3c82b3d9ea38c1b6225944aa59e6d1cdd0d9059245c60655a9723,440e5b1721b8079851b8dda37afba1d533e6b2aed728fee9bee76b5efa1c39c0,79c1b10bb3f51fa2ea2d182423828fcd5b71555efe516f0ce1a9cd8b633d3d12,2
2025-05-27,B3,C:\codex_mobileess_workspace\MobileESS_v40a_bounded_iterative_coopt\dayahead\cache\v37_may_locked_final\traffic\shared\traffic\2025-05-27\TRAFFIC_FORECAST.npz,efa62d4f85f11a316eefb72095094dbab0fe7470e6fa2bd492a81cda1a5351e6,1c65ca2fe951cf98e6d178730acb33c208f2560dd54a6a55dc197b73adae2bdf,2cbb9f636f1e70e3d4da1df98bc56a84ce69885da42344bfe28e3bf986614c6e,0763ff8834fdbef36ec894bedfca3b0f8800ccda2bb3947c69c8ba1a8fb78a8e,3da2ced5322dd2bf6d02a665043ce182db60cc82b671d9ac92d7eebd3963520b,93a30f54be207f6579a51af32ab6f84fbbb2608ffead3da6332886847a6163e6,c2e532212eba796b652bdd283a8127c2343b9305146d387975f4c69c2a848183,658fb2e56867a50597e9a21899748d8171439deda852e7db4f3339a99f71dd3d,1572bb955df254e71ef0dc81b2264885f676f9cfad854f497155c795c2d417c2,353f124bdda33b1fd408f4f810b762f433bbe25d8c5c13b191fe1b0d6e36ff99,PASS,005a7a4bd30d97eb335cfd89f557f5bccf07db9ab9b1d14a6869abf1f9a3638d,e530640df0858a211ef7a62ad3bc5f956c1b28cd308a25b7675d7b95db959db5,4fdddcc1ef5b2c83582ae2a9b2b1413ca11ce3c3ed3ac5ebf99cd1df7cdea603,2
2025-05-28,B2,C:\codex_mobileess_workspace\MobileESS_v40a_bounded_iterative_coopt\dayahead\cache\v37_may_locked_final\traffic\shared\traffic\2025-05-28\TRAFFIC_FORECAST.npz,8365a9780bac821b543a55cb6ee88e5f1d1b567d16a60b6f96ef230bdf8db3d2,a552668b9725d051a4bf4b7fbb5ebcf9dbb4ffd4212b23d8bcac5956f024bfda,46db43ee7f0010a899f65232a30e87b5206d18b6b654aa7007afc50800c7dec1,63a4468cfef3e87fe68517b0a728f9377184f1aecd5368f48e7712a9d70ba9a0,3da2ced5322dd2bf6d02a665043ce182db60cc82b671d9ac92d7eebd3963520b,93a30f54be207f6579a51af32ab6f84fbbb2608ffead3da6332886847a6163e6,c2e532212eba796b652bdd283a8127c2343b9305146d387975f4c69c2a848183,658fb2e56867a50597e9a21899748d8171439deda852e7db4f3339a99f71dd3d,1572bb955df254e71ef0dc81b2264885f676f9cfad854f497155c795c2d417c2,353f124bdda33b1fd408f4f810b762f433bbe25d8c5c13b191fe1b0d6e36ff99,PASS,4ece6a5e9f09720074db2427a4a0037af6f3b01b981e369aeba515f26c097ee2,c16da9c68e7dd98b5dad1ec630790c9106113e69bfc30e58fba884e1c01555b9,772062f5673d7edb6c48e4af9b47a208281a84231413114df770922982ac4573,1
2025-05-28,B3,C:\codex_mobileess_workspace\MobileESS_v40a_bounded_iterative_coopt\dayahead\cache\v37_may_locked_final\traffic\shared\traffic\2025-05-28\TRAFFIC_FORECAST.npz,8365a9780bac821b543a55cb6ee88e5f1d1b567d16a60b6f96ef230bdf8db3d2,a552668b9725d051a4bf4b7fbb5ebcf9dbb4ffd4212b23d8bcac5956f024bfda,46db43ee7f0010a899f65232a30e87b5206d18b6b654aa7007afc50800c7dec1,63a4468cfef3e87fe68517b0a728f9377184f1aecd5368f48e7712a9d70ba9a0,3da2ced5322dd2bf6d02a665043ce182db60cc82b671d9ac92d7eebd3963520b,93a30f54be207f6579a51af32ab6f84fbbb2608ffead3da6332886847a6163e6,c2e532212eba796b652bdd283a8127c2343b9305146d387975f4c69c2a848183,658fb2e56867a50597e9a21899748d8171439deda852e7db4f3339a99f71dd3d,1572bb955df254e71ef0dc81b2264885f676f9cfad854f497155c795c2d417c2,353f124bdda33b1fd408f4f810b762f433bbe25d8c5c13b191fe1b0d6e36ff99,PASS,04edf9bdf3b48e17cc7128a561fa6156e35989055bb91150e1dc9f058eab561f,5c3f4adcb073535b63b2354aa45ab29838fe3e03bd5bfdc3767ca560f42de60e,04e4acc546d4e39cd555a762302642bc735e93a34cdb5e46a75d513cdb0fa7c1,2
2025-05-29,B2,C:\codex_mobileess_workspace\MobileESS_v40a_bounded_iterative_coopt\dayahead\cache\v37_may_locked_final\traffic\shared\traffic\2025-05-29\TRAFFIC_FORECAST.npz,6e61fb6f174b36d3607c00fddbfc3ad3d15926ff737227005ed6d7fb6069ea35,ccb6c8f96640d7e3508f82a19817950e7c175afa080055feadb6068aa21c0bb1,7e6ca058ed80d1a28fe54deb5a8dee3b4deefc08cb94c4f06425bb4bc9cd2db2,aa27c669ee46d776ec65a010de7cfe78c4c804a513d21e4c2ea5e8446001f9f5,3da2ced5322dd2bf6d02a665043ce182db60cc82b671d9ac92d7eebd3963520b,93a30f54be207f6579a51af32ab6f84fbbb2608ffead3da6332886847a6163e6,c2e532212eba796b652bdd283a8127c2343b9305146d387975f4c69c2a848183,658fb2e56867a50597e9a21899748d8171439deda852e7db4f3339a99f71dd3d,1572bb955df254e71ef0dc81b2264885f676f9cfad854f497155c795c2d417c2,353f124bdda33b1fd408f4f810b762f433bbe25d8c5c13b191fe1b0d6e36ff99,PASS,fb8ea3e8909c8d2858f34f91792aa327c4a3593a0eaafbd54dd9b1346c691ebf,149c132b971db44545c34e47a04995879ee2c79523edf005bc5b034ebc4c414d,beb5993ad874b061f1dd6854035b62aedf42fe5a94ec35240ec4fda79a994e01,2
2025-05-29,B3,C:\codex_mobileess_workspace\MobileESS_v40a_bounded_iterative_coopt\dayahead\cache\v37_may_locked_final\traffic\shared\traffic\2025-05-29\TRAFFIC_FORECAST.npz,6e61fb6f174b36d3607c00fddbfc3ad3d15926ff737227005ed6d7fb6069ea35,ccb6c8f96640d7e3508f82a19817950e7c175afa080055feadb6068aa21c0bb1,7e6ca058ed80d1a28fe54deb5a8dee3b4deefc08cb94c4f06425bb4bc9cd2db2,aa27c669ee46d776ec65a010de7cfe78c4c804a513d21e4c2ea5e8446001f9f5,3da2ced5322dd2bf6d02a665043ce182db60cc82b671d9ac92d7eebd3963520b,93a30f54be207f6579a51af32ab6f84fbbb2608ffead3da6332886847a6163e6,c2e532212eba796b652bdd283a8127c2343b9305146d387975f4c69c2a848183,658fb2e56867a50597e9a21899748d8171439deda852e7db4f3339a99f71dd3d,1572bb955df254e71ef0dc81b2264885f676f9cfad854f497155c795c2d417c2,353f124bdda33b1fd408f4f810b762f433bbe25d8c5c13b191fe1b0d6e36ff99,PASS,029a1218da6c03e65d1d4756ff7bea3eeaac7f34fd31cdb0becb53d9fac42d72,fc07bd525e754b8004f7dff1a257a5b67dcf5878fba249665aa1d568a8cca01a,f56978ab4ae40b6eaf8f69ff82b4038899edeab4e5547bc1dd2dc9cf1c66e723,2
2025-05-30,B2,C:\codex_mobileess_workspace\MobileESS_v40a_bounded_iterative_coopt\dayahead\cache\v37_may_locked_final\traffic\shared\traffic\2025-05-30\TRAFFIC_FORECAST.npz,d08935fa3f23e016f3cad27831f69e8cb212d2d7d493d9d82c81d979ffc5011a,0195f3c8aff43fe0d8f1a276baf58526758735d9ecaebec533af62815404155d,8a0265cdefa58b945f2b88314e721b9bc736d8da4734ae347eb9b6a92460c331,1d201387569ffe8f93f5e156f18b14e5289d24d19cf307b33896932f1b3a80e3,3da2ced5322dd2bf6d02a665043ce182db60cc82b671d9ac92d7eebd3963520b,93a30f54be207f6579a51af32ab6f84fbbb2608ffead3da6332886847a6163e6,c2e532212eba796b652bdd283a8127c2343b9305146d387975f4c69c2a848183,658fb2e56867a50597e9a21899748d8171439deda852e7db4f3339a99f71dd3d,1572bb955df254e71ef0dc81b2264885f676f9cfad854f497155c795c2d417c2,353f124bdda33b1fd408f4f810b762f433bbe25d8c5c13b191fe1b0d6e36ff99,PASS,d163e79526f74a7786fffd031c6b21abef4ff4266a9411daf19eee2c428e2c92,19ca6462a4c20f167ceadb74f7be8d911875e9552c0fce39bec19d2c05c5cecb,6cb01c634d506397e2d1d02e425d3037fb16597cedbc2434b367c5f4f25571af,1
2025-05-30,B3,C:\codex_mobileess_workspace\MobileESS_v40a_bounded_iterative_coopt\dayahead\cache\v37_may_locked_final\traffic\shared\traffic\2025-05-30\TRAFFIC_FORECAST.npz,d08935fa3f23e016f3cad27831f69e8cb212d2d7d493d9d82c81d979ffc5011a,0195f3c8aff43fe0d8f1a276baf58526758735d9ecaebec533af62815404155d,8a0265cdefa58b945f2b88314e721b9bc736d8da4734ae347eb9b6a92460c331,1d201387569ffe8f93f5e156f18b14e5289d24d19cf307b33896932f1b3a80e3,3da2ced5322dd2bf6d02a665043ce182db60cc82b671d9ac92d7eebd3963520b,93a30f54be207f6579a51af32ab6f84fbbb2608ffead3da6332886847a6163e6,c2e532212eba796b652bdd283a8127c2343b9305146d387975f4c69c2a848183,658fb2e56867a50597e9a21899748d8171439deda852e7db4f3339a99f71dd3d,1572bb955df254e71ef0dc81b2264885f676f9cfad854f497155c795c2d417c2,353f124bdda33b1fd408f4f810b762f433bbe25d8c5c13b191fe1b0d6e36ff99,PASS,281676740ac86b5f96610f6e084f178697265ec1deeb18a6f39df86983f42f69,307cbb1332be5956e24f21f4b3137c46cd0dc264dc6afdb6ae27ce16e13d15dc,b8ae09e483b6823716315f91651bec05b2b21563a30f84ce47f25e3b01a28b72,1
2025-05-31,B2,C:\codex_mobileess_workspace\MobileESS_v40a_bounded_iterative_coopt\dayahead\cache\v37_may_locked_final\traffic\shared\traffic\2025-05-31\TRAFFIC_FORECAST.npz,0a22d60bf3e60d0bc339fb6ff9ec7616195086105cf6014f80e2705981495934,62e251bddfa8777a81035b3f610a8c752ab6273fcba8e6e339dd98a6a2b93ca4,e2e391f10629e3db88d06c049c7e98f29f10af19d99e704bef7c7ddb9e58ac2d,465ebf86f82eedb390a3b3f60bd53935cd06584b7346e797728b5d0f0b557cc5,3da2ced5322dd2bf6d02a665043ce182db60cc82b671d9ac92d7eebd3963520b,93a30f54be207f6579a51af32ab6f84fbbb2608ffead3da6332886847a6163e6,c2e532212eba796b652bdd283a8127c2343b9305146d387975f4c69c2a848183,658fb2e56867a50597e9a21899748d8171439deda852e7db4f3339a99f71dd3d,1572bb955df254e71ef0dc81b2264885f676f9cfad854f497155c795c2d417c2,353f124bdda33b1fd408f4f810b762f433bbe25d8c5c13b191fe1b0d6e36ff99,PASS,31dfeb9e49560ccc5c0de8ee569ff5ebb53efb3fe6052c0f954e5e04977895f1,e9503de7703798b6d04e7fabc36863ec215ce16b89e04ebca81586b1e8eb6d6e,6093ffab91db293ae736f22a716ae58c1f00370ba33a98d7a43391fb74a4a251,2
2025-05-31,B3,C:\codex_mobileess_workspace\MobileESS_v40a_bounded_iterative_coopt\dayahead\cache\v37_may_locked_final\traffic\shared\traffic\2025-05-31\TRAFFIC_FORECAST.npz,0a22d60bf3e60d0bc339fb6ff9ec7616195086105cf6014f80e2705981495934,62e251bddfa8777a81035b3f610a8c752ab6273fcba8e6e339dd98a6a2b93ca4,e2e391f10629e3db88d06c049c7e98f29f10af19d99e704bef7c7ddb9e58ac2d,465ebf86f82eedb390a3b3f60bd53935cd06584b7346e797728b5d0f0b557cc5,3da2ced5322dd2bf6d02a665043ce182db60cc82b671d9ac92d7eebd3963520b,93a30f54be207f6579a51af32ab6f84fbbb2608ffead3da6332886847a6163e6,c2e532212eba796b652bdd283a8127c2343b9305146d387975f4c69c2a848183,658fb2e56867a50597e9a21899748d8171439deda852e7db4f3339a99f71dd3d,1572bb955df254e71ef0dc81b2264885f676f9cfad854f497155c795c2d417c2,353f124bdda33b1fd408f4f810b762f433bbe25d8c5c13b191fe1b0d6e36ff99,PASS,410f72b6ae9378899a5a9b3f6005cd9b6aae0c5b3f90381874b01ce8b0092917,09d00b6ef3e0ebdb0f7701f9f6e2037e6ac5c4f3185bd95929a77e38f1eede07,e8a5364f1b2b80a16e0d97bd5961bd9999c09fbaffffc0810dac5278a5fd87f0,1
