day,cutoff_fixed_aest,cutoff_known_strict_fullnode_queued_job_count,cutoff_known_requested_service_nodeh,pre_day_queue_bridge_v1_reference_service_nodeh,D0_0000_predicted_carryin_nodeh,D0_realized_queued_service_nodeh_ex_post,D0_new_strict_fullnode_requested_service_nodeh,D0_total_flexible_requested_service_nodeh,carryin_fraction_of_D0_total_flexible_service,node_class_job_count_json,node_class_queue_nodeh_json,node_class_predicted_carryin_nodeh_json,requested_wallclock_P25_hours,requested_wallclock_P50_hours,requested_wallclock_P75_hours,requested_wallclock_P90_hours,requested_wallclock_P95_hours,queue_age_P25_hours,queue_age_P50_hours,queue_age_P75_hours,queue_age_P90_hours,queue_age_P95_hours,N01_queue_job_count,N01_queue_nodeh,N01_predicted_carryin_nodeh,N02_queue_job_count,N02_queue_nodeh,N02_predicted_carryin_nodeh,N04_queue_job_count,N04_queue_nodeh,N04_predicted_carryin_nodeh,N08_queue_job_count,N08_queue_nodeh,N08_predicted_carryin_nodeh,N16_queue_job_count,N16_queue_nodeh,N16_predicted_carryin_nodeh
2024-05-24,2024-05-23T18:00:00+10:00,1,0.16666666666666666,0.16666666666666666,0.0,0.029166666666666667,6545.833333333334,6545.833333333334,0.0,"{""1"":1.0}","{""1"":0.16666666666666666}","{""1"":0.0,""16"":0.0,""2"":0.0,""4"":0.0,""8"":0.0}",0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,13.874722222222223,13.874722222222223,13.874722222222223,13.874722222222223,13.874722222222223,1,0.16666666666666666,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
2024-05-25,2024-05-24T18:00:00+10:00,0,0.0,0.0,0.0,0.0,1269.5833333333333,1269.5833333333333,0.0,{},{},"{""1"":0.0,""16"":0.0,""2"":0.0,""4"":0.0,""8"":0.0}",,,,,,,,,,,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
2024-05-26,2024-05-25T18:00:00+10:00,2,1.5,1.5,0.0,0.0,4452.0,4452.0,0.0,"{""1"":2.0}","{""1"":1.5}","{""1"":0.0,""16"":0.0,""2"":0.0,""4"":0.0,""8"":0.0}",0.75,0.75,0.75,0.75,0.75,17.85736111111111,17.8575,17.85763888888889,17.857722222222222,17.85775,2,1.5,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
2024-05-27,2024-05-26T18:00:00+10:00,2,1.5,1.5,0.0,0.0,3091.0,3091.0,0.0,"{""1"":2.0}","{""1"":1.5}","{""1"":0.0,""16"":0.0,""2"":0.0,""4"":0.0,""8"":0.0}",0.75,0.75,0.75,0.75,0.75,41.85736111111111,41.8575,41.857638888888886,41.85772222222222,41.857749999999996,2,1.5,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
2024-05-28,2024-05-27T18:00:00+10:00,2,1.5,1.5,0.0,0.0,3784.5,3784.5,0.0,"{""1"":2.0}","{""1"":1.5}","{""1"":0.0,""16"":0.0,""2"":0.0,""4"":0.0,""8"":0.0}",0.75,0.75,0.75,0.75,0.75,65.85736111111112,65.8575,65.85763888888889,65.85772222222222,65.85775000000001,2,1.5,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
2024-05-29,2024-05-28T18:00:00+10:00,4,385.5,385.5,0.0,6.232222222222222,7218.333333333333,7218.333333333333,0.0,"{""1"":2.0,""4"":2.0}","{""1"":1.5,""4"":384.0}","{""1"":0.0,""16"":0.0,""2"":0.0,""4"":0.0,""8"":0.0}",0.75,24.375,48.0,48.0,48.0,0.04041666666666666,44.94888888888889,89.85736111111112,89.85761111111111,89.85769444444445,2,1.5,0.0,0,0.0,0.0,2,384.0,0.0,0,0.0,0.0,0,0.0,0.0
2024-05-30,2024-05-29T18:00:00+10:00,2,1.5,1.5,0.0,0.028888888888888888,360.83333333333337,360.83333333333337,0.0,"{""1"":2.0}","{""1"":1.5}","{""1"":0.0,""16"":0.0,""2"":0.0,""4"":0.0,""8"":0.0}",0.75,0.75,0.75,0.75,0.75,113.85736111111112,113.8575,113.85763888888889,113.85772222222222,113.85775000000001,2,1.5,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
2024-05-31,2024-05-30T18:00:00+10:00,1,0.75,0.75,0.0,0.0,2148.0,2148.0,0.0,"{""1"":1.0}","{""1"":0.75}","{""1"":0.0,""16"":0.0,""2"":0.0,""4"":0.0,""8"":0.0}",0.75,0.75,0.75,0.75,0.75,137.85722222222222,137.85722222222222,137.85722222222222,137.85722222222222,137.85722222222222,1,0.75,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
2024-06-01,2024-05-31T18:00:00+10:00,1,0.75,0.75,0.0,0.0,635.75,635.75,0.0,"{""1"":1.0}","{""1"":0.75}","{""1"":0.0,""16"":0.0,""2"":0.0,""4"":0.0,""8"":0.0}",0.75,0.75,0.75,0.75,0.75,161.85722222222222,161.85722222222222,161.85722222222222,161.85722222222222,161.85722222222222,1,0.75,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
2024-06-02,2024-06-01T18:00:00+10:00,1,0.75,0.75,0.0,0.0,120.0,120.0,0.0,"{""1"":1.0}","{""1"":0.75}","{""1"":0.0,""16"":0.0,""2"":0.0,""4"":0.0,""8"":0.0}",0.75,0.75,0.75,0.75,0.75,185.85722222222222,185.85722222222222,185.85722222222222,185.85722222222222,185.85722222222222,1,0.75,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
2024-06-03,2024-06-02T18:00:00+10:00,1,0.75,0.75,0.0,0.0,312.0,312.0,0.0,"{""1"":1.0}","{""1"":0.75}","{""1"":0.0,""16"":0.0,""2"":0.0,""4"":0.0,""8"":0.0}",0.75,0.75,0.75,0.75,0.75,209.85722222222222,209.85722222222222,209.85722222222222,209.85722222222222,209.85722222222222,1,0.75,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
2024-06-04,2024-06-03T18:00:00+10:00,1,0.75,0.75,0.0,0.0,3540.166666666667,3540.166666666667,0.0,"{""1"":1.0}","{""1"":0.75}","{""1"":0.0,""16"":0.0,""2"":0.0,""4"":0.0,""8"":0.0}",0.75,0.75,0.75,0.75,0.75,233.85722222222222,233.85722222222222,233.85722222222222,233.85722222222222,233.85722222222222,1,0.75,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
2024-06-05,2024-06-04T18:00:00+10:00,1,0.75,0.75,0.0,0.0,4784.700000000001,4784.700000000001,0.0,"{""1"":1.0}","{""1"":0.75}","{""1"":0.0,""16"":0.0,""2"":0.0,""4"":0.0,""8"":0.0}",0.75,0.75,0.75,0.75,0.75,257.8572222222222,257.8572222222222,257.8572222222222,257.8572222222222,257.8572222222222,1,0.75,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
2024-06-06,2024-06-05T18:00:00+10:00,1,0.75,0.75,0.0,0.0019444444444444444,23730.25,23730.25,0.0,"{""1"":1.0}","{""1"":0.75}","{""1"":0.0,""16"":0.0,""2"":0.0,""4"":0.0,""8"":0.0}",0.75,0.75,0.75,0.75,0.75,281.8572222222222,281.8572222222222,281.8572222222222,281.8572222222222,281.8572222222222,1,0.75,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
2024-06-07,2024-06-06T18:00:00+10:00,7,248.0,248.0,0.0,6.341666666666667,9693.666666666666,9693.666666666666,0.0,"{""1"":5.0,""8"":2.0}","{""1"":240.0,""8"":8.0}","{""1"":0.0,""16"":0.0,""2"":0.0,""4"":0.0,""8"":0.0}",24.25,48.0,48.0,48.0,48.0,4.8405555555555555,4.8405555555555555,10.613472222222223,16.39977777777778,16.410027777777778,5,240.0,0.0,0,0.0,0.0,0,0.0,0.0,2,8.0,0.0,0,0.0,0.0
2024-06-08,2024-06-07T18:00:00+10:00,2,8.0,8.0,0.0,0.18444444444444447,14121.5,14121.5,0.0,"{""8"":2.0}","{""8"":8.0}","{""1"":0.0,""16"":0.0,""2"":0.0,""4"":0.0,""8"":0.0}",0.5,0.5,0.5,0.5,0.5,40.39465277777778,40.403194444444445,40.41173611111111,40.41686111111111,40.418569444444444,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,2,8.0,0.0,0,0.0,0.0
2024-06-09,2024-06-08T18:00:00+10:00,0,0.0,0.0,0.0,0.0,3984.0,3984.0,0.0,{},{},"{""1"":0.0,""16"":0.0,""2"":0.0,""4"":0.0,""8"":0.0}",,,,,,,,,,,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
2024-06-10,2024-06-09T18:00:00+10:00,0,0.0,0.0,0.0,0.0,200.0,200.0,0.0,{},{},"{""1"":0.0,""16"":0.0,""2"":0.0,""4"":0.0,""8"":0.0}",,,,,,,,,,,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
2024-06-11,2024-06-10T18:00:00+10:00,0,0.0,0.0,0.0,0.0,12162.5,12162.5,0.0,{},{},"{""1"":0.0,""16"":0.0,""2"":0.0,""4"":0.0,""8"":0.0}",,,,,,,,,,,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
2024-06-12,2024-06-11T18:00:00+10:00,7,168.0,168.0,0.0,23.845555555555556,7784.5,7784.5,0.0,"{""1"":7.0}","{""1"":168.0}","{""1"":0.0,""16"":0.0,""2"":0.0,""4"":0.0,""8"":0.0}",24.0,24.0,24.0,24.0,24.0,6.904722222222222,6.904722222222222,6.904722222222222,6.904722222222222,6.904722222222222,7,168.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
2024-06-13,2024-06-12T18:00:00+10:00,0,0.0,0.0,0.0,0.0,52813.0,52813.0,0.0,{},{},"{""1"":0.0,""16"":0.0,""2"":0.0,""4"":0.0,""8"":0.0}",,,,,,,,,,,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
2024-06-14,2024-06-13T18:00:00+10:00,0,0.0,0.0,0.0,0.0,7311.333333333333,7311.333333333333,0.0,{},{},"{""1"":0.0,""16"":0.0,""2"":0.0,""4"":0.0,""8"":0.0}",,,,,,,,,,,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
2024-06-15,2024-06-14T18:00:00+10:00,0,0.0,0.0,0.0,0.0,4348.5,4348.5,0.0,{},{},"{""1"":0.0,""16"":0.0,""2"":0.0,""4"":0.0,""8"":0.0}",,,,,,,,,,,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
2024-06-16,2024-06-15T18:00:00+10:00,0,0.0,0.0,0.0,0.0,5136.0,5136.0,0.0,{},{},"{""1"":0.0,""16"":0.0,""2"":0.0,""4"":0.0,""8"":0.0}",,,,,,,,,,,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
2024-06-17,2024-06-16T18:00:00+10:00,0,0.0,0.0,0.0,0.0,541.0,541.0,0.0,{},{},"{""1"":0.0,""16"":0.0,""2"":0.0,""4"":0.0,""8"":0.0}",,,,,,,,,,,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
2024-06-18,2024-06-17T18:00:00+10:00,0,0.0,0.0,0.0,0.0,6567.0,6567.0,0.0,{},{},"{""1"":0.0,""16"":0.0,""2"":0.0,""4"":0.0,""8"":0.0}",,,,,,,,,,,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
2024-06-19,2024-06-18T18:00:00+10:00,0,0.0,0.0,0.0,0.0,14703.0,14703.0,0.0,{},{},"{""1"":0.0,""16"":0.0,""2"":0.0,""4"":0.0,""8"":0.0}",,,,,,,,,,,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
2024-06-20,2024-06-19T18:00:00+10:00,0,0.0,0.0,0.0,0.0,7225.0,7225.0,0.0,{},{},"{""1"":0.0,""16"":0.0,""2"":0.0,""4"":0.0,""8"":0.0}",,,,,,,,,,,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
2024-06-21,2024-06-20T18:00:00+10:00,0,0.0,0.0,0.0,0.0,10707.333333333332,10707.333333333332,0.0,{},{},"{""1"":0.0,""16"":0.0,""2"":0.0,""4"":0.0,""8"":0.0}",,,,,,,,,,,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
2024-06-22,2024-06-21T18:00:00+10:00,0,0.0,0.0,0.0,0.0,8446.0,8446.0,0.0,{},{},"{""1"":0.0,""16"":0.0,""2"":0.0,""4"":0.0,""8"":0.0}",,,,,,,,,,,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
2024-06-23,2024-06-22T18:00:00+10:00,0,0.0,0.0,0.0,0.0,948.0,948.0,0.0,{},{},"{""1"":0.0,""16"":0.0,""2"":0.0,""4"":0.0,""8"":0.0}",,,,,,,,,,,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
2024-06-24,2024-06-23T18:00:00+10:00,0,0.0,0.0,0.0,0.0,4803.0,4803.0,0.0,{},{},"{""1"":0.0,""16"":0.0,""2"":0.0,""4"":0.0,""8"":0.0}",,,,,,,,,,,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
2024-06-25,2024-06-24T18:00:00+10:00,0,0.0,0.0,0.0,0.0,6610.666666666667,6610.666666666667,0.0,{},{},"{""1"":0.0,""16"":0.0,""2"":0.0,""4"":0.0,""8"":0.0}",,,,,,,,,,,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
2024-06-26,2024-06-25T18:00:00+10:00,0,0.0,0.0,0.0,0.0,5983.666666666667,5983.666666666667,0.0,{},{},"{""1"":0.0,""16"":0.0,""2"":0.0,""4"":0.0,""8"":0.0}",,,,,,,,,,,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
2024-06-27,2024-06-26T18:00:00+10:00,0,0.0,0.0,0.0,0.0,4037.0,4037.0,0.0,{},{},"{""1"":0.0,""16"":0.0,""2"":0.0,""4"":0.0,""8"":0.0}",,,,,,,,,,,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
2024-06-28,2024-06-27T18:00:00+10:00,0,0.0,0.0,0.0,0.0,5792.533333333334,5792.533333333334,0.0,{},{},"{""1"":0.0,""16"":0.0,""2"":0.0,""4"":0.0,""8"":0.0}",,,,,,,,,,,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
2024-06-29,2024-06-28T18:00:00+10:00,0,0.0,0.0,0.0,0.0,2266.8333333333335,2266.8333333333335,0.0,{},{},"{""1"":0.0,""16"":0.0,""2"":0.0,""4"":0.0,""8"":0.0}",,,,,,,,,,,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
2024-06-30,2024-06-29T18:00:00+10:00,0,0.0,0.0,0.0,0.0,2358.0,2358.0,0.0,{},{},"{""1"":0.0,""16"":0.0,""2"":0.0,""4"":0.0,""8"":0.0}",,,,,,,,,,,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
2024-07-01,2024-06-30T18:00:00+10:00,0,0.0,0.0,0.0,0.0,629.0,629.0,0.0,{},{},"{""1"":0.0,""16"":0.0,""2"":0.0,""4"":0.0,""8"":0.0}",,,,,,,,,,,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
2024-07-02,2024-07-01T18:00:00+10:00,0,0.0,0.0,0.0,0.0,3294.0,3294.0,0.0,{},{},"{""1"":0.0,""16"":0.0,""2"":0.0,""4"":0.0,""8"":0.0}",,,,,,,,,,,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
2024-07-03,2024-07-02T18:00:00+10:00,0,0.0,0.0,0.0,0.0,2285.166666666667,2285.166666666667,0.0,{},{},"{""1"":0.0,""16"":0.0,""2"":0.0,""4"":0.0,""8"":0.0}",,,,,,,,,,,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
2024-07-04,2024-07-03T18:00:00+10:00,0,0.0,0.0,0.0,0.0,2286.1666666666665,2286.1666666666665,0.0,{},{},"{""1"":0.0,""16"":0.0,""2"":0.0,""4"":0.0,""8"":0.0}",,,,,,,,,,,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
2024-07-05,2024-07-04T18:00:00+10:00,0,0.0,0.0,0.0,0.0,1138.0,1138.0,0.0,{},{},"{""1"":0.0,""16"":0.0,""2"":0.0,""4"":0.0,""8"":0.0}",,,,,,,,,,,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
2024-07-06,2024-07-05T18:00:00+10:00,0,0.0,0.0,0.0,0.0,201.0,201.0,0.0,{},{},"{""1"":0.0,""16"":0.0,""2"":0.0,""4"":0.0,""8"":0.0}",,,,,,,,,,,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
2024-07-07,2024-07-06T18:00:00+10:00,0,0.0,0.0,0.0,0.0,50.0,50.0,0.0,{},{},"{""1"":0.0,""16"":0.0,""2"":0.0,""4"":0.0,""8"":0.0}",,,,,,,,,,,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
2024-07-08,2024-07-07T18:00:00+10:00,0,0.0,0.0,0.0,0.0,504.0,504.0,0.0,{},{},"{""1"":0.0,""16"":0.0,""2"":0.0,""4"":0.0,""8"":0.0}",,,,,,,,,,,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
2024-07-09,2024-07-08T18:00:00+10:00,0,0.0,0.0,0.0,0.0,3936.0,3936.0,0.0,{},{},"{""1"":0.0,""16"":0.0,""2"":0.0,""4"":0.0,""8"":0.0}",,,,,,,,,,,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
2024-07-10,2024-07-09T18:00:00+10:00,0,0.0,0.0,0.0,0.0,1751.5,1751.5,0.0,{},{},"{""1"":0.0,""16"":0.0,""2"":0.0,""4"":0.0,""8"":0.0}",,,,,,,,,,,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
2024-07-11,2024-07-10T18:00:00+10:00,0,0.0,0.0,0.0,0.0,4057.5,4057.5,0.0,{},{},"{""1"":0.0,""16"":0.0,""2"":0.0,""4"":0.0,""8"":0.0}",,,,,,,,,,,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
2024-07-12,2024-07-11T18:00:00+10:00,0,0.0,0.0,0.0,0.0,3602.3333333333335,3602.3333333333335,0.0,{},{},"{""1"":0.0,""16"":0.0,""2"":0.0,""4"":0.0,""8"":0.0}",,,,,,,,,,,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
2024-07-13,2024-07-12T18:00:00+10:00,0,0.0,0.0,0.0,0.0,3821.833333333333,3821.833333333333,0.0,{},{},"{""1"":0.0,""16"":0.0,""2"":0.0,""4"":0.0,""8"":0.0}",,,,,,,,,,,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
2024-07-14,2024-07-13T18:00:00+10:00,0,0.0,0.0,0.0,0.0,2969.0,2969.0,0.0,{},{},"{""1"":0.0,""16"":0.0,""2"":0.0,""4"":0.0,""8"":0.0}",,,,,,,,,,,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
2024-07-15,2024-07-14T18:00:00+10:00,0,0.0,0.0,0.0,0.0,1610.0,1610.0,0.0,{},{},"{""1"":0.0,""16"":0.0,""2"":0.0,""4"":0.0,""8"":0.0}",,,,,,,,,,,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
2024-07-16,2024-07-15T18:00:00+10:00,0,0.0,0.0,0.0,0.0,9752.5,9752.5,0.0,{},{},"{""1"":0.0,""16"":0.0,""2"":0.0,""4"":0.0,""8"":0.0}",,,,,,,,,,,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
2024-07-17,2024-07-16T18:00:00+10:00,538,2495.0,792.0,1703.0,102.72833333333332,1067.6666666666667,2770.666666666667,0.6146535129932627,"{""1"":537.0,""2"":1.0}","{""1"":2494.3333333333335,""2"":0.6666666666666666}","{""1"":1702.3333333333335,""16"":0.0,""2"":0.6666666666666666,""4"":0.0,""8"":0.0}",4.5,4.5,4.5,4.5,4.5,9.518611111111111,9.525555555555556,9.5325,9.536666666666667,9.538055555555555,537,2494.3333333333335,1702.3333333333335,1,0.6666666666666666,0.6666666666666666,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
2024-07-18,2024-07-17T18:00:00+10:00,0,0.0,0.0,0.0,0.0,11990.0,11990.0,0.0,{},{},"{""1"":0.0,""16"":0.0,""2"":0.0,""4"":0.0,""8"":0.0}",,,,,,,,,,,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
2024-07-19,2024-07-18T18:00:00+10:00,0,0.0,0.0,0.0,0.0,6082.0,6082.0,0.0,{},{},"{""1"":0.0,""16"":0.0,""2"":0.0,""4"":0.0,""8"":0.0}",,,,,,,,,,,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
2024-07-20,2024-07-19T18:00:00+10:00,0,0.0,0.0,0.0,0.0,7218.1,7218.1,0.0,{},{},"{""1"":0.0,""16"":0.0,""2"":0.0,""4"":0.0,""8"":0.0}",,,,,,,,,,,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
2024-07-21,2024-07-20T18:00:00+10:00,738,3321.0,792.0,2529.0,0.0,246.0,2775.0,0.9113513513513514,"{""1"":738.0}","{""1"":3321.0}","{""1"":2529.0,""16"":0.0,""2"":0.0,""4"":0.0,""8"":0.0}",4.5,4.5,4.5,4.5,4.5,1.5144444444444445,1.5227777777777778,1.5316666666666667,1.5366666666666666,1.5380555555555555,738,3321.0,2529.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
2024-07-22,2024-07-21T18:00:00+10:00,0,0.0,0.0,0.0,0.0,383.0,383.0,0.0,{},{},"{""1"":0.0,""16"":0.0,""2"":0.0,""4"":0.0,""8"":0.0}",,,,,,,,,,,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
2024-07-23,2024-07-22T18:00:00+10:00,0,0.0,0.0,0.0,0.0,8320.0,8320.0,0.0,{},{},"{""1"":0.0,""16"":0.0,""2"":0.0,""4"":0.0,""8"":0.0}",,,,,,,,,,,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
2024-07-24,2024-07-23T18:00:00+10:00,0,0.0,0.0,0.0,0.0,4018.8333333333335,4018.8333333333335,0.0,{},{},"{""1"":0.0,""16"":0.0,""2"":0.0,""4"":0.0,""8"":0.0}",,,,,,,,,,,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
2024-07-25,2024-07-24T18:00:00+10:00,0,0.0,0.0,0.0,0.0,10062.666666666666,10062.666666666666,0.0,{},{},"{""1"":0.0,""16"":0.0,""2"":0.0,""4"":0.0,""8"":0.0}",,,,,,,,,,,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
2024-07-26,2024-07-25T18:00:00+10:00,0,0.0,0.0,0.0,0.0,3337.3333333333335,3337.3333333333335,0.0,{},{},"{""1"":0.0,""16"":0.0,""2"":0.0,""4"":0.0,""8"":0.0}",,,,,,,,,,,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
2024-07-27,2024-07-26T18:00:00+10:00,0,0.0,0.0,0.0,0.0,7825.0,7825.0,0.0,{},{},"{""1"":0.0,""16"":0.0,""2"":0.0,""4"":0.0,""8"":0.0}",,,,,,,,,,,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
2024-07-28,2024-07-27T18:00:00+10:00,185,4685.0,792.0,3893.0,212.9425,1338.6666666666665,5231.666666666666,0.7441223319528513,"{""1"":185.0}","{""1"":4685.0}","{""1"":3893.0,""16"":0.0,""2"":0.0,""4"":0.0,""8"":0.0}",24.0,24.0,24.0,24.0,48.0,5.092777777777778,5.2491666666666665,5.385833333333333,5.601666666666667,9.394833333333334,185,4685.0,3893.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
2024-07-29,2024-07-28T18:00:00+10:00,0,0.0,0.0,0.0,0.0,1367.3333333333335,1367.3333333333335,0.0,{},{},"{""1"":0.0,""16"":0.0,""2"":0.0,""4"":0.0,""8"":0.0}",,,,,,,,,,,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
2024-07-30,2024-07-29T18:00:00+10:00,0,0.0,0.0,0.0,0.0,33.333333333333336,33.333333333333336,0.0,{},{},"{""1"":0.0,""16"":0.0,""2"":0.0,""4"":0.0,""8"":0.0}",,,,,,,,,,,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
2024-07-31,2024-07-30T18:00:00+10:00,0,0.0,0.0,0.0,0.0,6546.0,6546.0,0.0,{},{},"{""1"":0.0,""16"":0.0,""2"":0.0,""4"":0.0,""8"":0.0}",,,,,,,,,,,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
2024-08-01,2024-07-31T18:00:00+10:00,0,0.0,0.0,0.0,0.0,3220.366666666667,3220.366666666667,0.0,{},{},"{""1"":0.0,""16"":0.0,""2"":0.0,""4"":0.0,""8"":0.0}",,,,,,,,,,,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
2024-08-02,2024-08-01T18:00:00+10:00,1,0.16666666666666666,0.16666666666666666,0.0,0.0,1702.6666666666667,1702.6666666666667,0.0,"{""1"":1.0}","{""1"":0.16666666666666666}","{""1"":0.0,""16"":0.0,""2"":0.0,""4"":0.0,""8"":0.0}",0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0011111111111111111,0.0011111111111111111,0.0011111111111111111,0.0011111111111111111,0.0011111111111111111,1,0.16666666666666666,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
2024-08-03,2024-08-02T18:00:00+10:00,0,0.0,0.0,0.0,0.0,308.6666666666667,308.6666666666667,0.0,{},{},"{""1"":0.0,""16"":0.0,""2"":0.0,""4"":0.0,""8"":0.0}",,,,,,,,,,,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
