phase,track,horizon_minutes,unit,primary_baseline,causal_validity,fold,method,missing_baseline_rows,N,actual_sum,predicted_sum,MAE,RMSE,WAPE,bias,median_signed_error,underprediction_rate,shortfall,overreservation,normalized_shortfall,normalized_overreservation,zero_actual_fraction,max_abs_error,max_underprediction,relative_bias,Tweedie_deviance_p1_7,Tweedie_domain,GPUh_shortfall,GPUh_overreservation,skill_MAE,skill_RMSE,skill_WAPE
DIAGNOSTIC_CLONE,A,15,GPU-hours,A0_ZERO,FAIL_OR_UNPROVEN_ORIGINAL_FEATURES,F2_2024_11,prediction,0,8591,96003.6875,701.1799338757307,11.229216650071749,243.8750811849422,1.0048593210627081,-11.093296189747907,4.094139120683465e-05,0.06960772901874054,95886.35390344533,583.8463373210699,0.9987778219815289,0.006081499081179251,0.9303922709812594,12733.982204675685,12733.982204675685,-0.9926963229003498,10432379.458651187,VALID,95886.35390344533,583.8463373210699,-0.004859321062708144,1.1932816192605777e-05,-0.004859321062708144
DIAGNOSTIC_CLONE,A,15,GPU-hours,A0_ZERO,FAIL_OR_UNPROVEN_ORIGINAL_FEATURES,F2_2024_11,A0_ZERO,0,8591,96003.6875,0.0,11.174914154347572,243.87799133618623,1.0,-11.174914154347572,0.0,0.06960772901874054,96003.6875,0.0,1.0,0.0,0.9303922709812594,12733.982222222223,12733.982222222223,-1.0,,UNDEFINED_PREDICTION_NOT_STRICTLY_POSITIVE,96003.6875,0.0,0.0,0.0,0.0
DIAGNOSTIC_CLONE,A,15,GPU-hours,A0_ZERO,FAIL_OR_UNPROVEN_ORIGINAL_FEATURES,F2_2024_11,A1_RECENT_RATE,0,8591,96003.6875,96001.83916666663,19.593541044245264,343.27966584056963,1.7533504753253468,-0.000215147635126546,0.0,0.05715283436154115,84164.97972222223,84163.13138888885,0.8766848640290221,0.876665611296325,0.9303922709812594,12733.982222222223,12733.982222222223,-1.9252732697086835e-05,,UNDEFINED_PREDICTION_NOT_STRICTLY_POSITIVE,84164.97972222223,84163.13138888885,-0.753350475325347,-0.4075877202357223,-0.7533504753253468
DIAGNOSTIC_CLONE,A,15,GPU-hours,A0_ZERO,FAIL_OR_UNPROVEN_ORIGINAL_FEATURES,F2_2024_11,A2_DAILY_SEASONAL,0,8591,96003.6875,93431.70250000001,21.655491599736155,344.5432694191154,1.9378664838611883,-0.29938132929810213,0.0,0.06506809451751833,94307.15666666668,91735.17166666666,0.9823284826081985,0.95553800125299,0.9303922709812594,12733.982222222223,12733.982222222223,-0.026790481355208316,,UNDEFINED_PREDICTION_NOT_STRICTLY_POSITIVE,94307.15666666668,91735.17166666666,-0.9378664838611883,-0.41276901425746915,-0.9378664838611883
DIAGNOSTIC_CLONE,A,15,GPU-hours,A0_ZERO,FAIL_OR_UNPROVEN_ORIGINAL_FEATURES,F2_2024_11,A3_WEEKLY_SEASONAL,0,8591,96003.6875,135556.065,26.674359374797916,398.10978470743396,2.386985618535631,4.603931730881156,0.0,0.06611570247933884,94803.52194444444,134355.89944444445,0.9874987556539891,1.3994868628816415,0.9303922709812594,12733.982222222223,12733.982222222223,0.41198810722765217,,UNDEFINED_PREDICTION_NOT_STRICTLY_POSITIVE,94803.52194444444,134355.89944444445,-1.3869856185356308,-0.6324137431435497,-1.3869856185356308
DIAGNOSTIC_CLONE,A,15,GPU-hours,A0_ZERO,FAIL_OR_UNPROVEN_ORIGINAL_FEATURES,F3_2025_03,prediction,0,8879,55314.555,323.5068728356812,6.257698124563411,58.24936177687317,1.004475253357792,-6.193383052952397,0.0009911476255824831,0.05259601306453429,55276.57488758142,285.526760417103,0.9993133794094776,0.005161873948314381,0.9474039869354657,1829.4682277584277,1829.4682277584277,-0.9941515054611635,3513.13182232167,VALID,55276.57488758142,285.526760417103,-0.004475253357792086,0.00019394741261813397,-0.004475253357792086
DIAGNOSTIC_CLONE,A,15,GPU-hours,A0_ZERO,FAIL_OR_UNPROVEN_ORIGINAL_FEATURES,F3_2025_03,A0_ZERO,0,8879,55314.555,0.0,6.229818110147539,58.26066128138612,1.0,-6.229818110147539,0.0,0.05259601306453429,55314.555,0.0,1.0,0.0,0.9474039869354657,1829.497777777778,1829.497777777778,-1.0,,UNDEFINED_PREDICTION_NOT_STRICTLY_POSITIVE,55314.555,0.0,0.0,0.0,0.0
DIAGNOSTIC_CLONE,A,15,GPU-hours,A0_ZERO,FAIL_OR_UNPROVEN_ORIGINAL_FEATURES,F3_2025_03,A1_RECENT_RATE,0,8879,55314.555,55314.555,10.548946703207317,75.24851760440045,1.6932993093368964,1.8125681906708266e-16,0.0,0.045500619439126026,46832.04888888889,46832.04888888889,0.8466496546684482,0.8466496546684482,0.9474039869354657,1829.497777777778,1829.497777777778,2.909504191973752e-17,,UNDEFINED_PREDICTION_NOT_STRICTLY_POSITIVE,46832.04888888889,46832.04888888889,-0.6932993093368964,-0.2915836509470213,-0.6932993093368964
DIAGNOSTIC_CLONE,A,15,GPU-hours,A0_ZERO,FAIL_OR_UNPROVEN_ORIGINAL_FEATURES,F3_2025_03,A2_DAILY_SEASONAL,0,8879,55314.555,53820.93333333333,11.956769906521007,81.23463161148761,1.9192807390387578,-0.16821958178473537,0.0,0.05056875774298907,53828.89083333333,52335.269166666665,0.973141532700269,0.9461392063384884,0.9474039869354657,1829.497777777778,1829.497777777778,-0.027002326361780644,,UNDEFINED_PREDICTION_NOT_STRICTLY_POSITIVE,53828.89083333333,52335.269166666665,-0.9192807390387581,-0.39433075122752714,-0.9192807390387578
DIAGNOSTIC_CLONE,A,15,GPU-hours,A0_ZERO,FAIL_OR_UNPROVEN_ORIGINAL_FEATURES,F3_2025_03,A3_WEEKLY_SEASONAL,0,8879,55314.555,63005.513333333336,12.777090137778279,99.40703962289706,2.050957172724852,0.8661964560573638,0.0,0.049555130082216466,52878.4125,60569.370833333334,0.95595838202079,1.0949987907040621,0.9474039869354657,3581.3977777777777,1617.7100000000003,0.13904040868327214,,UNDEFINED_PREDICTION_NOT_STRICTLY_POSITIVE,52878.4125,60569.370833333334,-1.0509571727248521,-0.7062463321997501,-1.0509571727248521
DIAGNOSTIC_CLONE,A,30,GPU-hours,A0_ZERO,FAIL_OR_UNPROVEN_ORIGINAL_FEATURES,POOLED,prediction,0,26061,366979.9666666666,2084.864302280213,14.126636684872338,209.2389279825597,1.0031999348314782,-14.001577159908923,2.1871621279930538e-05,0.08395687041940064,366524.6905044222,1629.5881400357403,0.9987593977775414,0.004440537053936569,0.9159280150416331,12735.647390541495,12735.647390541495,-0.9943188607236049,607112233.6446826,VALID,366524.6905044222,1629.5881400357403,-0.0031999348314781795,4.862870939703612e-05,-0.0031999348314781795
DIAGNOSTIC_CLONE,A,30,GPU-hours,A0_ZERO,FAIL_OR_UNPROVEN_ORIGINAL_FEATURES,POOLED,A0_ZERO,0,26061,366979.9666666666,0.0,14.081576557563663,209.2491034964052,1.0,-14.081576557563663,0.0,0.0840719849583669,366979.9666666666,0.0,1.0,0.0,0.9159280150416331,12735.647500000001,12735.647500000001,-1.0,,UNDEFINED_PREDICTION_NOT_STRICTLY_POSITIVE,366979.9666666666,0.0,0.0,0.0,0.0
DIAGNOSTIC_CLONE,A,30,GPU-hours,A0_ZERO,FAIL_OR_UNPROVEN_ORIGINAL_FEATURES,POOLED,A1_RECENT_RATE,0,26061,366979.9666666666,366976.26999999996,24.898976397256014,293.2572064485605,1.7681952227062232,-0.00014184669301658896,0.0,0.0692989524576954,324447.9602777778,324444.2636111111,0.884102647958652,0.8840925747475711,0.9159280150416331,12735.647500000001,12735.647500000001,-1.0073211080928193e-05,,UNDEFINED_PREDICTION_NOT_STRICTLY_POSITIVE,324447.9602777778,324444.2636111111,-0.7681952227062232,-0.40147413560411516,-0.7681952227062232
DIAGNOSTIC_CLONE,A,30,GPU-hours,A0_ZERO,FAIL_OR_UNPROVEN_ORIGINAL_FEATURES,POOLED,A2_DAILY_SEASONAL,0,26061,366979.9666666666,355672.9116666667,26.89538989720698,295.0210535940793,1.909970079505097,-0.4338688077970912,0.0,0.07712674110740186,356113.9055555556,344806.85055555555,0.9703905877756515,0.9395794917294457,0.9159280150416331,12735.647500000001,12735.647500000001,-0.030811096046205595,,UNDEFINED_PREDICTION_NOT_STRICTLY_POSITIVE,356113.9055555556,344806.85055555555,-0.9099700795050969,-0.4099035487583229,-0.9099700795050969
DIAGNOSTIC_CLONE,A,30,GPU-hours,A0_ZERO,FAIL_OR_UNPROVEN_ORIGINAL_FEATURES,POOLED,A3_WEEKLY_SEASONAL,0,26061,366979.9666666666,468736.47111111117,31.135888961368412,344.1141500769631,2.211108169180413,3.904551031980525,0.0,0.07804765741913204,354837.9488888889,456594.45333333337,0.9669136768198399,1.2441944923605732,0.9159280150416331,12735.647500000001,12735.647500000001,0.27728081554073336,,UNDEFINED_PREDICTION_NOT_STRICTLY_POSITIVE,354837.9488888889,456594.45333333337,-1.211108169180413,-0.6445191129952668,-1.211108169180413
DIAGNOSTIC_CLONE,A,30,GPU-hours,A0_ZERO,FAIL_OR_UNPROVEN_ORIGINAL_FEATURES,F1_2024_09,prediction,0,8591,64343.48166666667,81.18955125480886,7.498587735911924,67.66221680952266,1.001194924032103,-7.480187651660093,5.648769077270465e-09,0.047258759166569665,64341.329677315596,79.03756190374155,0.999966554664197,0.0012283693679057967,0.9527412408334304,1456.542554700613,1456.542554700613,-0.9987381852962913,1791551731.155182,VALID,64341.329677315596,79.03756190374155,-0.001194924032102973,3.7437772578696737e-06,-0.001194924032102973
DIAGNOSTIC_CLONE,A,30,GPU-hours,A0_ZERO,FAIL_OR_UNPROVEN_ORIGINAL_FEATURES,F1_2024_09,A0_ZERO,0,8591,64343.48166666667,0.0,7.489638187250223,67.66247012273952,1.0,-7.489638187250223,0.0,0.047258759166569665,64343.48166666667,0.0,1.0,0.0,0.9527412408334304,1456.5427777777777,1456.5427777777777,-1.0,,UNDEFINED_PREDICTION_NOT_STRICTLY_POSITIVE,64343.48166666667,0.0,0.0,0.0,0.0
DIAGNOSTIC_CLONE,A,30,GPU-hours,A0_ZERO,FAIL_OR_UNPROVEN_ORIGINAL_FEATURES,F1_2024_09,A1_RECENT_RATE,0,8591,64343.48166666667,64343.48166666667,13.921967821622111,93.46748906792776,1.8588304900124262,-1.0131705870167882e-17,0.0,0.04306832731928763,59801.81277777778,59801.81277777778,0.9294152450062131,0.9294152450062131,0.9527412408334304,1456.5427777777777,1456.5427777777777,-1.3527630596916296e-18,,UNDEFINED_PREDICTION_NOT_STRICTLY_POSITIVE,59801.81277777778,59801.81277777778,-0.8588304900124262,-0.3813786120781286,-0.8588304900124262
DIAGNOSTIC_CLONE,A,30,GPU-hours,A0_ZERO,FAIL_OR_UNPROVEN_ORIGINAL_FEATURES,F1_2024_09,A2_DAILY_SEASONAL,0,8591,64343.48166666667,61167.64,14.557314954926992,95.19561860595564,1.943660640337504,-0.3696707794979244,0.0,0.04527994412757537,64118.867222222216,60943.025555555556,0.9965091344355894,0.9471515059019144,0.9527412408334304,1456.5427777777777,1456.5427777777777,-0.04935762853367511,,UNDEFINED_PREDICTION_NOT_STRICTLY_POSITIVE,64118.867222222216,60943.025555555556,-0.9436606403375043,-0.4069190562104972,-0.9436606403375041
DIAGNOSTIC_CLONE,A,30,GPU-hours,A0_ZERO,FAIL_OR_UNPROVEN_ORIGINAL_FEATURES,F1_2024_09,A3_WEEKLY_SEASONAL,0,8591,64343.48166666667,71628.88333333333,15.80673560185724,103.08282057464193,2.110480534128524,0.8480271990067129,0.0,0.04656035385868933,64255.131944444445,71540.53361111111,0.9986269048560362,1.1118536292724877,0.9527412408334304,1456.5427777777777,1456.5427777777777,0.11322672441645157,,UNDEFINED_PREDICTION_NOT_STRICTLY_POSITIVE,64255.131944444445,71540.53361111111,-1.110480534128524,-0.523485920446741,-1.110480534128524
DIAGNOSTIC_CLONE,A,30,GPU-hours,A0_ZERO,FAIL_OR_UNPROVEN_ORIGINAL_FEATURES,F2_2024_11,prediction,0,8591,192007.37500000003,1139.1006382446449,22.400306781201444,346.49105360253793,1.0022585619812863,-22.217235986701827,8.669845013499632e-05,0.11418926783843557,191654.6549595285,786.3805977731286,0.998162987018225,0.004095574963061332,0.885577930392271,12735.647390541495,12735.647390541495,-0.9940674120551638,50124740.154144794,VALID,191654.6549595285,786.3805977731286,-0.0022585619812862667,3.7144304521397054e-05,-0.0022585619812862667
DIAGNOSTIC_CLONE,A,30,GPU-hours,A0_ZERO,FAIL_OR_UNPROVEN_ORIGINAL_FEATURES,F2_2024_11,A0_ZERO,0,8591,192007.37500000003,0.0,22.349828308695148,346.5039242498181,1.0,-22.349828308695148,0.0,0.11442206960772902,192007.37500000003,0.0,1.0,0.0,0.885577930392271,12735.647500000001,12735.647500000001,-1.0,,UNDEFINED_PREDICTION_NOT_STRICTLY_POSITIVE,192007.37500000003,0.0,0.0,0.0,0.0
DIAGNOSTIC_CLONE,A,30,GPU-hours,A0_ZERO,FAIL_OR_UNPROVEN_ORIGINAL_FEATURES,F2_2024_11,A1_RECENT_RATE,0,8591,192007.37500000003,192003.67833333332,39.63532708648586,487.56597610758007,1.7734063340014934,-0.00043029527024893486,0.0,0.0893958794086835,170255.39583333334,170251.69916666663,0.886712793367095,0.8866935406343981,0.885577930392271,12735.647500000001,12735.647500000001,-1.925273269690083e-05,,UNDEFINED_PREDICTION_NOT_STRICTLY_POSITIVE,170255.39583333334,170251.69916666663,-0.7734063340014934,-0.40710087818820995,-0.7734063340014934
DIAGNOSTIC_CLONE,A,30,GPU-hours,A0_ZERO,FAIL_OR_UNPROVEN_ORIGINAL_FEATURES,F2_2024_11,A2_DAILY_SEASONAL,0,8591,192007.37500000003,186863.40500000003,42.75202537539285,489.2960119111212,1.9128569931233106,-0.5987626585962051,0.0,0.1023163776044698,186213.31,181069.34000000003,0.9698237372392595,0.9430332558840513,0.885577930392271,12735.647500000001,12735.647500000001,-0.02679048135520835,,UNDEFINED_PREDICTION_NOT_STRICTLY_POSITIVE,186213.31,181069.34000000003,-0.9128569931233106,-0.4120937099643194,-0.9128569931233106
DIAGNOSTIC_CLONE,A,30,GPU-hours,A0_ZERO,FAIL_OR_UNPROVEN_ORIGINAL_FEATURES,F2_2024_11,A3_WEEKLY_SEASONAL,0,8591,192007.37500000003,271096.5611111111,52.652485417555845,570.9461711637874,2.35583399972122,9.206051229322679,0.0,0.10557560237457805,186624.15805555557,265713.3441666667,0.9719634886709718,1.383870511050248,0.885577930392271,12735.647500000001,12735.647500000001,0.41190702237927646,,UNDEFINED_PREDICTION_NOT_STRICTLY_POSITIVE,186624.15805555557,265713.3441666667,-1.35583399972122,-0.6477336364945574,-1.35583399972122
DIAGNOSTIC_CLONE,A,30,GPU-hours,A0_ZERO,FAIL_OR_UNPROVEN_ORIGINAL_FEATURES,F3_2025_03,prediction,0,8879,110629.11,864.5741127807593,12.534393045155646,88.9440476906021,1.0059999203458925,-12.362263305239244,0.0013162978426191861,0.09021286180876224,110528.70586757812,764.1699803588701,0.9990924257419961,0.00690749460389648,0.9096745128955963,2100.8757007089744,2100.8757007089744,-0.9921849311380996,12316.251339864242,VALID,110528.70586757812,764.1699803588701,-0.005999920345892473,0.0002423318933360008,-0.005999920345892473
DIAGNOSTIC_CLONE,A,30,GPU-hours,A0_ZERO,FAIL_OR_UNPROVEN_ORIGINAL_FEATURES,F3_2025_03,A0_ZERO,0,8879,110629.11,0.0,12.459636220295078,88.96560689456265,1.0,-12.459636220295078,0.0,0.09032548710440365,110629.11,0.0,1.0,0.0,0.9096745128955963,2100.9094444444445,2100.9094444444445,-1.0,,UNDEFINED_PREDICTION_NOT_STRICTLY_POSITIVE,110629.11,0.0,0.0,0.0,0.0
DIAGNOSTIC_CLONE,A,30,GPU-hours,A0_ZERO,FAIL_OR_UNPROVEN_ORIGINAL_FEATURES,F3_2025_03,A1_RECENT_RATE,0,8879,110629.11,110629.11,21.261572624544808,118.14276988858728,1.7064360667218,2.864898067373757e-16,0.0,0.0752336974884559,94390.75166666668,94390.75166666666,0.8532180333609,0.8532180333608999,0.9096745128955963,2100.9094444444445,2100.9094444444445,2.299343268712149e-17,,UNDEFINED_PREDICTION_NOT_STRICTLY_POSITIVE,94390.75166666668,94390.75166666666,-0.7064360667218001,-0.3279600287401385,-0.7064360667217999
DIAGNOSTIC_CLONE,A,30,GPU-hours,A0_ZERO,FAIL_OR_UNPROVEN_ORIGINAL_FEATURES,F3_2025_03,A2_DAILY_SEASONAL,0,8879,110629.11,107641.86666666667,23.490957690430605,122.68924697788623,1.8853646507084199,-0.3364391635694706,0.0,0.08356796936591959,105781.72833333332,102794.485,0.9561834885351,0.9291811621733195,0.9096745128955963,2100.9094444444445,2100.9094444444445,-0.027002326361780637,,UNDEFINED_PREDICTION_NOT_STRICTLY_POSITIVE,105781.72833333332,102794.485,-0.8853646507084199,-0.37906378948542496,-0.8853646507084199
DIAGNOSTIC_CLONE,A,30,GPU-hours,A0_ZERO,FAIL_OR_UNPROVEN_ORIGINAL_FEATURES,F3_2025_03,A3_WEEKLY_SEASONAL,0,8879,110629.11,126011.02666666666,25.149142295804083,147.89998542891334,2.018449162652076,1.7323929121147277,0.0,0.08187858993129857,103958.65888888888,119340.57555555555,0.939704376984402,1.0787447856676742,0.9096745128955963,3581.3977777777777,1889.1216666666667,0.13904040868327214,,UNDEFINED_PREDICTION_NOT_STRICTLY_POSITIVE,103958.65888888888,119340.57555555555,-1.0184491626520766,-0.6624400213915991,-1.0184491626520762
DIAGNOSTIC_CLONE,A,60,GPU-hours,A0_ZERO,FAIL_OR_UNPROVEN_ORIGINAL_FEATURES,POOLED,prediction,0,26061,733959.9333333333,9602.48543961192,28.310629836520256,298.5455448453058,1.0052365131414818,-27.79469122035691,1.4375890350718884e-05,0.13737001649975059,731080.386031638,6722.938137916514,0.9960766968727875,0.009159816268694387,0.8606346648248341,12735.646996428855,12735.646996428855,-0.986916880604093,101855543.31426269,VALID,731080.386031638,6722.938137916514,-0.005236513141481769,6.460587743517543e-05,-0.005236513141481769
DIAGNOSTIC_CLONE,A,60,GPU-hours,A0_ZERO,FAIL_OR_UNPROVEN_ORIGINAL_FEATURES,POOLED,A0_ZERO,0,26061,733959.9333333333,0.0,28.16315311512733,298.56483388837046,1.0,-28.16315311512733,0.0,0.13936533517516594,733959.9333333333,0.0,1.0,0.0,0.8606346648248341,12735.647500000001,12735.647500000001,-1.0,,UNDEFINED_PREDICTION_NOT_STRICTLY_POSITIVE,733959.9333333333,0.0,0.0,0.0,0.0
DIAGNOSTIC_CLONE,A,60,GPU-hours,A0_ZERO,FAIL_OR_UNPROVEN_ORIGINAL_FEATURES,POOLED,A1_RECENT_RATE,0,26061,733959.9333333333,733952.54,48.64084121015226,417.18224896575407,1.7271092129249443,-0.00028369338603130833,0.0,0.1105867004335981,633818.1780555556,633810.7847222221,0.8635596430680125,0.8635495698569315,0.8606346648248341,12735.647500000001,12735.647500000001,-1.0073211080861808e-05,,UNDEFINED_PREDICTION_NOT_STRICTLY_POSITIVE,633818.1780555556,633810.7847222221,-0.7271092129249446,-0.39729198356204654,-0.7271092129249443
DIAGNOSTIC_CLONE,A,60,GPU-hours,A0_ZERO,FAIL_OR_UNPROVEN_ORIGINAL_FEATURES,POOLED,A2_DAILY_SEASONAL,0,26061,733959.9333333333,711725.7594444444,52.645830892478756,420.0826458618454,1.869315934805645,-0.8531588921717846,0.0,0.12156095314838264,697118.5863888889,674884.4125,0.9498046892326577,0.9195112455729871,0.8606346648248341,12735.647500000001,12735.647500000001,-0.03029344365967054,,UNDEFINED_PREDICTION_NOT_STRICTLY_POSITIVE,697118.5863888889,674884.4125,-0.869315934805645,-0.4070064461071423,-0.869315934805645
DIAGNOSTIC_CLONE,A,60,GPU-hours,A0_ZERO,FAIL_OR_UNPROVEN_ORIGINAL_FEATURES,POOLED,A3_WEEKLY_SEASONAL,0,26061,733959.9333333333,937441.8044444446,61.179009865742344,490.97256487921203,2.1723068299792447,7.8079072603166075,0.0,0.12466904570047196,695452.1525,898934.0236111112,0.9475342193974439,1.2247726105818009,0.8606346648248341,12735.647500000001,12735.647500000001,0.2772383911843568,,UNDEFINED_PREDICTION_NOT_STRICTLY_POSITIVE,695452.1525,898934.0236111112,-1.1723068299792447,-0.6444420412310861,-1.1723068299792447
DIAGNOSTIC_CLONE,A,60,GPU-hours,A0_ZERO,FAIL_OR_UNPROVEN_ORIGINAL_FEATURES,F1_2024_09,prediction,0,8591,128686.96333333335,9.698453901695594,14.980052042556958,97.86036429330018,1.0000517827455155,-14.978147465886583,4.257066723065149e-09,0.08497264579210802,128685.44598851923,8.181109087590219,0.9999882090246377,6.357372087799583e-05,0.9150273542078919,1521.9538808246195,1521.9538808246195,-0.9999246353037596,258573757.40762112,VALID,128685.44598851923,8.181109087590219,-5.178274551576045e-05,8.896711022332582e-07,-5.178274551553841e-05
DIAGNOSTIC_CLONE,A,60,GPU-hours,A0_ZERO,FAIL_OR_UNPROVEN_ORIGINAL_FEATURES,F1_2024_09,A0_ZERO,0,8591,128686.96333333335,0.0,14.979276374500447,97.8604513569158,1.0,-14.979276374500447,0.0,0.08497264579210802,128686.96333333335,0.0,1.0,0.0,0.9150273542078919,1521.9538888888887,1521.9538888888887,-1.0,,UNDEFINED_PREDICTION_NOT_STRICTLY_POSITIVE,128686.96333333335,0.0,0.0,0.0,0.0
