u_hours,body,classifier,policy,role,body_gate,tail_gate,nontrivial_flagging_gate,hybrid_gate,temporal_gate,PASS_gate,reference_only_gate,tail_N,tail_recall,GPU_tail_recall,ECE,mass_capture,flagged_fraction,GPU_mass_ratio,overreservation_ratio
6,B2,C0,R0,EXPOSED_EVALUATION,False,True,False,False,True,False,,590,1.0,1.0,0.00017562498644876912,1.0,1.0,1.0,1.0
6,B2,C0,R1,EXPOSED_EVALUATION,False,True,False,False,False,False,,590,1.0,1.0,0.00017562498644876912,1.0,1.0,0.0002130922569625673,14.37263540108079
6,B2,C1,R0,EXPOSED_EVALUATION,False,False,False,True,False,False,,590,0.7491525423728813,0.6861652739090065,0.17503949215482306,0.6036819962368339,0.9107998525617398,0.9569256655796206,1.0811118702196618
6,B2,C1,R1,EXPOSED_EVALUATION,False,False,False,False,False,False,,590,0.7491525423728813,0.6861652739090065,0.17503949215482306,0.6036819962368339,0.9107998525617398,0.2500803779905459,13.504965839350504
6,B2,C2,R0,EXPOSED_EVALUATION,False,False,False,True,False,False,,590,0.7542372881355932,0.7827298050139275,0.3048691877505415,0.9300208004104599,0.888315517876889,0.8917240492124505,1.0675276762361756
6,B2,C2,R1,EXPOSED_EVALUATION,False,False,False,False,False,False,,590,0.7542372881355932,0.7827298050139275,0.3048691877505415,0.9300208004104599,0.888315517876889,0.04008187623257349,13.793302261373665
6,B2,C3,R0,EXPOSED_EVALUATION,False,False,False,True,False,False,,590,0.7542372881355932,0.7827298050139275,0.3741420909152715,0.9300208004104599,0.8875783265757464,0.8917240492124505,1.0667017824470346
6,B2,C3,R1,EXPOSED_EVALUATION,False,False,False,False,False,False,,590,0.7542372881355932,0.7827298050139275,0.3741420909152715,0.9300208004104599,0.8875783265757464,0.04008187623257349,13.722825991366962
6,B3,C0,R0,EXPOSED_EVALUATION,True,True,False,False,True,False,,590,1.0,1.0,0.00017562498644876912,1.0,1.0,1.0,1.0
6,B3,C0,R1,EXPOSED_EVALUATION,True,True,False,False,False,False,,590,1.0,1.0,0.00017562498644876912,1.0,1.0,0.0002130922569625673,14.37263540108079
6,B3,C1,R0,EXPOSED_EVALUATION,True,False,False,True,False,False,,590,0.7491525423728813,0.6861652739090065,0.17503949215482306,0.5631165171400746,0.9107998525617398,0.9513863817541744,1.0736275901138066
6,B3,C1,R1,EXPOSED_EVALUATION,True,False,False,False,False,False,,590,0.7491525423728813,0.6861652739090065,0.17503949215482306,0.5631165171400746,0.9107998525617398,0.24454109416509984,13.497481559244651
6,B3,C2,R0,EXPOSED_EVALUATION,True,False,False,True,False,False,,590,0.7542372881355932,0.7827298050139275,0.3048691877505415,0.9128997198441018,0.888315517876889,0.8984101478118884,1.0581600524044903
6,B3,C2,R1,EXPOSED_EVALUATION,True,False,False,False,False,False,,590,0.7542372881355932,0.7827298050139275,0.3048691877505415,0.9128997198441018,0.888315517876889,0.046767974832011394,13.78393463754198
6,B3,C3,R0,EXPOSED_EVALUATION,True,False,False,True,False,False,,590,0.7542372881355932,0.7827298050139275,0.3741420909152715,0.9128997198441018,0.8875783265757464,0.8984101478118884,1.060087137912486
6,B3,C3,R1,EXPOSED_EVALUATION,True,False,False,False,False,False,,590,0.7542372881355932,0.7827298050139275,0.3741420909152715,0.9128997198441018,0.8875783265757464,0.046767974832011394,13.716211346832415
8,B0,C0,R0,EXPOSED_EVALUATION,False,True,False,False,True,False,True,309,1.0,1.0,0.03484343977178041,1.0,1.0,1.0,1.0
8,B0,C0,R1,EXPOSED_EVALUATION,False,True,False,False,False,False,True,309,1.0,1.0,0.03484343977178041,1.0,1.0,0.0002130922569625673,14.37263540108079
8,B0,C1,R0,EXPOSED_EVALUATION,False,False,True,False,True,False,True,309,0.5857605177993528,0.3697632058287796,0.09728997379274248,0.24197268452997037,0.29708809436048655,1.0,1.0
8,B0,C1,R1,EXPOSED_EVALUATION,False,False,True,False,False,False,True,309,0.5857605177993528,0.3697632058287796,0.09728997379274248,0.24197268452997037,0.29708809436048655,0.7583524205899209,5.974627089836291
8,B0,C2,R0,EXPOSED_EVALUATION,False,False,False,False,True,False,True,309,0.9288025889967637,0.9544626593806922,0.17521267575322136,0.8535087116529054,0.888315517876889,1.0,1.0
8,B0,C2,R1,EXPOSED_EVALUATION,False,False,False,False,False,False,True,309,0.9288025889967637,0.9544626593806922,0.17521267575322136,0.8535087116529054,0.888315517876889,0.14835782702012296,13.725774585137492
8,B0,C3,R0,EXPOSED_EVALUATION,False,False,False,False,True,False,True,309,0.9288025889967637,0.9544626593806922,0.18573427195511444,0.8075638008423289,0.8370807224474751,1.0,1.0
8,B0,C3,R1,EXPOSED_EVALUATION,False,False,False,False,False,False,True,309,0.9288025889967637,0.9544626593806922,0.18573427195511444,0.8075638008423289,0.8370807224474751,0.19523936228031075,12.902776012557256
8,B1,C0,R0,EXPOSED_EVALUATION,False,True,False,False,True,False,,309,1.0,1.0,0.03484343977178041,1.0,1.0,1.0,1.0
8,B1,C0,R1,EXPOSED_EVALUATION,False,True,False,False,False,False,,309,1.0,1.0,0.03484343977178041,1.0,1.0,0.0002130922569625673,14.37263540108079
8,B1,C1,R0,EXPOSED_EVALUATION,False,False,True,False,False,False,,309,0.5857605177993528,0.3697632058287796,0.09728997379274248,0.30089407819647296,0.29708809436048655,0.5966530548993908,4.38453201875513
8,B1,C1,R1,EXPOSED_EVALUATION,False,False,True,False,False,False,,309,0.5857605177993528,0.3697632058287796,0.09728997379274248,0.30089407819647296,0.29708809436048655,0.35500547548931166,9.359159108591422
8,B1,C2,R0,EXPOSED_EVALUATION,False,False,False,True,False,False,,309,0.9288025889967637,0.9544626593806922,0.17521267575322136,0.9503444227624672,0.888315517876889,0.8761013302147107,1.113741327924035
8,B1,C2,R1,EXPOSED_EVALUATION,False,False,False,False,False,False,,309,0.9288025889967637,0.9544626593806922,0.17521267575322136,0.9503444227624672,0.888315517876889,0.024459157234833613,13.839515913061527
8,B1,C3,R0,EXPOSED_EVALUATION,False,False,False,True,False,False,,309,0.9288025889967637,0.9544626593806922,0.18573427195511444,0.9503444227624673,0.8370807224474751,0.8291858537957333,1.2934912992854029
8,B1,C3,R1,EXPOSED_EVALUATION,False,False,False,False,False,False,,309,0.9288025889967637,0.9544626593806922,0.18573427195511444,0.9503444227624673,0.8370807224474751,0.024425216076044053,13.19626731184266
8,B2,C0,R0,EXPOSED_EVALUATION,False,True,False,False,True,False,,309,1.0,1.0,0.03484343977178041,1.0,1.0,1.0,1.0
8,B2,C0,R1,EXPOSED_EVALUATION,False,True,False,False,False,False,,309,1.0,1.0,0.03484343977178041,1.0,1.0,0.0002130922569625673,14.37263540108079
8,B2,C1,R0,EXPOSED_EVALUATION,False,False,True,False,False,False,,309,0.5857605177993528,0.3697632058287796,0.09728997379274248,0.3009596680244883,0.29708809436048655,0.59300153125414,4.526791306274911
8,B2,C1,R1,EXPOSED_EVALUATION,False,False,True,False,False,False,,309,0.5857605177993528,0.3697632058287796,0.09728997379274248,0.3009596680244883,0.29708809436048655,0.35135395184406093,9.501418396111202
8,B2,C2,R0,EXPOSED_EVALUATION,False,False,False,True,False,False,,309,0.9288025889967637,0.9544626593806922,0.17521267575322136,0.9488785812156391,0.888315517876889,0.8761013302147107,1.113741327924035
8,B2,C2,R1,EXPOSED_EVALUATION,False,False,False,False,False,False,,309,0.9288025889967637,0.9544626593806922,0.17521267575322136,0.9488785812156391,0.888315517876889,0.024459157234833613,13.839515913061527
8,B2,C3,R0,EXPOSED_EVALUATION,False,False,False,True,False,False,,309,0.9288025889967637,0.9544626593806922,0.18573427195511444,0.947939561417213,0.8370807224474751,0.8292197949545229,1.2710695064565778
8,B2,C3,R1,EXPOSED_EVALUATION,False,False,False,False,False,False,,309,0.9288025889967637,0.9544626593806922,0.18573427195511444,0.947939561417213,0.8370807224474751,0.024459157234833613,13.173845519013835
8,B3,C0,R0,EXPOSED_EVALUATION,False,True,False,False,True,False,,309,1.0,1.0,0.03484343977178041,1.0,1.0,1.0,1.0
8,B3,C0,R1,EXPOSED_EVALUATION,False,True,False,False,False,False,,309,1.0,1.0,0.03484343977178041,1.0,1.0,0.0002130922569625673,14.37263540108079
8,B3,C1,R0,EXPOSED_EVALUATION,False,False,True,False,False,False,,309,0.5857605177993528,0.3697632058287796,0.09728997379274248,0.25453506749490923,0.29708809436048655,0.6042881743118818,3.3247685853249993
8,B3,C1,R1,EXPOSED_EVALUATION,False,False,True,False,False,False,,309,0.5857605177993528,0.3697632058287796,0.09728997379274248,0.25453506749490923,0.29708809436048655,0.3626405949018026,8.29939567516129
8,B3,C2,R0,EXPOSED_EVALUATION,False,False,False,True,False,False,,309,0.9288025889967637,0.9544626593806922,0.17521267575322136,0.9320837978085108,0.888315517876889,0.8838373130890425,1.0794364529024125
8,B3,C2,R1,EXPOSED_EVALUATION,False,False,False,False,False,False,,309,0.9288025889967637,0.9544626593806922,0.17521267575322136,0.9320837978085108,0.888315517876889,0.03219514010916542,13.805211038039904
8,B3,C3,R0,EXPOSED_EVALUATION,False,False,False,True,False,False,,309,0.9288025889967637,0.9544626593806922,0.18573427195511444,0.9255731978243453,0.8370807224474751,0.8396204065395199,1.2246931231035987
8,B3,C3,R1,EXPOSED_EVALUATION,False,False,False,False,False,False,,309,0.9288025889967637,0.9544626593806922,0.18573427195511444,0.9255731978243453,0.8370807224474751,0.034859768819830605,13.127469135660856
12,B0,C0,R0,EXPOSED_EVALUATION,False,False,False,False,True,False,True,62,1.0,1.0,0.08050841420239306,1.0,1.0,1.0,1.0
12,B0,C0,R1,EXPOSED_EVALUATION,False,False,False,False,False,False,True,62,1.0,1.0,0.08050841420239306,1.0,1.0,0.0002130922569625673,14.37263540108079
12,B0,C1,R0,EXPOSED_EVALUATION,False,False,True,False,True,False,True,62,0.3064516129032258,0.3157894736842105,0.08368207834787661,0.28899703307179186,0.28787320309620346,1.0,1.0
12,B0,C1,R1,EXPOSED_EVALUATION,False,False,True,False,False,False,True,62,0.3064516129032258,0.3157894736842105,0.08368207834787661,0.28899703307179186,0.28787320309620346,0.7112071600484814,7.4031804710989935
12,B0,C2,R0,EXPOSED_EVALUATION,False,False,False,False,True,False,True,62,0.8225806451612904,0.7684210526315789,0.06918669982623037,0.7765861362905612,0.8754146701068928,1.0,1.0
12,B0,C2,R1,EXPOSED_EVALUATION,False,False,False,False,False,False,True,62,0.8225806451612904,0.7684210526315789,0.06918669982623037,0.7765861362905612,0.8754146701068928,0.22603563734961915,12.416114120780236
12,B0,C3,R0,EXPOSED_EVALUATION,False,False,False,False,True,False,True,62,1.0,1.0,0.05055375560470011,0.9657070387668484,0.8201253225211943,1.0,1.0
12,B0,C3,R1,EXPOSED_EVALUATION,False,False,False,False,False,False,True,62,1.0,1.0,0.05055375560470011,0.9657070387668484,0.8201253225211943,0.03429614738737621,13.00914455603697
12,B1,C0,R0,EXPOSED_EVALUATION,False,False,False,False,True,False,,62,1.0,1.0,0.08050841420239306,1.0,1.0,1.0,1.0
12,B1,C0,R1,EXPOSED_EVALUATION,False,False,False,False,False,False,,62,1.0,1.0,0.08050841420239306,1.0,1.0,0.0002130922569625673,14.37263540108079
12,B1,C1,R0,EXPOSED_EVALUATION,False,False,True,False,False,False,,62,0.3064516129032258,0.3157894736842105,0.08368207834787661,0.4816301248538193,0.28787320309620346,0.5287032575894258,5.940930470296041
12,B1,C1,R1,EXPOSED_EVALUATION,False,False,True,False,False,False,,62,0.3064516129032258,0.3157894736842105,0.08368207834787661,0.4816301248538193,0.28787320309620346,0.23991041763790716,12.344110941395035
12,B1,C2,R0,EXPOSED_EVALUATION,False,False,False,True,False,False,,62,0.8225806451612904,0.7684210526315789,0.06918669982623037,0.780993819746903,0.8754146701068928,0.8759841465058971,1.183652931288237
12,B1,C2,R1,EXPOSED_EVALUATION,False,False,False,False,False,False,,62,0.8225806451612904,0.7684210526315789,0.06918669982623037,0.780993819746903,0.8754146701068928,0.1020197838555162,12.599767052068474
12,B1,C3,R0,EXPOSED_EVALUATION,False,False,False,False,False,False,,62,1.0,1.0,0.05055375560470011,0.9988512470522865,0.8201253225211943,0.9663083211148259,2.663293196424614
12,B1,C3,R1,EXPOSED_EVALUATION,False,False,False,False,False,False,,62,1.0,1.0,0.05055375560470011,0.9988512470522865,0.8201253225211943,0.0006044685022020566,14.672437752461583
12,B2,C0,R0,EXPOSED_EVALUATION,False,False,False,False,True,False,,62,1.0,1.0,0.08050841420239306,1.0,1.0,1.0,1.0
12,B2,C0,R1,EXPOSED_EVALUATION,False,False,False,False,False,False,,62,1.0,1.0,0.08050841420239306,1.0,1.0,0.0002130922569625673,14.37263540108079
12,B2,C1,R0,EXPOSED_EVALUATION,False,False,True,False,False,False,,62,0.3064516129032258,0.3157894736842105,0.08368207834787661,0.46930589725918914,0.28787320309620346,0.5423181216863627,6.299814969202574
12,B2,C1,R1,EXPOSED_EVALUATION,False,False,True,False,False,False,,62,0.3064516129032258,0.3157894736842105,0.08368207834787661,0.46930589725918914,0.28787320309620346,0.2535252817348441,12.702995440301567
12,B2,C2,R0,EXPOSED_EVALUATION,False,False,False,True,False,False,,62,0.8225806451612904,0.7684210526315789,0.06918669982623037,0.7801331118313657,0.8754146701068928,0.8762466020905153,1.2628985874310283
12,B2,C2,R1,EXPOSED_EVALUATION,False,False,False,False,False,False,,62,0.8225806451612904,0.7684210526315789,0.06918669982623037,0.7801331118313657,0.8754146701068928,0.1022822394401344,12.679012708211266
12,B2,C3,R0,EXPOSED_EVALUATION,False,False,False,False,False,False,,62,1.0,1.0,0.05055375560470011,1.0,0.8201253225211943,0.9659100079904177,3.5268827663648943
12,B2,C3,R1,EXPOSED_EVALUATION,False,False,False,False,False,False,,62,1.0,1.0,0.05055375560470011,1.0,0.8201253225211943,0.00020615537779389778,15.536027322401866
12,B3,C0,R0,EXPOSED_EVALUATION,False,False,False,False,True,False,,62,1.0,1.0,0.08050841420239306,1.0,1.0,1.0,1.0
12,B3,C0,R1,EXPOSED_EVALUATION,False,False,False,False,False,False,,62,1.0,1.0,0.08050841420239306,1.0,1.0,0.0002130922569625673,14.37263540108079
12,B3,C1,R0,EXPOSED_EVALUATION,False,False,True,False,False,False,,62,0.3064516129032258,0.3157894736842105,0.08368207834787661,0.3760859212169437,0.28787320309620346,0.5368829529848679,4.352838574011784
12,B3,C1,R1,EXPOSED_EVALUATION,False,False,True,False,False,False,,62,0.3064516129032258,0.3157894736842105,0.08368207834787661,0.3760859212169437,0.28787320309620346,0.24809011303334924,10.756019045110778
12,B3,C2,R0,EXPOSED_EVALUATION,False,False,False,True,False,False,,62,0.8225806451612904,0.7684210526315789,0.06918669982623037,0.8057008104013549,0.8754146701068928,0.849716259964254,1.1121809239640883
12,B3,C2,R1,EXPOSED_EVALUATION,False,False,False,False,False,False,,62,0.8225806451612904,0.7684210526315789,0.06918669982623037,0.8057008104013549,0.8754146701068928,0.07575189731387316,12.528295044744326
12,B3,C3,R0,EXPOSED_EVALUATION,False,False,False,False,False,False,,62,1.0,1.0,0.05055375560470011,0.9975270606547662,0.8201253225211943,0.966683284208461,2.507023997261703
12,B3,C3,R1,EXPOSED_EVALUATION,False,False,False,False,False,False,,62,1.0,1.0,0.05055375560470011,0.9975270606547662,0.8201253225211943,0.0009794315958371045,14.516168553298673
24,B0,C0,R0,EXPOSED_EVALUATION,False,False,False,False,True,False,True,19,,,0.03501348936183395,,,,
24,B0,C0,R1,EXPOSED_EVALUATION,False,False,False,False,True,False,True,19,,,0.03501348936183395,,,,
24,B0,C1,R0,EXPOSED_EVALUATION,False,False,False,False,True,False,True,19,,,0.03314539094625109,,,,
24,B0,C1,R1,EXPOSED_EVALUATION,False,False,False,False,True,False,True,19,,,0.03314539094625109,,,,
24,B0,C2,R0,EXPOSED_EVALUATION,False,False,False,False,True,False,True,19,,,0.001392933627165117,,,,
24,B0,C2,R1,EXPOSED_EVALUATION,False,False,False,False,True,False,True,19,,,0.001392933627165117,,,,
24,B0,C3,R0,EXPOSED_EVALUATION,False,False,False,False,True,False,True,19,,,0.032661629135631524,,,,
24,B0,C3,R1,EXPOSED_EVALUATION,False,False,False,False,True,False,True,19,,,0.032661629135631524,,,,
24,B1,C0,R0,EXPOSED_EVALUATION,False,False,False,False,True,False,,19,,,0.03501348936183395,,,,
24,B1,C0,R1,EXPOSED_EVALUATION,False,False,False,False,True,False,,19,,,0.03501348936183395,,,,
24,B1,C1,R0,EXPOSED_EVALUATION,False,False,False,False,True,False,,19,,,0.03314539094625109,,,,
24,B1,C1,R1,EXPOSED_EVALUATION,False,False,False,False,True,False,,19,,,0.03314539094625109,,,,
24,B1,C2,R0,EXPOSED_EVALUATION,False,False,False,False,True,False,,19,,,0.001392933627165117,,,,
24,B1,C2,R1,EXPOSED_EVALUATION,False,False,False,False,True,False,,19,,,0.001392933627165117,,,,
24,B1,C3,R0,EXPOSED_EVALUATION,False,False,False,False,True,False,,19,,,0.032661629135631524,,,,
24,B1,C3,R1,EXPOSED_EVALUATION,False,False,False,False,True,False,,19,,,0.032661629135631524,,,,
24,B2,C0,R0,EXPOSED_EVALUATION,False,False,False,False,True,False,,19,,,0.03501348936183395,,,,
24,B2,C0,R1,EXPOSED_EVALUATION,False,False,False,False,True,False,,19,,,0.03501348936183395,,,,
24,B2,C1,R0,EXPOSED_EVALUATION,False,False,False,False,True,False,,19,,,0.03314539094625109,,,,
24,B2,C1,R1,EXPOSED_EVALUATION,False,False,False,False,True,False,,19,,,0.03314539094625109,,,,
24,B2,C2,R0,EXPOSED_EVALUATION,False,False,False,False,True,False,,19,,,0.001392933627165117,,,,
24,B2,C2,R1,EXPOSED_EVALUATION,False,False,False,False,True,False,,19,,,0.001392933627165117,,,,
24,B2,C3,R0,EXPOSED_EVALUATION,False,False,False,False,True,False,,19,,,0.032661629135631524,,,,
24,B2,C3,R1,EXPOSED_EVALUATION,False,False,False,False,True,False,,19,,,0.032661629135631524,,,,
24,B3,C0,R0,EXPOSED_EVALUATION,False,False,False,False,True,False,,19,,,0.03501348936183395,,,,
24,B3,C0,R1,EXPOSED_EVALUATION,False,False,False,False,True,False,,19,,,0.03501348936183395,,,,
24,B3,C1,R0,EXPOSED_EVALUATION,False,False,False,False,True,False,,19,,,0.03314539094625109,,,,
24,B3,C1,R1,EXPOSED_EVALUATION,False,False,False,False,True,False,,19,,,0.03314539094625109,,,,
24,B3,C2,R0,EXPOSED_EVALUATION,False,False,False,False,True,False,,19,,,0.001392933627165117,,,,
24,B3,C2,R1,EXPOSED_EVALUATION,False,False,False,False,True,False,,19,,,0.001392933627165117,,,,
24,B3,C3,R0,EXPOSED_EVALUATION,False,False,False,False,True,False,,19,,,0.032661629135631524,,,,
24,B3,C3,R1,EXPOSED_EVALUATION,False,False,False,False,True,False,,19,,,0.032661629135631524,,,,
