N,coverage,GPU_coverage,underprediction_rate,positive_residual_mean_sec,positive_residual_P95_sec,positive_residual_max_sec,MAE_sec,WAPE,log_MAE,completion_slot_MAE,positive_error_sec,GPU_underprediction_sec,overreservation_GPU_hours,overreservation_P95_sec,candidate,u_hours,subgroup,role,Q50_MAE_sec,scheduler_coverage,upper_warning,gate_threshold,coverage_gate,GPU_coverage_gate
2591,0.8552682362022385,0.9240105540897098,0.14473176379776148,3399.117503095161,24061.350830078125,75178.60498046875,10717.297310745611,0.9270812911797602,2.0181728995033312,11.725202624469317,8807113.450519562,11737235.57844925,11716.042349709405,21375.38671875,B0,24,OVERALL,CALIBRATION,8280.436420028433,0.8579698957931301,False,0.9,FAIL,PASS
221,0.6199095022624435,0.6417004048582996,0.38009049773755654,5655.58690522483,28065.60498046875,75178.60498046875,10344.674252333145,0.8347566243352302,1.0874773441863665,11.515837104072398,1249884.7060546875,2692167.49609375,676.1270600043403,9777.39501953125,B0,24,2025-04-02,CALIBRATION,9532.258126099185,0.6380090497737556,False,0.88,FAIL,FAIL
705,0.7943262411347518,0.8215962441314554,0.20567375886524822,5137.89041837327,51403.515283584595,65468.60498046875,14373.768573328112,0.5598005857363736,1.6580637395083253,15.87659574468085,3622212.7449531555,4214392.969074249,2920.9101248168945,18961.6,B0,24,2025-04-03,CALIBRATION,11597.419114593073,0.7971631205673759,False,0.88,FAIL,FAIL
303,0.8547854785478548,0.8585209003215434,0.14521452145214522,1940.5267958436468,13295.604980468748,65468.60498046875,9158.343261920187,1.5442204287022583,2.094595820172044,10.194719471947195,587979.619140625,1175959.23828125,1261.6469124348957,11095.39501953125,B0,24,2025-04-04,CALIBRATION,5894.925812069732,0.858085808580858,False,0.88,FAIL,FAIL
278,0.7877697841726619,0.8579234972677595,0.21223021582733814,3952.7641267845097,23369.796679687497,65468.60498046875,11725.877487951046,1.4610840502063758,2.387021070530298,12.928057553956835,1098868.4272460938,1406547.921875,1136.5613270399306,11095.39501953125,B0,24,2025-04-05,CALIBRATION,8951.431176494352,0.7877697841726619,False,0.88,FAIL,FAIL
910,0.9527472527472527,0.9849439775910365,0.04725274725274725,2470.514234203297,0.0,68782.83984375,8471.177307631944,1.5984460358534198,2.1861180694061164,8.994505494505495,2248167.953125,2248167.953125,3383.9012708452015,21378.38671875,B0,24,2025-04-06,CALIBRATION,6844.576300275195,0.9527472527472527,False,0.88,PASS,PASS
174,1.0,1.0,0.0,0.0,0.0,0.0,9225.828610475035,6.147113791605677,3.058601832847451,10.195402298850574,0.0,0.0,2336.895654568142,11095.39501953125,B0,24,2025-04-07,CALIBRATION,3842.393225658899,1.0,True,0.88,PASS,PASS
1188,0.8451178451178452,0.8451178451178452,0.15488215488215487,5166.556445256628,51403.515283584595,68782.83984375,11984.457068488253,0.6412452814198063,1.7564221867946401,12.922558922558922,6137869.056964874,6137869.056964874,2249.9072056664363,21378.38671875,B0,24,GPU_1,CALIBRATION,10888.105402824453,0.8459595959595959,False,0.9,FAIL,FAIL
1375,0.8610909090909091,0.8589928057553957,0.1389090909090909,1941.2686498579546,13867.104980468745,75178.60498046875,9766.720492897728,1.7388409338964028,2.239673304232915,10.855272727272727,2669244.3935546875,5599366.521484375,6298.61711968316,11095.39501953125,B0,24,GPU_2_4,CALIBRATION,6179.581561079545,0.8654545454545455,False,0.9,FAIL,FAIL
28,1.0,1.0,0.0,0.0,0.0,0.0,3633.630608694894,3.8280403733710977,2.2466296921728484,3.642857142857143,0.0,0.0,3167.518024359809,6743.9582733154275,B0,24,GPU_5_PLUS,CALIBRATION,807.7464019230434,1.0,True,0.9,INSUFFICIENT_SUPPORT,INSUFFICIENT_SUPPORT
2591,0.890775762253956,0.9539577836411609,0.10922423774604399,2978.8126885628885,22704.490125622735,64750.12391535241,26441.553484303393,2.287280909940648,2.8945110297712,29.3018139714396,7718103.676066444,8669819.555555357,42009.01232225224,54305.04979122228,B1,24,OVERALL,CALIBRATION,18012.523951039107,0.8930914704747202,False,0.9,FAIL,PASS
221,0.9728506787330317,0.9696356275303644,0.027149321266968326,343.10030719086296,0.0,34843.7868769516,40544.010265449746,3.2716720044197105,2.090961625370326,45.34389140271493,75825.16788918071,164247.14855399766,5810.134171662612,50113.2131230484,B1,24,2025-04-02,CALIBRATION,11109.648125915877,0.9728506787330317,False,0.88,PASS,PASS
705,0.7347517730496453,0.8028169014084507,0.2652482269503546,6149.744209220542,32881.87028932206,57940.84033024729,24735.27579595557,0.9633396981652229,2.053652955035094,27.340425531914892,4335569.667500482,4672399.995096169,5927.597910062619,56912.022949579856,B1,24,2025-04-03,CALIBRATION,25099.19901506443,0.7418439716312056,False,0.88,FAIL,FAIL
303,0.9240924092409241,0.9260450160771704,0.07590759075907591,1111.651246190388,5767.840330247284,57940.84033024729,18346.478810405453,3.0934642394962144,2.5979219340148987,20.191419141914192,336830.3275956876,673660.6551913752,3041.134799837287,49872.1131230484,B1,24,2025-04-04,CALIBRATION,12414.403973070908,0.9273927392739274,False,0.88,PASS,PASS
278,0.9136690647482014,0.936247723132969,0.08633093525179857,882.49347021921,4484.003160632321,57940.84033024729,18295.69672483752,2.2797057789100386,2.818778846191742,20.10431654676259,245333.1847209404,434966.42835366057,2744.4697914156927,33417.69683936767,B1,24,2025-04-05,CALIBRATION,14112.144631240617,0.9136690647482014,False,0.88,PASS,PASS
910,0.9527472527472527,0.9849439775910365,0.04725274725274725,2994.005855340828,0.0,64750.12391535241,31326.534476580568,5.911076233288458,3.723074990947155,34.832967032967034,2724545.3283601534,2724545.3283601534,15718.916622642913,54306.04979122228,B1,24,2025-04-06,CALIBRATION,18013.28440021059,0.9527472527472527,False,0.88,PASS,PASS
174,1.0,1.0,0.0,0.0,0.0,0.0,17006.530059028883,11.331348097504941,3.6262133254072775,18.50574712643678,0.0,0.0,8766.759026631104,18623.159669752713,B1,24,2025-04-07,CALIBRATION,14042.831035502813,1.0,True,0.88,PASS,PASS
1188,0.813973063973064,0.813973063973064,0.18602693602693604,5711.332948877811,38369.04012562273,64750.12391535241,32273.613672009935,1.7268452265524843,2.9626299867143677,35.9006734006734,6785063.543266839,6785063.543266839,8765.5526386336,54314.69979122228,B1,24,GPU_1,CALIBRATION,24209.352289755294,0.8173400673400674,False,0.9,FAIL,FAIL
1375,0.9549090909090909,0.9539568345323741,0.04509090909090909,678.5746420360758,0.0,57940.84033024729,21468.448397925044,3.822185439698097,2.815053363685301,23.674181818181818,933040.1327996042,1884756.0122885164,16229.91472494807,49871.2131230484,B1,24,GPU_2_4,CALIBRATION,12821.85614396811,0.9563636363636364,False,0.9,PASS,PASS
28,1.0,1.0,0.0,0.0,0.0,0.0,23210.55315483412,24.45238499267648,3.90625995904362,25.678571428571427,0.0,0.0,17013.544958670565,50924.42847771921,B1,24,GPU_5_PLUS,CALIBRATION,9988.815677031862,1.0,True,0.9,INSUFFICIENT_SUPPORT,INSUFFICIENT_SUPPORT
2591,0.8749517560787341,0.9405013192612137,0.12504824392126593,3024.5802398175174,22068.92578125,65609.8994140625,23363.805055736804,2.0210455985229894,2.71152310814592,25.91624855268236,7836687.4013671875,9481829.85546875,45685.98361436632,45855.41796875,B2,24,OVERALL,CALIBRATION,15390.273589392971,0.8780393670397529,False,0.9,FAIL,PASS
221,0.9502262443438914,0.9493927125506073,0.049773755656108594,586.3533653846154,0.0,46277.87890625,30179.233880090498,2.4352932517991914,1.8632060356623719,33.529411764705884,129584.09375,275281.9140625,4510.73869140625,38798.12109375,B2,24,2025-04-02,CALIBRATION,11400.282147023472,0.9502262443438914,False,0.88,PASS,PASS
705,0.7163120567375887,0.7680751173708921,0.28368794326241137,6344.56035433289,34238.920507812465,65609.8994140625,21996.06673315603,0.8566585010952384,1.8847915228653713,24.350354609929077,4472915.0498046875,5067455.322265625,4728.684831271701,56861.175,B2,24,2025-04-03,CALIBRATION,23500.18030391179,0.7219858156028369,False,0.88,FAIL,FAIL
303,0.8448844884488449,0.8488745980707395,0.1551155115511551,1962.179117032797,13436.899414062498,65609.8994140625,12033.652653155941,2.029036445508203,2.220895614556236,13.471947194719473,594540.2724609375,1189080.544921875,1820.8178412543402,38438.02109375,B2,24,2025-04-04,CALIBRATION,8057.686378403465,0.858085808580858,False,0.88,FAIL,FAIL
278,0.9172661870503597,0.9234972677595629,0.08273381294964029,1130.3740269503148,5162.249414062477,65609.8994140625,12666.80979864546,1.578327403029403,2.4665218569280456,14.068345323741006,314243.9794921875,624608.068359375,1956.9108604600694,38350.52734375,B2,24,2025-04-05,CALIBRATION,11061.996875351282,0.9172661870503597,False,0.88,PASS,PASS
910,0.9527472527472527,0.9849439775910365,0.04725274725274725,2555.3890174278845,0.0,55467.767578125,32322.99846003606,6.099101326658909,3.712912736479193,35.8021978021978,2325404.005859375,2325404.005859375,20314.558072374133,45852.41796875,B2,24,2025-04-06,CALIBRATION,15397.523715981284,0.9527472527472527,False,0.88,PASS,PASS
174,1.0,1.0,0.0,0.0,0.0,0.0,10214.268324577946,6.805705193556717,3.1473263107586513,11.488505747126437,0.0,0.0,12354.273317599826,15724.646728515549,B2,24,2025-04-07,CALIBRATION,7245.107562185704,1.0,True,0.88,PASS,PASS
1188,0.8308080808080808,0.8308080808080808,0.1691919191919192,5229.493944983691,37643.975781249996,55467.767578125,33890.47010304872,1.8133574107266874,3.018508272638813,37.446969696969695,6212638.806640625,6212638.806640625,9458.122132161458,49366.774999999994,B2,24,GPU_1,CALIBRATION,23701.131420816237,0.8308080808080808,False,0.9,FAIL,FAIL
1375,0.9105454545454545,0.9100719424460432,0.08945454545454545,1181.1262507102272,6019.1994140625,65609.8994140625,14126.941892755682,2.5151231523173614,2.4151449054876637,15.789818181818182,1624048.5947265625,3269191.048828125,10240.695462239584,38437.42109375,B2,24,GPU_2_4,CALIBRATION,8283.089927556819,0.9163636363636364,False,0.9,PASS,PASS
28,1.0,1.0,0.0,0.0,0.0,0.0,30328.40408761161,31.95106157171815,4.240867866629648,33.964285714285715,0.0,0.0,25987.166019965276,49893.131835937485,B2,24,GPU_5_PLUS,CALIBRATION,11785.931849888393,1.0,True,0.9,INSUFFICIENT_SUPPORT,INSUFFICIENT_SUPPORT
2591,0.8440756464685449,0.9387862796833774,0.15592435353145503,3861.9839444230006,28669.099999999988,55896.09999999999,26561.61161713625,2.2976663313371146,2.9708451563218183,29.238131995368583,10006400.399999995,10883161.399999993,55827.18622222225,30377.900000000012,B3,24,OVERALL,CALIBRATION,15668.082014666152,0.8444615978386724,False,0.9,FAIL,PASS
221,0.8868778280542986,0.8846153846153846,0.11312217194570136,1708.889140271492,11820.099999999988,55896.09999999999,21423.234841628968,1.7287337196437773,1.622563882723792,23.556561085972852,377664.4999999997,859391.6999999993,2774.9556388888905,29059.900000000012,B3,24,2025-04-02,CALIBRATION,11048.273755656108,0.8868778280542986,False,0.88,PASS,PASS
705,0.5758865248226951,0.7089201877934272,0.42411347517730497,10175.859432624107,45268.69999999999,52077.09999999999,25073.031631205675,0.9764939321049383,2.109022472949045,27.76028368794326,7173980.899999996,7325988.999999996,5444.044583333338,30377.900000000012,B3,24,2025-04-03,CALIBRATION,22957.78368794326,0.5758865248226951,False,0.88,FAIL,FAIL
303,0.9636963696369637,0.9646302250803859,0.036303630363036306,501.6768976897686,0.0,46186.09999999999,25470.53102310232,4.2946757083576115,2.9284783362266635,27.963696369636963,152008.0999999999,304016.1999999998,4336.356666666669,30377.900000000012,B3,24,2025-04-04,CALIBRATION,10761.229372937294,0.9636963696369637,False,0.88,PASS,PASS
278,0.9064748201438849,0.941712204007286,0.09352517985611511,706.9877697841715,5995.899999999987,46186.09999999999,23786.411510791375,2.9638674381319543,3.0932594247838505,26.08992805755396,196542.5999999997,287560.1999999996,3790.579805555558,30377.900000000012,B3,24,2025-04-05,CALIBRATION,12777.003597122302,0.9100719424460432,False,0.88,PASS,PASS
910,0.9527472527472527,0.9849439775910365,0.04725274725274725,2314.5102197802194,0.0,50370.09999999999,29727.287472527492,5.609310617820105,3.7223764876278223,32.68571428571428,2106204.3,2106204.3,22990.206027777793,30378.900000000012,B3,24,2025-04-06,CALIBRATION,14372.454945054946,0.9527472527472527,False,0.88,PASS,PASS
174,1.0,1.0,0.0,0.0,0.0,0.0,28897.060919540243,19.25393687822139,4.12295792420051,31.660919540229884,0.0,0.0,16491.043500000007,30377.900000000012,B3,24,2025-04-07,CALIBRATION,11939.66091954023,1.0,True,0.88,PASS,PASS
1188,0.7037037037037037,0.7037037037037037,0.2962962962962963,7816.698821548818,46428.69999999999,52536.09999999999,27341.948316498325,1.462969514812606,2.8289436606906397,30.20286195286195,9286238.199999996,9286238.199999996,6443.332333333337,30380.900000000012,B3,24,GPU_1,CALIBRATION,20965.19191919192,0.7045454545454546,False,0.9,FAIL,FAIL
1375,0.9621818181818181,0.9597122302158273,0.03781818181818182,523.7543272727269,0.0,55896.09999999999,25828.609381818198,4.598456901821409,3.0671837724505386,28.33890909090909,720162.1999999994,1596923.1999999988,19488.114222222237,30377.900000000012,B3,24,GPU_2_4,CALIBRATION,11156.070181818182,0.9621818181818181,False,0.9,PASS,PASS
28,1.0,1.0,0.0,0.0,0.0,0.0,29448.68571428573,31.024275716758236,4.260608714637855,32.464285714285715,0.0,0.0,29895.73966666668,30375.900000000012,B3,24,GPU_5_PLUS,CALIBRATION,12491.285714285714,1.0,True,0.9,INSUFFICIENT_SUPPORT,INSUFFICIENT_SUPPORT
1484,0.6185983827493261,0.65787841191067,0.38140161725067384,909.1010937138067,3663.82568359375,8134.9197998046875,4750.905874675175,0.7312724886962162,1.5612406151585159,5.262129380053908,1349106.023071289,2524208.2947998047,3171.139458082517,8561.93603515625,B0,4,OVERALL,EXPOSED_EVALUATION,4684.794828429055,0.6314016172506739,False,0.9,FAIL,FAIL
13,0.6923076923076923,0.5294117647058824,0.3076923076923077,716.0877403846154,3288.0351562499923,6528.03515625,13747.926382211539,3.2730160785413425,3.1353532462599243,15.23076923076923,9309.140625,37236.5625,64.48225911458333,36550.873046875,B0,4,2025-04-10,EXPOSED_EVALUATION,12875.73114483173,0.6923076923076923,False,0.88,INSUFFICIENT_SUPPORT,INSUFFICIENT_SUPPORT
3,1.0,1.0,0.0,0.0,0.0,0.0,13528.411458333334,5.330343364197531,4.338478101182807,14.666666666666666,0.0,0.0,45.09470486111111,15459.72099609375,B0,4,2025-04-11,EXPOSED_EVALUATION,7951.962239583333,1.0,True,0.88,INSUFFICIENT_SUPPORT,INSUFFICIENT_SUPPORT
264,0.9848484848484849,0.9847036328871893,0.015151515151515152,34.66877607865767,0.0,3776.06396484375,7937.356830018939,5.423726619382375,3.414798764269902,8.571969696969697,9152.556884765625,18305.11376953125,1151.591815999349,8563.93603515625,B0,4,2025-04-12,EXPOSED_EVALUATION,2699.0038230202413,0.9848484848484849,True,0.88,PASS,PASS
381,0.9238845144356955,0.9320046893317703,0.07611548556430446,199.38414726357448,1633.06396484375,5322.06396484375,6033.487911965278,2.2733002054578484,2.0981876693199095,6.640419947506562,75965.36010742188,151930.72021484375,1211.1760068564945,8385.93603515625,B0,4,2025-04-13,EXPOSED_EVALUATION,2496.5350302548545,0.9291338582677166,False,0.88,PASS,PASS
109,0.9541284403669725,0.9595141700404858,0.045871559633027525,180.97087111166857,0.0,4648.364990234375,4707.328237446076,1.5047988206807605,2.8158141965516745,5.201834862385321,19725.824951171875,39451.64990234375,232.14442628330656,8406.454882812499,B0,4,2025-04-14,EXPOSED_EVALUATION,2182.959359475232,0.9541284403669725,False,0.88,PASS,PASS
1,1.0,1.0,0.0,0.0,0.0,0.0,27355.119140625,9.091099747632104,2.3116538222449634,30.0,0.0,0.0,30.394576822916665,27355.119140625,B0,4,2025-04-16,EXPOSED_EVALUATION,21778.669921875,1.0,True,0.88,INSUFFICIENT_SUPPORT,INSUFFICIENT_SUPPORT
2,1.0,1.0,0.0,0.0,0.0,0.0,12208.9541015625,10.813954031499113,2.4694543976756678,13.0,0.0,0.0,6.782752278645833,12227.8541015625,B0,4,2025-04-17,EXPOSED_EVALUATION,6632.5048828125,1.0,True,0.88,INSUFFICIENT_SUPPORT,INSUFFICIENT_SUPPORT
322,0.2080745341614907,0.2080745341614907,0.7919254658385093,1739.0482898025039,3663.82568359375,3802.82568359375,2193.777107191382,0.18521493162182312,0.21276185617229357,2.5652173913043477,559973.5493164062,1119947.0986328125,81.34593288845485,3026.1243164062435,B0,4,2025-04-18,EXPOSED_EVALUATION,6965.739812815412,0.2329192546583851,False,0.88,FAIL,FAIL
277,0.24187725631768953,0.28960817717206133,0.7581227436823105,1605.0277108423115,3664.62568359375,3802.82568359375,2510.7058443902633,0.22316497278442923,0.3182858457302028,2.895306859205776,444592.6759033203,881218.5924072266,219.80864758968355,7459.17431640625,B0,4,2025-04-19,EXPOSED_EVALUATION,6812.772254344789,0.27075812274368233,False,0.88,FAIL,FAIL
66,0.5757575757575758,0.8051470588235294,0.42424242424242425,813.6121437766335,3355.82568359375,3778.9197998046875,3609.4737748521748,0.46775589176437093,0.7811617311106346,3.9242424242424243,53698.40148925781,99430.04357910156,112.99399996598562,12228.9541015625,B0,4,2025-04-20,EXPOSED_EVALUATION,4790.126115076469,0.5909090909090909,False,0.88,INSUFFICIENT_SUPPORT,INSUFFICIENT_SUPPORT
46,0.32608695652173914,0.32608695652173914,0.6739130434782609,3841.0546476944633,7864.6697998046875,8134.9197998046875,5040.350463328155,0.5860961524014396,0.8648736817912004,5.739130434782608,176688.5137939453,176688.5137939453,15.32433542198605,4632.5802001953125,B0,4,2025-04-21,EXPOSED_EVALUATION,8218.208050810772,0.32608695652173914,False,0.88,INSUFFICIENT_SUPPORT,INSUFFICIENT_SUPPORT
248,0.8508064516129032,0.8508064516129032,0.14919354838709678,776.7017443256993,6881.9197998046875,8134.9197998046875,5647.510435635044,1.3389225277878067,2.3621996047638616,6.266129032258065,192622.03259277344,192622.03259277344,335.5445987346437,12259.904101562499,B0,4,GPU_1,EXPOSED_EVALUATION,3970.6208406186875,0.8508064516129032,False,0.9,FAIL,FAIL
1222,0.5671031096563012,0.5715434083601286,0.4328968903436989,946.3862442541044,3544.82568359375,6528.03515625,4606.258562103621,0.6556042883770793,1.38737604928922,5.10556464811784,1156483.9904785156,2331586.2622070312,2607.293520372179,8556.93603515625,B0,4,GPU_2_4,EXPOSED_EVALUATION,4876.869920196783,0.5826513911620295,False,0.9,FAIL,FAIL
14,1.0,1.0,0.0,0.0,0.0,0.0,1493.8405064174108,2.222976944073528,2.5487170487409303,1.1428571428571428,0.0,0.0,228.30133897569445,4432.883544921873,B0,4,GPU_5_PLUS,EXPOSED_EVALUATION,570.4653167724609,1.0,True,0.9,INSUFFICIENT_SUPPORT,INSUFFICIENT_SUPPORT
1484,0.8867924528301887,0.9038461538461539,0.11320754716981132,60.28022329165464,524.238630243924,2247.6521488838935,7170.816947509449,1.1037518514400722,1.8158966733376216,7.883423180592992,89455.85136481549,160927.701926506,6954.950327502903,14025.272945052633,B1,4,OVERALL,EXPOSED_EVALUATION,6219.007485138421,0.9737196765498652,False,0.9,FAIL,PASS
13,0.9230769230769231,0.8823529411764706,0.07692307692307693,172.89631914491488,899.0608595535542,2247.6521488838935,8430.232318579892,2.007014378564941,3.172354378875993,9.0,2247.6521488838935,8990.608595535574,53.16239703131795,13436.54681432635,B1,4,2025-04-10,EXPOSED_EVALUATION,6346.036208769357,0.9230769230769231,False,0.88,INSUFFICIENT_SUPPORT,INSUFFICIENT_SUPPORT
3,1.0,1.0,0.0,0.0,0.0,0.0,9393.432552349514,3.7011160568753008,4.038970077314292,10.333333333333334,0.0,0.0,31.311441841165045,11082.843143646232,B1,4,2025-04-11,EXPOSED_EVALUATION,6094.822553751298,1.0,True,0.88,INSUFFICIENT_SUPPORT,INSUFFICIENT_SUPPORT
264,0.9659090909090909,0.982791586998088,0.03409090909090909,33.18599471739798,0.0,1945.344733932563,12548.581585217076,8.574652423566416,3.8424888564281403,13.628787878787879,8761.102605393067,8761.102605393067,1852.481049474162,14035.422945052633,B1,4,2025-04-12,EXPOSED_EVALUATION,11726.526433681442,0.9659090909090909,False,0.88,PASS,PASS
381,0.9711286089238845,0.9800703399765534,0.028871391076115485,28.745683851719654,0.0,1945.344733932563,10822.997754830609,4.077893811792201,2.5924964719828925,11.703412073490814,10952.105547505189,16578.487425347565,2697.6140195551825,13340.49852894394,B1,4,2025-04-13,EXPOSED_EVALUATION,8603.11254125448,0.9711286089238845,False,0.88,PASS,PASS
109,0.9174311926605505,0.9473684210526315,0.08256880733944955,91.05598720544099,794.9447339325626,1945.344733932563,10204.80450252739,3.2621854704171436,3.4740177412094098,11.036697247706423,9925.102605393067,14524.48154112332,670.1317158245862,13339.09852894394,B1,4,2025-04-14,EXPOSED_EVALUATION,8370.044833869424,0.9174311926605505,False,0.88,PASS,PASS
1,1.0,1.0,0.0,0.0,0.0,0.0,10313.615052053963,3.4275889172661893,1.487855173424336,11.0,0.0,0.0,11.459572280059959,10313.615052053963,B1,4,2025-04-16,EXPOSED_EVALUATION,6954.255568781962,1.0,True,0.88,INSUFFICIENT_SUPPORT,INSUFFICIENT_SUPPORT
2,1.0,1.0,0.0,0.0,0.0,0.0,10164.347851116107,9.002965324283531,2.303054601282748,11.0,0.0,0.0,5.646859917286726,10183.247851116106,B1,4,2025-04-17,EXPOSED_EVALUATION,6299.138853688729,1.0,True,0.88,INSUFFICIENT_SUPPORT,INSUFFICIENT_SUPPORT
322,0.7795031055900621,0.7795031055900621,0.2204968944099379,94.33103337676587,642.3886302439241,781.3886302439241,1925.7796476897313,0.16258859872149978,0.18424583010823053,2.3354037267080745,30374.592747318613,60749.185494637226,327.6258076715417,6047.561369756069,B1,4,2025-04-18,EXPOSED_EVALUATION,2112.9353230516012,1.0,False,0.88,FAIL,FAIL
277,0.8050541516245487,0.8160136286201022,0.19494584837545126,80.37179073347258,642.3886302439241,781.3886302439241,2479.9784310445093,0.2204337558326854,0.3101386105929398,2.953068592057762,22262.986033171903,44525.972066343806,478.45711476398515,10487.611369756076,B1,4,2025-04-19,EXPOSED_EVALUATION,2376.957423759254,1.0,False,0.88,FAIL,FAIL
66,0.9393939393939394,0.9705882352941176,0.06060606060606061,28.265977590540857,93.2914726829431,668.3886302439241,5941.483785321755,0.7699637730490362,1.0963757040583337,6.7727272727272725,1865.5545209756965,3731.109041951393,765.3643517144317,13542.564263580214,B1,4,2025-04-20,EXPOSED_EVALUATION,4427.400547519979,1.0,False,0.88,INSUFFICIENT_SUPPORT,INSUFFICIENT_SUPPORT
46,0.8043478260869565,0.8043478260869565,0.1956521739130435,66.66859035160996,474.05612846378426,744.3061284637843,4895.05099785291,0.5692006094663565,0.8025366323571449,5.239130434782608,3066.7551561740584,3066.7551561740584,61.69599742918327,12023.193871536216,B1,4,2025-04-21,EXPOSED_EVALUATION,4168.632090263636,0.8043478260869565,False,0.88,INSUFFICIENT_SUPPORT,INSUFFICIENT_SUPPORT
248,0.8870967741935484,0.8870967741935484,0.11290322580645161,90.64235927779336,749.5312220184903,1945.344733932563,9307.60876460292,2.2066656089960386,2.8302806932877345,10.044354838709678,22479.305100892754,22479.305100892754,634.9465745890642,13340.49852894394,B1,4,GPU_1,EXPOSED_EVALUATION,8046.467241034471,0.8870967741935484,False,0.9,FAIL,FAIL
1222,0.8854337152209493,0.8866559485530546,0.11456628477905073,54.808957662784564,518.4886302439268,2247.6521488838935,6669.089190351662,0.9492049596901061,1.5737993819283653,7.37315875613748,66976.54626392273,138448.39682561325,4579.278002912975,14027.422945052633,B1,4,GPU_2_4,EXPOSED_EVALUATION,5786.856951911351,0.9909983633387889,False,0.9,FAIL,FAIL
14,1.0,1.0,0.0,0.0,0.0,0.0,13112.741848054746,19.513008702462418,4.978443327229284,14.142857142857142,0.0,0.0,1740.7257500008625,14055.422945052633,B1,4,GPU_5_PLUS,EXPOSED_EVALUATION,11567.431209513996,1.0,True,0.9,INSUFFICIENT_SUPPORT,INSUFFICIENT_SUPPORT
1484,0.871967654986523,0.8867866004962779,0.1280323450134771,73.08112904839118,678.6171875,2170.15234375,7125.86841807404,1.0968332502615727,1.8125957756433053,7.65566037735849,108452.3955078125,213005.7138671875,6927.82069688585,14068.504296875,B2,4,OVERALL,EXPOSED_EVALUATION,6727.131388785061,0.8928571428571429,False,0.9,FAIL,FAIL
13,0.9230769230769231,0.8823529411764706,0.07692307692307693,166.93479567307693,868.060937499997,2170.15234375,8562.979717548076,2.0386180080235325,3.182580245047506,9.461538461538462,2170.15234375,8680.609375,54.05078938802083,13659.5830078125,B2,4,2025-04-10,EXPOSED_EVALUATION,6908.255859375,0.9230769230769231,False,0.88,INSUFFICIENT_SUPPORT,INSUFFICIENT_SUPPORT
3,1.0,1.0,0.0,0.0,0.0,0.0,9306.919921875,3.667029126034279,4.032611576502372,10.0,0.0,0.0,31.02306640625,11090.1884765625,B2,4,2025-04-11,EXPOSED_EVALUATION,5195.00634765625,1.0,True,0.88,INSUFFICIENT_SUPPORT,INSUFFICIENT_SUPPORT
264,0.9848484848484849,0.9923518164435946,0.015151515151515152,5.658336292613637,0.0,1054.4501953125,12577.878151633522,8.594671249799406,3.8444747905445733,13.609848484848484,1493.80078125,1493.80078125,1859.9350268554688,14078.654296875,B2,4,2025-04-12,EXPOSED_EVALUATION,11689.445983886719,0.9962121212121212,True,0.88,PASS,PASS
381,0.9816272965879265,0.9859320046893317,0.01837270341207349,9.381082369586615,0.0,1054.4501953125,10821.04472194882,4.077157947211677,2.5923501399378424,11.703412073490814,3574.1923828125,5748.484375,2702.5094273546006,13318.529296875,B2,4,2025-04-13,EXPOSED_EVALUATION,7765.602959420112,0.989501312335958,True,0.88,PASS,PASS
109,0.9541284403669725,0.9676113360323887,0.045871559633027525,22.96560528956422,0.0,1054.4501953125,10413.232466671445,3.3288139566454653,3.4905328311021053,11.238532110091743,2503.2509765625,3606.6015625,693.5194664171007,13317.129296875,B2,4,2025-04-14,EXPOSED_EVALUATION,8084.431976598337,0.981651376146789,False,0.88,PASS,PASS
1,1.0,1.0,0.0,0.0,0.0,0.0,9018.1806640625,2.997069014311233,1.385561346107826,10.0,0.0,0.0,10.020200737847222,9018.1806640625,B2,4,2025-04-16,EXPOSED_EVALUATION,6337.4775390625,1.0,True,0.88,INSUFFICIENT_SUPPORT,INSUFFICIENT_SUPPORT
2,1.0,1.0,0.0,0.0,0.0,0.0,10241.84765625,9.071609970106289,2.3098935916343355,11.0,0.0,0.0,5.689915364583333,10260.74765625,B2,4,2025-04-17,EXPOSED_EVALUATION,6305.1953125,1.0,True,0.88,INSUFFICIENT_SUPPORT,INSUFFICIENT_SUPPORT
322,0.7142857142857143,0.7142857142857143,0.2857142857142857,164.27261257763976,916.6171875,1055.6171875,1791.4342488354037,0.15124616389485168,0.1742579920135198,1.8322981366459627,52895.78125,105791.5625,291.0811371527778,5773.332812499993,B2,4,2025-04-18,EXPOSED_EVALUATION,4035.9830375339675,0.7515527950310559,False,0.88,FAIL,FAIL
277,0.7545126353790613,0.768313458262351,0.24548736462093862,140.45837093862815,916.6171875,1055.6171875,2339.940031306408,0.20798639337636465,0.2997417827504391,2.411552346570397,38906.96875,77813.9375,459.27914143880207,10213.3828125,B2,4,2025-04-19,EXPOSED_EVALUATION,4119.574238140231,0.7906137184115524,False,0.88,FAIL,FAIL
66,0.9393939393939394,0.9705882352941176,0.06060606060606061,44.88589015151515,298.962890625,942.6171875,5753.760860558712,0.7456365415592467,1.0823922996475703,6.0606060606060606,2962.46875,5924.9375,759.8992100694444,13807.206787109375,B2,4,2025-04-20,EXPOSED_EVALUATION,4573.790357185133,0.9393939393939394,False,0.88,INSUFFICIENT_SUPPORT,INSUFFICIENT_SUPPORT
