u_hours,body,classifier,role,N,tail_N,prevalence,ROC_AUC,PR_AUC,Brier,ECE,eta,recall,GPU_recall,mass_capture,precision,specificity,FNR,GPU_FNR,flagged_fraction
12,B2,C1,DEVELOPMENT,4346,1447,0.3329498389323516,0.8367419549624265,0.7327390551105237,0.2551817001446469,0.26410196415209014,0.0485980728198765,0.921907394609537,0.8550555230859147,0.689687442541593,0.5039667548167737,0.547085201793722,0.07809260539046303,0.1449444769140853,0.6090658076392085
12,B2,C2,DEVELOPMENT,4346,1447,0.3329498389323516,0.927011268332883,0.8968941899602678,0.1250910832297279,0.22109865741664456,0.009351572077995382,0.986869384934347,0.9871420222092344,0.9946120230081225,0.3930635838150289,0.2393928941014143,0.01313061506565305,0.012857977790765585,0.8359410952600093
12,B2,C3,DEVELOPMENT,4346,1447,0.3329498389323516,0.7632840769390488,0.6106079104283018,0.2925473891408174,0.32405289711008073,0.020635008811950684,0.9986178299930891,0.9953243717124488,0.9890674792931492,0.3333333333333333,0.003104518799586064,0.0013821700069108767,0.004675628287551192,0.9974689369535205
12,B3,C0,DEVELOPMENT,4346,1447,0.3329498389323516,0.5,0.3329498389323516,0.27480512044562283,0.2295884943945365,0.10336134453781512,1.0,1.0,1.0,0.3329498389323516,0.0,0.0,0.0,1.0
12,B3,C1,DEVELOPMENT,4346,1447,0.3329498389323516,0.8367419549624265,0.7327390551105237,0.2551817001446469,0.26410196415209014,0.0485980728198765,0.921907394609537,0.8550555230859147,0.6810537861085589,0.5039667548167737,0.547085201793722,0.07809260539046303,0.1449444769140853,0.6090658076392085
12,B3,C2,DEVELOPMENT,4346,1447,0.3329498389323516,0.927011268332883,0.8968941899602678,0.1250910832297279,0.22109865741664456,0.009351572077995382,0.986869384934347,0.9871420222092344,0.990854617791099,0.3930635838150289,0.2393928941014143,0.01313061506565305,0.012857977790765585,0.8359410952600093
12,B3,C3,DEVELOPMENT,4346,1447,0.3329498389323516,0.7632840769390488,0.6106079104283018,0.2925473891408174,0.32405289711008073,0.020635008811950684,0.9986178299930891,0.9953243717124488,0.9868685865001806,0.3333333333333333,0.003104518799586064,0.0013821700069108767,0.004675628287551192,0.9974689369535205
12,B0,C0,CALIBRATION,2634,282,0.1070615034168565,0.5,0.1070615034168565,0.09561302907870906,0.0037001588790413903,0.10336134453781512,1.0,1.0,1.0,0.1070615034168565,0.0,0.0,0.0,1.0
12,B0,C1,CALIBRATION,2634,282,0.1070615034168565,0.4239541117865586,0.2374801965604062,0.11503701382227353,0.11190830171863837,0.0485980728198765,0.9609929078014184,0.9454976303317536,0.9043150427244445,0.11453930684699916,0.1092687074829932,0.03900709219858156,0.0545023696682464,0.8982536066818527
12,B0,C2,CALIBRATION,2634,282,0.1070615034168565,0.8170110242678632,0.3759139823610458,0.0852509182824081,0.09489781457145557,0.009351572077995382,0.9361702127659575,0.9146919431279621,0.8389203152817702,0.170873786407767,0.45535714285714285,0.06382978723404253,0.08530805687203791,0.5865603644646925
12,B0,C3,CALIBRATION,2634,282,0.1070615034168565,0.6953588616297584,0.520149282912409,0.07281297310418404,0.0650883992793054,0.020635008811950684,0.975177304964539,0.9834123222748815,0.9670290024178653,0.11540075535039866,0.10374149659863946,0.024822695035460973,0.016587677725118488,0.904707668944571
12,B1,C0,CALIBRATION,2634,282,0.1070615034168565,0.5,0.1070615034168565,0.09561302907870906,0.0037001588790413903,0.10336134453781512,1.0,1.0,1.0,0.1070615034168565,0.0,0.0,0.0,1.0
12,B1,C1,CALIBRATION,2634,282,0.1070615034168565,0.4239541117865586,0.2374801965604062,0.11503701382227353,0.11190830171863837,0.0485980728198765,0.9609929078014184,0.9454976303317536,0.9117819481982975,0.11453930684699916,0.1092687074829932,0.03900709219858156,0.0545023696682464,0.8982536066818527
12,B1,C2,CALIBRATION,2634,282,0.1070615034168565,0.8170110242678632,0.3759139823610458,0.0852509182824081,0.09489781457145557,0.009351572077995382,0.9361702127659575,0.9146919431279621,0.8994002167345012,0.170873786407767,0.45535714285714285,0.06382978723404253,0.08530805687203791,0.5865603644646925
12,B1,C3,CALIBRATION,2634,282,0.1070615034168565,0.6953588616297584,0.520149282912409,0.07281297310418404,0.0650883992793054,0.020635008811950684,0.975177304964539,0.9834123222748815,0.9726222249201164,0.11540075535039866,0.10374149659863946,0.024822695035460973,0.016587677725118488,0.904707668944571
12,B2,C0,CALIBRATION,2634,282,0.1070615034168565,0.5,0.1070615034168565,0.09561302907870906,0.0037001588790413903,0.10336134453781512,1.0,1.0,1.0,0.1070615034168565,0.0,0.0,0.0,1.0
12,B2,C1,CALIBRATION,2634,282,0.1070615034168565,0.4239541117865586,0.2374801965604062,0.11503701382227353,0.11190830171863837,0.0485980728198765,0.9609929078014184,0.9454976303317536,0.913115436533949,0.11453930684699916,0.1092687074829932,0.03900709219858156,0.0545023696682464,0.8982536066818527
12,B2,C2,CALIBRATION,2634,282,0.1070615034168565,0.8170110242678632,0.3759139823610458,0.0852509182824081,0.09489781457145557,0.009351572077995382,0.9361702127659575,0.9146919431279621,0.8963394323508327,0.170873786407767,0.45535714285714285,0.06382978723404253,0.08530805687203791,0.5865603644646925
12,B2,C3,CALIBRATION,2634,282,0.1070615034168565,0.6953588616297584,0.520149282912409,0.07281297310418404,0.0650883992793054,0.020635008811950684,0.975177304964539,0.9834123222748815,0.9741853778199695,0.11540075535039866,0.10374149659863946,0.024822695035460973,0.016587677725118488,0.904707668944571
12,B3,C0,CALIBRATION,2634,282,0.1070615034168565,0.5,0.1070615034168565,0.09561302907870906,0.0037001588790413903,0.10336134453781512,1.0,1.0,1.0,0.1070615034168565,0.0,0.0,0.0,1.0
12,B3,C1,CALIBRATION,2634,282,0.1070615034168565,0.4239541117865586,0.2374801965604062,0.11503701382227353,0.11190830171863837,0.0485980728198765,0.9609929078014184,0.9454976303317536,0.9053665249632539,0.11453930684699916,0.1092687074829932,0.03900709219858156,0.0545023696682464,0.8982536066818527
12,B3,C2,CALIBRATION,2634,282,0.1070615034168565,0.8170110242678632,0.3759139823610458,0.0852509182824081,0.09489781457145557,0.009351572077995382,0.9361702127659575,0.9146919431279621,0.909481586639785,0.170873786407767,0.45535714285714285,0.06382978723404253,0.08530805687203791,0.5865603644646925
12,B3,C3,CALIBRATION,2634,282,0.1070615034168565,0.6953588616297584,0.520149282912409,0.07281297310418404,0.0650883992793054,0.020635008811950684,0.975177304964539,0.9834123222748815,0.9692709039455134,0.11540075535039866,0.10374149659863946,0.024822695035460973,0.016587677725118488,0.904707668944571
24,B0,C0,DEVELOPMENT,4346,117,0.026921306948918547,0.5,0.026921306948918547,0.026424424294500565,0.015095499773770532,,,,,,,,,
24,B0,C1,DEVELOPMENT,4346,117,0.026921306948918547,0.6782846564118732,0.05137871893806356,0.030726839105348232,0.012209608912558775,,,,,,,,,
24,B0,C2,DEVELOPMENT,4346,117,0.026921306948918547,0.7221575487122899,0.11758622636663446,0.02630193263665234,0.010636539775364818,,,,,,,,,
24,B0,C3,DEVELOPMENT,4346,117,0.026921306948918547,0.8287940613549504,0.09461859765184884,0.02539526354412822,0.00805828605983809,,,,,,,,,
24,B1,C0,DEVELOPMENT,4346,117,0.026921306948918547,0.5,0.026921306948918547,0.026424424294500565,0.015095499773770532,,,,,,,,,
24,B1,C1,DEVELOPMENT,4346,117,0.026921306948918547,0.6782846564118732,0.05137871893806356,0.030726839105348232,0.012209608912558775,,,,,,,,,
24,B1,C2,DEVELOPMENT,4346,117,0.026921306948918547,0.7221575487122899,0.11758622636663446,0.02630193263665234,0.010636539775364818,,,,,,,,,
24,B1,C3,DEVELOPMENT,4346,117,0.026921306948918547,0.8287940613549504,0.09461859765184884,0.02539526354412822,0.00805828605983809,,,,,,,,,
24,B2,C0,DEVELOPMENT,4346,117,0.026921306948918547,0.5,0.026921306948918547,0.026424424294500565,0.015095499773770532,,,,,,,,,
24,B2,C1,DEVELOPMENT,4346,117,0.026921306948918547,0.6782846564118732,0.05137871893806356,0.030726839105348232,0.012209608912558775,,,,,,,,,
24,B2,C2,DEVELOPMENT,4346,117,0.026921306948918547,0.7221575487122899,0.11758622636663446,0.02630193263665234,0.010636539775364818,,,,,,,,,
24,B2,C3,DEVELOPMENT,4346,117,0.026921306948918547,0.8287940613549504,0.09461859765184884,0.02539526354412822,0.00805828605983809,,,,,,,,,
24,B3,C0,DEVELOPMENT,4346,117,0.026921306948918547,0.5,0.026921306948918547,0.026424424294500565,0.015095499773770532,,,,,,,,,
24,B3,C1,DEVELOPMENT,4346,117,0.026921306948918547,0.6782846564118732,0.05137871893806356,0.030726839105348232,0.012209608912558775,,,,,,,,,
24,B3,C2,DEVELOPMENT,4346,117,0.026921306948918547,0.7221575487122899,0.11758622636663446,0.02630193263665234,0.010636539775364818,,,,,,,,,
24,B3,C3,DEVELOPMENT,4346,117,0.026921306948918547,0.8287940613549504,0.09461859765184884,0.02539526354412822,0.00805828605983809,,,,,,,,,
24,B0,C0,CALIBRATION,2634,43,0.016324981017463932,0.5,0.016324981017463932,0.016718545920311047,0.025691825705225154,,,,,,,,,
24,B0,C1,CALIBRATION,2634,43,0.016324981017463932,0.32421710213350324,0.011892468744313281,0.023189362937968163,0.034745515192971956,,,,,,,,,
24,B0,C2,CALIBRATION,2634,43,0.016324981017463932,0.3241049069677686,0.014901948755018112,0.01797695966805778,0.013324935583300107,,,,,,,,,
24,B0,C3,CALIBRATION,2634,43,0.016324981017463932,0.5421898701228761,0.0182087391413704,0.016568670952299795,0.020623476342803707,,,,,,,,,
24,B1,C0,CALIBRATION,2634,43,0.016324981017463932,0.5,0.016324981017463932,0.016718545920311047,0.025691825705225154,,,,,,,,,
24,B1,C1,CALIBRATION,2634,43,0.016324981017463932,0.32421710213350324,0.011892468744313281,0.023189362937968163,0.034745515192971956,,,,,,,,,
24,B1,C2,CALIBRATION,2634,43,0.016324981017463932,0.3241049069677686,0.014901948755018112,0.01797695966805778,0.013324935583300107,,,,,,,,,
24,B1,C3,CALIBRATION,2634,43,0.016324981017463932,0.5421898701228761,0.0182087391413704,0.016568670952299795,0.020623476342803707,,,,,,,,,
24,B2,C0,CALIBRATION,2634,43,0.016324981017463932,0.5,0.016324981017463932,0.016718545920311047,0.025691825705225154,,,,,,,,,
24,B2,C1,CALIBRATION,2634,43,0.016324981017463932,0.32421710213350324,0.011892468744313281,0.023189362937968163,0.034745515192971956,,,,,,,,,
24,B2,C2,CALIBRATION,2634,43,0.016324981017463932,0.3241049069677686,0.014901948755018112,0.01797695966805778,0.013324935583300107,,,,,,,,,
24,B2,C3,CALIBRATION,2634,43,0.016324981017463932,0.5421898701228761,0.0182087391413704,0.016568670952299795,0.020623476342803707,,,,,,,,,
24,B3,C0,CALIBRATION,2634,43,0.016324981017463932,0.5,0.016324981017463932,0.016718545920311047,0.025691825705225154,,,,,,,,,
24,B3,C1,CALIBRATION,2634,43,0.016324981017463932,0.32421710213350324,0.011892468744313281,0.023189362937968163,0.034745515192971956,,,,,,,,,
24,B3,C2,CALIBRATION,2634,43,0.016324981017463932,0.3241049069677686,0.014901948755018112,0.01797695966805778,0.013324935583300107,,,,,,,,,
24,B3,C3,CALIBRATION,2634,43,0.016324981017463932,0.5421898701228761,0.0182087391413704,0.016568670952299795,0.020623476342803707,,,,,,,,,
4,B0,C0,EXPOSED_EVALUATION,2713,1229,0.4530040545521563,0.5,0.4530040545521563,0.2480717374437037,0.016743844607507496,0.46974789915966386,1.0,1.0,1.0,0.4530040545521563,0.0,0.0,0.0,1.0
4,B0,C1,EXPOSED_EVALUATION,2713,1229,0.4530040545521563,0.512872045512864,0.4452547727778266,0.2968259170008468,0.15186445597120854,0.22737193204580394,0.9641985353946297,0.9337298215802888,0.8014374365421292,0.44852384557153674,0.018194070080862535,0.03580146460537026,0.06627017841971117,0.9738297088094361
4,B0,C2,EXPOSED_EVALUATION,2713,1229,0.4530040545521563,0.2711899534826596,0.3645321182780096,0.34597502500919436,0.3461118955888657,0.25046982361462905,0.9251423921887714,0.8946474086661003,0.7763751261981853,0.4471097129374754,0.05256064690026954,0.07485760781122863,0.10535259133389974,0.937338739402875
4,B0,C3,EXPOSED_EVALUATION,2713,1229,0.4530040545521563,0.27217688432512577,0.3650268797258007,0.3521764091694826,0.36685429979767964,0.23675915598869324,0.9251423921887714,0.8946474086661003,0.7763751261981853,0.4471097129374754,0.05256064690026954,0.07485760781122863,0.10535259133389974,0.937338739402875
4,B1,C0,EXPOSED_EVALUATION,2713,1229,0.4530040545521563,0.5,0.4530040545521563,0.2480717374437037,0.016743844607507496,0.46974789915966386,1.0,1.0,1.0,0.4530040545521563,0.0,0.0,0.0,1.0
4,B1,C1,EXPOSED_EVALUATION,2713,1229,0.4530040545521563,0.512872045512864,0.4452547727778266,0.2968259170008468,0.15186445597120854,0.22737193204580394,0.9641985353946297,0.9337298215802888,0.7211028132600406,0.44852384557153674,0.018194070080862535,0.03580146460537026,0.06627017841971117,0.9738297088094361
4,B1,C2,EXPOSED_EVALUATION,2713,1229,0.4530040545521563,0.2711899534826596,0.3645321182780096,0.34597502500919436,0.3461118955888657,0.25046982361462905,0.9251423921887714,0.8946474086661003,0.7070327477677489,0.4471097129374754,0.05256064690026954,0.07485760781122863,0.10535259133389974,0.937338739402875
4,B1,C3,EXPOSED_EVALUATION,2713,1229,0.4530040545521563,0.27217688432512577,0.3650268797258007,0.3521764091694826,0.36685429979767964,0.23675915598869324,0.9251423921887714,0.8946474086661003,0.7070327477677489,0.4471097129374754,0.05256064690026954,0.07485760781122863,0.10535259133389974,0.937338739402875
4,B2,C0,EXPOSED_EVALUATION,2713,1229,0.4530040545521563,0.5,0.4530040545521563,0.2480717374437037,0.016743844607507496,0.46974789915966386,1.0,1.0,1.0,0.4530040545521563,0.0,0.0,0.0,1.0
4,B2,C1,EXPOSED_EVALUATION,2713,1229,0.4530040545521563,0.512872045512864,0.4452547727778266,0.2968259170008468,0.15186445597120854,0.22737193204580394,0.9641985353946297,0.9337298215802888,0.7229625073786768,0.44852384557153674,0.018194070080862535,0.03580146460537026,0.06627017841971117,0.9738297088094361
4,B2,C2,EXPOSED_EVALUATION,2713,1229,0.4530040545521563,0.2711899534826596,0.3645321182780096,0.34597502500919436,0.3461118955888657,0.25046982361462905,0.9251423921887714,0.8946474086661003,0.713916577698242,0.4471097129374754,0.05256064690026954,0.07485760781122863,0.10535259133389974,0.937338739402875
4,B2,C3,EXPOSED_EVALUATION,2713,1229,0.4530040545521563,0.27217688432512577,0.3650268797258007,0.3521764091694826,0.36685429979767964,0.23675915598869324,0.9251423921887714,0.8946474086661003,0.713916577698242,0.4471097129374754,0.05256064690026954,0.07485760781122863,0.10535259133389974,0.937338739402875
4,B3,C0,EXPOSED_EVALUATION,2713,1229,0.4530040545521563,0.5,0.4530040545521563,0.2480717374437037,0.016743844607507496,0.46974789915966386,1.0,1.0,1.0,0.4530040545521563,0.0,0.0,0.0,1.0
4,B3,C1,EXPOSED_EVALUATION,2713,1229,0.4530040545521563,0.512872045512864,0.4452547727778266,0.2968259170008468,0.15186445597120854,0.22737193204580394,0.9641985353946297,0.9337298215802888,0.7213534372242055,0.44852384557153674,0.018194070080862535,0.03580146460537026,0.06627017841971117,0.9738297088094361
4,B3,C2,EXPOSED_EVALUATION,2713,1229,0.4530040545521563,0.2711899534826596,0.3645321182780096,0.34597502500919436,0.3461118955888657,0.25046982361462905,0.9251423921887714,0.8946474086661003,0.7132765885366299,0.4471097129374754,0.05256064690026954,0.07485760781122863,0.10535259133389974,0.937338739402875
4,B3,C3,EXPOSED_EVALUATION,2713,1229,0.4530040545521563,0.27217688432512577,0.3650268797258007,0.3521764091694826,0.36685429979767964,0.23675915598869324,0.9251423921887714,0.8946474086661003,0.7132765885366299,0.4471097129374754,0.05256064690026954,0.07485760781122863,0.10535259133389974,0.937338739402875
6,B0,C0,EXPOSED_EVALUATION,2713,590,0.21747143383708073,0.5,0.21747143383708073,0.1701776401460608,0.00017562498644876912,0.21764705882352942,1.0,1.0,1.0,0.21747143383708073,0.0,0.0,0.0,1.0
6,B0,C1,EXPOSED_EVALUATION,2713,590,0.21747143383708073,0.42154091188516407,0.2106178001024403,0.20127305959795644,0.17503949215482306,0.1665562248644525,0.7491525423728813,0.6861652739090065,0.7125093404840303,0.17887494941319304,0.044276966556759306,0.2508474576271187,0.3138347260909935,0.9107998525617398
6,B0,C2,EXPOSED_EVALUATION,2713,590,0.21747143383708073,0.22543849844719252,0.15430072416321075,0.25406079767382084,0.3048691877505415,0.0540354131732886,0.7542372881355932,0.7827298050139275,0.8535087116529054,0.18464730290456433,0.07442298634008479,0.2457627118644068,0.21727019498607247,0.888315517876889
6,B0,C3,EXPOSED_EVALUATION,2713,590,0.21747143383708073,0.24367540337066992,0.15919207321093085,0.2711856951559455,0.3741420909152715,0.0672408938407898,0.7542372881355932,0.7827298050139275,0.8535087116529054,0.18480066445182725,0.07536504945831371,0.2457627118644068,0.21727019498607247,0.8875783265757464
6,B1,C0,EXPOSED_EVALUATION,2713,590,0.21747143383708073,0.5,0.21747143383708073,0.1701776401460608,0.00017562498644876912,0.21764705882352942,1.0,1.0,1.0,0.21747143383708073,0.0,0.0,0.0,1.0
6,B1,C1,EXPOSED_EVALUATION,2713,590,0.21747143383708073,0.42154091188516407,0.2106178001024403,0.20127305959795644,0.17503949215482306,0.1665562248644525,0.7491525423728813,0.6861652739090065,0.5809079144944385,0.17887494941319304,0.044276966556759306,0.2508474576271187,0.3138347260909935,0.9107998525617398
6,B1,C2,EXPOSED_EVALUATION,2713,590,0.21747143383708073,0.22543849844719252,0.15430072416321075,0.25406079767382084,0.3048691877505415,0.0540354131732886,0.7542372881355932,0.7827298050139275,0.9340397501615563,0.18464730290456433,0.07442298634008479,0.2457627118644068,0.21727019498607247,0.888315517876889
6,B1,C3,EXPOSED_EVALUATION,2713,590,0.21747143383708073,0.24367540337066992,0.15919207321093085,0.2711856951559455,0.3741420909152715,0.0672408938407898,0.7542372881355932,0.7827298050139275,0.9340397501615563,0.18480066445182725,0.07536504945831371,0.2457627118644068,0.21727019498607247,0.8875783265757464
6,B2,C0,EXPOSED_EVALUATION,2713,590,0.21747143383708073,0.5,0.21747143383708073,0.1701776401460608,0.00017562498644876912,0.21764705882352942,1.0,1.0,1.0,0.21747143383708073,0.0,0.0,0.0,1.0
6,B2,C1,EXPOSED_EVALUATION,2713,590,0.21747143383708073,0.42154091188516407,0.2106178001024403,0.20127305959795644,0.17503949215482306,0.1665562248644525,0.7491525423728813,0.6861652739090065,0.6036819962368339,0.17887494941319304,0.044276966556759306,0.2508474576271187,0.3138347260909935,0.9107998525617398
6,B2,C2,EXPOSED_EVALUATION,2713,590,0.21747143383708073,0.22543849844719252,0.15430072416321075,0.25406079767382084,0.3048691877505415,0.0540354131732886,0.7542372881355932,0.7827298050139275,0.9300208004104599,0.18464730290456433,0.07442298634008479,0.2457627118644068,0.21727019498607247,0.888315517876889
6,B2,C3,EXPOSED_EVALUATION,2713,590,0.21747143383708073,0.24367540337066992,0.15919207321093085,0.2711856951559455,0.3741420909152715,0.0672408938407898,0.7542372881355932,0.7827298050139275,0.9300208004104599,0.18480066445182725,0.07536504945831371,0.2457627118644068,0.21727019498607247,0.8875783265757464
6,B3,C0,EXPOSED_EVALUATION,2713,590,0.21747143383708073,0.5,0.21747143383708073,0.1701776401460608,0.00017562498644876912,0.21764705882352942,1.0,1.0,1.0,0.21747143383708073,0.0,0.0,0.0,1.0
6,B3,C1,EXPOSED_EVALUATION,2713,590,0.21747143383708073,0.42154091188516407,0.2106178001024403,0.20127305959795644,0.17503949215482306,0.1665562248644525,0.7491525423728813,0.6861652739090065,0.5631165171400746,0.17887494941319304,0.044276966556759306,0.2508474576271187,0.3138347260909935,0.9107998525617398
6,B3,C2,EXPOSED_EVALUATION,2713,590,0.21747143383708073,0.22543849844719252,0.15430072416321075,0.25406079767382084,0.3048691877505415,0.0540354131732886,0.7542372881355932,0.7827298050139275,0.9128997198441018,0.18464730290456433,0.07442298634008479,0.2457627118644068,0.21727019498607247,0.888315517876889
6,B3,C3,EXPOSED_EVALUATION,2713,590,0.21747143383708073,0.24367540337066992,0.15919207321093085,0.2711856951559455,0.3741420909152715,0.0672408938407898,0.7542372881355932,0.7827298050139275,0.9128997198441018,0.18480066445182725,0.07536504945831371,0.2457627118644068,0.21727019498607247,0.8875783265757464
8,B0,C0,EXPOSED_EVALUATION,2713,309,0.11389605602653889,0.5,0.11389605602653889,0.10213780974326808,0.03484343977178041,0.14873949579831933,1.0,1.0,1.0,0.11389605602653889,0.0,0.0,0.0,1.0
8,B0,C1,EXPOSED_EVALUATION,2713,309,0.11389605602653889,0.5931901523351049,0.1878444604610154,0.12785600677269507,0.09728997379274248,0.1485425488344377,0.5857605177993528,0.3697632058287796,0.24197268452997037,0.22456575682382135,0.7400166389351082,0.4142394822006472,0.6302367941712204,0.29708809436048655
8,B0,C2,EXPOSED_EVALUATION,2713,309,0.11389605602653889,0.38571299721607466,0.11290815119199743,0.12178437183951972,0.17521267575322136,0.03034461619942665,0.9288025889967637,0.9544626593806922,0.8535087116529054,0.11908713692946057,0.11688851913477537,0.07119741100323629,0.04553734061930781,0.888315517876889
8,B0,C3,EXPOSED_EVALUATION,2713,309,0.11389605602653889,0.2997094917316877,0.10058856584755413,0.13015267077407985,0.18573427195511444,0.04084653779864311,0.9288025889967637,0.9544626593806922,0.8075638008423289,0.12637604579480405,0.17470881863560733,0.07119741100323629,0.04553734061930781,0.8370807224474751
8,B1,C0,EXPOSED_EVALUATION,2713,309,0.11389605602653889,0.5,0.11389605602653889,0.10213780974326808,0.03484343977178041,0.14873949579831933,1.0,1.0,1.0,0.11389605602653889,0.0,0.0,0.0,1.0
8,B1,C1,EXPOSED_EVALUATION,2713,309,0.11389605602653889,0.5931901523351049,0.1878444604610154,0.12785600677269507,0.09728997379274248,0.1485425488344377,0.5857605177993528,0.3697632058287796,0.30089407819647296,0.22456575682382135,0.7400166389351082,0.4142394822006472,0.6302367941712204,0.29708809436048655
8,B1,C2,EXPOSED_EVALUATION,2713,309,0.11389605602653889,0.38571299721607466,0.11290815119199743,0.12178437183951972,0.17521267575322136,0.03034461619942665,0.9288025889967637,0.9544626593806922,0.9503444227624672,0.11908713692946057,0.11688851913477537,0.07119741100323629,0.04553734061930781,0.888315517876889
8,B1,C3,EXPOSED_EVALUATION,2713,309,0.11389605602653889,0.2997094917316877,0.10058856584755413,0.13015267077407985,0.18573427195511444,0.04084653779864311,0.9288025889967637,0.9544626593806922,0.9503444227624673,0.12637604579480405,0.17470881863560733,0.07119741100323629,0.04553734061930781,0.8370807224474751
8,B2,C0,EXPOSED_EVALUATION,2713,309,0.11389605602653889,0.5,0.11389605602653889,0.10213780974326808,0.03484343977178041,0.14873949579831933,1.0,1.0,1.0,0.11389605602653889,0.0,0.0,0.0,1.0
8,B2,C1,EXPOSED_EVALUATION,2713,309,0.11389605602653889,0.5931901523351049,0.1878444604610154,0.12785600677269507,0.09728997379274248,0.1485425488344377,0.5857605177993528,0.3697632058287796,0.3009596680244883,0.22456575682382135,0.7400166389351082,0.4142394822006472,0.6302367941712204,0.29708809436048655
8,B2,C2,EXPOSED_EVALUATION,2713,309,0.11389605602653889,0.38571299721607466,0.11290815119199743,0.12178437183951972,0.17521267575322136,0.03034461619942665,0.9288025889967637,0.9544626593806922,0.9488785812156391,0.11908713692946057,0.11688851913477537,0.07119741100323629,0.04553734061930781,0.888315517876889
8,B2,C3,EXPOSED_EVALUATION,2713,309,0.11389605602653889,0.2997094917316877,0.10058856584755413,0.13015267077407985,0.18573427195511444,0.04084653779864311,0.9288025889967637,0.9544626593806922,0.947939561417213,0.12637604579480405,0.17470881863560733,0.07119741100323629,0.04553734061930781,0.8370807224474751
8,B3,C0,EXPOSED_EVALUATION,2713,309,0.11389605602653889,0.5,0.11389605602653889,0.10213780974326808,0.03484343977178041,0.14873949579831933,1.0,1.0,1.0,0.11389605602653889,0.0,0.0,0.0,1.0
8,B3,C1,EXPOSED_EVALUATION,2713,309,0.11389605602653889,0.5931901523351049,0.1878444604610154,0.12785600677269507,0.09728997379274248,0.1485425488344377,0.5857605177993528,0.3697632058287796,0.25453506749490923,0.22456575682382135,0.7400166389351082,0.4142394822006472,0.6302367941712204,0.29708809436048655
8,B3,C2,EXPOSED_EVALUATION,2713,309,0.11389605602653889,0.38571299721607466,0.11290815119199743,0.12178437183951972,0.17521267575322136,0.03034461619942665,0.9288025889967637,0.9544626593806922,0.9320837978085108,0.11908713692946057,0.11688851913477537,0.07119741100323629,0.04553734061930781,0.888315517876889
8,B3,C3,EXPOSED_EVALUATION,2713,309,0.11389605602653889,0.2997094917316877,0.10058856584755413,0.13015267077407985,0.18573427195511444,0.04084653779864311,0.9288025889967637,0.9544626593806922,0.9255731978243453,0.12637604579480405,0.17470881863560733,0.07119741100323629,0.04553734061930781,0.8370807224474751
12,B0,C0,EXPOSED_EVALUATION,2713,62,0.02285293033542204,0.5,0.02285293033542204,0.02881227866789048,0.08050841420239306,0.10336134453781512,1.0,1.0,1.0,0.02285293033542204,0.0,0.0,0.0,1.0
12,B0,C1,EXPOSED_EVALUATION,2713,62,0.02285293033542204,0.40259609885496656,0.02013670128628685,0.052554766512832564,0.08368207834787661,0.0485980728198765,0.3064516129032258,0.3157894736842105,0.28899703307179186,0.024327784891165175,0.7125612976235383,0.6935483870967742,0.6842105263157895,0.28787320309620346
12,B0,C2,EXPOSED_EVALUATION,2713,62,0.02285293033542204,0.46452951412126886,0.02350438449091439,0.041367752058428825,0.06918669982623037,0.009351572077995382,0.8225806451612904,0.7684210526315789,0.7765861362905612,0.021473684210526315,0.12334967936627687,0.17741935483870963,0.2315789473684211,0.8754146701068928
12,B0,C3,EXPOSED_EVALUATION,2713,62,0.02285293033542204,0.6238303257443936,0.04272613037671872,0.027611512159119358,0.05055375560470011,0.020635008811950684,1.0,1.0,0.9657070387668484,0.027865168539325844,0.1840814786872878,0.0,0.0,0.8201253225211943
12,B1,C0,EXPOSED_EVALUATION,2713,62,0.02285293033542204,0.5,0.02285293033542204,0.02881227866789048,0.08050841420239306,0.10336134453781512,1.0,1.0,1.0,0.02285293033542204,0.0,0.0,0.0,1.0
12,B1,C1,EXPOSED_EVALUATION,2713,62,0.02285293033542204,0.40259609885496656,0.02013670128628685,0.052554766512832564,0.08368207834787661,0.0485980728198765,0.3064516129032258,0.3157894736842105,0.4816301248538193,0.024327784891165175,0.7125612976235383,0.6935483870967742,0.6842105263157895,0.28787320309620346
12,B1,C2,EXPOSED_EVALUATION,2713,62,0.02285293033542204,0.46452951412126886,0.02350438449091439,0.041367752058428825,0.06918669982623037,0.009351572077995382,0.8225806451612904,0.7684210526315789,0.780993819746903,0.021473684210526315,0.12334967936627687,0.17741935483870963,0.2315789473684211,0.8754146701068928
12,B1,C3,EXPOSED_EVALUATION,2713,62,0.02285293033542204,0.6238303257443936,0.04272613037671872,0.027611512159119358,0.05055375560470011,0.020635008811950684,1.0,1.0,0.9988512470522865,0.027865168539325844,0.1840814786872878,0.0,0.0,0.8201253225211943
12,B2,C0,EXPOSED_EVALUATION,2713,62,0.02285293033542204,0.5,0.02285293033542204,0.02881227866789048,0.08050841420239306,0.10336134453781512,1.0,1.0,1.0,0.02285293033542204,0.0,0.0,0.0,1.0
12,B2,C1,EXPOSED_EVALUATION,2713,62,0.02285293033542204,0.40259609885496656,0.02013670128628685,0.052554766512832564,0.08368207834787661,0.0485980728198765,0.3064516129032258,0.3157894736842105,0.46930589725918914,0.024327784891165175,0.7125612976235383,0.6935483870967742,0.6842105263157895,0.28787320309620346
