policy,slot_0based,interval_1based,timestamp,rho_actual_pu,rho_actual_percent,critical_line_phase_axis,Vmin_pu,Vmax_pu
B3,57,58,2025-05-01T14:15,0.4680801706389771,46.80801706389771,Line.tpx21459660c0|t2|sx3101194c.1.2|node1,0.9911556598466006,1.0399999735801086
B3,58,59,2025-05-01T14:30,0.48263576687418314,48.263576687418315,Line.tpx21459660c0|t2|sx3101194c.1.2|node1,0.9928046984052963,1.0399999775742577
B3,59,60,2025-05-01T14:45,0.5172512898045856,51.72512898045856,Line.ln5775442-1|t2|l2823592|node1,0.9872367026608314,1.039999965424757
B3,60,61,2025-05-01T15:00,0.5378287930095723,53.782879300957234,Line.ln5710794-3|t1|hvmv_sub_48332|node1,0.991053092994075,1.0403569395474246
B3,61,62,2025-05-01T15:15,0.566008960700392,56.6008960700392,Line.tpx21459660c0|t2|sx3101194c.1.2|node1,0.9849031082771929,1.0401526137168409
B3,62,63,2025-05-01T15:30,0.6180726645490644,61.80726645490644,Line.ln5775442-1|t2|l2823592|node1,0.9795760599705348,1.0401818719240519
B3,63,64,2025-05-01T15:45,0.6480691106420261,64.80691106420261,Line.ln5775442-1|t2|l2823592|node1,0.9745889426829498,1.040060178376398
B3,64,65,2025-05-01T16:00,0.7472794036879384,74.72794036879384,Line.ln5775442-1|t2|l2823592|node1,0.9625776180429747,1.0399999820045538
B3,65,66,2025-05-01T16:15,0.7838773053798875,78.38773053798876,Line.ln5775442-1|t2|l2823592|node1,0.9605191377435218,1.0399999876298331
B3,66,67,2025-05-01T16:30,0.7840454657388535,78.40454657388534,Line.tpx21459660c0|t2|sx3101194c.1.2|node1,0.9658037124180354,1.039999977710271
B3,67,68,2025-05-01T16:45,0.8195806314016351,81.9580631401635,Line.tpx21459660c0|t2|sx3101194c.1.2|node1,0.9631603798603876,1.0399999903733466
B3,68,69,2025-05-01T17:00,0.8619875604266063,86.19875604266063,Line.tpx21459660c0|t2|sx3101194c.1.2|node1,0.9561126372937915,1.0399999866421585
B3,69,70,2025-05-01T17:15,0.8907799548120237,89.07799548120236,Line.tpx21459660c0|t2|sx3101194c.1.2|node1,0.9632588438042476,1.0400804022343173
B3,70,71,2025-05-01T17:30,0.9131176746524449,91.31176746524449,Line.tpx21459660c0|t2|sx3101194c.1.2|node1,0.9530579485490873,1.0415024347895825
B3,71,72,2025-05-01T17:45,0.927116488393255,92.7116488393255,Line.tpx21459660c0|t2|sx3101194c.1.2|node1,0.9534648667230693,1.0415238042101282
B3,72,73,2025-05-01T18:00,0.9239734676032758,92.39734676032758,Line.tpx21459660c0|t2|sx3101194c.1.2|node1,0.9539882545968011,1.0399999757206337
B3,73,74,2025-05-01T18:15,0.9290865412087363,92.90865412087363,Line.tpx21459660c0|t2|sx3101194c.1.2|node1,0.9532841636532302,1.0399999740598964
B3,74,75,2025-05-01T18:30,0.9270321792350231,92.70321792350231,Line.tpx21459660c0|t2|sx3101194c.1.2|node1,0.9533560128983363,1.0399999742585564
B3,75,76,2025-05-01T18:45,0.9231741590611634,92.31741590611634,Line.tpx21459660c0|t2|sx3101194c.1.2|node1,0.9539804456422993,1.0399999755593055
B3,76,77,2025-05-01T19:00,0.9182456187893359,91.82456187893358,Line.tpx21459660c0|t2|sx3101194c.1.2|node1,0.9561935183212685,1.0399999751894897
B3,77,78,2025-05-01T19:15,0.914260590239998,91.4260590239998,Line.tpx21459660c0|t2|sx3101194c.1.2|node1,0.9567469911580457,1.039999976774709
B3,78,79,2025-05-01T19:30,0.930493346041869,93.0493346041869,Line.tpx21459660c0|t2|sx3101194c.1.2|node1,0.9597611943444931,1.0400051625695215
B3,79,80,2025-05-01T19:45,0.9223724013520974,92.23724013520975,Line.tpx21459660c0|t2|sx3101194c.1.2|node1,0.9606837812897032,1.0400356078618558
B3,80,81,2025-05-01T20:00,0.8976033674121459,89.76033674121459,Line.tpx21459660c0|t2|sx3101194c.1.2|node1,0.9584651281401815,1.0433280585850988
B3,81,82,2025-05-01T20:15,0.8897074653256357,88.97074653256357,Line.tpx21459660c0|t2|sx3101194c.1.2|node1,0.9643301814042328,1.040139124814396
B3,82,83,2025-05-01T20:30,0.8681339764827825,86.81339764827824,Line.tpx21459660c0|t2|sx3101194c.1.2|node1,0.9606902785529781,1.0407443643330085
B3,83,84,2025-05-01T20:45,0.8808918275255143,88.08918275255144,Line.ln5775442-1|t2|l2823592|node1,0.959860607937731,1.0412924056647805
B3,84,85,2025-05-01T21:00,0.8652116652308087,86.52116652308088,Line.ln5710794-3|t1|hvmv_sub_48332|node1,0.9616851783329486,1.0400187687656408
B3,85,86,2025-05-01T21:15,0.860510559522104,86.0510559522104,Line.hvmv_sub_connector|t1|_hvmv_sub_lsb|node1,0.9641371913767481,1.04012710479223
B3,86,87,2025-05-01T21:30,0.8568660199053671,85.68660199053672,Line.hvmv_sub_connector|t1|_hvmv_sub_lsb|node1,0.9628995118456961,1.0400612470438206
B3,87,88,2025-05-01T21:45,0.8674264433344692,86.74264433344692,Line.ln5775442-1|t2|l2823592|node1,0.961527348187825,1.0399999831991487
B3,88,89,2025-05-01T22:00,0.8325336793906685,83.25336793906685,Line.ln5775442-1|t2|l2823592|node1,0.9639437658459183,1.0399999829147526
B3,89,90,2025-05-01T22:15,0.8153888915694321,81.53888915694321,Line.hvmv_sub_connector|t2|hvmv_sub_48332|node1,0.965884123793937,1.0401633276727387
B3,90,91,2025-05-01T22:30,0.835398047191746,83.5398047191746,Line.hvmv_sub_connector|t1|_hvmv_sub_lsb|node1,0.9676182626180696,1.0402380236176705
B3,91,92,2025-05-01T22:45,0.8036148152798811,80.3614815279881,Line.ln5775442-1|t2|l2823592|node1,0.9620749230071493,1.0399999727116191
B3,92,93,2025-05-01T23:00,0.752593649642032,75.2593649642032,Line.tpx21459660c0|t2|sx3101194c.1.2|node1,0.9698166348007855,1.0399999861272928
B3,93,94,2025-05-01T23:15,0.8281327480463013,82.81327480463013,Line.ln5775442-1|t2|l2823592|node1,0.9592321323623904,1.039999966592923
B3,94,95,2025-05-01T23:30,0.7966202693611951,79.66202693611952,Line.ln5775442-1|t2|l2823592|node1,0.9637343416859588,1.0399999757738807
B3,95,96,2025-05-01T23:45,0.7926159642349243,79.26159642349243,Line.ln5775442-1|t2|l2823592|node1,0.9650304238919527,1.0399999770351602
